cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.818,0.012,99549.401,0.000,0.000,0.000,2413257.665,299.900,299.900,282.921,291.258,99200.000,291.721,99386.397,
2004-06-01 00:10:00,292.015,0.011,99549.700,0.000,0.000,0.000,2413257.665,299.635,299.635,283.981,291.267,99200.000,291.534,99386.451,
2004-06-01 00:15:00,292.682,0.012,99549.583,0.000,0.000,0.000,2413257.665,299.147,299.147,284.580,291.275,99200.000,291.526,99386.454,
2004-06-01 00:20:00,292.519,0.012,99549.837,0.000,0.000,0.000,2413257.665,298.749,298.749,285.886,291.283,99200.000,291.334,99386.501,
2004-06-01 00:25:00,292.343,0.012,99550.136,0.000,0.000,0.000,2413257.665,298.461,298.461,287.501,291.292,99200.000,291.079,99386.568,
2004-06-01 00:30:00,292.012,0.012,99550.248,0.000,0.000,0.000,2413257.665,298.247,298.247,288.340,291.300,99200.000,290.902,99386.626,
2004-06-01 00:35:00,292.218,0.012,99550.274,0.000,0.000,0.000,2413257.665,298.043,298.043,289.131,291.308,99200.000,290.788,99386.694,
2004-06-01 00:40:00,291.996,0.012,99550.241,0.000,0.000,0.000,2413257.665,297.871,297.871,289.697,291.317,99200.000,290.918,99386.707,
2004-06-01 00:45:00,292.054,0.012,99549.817,0.000,0.000,0.000,2413257.665,297.707,297.707,290.218,291.325,99200.000,291.390,99386.492,
2004-06-01 00:50:00,291.720,0.012,99549.775,0.000,0.000,0.000,2413257.665,297.580,297.580,290.349,291.333,99200.000,291.500,99386.451,
2004-06-01 00:55:00,291.890,0.012,99549.706,0.000,0.000,0.000,2413257.665,297.413,297.413,290.373,291.342,99200.000,291.546,99386.436,
2004-06-01 01:00:00,291.855,0.012,99549.708,0.000,0.000,0.000,2413257.665,297.294,297.294,290.421,291.350,99200.000,291.546,99386.433,
2004-06-01 01:05:00,292.067,0.012,99549.655,0.000,0.000,0.000,2413257.665,297.164,297.164,290.568,291.350,99200.000,291.567,99386.428,
2004-06-01 01:10:00,291.911,0.012,99549.692,0.000,0.000,0.000,2413257.665,297.090,297.090,290.602,291.350,99200.000,291.554,99386.432,
2004-06-01 01:15:00,292.077,0.012,99549.650,0.000,0.000,0.000,2413257.665,296.992,296.992,290.747,291.350,99200.000,291.571,99386.427,
2004-06-01 01:20:00,291.890,0.012,99549.694,0.000,0.000,0.000,2413257.665,296.936,296.936,290.740,291.350,99200.000,291.557,99386.432,
2004-06-01 01:25:00,292.063,0.012,99549.651,0.000,0.000,0.000,2413257.665,296.844,296.844,290.857,291.350,99200.000,291.573,99386.428,
2004-06-01 01:30:00,291.879,0.012,99549.695,0.000,0.000,0.000,2413257.665,296.796,296.796,290.825,291.350,99200.000,291.558,99386.432,
2004-06-01 01:35:00,292.055,0.012,99549.653,0.000,0.000,0.000,2413257.665,296.708,296.708,290.927,291.350,99200.000,291.573,99386.428,
2004-06-01 01:40:00,291.873,0.012,99549.696,0.000,0.000,0.000,2413257.665,296.665,296.665,290.884,291.350,99200.000,291.559,99386.432,
2004-06-01 01:45:00,292.045,0.012,99549.655,0.000,0.000,0.000,2413257.665,296.582,296.582,290.978,291.350,99200.000,291.573,99386.429,
2004-06-01 01:50:00,291.866,0.012,99549.697,0.000,0.000,0.000,2413257.665,296.544,296.544,290.929,291.350,99200.000,291.558,99386.433,
2004-06-01 01:55:00,292.034,0.012,99549.658,0.000,0.000,0.000,2413257.665,296.466,296.466,291.017,291.350,99200.000,291.572,99386.430,
2004-06-01 02:00:00,291.855,0.012,99549.701,0.000,0.000,0.000,2413257.665,296.434,296.434,290.958,291.350,99200.000,291.557,99386.434,
2004-06-01 02:05:00,292.022,0.012,99549.658,0.000,0.000,0.000,2413257.665,296.358,296.358,291.038,291.358,99208.333,291.574,99386.428,
2004-06-01 02:10:00,291.854,0.012,99549.692,0.000,0.000,0.000,2413257.665,296.329,296.329,290.980,291.367,99216.667,291.565,99386.428,
2004-06-01 02:15:00,292.018,0.012,99549.649,0.000,0.000,0.000,2413257.665,296.258,296.258,291.057,291.375,99225.000,291.583,99386.421,
2004-06-01 02:20:00,291.854,0.012,99549.682,0.000,0.000,0.000,2413257.665,296.234,296.234,290.997,291.383,99233.333,291.575,99386.421,
2004-06-01 02:25:00,292.012,0.012,99549.640,0.000,0.000,0.000,2413257.665,296.166,296.166,291.071,291.392,99241.667,291.592,99386.414,
2004-06-01 02:30:00,291.852,0.011,99549.673,0.000,0.000,0.000,2413257.665,296.145,296.145,291.012,291.400,99250.000,291.584,99386.415,
2004-06-01 02:35:00,292.003,0.012,99549.633,0.000,0.000,0.000,2413257.665,296.080,296.080,291.081,291.408,99258.333,291.601,99386.408,
2004-06-01 02:40:00,291.852,0.011,99549.663,0.000,0.000,0.000,2413257.665,296.060,296.060,291.024,291.417,99266.667,291.593,99386.408,
2004-06-01 02:45:00,291.999,0.012,99549.623,0.000,0.000,0.000,2413257.665,295.999,295.999,291.091,291.425,99275.000,291.610,99386.401,
2004-06-01 02:50:00,291.853,0.011,99549.652,0.000,0.000,0.000,2413257.665,295.982,295.982,291.034,291.433,99283.333,291.603,99386.401,
2004-06-01 02:55:00,291.994,0.012,99549.614,0.000,0.000,0.000,2413257.665,295.923,295.923,291.099,291.442,99291.667,291.620,99386.394,
2004-06-01 03:00:00,291.851,0.011,99549.643,0.000,0.000,0.000,2413257.665,295.908,295.908,291.046,291.450,99300.000,291.613,99386.394,
2004-06-01 03:05:00,291.959,0.012,99549.653,0.000,0.000,0.000,2413257.665,295.850,295.850,291.099,291.408,99308.333,291.590,99386.416,
2004-06-01 03:10:00,291.784,0.011,99549.736,0.000,0.000,0.000,2413257.665,295.837,295.837,291.029,291.367,99316.667,291.536,99386.447,
2004-06-01 03:15:00,291.878,0.011,99549.757,0.000,0.000,0.000,2413257.665,295.782,295.782,291.068,291.325,99325.000,291.503,99386.473,
2004-06-01 03:20:00,291.705,0.011,99549.840,0.000,0.000,0.000,2413257.665,295.769,295.769,290.993,291.283,99333.333,291.449,99386.505,
2004-06-01 03:25:00,291.802,0.011,99549.860,0.000,0.000,0.000,2413257.665,295.713,295.713,291.028,291.242,99341.667,291.416,99386.530,
2004-06-01 03:30:00,291.630,0.011,99549.942,0.000,0.000,0.000,2413257.665,295.700,295.700,290.950,291.200,99350.000,291.363,99386.562,
2004-06-01 03:35:00,291.727,0.011,99549.963,0.000,0.000,0.000,2413257.665,295.645,295.645,290.982,291.158,99358.333,291.329,99386.588,
2004-06-01 03:40:00,291.554,0.011,99550.046,0.000,0.000,0.000,2413257.665,295.632,295.632,290.903,291.117,99366.667,291.275,99386.619,
2004-06-01 03:45:00,291.649,0.011,99550.067,0.000,0.000,0.000,2413257.665,295.579,295.579,290.933,291.075,99375.000,291.242,99386.645,
2004-06-01 03:50:00,291.476,0.011,99550.150,0.000,0.000,0.000,2413257.665,295.565,295.565,290.853,291.033,99383.333,291.188,99386.677,
2004-06-01 03:55:00,291.573,0.011,99550.171,0.000,0.000,0.000,2413257.665,295.512,295.512,290.883,290.992,99391.667,291.154,99386.703,
2004-06-01 04:00:00,291.398,0.011,99550.255,0.000,0.000,0.000,2413257.665,295.499,295.499,290.793,290.950,99400.000,291.100,99386.734,
2004-06-01 04:05:00,291.426,0.011,99550.389,0.000,0.000,0.000,2413257.665,295.448,295.448,290.781,290.808,99400.000,290.973,99386.828,
2004-06-01 04:10:00,291.154,0.011,99550.607,0.000,0.000,0.000,2413257.665,295.442,295.437,290.662,290.667,99400.000,290.806,99386.934,
2004-06-01 04:15:00,291.141,0.011,99550.765,0.000,0.000,0.000,2413257.665,295.394,295.385,290.639,290.525,99400.000,290.658,99387.034,
2004-06-01 04:20:00,290.847,0.011,99550.984,0.000,0.000,0.000,2413257.665,295.380,295.368,290.632,290.383,99400.000,290.493,99387.137,
2004-06-01 04:25:00,290.932,0.011,99551.101,0.000,0.000,0.000,2413257.665,295.322,295.307,290.675,290.242,99400.000,290.372,99387.228,
2004-06-01 04:30:00,290.715,0.011,99551.284,0.000,0.000,0.000,2413257.665,295.298,295.280,290.600,290.100,99400.000,290.232,99387.325,
2004-06-01 04:35:00,291.177,0.012,99551.268,0.000,0.000,0.000,2413257.665,295.238,295.218,290.925,289.958,99400.000,290.183,99387.395,
2004-06-01 04:40:00,290.858,0.011,99551.391,0.000,0.000,0.000,2413257.665,295.198,295.176,290.749,289.817,99400.000,290.136,99387.462,
