cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.528,0.011,99549.429,0.000,0.000,0.000,2413257.665,299.876,299.876,282.888,291.258,99200.000,291.743,99386.392,
2004-06-01 00:10:00,291.838,0.011,99549.716,0.000,0.000,0.000,2413257.665,299.573,299.573,283.568,291.267,99200.000,291.551,99386.446,
2004-06-01 00:15:00,291.939,0.012,99549.692,0.000,0.000,0.000,2413257.665,299.053,299.053,283.797,291.275,99200.000,291.557,99386.445,
2004-06-01 00:20:00,292.181,0.012,99549.632,0.000,0.000,0.000,2413257.665,298.626,298.626,284.208,291.283,99200.000,291.570,99386.440,
2004-06-01 00:25:00,292.372,0.012,99549.652,0.000,0.000,0.000,2413257.665,298.283,298.283,285.247,291.292,99200.000,291.526,99386.450,
2004-06-01 00:30:00,291.962,0.012,99549.859,0.000,0.000,0.000,2413257.665,298.056,298.056,286.339,291.300,99200.000,291.392,99386.484,
2004-06-01 00:35:00,291.864,0.012,99549.953,0.000,0.000,0.000,2413257.665,297.857,297.857,287.480,291.308,99200.000,291.293,99386.514,
2004-06-01 00:40:00,291.589,0.012,99550.027,0.000,0.000,0.000,2413257.665,297.690,297.690,288.196,291.317,99200.000,291.249,99386.530,
2004-06-01 00:45:00,291.771,0.012,99549.949,0.000,0.000,0.000,2413257.665,297.510,297.510,288.889,291.325,99200.000,291.299,99386.517,
2004-06-01 00:50:00,291.630,0.012,99549.935,0.000,0.000,0.000,2413257.665,297.366,297.366,289.369,291.333,99200.000,291.338,99386.502,
2004-06-01 00:55:00,291.907,0.012,99549.820,0.000,0.000,0.000,2413257.665,297.218,297.218,289.883,291.342,99200.000,291.416,99386.477,
2004-06-01 01:00:00,291.668,0.012,99549.787,0.000,0.000,0.000,2413257.665,297.112,297.112,290.053,291.350,99200.000,291.497,99386.449,
2004-06-01 01:05:00,291.723,0.012,99549.735,0.000,0.000,0.000,2413257.665,296.998,296.998,290.187,291.350,99200.000,291.548,99386.434,
2004-06-01 01:10:00,291.653,0.012,99549.747,0.000,0.000,0.000,2413257.665,296.890,296.890,290.082,291.350,99200.000,291.546,99386.434,
2004-06-01 01:15:00,291.849,0.012,99549.688,0.000,0.000,0.000,2413257.665,296.773,296.773,290.094,291.350,99200.000,291.574,99386.427,
2004-06-01 01:20:00,291.718,0.012,99549.726,0.000,0.000,0.000,2413257.665,296.706,296.706,290.125,291.350,99200.000,291.557,99386.432,
2004-06-01 01:25:00,291.882,0.012,99549.680,0.000,0.000,0.000,2413257.665,296.617,296.617,290.251,291.350,99200.000,291.578,99386.426,
2004-06-01 01:30:00,291.709,0.012,99549.730,0.000,0.000,0.000,2413257.665,296.567,296.567,290.258,291.350,99200.000,291.555,99386.433,
2004-06-01 01:35:00,291.858,0.012,99549.688,0.000,0.000,0.000,2413257.665,296.483,296.483,290.360,291.350,99200.000,291.574,99386.428,
2004-06-01 01:40:00,291.694,0.012,99549.735,0.000,0.000,0.000,2413257.665,296.437,296.437,290.352,291.350,99200.000,291.552,99386.434,
2004-06-01 01:45:00,291.850,0.012,99549.691,0.000,0.000,0.000,2413257.665,296.354,296.354,290.438,291.350,99200.000,291.573,99386.429,
2004-06-01 01:50:00,291.691,0.011,99549.737,0.000,0.000,0.000,2413257.665,296.315,296.315,290.423,291.350,99200.000,291.551,99386.435,
2004-06-01 01:55:00,291.843,0.012,99549.694,0.000,0.000,0.000,2413257.665,296.235,296.235,290.503,291.350,99200.000,291.571,99386.430,
2004-06-01 02:00:00,291.684,0.011,99549.740,0.000,0.000,0.000,2413257.665,296.201,296.201,290.478,291.350,99200.000,291.549,99386.436,
2004-06-01 02:05:00,291.837,0.012,99549.692,0.000,0.000,0.000,2413257.665,296.123,296.123,290.549,291.358,99208.333,291.573,99386.428,
2004-06-01 02:10:00,291.687,0.011,99549.731,0.000,0.000,0.000,2413257.665,296.095,296.095,290.522,291.367,99216.667,291.557,99386.430,
2004-06-01 02:15:00,291.836,0.012,99549.683,0.000,0.000,0.000,2413257.665,296.021,296.021,290.588,291.375,99225.000,291.582,99386.421,
2004-06-01 02:20:00,291.691,0.011,99549.720,0.000,0.000,0.000,2413257.665,295.997,295.997,290.558,291.383,99233.333,291.567,99386.423,
2004-06-01 02:25:00,291.835,0.012,99549.674,0.000,0.000,0.000,2413257.665,295.927,295.927,290.620,291.392,99241.667,291.591,99386.415,
2004-06-01 02:30:00,291.694,0.011,99549.709,0.000,0.000,0.000,2413257.665,295.906,295.906,290.588,291.400,99250.000,291.577,99386.417,
2004-06-01 02:35:00,291.833,0.011,99549.664,0.000,0.000,0.000,2413257.665,295.838,295.838,290.646,291.408,99258.333,291.600,99386.408,
2004-06-01 02:40:00,291.698,0.011,99549.698,0.000,0.000,0.000,2413257.665,295.821,295.821,290.613,291.417,99266.667,291.586,99386.410,
2004-06-01 02:45:00,291.832,0.011,99549.655,0.000,0.000,0.000,2413257.665,295.756,295.756,290.668,291.425,99275.000,291.609,99386.402,
2004-06-01 02:50:00,291.703,0.011,99549.687,0.000,0.000,0.000,2413257.665,295.741,295.741,290.635,291.433,99283.333,291.596,99386.403,
2004-06-01 02:55:00,291.832,0.011,99549.645,0.000,0.000,0.000,2413257.665,295.678,295.678,290.687,291.442,99291.667,291.619,99386.395,
2004-06-01 03:00:00,291.707,0.011,99549.676,0.000,0.000,0.000,2413257.665,295.666,295.666,290.658,291.450,99300.000,291.606,99386.396,
2004-06-01 03:05:00,291.803,0.011,99549.682,0.000,0.000,0.000,2413257.665,295.605,295.605,290.702,291.408,99308.333,291.589,99386.417,
2004-06-01 03:10:00,291.640,0.011,99549.769,0.000,0.000,0.000,2413257.665,295.595,295.595,290.657,291.367,99316.667,291.530,99386.449,
2004-06-01 03:15:00,291.718,0.011,99549.788,0.000,0.000,0.000,2413257.665,295.537,295.537,290.686,291.325,99325.000,291.501,99386.474,
2004-06-01 03:20:00,291.558,0.011,99549.874,0.000,0.000,0.000,2413257.665,295.526,295.526,290.635,291.283,99333.333,291.442,99386.507,
2004-06-01 03:25:00,291.639,0.011,99549.892,0.000,0.000,0.000,2413257.665,295.468,295.468,290.658,291.242,99341.667,291.414,99386.531,
2004-06-01 03:30:00,291.477,0.011,99549.979,0.000,0.000,0.000,2413257.665,295.457,295.457,290.603,291.200,99350.000,291.354,99386.564,
2004-06-01 03:35:00,291.557,0.011,99549.998,0.000,0.000,0.000,2413257.665,295.399,295.399,290.624,291.158,99358.333,291.326,99386.589,
2004-06-01 03:40:00,291.396,0.011,99550.084,0.000,0.000,0.000,2413257.665,295.388,295.388,290.567,291.117,99366.667,291.266,99386.622,
2004-06-01 03:45:00,291.476,0.011,99550.103,0.000,0.000,0.000,2413257.665,295.332,295.332,290.586,291.075,99375.000,291.238,99386.646,
2004-06-01 03:50:00,291.313,0.011,99550.190,0.000,0.000,0.000,2413257.665,295.322,295.322,290.526,291.033,99383.333,291.178,99386.679,
2004-06-01 03:55:00,291.394,0.011,99550.209,0.000,0.000,0.000,2413257.665,295.266,295.266,290.544,290.992,99391.667,291.149,99386.704,
2004-06-01 04:00:00,291.231,0.011,99550.296,0.000,0.000,0.000,2413257.665,295.256,295.256,290.473,290.950,99400.000,291.089,99386.737,
2004-06-01 04:05:00,291.244,0.011,99550.427,0.000,0.000,0.000,2413257.665,295.201,295.201,290.454,290.808,99400.000,290.968,99386.830,
2004-06-01 04:10:00,290.976,0.011,99550.650,0.000,0.000,0.000,2413257.665,295.203,295.194,290.364,290.667,99400.000,290.795,99386.937,
2004-06-01 04:15:00,290.946,0.011,99550.808,0.000,0.000,0.000,2413257.665,295.153,295.139,290.342,290.525,99400.000,290.651,99387.036,
2004-06-01 04:20:00,290.659,0.010,99551.034,0.000,0.000,0.000,2413257.665,295.143,295.124,290.385,290.383,99400.000,290.477,99387.142,
2004-06-01 04:25:00,290.672,0.011,99551.169,0.000,0.000,0.000,2413257.665,295.082,295.057,290.406,290.242,99400.000,290.350,99387.235,
2004-06-01 04:30:00,290.405,0.010,99551.383,0.000,0.000,0.000,2413257.665,295.062,295.033,290.339,290.100,99400.000,290.187,99387.338,
