cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.530,0.011,99546.809,7.961,931606.881,0.000,2628123.225,29339.856,300.000,300.000,300.000,291.250,99200.000,293.846,99385.460,
2004-06-01 00:05:00,292.581,0.011,99549.400,0.051,0.000,0.000,2413257.665,29339.856,299.831,299.831,298.677,291.258,99200.000,291.763,99386.387,
2004-06-01 00:10:00,292.184,0.011,99549.585,0.051,0.000,0.000,2413257.665,29339.856,299.488,299.488,297.133,291.267,99200.000,291.632,99386.424,
2004-06-01 00:15:00,292.474,0.011,99549.482,0.051,0.000,0.000,2413257.665,29339.856,299.014,299.014,295.511,291.275,99200.000,291.690,99386.408,
2004-06-01 00:20:00,292.605,0.011,99549.418,0.051,0.000,0.000,2413257.665,29339.856,298.610,298.610,294.301,291.283,99200.000,291.735,99386.393,
2004-06-01 00:25:00,292.592,0.011,99549.414,0.051,0.000,0.000,2413257.665,29339.856,298.314,298.314,293.413,291.292,99200.000,291.743,99386.390,
2004-06-01 00:30:00,292.496,0.011,99549.444,0.051,0.000,0.000,2413257.665,29339.856,298.083,298.083,292.746,291.300,99200.000,291.728,99386.392,
2004-06-01 00:35:00,292.446,0.011,99549.463,0.051,0.000,0.000,2413257.665,29339.856,297.892,297.892,292.238,291.308,99200.000,291.717,99386.394,
2004-06-01 00:40:00,292.412,0.011,99549.473,0.051,0.000,0.000,2413257.665,29339.856,297.725,297.725,291.845,291.317,99200.000,291.712,99386.393,
2004-06-01 00:45:00,292.406,0.012,99549.473,0.051,0.000,0.000,2413257.665,29339.856,297.579,297.579,291.539,291.325,99200.000,291.712,99386.392,
2004-06-01 00:50:00,292.389,0.012,99549.474,0.051,0.000,0.000,2413257.665,29339.856,297.451,297.451,291.297,291.333,99200.000,291.713,99386.390,
2004-06-01 00:55:00,292.382,0.012,99549.474,0.051,0.000,0.000,2413257.665,29339.856,297.338,297.338,291.106,291.342,99200.000,291.714,99386.388,
2004-06-01 01:00:00,292.366,0.012,99549.475,0.051,0.000,0.000,2413257.665,29339.856,297.236,297.236,290.953,291.350,99200.000,291.715,99386.386,
2004-06-01 01:05:00,292.355,0.012,99549.480,0.051,0.000,0.000,2413257.665,29339.856,297.143,297.143,290.830,291.350,99200.000,291.712,99386.387,
2004-06-01 01:10:00,292.336,0.012,99549.487,0.051,0.000,0.000,2413257.665,29339.856,297.057,297.057,290.729,291.350,99200.000,291.708,99386.388,
2004-06-01 01:15:00,292.327,0.012,99549.492,0.051,0.000,0.000,2413257.665,29339.856,296.977,296.977,290.646,291.350,99200.000,291.704,99386.390,
2004-06-01 01:20:00,292.311,0.012,99549.498,0.051,0.000,0.000,2413257.665,29339.856,296.902,296.902,290.575,291.350,99200.000,291.701,99386.391,
2004-06-01 01:25:00,292.303,0.011,99549.502,0.051,0.000,0.000,2413257.665,29339.856,296.831,296.831,290.515,291.350,99200.000,291.698,99386.392,
2004-06-01 01:30:00,292.290,0.011,99549.508,0.051,0.000,0.000,2413257.665,29339.856,296.764,296.764,290.465,291.350,99200.000,291.694,99386.394,
2004-06-01 01:35:00,292.283,0.011,99549.511,0.051,0.000,0.000,2413257.665,29339.856,296.700,296.700,290.421,291.350,99200.000,291.692,99386.395,
2004-06-01 01:40:00,292.270,0.011,99549.516,0.051,0.000,0.000,2413257.665,29339.856,296.639,296.639,290.384,291.350,99200.000,291.689,99386.396,
2004-06-01 01:45:00,292.263,0.011,99549.520,0.051,0.000,0.000,2413257.665,29339.856,296.581,296.581,290.352,291.350,99200.000,291.686,99386.397,
2004-06-01 01:50:00,292.252,0.011,99549.524,0.051,0.000,0.000,2413257.665,29339.856,296.525,296.525,290.324,291.350,99200.000,291.684,99386.398,
2004-06-01 01:55:00,292.246,0.011,99549.527,0.051,0.000,0.000,2413257.665,29339.856,296.472,296.472,290.300,291.350,99200.000,291.681,99386.399,
2004-06-01 02:00:00,292.235,0.011,99549.532,0.051,0.000,0.000,2413257.665,29339.856,296.420,296.420,290.278,291.350,99200.000,291.679,99386.400,
2004-06-01 02:05:00,292.233,0.011,99549.529,0.051,0.000,0.000,2413257.665,29339.856,296.371,296.371,290.259,291.358,99208.333,291.682,99386.397,
2004-06-01 02:10:00,292.229,0.011,99549.525,0.051,0.000,0.000,2413257.665,29339.856,296.323,296.323,290.245,291.367,99216.667,291.685,99386.394,
2004-06-01 02:15:00,292.229,0.011,99549.521,0.051,0.000,0.000,2413257.665,29339.856,296.278,296.278,290.236,291.375,99225.000,291.690,99386.391,
2004-06-01 02:20:00,292.225,0.011,99549.517,0.051,0.000,0.000,2413257.665,29339.856,296.235,296.235,290.232,291.383,99233.333,291.693,99386.388,
2004-06-01 02:25:00,292.225,0.011,99549.513,0.051,0.000,0.000,2413257.665,29339.856,296.193,296.193,290.231,291.392,99241.667,291.698,99386.385,
2004-06-01 02:30:00,292.220,0.011,99549.509,0.051,0.000,0.000,2413257.665,29339.856,296.153,296.153,290.232,291.400,99250.000,291.701,99386.381,
2004-06-01 02:35:00,292.221,0.011,99549.505,0.051,0.000,0.000,2413257.665,29339.856,296.115,296.115,290.237,291.408,99258.333,291.706,99386.378,
2004-06-01 02:40:00,292.218,0.011,99549.501,0.051,0.000,0.000,2413257.665,29339.856,296.077,296.077,290.244,291.417,99266.667,291.710,99386.375,
2004-06-01 02:45:00,292.219,0.011,99549.496,0.051,0.000,0.000,2413257.665,29339.856,296.041,296.041,290.252,291.425,99275.000,291.715,99386.372,
2004-06-01 02:50:00,292.216,0.011,99549.492,0.051,0.000,0.000,2413257.665,29339.856,296.007,296.007,290.262,291.433,99283.333,291.719,99386.368,
2004-06-01 02:55:00,292.218,0.011,99549.486,0.051,0.000,0.000,2413257.665,29339.856,295.973,295.973,290.273,291.442,99291.667,291.723,99386.365,
2004-06-01 03:00:00,292.215,0.011,99549.482,0.051,0.000,0.000,2413257.665,29339.856,295.940,295.940,290.285,291.450,99300.000,291.728,99386.362,
2004-06-01 03:05:00,292.185,0.011,99549.526,0.051,0.000,0.000,2413257.665,29339.856,295.909,295.909,290.298,291.408,99308.333,291.692,99386.387,
2004-06-01 03:10:00,292.135,0.011,99549.583,0.051,0.000,0.000,2413257.665,29339.856,295.879,295.879,290.315,291.367,99316.667,291.645,99386.417,
2004-06-01 03:15:00,292.093,0.011,99549.637,0.051,0.000,0.000,2413257.665,29339.856,295.849,295.849,290.333,291.325,99325.000,291.599,99386.446,
2004-06-01 03:20:00,292.049,0.011,99549.691,0.051,0.000,0.000,2413257.665,29339.856,295.819,295.819,290.349,291.283,99333.333,291.554,99386.475,
2004-06-01 03:25:00,292.013,0.011,99549.743,0.051,0.000,0.000,2413257.665,29339.856,295.789,295.789,290.363,291.242,99341.667,291.510,99386.504,
2004-06-01 03:30:00,291.972,0.011,99549.796,0.051,0.000,0.000,2413257.665,29339.856,295.759,295.759,290.376,291.200,99350.000,291.466,99386.533,
2004-06-01 03:35:00,291.934,0.011,99549.848,0.051,0.000,0.000,2413257.665,29339.856,295.729,295.729,290.389,291.158,99358.333,291.422,99386.562,
2004-06-01 03:40:00,291.891,0.011,99549.901,0.051,0.000,0.000,2413257.665,29339.856,295.699,295.699,290.402,291.117,99366.667,291.377,99386.591,
2004-06-01 03:45:00,291.853,0.011,99549.954,0.051,0.000,0.000,2413257.665,29339.856,295.670,295.670,290.415,291.075,99375.000,291.333,99386.620,
2004-06-01 03:50:00,291.810,0.011,99550.007,0.051,0.000,0.000,2413257.665,29339.856,295.641,295.641,290.428,291.033,99383.333,291.288,99386.649,
2004-06-01 03:55:00,291.772,0.011,99550.060,0.051,0.000,0.000,2413257.665,29339.856,295.612,295.612,290.441,290.992,99391.667,291.243,99386.678,
2004-06-01 04:00:00,291.730,0.011,99550.114,0.051,0.000,0.000,2413257.665,29339.856,295.583,295.583,290.455,290.950,99400.000,291.198,99386.707,
2004-06-01 04:05:00,291.617,0.010,99550.283,0.051,0.000,0.000,2413257.665,29339.856,295.555,295.555,290.468,290.808,99400.000,291.059,99386.805,
2004-06-01 04:10:00,291.474,0.010,99550.474,0.051,0.000,0.000,2413257.665,29339.856,295.545,295.530,290.517,290.667,99400.000,290.897,99386.909,
2004-06-01 04:15:00,291.309,0.010,99550.669,0.051,0.000,0.000,2413257.665,29339.856,295.528,295.501,290.582,290.525,99400.000,290.736,99387.012,
2004-06-01 04:20:00,291.154,0.010,99550.857,0.051,0.000,0.000,2413257.665,29339.856,295.503,295.467,290.653,290.383,99400.000,290.580,99387.114,
2004-06-01 04:25:00,291.000,0.010,99551.044,0.051,0.000,0.000,2413257.665,29339.856,295.470,295.426,290.724,290.242,99400.000,290.427,99387.214,
2004-06-01 04:30:00,290.845,0.010,99551.231,0.051,0.000,0.000,2413257.665,29339.856,295.432,295.382,290.790,290.100,99400.000,290.272,99387.314,
2004-06-01 04:35:00,291.120,0.010,99551.259,0.051,0.000,0.000,2413257.665,29339.856,295.389,295.334,290.846,289.958,99400.000,290.212,99387.389,
2004-06-01 04:40:00,290.633,0.010,99551.516,0.051,0.000,0.000,2413257.665,29339.856,295.298,295.239,290.859,289.817,99400.000,290.051,99387.489,
2004-06-01 04:45:00,290.851,0.010,99551.595,0.051,0.000,0.000,2413257.665,29339.856,295.276,295.213,290.899,289.675,99400.000,289.950,99387.574,
2004-06-01 04:50:00,290.350,0.010,99551.880,0.051,0.000,0.000,2413257.665,29339.856,295.179,295.111,290.862,289.533,99400.000,289.750,99387.686,
2004-06-01 04:55:00,290.642,0.010,99551.930,0.082,0.000,0.000,2681397.405,46943.769,295.154,295.081,290.854,289.392,99400.000,289.669,99387.765,
2004-06-01 05:00:00,290.087,0.010,99552.227,0.082,0.000,0.000,2681397.405,46943.769,295.062,294.984,290.756,289.250,99400.000,289.466,99387.878,
2004-06-01 05:05:00,290.421,0.010,99552.203,0.082,0.000,0.000,2681397.405,46943.769,295.038,294.954,290.732,289.208,99408.333,289.445,99387.912,
2004-06-01 05:10:00,289.896,0.009,99552.430,0.082,0.000,0.000,2681397.405,46943.769,294.949,294.862,290.638,289.167,99416.667,289.300,99387.979,
2004-06-01 05:15:00,290.253,0.009,99552.388,0.082,0.000,0.000,2681397.405,46943.769,294.933,294.843,290.687,289.125,99425.000,289.296,99388.007,
2004-06-01 05:20:00,289.769,0.009,99552.597,0.082,0.000,0.000,2681397.405,46943.769,294.860,294.769,290.654,289.083,99433.333,289.163,99388.071,
2004-06-01 05:25:00,290.132,0.009,99552.546,0.082,0.000,0.000,2681397.405,46943.769,294.853,294.761,290.746,289.042,99441.667,289.166,99388.096,
2004-06-01 05:30:00,289.653,0.009,99552.754,0.082,0.000,0.000,2681397.405,46943.769,294.794,294.705,290.739,289.000,99450.000,289.034,99388.159,
2004-06-01 05:35:00,290.002,0.009,99552.707,0.082,0.000,0.000,2681397.405,46943.769,294.792,294.704,290.846,288.958,99458.333,289.036,99388.184,
2004-06-01 05:40:00,289.539,0.009,99552.911,0.082,0.000,0.000,2681397.405,46943.769,294.744,294.659,290.839,288.917,99466.667,288.905,99388.247,
2004-06-01 05:45:00,289.880,0.009,99552.863,0.082,0.000,0.000,2681397.405,46943.769,294.744,294.662,290.947,288.875,99475.000,288.908,99388.272,
2004-06-01 05:50:00,289.425,0.009,99553.066,0.082,0.000,0.000,2681397.405,46943.769,294.704,294.626,290.939,288.833,99483.333,288.778,99388.334,
2004-06-01 05:55:00,289.759,0.009,99553.019,33.393,3924748.103,0.000,3586600.250,41075.798,294.705,294.630,291.047,288.792,99491.667,288.782,99388.358,
2004-06-01 06:00:00,289.402,0.009,99553.162,31.431,3693561.461,0.000,3533279.426,41075.798,294.670,294.600,291.036,288.750,99500.000,288.698,99388.407,
2004-06-01 06:05:00,289.748,0.009,99553.078,35.220,4139835.748,0.000,3636208.007,41075.798,294.673,294.606,291.142,288.842,99508.333,288.733,99388.408,
2004-06-01 06:10:00,289.363,0.009,99553.221,34.875,4099195.587,0.000,3626834.771,41075.798,294.791,294.606,291.481,288.933,99516.667,288.650,99388.444,
2004-06-01 06:15:00,289.775,0.009,99553.107,38.926,4576424.837,0.000,3736902.797,41075.798,295.040,294.657,292.079,289.025,99525.000,288.706,99388.442,
2004-06-01 06:20:00,289.427,0.009,99553.230,38.693,4548992.614,0.000,3730575.836,41075.798,295.329,294.698,292.643,289.117,99533.333,288.639,99388.475,
2004-06-01 06:25:00,289.872,0.009,99553.105,42.840,5037355.153,0.000,3843211.641,41075.798,295.692,294.782,293.377,289.208,99541.667,288.703,99388.473,
2004-06-01 06:30:00,289.509,0.009,99553.237,42.430,4989063.963,0.000,3832073.774,41075.798,296.064,294.858,294.025,289.300,99550.000,288.630,99388.510,
2004-06-01 06:35:00,289.969,0.009,99553.113,46.574,5477197.405,0.000,3944656.739,41075.798,296.478,294.966,294.811,289.392,99558.333,288.691,99388.511,
2004-06-01 06:40:00,289.592,0.009,99553.252,45.999,5409482.046,0.000,3929038.887,41075.798,296.885,295.067,295.494,289.483,99566.667,288.613,99388.552,
2004-06-01 06:45:00,290.087,0.009,99553.121,50.252,5910337.049,0.000,4044555.950,41075.798,297.316,295.191,296.318,289.575,99575.000,288.675,99388.554,
2004-06-01 06:50:00,289.683,0.009,99553.271,49.448,5815668.240,0.000,4022721.561,41075.798,297.734,295.311,297.037,289.667,99583.333,288.591,99388.599,
2004-06-01 06:55:00,290.218,0.009,99553.132,69.771,8194966.759,0.000,5644041.293,111491.451,298.167,295.448,297.896,289.758,99591.667,288.656,99388.602,
2004-06-01 07:00:00,289.825,0.009,99553.264,68.975,8101176.777,0.000,5622409.597,111491.451,298.585,295.584,298.645,289.850,99600.000,288.588,99388.644,
2004-06-01 07:05:00,290.488,0.009,99552.983,75.003,8811250.252,0.000,5786180.752,111491.451,299.010,295.733,299.538,290.033,99600.000,288.761,99388.569,
2004-06-01 07:10:00,290.162,0.009,99552.976,75.337,8850524.353,0.000,5795238.920,111491.451,299.535,295.854,300.465,290.217,99600.000,288.812,99388.526,
2004-06-01 07:15:00,290.922,0.009,99552.638,81.579,9585784.932,0.000,5964819.222,111491.451,300.129,295.959,301.510,290.400,99600.000,289.034,99388.437,
2004-06-01 07:20:00,290.521,0.009,99552.666,81.187,9539548.920,0.000,5954155.360,111491.451,300.760,296.060,302.412,290.583,99600.000,289.064,99388.402,
2004-06-01 07:25:00,291.284,0.009,99552.345,87.160,10243062.698,0.000,6116413.589,111491.451,301.408,296.152,303.436,290.767,99600.000,289.267,99388.321,
2004-06-01 07:30:00,290.833,0.009,99552.397,86.201,10130110.288,0.000,6090362.275,111491.451,302.056,296.244,304.281,290.950,99600.000,289.280,99388.293,
2004-06-01 07:35:00,291.657,0.009,99552.060,92.232,10840515.306,0.000,6254209.897,111491.451,302.693,296.326,305.272,291.133,99600.000,289.492,99388.211,
2004-06-01 07:40:00,291.151,0.009,99552.132,90.695,10659426.174,0.000,6212443.549,111491.451,303.315,296.413,306.086,291.317,99600.000,289.493,99388.189,
2004-06-01 07:45:00,292.031,0.009,99551.783,96.777,11375755.522,0.000,6377657.556,111491.451,303.913,296.491,307.065,291.500,99600.000,289.710,99388.107,
2004-06-01 07:50:00,291.453,0.008,99551.881,94.589,11118100.570,0.000,6318232.088,111491.451,304.488,296.577,307.836,291.683,99600.000,289.695,99388.090,
2004-06-01 07:55:00,292.398,0.009,99551.516,192.551,22637070.401,0.000,14874038.478,205378.990,305.032,296.654,308.796,291.867,99600.000,289.919,99388.007,
