cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.565,0.011,99546.791,8.161,955244.751,0.000,2633575.057,29339.856,300.000,300.000,300.000,291.250,99200.000,293.867,99385.446,
2004-06-01 00:05:00,292.527,0.011,99549.421,0.051,0.000,0.000,2413257.665,29339.856,299.865,299.865,298.677,291.258,99200.000,291.750,99386.390,
2004-06-01 00:10:00,292.015,0.011,99549.641,0.051,0.000,0.000,2413257.665,29339.856,299.559,299.559,297.132,291.267,99200.000,291.598,99386.433,
2004-06-01 00:15:00,292.169,0.011,99549.588,0.051,0.000,0.000,2413257.665,29339.856,299.098,299.098,295.490,291.275,99200.000,291.626,99386.426,
2004-06-01 00:20:00,292.299,0.011,99549.531,0.051,0.000,0.000,2413257.665,29339.856,298.701,298.701,294.268,291.283,99200.000,291.663,99386.413,
2004-06-01 00:25:00,292.301,0.011,99549.523,0.051,0.000,0.000,2413257.665,29339.856,298.401,298.401,293.358,291.292,99200.000,291.674,99386.409,
2004-06-01 00:30:00,292.232,0.011,99549.544,0.051,0.000,0.000,2413257.665,29339.856,298.168,298.168,292.674,291.300,99200.000,291.664,99386.410,
2004-06-01 00:35:00,292.172,0.011,99549.567,0.051,0.000,0.000,2413257.665,29339.856,297.976,297.976,292.157,291.308,99200.000,291.651,99386.412,
2004-06-01 00:40:00,292.138,0.012,99549.578,0.051,0.000,0.000,2413257.665,29339.856,297.809,297.809,291.763,291.317,99200.000,291.644,99386.412,
2004-06-01 00:45:00,292.125,0.012,99549.581,0.051,0.000,0.000,2413257.665,29339.856,297.664,297.664,291.460,291.325,99200.000,291.642,99386.412,
2004-06-01 00:50:00,292.117,0.012,99549.580,0.051,0.000,0.000,2413257.665,29339.856,297.535,297.535,291.224,291.333,99200.000,291.644,99386.409,
2004-06-01 00:55:00,292.111,0.012,99549.579,0.051,0.000,0.000,2413257.665,29339.856,297.422,297.422,291.040,291.342,99200.000,291.646,99386.407,
2004-06-01 01:00:00,292.103,0.012,99549.578,0.051,0.000,0.000,2413257.665,29339.856,297.321,297.321,290.896,291.350,99200.000,291.648,99386.405,
2004-06-01 01:05:00,292.093,0.012,99549.582,0.051,0.000,0.000,2413257.665,29339.856,297.229,297.229,290.783,291.350,99200.000,291.645,99386.406,
2004-06-01 01:10:00,292.082,0.012,99549.587,0.051,0.000,0.000,2413257.665,29339.856,297.144,297.144,290.692,291.350,99200.000,291.642,99386.407,
2004-06-01 01:15:00,292.072,0.012,99549.592,0.051,0.000,0.000,2413257.665,29339.856,297.066,297.066,290.617,291.350,99200.000,291.639,99386.408,
2004-06-01 01:20:00,292.064,0.012,99549.596,0.051,0.000,0.000,2413257.665,29339.856,296.992,296.992,290.555,291.350,99200.000,291.636,99386.409,
2004-06-01 01:25:00,292.056,0.012,99549.600,0.051,0.000,0.000,2413257.665,29339.856,296.922,296.922,290.504,291.350,99200.000,291.633,99386.410,
2004-06-01 01:30:00,292.049,0.012,99549.603,0.051,0.000,0.000,2413257.665,29339.856,296.856,296.856,290.460,291.350,99200.000,291.631,99386.411,
2004-06-01 01:35:00,292.042,0.011,99549.607,0.051,0.000,0.000,2413257.665,29339.856,296.794,296.794,290.424,291.350,99200.000,291.629,99386.412,
2004-06-01 01:40:00,292.036,0.011,99549.610,0.051,0.000,0.000,2413257.665,29339.856,296.735,296.735,290.393,291.350,99200.000,291.627,99386.413,
2004-06-01 01:45:00,292.029,0.011,99549.613,0.051,0.000,0.000,2413257.665,29339.856,296.678,296.678,290.366,291.350,99200.000,291.625,99386.414,
2004-06-01 01:50:00,292.023,0.011,99549.616,0.051,0.000,0.000,2413257.665,29339.856,296.624,296.624,290.344,291.350,99200.000,291.623,99386.415,
2004-06-01 01:55:00,292.018,0.011,99549.618,0.051,0.000,0.000,2413257.665,29339.856,296.572,296.572,290.324,291.350,99200.000,291.621,99386.416,
2004-06-01 02:00:00,292.012,0.011,99549.621,0.051,0.000,0.000,2413257.665,29339.856,296.522,296.522,290.306,291.350,99200.000,291.619,99386.416,
2004-06-01 02:05:00,292.011,0.011,99549.618,0.051,0.000,0.000,2413257.665,29339.856,296.474,296.474,290.291,291.358,99208.333,291.622,99386.414,
2004-06-01 02:10:00,292.011,0.011,99549.613,0.051,0.000,0.000,2413257.665,29339.856,296.428,296.428,290.280,291.367,99216.667,291.627,99386.410,
2004-06-01 02:15:00,292.012,0.011,99549.608,0.051,0.000,0.000,2413257.665,29339.856,296.384,296.384,290.274,291.375,99225.000,291.631,99386.407,
2004-06-01 02:20:00,292.012,0.011,99549.603,0.051,0.000,0.000,2413257.665,29339.856,296.341,296.341,290.272,291.383,99233.333,291.636,99386.404,
2004-06-01 02:25:00,292.013,0.011,99549.599,0.051,0.000,0.000,2413257.665,29339.856,296.301,296.301,290.273,291.392,99241.667,291.640,99386.401,
2004-06-01 02:30:00,292.013,0.011,99549.594,0.051,0.000,0.000,2413257.665,29339.856,296.262,296.262,290.277,291.400,99250.000,291.645,99386.397,
2004-06-01 02:35:00,292.014,0.011,99549.589,0.051,0.000,0.000,2413257.665,29339.856,296.225,296.225,290.283,291.408,99258.333,291.650,99386.394,
2004-06-01 02:40:00,292.015,0.011,99549.583,0.051,0.000,0.000,2413257.665,29339.856,296.188,296.188,290.291,291.417,99266.667,291.654,99386.390,
2004-06-01 02:45:00,292.016,0.011,99549.578,0.051,0.000,0.000,2413257.665,29339.856,296.153,296.153,290.300,291.425,99275.000,291.659,99386.387,
2004-06-01 02:50:00,292.018,0.011,99549.572,0.051,0.000,0.000,2413257.665,29339.856,296.119,296.119,290.310,291.433,99283.333,291.664,99386.384,
2004-06-01 02:55:00,292.020,0.011,99549.567,0.051,0.000,0.000,2413257.665,29339.856,296.087,296.087,290.322,291.442,99291.667,291.669,99386.380,
2004-06-01 03:00:00,292.021,0.011,99549.561,0.051,0.000,0.000,2413257.665,29339.856,296.055,296.055,290.334,291.450,99300.000,291.674,99386.377,
2004-06-01 03:05:00,291.992,0.011,99549.604,0.051,0.000,0.000,2413257.665,29339.856,296.024,296.024,290.347,291.408,99308.333,291.640,99386.402,
2004-06-01 03:10:00,291.948,0.011,99549.658,0.051,0.000,0.000,2413257.665,29339.856,295.995,295.995,290.365,291.367,99316.667,291.595,99386.431,
2004-06-01 03:15:00,291.905,0.011,99549.712,0.051,0.000,0.000,2413257.665,29339.856,295.966,295.966,290.382,291.325,99325.000,291.549,99386.460,
2004-06-01 03:20:00,291.864,0.011,99549.765,0.051,0.000,0.000,2413257.665,29339.856,295.936,295.936,290.397,291.283,99333.333,291.504,99386.489,
2004-06-01 03:25:00,291.826,0.011,99549.817,0.051,0.000,0.000,2413257.665,29339.856,295.907,295.907,290.409,291.242,99341.667,291.461,99386.518,
2004-06-01 03:30:00,291.787,0.011,99549.869,0.051,0.000,0.000,2413257.665,29339.856,295.877,295.877,290.420,291.200,99350.000,291.417,99386.547,
2004-06-01 03:35:00,291.748,0.011,99549.922,0.051,0.000,0.000,2413257.665,29339.856,295.847,295.847,290.431,291.158,99358.333,291.373,99386.575,
2004-06-01 03:40:00,291.708,0.011,99549.975,0.051,0.000,0.000,2413257.665,29339.856,295.818,295.818,290.441,291.117,99366.667,291.328,99386.604,
2004-06-01 03:45:00,291.667,0.011,99550.028,0.051,0.000,0.000,2413257.665,29339.856,295.789,295.789,290.451,291.075,99375.000,291.284,99386.633,
2004-06-01 03:50:00,291.627,0.011,99550.081,0.051,0.000,0.000,2413257.665,29339.856,295.759,295.759,290.461,291.033,99383.333,291.239,99386.662,
2004-06-01 03:55:00,291.587,0.011,99550.133,0.051,0.000,0.000,2413257.665,29339.856,295.730,295.730,290.471,290.992,99391.667,291.195,99386.691,
2004-06-01 04:00:00,291.546,0.011,99550.187,0.051,0.000,0.000,2413257.665,29339.856,295.701,295.701,290.481,290.950,99400.000,291.150,99386.720,
2004-06-01 04:05:00,291.435,0.011,99550.354,0.051,0.000,0.000,2413257.665,29339.856,295.671,295.671,290.491,290.808,99400.000,291.013,99386.817,
2004-06-01 04:10:00,291.291,0.010,99550.544,0.051,0.000,0.000,2413257.665,29339.856,295.656,295.645,290.537,290.667,99400.000,290.852,99386.921,
2004-06-01 04:15:00,291.126,0.010,99550.739,0.051,0.000,0.000,2413257.665,29339.856,295.634,295.615,290.595,290.525,99400.000,290.691,99387.025,
2004-06-01 04:20:00,290.967,0.010,99550.929,0.051,0.000,0.000,2413257.665,29339.856,295.606,295.580,290.658,290.383,99400.000,290.534,99387.126,
2004-06-01 04:25:00,290.808,0.010,99551.118,0.051,0.000,0.000,2413257.665,29339.856,295.570,295.538,290.718,290.242,99400.000,290.380,99387.227,
2004-06-01 04:30:00,290.652,0.010,99551.306,0.051,0.000,0.000,2413257.665,29339.856,295.530,295.492,290.770,290.100,99400.000,290.225,99387.328,
2004-06-01 04:35:00,290.743,0.010,99551.400,0.051,0.000,0.000,2413257.665,29339.856,295.486,295.443,290.813,289.958,99400.000,290.126,99387.412,
2004-06-01 04:40:00,290.432,0.010,99551.610,0.051,0.000,0.000,2413257.665,29339.856,295.399,295.352,290.803,289.817,99400.000,289.981,99387.509,
2004-06-01 04:45:00,290.455,0.010,99551.751,0.051,0.000,0.000,2413257.665,29339.856,295.365,295.314,290.797,289.675,99400.000,289.848,99387.603,
2004-06-01 04:50:00,290.165,0.010,99551.968,0.051,0.000,0.000,2413257.665,29339.856,295.268,295.215,290.746,289.533,99400.000,289.684,99387.705,
2004-06-01 04:55:00,290.232,0.010,99552.090,0.082,0.000,0.000,2681397.405,46943.769,295.233,295.177,290.696,289.392,99400.000,289.565,99387.795,
2004-06-01 05:00:00,289.917,0.010,99552.310,0.082,0.000,0.000,2681397.405,46943.769,295.140,295.082,290.603,289.250,99400.000,289.404,99387.897,
2004-06-01 05:05:00,290.010,0.010,99552.365,0.082,0.000,0.000,2681397.405,46943.769,295.108,295.046,290.539,289.208,99408.333,289.338,99387.943,
2004-06-01 05:10:00,289.740,0.009,99552.507,0.082,0.000,0.000,2681397.405,46943.769,295.018,294.956,290.463,289.167,99416.667,289.241,99387.997,
2004-06-01 05:15:00,289.848,0.009,99552.547,0.082,0.000,0.000,2681397.405,46943.769,294.994,294.931,290.473,289.125,99425.000,289.191,99388.037,
2004-06-01 05:20:00,289.620,0.009,99552.670,0.082,0.000,0.000,2681397.405,46943.769,294.917,294.856,290.466,289.083,99433.333,289.106,99388.088,
2004-06-01 05:25:00,289.735,0.009,99552.703,0.082,0.000,0.000,2681397.405,46943.769,294.903,294.842,290.520,289.042,99441.667,289.063,99388.126,
2004-06-01 05:30:00,289.519,0.009,99552.821,0.082,0.000,0.000,2681397.405,46943.769,294.843,294.783,290.540,289.000,99450.000,288.982,99388.174,
2004-06-01 05:35:00,289.619,0.009,99552.857,0.082,0.000,0.000,2681397.405,46943.769,294.837,294.777,290.606,288.958,99458.333,288.937,99388.213,
2004-06-01 05:40:00,289.416,0.009,99552.971,0.082,0.000,0.000,2681397.405,46943.769,294.787,294.729,290.629,288.917,99466.667,288.858,99388.261,
2004-06-01 05:45:00,289.507,0.009,99553.009,0.082,0.000,0.000,2681397.405,46943.769,294.784,294.727,290.695,288.875,99475.000,288.814,99388.299,
2004-06-01 05:50:00,289.317,0.009,99553.119,0.082,0.000,0.000,2681397.405,46943.769,294.742,294.686,290.718,288.833,99483.333,288.736,99388.346,
2004-06-01 05:55:00,289.396,0.009,99553.159,29.845,3506832.885,0.000,3490212.397,41075.798,294.742,294.686,290.783,288.792,99491.667,288.691,99388.384,
2004-06-01 06:00:00,289.321,0.009,99553.200,29.415,3456163.926,0.000,3478526.122,41075.798,294.705,294.651,290.804,288.750,99500.000,288.667,99388.416,
2004-06-01 06:05:00,289.415,0.009,99553.201,31.674,3722266.793,0.000,3539900.016,41075.798,294.705,294.652,290.866,288.842,99508.333,288.655,99388.430,
2004-06-01 06:10:00,289.316,0.009,99553.242,32.811,3856136.377,0.000,3570775.660,41075.798,294.816,294.645,291.253,288.933,99516.667,288.631,99388.449,
2004-06-01 06:15:00,289.479,0.009,99553.208,35.343,4154365.864,0.000,3639559.229,41075.798,295.057,294.688,291.798,289.025,99525.000,288.646,99388.458,
2004-06-01 06:20:00,289.437,0.009,99553.222,36.687,4312719.169,0.000,3676081.793,41075.798,295.334,294.718,292.380,289.117,99533.333,288.642,99388.474,
2004-06-01 06:25:00,289.618,0.009,99553.179,39.222,4611290.731,0.000,3744944.257,41075.798,295.689,294.793,293.052,289.208,99541.667,288.664,99388.483,
2004-06-01 06:30:00,289.584,0.009,99553.195,40.512,4763191.029,0.000,3779978.501,41075.798,296.049,294.858,293.716,289.300,99550.000,288.657,99388.501,
2004-06-01 06:35:00,289.753,0.009,99553.160,42.893,5043580.604,0.000,3844647.477,41075.798,296.455,294.956,294.438,289.392,99558.333,288.672,99388.515,
2004-06-01 06:40:00,289.729,0.009,99553.178,44.149,5191525.613,0.000,3878769.474,41075.798,296.848,295.045,295.139,289.483,99566.667,288.663,99388.536,
2004-06-01 06:45:00,289.899,0.009,99553.146,46.446,5462161.898,0.000,3941188.954,41075.798,297.271,295.159,295.897,289.575,99575.000,288.675,99388.552,
