cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0]
6/1/2004 0:00,295.53,291.494,0,288.163,288.034,282.999,291.25,99200,293.846,99385.46
6/1/2004 0:05,292.196,291.486,0,288.31,288.19,282.65,291.258,99200,291.701,99386.404
6/1/2004 0:10,291.695,291.491,0,288.548,288.437,282.864,291.267,99200,291.533,99386.452
6/1/2004 0:15,291.711,291.491,0,288.838,288.734,282.976,291.275,99200,291.527,99386.454
6/1/2004 0:20,291.924,291.497,0,289.165,289.069,283.155,291.283,99200,291.549,99386.446
6/1/2004 0:25,292.006,291.499,0,289.453,289.365,283.631,291.292,99200,291.55,99386.444
6/1/2004 0:30,291.973,291.504,0,289.688,289.607,284.225,291.3,99200,291.534,99386.446
6/1/2004 0:35,291.854,291.507,0,289.87,289.796,284.962,291.308,99200,291.503,99386.454
6/1/2004 0:40,291.785,291.513,0,290.037,289.97,285.599,291.317,99200,291.481,99386.459
6/1/2004 0:45,291.734,291.517,0,290.192,290.139,286.23,291.325,99200,291.472,99386.461
6/1/2004 0:50,291.738,291.522,0,290.358,290.312,286.806,291.333,99200,291.478,99386.457
6/1/2004 0:55,291.743,291.526,0,290.524,290.482,287.333,291.342,99200,291.488,99386.453
6/1/2004 1:00,291.773,291.532,0,290.64,290.602,287.736,291.35,99200,291.504,99386.446
6/1/2004 1:05,291.787,291.53,0,290.731,290.695,288.063,291.35,99200,291.515,99386.443
6/1/2004 1:10,291.808,291.53,0,290.807,290.775,288.388,291.35,99200,291.525,99386.44
6/1/2004 1:15,291.817,291.528,0,290.87,290.84,288.631,291.35,99200,291.533,99386.438
6/1/2004 1:20,291.832,291.528,0,290.926,290.898,288.87,291.35,99200,291.541,99386.437
6/1/2004 1:25,291.838,291.527,0,290.973,290.946,289.051,291.35,99200,291.546,99386.435
6/1/2004 1:30,291.848,291.526,0,291.015,290.99,289.23,291.35,99200,291.551,99386.434
6/1/2004 1:35,291.852,291.525,0,291.052,291.028,289.367,291.35,99200,291.555,99386.433
6/1/2004 1:40,291.859,291.525,0,291.085,291.062,289.503,291.35,99200,291.559,99386.432
6/1/2004 1:45,291.861,291.523,0,291.114,291.093,289.608,291.35,99200,291.562,99386.432
6/1/2004 1:50,291.866,291.523,0,291.141,291.121,289.713,291.35,99200,291.564,99386.431
6/1/2004 1:55,291.866,291.522,0,291.165,291.145,289.794,291.35,99200,291.566,99386.431
6/1/2004 2:00,291.869,291.521,0,291.185,291.167,289.872,291.35,99200,291.568,99386.431
6/1/2004 2:05,291.731,291.527,0,291.16,291.142,289.899,291.358,99208.333,291.562,99386.43
6/1/2004 2:10,291.657,291.532,0,291.136,291.119,289.907,291.367,99216.667,291.555,99386.431
6/1/2004 2:15,291.671,291.538,0,291.134,291.117,289.787,291.375,99225,291.562,99386.427
6/1/2004 2:20,291.718,291.543,0,291.148,291.133,289.768,291.383,99233.333,291.574,99386.422
6/1/2004 2:25,291.736,291.549,0,291.162,291.147,289.747,291.392,99241.667,291.583,99386.417
6/1/2004 2:30,291.747,291.555,0,291.175,291.161,289.741,291.4,99250,291.59,99386.413
6/1/2004 2:35,291.74,291.56,0,291.182,291.169,289.744,291.408,99258.333,291.594,99386.41
6/1/2004 2:40,291.741,291.566,0,291.19,291.177,289.742,291.417,99266.667,291.598,99386.407
6/1/2004 2:45,291.739,291.572,0,291.196,291.184,289.74,291.425,99275,291.602,99386.403
6/1/2004 2:50,291.745,291.578,0,291.204,291.193,289.74,291.433,99283.333,291.608,99386.4
6/1/2004 2:55,291.747,291.583,0,291.212,291.201,289.741,291.442,99291.667,291.613,99386.396
6/1/2004 3:00,291.752,291.589,0,291.222,291.211,289.75,291.45,99300,291.618,99386.393
6/1/2004 3:05,291.724,291.544,0,291.222,291.212,289.756,291.408,99308.333,291.584,99386.418
6/1/2004 3:10,291.686,291.498,0,291.216,291.207,289.758,291.367,99316.667,291.541,99386.446
6/1/2004 3:15,291.643,291.453,0,291.205,291.196,289.759,291.325,99325,291.497,99386.475
6/1/2004 3:20,291.602,291.408,0,291.192,291.183,289.759,291.283,99333.333,291.452,99386.504
6/1/2004 3:25,291.561,291.362,0,291.177,291.168,289.756,291.242,99341.667,291.408,99386.533
6/1/2004 3:30,291.521,291.317,0,291.16,291.152,289.755,291.2,99350,291.364,99386.562
6/1/2004 3:35,291.479,291.271,0,291.142,291.134,289.753,291.158,99358.333,291.32,99386.59
6/1/2004 3:40,291.438,291.226,0,291.123,291.115,289.751,291.117,99366.667,291.275,99386.619
6/1/2004 3:45,291.396,291.18,0,291.103,291.095,289.748,291.075,99375,291.231,99386.648
6/1/2004 3:50,291.355,291.134,0,291.082,291.075,289.745,291.033,99383.333,291.186,99386.677
6/1/2004 3:55,291.312,291.089,0,291.061,291.054,289.742,290.992,99391.667,291.141,99386.706
6/1/2004 4:00,291.271,291.043,0,291.033,291.026,289.724,290.95,99400,291.097,99386.735
6/1/2004 4:05,291.159,290.877,0,290.98,290.974,289.693,290.808,99400,290.96,99386.832
6/1/2004 4:10,291.016,290.715,0,290.908,290.902,289.678,290.667,99400,290.801,99386.936
6/1/2004 4:15,290.854,290.556,0,290.82,290.815,289.656,290.525,99400,290.64,99387.039
6/1/2004 4:20,290.696,290.398,0,290.961,290.867,289.847,290.383,99400,290.482,99387.141
6/1/2004 4:25,290.545,290.242,0,290.937,290.843,289.887,290.242,99400,290.328,99387.242
6/1/2004 4:30,290.395,290.085,0,290.941,290.83,289.96,290.1,99400,290.173,99387.343
6/1/2004 4:35,290.32,289.928,0,290.968,290.841,290.064,289.958,99400,290.034,99387.439
6/1/2004 4:40,290.08,289.772,0,290.951,290.814,290.064,289.817,99400,289.876,99387.54
6/1/2004 4:45,290.051,289.616,0,290.982,290.837,290.121,289.675,99400,289.743,99387.634
6/1/2004 4:50,289.847,289.462,0,290.975,290.826,290.111,289.533,99400,289.593,99387.733
6/1/2004 4:55,289.832,289.308,0,291.007,290.861,290.145,289.392,99400,289.467,99387.825
6/1/2004 5:00,289.602,289.155,109.361,290.969,290.832,290.083,289.25,99400,289.312,99387.925
6/1/2004 5:05,289.912,289.082,94.588,291.071,290.945,290.224,289.208,99408.333,289.387,99387.93
6/1/2004 5:10,289.719,289.01,90.291,291.067,290.955,290.166,289.167,99416.667,289.3,99387.98
6/1/2004 5:15,289.738,288.939,45.198,291.1,291.001,290.212,289.125,99425,289.233,99388.026
6/1/2004 5:20,289.502,288.867,42.789,291.058,290.974,290.155,289.083,99433.333,289.109,99388.087
6/1/2004 5:25,289.533,288.797,43.012,291.074,291.005,290.184,289.042,99441.667,289.051,99388.13
6/1/2004 5:30,289.377,288.726,41.26,291.073,291.014,290.162,289,99450,288.972,99388.178
6/1/2004 5:35,289.393,288.656,41.019,291.123,291.072,290.21,288.958,99458.333,288.913,99388.221
6/1/2004 5:40,289.256,288.587,39.57,291.135,291.096,290.201,288.917,99466.667,288.837,99388.268
6/1/2004 5:45,289.284,288.517,39.555,291.194,291.165,290.261,288.875,99475,288.785,99388.308
6/1/2004 5:50,289.156,288.448,38.225,291.212,291.195,290.257,288.833,99483.333,288.713,99388.354
6/1/2004 5:55,289.174,288.38,38.128,291.267,291.265,290.312,288.792,99491.667,288.659,99388.394
6/1/2004 6:00,289.051,288.311,73.71,291.303,291.314,290.325,288.75,99500,288.587,99388.44
6/1/2004 6:05,289.19,288.281,38.069,291.431,291.449,290.452,288.842,99508.333,288.614,99388.444
6/1/2004 6:10,289.024,288.247,36.504,291.477,291.509,290.466,288.933,99516.667,288.537,99388.478
6/1/2004 6:15,289.077,288.21,36.998,291.581,291.625,290.588,289.025,99525,288.51,99388.5
6/1/2004 6:20,289.015,288.169,36.288,291.66,291.717,290.668,289.117,99533.333,288.477,99388.524
6/1/2004 6:25,289.091,288.125,36.957,291.784,291.853,290.812,289.208,99541.667,288.46,99388.545
6/1/2004 6:30,289.031,288.078,36.203,292.054,292.066,291.101,289.3,99550,288.422,99388.573
6/1/2004 6:35,289.12,288.029,36.955,292.5,292.373,291.497,289.392,99558.333,288.406,99388.595
6/1/2004 6:40,289.092,287.976,36.452,292.883,292.666,291.865,289.483,99566.667,288.377,99388.623
6/1/2004 6:45,289.196,287.921,37.288,293.298,293.012,292.356,289.575,99575,288.365,99388.646
6/1/2004 6:50,289.179,287.864,36.858,293.667,293.337,292.816,289.667,99583.333,288.337,99388.675
6/1/2004 6:55,289.29,287.804,37.702,294.058,293.705,293.378,289.758,99591.667,288.323,99388.7
6/1/2004 7:00,289.282,287.742,74.631,294.497,294.08,293.888,289.85,99600,288.295,99388.731
6/1/2004 7:05,289.59,287.819,41.516,294.97,294.545,294.564,290.033,99600,288.44,99388.663
6/1/2004 7:10,289.649,287.891,42.28,295.353,294.957,295.091,290.217,99600,288.512,99388.615
6/1/2004 7:15,289.866,287.961,44.176,295.758,295.416,295.698,290.4,99600,288.623,99388.557
6/1/2004 7:20,289.992,288.027,44.994,296.119,295.861,296.265,290.583,99600,288.724,99388.503
6/1/2004 7:25,290.201,288.091,46.627,296.484,296.335,296.873,290.767,99600,288.832,99388.448
6/1/2004 7:30,290.327,288.152,47.353,296.644,296.624,297.384,290.95,99600,288.927,99388.398
6/1/2004 7:35,290.527,288.211,48.83,296.943,296.794,297.933,291.133,99600,289.029,99388.346
6/1/2004 7:40,290.643,288.268,49.442,297.299,296.935,298.459,291.317,99600,289.117,99388.3
6/1/2004 7:45,290.841,288.324,50.81,297.718,297.094,299.022,291.5,99600,289.216,99388.251
6/1/2004 7:50,290.958,288.378,51.366,298.224,297.249,299.563,291.683,99600,289.302,99388.205
6/1/2004 7:55,291.157,288.432,52.416,298.765,297.407,300.154,291.867,99600,289.399,99388.158
6/1/2004 8:00,291.277,288.484,51.301,299.3,297.503,300.736,292.05,99600,289.485,99388.114
6/1/2004 8:05,291.448,288.489,52.893,299.879,297.597,301.359,292.142,99600,289.545,99388.093
6/1/2004 8:10,291.475,288.493,53.955,300.539,297.691,302.043,292.233,99600,289.569,99388.085
6/1/2004 8:15,291.646,288.498,56.454,301.207,297.766,302.841,292.325,99600,289.614,99388.07
6/1/2004 8:20,291.732,288.503,58.209,301.878,297.808,303.631,292.417,99600,289.66,99388.056
6/1/2004 8:25,291.942,288.509,61.435,302.615,297.881,304.531,292.508,99600,289.726,99388.035
6/1/2004 8:30,292.035,288.516,63.361,303.298,297.972,305.153,292.6,99600,289.776,99388.018
6/1/2004 8:35,292.22,288.523,66.067,304.001,298.102,305.825,292.692,99600,289.83,99388
6/1/2004 8:40,292.29,288.531,67.615,304.665,298.207,306.464,292.783,99600,289.868,99387.986
6/1/2004 8:45,292.472,288.541,70.231,305.355,298.347,307.117,292.875,99600,289.92,99387.968
6/1/2004 8:50,292.543,288.552,71.71,306.05,298.581,307.736,292.967,99600,289.958,99387.954
6/1/2004 8:55,292.724,288.564,74.271,306.737,298.765,308.388,293.058,99600,290.009,99387.935
6/1/2004 9:00,292.792,288.577,75.599,307.445,298.954,309.036,293.15,99600,290.046,99387.92
6/1/2004 9:05,293.013,288.678,77.083,308.216,299.199,309.749,293.242,99600,290.158,99387.853
6/1/2004 9:10,293.24,288.78,77.279,309.011,299.467,310.241,293.333,99600,290.312,99387.772
6/1/2004 9:15,293.49,288.884,77.35,309.828,299.756,310.691,293.425,99600,290.478,99387.687
6/1/2004 9:20,293.628,288.988,76.191,310.616,300.018,311.059,293.517,99600,290.613,99387.609
6/1/2004 9:25,293.783,289.094,75.221,311.404,300.28,311.369,293.608,99600,290.741,99387.533
6/1/2004 9:30,293.884,289.201,73.364,312.099,300.494,311.57,293.7,99600,290.858,99387.461
6/1/2004 9:35,294.028,289.309,72.194,312.776,300.705,311.745,293.792,99600,290.982,99387.386
6/1/2004 9:40,294.118,289.418,70.708,313.414,300.893,311.883,293.883,99600,291.096,99387.313
6/1/2004 9:45,294.251,289.529,69.689,314.046,301.086,311.998,293.975,99600,291.218,99387.238
6/1/2004 9:50,294.33,289.64,67.933,314.647,301.26,312.082,294.067,99600,291.329,99387.165
6/1/2004 9:55,294.455,289.753,66.801,315.245,301.441,312.164,294.158,99600,291.447,99387.091
6/1/2004 10:00,294.528,289.867,65.748,315.692,301.533,312.197,294.25,99600,291.556,99387.018
6/1/2004 10:05,294.615,289.928,65.177,316.084,301.596,312.223,294.342,99600,291.633,99386.973
6/1/2004 10:10,294.56,289.991,64.606,316.385,301.591,312.44,294.433,99600,291.659,99386.943
6/1/2004 10:15,294.677,290.055,65.443,316.699,301.615,312.769,294.525,99600,291.716,99386.905
6/1/2004 10:20,294.747,290.12,65.855,316.981,301.625,313.083,294.617,99600,291.788,99386.861
6/1/2004 10:25,294.942,290.187,67.378,317.284,301.672,313.492,294.708,99600,291.884,99386.81
6/1/2004 10:30,295.014,290.256,68.088,317.543,301.72,313.826,294.8,99600,291.963,99386.764
6/1/2004 10:35,295.187,290.326,69.545,317.815,301.806,314.225,294.892,99600,292.051,99386.714
6/1/2004 10:40,295.256,290.397,70.209,318.039,301.869,314.592,294.983,99600,292.127,99386.667
6/1/2004 10:45,295.435,290.47,71.779,318.278,301.965,315.012,295.075,99600,292.218,99386.616
6/1/2004 10:50,295.514,290.545,72.591,318.471,302.036,315.392,295.167,99600,292.299,99386.567
6/1/2004 10:55,295.694,290.621,74.238,318.677,302.136,315.816,295.258,99600,292.392,99386.514
6/1/2004 11:00,295.774,290.698,71.792,318.957,302.275,316.219,295.35,99600,292.473,99386.463
6/1/2004 11:05,296.02,290.922,73.845,319.313,302.489,316.693,295.442,99600,292.668,99386.331
6/1/2004 11:10,296.293,291.146,76.1,319.701,302.743,316.945,295.533,99600,292.922,99386.179
6/1/2004 11:15,296.526,291.372,78.055,320.085,303.005,317.202,295.625,99600,293.167,99386.029
6/1/2004 11:20,296.742,291.598,79.913,320.461,303.27,317.373,295.717,99600,293.402,99385.882
6/1/2004 11:25,297.019,291.824,82.28,320.852,303.564,317.44,295.808,99600,293.66,99385.729
6/1/2004 11:30,297.215,292.05,83.911,321.012,303.782,317.144,295.9,99600,293.902,99385.58
6/1/2004 11:35,297.329,292.276,84.956,321.063,303.949,316.707,295.992,99600,294.109,99385.441
6/1/2004 11:40,297.411,292.5,85.792,321.193,304.023,316.272,296.083,99600,294.299,99385.307
6/1/2004 11:45,297.526,292.724,86.802,321.188,304.131,315.745,296.175,99600,294.496,99385.173
6/1/2004 11:50,297.577,292.946,87.3,321.109,304.218,315.187,296.267,99600,294.672,99385.044
6/1/2004 11:55,297.651,293.166,87.948,320.995,304.305,314.607,296.358,99600,294.847,99384.917
6/1/2004 12:00,297.721,293.385,93.603,320.672,304.299,314.028,296.45,99600,295.022,99384.791
6/1/2004 12:05,297.637,293.306,93.149,320.218,304.207,313.357,296.45,99600,294.979,99384.826
6/1/2004 12:10,297.445,293.229,91.687,319.659,304.038,312.587,296.45,99600,294.857,99384.888
6/1/2004 12:15,297.101,293.151,88.975,318.989,303.778,312.311,296.45,99600,294.664,99384.969
6/1/2004 12:20,296.994,293.075,88.178,318.35,303.558,312.218,296.45,99600,294.534,99385.034
6/1/2004 12:25,296.993,292.999,88.197,317.743,303.38,312.281,296.45,99600,294.474,99385.079
6/1/2004 12:30,297.103,292.925,89.311,317.491,303.326,312.605,296.45,99600,294.448,99385.114
6/1/2004 12:35,297.122,292.851,89.746,317.313,303.286,312.979,296.45,99600,294.41,99385.151
6/1/2004 12:40,297.125,292.779,90.042,317.176,303.257,313.322,296.45,99600,294.346,99385.194
6/1/2004 12:45,297.082,292.708,89.971,317.045,303.219,313.8,296.45,99600,294.274,99385.241
6/1/2004 12:50,297.16,292.638,90.917,316.966,303.228,314.326,296.45,99600,294.231,99385.278
6/1/2004 12:55,297.21,292.571,91.634,316.893,303.244,314.91,296.45,99600,294.193,99385.314
6/1/2004 13:00,297.229,292.506,90.464,316.984,303.353,315.46,296.45,99600,294.135,99385.354
6/1/2004 13:05,297.301,292.589,91.166,317.145,303.518,316.104,296.5,99600,294.177,99385.316
6/1/2004 13:10,297.71,292.673,94.806,317.462,303.839,316.211,296.55,99600,294.356,99385.237
6/1/2004 13:15,297.794,292.76,95.81,317.714,304.101,316.26,296.6,99600,294.517,99385.16
6/1/2004 13:20,297.918,292.848,97.128,317.972,304.376,316.357,296.65,99600,294.621,99385.097
6/1/2004 13:25,297.856,292.938,96.903,318.159,304.594,316.364,296.7,99600,294.685,99385.047
6/1/2004 13:30,298.009,293.03,98.397,318.31,304.794,316.38,296.75,99600,294.777,99384.989
6/1/2004 13:35,298.03,293.124,98.969,318.387,304.937,316.355,296.8,99600,294.87,99384.93
6/1/2004 13:40,298.203,293.219,100.928,318.481,305.109,316.34,296.85,99600,294.98,99384.865
6/1/2004 13:45,298.223,293.317,101.832,318.507,305.232,316.263,296.9,99600,295.074,99384.804
6/1/2004 13:50,298.373,293.416,103.866,318.544,305.378,316.212,296.95,99600,295.178,99384.74
6/1/2004 13:55,298.397,293.518,104.765,318.522,305.485,316.114,297,99600,295.272,99384.678
6/1/2004 14:00,298.542,293.621,106.621,318.359,305.521,316.022,297.05,99600,295.378,99384.612
6/1/2004 14:05,298.586,293.759,107.558,318.086,305.608,315.889,297.142,99600,295.497,99384.531
6/1/2004 14:10,298.651,293.897,108.729,317.781,305.595,315.994,297.233,99600,295.602,99384.453
6/1/2004 14:15,298.734,294.036,110.032,317.443,305.55,316.162,297.325,99600,295.711,99384.374
6/1/2004 14:20,298.905,294.176,111.504,317.102,305.513,316.36,297.417,99600,295.846,99384.289
6/1/2004 14:25,299.056,294.317,112.903,316.733,305.463,316.604,297.508,99600,295.985,99384.202
6/1/2004 14:30,299.224,294.459,114.276,316.299,305.44,316.704,297.6,99600,296.125,99384.115
6/1/2004 14:35,299.344,294.601,115.323,315.82,305.407,316.801,297.692,99600,296.251,99384.031
6/1/2004 14:40,299.478,294.744,116.149,315.32,305.377,316.904,297.783,99600,296.376,99383.948
6/1/2004 14:45,299.589,294.888,116.934,314.796,305.34,316.974,297.875,99600,296.497,99383.865
6/1/2004 14:50,299.712,295.032,117.741,314.26,305.304,317.049,297.967,99600,296.618,99383.782
6/1/2004 14:55,299.808,295.178,118.414,313.704,305.257,317.097,298.058,99600,296.733,99383.7
6/1/2004 15:00,299.91,295.324,120.665,313.212,305.261,317.155,298.15,99600,296.847,99383.619
6/1/2004 15:05,299.908,295.309,121.036,312.695,305.243,317.162,298.058,99600,296.84,99383.625
6/1/2004 15:10,299.89,295.294,121.244,312.161,305.215,317.1,297.967,99600,296.793,99383.645
6/1/2004 15:15,299.705,295.28,120.723,311.556,305.126,316.989,297.875,99600,296.706,99383.674
6/1/2004 15:20,299.612,295.268,120.58,310.952,305.044,316.906,297.783,99600,296.642,99383.697
6/1/2004 15:25,299.66,295.256,120.995,310.383,305.005,316.811,297.692,99600,296.634,99383.704
6/1/2004 15:30,299.718,295.245,121.432,309.804,304.966,316.627,297.6,99600,296.633,99383.709
6/1/2004 15:35,299.553,295.234,120.916,309.141,304.855,316.298,297.508,99600,296.577,99383.727
6/1/2004 15:40,299.447,295.225,120.689,308.462,304.737,315.989,297.417,99600,296.53,99383.743
6/1/2004 15:45,299.468,295.217,120.94,307.803,304.648,315.653,297.325,99600,296.527,99383.747
6/1/2004 15:50,299.425,295.209,120.817,307.119,304.545,315.272,297.233,99600,296.508,99383.755
6/1/2004 15:55,299.229,295.203,119.761,306.37,304.389,314.802,297.142,99600,296.448,99383.773
6/1/2004 16:00,299.153,295.198,115.653,304.421,305.797,314.383,297.05,99600,296.415,99383.784
6/1/2004 16:05,299.123,295.159,114.582,304.597,305.359,313.94,296.958,99600,296.379,99383.808
6/1/2004 16:10,298.993,295.123,113.522,304.807,304.95,313.414,296.867,99600,296.311,99383.839
6/1/2004 16:15,298.677,295.088,111.658,304.989,304.509,312.909,296.775,99600,296.191,99383.883
6/1/2004 16:20,298.348,295.056,109.024,305.164,304.061,312.478,296.683,99600,296.049,99383.933
6/1/2004 16:25,297.972,295.026,105.636,305.321,303.595,312.081,296.592,99600,295.896,99383.986
6/1/2004 16:30,297.545,294.999,101.787,305.463,303.119,311.684,296.5,99600,295.732,99384.04
6/1/2004 16:35,297.031,294.978,97.249,305.567,302.61,311.301,296.408,99600,295.558,99384.096
6/1/2004 16:40,296.691,294.964,94.171,305.706,302.141,310.957,296.317,99600,295.445,99384.132
6/1/2004 16:45,296.624,294.965,93.42,305.86,301.657,310.676,296.225,99600,295.422,99384.138
6/1/2004 16:50,296.695,294.995,93.934,306.143,301.324,310.372,296.133,99600,295.457,99384.118
6/1/2004 16:55,296.75,295.03,94.325,306.467,301.042,310.021,296.042,99600,295.5,99384.094
6/1/2004 17:00,296.765,295.065,80.887,306.88,300.806,309.614,295.95,99600,295.531,99384.073
6/1/2004 17:05,296.649,294.99,79.539,307.293,300.556,309.129,295.767,99600,295.45,99384.121
6/1/2004 17:10,296.509,294.931,78.359,307.711,300.3,308.627,295.583,99600,295.362,99384.166
6/1/2004 17:15,296.406,294.892,77.596,308.145,300.056,308.071,295.4,99600,295.304,99384.196
6/1/2004 17:20,296.367,294.897,77.74,308.605,299.834,307.536,295.217,99600,295.296,99384.197
6/1/2004 17:25,296.376,294.931,78.174,309.088,299.635,306.946,295.033,99600,295.325,99384.177
6/1/2004 17:30,296.422,295.012,78.844,309.434,299.441,306.242,294.85,99600,295.396,99384.129
6/1/2004 17:35,296.443,295.096,79.75,309.702,299.245,305.581,294.667,99600,295.469,99384.08
6/1/2004 17:40,296.465,295.103,80.654,309.904,299.05,304.866,294.483,99600,295.486,99384.072
6/1/2004 17:45,297.054,296.077,85.941,310.213,298.996,304.225,294.3,99600,296.271,99383.526
6/1/2004 17:50,297.822,295.562,90.4,310.564,299.03,303.644,294.117,99600,296.95,99383.326
6/1/2004 17:55,297.213,295.202,86.579,310.489,298.789,302.854,293.933,99600,296.014,99383.873
6/1/2004 18:00,296.027,294.878,78.714,310.046,298.279,301.851,293.75,99600,295.212,99384.225
6/1/2004 18:05,295.507,294.613,75.144,309.589,297.787,300.892,293.467,99600,294.868,99384.413
6/1/2004 18:10,295.329,294.338,73.421,309.145,297.355,300.101,293.183,99600,294.624,99384.576
6/1/2004 18:15,295.146,294.074,71.987,308.649,296.939,299.28,292.9,99600,294.383,99384.736
6/1/2004 18:20,294.878,293.803,69.74,308.071,296.513,298.449,292.617,99600,294.114,99384.906
6/1/2004 18:25,294.576,293.538,67.529,307.417,296.078,297.646,292.333,99600,293.838,99385.076
6/1/2004 18:30,294.278,293.269,65.075,306.708,295.636,296.854,292.05,99600,293.559,99385.249
6/1/2004 18:35,293.99,293.004,62.947,305.949,295.195,296.091,291.767,99600,293.286,99385.419
6/1/2004 18:40,293.706,292.736,60.58,305.108,294.758,295.339,291.483,99600,293.012,99385.591
6/1/2004 18:45,293.421,292.472,58.386,303.963,294.339,294.62,291.2,99600,292.74,99385.761
6/1/2004 18:50,293.133,292.204,56.014,302.778,293.869,293.911,290.917,99600,292.466,99385.933
6/1/2004 18:55,292.844,291.94,53.931,301.596,293.431,293.237,290.633,99600,292.194,99386.104
6/1/2004 19:00,292.555,291.673,51.23,300.432,293.018,292.595,290.35,99600,291.92,99386.276
6/1/2004 19:05,292.299,291.455,49.646,299.255,292.628,292.001,290.075,99600,291.687,99386.42
6/1/2004 19:10,292.061,291.239,48.29,296.395,292.059,291.163,289.8,99600,291.466,99386.56
6/1/2004 19:15,291.811,291.029,46.606,294.991,291.663,290.616,289.525,99600,291.245,99386.698
6/1/2004 19:20,291.576,290.821,45.172,293.988,291.328,290.073,289.25,99600,291.03,99386.833
6/1/2004 19:25,291.357,290.62,43.901,293.21,291.031,289.614,288.975,99600,290.823,99386.965
6/1/2004 19:30,291.725,290.422,46.304,292.756,290.931,289.212,288.7,99600,290.76,99387.053
6/1/2004 19:35,292.084,290.23,48.759,292.47,290.919,288.908,288.425,99600,290.697,99387.142
6/1/2004 19:40,292.108,290.043,49.033,292.201,290.868,288.66,288.15,99600,290.605,99387.235
6/1/2004 19:45,291.885,289.863,47.708,291.905,290.745,288.472,287.875,99600,290.455,99387.341
6/1/2004 19:50,291.616,289.689,46.069,291.604,290.585,288.246,287.6,99600,290.262,99387.458
6/1/2004 19:55,291.358,289.523,44.403,291.313,290.409,288.046,287.325,99600,290.064,99387.574
6/1/2004 20:00,291.145,289.364,43.039,291.028,290.218,287.805,287.05,99600,289.882,99387.684
6/1/2004 20:05,290.991,289.336,42.101,290.768,290.035,287.567,286.908,99600,289.787,99387.725
6/1/2004 20:10,290.897,289.315,41.593,290.538,289.871,287.333,286.767,99600,289.741,99387.745
6/1/2004 20:15,290.832,289.304,41.306,290.334,289.723,287.091,286.625,99600,289.716,99387.756
6/1/2004 20:20,290.788,289.302,41.192,290.153,289.589,286.849,286.483,99600,289.703,99387.761
6/1/2004 20:25,290.751,289.31,41.134,289.988,289.465,286.604,286.342,99600,289.698,99387.76
6/1/2004 20:30,290.725,289.33,41.173,289.839,289.351,286.358,286.2,99600,289.703,99387.752
6/1/2004 20:35,290.707,289.363,41.283,289.702,289.245,286.108,286.058,99600,289.719,99387.735
6/1/2004 20:40,290.704,289.409,41.51,289.579,289.148,285.855,285.917,99600,289.75,99387.71
6/1/2004 20:45,290.713,289.471,41.833,289.467,289.061,285.597,285.775,99600,289.795,99387.675
6/1/2004 20:50,290.737,289.55,42.287,289.369,288.983,285.336,285.633,99600,289.855,99387.63
6/1/2004 20:55,290.775,289.647,42.854,289.283,288.915,285.067,285.492,99600,289.933,99387.573
6/1/2004 21:00,290.831,289.765,0,289.207,288.856,284.788,285.35,99600,290.03,99387.504
6/1/2004 21:05,290.668,289.965,0,289.074,288.738,284.475,285.4,99600,290.062,99387.424
6/1/2004 21:10,290.663,290.202,0,288.966,288.643,284.18,285.45,99600,290.175,99387.311
6/1/2004 21:15,290.731,290.464,0,288.887,288.575,283.849,285.5,99600,290.33,99387.181
6/1/2004 21:20,290.829,290.763,0,288.828,288.526,283.489,285.55,99600,290.472,99387.071
6/1/2004 21:25,290.954,291.099,0,288.789,288.495,283.107,285.6,99600,290.658,99386.916
6/1/2004 21:30,291.074,291.485,0,288.761,288.474,282.738,285.65,99600,290.806,99386.79
6/1/2004 21:35,291.202,291.926,0,288.742,288.461,282.34,285.7,99600,290.985,99386.627
6/1/2004 21:40,291.341,292.441,0,288.734,288.458,281.942,285.75,99600,291.173,99386.434
6/1/2004 21:45,291.487,293.042,0,288.734,288.463,281.522,285.8,99600,291.374,99386.206
6/1/2004 21:50,291.645,293.756,0,288.744,288.476,281.1,285.85,99600,291.595,99385.932
6/1/2004 21:55,291.811,294.61,0,288.762,288.497,280.662,285.9,99600,291.831,99385.6
6/1/2004 22:00,291.97,294.225,0,288.836,288.572,280.382,285.95,99600,292.035,99385.501
6/1/2004 22:05,292.104,293.519,0,288.926,288.664,280.149,285.992,99600,292.181,99385.554
6/1/2004 22:10,292.204,292.031,0,289.02,288.759,279.932,286.033,99600,292.246,99385.863
6/1/2004 22:15,292.209,290.981,0,289.093,288.833,279.828,286.075,99600,292.057,99386.414
6/1/2004 22:20,291.779,290.216,0,289.036,288.782,279.767,286.117,99600,290.877,99387.099
6/1/2004 22:25,291.026,289.652,0,288.839,288.594,279.941,286.158,99600,290.047,99387.528
6/1/2004 22:30,290.425,289.227,0,288.618,288.383,280.079,286.2,99600,289.568,99387.819
6/1/2004 22:35,290.049,288.904,0,288.432,288.206,280.17,286.242,99600,289.23,99388.036
6/1/2004 22:40,289.8,288.654,0,288.286,288.068,280.299,286.283,99600,288.965,99388.204
6/1/2004 22:45,289.582,288.461,0,288.164,287.953,280.508,286.325,99600,288.75,99388.337
