cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.876,291.611,0.000,293.694,292.607,283.887,291.250,99200.000,299.188,100695.699,
2004-06-01 00:05:00,294.768,291.593,0.000,293.352,292.309,283.393,291.258,99200.000,295.305,100720.427,
2004-06-01 00:10:00,292.389,291.595,0.000,293.361,292.344,283.434,291.267,99200.000,292.553,100725.983,
2004-06-01 00:15:00,291.983,291.590,0.000,293.298,292.304,283.432,291.275,99200.000,292.062,100726.878,
2004-06-01 00:20:00,291.953,291.594,0.000,293.310,292.331,283.431,291.283,99200.000,292.027,100726.966,
2004-06-01 00:25:00,291.995,291.592,0.000,293.347,292.380,283.557,291.292,99200.000,292.078,100726.910,
2004-06-01 00:30:00,292.052,291.595,0.000,293.386,292.430,283.683,291.300,99200.000,292.144,100726.801,
2004-06-01 00:35:00,292.099,291.595,0.000,293.439,292.494,283.907,291.308,99200.000,292.199,100726.705,
2004-06-01 00:40:00,292.134,291.598,0.000,293.489,292.555,284.131,291.317,99200.000,292.241,100726.616,
2004-06-01 00:45:00,292.158,291.599,0.000,293.585,292.602,284.435,291.325,99200.000,292.268,100726.555,
2004-06-01 00:50:00,292.174,291.603,0.000,293.638,292.662,284.739,291.333,99200.000,292.286,100726.504,
2004-06-01 00:55:00,292.184,291.605,0.000,293.700,292.717,285.109,291.342,99200.000,292.296,100726.472,
2004-06-01 01:00:00,292.190,291.608,0.000,293.738,292.750,285.326,291.350,99200.000,292.303,100726.444,
2004-06-01 01:05:00,292.192,291.606,0.000,293.767,292.776,285.551,291.350,99200.000,292.305,100726.440,
2004-06-01 01:10:00,292.191,291.605,0.000,293.795,292.802,285.775,291.350,99200.000,292.304,100726.443,
2004-06-01 01:15:00,292.189,291.603,0.000,293.814,292.821,285.962,291.350,99200.000,292.302,100726.451,
2004-06-01 01:20:00,292.186,291.602,0.000,293.832,292.838,286.148,291.350,99200.000,292.299,100726.459,
2004-06-01 01:25:00,292.184,291.600,0.000,293.845,292.851,286.307,291.350,99200.000,292.297,100726.468,
2004-06-01 01:30:00,292.182,291.600,0.000,293.857,292.864,286.465,291.350,99200.000,292.294,100726.475,
