cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0]
6/1/2004 0:00,295.53,291.494,0,288.163,288.034,282.999,291.25,99200,293.846,99385.46
6/1/2004 0:05,292.209,291.486,0,288.314,288.194,282.65,291.258,99200,291.703,99386.403
6/1/2004 0:10,291.72,291.491,0,288.557,288.446,282.866,291.267,99200,291.537,99386.451
6/1/2004 0:15,291.93,291.491,0,288.909,288.805,282.981,291.275,99200,291.553,99386.446
6/1/2004 0:20,292.07,291.497,0,289.239,289.143,283.271,291.283,99200,291.559,99386.443
6/1/2004 0:25,292.033,291.499,0,289.499,289.41,283.935,291.292,99200,291.545,99386.445
6/1/2004 0:30,291.913,291.504,0,289.698,289.617,284.483,291.3,99200,291.518,99386.451
6/1/2004 0:35,291.813,291.507,0,289.87,289.796,285.176,291.308,99200,291.487,99386.459
6/1/2004 0:40,291.746,291.513,0,290.031,289.963,285.791,291.317,99200,291.471,99386.462
6/1/2004 0:45,291.717,291.517,0,290.187,290.134,286.385,291.325,99200,291.467,99386.462
6/1/2004 0:50,291.715,291.522,0,290.35,290.304,286.928,291.333,99200,291.473,99386.459
6/1/2004 0:55,291.726,291.526,0,290.516,290.474,287.435,291.342,99200,291.484,99386.454
6/1/2004 1:00,291.746,291.532,0,290.629,290.59,287.818,291.35,99200,291.498,99386.448
6/1/2004 1:05,291.759,291.53,0,290.717,290.681,288.134,291.35,99200,291.509,99386.445
6/1/2004 1:10,291.771,291.53,0,290.789,290.757,288.443,291.35,99200,291.517,99386.443
6/1/2004 1:15,291.779,291.528,0,290.85,290.819,288.676,291.35,99200,291.524,99386.441
6/1/2004 1:20,291.787,291.528,0,290.902,290.873,288.904,291.35,99200,291.53,99386.44
6/1/2004 1:25,291.791,291.527,0,290.946,290.919,289.077,291.35,99200,291.535,99386.439
6/1/2004 1:30,291.797,291.526,0,290.985,290.96,289.248,291.35,99200,291.539,99386.438
6/1/2004 1:35,291.798,291.525,0,291.019,290.995,289.379,291.35,99200,291.542,99386.437
6/1/2004 1:40,291.801,291.525,0,291.05,291.027,289.508,291.35,99200,291.545,99386.436
6/1/2004 1:45,291.801,291.523,0,291.077,291.055,289.608,291.35,99200,291.547,99386.436
6/1/2004 1:50,291.803,291.523,0,291.101,291.081,289.707,291.35,99200,291.549,99386.436
6/1/2004 1:55,291.801,291.522,0,291.123,291.103,289.785,291.35,99200,291.55,99386.436
6/1/2004 2:00,291.802,291.521,0,291.141,291.122,289.858,291.35,99200,291.551,99386.436
6/1/2004 2:05,291.801,291.527,0,291.157,291.139,289.914,291.358,99208.333,291.555,99386.433
6/1/2004 2:10,291.694,291.532,0,291.138,291.121,289.946,291.367,99216.667,291.556,99386.43
6/1/2004 2:15,291.637,291.538,0,291.12,291.104,289.937,291.375,99225,291.554,99386.429
6/1/2004 2:20,291.651,291.543,0,291.12,291.105,289.835,291.383,99233.333,291.562,99386.425
6/1/2004 2:25,291.689,291.549,0,291.134,291.119,289.772,291.392,99241.667,291.572,99386.42
6/1/2004 2:30,291.704,291.555,0,291.146,291.132,289.759,291.4,99250,291.58,99386.416
6/1/2004 2:35,291.711,291.56,0,291.157,291.144,289.761,291.408,99258.333,291.586,99386.412
6/1/2004 2:40,291.706,291.566,0,291.164,291.151,289.753,291.417,99266.667,291.59,99386.409
6/1/2004 2:45,291.707,291.572,0,291.171,291.159,289.755,291.425,99275,291.594,99386.406
6/1/2004 2:50,291.707,291.578,0,291.178,291.166,289.75,291.433,99283.333,291.599,99386.402
6/1/2004 2:55,291.711,291.583,0,291.185,291.174,289.75,291.442,99291.667,291.604,99386.399
6/1/2004 3:00,291.713,291.589,0,291.194,291.183,289.755,291.45,99300,291.609,99386.395
6/1/2004 3:05,291.688,291.544,0,291.195,291.185,289.76,291.408,99308.333,291.576,99386.42
6/1/2004 3:10,291.648,291.498,0,291.188,291.179,289.76,291.367,99316.667,291.533,99386.449
6/1/2004 3:15,291.607,291.453,0,291.178,291.168,289.76,291.325,99325,291.488,99386.478
6/1/2004 3:20,291.565,291.408,0,291.164,291.155,289.758,291.283,99333.333,291.444,99386.506
6/1/2004 3:25,291.525,291.362,0,291.149,291.14,289.756,291.242,99341.667,291.4,99386.535
6/1/2004 3:30,291.483,291.317,0,291.132,291.124,289.753,291.2,99350,291.356,99386.564
6/1/2004 3:35,291.443,291.271,0,291.114,291.106,289.75,291.158,99358.333,291.311,99386.593
6/1/2004 3:40,291.401,291.226,0,291.095,291.087,289.748,291.117,99366.667,291.267,99386.622
6/1/2004 3:45,291.489,291.18,0,291.114,291.107,289.761,291.075,99375,291.245,99386.644
6/1/2004 3:50,291.537,291.134,0,291.137,291.13,289.799,291.033,99383.333,291.219,99386.667
6/1/2004 3:55,291.544,291.089,0,291.152,291.144,289.876,290.992,99391.667,291.19,99386.691
6/1/2004 4:00,291.481,291.043,0,291.137,291.13,289.914,290.95,99400,291.152,99386.717
6/1/2004 4:05,291.4,290.877,0,291.105,291.098,289.943,290.808,99400,291.046,99386.802
6/1/2004 4:10,291.062,290.715,0,290.985,290.98,289.914,290.667,99400,290.833,99386.925
6/1/2004 4:15,290.763,290.556,0,290.841,290.836,289.848,290.525,99400,290.62,99387.045
6/1/2004 4:20,290.606,290.398,0,290.958,290.863,289.979,290.383,99400,290.458,99387.148
6/1/2004 4:25,290.514,290.242,0,290.935,290.841,289.99,290.242,99400,290.317,99387.245
6/1/2004 4:30,290.386,290.085,0,290.942,290.831,290.047,290.1,99400,290.171,99387.343
6/1/2004 4:35,290.293,289.928,0,290.962,290.836,290.122,289.958,99400,290.028,99387.441
6/1/2004 4:40,290.007,289.772,0,290.929,290.792,290.093,289.817,99400,289.851,99387.548
6/1/2004 4:45,289.997,289.616,0,290.957,290.812,290.143,289.675,99400,289.724,99387.64
6/1/2004 4:50,289.795,289.462,0,290.948,290.799,290.128,289.533,99400,289.575,99387.739
6/1/2004 4:55,289.803,289.308,0,290.986,290.839,290.16,289.392,99400,289.456,99387.828
6/1/2004 5:00,289.559,289.155,106.436,290.944,290.806,290.088,289.25,99400,289.297,99387.929
6/1/2004 5:05,289.872,289.082,92.206,291.045,290.919,290.222,289.208,99408.333,289.367,99387.936
6/1/2004 5:10,289.64,289.01,87.42,291.029,290.916,290.146,289.167,99416.667,289.267,99387.99
6/1/2004 5:15,289.69,288.939,43.923,291.066,290.967,290.202,289.125,99425,289.207,99388.034
6/1/2004 5:20,289.467,288.867,41.673,291.028,290.944,290.15,289.083,99433.333,289.094,99388.092
6/1/2004 5:25,289.535,288.797,42.047,291.058,290.989,290.191,289.042,99441.667,289.047,99388.132
6/1/2004 5:30,289.358,288.726,40.182,291.055,290.996,290.16,289,99450,288.964,99388.181
6/1/2004 5:35,289.4,288.656,40.067,291.114,291.063,290.22,288.958,99458.333,288.909,99388.222
6/1/2004 5:40,289.249,288.587,38.581,291.126,291.087,290.207,288.917,99466.667,288.832,99388.27
6/1/2004 5:45,289.307,288.517,38.701,291.196,291.167,290.281,288.875,99475,288.787,99388.308
6/1/2004 5:50,289.164,288.448,37.324,291.214,291.197,290.27,288.833,99483.333,288.713,99388.354
6/1/2004 5:55,289.209,288.38,37.357,291.28,291.276,290.34,288.792,99491.667,288.665,99388.393
6/1/2004 6:00,289.072,288.311,72.071,291.315,291.325,290.347,288.75,99500,288.591,99388.439
6/1/2004 6:05,289.233,288.281,37.215,291.452,291.469,290.486,288.842,99508.333,288.62,99388.442
6/1/2004 6:10,289.065,288.247,35.658,291.5,291.532,290.5,288.933,99516.667,288.545,99388.476
6/1/2004 6:15,289.159,288.21,36.264,291.622,291.664,290.643,289.025,99525,288.527,99388.495
6/1/2004 6:20,289.099,288.169,35.594,291.708,291.764,290.725,289.117,99533.333,288.496,99388.518
6/1/2004 6:25,289.221,288.125,36.398,291.854,291.92,290.894,289.208,99541.667,288.49,99388.536
6/1/2004 6:30,289.162,288.078,35.716,292.135,292.143,291.187,289.3,99550,288.454,99388.563
6/1/2004 6:35,289.3,288.029,36.616,292.605,292.473,291.612,289.392,99558.333,288.448,99388.583
6/1/2004 6:40,289.278,287.976,36.216,293.001,292.78,291.987,289.483,99566.667,288.422,99388.609
6/1/2004 6:45,289.439,287.921,37.246,293.446,293.154,292.511,289.575,99575,288.422,99388.629
6/1/2004 6:50,289.431,287.864,36.925,293.831,293.494,292.981,289.667,99583.333,288.398,99388.657
6/1/2004 6:55,289.6,287.804,37.955,294.254,293.893,293.577,289.758,99591.667,288.396,99388.679
6/1/2004 7:00,289.602,287.742,75.373,294.71,294.286,294.098,289.85,99600,288.371,99388.708
6/1/2004 7:05,289.973,287.819,41.873,295.216,294.783,294.811,290.033,99600,288.529,99388.637
6/1/2004 7:10,290.054,287.891,42.742,295.623,295.218,295.356,290.217,99600,288.607,99388.587
6/1/2004 7:15,290.342,287.961,44.799,296.066,295.715,296.008,290.4,99600,288.734,99388.524
6/1/2004 7:20,290.494,288.027,45.771,296.454,296.186,296.598,290.583,99600,288.844,99388.468
6/1/2004 7:25,290.771,288.091,47.583,296.857,296.698,297.251,290.767,99600,288.967,99388.408
6/1/2004 7:30,290.922,288.152,48.469,297.045,297.015,297.785,290.95,99600,289.069,99388.356
6/1/2004 7:35,291.194,288.211,50.142,297.374,297.235,298.381,291.133,99600,289.186,99388.3
6/1/2004 7:40,291.338,288.268,50.902,297.759,297.404,298.933,291.317,99600,289.283,99388.251
6/1/2004 7:45,291.61,288.324,52.475,298.22,297.606,299.546,291.5,99600,289.398,99388.197
6/1/2004 7:50,291.753,288.378,53.164,298.755,297.789,300.114,291.683,99600,289.492,99388.15
6/1/2004 7:55,292.028,288.432,54.427,299.339,297.989,300.757,291.867,99600,289.605,99388.098
6/1/2004 8:00,292.173,288.484,53.55,299.903,298.116,301.365,292.05,99600,289.698,99388.051
6/1/2004 8:05,292.423,288.489,55.376,300.527,298.256,302.043,292.142,99600,289.775,99388.026
6/1/2004 8:10,292.442,288.493,56.449,301.207,298.37,302.735,292.233,99600,289.8,99388.018
6/1/2004 8:15,292.695,288.498,59.108,301.918,298.49,303.584,292.325,99600,289.857,99388
6/1/2004 8:20,292.772,288.503,60.719,302.605,298.549,304.379,292.417,99600,289.902,99387.985
6/1/2004 8:25,293.07,288.509,64.037,303.386,298.667,305.33,292.508,99600,289.981,99387.961
6/1/2004 8:30,293.143,288.516,65.748,304.083,298.773,305.952,292.6,99600,290.028,99387.945
6/1/2004 8:35,293.414,288.523,68.534,304.827,298.947,306.675,292.692,99600,290.093,99387.924
6/1/2004 8:40,293.457,288.531,69.867,305.501,299.063,307.309,292.783,99600,290.126,99387.912
6/1/2004 8:45,293.729,288.541,72.556,306.232,299.246,308.012,292.875,99600,290.189,99387.891
6/1/2004 8:50,293.768,288.552,73.776,306.934,299.488,308.623,292.967,99600,290.221,99387.878
6/1/2004 8:55,294.04,288.564,76.396,307.661,299.716,309.323,293.058,99600,290.283,99387.857
6/1/2004 9:00,294.068,288.577,77.458,308.372,299.908,309.96,293.15,99600,290.311,99387.844
6/1/2004 9:05,294.384,288.678,79.084,309.181,300.192,310.722,293.242,99600,290.434,99387.775
6/1/2004 9:10,294.578,288.78,79.003,309.979,300.465,311.211,293.333,99600,290.583,99387.695
6/1/2004 9:15,294.909,288.884,79.214,310.83,300.788,311.711,293.425,99600,290.764,99387.605
6/1/2004 9:20,295.001,288.988,77.892,311.614,301.048,312.071,293.517,99600,290.897,99387.528
6/1/2004 9:25,295.227,289.094,77.251,312.429,301.338,312.428,293.608,99600,291.04,99387.449
6/1/2004 9:30,295.273,289.201,75.369,313.115,301.543,312.614,293.7,99600,291.153,99387.377
6/1/2004 9:35,295.49,289.309,74.55,313.816,301.779,312.83,293.792,99600,291.291,99387.298
6/1/2004 9:40,295.518,289.418,72.875,314.44,301.956,312.948,293.883,99600,291.4,99387.227
6/1/2004 9:45,295.726,289.529,72.24,315.096,302.171,313.105,293.975,99600,291.536,99387.148
6/1/2004 9:50,295.735,289.64,71.727,315.678,302.33,313.163,294.067,99600,291.64,99387.077
6/1/2004 9:55,295.94,289.753,73.497,316.3,302.534,313.289,294.158,99600,291.774,99386.998
6/1/2004 10:00,295.946,289.867,74.73,316.732,302.613,313.296,294.25,99600,291.88,99386.926
6/1/2004 10:05,296.119,289.928,76.47,317.152,302.704,313.369,294.342,99600,291.975,99386.876
6/1/2004 10:10,295.976,289.991,75.636,317.432,302.682,313.544,294.433,99600,291.991,99386.848
6/1/2004 10:15,296.208,290.055,77.662,317.783,302.743,313.926,294.525,99600,292.061,99386.806
6/1/2004 10:20,296.197,290.12,77.84,318.048,302.741,314.199,294.617,99600,292.122,99386.766
6/1/2004 10:25,296.526,290.187,80.656,318.398,302.834,314.67,294.708,99600,292.235,99386.711
6/1/2004 10:30,296.504,290.256,80.734,318.639,302.869,314.961,294.8,99600,292.3,99386.668
6/1/2004 10:35,296.815,290.326,83.434,318.96,303.005,315.426,294.892,99600,292.405,99386.614
6/1/2004 10:40,296.78,290.397,83.369,319.163,303.052,315.745,294.983,99600,292.465,99386.572
6/1/2004 10:45,297.106,290.47,86.232,319.455,303.201,316.233,295.075,99600,292.574,99386.516
6/1/2004 10:50,297.074,290.545,86.191,319.625,303.254,316.563,295.167,99600,292.638,99386.471
6/1/2004 10:55,297.407,290.621,89.148,319.887,303.41,317.058,295.258,99600,292.748,99386.414
6/1/2004 11:00,297.365,290.698,84.742,320.138,303.524,317.407,295.35,99600,292.811,99386.369
6/1/2004 11:05,297.772,290.922,88.186,320.549,303.791,317.953,295.442,99600,293.023,99386.232
6/1/2004 11:10,297.915,291.146,89.598,320.905,304.016,318.152,295.533,99600,293.26,99386.084
6/1/2004 11:15,298.264,291.372,92.605,321.325,304.312,318.465,295.625,99600,293.522,99385.93
6/1/2004 11:20,298.338,291.598,93.541,321.659,304.539,318.577,295.717,99600,293.739,99385.788
6/1/2004 11:25,298.758,291.824,96.605,322.091,304.87,318.71,295.808,99600,294.021,99385.629
6/1/2004 11:30,298.787,292.05,97.02,322.2,305.041,318.341,295.9,99600,294.245,99385.484
6/1/2004 11:35,298.994,292.276,98.062,322.271,305.225,317.951,295.992,99600,294.468,99385.341
6/1/2004 11:40,298.901,292.5,97.944,322.34,305.241,317.441,296.083,99600,294.636,99385.213
6/1/2004 11:45,299.128,292.724,99.006,322.356,305.364,316.968,296.175,99600,294.855,99385.073
6/1/2004 11:50,298.991,292.946,98.604,322.211,305.388,316.319,296.267,99600,295.006,99384.951
6/1/2004 11:55,299.162,293.166,99.389,322.11,305.483,315.785,296.358,99600,295.197,99384.82
6/1/2004 12:00,299.058,293.385,104.637,321.726,305.418,315.12,296.45,99600,295.348,99384.7
6/1/2004 12:05,299.072,293.306,104.843,321.288,305.338,314.495,296.45,99600,295.321,99384.73
6/1/2004 12:10,298.718,293.229,103.314,320.671,305.114,313.647,296.45,99600,295.173,99384.8
6/1/2004 12:15,298.464,293.151,101.568,320.017,304.866,313.405,296.45,99600,294.994,99384.877
6/1/2004 12:20,298.276,293.075,100.091,319.351,304.619,313.255,296.45,99600,294.845,99384.946
6/1/2004 12:25,298.437,292.999,101.513,318.795,304.49,313.376,296.45,99600,294.808,99384.986
6/1/2004 12:30,298.49,292.925,102.248,318.537,304.432,313.661,296.45,99600,294.77,99385.024
6/1/2004 12:35,298.672,292.851,103.948,318.423,304.456,314.107,296.45,99600,294.756,99385.055
6/1/2004 12:40,298.568,292.779,103.606,318.268,304.411,314.402,296.45,99600,294.672,99385.104
6/1/2004 12:45,298.679,292.708,104.695,318.197,304.435,314.945,296.45,99600,294.616,99385.146
6/1/2004 12:50,298.673,292.638,105.029,318.108,304.436,315.432,296.45,99600,294.558,99385.188
6/1/2004 12:55,298.907,292.571,106.722,318.108,304.529,316.089,296.45,99600,294.54,99385.218
6/1/2004 13:00,298.786,292.506,104.606,318.17,304.609,316.581,296.45,99600,294.455,99385.266
6/1/2004 13:05,299.034,292.589,106.179,318.392,304.835,317.293,296.5,99600,294.511,99385.224
6/1/2004 13:10,299.373,292.673,107.931,318.702,305.149,317.396,296.55,99600,294.681,99385.148
6/1/2004 13:15,299.573,292.76,109.133,318.998,305.454,317.518,296.6,99600,294.869,99385.063
6/1/2004 13:20,299.587,292.848,109.571,319.229,305.703,317.589,296.65,99600,294.965,99385.003
6/1/2004 13:25,299.631,292.938,110.13,319.45,305.952,317.656,296.7,99600,295.05,99384.946
6/1/2004 13:30,299.681,293.03,110.855,319.572,306.123,317.637,296.75,99600,295.131,99384.891
6/1/2004 13:35,299.819,293.124,112.063,319.683,306.297,317.664,296.8,99600,295.245,99384.827
6/1/2004 13:40,299.882,293.219,113.146,319.746,306.438,317.61,296.85,99600,295.341,99384.766
6/1/2004 13:45,300.022,293.317,114.524,319.806,306.59,317.589,296.9,99600,295.454,99384.7
6/1/2004 13:50,300.057,293.416,115.419,319.81,306.703,317.496,296.95,99600,295.545,99384.639
6/1/2004 13:55,300.204,293.518,116.742,319.821,306.838,317.454,297,99600,295.659,99384.572
6/1/2004 14:00,300.229,293.621,117.456,319.626,306.844,317.315,297.05,99600,295.751,99384.509
6/1/2004 14:05,300.399,293.759,118.744,319.391,306.965,317.24,297.142,99600,295.89,99384.423
6/1/2004 14:10,300.31,293.897,118.952,319.043,306.912,317.275,297.233,99600,295.974,99384.35
6/1/2004 14:15,300.55,294.036,120.544,318.751,306.91,317.503,297.325,99600,296.1,99384.267
6/1/2004 14:20,300.578,294.176,121.212,318.374,306.838,317.633,297.417,99600,296.211,99384.189
6/1/2004 14:25,300.903,294.317,123.137,318.06,306.839,317.943,297.508,99600,296.368,99384.097
6/1/2004 14:30,300.915,294.459,123.604,317.589,306.78,317.973,297.6,99600,296.482,99384.017
6/1/2004 14:35,301.207,294.601,125.231,317.164,306.8,318.136,297.692,99600,296.625,99383.929
6/1/2004 14:40,301.179,294.744,125.456,316.625,306.732,318.168,297.783,99600,296.723,99383.853
6/1/2004 14:45,301.463,294.888,127.037,316.156,306.747,318.302,297.875,99600,296.86,99383.766
6/1/2004 14:50,301.415,295.032,127.146,315.577,306.669,318.305,297.967,99600,296.953,99383.691
6/1/2004 14:55,301.681,295.178,128.61,315.074,306.674,318.412,298.058,99600,297.082,99383.606
6/1/2004 15:00,301.596,295.324,130.112,314.531,306.626,318.394,298.15,99600,297.165,99383.533
6/1/2004 15:05,301.75,295.309,131.191,314.056,306.646,318.453,298.058,99600,297.165,99383.537
6/1/2004 15:10,301.538,295.294,130.558,313.465,306.559,318.316,297.967,99600,297.084,99383.566
6/1/2004 15:15,301.438,295.28,130.393,312.873,306.478,318.227,297.875,99600,296.996,99383.596
6/1/2004 15:20,301.14,295.268,129.349,312.198,306.325,318.061,297.783,99600,296.899,99383.627
6/1/2004 15:25,301.406,295.256,130.743,311.679,306.33,318.02,297.692,99600,296.916,99383.628
6/1/2004 15:30,301.288,295.245,130.439,311.051,306.24,317.756,297.6,99600,296.892,99383.639
6/1/2004 15:35,301.204,295.234,130.256,310.399,306.136,317.442,297.508,99600,296.837,99383.657
6/1/2004 15:40,300.899,295.225,129.101,309.653,305.95,317.061,297.417,99600,296.765,99383.679
6/1/2004 15:45,301.146,295.217,130.332,309.045,305.906,316.787,297.325,99600,296.791,99383.676
6/1/2004 15:50,300.886,295.209,129.362,308.302,305.742,316.319,297.233,99600,296.746,99383.691
6/1/2004 15:55,300.778,295.203,129.033,307.56,305.59,315.871,297.142,99600,296.69,99383.708
6/1/2004 16:00,300.529,295.198,124.204,305.564,306.931,315.392,297.05,99600,296.637,99383.724
6/1/2004 16:05,300.71,295.159,123.947,305.78,306.538,315.007,296.958,99600,296.627,99383.741
6/1/2004 16:10,300.328,295.123,121.997,305.921,306.06,314.398,296.867,99600,296.526,99383.781
6/1/2004 16:15,300.061,295.088,120.704,306.092,305.61,313.909,296.775,99600,296.403,99383.826
6/1/2004 16:20,299.437,295.056,117.988,306.164,305.06,313.385,296.683,99600,296.216,99383.888
6/1/2004 16:25,299.052,295.026,115.614,306.275,304.55,312.969,296.592,99600,296.052,99383.944
6/1/2004 16:30,298.275,294.999,110.139,306.276,303.936,312.456,296.5,99600,295.834,99384.012
6/1/2004 16:35,297.666,294.978,104.507,306.287,303.336,312.018,296.408,99600,295.643,99384.072
6/1/2004 16:40,297.286,294.964,100.924,306.362,302.804,311.627,296.317,99600,295.546,99384.104
6/1/2004 16:45,297.449,294.965,102.218,306.548,302.351,311.353,296.225,99600,295.566,99384.099
6/1/2004 16:50,297.415,294.995,101.792,306.796,301.985,310.972,296.133,99600,295.589,99384.082
6/1/2004 16:55,297.52,295.03,102.645,307.118,301.702,310.6,296.042,99600,295.634,99384.057
6/1/2004 17:00,297.393,295.065,86.708,307.478,301.415,310.135,295.95,99600,295.642,99384.043
6/1/2004 17:05,297.351,294.99,85.827,307.89,301.164,309.641,295.767,99600,295.568,99384.089
6/1/2004 17:10,297.086,294.931,83.636,308.259,300.864,309.089,295.583,99600,295.464,99384.138
6/1/2004 17:15,297.052,294.892,83.271,308.693,300.618,308.528,295.4,99600,295.415,99384.166
6/1/2004 17:20,296.894,294.897,81.946,309.108,300.354,307.949,295.217,99600,295.39,99384.171
6/1/2004 17:25,296.963,294.931,82.404,309.587,300.151,307.356,295.033,99600,295.426,99384.149
6/1/2004 17:30,296.887,295.012,81.663,309.888,299.915,306.613,294.85,99600,295.479,99384.107
6/1/2004 17:35,296.931,295.096,82.089,310.142,299.704,305.941,294.667,99600,295.552,99384.057
6/1/2004 17:40,296.868,295.103,81.669,310.306,299.474,305.197,294.483,99600,295.555,99384.053
6/1/2004 17:45,297.535,296.077,87.344,310.62,299.421,304.558,294.3,99600,296.36,99383.501
6/1/2004 17:50,297.997,295.562,90.108,310.875,299.377,303.91,294.117,99600,296.78,99383.365
6/1/2004 17:55,297.412,295.202,86.079,310.769,299.104,303.09,293.933,99600,295.948,99383.897
6/1/2004 18:00,296.257,294.878,79.167,310.312,298.575,302.092,293.75,99600,295.248,99384.215
6/1/2004 18:05,295.831,294.613,76.414,309.87,298.09,301.148,293.467,99600,294.927,99384.397
6/1/2004 18:10,295.602,294.338,74.434,309.41,297.643,300.327,293.183,99600,294.675,99384.563
6/1/2004 18:15,295.455,294.074,73.168,308.918,297.227,299.506,292.9,99600,294.435,99384.722
6/1/2004 18:20,295.112,293.803,70.569,308.316,296.778,298.657,292.617,99600,294.155,99384.895
6/1/2004 18:25,294.847,293.538,68.633,307.663,296.341,297.855,292.333,99600,293.883,99385.064
6/1/2004 18:30,294.494,293.269,65.942,306.934,295.88,297.047,292.05,99600,293.597,99385.239
6/1/2004 18:35,294.243,293.004,64.065,306.178,295.439,296.285,291.767,99600,293.328,99385.407
6/1/2004 18:40,293.908,292.736,61.444,305.318,294.985,295.519,291.483,99600,293.048,99385.581
6/1/2004 18:45,293.656,292.472,59.464,304.175,294.565,294.8,291.2,99600,292.78,99385.75
6/1/2004 18:50,293.319,292.204,56.832,302.974,294.079,294.077,290.917,99600,292.499,99385.923
6/1/2004 18:55,293.059,291.94,54.891,301.794,293.64,293.404,290.633,99600,292.23,99386.093
6/1/2004 19:00,292.726,291.673,51.844,300.614,293.212,292.75,290.35,99600,291.951,99386.267
6/1/2004 19:05,292.497,291.455,50.41,299.439,292.822,292.157,290.075,99600,291.721,99386.411
6/1/2004 19:10,292.22,291.239,48.852,296.567,292.239,291.308,289.8,99600,291.494,99386.552
6/1/2004 19:15,291.998,291.029,47.349,295.165,291.845,290.762,289.525,99600,291.278,99386.689
6/1/2004 19:20,291.727,290.821,45.719,294.15,291.497,290.209,289.25,99600,291.057,99386.826
6/1/2004 19:25,291.532,290.62,44.62,293.374,291.201,289.749,288.975,99600,290.853,99386.956
6/1/2004 19:30,291.288,290.422,42.966,292.736,290.922,289.283,288.7,99600,290.646,99387.086
6/1/2004 19:35,291.108,290.23,41.861,292.216,290.677,288.883,288.425,99600,290.454,99387.21
6/1/2004 19:40,291.548,290.043,44.444,291.96,290.633,288.535,288.15,99600,290.407,99387.291
6/1/2004 19:45,292.04,289.863,47.334,291.849,290.696,288.281,287.875,99600,290.361,99387.371
6/1/2004 19:50,292.029,289.689,47.294,291.687,290.674,288.081,287.6,99600,290.283,99387.455
6/1/2004 19:55,291.85,289.523,46.211,291.485,290.589,287.945,287.325,99600,290.151,99387.551
6/1/2004 20:00,291.546,289.364,44.399,291.227,290.422,287.72,287.05,99600,289.971,99387.659
6/1/2004 20:05,291.371,289.336,43.388,290.985,290.258,287.521,286.908,99600,289.862,99387.703
6/1/2004 20:10,291.201,289.315,42.449,290.75,290.087,287.305,286.767,99600,289.801,99387.728
6/1/2004 20:15,291.146,289.304,42.241,290.553,289.945,287.087,286.625,99600,289.773,99387.74
6/1/2004 20:20,291.055,289.302,41.841,290.363,289.802,286.855,286.483,99600,289.755,99387.747
6/1/2004 20:25,291.038,289.31,41.912,290.202,289.682,286.625,286.342,99600,289.751,99387.745
6/1/2004 20:30,290.973,289.33,41.713,290.043,289.558,286.386,286.2,99600,289.752,99387.737
6/1/2004 20:35,290.973,289.363,41.939,289.909,289.454,286.146,286.058,99600,289.769,99387.721
6/1/2004 20:40,290.935,289.409,41.943,289.776,289.347,285.896,285.917,99600,289.796,99387.697
6/1/2004 20:45,290.959,289.471,42.362,289.665,289.26,285.644,285.775,99600,289.841,99387.662
6/1/2004 20:50,290.951,289.55,42.604,289.557,289.173,285.383,285.633,99600,289.899,99387.617
6/1/2004 20:55,291.002,289.647,43.245,289.47,289.104,285.118,285.492,99600,289.977,99387.56
6/1/2004 21:00,291.028,289.765,0,289.385,289.035,284.838,285.35,99600,290.072,99387.492
6/1/2004 21:05,290.877,289.965,0,289.25,288.915,284.528,285.4,99600,290.106,99387.411
6/1/2004 21:10,290.855,290.202,0,289.136,288.814,284.231,285.45,99600,290.221,99387.297
6/1/2004 21:15,290.945,290.464,0,289.059,288.749,283.901,285.5,99600,290.387,99387.162
6/1/2004 21:20,291.042,290.763,0,289.001,288.7,283.541,285.55,99600,290.563,99387.025
6/1/2004 21:25,291.181,291.099,0,288.966,288.673,283.159,285.6,99600,290.732,99386.899
6/1/2004 21:30,291.304,291.485,0,288.94,288.654,282.786,285.65,99600,290.93,99386.738
6/1/2004 21:35,291.457,291.926,0,288.93,288.65,282.394,285.7,99600,291.119,99386.573
6/1/2004 21:40,291.592,292.441,0,288.924,288.649,281.991,285.75,99600,291.32,99386.378
6/1/2004 21:45,291.759,293.042,0,288.933,288.662,281.569,285.8,99600,291.533,99386.149
6/1/2004 21:50,291.914,293.756,0,288.946,288.678,281.145,285.85,99600,291.76,99385.876
6/1/2004 21:55,292.102,294.61,0,288.973,288.708,280.706,285.9,99600,292.017,99385.548
6/1/2004 22:00,292.257,294.225,0,289.05,288.786,280.427,285.95,99600,292.219,99385.449
6/1/2004 22:05,292.408,293.519,0,289.147,288.884,280.193,285.992,99600,292.369,99385.504
6/1/2004 22:10,292.498,292.031,0,289.242,288.98,279.975,286.033,99600,292.427,99385.812
6/1/2004 22:15,292.461,290.981,0,289.304,289.044,279.87,286.075,99600,292.078,99386.419
6/1/2004 22:20,291.941,290.216,0,289.217,288.963,279.818,286.117,99600,290.874,99387.094
6/1/2004 22:25,291.174,289.652,0,289.003,288.759,279.994,286.158,99600,290.076,99387.519
6/1/2004 22:30,290.578,289.227,0,288.774,288.539,280.09,286.2,99600,289.597,99387.812
6/1/2004 22:35,290.22,288.904,0,288.586,288.36,280.181,286.242,99600,289.257,99388.029
6/1/2004 22:40,289.964,288.654,0,288.435,288.217,280.315,286.283,99600,288.99,99388.197
6/1/2004 22:45,289.748,288.461,0,288.31,288.099,280.529,286.325,99600,288.776,99388.33
