cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J_m2],heatConsump[J_m2],ElecTotal[J_m2],GasTotal[J_m2],sensCoolDemand[W_m2],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.530,0.011,99546.809,7.961,560.961,0.000,1582.506,17.667,1.870,300.000,300.000,300.000,291.250,99200.000,293.846,99385.460,
2004-06-01 00:05:00,292.418,0.011,99549.444,0.051,0.000,0.000,1453.126,17.667,0.000,299.844,299.844,298.677,291.258,99200.000,291.744,99386.392,
2004-06-01 00:10:00,291.943,0.011,99549.659,0.051,0.000,0.000,1453.126,17.667,0.000,299.506,299.506,297.133,291.267,99200.000,291.593,99386.435,
2004-06-01 00:15:00,292.064,0.011,99549.615,0.051,0.000,0.000,1453.126,17.667,0.000,299.023,299.023,295.501,291.275,99200.000,291.618,99386.428,
2004-06-01 00:20:00,292.178,0.011,99549.563,0.051,0.000,0.000,1453.126,17.667,0.000,298.600,298.600,294.279,291.283,99200.000,291.653,99386.416,
2004-06-01 00:25:00,292.175,0.011,99549.556,0.051,0.000,0.000,1453.126,17.667,0.000,298.282,298.282,293.372,291.292,99200.000,291.662,99386.413,
2004-06-01 00:30:00,292.121,0.011,99549.572,0.051,0.000,0.000,1453.126,17.667,0.000,298.031,298.031,292.689,291.300,99200.000,291.656,99386.412,
2004-06-01 00:35:00,292.062,0.011,99549.594,0.051,0.000,0.000,1453.126,17.667,0.000,297.826,297.826,292.170,291.308,99200.000,291.642,99386.415,
2004-06-01 00:40:00,292.035,0.011,99549.603,0.051,0.000,0.000,1453.126,17.667,0.000,297.647,297.647,291.772,291.317,99200.000,291.637,99386.415,
2004-06-01 00:45:00,292.015,0.011,99549.608,0.051,0.000,0.000,1453.126,17.667,0.000,297.492,297.492,291.464,291.325,99200.000,291.634,99386.414,
2004-06-01 00:50:00,292.010,0.011,99549.606,0.051,0.000,0.000,1453.126,17.667,0.000,297.355,297.355,291.223,291.333,99200.000,291.636,99386.411,
2004-06-01 00:55:00,291.998,0.011,99549.608,0.051,0.000,0.000,1453.126,17.667,0.000,297.235,297.235,291.032,291.342,99200.000,291.637,99386.410,
2004-06-01 01:00:00,291.993,0.012,99549.605,0.051,0.000,0.000,1453.126,17.667,0.000,297.126,297.126,290.881,291.350,99200.000,291.639,99386.407,
2004-06-01 01:05:00,291.978,0.012,99549.612,0.051,0.000,0.000,1453.126,17.667,0.000,297.028,297.028,290.761,291.350,99200.000,291.636,99386.409,
2004-06-01 01:10:00,291.969,0.011,99549.616,0.051,0.000,0.000,1453.126,17.667,0.000,296.936,296.936,290.663,291.350,99200.000,291.633,99386.410,
2004-06-01 01:15:00,291.955,0.011,99549.622,0.051,0.000,0.000,1453.126,17.667,0.000,296.852,296.852,290.582,291.350,99200.000,291.628,99386.411,
2004-06-01 01:20:00,291.948,0.011,99549.626,0.051,0.000,0.000,1453.126,17.667,0.000,296.772,296.772,290.514,291.350,99200.000,291.626,99386.412,
2004-06-01 01:25:00,291.937,0.011,99549.631,0.051,0.000,0.000,1453.126,17.667,0.000,296.698,296.698,290.457,291.350,99200.000,291.622,99386.414,
2004-06-01 01:30:00,291.931,0.011,99549.634,0.051,0.000,0.000,1453.126,17.667,0.000,296.627,296.627,290.408,291.350,99200.000,291.620,99386.414,
2004-06-01 01:35:00,291.921,0.011,99549.639,0.051,0.000,0.000,1453.126,17.667,0.000,296.560,296.560,290.367,291.350,99200.000,291.617,99386.416,
2004-06-01 01:40:00,291.915,0.011,99549.641,0.051,0.000,0.000,1453.126,17.667,0.000,296.495,296.495,290.332,291.350,99200.000,291.615,99386.416,
2004-06-01 01:45:00,291.906,0.011,99549.646,0.051,0.000,0.000,1453.126,17.667,0.000,296.435,296.435,290.302,291.350,99200.000,291.613,99386.418,
2004-06-01 01:50:00,291.901,0.011,99549.648,0.051,0.000,0.000,1453.126,17.667,0.000,296.376,296.376,290.275,291.350,99200.000,291.611,99386.418,
2004-06-01 01:55:00,291.893,0.011,99549.652,0.051,0.000,0.000,1453.126,17.667,0.000,296.320,296.320,290.252,291.350,99200.000,291.608,99386.419,
2004-06-01 02:00:00,291.888,0.011,99549.654,0.051,0.000,0.000,1453.126,17.667,0.000,296.267,296.267,290.232,291.350,99200.000,291.607,99386.420,
2004-06-01 02:05:00,291.884,0.011,99549.652,0.051,0.000,0.000,1453.126,17.667,0.000,296.215,296.215,290.214,291.358,99208.333,291.609,99386.418,
2004-06-01 02:10:00,291.886,0.011,99549.647,0.051,0.000,0.000,1453.126,17.667,0.000,296.165,296.165,290.202,291.367,99216.667,291.613,99386.414,
2004-06-01 02:15:00,291.885,0.011,99549.643,0.051,0.000,0.000,1453.126,17.667,0.000,296.118,296.118,290.193,291.375,99225.000,291.617,99386.411,
2004-06-01 02:20:00,291.886,0.011,99549.638,0.051,0.000,0.000,1453.126,17.667,0.000,296.073,296.073,290.190,291.383,99233.333,291.622,99386.408,
2004-06-01 02:25:00,291.885,0.011,99549.634,0.051,0.000,0.000,1453.126,17.667,0.000,296.030,296.030,290.189,291.392,99241.667,291.626,99386.405,
2004-06-01 02:30:00,291.887,0.011,99549.628,0.051,0.000,0.000,1453.126,17.667,0.000,295.988,295.988,290.192,291.400,99250.000,291.631,99386.401,
2004-06-01 02:35:00,291.887,0.011,99549.624,0.051,0.000,0.000,1453.126,17.667,0.000,295.948,295.948,290.196,291.408,99258.333,291.635,99386.398,
2004-06-01 02:40:00,291.889,0.011,99549.618,0.051,0.000,0.000,1453.126,17.667,0.000,295.909,295.909,290.203,291.417,99266.667,291.640,99386.395,
2004-06-01 02:45:00,291.889,0.011,99549.613,0.051,0.000,0.000,1453.126,17.667,0.000,295.872,295.872,290.212,291.425,99275.000,291.645,99386.391,
2004-06-01 02:50:00,291.892,0.011,99549.608,0.051,0.000,0.000,1453.126,17.667,0.000,295.836,295.836,290.222,291.433,99283.333,291.650,99386.388,
2004-06-01 02:55:00,291.892,0.011,99549.602,0.051,0.000,0.000,1453.126,17.667,0.000,295.801,295.801,290.233,291.442,99291.667,291.654,99386.384,
2004-06-01 03:00:00,291.895,0.011,99549.597,0.051,0.000,0.000,1453.126,17.667,0.000,295.767,295.767,290.245,291.450,99300.000,291.659,99386.381,
2004-06-01 03:05:00,291.865,0.011,99549.640,0.051,0.000,0.000,1453.126,17.667,0.000,295.734,295.734,290.258,291.408,99308.333,291.625,99386.406,
2004-06-01 03:10:00,291.823,0.011,99549.693,0.051,0.000,0.000,1453.126,17.667,0.000,295.703,295.703,290.275,291.367,99316.667,291.580,99386.435,
2004-06-01 03:15:00,291.778,0.011,99549.748,0.051,0.000,0.000,1453.126,17.667,0.000,295.673,295.673,290.293,291.325,99325.000,291.534,99386.465,
2004-06-01 03:20:00,291.737,0.011,99549.801,0.051,0.000,0.000,1453.126,17.667,0.000,295.641,295.641,290.309,291.283,99333.333,291.489,99386.493,
2004-06-01 03:25:00,291.696,0.011,99549.854,0.051,0.000,0.000,1453.126,17.667,0.000,295.610,295.610,290.323,291.242,99341.667,291.445,99386.522,
2004-06-01 03:30:00,291.656,0.011,99549.906,0.051,0.000,0.000,1453.126,17.667,0.000,295.578,295.578,290.336,291.200,99350.000,291.401,99386.551,
2004-06-01 03:35:00,291.615,0.011,99549.959,0.051,0.000,0.000,1453.126,17.667,0.000,295.547,295.547,290.348,291.158,99358.333,291.357,99386.580,
2004-06-01 03:40:00,291.575,0.011,99550.012,0.051,0.000,0.000,1453.126,17.667,0.000,295.516,295.516,290.361,291.117,99366.667,291.313,99386.609,
2004-06-01 03:45:00,291.534,0.011,99550.065,0.051,0.000,0.000,1453.126,17.667,0.000,295.486,295.486,290.373,291.075,99375.000,291.268,99386.638,
2004-06-01 03:50:00,291.493,0.010,99550.118,0.051,0.000,0.000,1453.126,17.667,0.000,295.455,295.455,290.386,291.033,99383.333,291.224,99386.667,
2004-06-01 03:55:00,291.452,0.010,99550.171,0.051,0.000,0.000,1453.126,17.667,0.000,295.425,295.425,290.398,290.992,99391.667,291.179,99386.696,
2004-06-01 04:00:00,291.412,0.010,99550.224,0.051,0.000,0.000,1453.126,17.667,0.000,295.396,295.396,290.411,290.950,99400.000,291.135,99386.725,
2004-06-01 04:05:00,291.299,0.010,99550.392,0.051,0.000,0.000,1453.126,17.667,0.000,295.367,295.367,290.424,290.808,99400.000,290.997,99386.822,
2004-06-01 04:10:00,291.158,0.010,99550.581,0.051,0.000,0.000,1453.126,17.667,0.000,295.353,295.341,290.473,290.667,99400.000,290.838,99386.926,
2004-06-01 04:15:00,290.997,0.010,99550.775,0.051,0.000,0.000,1453.126,17.667,0.000,295.334,295.311,290.535,290.525,99400.000,290.677,99387.029,
2004-06-01 04:20:00,290.843,0.010,99550.964,0.051,0.000,0.000,1453.126,17.667,0.000,295.308,295.277,290.603,290.383,99400.000,290.520,99387.130,
2004-06-01 04:25:00,290.689,0.010,99551.151,0.051,0.000,0.000,1453.126,17.667,0.000,295.273,295.236,290.670,290.242,99400.000,290.366,99387.231,
2004-06-01 04:30:00,290.538,0.010,99551.338,0.051,0.000,0.000,1453.126,17.667,0.000,295.232,295.192,290.730,290.100,99400.000,290.212,99387.332,
2004-06-01 04:35:00,290.596,0.010,99551.441,0.051,0.000,0.000,1453.126,17.667,0.000,295.186,295.143,290.780,289.958,99400.000,290.110,99387.417,
2004-06-01 04:40:00,290.276,0.010,99551.668,0.051,0.000,0.000,1453.126,17.667,0.000,295.091,295.048,290.780,289.817,99400.000,289.948,99387.519,
2004-06-01 04:45:00,290.292,0.010,99551.804,0.051,0.000,0.000,1453.126,17.667,0.000,295.050,295.007,290.783,289.675,99400.000,289.819,99387.612,
2004-06-01 04:50:00,290.030,0.010,99552.016,0.051,0.000,0.000,1453.126,17.667,0.000,294.943,294.901,290.734,289.533,99400.000,289.658,99387.714,
2004-06-01 04:55:00,290.075,0.009,99552.137,0.082,0.000,0.000,1614.585,28.267,0.000,294.900,294.858,290.700,289.392,99400.000,289.542,99387.803,
2004-06-01 05:00:00,289.784,0.009,99552.357,0.082,0.000,0.000,1614.585,28.267,0.000,294.806,294.765,290.618,289.250,99400.000,289.377,99387.905,
2004-06-01 05:05:00,289.853,0.009,99552.413,0.082,0.000,0.000,1614.585,28.267,0.000,294.763,294.723,290.563,289.208,99408.333,289.315,99387.951,
2004-06-01 05:10:00,289.621,0.009,99552.550,0.082,0.000,0.000,1614.585,28.267,0.000,294.675,294.637,290.493,289.167,99416.667,289.218,99388.004,
2004-06-01 05:15:00,289.709,0.009,99552.588,0.082,0.000,0.000,1614.585,28.267,0.000,294.641,294.605,290.509,289.125,99425.000,289.171,99388.044,
2004-06-01 05:20:00,289.512,0.009,99552.708,0.082,0.000,0.000,1614.585,28.267,0.000,294.574,294.541,290.511,289.083,99433.333,289.086,99388.094,
2004-06-01 05:25:00,289.604,0.009,99552.741,0.082,0.000,0.000,1614.585,28.267,0.000,294.552,294.521,290.574,289.042,99441.667,289.045,99388.132,
2004-06-01 05:30:00,289.420,0.009,99552.857,0.082,0.000,0.000,1614.585,28.267,0.000,294.504,294.476,290.603,289.000,99450.000,288.962,99388.181,
2004-06-01 05:35:00,289.500,0.009,99552.893,0.082,0.000,0.000,1614.585,28.267,0.000,294.491,294.465,290.678,288.958,99458.333,288.920,99388.219,
2004-06-01 05:40:00,289.329,0.009,99553.004,0.082,0.000,0.000,1614.585,28.267,0.000,294.456,294.431,290.712,288.917,99466.667,288.840,99388.267,
2004-06-01 05:45:00,289.401,0.009,99553.041,0.082,0.000,0.000,1614.585,28.267,0.000,294.448,294.425,290.787,288.875,99475.000,288.799,99388.304,
2004-06-01 05:50:00,289.241,0.009,99553.148,0.082,0.000,0.000,1614.585,28.267,0.000,294.421,294.400,290.821,288.833,99483.333,288.720,99388.352,
2004-06-01 05:55:00,289.304,0.009,99553.187,29.224,2067.580,0.000,2091.451,24.734,6.892,294.416,294.396,290.894,288.792,99491.667,288.678,99388.389,
2004-06-01 06:00:00,289.231,0.009,99553.241,28.830,2039.583,0.000,2084.994,24.734,6.799,294.396,294.378,290.928,288.750,99500.000,288.641,99388.424,
2004-06-01 06:05:00,289.314,0.009,99553.241,29.665,2098.824,0.000,2098.657,24.734,6.996,294.393,294.376,290.997,288.842,99508.333,288.631,99388.438,
2004-06-01 06:10:00,289.238,0.009,99553.284,29.633,2096.531,0.000,2098.128,24.734,6.988,294.411,294.382,291.376,288.933,99516.667,288.602,99388.459,
2004-06-01 06:15:00,289.389,0.008,99553.254,30.876,2184.710,0.000,2118.466,24.734,7.282,294.468,294.423,291.938,289.025,99525.000,288.614,99388.469,
2004-06-01 06:20:00,289.367,0.008,99553.272,31.146,2203.842,0.000,2122.879,24.734,7.346,294.534,294.471,292.552,289.117,99533.333,288.604,99388.486,
2004-06-01 06:25:00,289.544,0.008,99553.231,32.506,2300.332,0.000,2145.133,24.734,7.668,294.626,294.548,293.254,289.208,99541.667,288.623,99388.496,
2004-06-01 06:30:00,289.529,0.008,99553.251,32.792,2320.610,0.000,2149.810,24.734,7.735,294.718,294.633,293.953,289.300,99550.000,288.610,99388.516,
2004-06-01 06:35:00,289.707,0.008,99553.216,34.148,2416.801,0.000,2171.995,24.734,8.056,294.822,294.738,294.708,289.392,99558.333,288.625,99388.530,
2004-06-01 06:40:00,289.704,0.008,99553.236,34.600,2448.827,0.000,2179.382,24.734,8.163,294.923,294.848,295.447,289.483,99566.667,288.611,99388.553,
2004-06-01 06:45:00,289.891,0.008,99553.200,36.388,2575.646,0.000,2208.631,24.734,8.585,295.037,294.973,296.239,289.575,99575.000,288.624,99388.569,
2004-06-01 06:50:00,289.900,0.008,99553.219,37.237,2635.829,0.000,2222.512,24.734,8.786,295.175,295.104,297.018,289.667,99583.333,288.610,99388.594,
2004-06-01 06:55:00,290.091,0.008,99553.186,55.077,3892.430,0.000,3158.168,67.134,12.975,295.340,295.246,297.844,289.758,99591.667,288.620,99388.613,
2004-06-01 07:00:00,290.157,0.008,99553.174,56.378,3984.671,0.000,3179.442,67.134,13.282,295.526,295.394,298.657,289.850,99600.000,288.628,99388.632,
2004-06-01 07:05:00,290.436,0.008,99553.009,58.281,4119.670,0.000,3210.579,67.134,13.732,295.731,295.550,299.515,290.033,99600.000,288.743,99388.573,
2004-06-01 07:10:00,290.640,0.008,99552.838,59.822,4228.913,0.000,3235.774,67.134,14.096,295.941,295.685,300.511,290.217,99600.000,288.878,99388.507,
2004-06-01 07:15:00,290.970,0.008,99552.630,62.090,4389.775,0.000,3272.876,67.134,14.633,296.159,295.805,301.519,290.400,99600.000,289.036,99388.435,
2004-06-01 07:20:00,291.147,0.008,99552.479,63.558,4493.896,0.000,3296.890,67.134,14.980,296.394,295.926,302.502,290.583,99600.000,289.159,99388.375,
2004-06-01 07:25:00,291.438,0.008,99552.301,65.716,4646.973,0.000,3332.196,67.134,15.490,296.639,296.040,303.481,290.767,99600.000,289.291,99388.313,
2004-06-01 07:30:00,291.610,0.008,99552.160,67.266,4756.843,0.000,3357.536,67.134,15.856,296.901,296.155,304.417,290.950,99600.000,289.404,99388.258,
2004-06-01 07:35:00,291.910,0.008,99551.980,69.577,4920.808,0.000,3395.353,67.134,16.403,297.173,296.264,305.356,291.133,99600.000,289.537,99388.198,
2004-06-01 07:40:00,292.087,0.008,99551.840,71.245,5039.043,0.000,3422.623,67.134,16.797,297.462,296.375,306.270,291.317,99600.000,289.650,99388.144,
2004-06-01 07:45:00,292.384,0.008,99551.666,73.626,5207.924,0.000,3461.573,67.134,17.360,297.762,296.483,307.189,291.500,99600.000,289.778,99388.086,
2004-06-01 07:50:00,292.554,0.008,99551.533,75.332,5328.958,0.000,3489.488,67.134,17.763,298.081,296.595,308.075,291.683,99600.000,289.885,99388.035,
2004-06-01 07:55:00,292.850,0.007,99551.363,169.541,11998.837,0.000,8579.915,123.668,39.996,298.409,296.704,308.963,291.867,99600.000,290.010,99387.980,
2004-06-01 08:00:00,293.293,0.007,99551.061,172.979,12242.688,0.000,8636.156,123.668,40.809,298.755,296.817,309.823,292.050,99600.000,290.249,99387.892,
2004-06-01 08:05:00,293.585,0.007,99550.916,175.380,12412.943,0.000,8675.424,123.668,41.376,299.109,296.927,310.689,292.142,99600.000,290.359,99387.857,
2004-06-01 08:10:00,293.587,0.007,99550.910,176.155,12467.896,0.000,8688.098,123.668,41.560,299.473,297.072,311.318,292.233,99600.000,290.363,99387.854,
2004-06-01 08:15:00,293.804,0.008,99550.838,178.129,12607.939,0.000,8720.398,123.668,42.026,299.823,297.219,311.918,292.325,99600.000,290.400,99387.843,
2004-06-01 08:20:00,293.866,0.008,99550.794,179.236,12686.410,0.000,8738.496,123.668,42.288,300.156,297.362,312.431,292.417,99600.000,290.432,99387.833,
2004-06-01 08:25:00,294.133,0.008,99550.689,181.484,12845.859,0.000,8775.271,123.668,42.820,300.476,297.498,312.984,292.508,99600.000,290.497,99387.813,
2004-06-01 08:30:00,294.174,0.008,99550.654,182.459,12915.030,0.000,8791.225,123.668,43.050,300.792,297.638,313.518,292.600,99600.000,290.525,99387.803,
2004-06-01 08:35:00,294.413,0.008,99550.566,184.542,13062.701,0.000,8825.284,123.668,43.542,301.101,297.775,314.077,292.692,99600.000,290.576,99387.786,
2004-06-01 08:40:00,294.438,0.008,99550.538,185.426,13125.412,0.000,8839.747,123.668,43.751,301.409,297.916,314.598,292.783,99600.000,290.597,99387.777,
2004-06-01 08:45:00,294.680,0.008,99550.448,187.518,13273.771,0.000,8873.965,123.668,44.246,301.709,298.050,315.155,292.875,99600.000,290.649,99387.760,
2004-06-01 08:50:00,294.704,0.009,99550.420,188.383,13335.149,0.000,8888.121,123.668,44.450,302.010,298.189,315.692,292.967,99600.000,290.670,99387.751,
2004-06-01 08:55:00,294.944,0.009,99550.332,190.483,13481.901,0.000,8921.968,134.268,44.940,302.304,298.322,316.266,293.058,99600.000,290.720,99387.733,
2004-06-01 09:00:00,294.958,0.009,99550.307,191.285,13538.795,0.000,8935.090,134.268,45.129,302.600,298.460,316.819,293.150,99600.000,290.738,99387.723,
2004-06-01 09:05:00,295.240,0.009,99550.142,193.396,13688.470,0.000,8969.611,134.268,45.628,302.890,298.593,317.407,293.242,99600.000,290.850,99387.657,
2004-06-01 09:10:00,295.417,0.009,99549.967,194.914,13796.157,0.000,8994.448,134.268,45.987,303.169,298.724,317.856,293.333,99600.000,290.990,99387.580,
2004-06-01 09:15:00,295.706,0.008,99549.755,197.041,13947.012,0.000,9029.241,134.268,46.490,303.424,298.842,318.026,293.425,99600.000,291.159,99387.494,
2004-06-01 09:20:00,295.760,0.008,99549.630,197.842,14003.811,0.000,9042.341,134.268,46.679,303.679,298.967,318.036,293.517,99600.000,291.277,99387.421,
2004-06-01 09:25:00,295.929,0.008,99549.479,199.272,14105.247,0.000,9065.736,134.268,47.017,303.914,299.080,317.954,293.608,99600.000,291.401,99387.347,
2004-06-01 09:30:00,295.934,0.008,99549.380,199.768,14140.405,0.000,9073.845,134.268,47.135,304.142,299.193,317.787,293.700,99600.000,291.497,99387.280,
2004-06-01 09:35:00,296.102,0.007,99549.230,201.151,14238.472,0.000,9096.463,134.268,47.462,304.346,299.288,317.599,293.792,99600.000,291.620,99387.205,
2004-06-01 09:40:00,296.100,0.007,99549.131,201.571,14268.301,0.000,9103.343,134.268,47.561,304.545,299.382,317.396,293.883,99600.000,291.717,99387.137,
2004-06-01 09:45:00,296.262,0.007,99548.983,202.887,14361.589,0.000,9124.859,134.268,47.872,304.725,299.462,317.207,293.975,99600.000,291.838,99387.062,
2004-06-01 09:50:00,296.246,0.006,99548.889,203.189,14383.053,0.000,9129.809,134.268,47.944,304.903,299.544,317.002,294.067,99600.000,291.931,99386.995,
2004-06-01 09:55:00,296.405,0.006,99548.742,204.468,14473.044,0.000,9150.565,137.801,48.243,305.063,299.614,316.818,294.158,99600.000,292.051,99386.919,
2004-06-01 10:00:00,296.382,0.006,99548.651,204.695,14489.151,0.000,9154.280,137.801,48.297,305.223,299.687,316.619,294.250,99600.000,292.143,99386.852,
2004-06-01 10:05:00,296.512,0.006,99548.553,205.846,14570.732,0.000,9173.096,137.801,48.569,305.368,299.749,316.446,294.342,99600.000,292.223,99386.806,
2004-06-01 10:10:00,296.349,0.005,99548.569,205.333,14534.367,0.000,9164.709,137.801,48.448,305.514,299.824,316.254,294.433,99600.000,292.227,99386.782,
2004-06-01 10:15:00,296.553,0.005,99548.469,206.869,14643.337,0.000,9189.841,137.801,48.811,305.655,299.897,316.383,294.525,99600.000,292.290,99386.742,
2004-06-01 10:20:00,296.542,0.005,99548.407,207.186,14665.759,0.000,9195.013,137.801,48.886,305.794,299.975,316.580,294.617,99600.000,292.346,99386.703,
2004-06-01 10:25:00,296.852,0.005,99548.247,209.298,14815.565,0.000,9229.564,137.801,49.385,305.933,300.054,316.902,294.708,99600.000,292.457,99386.648,
2004-06-01 10:30:00,296.831,0.005,99548.183,209.550,14833.430,0.000,9233.684,137.801,49.445,306.082,300.149,317.225,294.800,99600.000,292.519,99386.607,
2004-06-01 10:35:00,297.125,0.005,99548.034,211.560,14976.022,0.000,9266.572,137.801,49.920,306.232,300.247,317.607,294.892,99600.000,292.621,99386.553,
2004-06-01 10:40:00,297.094,0.005,99547.974,211.746,14989.174,0.000,9269.605,137.801,49.964,306.390,300.358,317.944,294.983,99600.000,292.679,99386.512,
2004-06-01 10:45:00,297.402,0.005,99547.818,213.832,15137.130,0.000,9303.730,137.801,50.457,306.542,300.466,318.334,295.075,99600.000,292.785,99386.457,
2004-06-01 10:50:00,297.373,0.005,99547.754,214.022,15150.650,0.000,9306.848,137.801,50.502,306.701,300.584,318.689,295.167,99600.000,292.847,99386.413,
2004-06-01 10:55:00,297.688,0.005,99547.595,216.220,15300.715,0.000,9341.459,166.068,51.002,306.853,300.698,319.096,295.258,99600.000,292.954,99386.357,
2004-06-01 11:00:00,297.652,0.005,99547.532,216.361,15310.739,0.000,9343.771,166.068,51.036,307.012,300.823,319.466,295.350,99600.000,293.015,99386.312,
2004-06-01 11:05:00,298.050,0.005,99547.241,218.490,15461.700,0.000,9378.588,166.068,51.539,307.162,300.942,319.882,295.442,99600.000,293.230,99386.175,
2004-06-01 11:10:00,298.170,0.005,99546.988,219.047,15501.219,0.000,9387.703,166.068,51.671,307.291,301.064,320.010,295.533,99600.000,293.455,99386.030,
2004-06-01 11:15:00,298.455,0.005,99546.705,220.526,15606.075,0.000,9411.887,166.068,52.020,307.377,301.168,319.873,295.625,99600.000,293.693,99385.883,
2004-06-01 11:20:00,298.484,0.005,99546.499,220.556,15608.203,0.000,9412.378,166.068,52.027,307.460,301.283,319.624,295.717,99600.000,293.887,99385.747,
2004-06-01 11:25:00,298.840,0.005,99546.182,222.403,15739.217,0.000,9442.595,166.068,52.464,307.502,301.375,319.257,295.808,99600.000,294.147,99385.594,
2004-06-01 11:30:00,298.817,0.005,99545.985,222.109,15718.342,0.000,9437.780,166.068,52.394,307.538,301.471,318.724,295.900,99600.000,294.345,99385.457,
2004-06-01 11:35:00,298.968,0.005,99545.759,222.775,15765.616,0.000,9448.683,166.068,52.552,307.544,301.551,318.097,295.992,99600.000,294.547,99385.319,
2004-06-01 11:40:00,298.860,0.005,99545.613,221.960,15707.770,0.000,9435.342,166.068,52.359,307.545,301.634,317.348,296.083,99600.000,294.705,99385.195,
2004-06-01 11:45:00,299.043,0.005,99545.378,222.767,15765.050,0.000,9448.553,166.068,52.550,307.507,301.690,316.583,296.175,99600.000,294.909,99385.058,
2004-06-01 11:50:00,298.889,0.005,99545.258,221.656,15686.241,0.000,9430.376,166.068,52.287,307.465,301.746,315.795,296.267,99600.000,295.046,99384.940,
2004-06-01 11:55:00,299.027,0.005,99545.053,204.961,14494.969,0.000,8832.705,201.401,48.317,307.394,301.783,315.052,296.358,99600.000,295.225,99384.812,
2004-06-01 12:00:00,298.869,0.006,99544.947,203.791,14411.963,0.000,8813.560,201.401,48.040,307.321,301.820,314.283,296.450,99600.000,295.344,99384.701,
2004-06-01 12:05:00,298.844,0.006,99545.009,203.977,14425.190,0.000,8816.611,201.401,48.084,307.222,301.838,313.580,296.450,99600.000,295.299,99384.737,
2004-06-01 12:10:00,298.538,0.006,99545.186,202.567,14325.144,0.000,8793.536,201.401,47.750,307.170,301.867,313.250,296.450,99600.000,295.165,99384.802,
2004-06-01 12:15:00,298.343,0.005,99545.363,201.769,14268.575,0.000,8780.489,201.401,47.562,307.126,301.881,312.979,296.450,99600.000,295.016,99384.871,
2004-06-01 12:20:00,298.232,0.005,99545.487,201.431,14244.576,0.000,8774.954,201.401,47.482,307.126,301.909,313.310,296.450,99600.000,294.900,99384.931,
2004-06-01 12:25:00,298.461,0.005,99545.454,203.012,14356.748,0.000,8800.825,201.401,47.856,307.117,301.916,313.940,296.450,99600.000,294.899,99384.961,
2004-06-01 12:30:00,298.601,0.005,99545.437,204.095,14433.543,0.000,8818.537,201.401,48.112,307.159,301.953,314.720,296.450,99600.000,294.899,99384.988,
2004-06-01 12:35:00,298.825,0.005,99545.401,205.651,14543.898,0.000,8843.990,201.401,48.480,307.214,302.001,315.544,296.450,99600.000,294.907,99385.013,
2004-06-01 12:40:00,298.770,0.005,99545.478,205.643,14543.300,0.000,8843.852,201.401,48.478,307.315,302.085,316.335,296.450,99600.000,294.838,99385.058,
2004-06-01 12:45:00,298.903,0.005,99545.500,206.697,14618.088,0.000,8861.101,201.401,48.727,307.416,302.170,317.103,296.450,99600.000,294.795,99385.097,
2004-06-01 12:50:00,298.944,0.005,99545.534,207.236,14656.282,0.000,8869.910,201.401,48.854,307.535,302.269,317.861,296.450,99600.000,294.752,99385.135,
2004-06-01 12:55:00,299.186,0.005,99545.506,226.190,16002.717,0.000,9503.368,190.801,53.342,307.644,302.359,318.667,296.450,99600.000,294.743,99385.163,
2004-06-01 13:00:00,299.157,0.005,99545.560,226.343,16013.576,0.000,9505.873,190.801,53.379,307.775,302.469,319.496,296.450,99600.000,294.690,99385.201,
2004-06-01 13:05:00,299.413,0.005,99545.440,227.760,16114.051,0.000,9529.046,190.801,53.714,307.901,302.577,320.351,296.500,99600.000,294.759,99385.156,
2004-06-01 13:10:00,299.779,0.005,99545.201,229.797,16258.511,0.000,9562.365,190.801,54.195,308.026,302.680,321.117,296.550,99600.000,294.937,99385.077,
2004-06-01 13:15:00,299.964,0.005,99545.005,230.799,16329.614,0.000,9578.764,190.801,54.432,308.109,302.754,321.214,296.600,99600.000,295.121,99384.994,
2004-06-01 13:20:00,299.974,0.005,99544.925,230.798,16329.561,0.000,9578.752,190.801,54.432,308.214,302.847,321.172,296.650,99600.000,295.212,99384.935,
2004-06-01 13:25:00,299.983,0.005,99544.849,230.771,16327.599,0.000,9578.299,190.801,54.425,308.284,302.918,321.066,296.700,99600.000,295.286,99384.882,
2004-06-01 13:30:00,300.031,0.005,99544.765,230.933,16339.147,0.000,9580.963,190.801,54.464,308.351,302.984,320.962,296.750,99600.000,295.362,99384.828,
2004-06-01 13:35:00,300.139,0.005,99544.642,231.410,16372.963,0.000,9588.762,190.801,54.577,308.381,303.023,320.866,296.800,99600.000,295.469,99384.765,
2004-06-01 13:40:00,300.212,0.005,99544.536,231.664,16390.943,0.000,9592.909,190.801,54.636,308.416,303.066,320.841,296.850,99600.000,295.566,99384.704,
2004-06-01 13:45:00,300.327,0.005,99544.411,232.129,16423.961,0.000,9600.524,190.801,54.747,308.427,303.095,320.823,296.900,99600.000,295.675,99384.639,
2004-06-01 13:50:00,300.380,0.005,99544.309,232.218,16430.251,0.000,9601.975,190.801,54.768,308.444,303.132,320.824,296.950,99600.000,295.769,99384.578,
