cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.719,0.012,99549.380,0.000,0.000,0.000,2413257.665,299.869,299.869,282.888,291.258,99200.000,291.763,99386.386,
2004-06-01 00:10:00,292.015,0.012,99549.667,0.000,0.000,0.000,2413257.665,299.564,299.564,283.577,291.267,99200.000,291.573,99386.440,
2004-06-01 00:15:00,292.327,0.012,99549.577,0.000,0.000,0.000,2413257.665,299.052,299.052,283.834,291.275,99200.000,291.613,99386.430,
2004-06-01 00:20:00,292.663,0.013,99549.479,0.000,0.000,0.000,2413257.665,298.636,298.636,284.247,291.283,99200.000,291.646,99386.419,
2004-06-01 00:25:00,293.234,0.013,99549.394,0.000,0.000,0.000,2413257.665,298.310,298.310,285.378,291.292,99200.000,291.641,99386.419,
2004-06-01 00:30:00,292.508,0.013,99549.653,0.000,0.000,0.000,2413257.665,298.102,298.102,286.504,291.300,99200.000,291.515,99386.449,
2004-06-01 00:35:00,292.765,0.013,99549.646,0.000,0.000,0.000,2413257.665,297.939,297.939,287.856,291.308,99200.000,291.473,99386.462,
2004-06-01 00:40:00,292.120,0.013,99549.790,0.000,0.000,0.000,2413257.665,297.791,297.791,288.482,291.317,99200.000,291.420,99386.476,
2004-06-01 00:45:00,292.725,0.013,99549.609,0.000,0.000,0.000,2413257.665,297.640,297.640,289.382,291.325,99200.000,291.510,99386.451,
2004-06-01 00:50:00,292.127,0.013,99549.706,0.000,0.000,0.000,2413257.665,297.508,297.508,289.699,291.333,99200.000,291.506,99386.449,
2004-06-01 00:55:00,292.314,0.013,99549.584,0.000,0.000,0.000,2413257.665,297.384,297.384,290.183,291.342,99200.000,291.615,99386.415,
2004-06-01 01:00:00,291.761,0.012,99549.710,0.000,0.000,0.000,2413257.665,297.283,297.283,290.152,291.350,99200.000,291.568,99386.427,
2004-06-01 01:05:00,292.108,0.012,99549.600,0.000,0.000,0.000,2413257.665,297.134,297.134,290.117,291.350,99200.000,291.626,99386.411,
2004-06-01 01:10:00,291.840,0.012,99549.679,0.000,0.000,0.000,2413257.665,297.028,297.028,290.087,291.350,99200.000,291.586,99386.423,
2004-06-01 01:15:00,292.317,0.013,99549.539,0.000,0.000,0.000,2413257.665,296.909,296.909,290.271,291.350,99200.000,291.654,99386.405,
2004-06-01 01:20:00,291.849,0.012,99549.672,0.000,0.000,0.000,2413257.665,296.840,296.840,290.216,291.350,99200.000,291.593,99386.421,
2004-06-01 01:25:00,292.310,0.013,99549.541,0.000,0.000,0.000,2413257.665,296.750,296.750,290.430,291.350,99200.000,291.654,99386.405,
2004-06-01 01:30:00,291.806,0.012,99549.687,0.000,0.000,0.000,2413257.665,296.695,296.695,290.334,291.350,99200.000,291.585,99386.424,
2004-06-01 01:35:00,292.301,0.012,99549.545,0.000,0.000,0.000,2413257.665,296.608,296.608,290.533,291.350,99200.000,291.651,99386.406,
2004-06-01 01:40:00,291.796,0.012,99549.691,0.000,0.000,0.000,2413257.665,296.560,296.560,290.419,291.350,99200.000,291.583,99386.425,
2004-06-01 01:45:00,292.312,0.012,99549.543,0.000,0.000,0.000,2413257.665,296.476,296.476,290.616,291.350,99200.000,291.652,99386.407,
2004-06-01 01:50:00,291.791,0.012,99549.692,0.000,0.000,0.000,2413257.665,296.436,296.436,290.488,291.350,99200.000,291.582,99386.426,
2004-06-01 01:55:00,292.312,0.012,99549.544,0.000,0.000,0.000,2413257.665,296.356,296.356,290.684,291.350,99200.000,291.651,99386.407,
2004-06-01 02:00:00,291.782,0.012,99549.696,0.000,0.000,0.000,2413257.665,296.323,296.323,290.542,291.350,99200.000,291.580,99386.427,
2004-06-01 02:05:00,292.308,0.012,99549.542,0.000,0.000,0.000,2413257.665,296.245,296.245,290.730,291.358,99208.333,291.654,99386.405,
2004-06-01 02:10:00,291.782,0.012,99549.687,0.000,0.000,0.000,2413257.665,296.217,296.217,290.583,291.367,99216.667,291.588,99386.421,
2004-06-01 02:15:00,292.312,0.012,99549.531,0.000,0.000,0.000,2413257.665,296.142,296.142,290.771,291.375,99225.000,291.664,99386.398,
2004-06-01 02:20:00,291.785,0.012,99549.676,0.000,0.000,0.000,2413257.665,296.120,296.120,290.618,291.383,99233.333,291.598,99386.414,
2004-06-01 02:25:00,292.311,0.012,99549.521,0.000,0.000,0.000,2413257.665,296.047,296.047,290.803,291.392,99241.667,291.673,99386.392,
2004-06-01 02:30:00,291.786,0.011,99549.666,0.000,0.000,0.000,2413257.665,296.029,296.029,290.646,291.400,99250.000,291.607,99386.408,
2004-06-01 02:35:00,292.309,0.012,99549.512,0.000,0.000,0.000,2413257.665,295.958,295.958,290.829,291.408,99258.333,291.682,99386.385,
2004-06-01 02:40:00,291.787,0.011,99549.657,0.000,0.000,0.000,2413257.665,295.944,295.944,290.670,291.417,99266.667,291.616,99386.401,
2004-06-01 02:45:00,292.308,0.012,99549.502,0.000,0.000,0.000,2413257.665,295.874,295.874,290.851,291.425,99275.000,291.691,99386.378,
2004-06-01 02:50:00,291.790,0.011,99549.646,0.000,0.000,0.000,2413257.665,295.864,295.864,290.690,291.433,99283.333,291.626,99386.394,
