cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.527,0.011,99549.430,0.000,0.000,0.000,2413257.665,299.876,299.876,282.886,291.258,99200.000,291.743,99386.392,
2004-06-01 00:10:00,291.838,0.011,99549.716,0.000,0.000,0.000,2413257.665,299.574,299.574,283.567,291.267,99200.000,291.551,99386.446,
2004-06-01 00:15:00,291.940,0.012,99549.692,0.000,0.000,0.000,2413257.665,299.053,299.053,283.795,291.275,99200.000,291.557,99386.445,
2004-06-01 00:20:00,292.182,0.012,99549.632,0.000,0.000,0.000,2413257.665,298.626,298.626,284.207,291.283,99200.000,291.570,99386.440,
2004-06-01 00:25:00,292.372,0.012,99549.652,0.000,0.000,0.000,2413257.665,298.283,298.283,285.245,291.292,99200.000,291.526,99386.450,
2004-06-01 00:30:00,291.962,0.012,99549.859,0.000,0.000,0.000,2413257.665,298.055,298.055,286.338,291.300,99200.000,291.392,99386.484,
2004-06-01 00:35:00,291.862,0.012,99549.954,0.000,0.000,0.000,2413257.665,297.855,297.855,287.478,291.308,99200.000,291.292,99386.514,
2004-06-01 00:40:00,291.596,0.012,99550.025,0.000,0.000,0.000,2413257.665,297.687,297.687,288.198,291.317,99200.000,291.250,99386.530,
2004-06-01 00:45:00,291.771,0.012,99549.949,0.000,0.000,0.000,2413257.665,297.510,297.510,288.888,291.325,99200.000,291.300,99386.517,
2004-06-01 00:50:00,291.632,0.012,99549.935,0.000,0.000,0.000,2413257.665,297.365,297.365,289.369,291.333,99200.000,291.338,99386.502,
2004-06-01 00:55:00,291.907,0.012,99549.820,0.000,0.000,0.000,2413257.665,297.218,297.218,289.883,291.342,99200.000,291.417,99386.477,
2004-06-01 01:00:00,291.668,0.012,99549.787,0.000,0.000,0.000,2413257.665,297.111,297.111,290.053,291.350,99200.000,291.497,99386.449,
2004-06-01 01:05:00,291.723,0.012,99549.735,0.000,0.000,0.000,2413257.665,296.997,296.997,290.187,291.350,99200.000,291.548,99386.434,
2004-06-01 01:10:00,291.653,0.012,99549.747,0.000,0.000,0.000,2413257.665,296.888,296.888,290.082,291.350,99200.000,291.546,99386.434,
2004-06-01 01:15:00,291.846,0.012,99549.690,0.000,0.000,0.000,2413257.665,296.772,296.772,290.093,291.350,99200.000,291.573,99386.427,
2004-06-01 01:20:00,291.718,0.012,99549.726,0.000,0.000,0.000,2413257.665,296.702,296.702,290.124,291.350,99200.000,291.557,99386.432,
2004-06-01 01:25:00,291.882,0.012,99549.680,0.000,0.000,0.000,2413257.665,296.614,296.614,290.251,291.350,99200.000,291.578,99386.426,
2004-06-01 01:30:00,291.709,0.012,99549.729,0.000,0.000,0.000,2413257.665,296.564,296.564,290.257,291.350,99200.000,291.555,99386.433,
2004-06-01 01:35:00,291.857,0.012,99549.688,0.000,0.000,0.000,2413257.665,296.481,296.481,290.360,291.350,99200.000,291.574,99386.428,
2004-06-01 01:40:00,291.695,0.012,99549.735,0.000,0.000,0.000,2413257.665,296.435,296.435,290.352,291.350,99200.000,291.552,99386.434,
2004-06-01 01:45:00,291.850,0.012,99549.691,0.000,0.000,0.000,2413257.665,296.352,296.352,290.438,291.350,99200.000,291.573,99386.429,
2004-06-01 01:50:00,291.691,0.011,99549.737,0.000,0.000,0.000,2413257.665,296.312,296.312,290.423,291.350,99200.000,291.551,99386.435,
2004-06-01 01:55:00,291.845,0.012,99549.693,0.000,0.000,0.000,2413257.665,296.233,296.233,290.503,291.350,99200.000,291.571,99386.430,
2004-06-01 02:00:00,291.685,0.011,99549.740,0.000,0.000,0.000,2413257.665,296.200,296.200,290.478,291.350,99200.000,291.549,99386.436,
2004-06-01 02:05:00,291.836,0.012,99549.693,0.000,0.000,0.000,2413257.665,296.123,296.123,290.549,291.358,99208.333,291.573,99386.428,
2004-06-01 02:10:00,291.686,0.011,99549.731,0.000,0.000,0.000,2413257.665,296.094,296.094,290.521,291.367,99216.667,291.557,99386.430,
2004-06-01 02:15:00,291.836,0.012,99549.683,0.000,0.000,0.000,2413257.665,296.020,296.020,290.588,291.375,99225.000,291.582,99386.421,
2004-06-01 02:20:00,291.691,0.011,99549.720,0.000,0.000,0.000,2413257.665,295.995,295.995,290.558,291.383,99233.333,291.567,99386.423,
2004-06-01 02:25:00,291.834,0.012,99549.674,0.000,0.000,0.000,2413257.665,295.926,295.926,290.619,291.392,99241.667,291.591,99386.415,
2004-06-01 02:30:00,291.695,0.011,99549.709,0.000,0.000,0.000,2413257.665,295.904,295.904,290.588,291.400,99250.000,291.577,99386.417,
2004-06-01 02:35:00,291.833,0.011,99549.664,0.000,0.000,0.000,2413257.665,295.838,295.838,290.646,291.408,99258.333,291.600,99386.408,
2004-06-01 02:40:00,291.698,0.011,99549.698,0.000,0.000,0.000,2413257.665,295.819,295.819,290.613,291.417,99266.667,291.586,99386.410,
2004-06-01 02:45:00,291.832,0.011,99549.655,0.000,0.000,0.000,2413257.665,295.755,295.755,290.668,291.425,99275.000,291.609,99386.402,
2004-06-01 02:50:00,291.703,0.011,99549.687,0.000,0.000,0.000,2413257.665,295.739,295.739,290.635,291.433,99283.333,291.596,99386.403,
2004-06-01 02:55:00,291.831,0.011,99549.645,0.000,0.000,0.000,2413257.665,295.678,295.678,290.687,291.442,99291.667,291.618,99386.395,
2004-06-01 03:00:00,291.707,0.011,99549.676,0.000,0.000,0.000,2413257.665,295.664,295.664,290.658,291.450,99300.000,291.606,99386.396,
2004-06-01 03:05:00,291.802,0.011,99549.683,0.000,0.000,0.000,2413257.665,295.604,295.604,290.702,291.408,99308.333,291.589,99386.417,
2004-06-01 03:10:00,291.640,0.011,99549.769,0.000,0.000,0.000,2413257.665,295.594,295.594,290.656,291.367,99316.667,291.530,99386.449,
2004-06-01 03:15:00,291.717,0.011,99549.788,0.000,0.000,0.000,2413257.665,295.536,295.536,290.686,291.325,99325.000,291.501,99386.474,
2004-06-01 03:20:00,291.558,0.011,99549.874,0.000,0.000,0.000,2413257.665,295.524,295.524,290.634,291.283,99333.333,291.442,99386.507,
