cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.720,0.012,99549.380,0.000,0.000,0.000,2413257.665,299.867,299.867,282.889,291.258,99200.000,291.763,99386.386,
2004-06-01 00:10:00,292.015,0.012,99549.667,0.000,0.000,0.000,2413257.665,299.561,299.561,283.578,291.267,99200.000,291.573,99386.440,
2004-06-01 00:15:00,292.327,0.012,99549.577,0.000,0.000,0.000,2413257.665,299.048,299.048,283.835,291.275,99200.000,291.613,99386.430,
2004-06-01 00:20:00,292.663,0.013,99549.479,0.000,0.000,0.000,2413257.665,298.632,298.632,284.249,291.283,99200.000,291.646,99386.419,
2004-06-01 00:25:00,293.234,0.013,99549.394,0.000,0.000,0.000,2413257.665,298.305,298.305,285.379,291.292,99200.000,291.641,99386.419,
2004-06-01 00:30:00,292.508,0.013,99549.653,0.000,0.000,0.000,2413257.665,298.098,298.098,286.505,291.300,99200.000,291.515,99386.449,
2004-06-01 00:35:00,292.765,0.013,99549.646,0.000,0.000,0.000,2413257.665,297.934,297.934,287.857,291.308,99200.000,291.473,99386.462,
2004-06-01 00:40:00,292.120,0.013,99549.790,0.000,0.000,0.000,2413257.665,297.786,297.786,288.482,291.317,99200.000,291.420,99386.476,
2004-06-01 00:45:00,292.725,0.013,99549.609,0.000,0.000,0.000,2413257.665,297.635,297.635,289.383,291.325,99200.000,291.510,99386.451,
2004-06-01 00:50:00,292.124,0.013,99549.707,0.000,0.000,0.000,2413257.665,297.502,297.502,289.698,291.333,99200.000,291.506,99386.449,
2004-06-01 00:55:00,292.316,0.013,99549.584,0.000,0.000,0.000,2413257.665,297.379,297.379,290.184,291.342,99200.000,291.615,99386.415,
