cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.679,0.011,99546.778,0.000,1031030.471,0.000,2651054.255,300.000,300.000,283.649,291.250,99200.000,293.865,99385.435,
2004-06-01 00:05:00,292.818,0.012,99549.401,0.000,0.000,0.000,2413257.665,299.899,299.899,282.921,291.258,99200.000,291.721,99386.397,
2004-06-01 00:10:00,292.016,0.011,99549.700,0.000,0.000,0.000,2413257.665,299.633,299.633,283.981,291.267,99200.000,291.534,99386.451,
2004-06-01 00:15:00,292.682,0.012,99549.583,0.000,0.000,0.000,2413257.665,299.141,299.141,284.580,291.275,99200.000,291.526,99386.454,
2004-06-01 00:20:00,292.523,0.012,99549.836,0.000,0.000,0.000,2413257.665,298.739,298.739,285.887,291.283,99200.000,291.334,99386.501,
2004-06-01 00:25:00,292.343,0.012,99550.135,0.000,0.000,0.000,2413257.665,298.449,298.449,287.502,291.292,99200.000,291.079,99386.568,
2004-06-01 00:30:00,292.002,0.012,99550.250,0.000,0.000,0.000,2413257.665,298.233,298.233,288.336,291.300,99200.000,290.901,99386.626,
2004-06-01 00:35:00,292.217,0.012,99550.275,0.000,0.000,0.000,2413257.665,298.025,298.025,289.130,291.308,99200.000,290.786,99386.695,
2004-06-01 00:40:00,291.994,0.012,99550.243,0.000,0.000,0.000,2413257.665,297.852,297.852,289.694,291.317,99200.000,290.917,99386.707,
2004-06-01 00:45:00,292.052,0.012,99549.818,0.000,0.000,0.000,2413257.665,297.687,297.687,290.216,291.325,99200.000,291.389,99386.492,
2004-06-01 00:50:00,291.720,0.012,99549.775,0.000,0.000,0.000,2413257.665,297.560,297.560,290.349,291.333,99200.000,291.500,99386.451,
2004-06-01 00:55:00,291.890,0.012,99549.706,0.000,0.000,0.000,2413257.665,297.393,297.393,290.372,291.342,99200.000,291.546,99386.436,
2004-06-01 01:00:00,291.854,0.012,99549.709,0.000,0.000,0.000,2413257.665,297.274,297.274,290.420,291.350,99200.000,291.546,99386.434,
2004-06-01 01:05:00,292.070,0.012,99549.654,0.000,0.000,0.000,2413257.665,297.142,297.142,290.569,291.350,99200.000,291.567,99386.428,
2004-06-01 01:10:00,291.910,0.012,99549.692,0.000,0.000,0.000,2413257.665,297.070,297.070,290.602,291.350,99200.000,291.554,99386.432,
2004-06-01 01:15:00,292.075,0.012,99549.651,0.000,0.000,0.000,2413257.665,296.971,296.971,290.746,291.350,99200.000,291.571,99386.428,
2004-06-01 01:20:00,291.888,0.012,99549.694,0.000,0.000,0.000,2413257.665,296.914,296.914,290.739,291.350,99200.000,291.557,99386.432,
