cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.707,0.012,99549.383,0.000,0.000,0.000,2413257.665,299.873,299.873,282.888,291.258,99200.000,291.762,99386.387,
2004-06-01 00:10:00,291.830,0.012,99549.716,0.000,0.000,0.000,2413257.665,299.569,299.569,283.567,291.267,99200.000,291.551,99386.446,
2004-06-01 00:15:00,292.461,0.012,99549.543,0.000,0.000,0.000,2413257.665,299.040,299.040,283.843,291.275,99200.000,291.627,99386.426,
2004-06-01 00:20:00,292.157,0.012,99549.612,0.000,0.000,0.000,2413257.665,298.635,298.635,284.193,291.283,99200.000,291.596,99386.432,
2004-06-01 00:25:00,293.772,0.014,99549.290,0.000,0.000,0.000,2413257.665,298.273,298.273,285.475,291.292,99200.000,291.657,99386.416,
2004-06-01 00:30:00,292.382,0.013,99549.670,0.000,0.000,0.000,2413257.665,298.073,298.073,286.448,291.300,99200.000,291.517,99386.448,
2004-06-01 00:35:00,293.151,0.014,99549.539,0.000,0.000,0.000,2413257.665,297.881,297.881,287.960,291.308,99200.000,291.522,99386.449,
2004-06-01 00:40:00,291.979,0.012,99549.807,0.000,0.000,0.000,2413257.665,297.760,297.760,288.405,291.317,99200.000,291.427,99386.473,
2004-06-01 00:45:00,293.053,0.014,99549.519,0.000,0.000,0.000,2413257.665,297.577,297.577,289.501,291.325,99200.000,291.552,99386.439,
2004-06-01 00:50:00,292.030,0.013,99549.714,0.000,0.000,0.000,2413257.665,297.469,297.469,289.629,291.333,99200.000,291.514,99386.446,
2004-06-01 00:55:00,292.462,0.013,99549.540,0.000,0.000,0.000,2413257.665,297.307,297.307,290.217,291.342,99200.000,291.639,99386.408,
2004-06-01 01:00:00,291.653,0.012,99549.743,0.000,0.000,0.000,2413257.665,297.233,297.233,290.073,291.350,99200.000,291.551,99386.432,
2004-06-01 01:05:00,292.237,0.013,99549.561,0.000,0.000,0.000,2413257.665,297.039,297.039,290.117,291.350,99200.000,291.645,99386.406,
2004-06-01 01:10:00,291.849,0.012,99549.670,0.000,0.000,0.000,2413257.665,296.965,296.965,290.042,291.350,99200.000,291.591,99386.421,
2004-06-01 01:15:00,292.782,0.013,99549.418,0.000,0.000,0.000,2413257.665,296.792,296.792,290.489,291.350,99200.000,291.698,99386.393,
2004-06-01 01:20:00,291.958,0.012,99549.628,0.000,0.000,0.000,2413257.665,296.778,296.778,290.400,291.350,99200.000,291.620,99386.412,
2004-06-01 01:25:00,292.614,0.013,99549.444,0.000,0.000,0.000,2413257.665,296.645,296.645,290.755,291.350,99200.000,291.707,99386.390,
2004-06-01 01:30:00,291.689,0.012,99549.720,0.000,0.000,0.000,2413257.665,296.648,296.648,290.536,291.350,99200.000,291.571,99386.427,
2004-06-01 01:35:00,292.242,0.012,99549.559,0.000,0.000,0.000,2413257.665,296.502,296.502,290.668,291.350,99200.000,291.648,99386.407,
2004-06-01 01:40:00,291.660,0.012,99549.733,0.000,0.000,0.000,2413257.665,296.485,296.485,290.472,291.350,99200.000,291.560,99386.432,
2004-06-01 01:45:00,292.375,0.013,99549.523,0.000,0.000,0.000,2413257.665,296.331,296.331,290.675,291.350,99200.000,291.661,99386.404,
2004-06-01 01:50:00,291.703,0.012,99549.717,0.000,0.000,0.000,2413257.665,296.326,296.326,290.492,291.350,99200.000,291.571,99386.429,
2004-06-01 01:55:00,292.349,0.012,99549.533,0.000,0.000,0.000,2413257.665,296.192,296.192,290.718,291.350,99200.000,291.657,99386.406,
2004-06-01 02:00:00,291.688,0.012,99549.724,0.000,0.000,0.000,2413257.665,296.197,296.197,290.528,291.350,99200.000,291.566,99386.431,
