cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,293.000,0.012,99549.366,0.000,0.000,0.000,2413257.665,299.897,299.897,282.923,291.258,99200.000,291.730,99386.395,
2004-06-01 00:10:00,292.477,0.012,99549.582,0.000,0.000,0.000,2413257.665,299.631,299.631,284.025,291.267,99200.000,291.569,99386.441,
2004-06-01 00:15:00,294.186,0.014,99549.377,0.000,0.000,0.000,2413257.665,299.130,299.130,285.485,291.275,99200.000,291.495,99386.461,
2004-06-01 00:20:00,292.575,0.013,99549.972,0.000,0.000,0.000,2413257.665,298.777,298.777,286.837,291.283,99200.000,291.210,99386.532,
2004-06-01 00:25:00,293.541,0.014,99549.854,0.000,0.000,0.000,2413257.665,298.520,298.520,288.599,291.292,99200.000,291.115,99386.563,
2004-06-01 00:30:00,292.423,0.013,99550.073,0.000,0.000,0.000,2413257.665,298.315,298.315,288.994,291.300,99200.000,290.984,99386.620,
2004-06-01 00:35:00,293.528,0.014,99549.828,0.000,0.000,0.000,2413257.665,298.109,298.109,290.151,291.308,99200.000,291.111,99386.622,
2004-06-01 00:40:00,292.608,0.013,99549.752,0.000,0.000,0.000,2413257.665,297.961,297.961,290.386,291.317,99200.000,291.335,99386.515,
2004-06-01 00:45:00,292.743,0.013,99549.576,0.000,0.000,0.000,2413257.665,297.800,297.800,290.853,291.325,99200.000,291.545,99386.441,
2004-06-01 00:50:00,291.817,0.012,99549.719,0.000,0.000,0.000,2413257.665,297.701,297.701,290.629,291.333,99200.000,291.545,99386.437,
2004-06-01 00:55:00,292.333,0.013,99549.576,0.000,0.000,0.000,2413257.665,297.506,297.506,290.783,291.342,99200.000,291.609,99386.418,
2004-06-01 01:00:00,291.894,0.012,99549.681,0.000,0.000,0.000,2413257.665,297.390,297.390,290.617,291.350,99200.000,291.568,99386.427,
2004-06-01 01:05:00,292.636,0.013,99549.498,0.000,0.000,0.000,2413257.665,297.210,297.210,290.937,291.350,99200.000,291.636,99386.409,
2004-06-01 01:10:00,291.977,0.012,99549.654,0.000,0.000,0.000,2413257.665,297.144,297.144,290.747,291.350,99200.000,291.583,99386.423,
2004-06-01 01:15:00,292.606,0.013,99549.504,0.000,0.000,0.000,2413257.665,297.009,297.009,291.060,291.350,99200.000,291.636,99386.409,
2004-06-01 01:20:00,291.943,0.012,99549.662,0.000,0.000,0.000,2413257.665,296.968,296.968,290.845,291.350,99200.000,291.581,99386.424,
