cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.708,0.012,99549.383,0.000,0.000,0.000,2413257.665,299.869,299.869,282.888,291.258,99200.000,291.762,99386.387,
2004-06-01 00:10:00,291.828,0.012,99549.717,0.000,0.000,0.000,2413257.665,299.563,299.563,283.566,291.267,99200.000,291.551,99386.446,
2004-06-01 00:15:00,292.464,0.012,99549.542,0.000,0.000,0.000,2413257.665,299.027,299.027,283.843,291.275,99200.000,291.628,99386.426,
2004-06-01 00:20:00,292.157,0.012,99549.612,0.000,0.000,0.000,2413257.665,298.620,298.620,284.192,291.283,99200.000,291.596,99386.432,
2004-06-01 00:25:00,293.779,0.014,99549.288,0.000,0.000,0.000,2413257.665,298.253,298.253,285.476,291.292,99200.000,291.657,99386.416,
2004-06-01 00:30:00,292.383,0.013,99549.669,0.000,0.000,0.000,2413257.665,298.053,298.053,286.448,291.300,99200.000,291.518,99386.448,
2004-06-01 00:35:00,293.156,0.014,99549.537,0.000,0.000,0.000,2413257.665,297.857,297.857,287.962,291.308,99200.000,291.523,99386.449,
2004-06-01 00:40:00,291.979,0.012,99549.807,0.000,0.000,0.000,2413257.665,297.737,297.737,288.405,291.317,99200.000,291.427,99386.473,
2004-06-01 00:45:00,293.056,0.014,99549.518,0.000,0.000,0.000,2413257.665,297.552,297.552,289.503,291.325,99200.000,291.553,99386.439,
2004-06-01 00:50:00,292.029,0.013,99549.714,0.000,0.000,0.000,2413257.665,297.445,297.445,289.629,291.333,99200.000,291.514,99386.445,
2004-06-01 00:55:00,292.463,0.013,99549.540,0.000,0.000,0.000,2413257.665,297.280,297.280,290.217,291.342,99200.000,291.639,99386.408,
2004-06-01 01:00:00,291.653,0.012,99549.743,0.000,0.000,0.000,2413257.665,297.208,297.208,290.072,291.350,99200.000,291.551,99386.432,
2004-06-01 01:05:00,292.238,0.013,99549.561,0.000,0.000,0.000,2413257.665,297.011,297.011,290.117,291.350,99200.000,291.646,99386.406,
2004-06-01 01:10:00,291.847,0.012,99549.671,0.000,0.000,0.000,2413257.665,296.938,296.938,290.041,291.350,99200.000,291.591,99386.421,
2004-06-01 01:15:00,292.783,0.013,99549.418,0.000,0.000,0.000,2413257.665,296.763,296.763,290.489,291.350,99200.000,291.698,99386.393,
2004-06-01 01:20:00,291.955,0.012,99549.629,0.000,0.000,0.000,2413257.665,296.750,296.750,290.398,291.350,99200.000,291.620,99386.412,
2004-06-01 01:25:00,292.615,0.013,99549.443,0.000,0.000,0.000,2413257.665,296.614,296.614,290.755,291.350,99200.000,291.707,99386.390,
2004-06-01 01:30:00,291.689,0.012,99549.720,0.000,0.000,0.000,2413257.665,296.619,296.619,290.535,291.350,99200.000,291.571,99386.427,
2004-06-01 01:35:00,292.243,0.012,99549.558,0.000,0.000,0.000,2413257.665,296.470,296.470,290.667,291.350,99200.000,291.648,99386.407,
2004-06-01 01:40:00,291.659,0.012,99549.734,0.000,0.000,0.000,2413257.665,296.456,296.456,290.471,291.350,99200.000,291.560,99386.432,
2004-06-01 01:45:00,292.376,0.013,99549.523,0.000,0.000,0.000,2413257.665,296.298,296.298,290.674,291.350,99200.000,291.661,99386.404,
2004-06-01 01:50:00,291.702,0.012,99549.717,0.000,0.000,0.000,2413257.665,296.295,296.295,290.491,291.350,99200.000,291.571,99386.429,
2004-06-01 01:55:00,292.349,0.012,99549.533,0.000,0.000,0.000,2413257.665,296.159,296.159,290.718,291.350,99200.000,291.657,99386.406,
2004-06-01 02:00:00,291.687,0.012,99549.725,0.000,0.000,0.000,2413257.665,296.166,296.166,290.527,291.350,99200.000,291.566,99386.431,
2004-06-01 02:05:00,292.300,0.012,99549.545,0.000,0.000,0.000,2413257.665,296.036,296.036,290.734,291.358,99208.333,291.651,99386.406,
2004-06-01 02:10:00,291.682,0.012,99549.719,0.000,0.000,0.000,2413257.665,296.046,296.046,290.551,291.367,99216.667,291.571,99386.426,
2004-06-01 02:15:00,292.278,0.012,99549.544,0.000,0.000,0.000,2413257.665,295.922,295.922,290.751,291.375,99225.000,291.656,99386.401,
2004-06-01 02:20:00,291.683,0.011,99549.709,0.000,0.000,0.000,2413257.665,295.936,295.936,290.573,291.383,99233.333,291.580,99386.419,
2004-06-01 02:25:00,292.250,0.012,99549.543,0.000,0.000,0.000,2413257.665,295.817,295.817,290.766,291.392,99241.667,291.660,99386.395,
2004-06-01 02:30:00,291.684,0.011,99549.700,0.000,0.000,0.000,2413257.665,295.834,295.834,290.594,291.400,99250.000,291.588,99386.413,
2004-06-01 02:35:00,292.224,0.012,99549.541,0.000,0.000,0.000,2413257.665,295.721,295.721,290.779,291.408,99258.333,291.665,99386.390,
2004-06-01 02:40:00,291.684,0.011,99549.692,0.000,0.000,0.000,2413257.665,295.740,295.740,290.613,291.417,99266.667,291.596,99386.407,
2004-06-01 02:45:00,292.199,0.012,99549.539,0.000,0.000,0.000,2413257.665,295.632,295.632,290.789,291.425,99275.000,291.670,99386.384,
2004-06-01 02:50:00,291.687,0.011,99549.681,0.000,0.000,0.000,2413257.665,295.652,295.652,290.630,291.433,99283.333,291.605,99386.400,
2004-06-01 02:55:00,292.178,0.012,99549.536,0.000,0.000,0.000,2413257.665,295.549,295.549,290.799,291.442,99291.667,291.676,99386.379,
2004-06-01 03:00:00,291.689,0.011,99549.672,0.000,0.000,0.000,2413257.665,295.571,295.571,290.648,291.450,99300.000,291.614,99386.393,
2004-06-01 03:05:00,292.126,0.012,99549.581,0.000,0.000,0.000,2413257.665,295.472,295.472,290.805,291.408,99308.333,291.642,99386.402,
2004-06-01 03:10:00,291.622,0.011,99549.766,0.000,0.000,0.000,2413257.665,295.495,295.495,290.645,291.367,99316.667,291.536,99386.447,
2004-06-01 03:15:00,292.024,0.012,99549.693,0.000,0.000,0.000,2413257.665,295.400,295.400,290.781,291.325,99325.000,291.550,99386.460,
2004-06-01 03:20:00,291.539,0.011,99549.872,0.000,0.000,0.000,2413257.665,295.421,295.421,290.622,291.283,99333.333,291.447,99386.505,
2004-06-01 03:25:00,291.935,0.012,99549.801,0.000,0.000,0.000,2413257.665,295.328,295.328,290.747,291.242,99341.667,291.460,99386.518,
2004-06-01 03:30:00,291.461,0.011,99549.976,0.000,0.000,0.000,2413257.665,295.348,295.348,290.590,291.200,99350.000,291.360,99386.562,
2004-06-01 03:35:00,291.845,0.012,99549.909,0.000,0.000,0.000,2413257.665,295.258,295.258,290.708,291.158,99358.333,291.371,99386.576,
2004-06-01 03:40:00,291.382,0.011,99550.081,0.000,0.000,0.000,2413257.665,295.278,295.278,290.554,291.117,99366.667,291.272,99386.620,
2004-06-01 03:45:00,291.754,0.012,99550.018,0.000,0.000,0.000,2413257.665,295.190,295.190,290.666,291.075,99375.000,291.281,99386.634,
2004-06-01 03:50:00,291.302,0.011,99550.186,0.000,0.000,0.000,2413257.665,295.208,295.208,290.515,291.033,99383.333,291.184,99386.677,
2004-06-01 03:55:00,291.667,0.011,99550.126,0.000,0.000,0.000,2413257.665,295.123,295.123,290.621,290.992,99391.667,291.191,99386.693,
2004-06-01 04:00:00,291.220,0.011,99550.292,0.000,0.000,0.000,2413257.665,295.142,295.142,290.462,290.950,99400.000,291.095,99386.735,
2004-06-01 04:05:00,291.506,0.011,99550.349,0.000,0.000,0.000,2413257.665,295.058,295.058,290.527,290.808,99400.000,291.007,99386.819,
2004-06-01 04:10:00,290.962,0.011,99550.649,0.000,0.000,0.000,2413257.665,295.089,295.079,290.352,290.667,99400.000,290.799,99386.936,
2004-06-01 04:15:00,291.211,0.011,99550.729,0.000,0.000,0.000,2413257.665,295.016,294.997,290.427,290.525,99400.000,290.689,99387.026,
2004-06-01 04:20:00,290.643,0.010,99551.034,0.000,0.000,0.000,2413257.665,295.035,295.010,290.374,290.383,99400.000,290.481,99387.141,
2004-06-01 04:25:00,290.984,0.011,99551.074,0.000,0.000,0.000,2413257.665,294.951,294.919,290.524,290.242,99400.000,290.397,99387.222,
2004-06-01 04:30:00,290.373,0.010,99551.389,0.000,0.000,0.000,2413257.665,294.959,294.921,290.321,290.100,99400.000,290.186,99387.338,
2004-06-01 04:35:00,291.230,0.012,99551.256,0.000,0.000,0.000,2413257.665,294.869,294.827,290.818,289.958,99400.000,290.195,99387.393,
2004-06-01 04:40:00,290.422,0.011,99551.556,0.000,0.000,0.000,2413257.665,294.836,294.790,290.384,289.817,99400.000,290.046,99387.488,
2004-06-01 04:45:00,291.010,0.012,99551.562,0.000,0.000,0.000,2413257.665,294.770,294.720,290.793,289.675,99400.000,289.968,99387.565,
2004-06-01 04:50:00,290.098,0.011,99551.945,0.000,0.000,0.000,2413257.665,294.750,294.698,290.217,289.533,99400.000,289.725,99387.691,
2004-06-01 04:55:00,290.711,0.012,99551.941,0.000,0.000,0.000,2681397.405,294.677,294.621,290.636,289.392,99400.000,289.651,99387.769,
2004-06-01 05:00:00,289.836,0.011,99552.286,141.759,0.000,0.000,2681397.405,294.643,294.586,290.034,289.250,99400.000,289.444,99387.883,
2004-06-01 05:05:00,291.087,0.011,99551.839,154.296,0.000,0.000,2681397.405,294.559,294.499,290.895,289.208,99408.333,289.719,99387.831,
2004-06-01 05:10:00,290.323,0.010,99552.056,123.106,0.000,0.000,2681397.405,294.529,294.468,290.354,289.167,99416.667,289.626,99387.880,
2004-06-01 05:15:00,290.800,0.011,99552.068,73.480,0.000,0.000,2681397.405,294.482,294.421,290.729,289.125,99425.000,289.549,99387.929,
2004-06-01 05:20:00,289.860,0.010,99552.439,56.139,0.000,0.000,2681397.405,294.504,294.443,290.106,289.083,99433.333,289.316,99388.023,
2004-06-01 05:25:00,290.499,0.011,99552.372,70.069,0.000,0.000,2681397.405,294.445,294.384,290.552,289.042,99441.667,289.294,99388.056,
2004-06-01 05:30:00,289.709,0.010,99552.614,53.972,0.000,0.000,2681397.405,294.447,294.388,290.001,289.000,99450.000,289.171,99388.117,
2004-06-01 05:35:00,290.382,0.011,99552.534,67.758,0.000,0.000,2681397.405,294.377,294.318,290.489,288.958,99458.333,289.159,99388.146,
2004-06-01 05:40:00,289.567,0.010,99552.784,51.833,0.000,0.000,2681397.405,294.389,294.331,289.923,288.917,99466.667,289.032,99388.208,
2004-06-01 05:45:00,290.277,0.011,99552.691,66.051,0.000,0.000,2681397.405,294.320,294.263,290.444,288.875,99475.000,289.028,99388.234,
2004-06-01 05:50:00,289.441,0.010,99552.944,49.986,0.000,0.000,2681397.405,294.339,294.284,289.862,288.833,99483.333,288.902,99388.295,
2004-06-01 05:55:00,290.185,0.011,99552.840,64.641,4823272.628,0.000,3793835.705,294.271,294.217,290.410,288.792,99491.667,288.904,99388.320,
2004-06-01 06:00:00,289.316,0.010,99553.102,96.415,4250211.850,0.000,3661665.121,294.298,294.245,289.810,288.750,99500.000,288.773,99388.382,
2004-06-01 06:05:00,290.295,0.011,99552.839,65.525,5088404.251,0.000,3854985.591,294.228,294.177,290.536,288.842,99508.333,288.897,99388.358,
2004-06-01 06:10:00,289.286,0.010,99553.161,47.659,4617787.145,0.000,3746442.588,294.397,294.229,289.845,288.933,99516.667,288.726,99388.419,
2004-06-01 06:15:00,290.127,0.011,99553.008,63.652,5352992.351,0.000,3916010.119,294.569,294.205,290.487,289.025,99525.000,288.756,99388.425,
2004-06-01 06:20:00,289.258,0.010,99553.234,47.063,4960204.411,0.000,3825417.614,294.903,294.295,289.918,289.117,99533.333,288.660,99388.467,
2004-06-01 06:25:00,290.199,0.011,99553.043,64.882,5748601.414,0.000,4007253.287,295.169,294.285,290.629,289.208,99541.667,288.718,99388.467,
2004-06-01 06:30:00,289.287,0.010,99553.280,47.345,5313651.444,0.000,3906936.543,295.578,294.405,290.148,289.300,99550.000,288.618,99388.512,
2004-06-01 06:35:00,290.298,0.011,99553.072,66.448,6134966.373,0.000,4096364.397,295.891,294.415,291.029,289.392,99558.333,288.682,99388.512,
2004-06-01 06:40:00,289.372,0.010,99553.300,48.473,5678042.575,0.000,3990979.615,296.334,294.559,290.578,289.483,99566.667,288.594,99388.555,
