cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,293.000,0.012,99549.366,0.000,0.000,0.000,2413257.665,299.900,299.900,282.921,291.258,99200.000,291.730,99386.395,
2004-06-01 00:10:00,292.842,0.012,99549.502,0.000,0.000,0.000,2413257.665,299.636,299.636,284.060,291.267,99200.000,291.592,99386.435,
2004-06-01 00:15:00,293.740,0.013,99549.455,0.000,0.000,0.000,2413257.665,299.162,299.162,285.402,291.275,99200.000,291.487,99386.463,
2004-06-01 00:20:00,292.789,0.013,99549.937,0.000,0.000,0.000,2413257.665,298.821,298.821,286.922,291.283,99200.000,291.213,99386.532,
2004-06-01 00:25:00,293.111,0.014,99549.939,0.000,0.000,0.000,2413257.665,298.585,298.585,288.446,291.292,99200.000,291.096,99386.568,
2004-06-01 00:30:00,292.575,0.013,99550.066,0.000,0.000,0.000,2413257.665,298.374,298.374,289.080,291.300,99200.000,290.968,99386.625,
2004-06-01 00:35:00,293.172,0.014,99549.905,0.000,0.000,0.000,2413257.665,298.190,298.190,290.007,291.308,99200.000,291.081,99386.633,
2004-06-01 00:40:00,292.666,0.013,99549.768,0.000,0.000,0.000,2413257.665,298.030,298.030,290.440,291.317,99200.000,291.311,99386.523,
2004-06-01 00:45:00,292.608,0.013,99549.604,0.000,0.000,0.000,2413257.665,297.894,297.894,290.804,291.325,99200.000,291.535,99386.444,
2004-06-01 00:50:00,291.921,0.012,99549.694,0.000,0.000,0.000,2413257.665,297.780,297.780,290.705,291.333,99200.000,291.555,99386.434,
2004-06-01 00:55:00,292.218,0.012,99549.604,0.000,0.000,0.000,2413257.665,297.617,297.617,290.764,291.342,99200.000,291.598,99386.421,
2004-06-01 01:00:00,292.067,0.012,99549.639,0.000,0.000,0.000,2413257.665,297.484,297.484,290.721,291.350,99200.000,291.584,99386.423,
2004-06-01 01:05:00,292.456,0.013,99549.539,0.000,0.000,0.000,2413257.665,297.346,297.346,290.910,291.350,99200.000,291.623,99386.412,
2004-06-01 01:10:00,292.103,0.012,99549.624,0.000,0.000,0.000,2413257.665,297.261,297.261,290.843,291.350,99200.000,291.593,99386.420,
2004-06-01 01:15:00,292.463,0.013,99549.537,0.000,0.000,0.000,2413257.665,297.166,297.166,291.048,291.350,99200.000,291.626,99386.412,
2004-06-01 01:20:00,292.043,0.012,99549.638,0.000,0.000,0.000,2413257.665,297.100,297.100,290.929,291.350,99200.000,291.590,99386.422,
2004-06-01 01:25:00,292.444,0.013,99549.542,0.000,0.000,0.000,2413257.665,297.014,297.014,291.127,291.350,99200.000,291.624,99386.413,
2004-06-01 01:30:00,292.000,0.012,99549.649,0.000,0.000,0.000,2413257.665,296.955,296.955,290.976,291.350,99200.000,291.586,99386.424,
2004-06-01 01:35:00,292.451,0.013,99549.542,0.000,0.000,0.000,2413257.665,296.875,296.875,291.182,291.350,99200.000,291.624,99386.414,
2004-06-01 01:40:00,291.973,0.012,99549.656,0.000,0.000,0.000,2413257.665,296.823,296.823,291.007,291.350,99200.000,291.584,99386.425,
2004-06-01 01:45:00,292.461,0.013,99549.541,0.000,0.000,0.000,2413257.665,296.748,296.748,291.225,291.350,99200.000,291.624,99386.414,
2004-06-01 01:50:00,291.960,0.012,99549.659,0.000,0.000,0.000,2413257.665,296.703,296.703,291.035,291.350,99200.000,291.583,99386.426,
2004-06-01 01:55:00,292.470,0.013,99549.540,0.000,0.000,0.000,2413257.665,296.632,296.632,291.259,291.350,99200.000,291.624,99386.415,
2004-06-01 02:00:00,291.951,0.012,99549.662,0.000,0.000,0.000,2413257.665,296.594,296.594,291.055,291.350,99200.000,291.581,99386.427,
2004-06-01 02:05:00,292.467,0.013,99549.537,0.000,0.000,0.000,2413257.665,296.526,296.526,291.277,291.358,99208.333,291.627,99386.413,
2004-06-01 02:10:00,291.949,0.012,99549.653,0.000,0.000,0.000,2413257.665,296.492,296.492,291.071,291.367,99216.667,291.590,99386.420,
2004-06-01 02:15:00,292.469,0.012,99549.526,0.000,0.000,0.000,2413257.665,296.428,296.428,291.294,291.375,99225.000,291.637,99386.406,
2004-06-01 02:20:00,291.945,0.012,99549.644,0.000,0.000,0.000,2413257.665,296.399,296.399,291.084,291.383,99233.333,291.599,99386.414,
2004-06-01 02:25:00,292.467,0.012,99549.517,0.000,0.000,0.000,2413257.665,296.336,296.336,291.308,291.392,99241.667,291.646,99386.399,
2004-06-01 02:30:00,291.944,0.012,99549.634,0.000,0.000,0.000,2413257.665,296.311,296.311,291.095,291.400,99250.000,291.609,99386.407,
2004-06-01 02:35:00,292.460,0.012,99549.509,0.000,0.000,0.000,2413257.665,296.250,296.250,291.316,291.408,99258.333,291.655,99386.393,
2004-06-01 02:40:00,291.942,0.012,99549.625,0.000,0.000,0.000,2413257.665,296.228,296.228,291.104,291.417,99266.667,291.618,99386.400,
