cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.708,0.012,99549.383,0.000,0.000,0.000,2413257.665,299.873,299.873,282.889,291.258,99200.000,291.762,99386.387,
2004-06-01 00:10:00,291.828,0.012,99549.717,0.000,0.000,0.000,2413257.665,299.570,299.570,283.568,291.267,99200.000,291.551,99386.446,
2004-06-01 00:15:00,292.463,0.012,99549.542,0.000,0.000,0.000,2413257.665,299.039,299.039,283.845,291.275,99200.000,291.627,99386.426,
2004-06-01 00:20:00,292.156,0.012,99549.612,0.000,0.000,0.000,2413257.665,298.635,298.635,284.194,291.283,99200.000,291.596,99386.432,
2004-06-01 00:25:00,293.777,0.014,99549.288,0.000,0.000,0.000,2413257.665,298.271,298.271,285.477,291.292,99200.000,291.657,99386.416,
2004-06-01 00:30:00,292.382,0.013,99549.670,0.000,0.000,0.000,2413257.665,298.072,298.072,286.449,291.300,99200.000,291.517,99386.448,
2004-06-01 00:35:00,293.155,0.014,99549.538,0.000,0.000,0.000,2413257.665,297.878,297.878,287.963,291.308,99200.000,291.522,99386.449,
2004-06-01 00:40:00,291.979,0.012,99549.807,0.000,0.000,0.000,2413257.665,297.759,297.759,288.406,291.317,99200.000,291.427,99386.473,
2004-06-01 00:45:00,293.055,0.014,99549.518,0.000,0.000,0.000,2413257.665,297.574,297.574,289.503,291.325,99200.000,291.553,99386.439,
2004-06-01 00:50:00,292.031,0.013,99549.714,0.000,0.000,0.000,2413257.665,297.468,297.468,289.630,291.333,99200.000,291.515,99386.445,
2004-06-01 00:55:00,292.463,0.013,99549.540,0.000,0.000,0.000,2413257.665,297.304,297.304,290.218,291.342,99200.000,291.639,99386.408,
2004-06-01 01:00:00,291.652,0.012,99549.743,0.000,0.000,0.000,2413257.665,297.231,297.231,290.073,291.350,99200.000,291.551,99386.432,
2004-06-01 01:05:00,292.237,0.013,99549.561,0.000,0.000,0.000,2413257.665,297.035,297.035,290.118,291.350,99200.000,291.646,99386.406,
2004-06-01 01:10:00,291.849,0.012,99549.670,0.000,0.000,0.000,2413257.665,296.963,296.963,290.042,291.350,99200.000,291.591,99386.421,
2004-06-01 01:15:00,292.784,0.013,99549.417,0.000,0.000,0.000,2413257.665,296.788,296.788,290.490,291.350,99200.000,291.699,99386.393,
2004-06-01 01:20:00,291.958,0.012,99549.628,0.000,0.000,0.000,2413257.665,296.776,296.776,290.400,291.350,99200.000,291.620,99386.412,
2004-06-01 01:25:00,292.615,0.013,99549.443,0.000,0.000,0.000,2413257.665,296.641,296.641,290.756,291.350,99200.000,291.707,99386.390,
2004-06-01 01:30:00,291.689,0.012,99549.720,0.000,0.000,0.000,2413257.665,296.645,296.645,290.536,291.350,99200.000,291.571,99386.427,
2004-06-01 01:35:00,292.243,0.012,99549.558,0.000,0.000,0.000,2413257.665,296.497,296.497,290.668,291.350,99200.000,291.648,99386.407,
2004-06-01 01:40:00,291.660,0.012,99549.733,0.000,0.000,0.000,2413257.665,296.482,296.482,290.472,291.350,99200.000,291.560,99386.432,
2004-06-01 01:45:00,292.376,0.013,99549.523,0.000,0.000,0.000,2413257.665,296.326,296.326,290.675,291.350,99200.000,291.661,99386.404,
2004-06-01 01:50:00,291.703,0.012,99549.717,0.000,0.000,0.000,2413257.665,296.323,296.323,290.492,291.350,99200.000,291.571,99386.429,
2004-06-01 01:55:00,292.349,0.012,99549.533,0.000,0.000,0.000,2413257.665,296.187,296.187,290.719,291.350,99200.000,291.657,99386.406,
2004-06-01 02:00:00,291.688,0.012,99549.724,0.000,0.000,0.000,2413257.665,296.194,296.194,290.529,291.350,99200.000,291.566,99386.431,
2004-06-01 02:05:00,292.303,0.012,99549.545,0.000,0.000,0.000,2413257.665,296.065,296.065,290.736,291.358,99208.333,291.652,99386.406,
2004-06-01 02:10:00,291.683,0.012,99549.718,0.000,0.000,0.000,2413257.665,296.076,296.076,290.552,291.367,99216.667,291.572,99386.426,
2004-06-01 02:15:00,292.278,0.012,99549.543,0.000,0.000,0.000,2413257.665,295.951,295.951,290.752,291.375,99225.000,291.656,99386.401,
2004-06-01 02:20:00,291.685,0.011,99549.709,0.000,0.000,0.000,2413257.665,295.965,295.965,290.574,291.383,99233.333,291.580,99386.419,
2004-06-01 02:25:00,292.250,0.012,99549.543,0.000,0.000,0.000,2413257.665,295.847,295.847,290.767,291.392,99241.667,291.660,99386.395,
2004-06-01 02:30:00,291.685,0.011,99549.700,0.000,0.000,0.000,2413257.665,295.863,295.863,290.595,291.400,99250.000,291.588,99386.413,
2004-06-01 02:35:00,292.224,0.012,99549.541,0.000,0.000,0.000,2413257.665,295.751,295.751,290.780,291.408,99258.333,291.665,99386.390,
2004-06-01 02:40:00,291.686,0.011,99549.691,0.000,0.000,0.000,2413257.665,295.770,295.770,290.614,291.417,99266.667,291.597,99386.407,
2004-06-01 02:45:00,292.199,0.012,99549.539,0.000,0.000,0.000,2413257.665,295.662,295.662,290.790,291.425,99275.000,291.670,99386.384,
2004-06-01 02:50:00,291.688,0.011,99549.681,0.000,0.000,0.000,2413257.665,295.682,295.682,290.631,291.433,99283.333,291.605,99386.400,
2004-06-01 02:55:00,292.178,0.012,99549.536,0.000,0.000,0.000,2413257.665,295.579,295.579,290.800,291.442,99291.667,291.676,99386.379,
2004-06-01 03:00:00,291.690,0.011,99549.672,0.000,0.000,0.000,2413257.665,295.601,295.601,290.650,291.450,99300.000,291.614,99386.393,
2004-06-01 03:05:00,292.127,0.012,99549.581,0.000,0.000,0.000,2413257.665,295.502,295.502,290.806,291.408,99308.333,291.643,99386.402,
2004-06-01 03:10:00,291.623,0.011,99549.766,0.000,0.000,0.000,2413257.665,295.525,295.525,290.646,291.367,99316.667,291.537,99386.447,
2004-06-01 03:15:00,292.025,0.012,99549.693,0.000,0.000,0.000,2413257.665,295.430,295.430,290.782,291.325,99325.000,291.551,99386.460,
2004-06-01 03:20:00,291.540,0.011,99549.872,0.000,0.000,0.000,2413257.665,295.451,295.451,290.623,291.283,99333.333,291.448,99386.505,
2004-06-01 03:25:00,291.935,0.012,99549.801,0.000,0.000,0.000,2413257.665,295.358,295.358,290.748,291.242,99341.667,291.461,99386.518,
2004-06-01 03:30:00,291.462,0.011,99549.976,0.000,0.000,0.000,2413257.665,295.378,295.378,290.591,291.200,99350.000,291.360,99386.562,
2004-06-01 03:35:00,291.846,0.012,99549.909,0.000,0.000,0.000,2413257.665,295.288,295.288,290.709,291.158,99358.333,291.371,99386.576,
2004-06-01 03:40:00,291.382,0.011,99550.081,0.000,0.000,0.000,2413257.665,295.308,295.308,290.555,291.117,99366.667,291.272,99386.620,
2004-06-01 03:45:00,291.755,0.012,99550.018,0.000,0.000,0.000,2413257.665,295.220,295.220,290.666,291.075,99375.000,291.281,99386.634,
2004-06-01 03:50:00,291.303,0.011,99550.186,0.000,0.000,0.000,2413257.665,295.238,295.238,290.516,291.033,99383.333,291.184,99386.677,
2004-06-01 03:55:00,291.667,0.011,99550.125,0.000,0.000,0.000,2413257.665,295.153,295.153,290.622,290.992,99391.667,291.191,99386.693,
2004-06-01 04:00:00,291.222,0.011,99550.292,0.000,0.000,0.000,2413257.665,295.172,295.172,290.463,290.950,99400.000,291.095,99386.735,
2004-06-01 04:05:00,291.507,0.011,99550.348,0.000,0.000,0.000,2413257.665,295.088,295.088,290.528,290.808,99400.000,291.008,99386.819,
2004-06-01 04:10:00,290.963,0.011,99550.649,0.000,0.000,0.000,2413257.665,295.117,295.109,290.353,290.667,99400.000,290.799,99386.936,
2004-06-01 04:15:00,291.215,0.011,99550.728,0.000,0.000,0.000,2413257.665,295.042,295.028,290.429,290.525,99400.000,290.690,99387.025,
2004-06-01 04:20:00,290.643,0.010,99551.034,0.000,0.000,0.000,2413257.665,295.061,295.041,290.374,290.383,99400.000,290.481,99387.141,
2004-06-01 04:25:00,290.985,0.011,99551.073,0.000,0.000,0.000,2413257.665,294.974,294.950,290.525,290.242,99400.000,290.397,99387.222,
2004-06-01 04:30:00,290.374,0.010,99551.389,0.000,0.000,0.000,2413257.665,294.981,294.951,290.322,290.100,99400.000,290.186,99387.338,
2004-06-01 04:35:00,291.231,0.012,99551.255,0.000,0.000,0.000,2413257.665,294.891,294.857,290.819,289.958,99400.000,290.195,99387.393,
2004-06-01 04:40:00,290.423,0.011,99551.555,0.000,0.000,0.000,2413257.665,294.855,294.819,290.385,289.817,99400.000,290.046,99387.488,
2004-06-01 04:45:00,291.012,0.012,99551.561,0.000,0.000,0.000,2413257.665,294.787,294.750,290.794,289.675,99400.000,289.969,99387.565,
2004-06-01 04:50:00,290.099,0.011,99551.944,0.000,0.000,0.000,2413257.665,294.763,294.726,290.218,289.533,99400.000,289.725,99387.691,
2004-06-01 04:55:00,290.713,0.012,99551.940,0.000,0.000,0.000,2681397.405,294.687,294.650,290.638,289.392,99400.000,289.651,99387.769,
2004-06-01 05:00:00,289.837,0.011,99552.286,134.540,0.000,0.000,2681397.405,294.650,294.613,290.035,289.250,99400.000,289.445,99387.883,
2004-06-01 05:05:00,291.062,0.011,99551.856,143.540,0.000,0.000,2681397.405,294.563,294.526,290.878,289.208,99408.333,289.705,99387.835,
2004-06-01 05:10:00,290.280,0.010,99552.085,114.104,0.000,0.000,2681397.405,294.529,294.494,290.324,289.167,99416.667,289.603,99387.887,
2004-06-01 05:15:00,290.771,0.011,99552.090,68.249,0.000,0.000,2681397.405,294.478,294.446,290.706,289.125,99425.000,289.531,99387.935,
