cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,293.000,0.012,99549.366,0.000,0.000,0.000,2413257.665,299.901,299.901,282.922,291.258,99200.000,291.730,99386.395,
2004-06-01 00:10:00,292.471,0.012,99549.583,0.000,0.000,0.000,2413257.665,299.637,299.637,284.023,291.267,99200.000,291.569,99386.441,
2004-06-01 00:15:00,294.184,0.014,99549.377,0.000,0.000,0.000,2413257.665,299.141,299.141,285.484,291.275,99200.000,291.495,99386.461,
2004-06-01 00:20:00,292.568,0.013,99549.974,0.000,0.000,0.000,2413257.665,298.794,298.794,286.834,291.283,99200.000,291.210,99386.532,
2004-06-01 00:25:00,293.537,0.014,99549.855,0.000,0.000,0.000,2413257.665,298.540,298.540,288.596,291.292,99200.000,291.114,99386.564,
2004-06-01 00:30:00,292.419,0.013,99550.075,0.000,0.000,0.000,2413257.665,298.337,298.337,288.991,291.300,99200.000,290.983,99386.620,
2004-06-01 00:35:00,293.524,0.014,99549.830,0.000,0.000,0.000,2413257.665,298.133,298.133,290.147,291.308,99200.000,291.110,99386.622,
2004-06-01 00:40:00,292.604,0.013,99549.754,0.000,0.000,0.000,2413257.665,297.986,297.986,290.382,291.317,99200.000,291.334,99386.515,
2004-06-01 00:45:00,292.742,0.013,99549.577,0.000,0.000,0.000,2413257.665,297.825,297.825,290.852,291.325,99200.000,291.545,99386.441,
2004-06-01 00:50:00,291.816,0.012,99549.719,0.000,0.000,0.000,2413257.665,297.728,297.728,290.627,291.333,99200.000,291.544,99386.437,
2004-06-01 00:55:00,292.333,0.013,99549.576,0.000,0.000,0.000,2413257.665,297.533,297.533,290.782,291.342,99200.000,291.609,99386.418,
2004-06-01 01:00:00,291.896,0.012,99549.681,0.000,0.000,0.000,2413257.665,297.419,297.419,290.616,291.350,99200.000,291.569,99386.427,
2004-06-01 01:05:00,292.636,0.013,99549.498,0.000,0.000,0.000,2413257.665,297.240,297.240,290.936,291.350,99200.000,291.636,99386.409,
2004-06-01 01:10:00,291.976,0.012,99549.654,0.000,0.000,0.000,2413257.665,297.175,297.175,290.746,291.350,99200.000,291.583,99386.423,
2004-06-01 01:15:00,292.606,0.013,99549.504,0.000,0.000,0.000,2413257.665,297.040,297.040,291.060,291.350,99200.000,291.636,99386.409,
2004-06-01 01:20:00,291.945,0.012,99549.662,0.000,0.000,0.000,2413257.665,296.999,296.999,290.845,291.350,99200.000,291.581,99386.424,
2004-06-01 01:25:00,292.546,0.013,99549.520,0.000,0.000,0.000,2413257.665,296.875,296.875,291.125,291.350,99200.000,291.631,99386.411,
2004-06-01 01:30:00,291.925,0.012,99549.667,0.000,0.000,0.000,2413257.665,296.843,296.843,290.905,291.350,99200.000,291.579,99386.426,
2004-06-01 01:35:00,292.512,0.013,99549.529,0.000,0.000,0.000,2413257.665,296.724,296.724,291.168,291.350,99200.000,291.627,99386.413,
2004-06-01 01:40:00,291.910,0.012,99549.672,0.000,0.000,0.000,2413257.665,296.699,296.699,290.946,291.350,99200.000,291.577,99386.427,
2004-06-01 01:45:00,292.477,0.013,99549.540,0.000,0.000,0.000,2413257.665,296.587,296.587,291.198,291.350,99200.000,291.622,99386.415,
2004-06-01 01:50:00,291.895,0.012,99549.677,0.000,0.000,0.000,2413257.665,296.567,296.567,290.977,291.350,99200.000,291.574,99386.428,
2004-06-01 01:55:00,292.441,0.013,99549.550,0.000,0.000,0.000,2413257.665,296.460,296.460,291.217,291.350,99200.000,291.618,99386.417,
2004-06-01 02:00:00,291.881,0.012,99549.682,0.000,0.000,0.000,2413257.665,296.446,296.446,290.998,291.350,99200.000,291.572,99386.429,
2004-06-01 02:05:00,292.407,0.012,99549.556,0.000,0.000,0.000,2413257.665,296.344,296.344,291.224,291.358,99208.333,291.617,99386.415,
2004-06-01 02:10:00,291.875,0.012,99549.676,0.000,0.000,0.000,2413257.665,296.334,296.334,291.013,291.367,99216.667,291.579,99386.424,
2004-06-01 02:15:00,292.380,0.012,99549.553,0.000,0.000,0.000,2413257.665,296.237,296.237,291.229,291.375,99225.000,291.624,99386.409,
2004-06-01 02:20:00,291.872,0.012,99549.667,0.000,0.000,0.000,2413257.665,296.231,296.231,291.025,291.383,99233.333,291.588,99386.417,
2004-06-01 02:25:00,292.351,0.012,99549.550,0.000,0.000,0.000,2413257.665,296.139,296.139,291.231,291.392,99241.667,291.630,99386.404,
2004-06-01 02:30:00,291.867,0.012,99549.659,0.000,0.000,0.000,2413257.665,296.135,296.135,291.035,291.400,99250.000,291.596,99386.411,
2004-06-01 02:35:00,292.324,0.012,99549.548,0.000,0.000,0.000,2413257.665,296.048,296.048,291.231,291.408,99258.333,291.637,99386.398,
2004-06-01 02:40:00,291.865,0.012,99549.650,0.000,0.000,0.000,2413257.665,296.046,296.046,291.043,291.417,99266.667,291.605,99386.404,
2004-06-01 02:45:00,292.300,0.012,99549.544,0.000,0.000,0.000,2413257.665,295.963,295.963,291.230,291.425,99275.000,291.644,99386.392,
2004-06-01 02:50:00,291.862,0.011,99549.641,0.000,0.000,0.000,2413257.665,295.962,295.962,291.051,291.433,99283.333,291.613,99386.398,
2004-06-01 02:55:00,292.279,0.012,99549.539,0.000,0.000,0.000,2413257.665,295.883,295.883,291.230,291.442,99291.667,291.652,99386.385,
2004-06-01 03:00:00,291.860,0.011,99549.632,0.000,0.000,0.000,2413257.665,295.884,295.884,291.060,291.450,99300.000,291.622,99386.391,
2004-06-01 03:05:00,292.228,0.012,99549.583,0.000,0.000,0.000,2413257.665,295.808,295.808,291.222,291.408,99308.333,291.620,99386.408,
2004-06-01 03:10:00,291.790,0.011,99549.727,0.000,0.000,0.000,2413257.665,295.810,295.810,291.041,291.367,99316.667,291.545,99386.445,
2004-06-01 03:15:00,292.136,0.012,99549.690,0.000,0.000,0.000,2413257.665,295.737,295.737,291.185,291.325,99325.000,291.531,99386.465,
2004-06-01 03:20:00,291.711,0.011,99549.831,0.000,0.000,0.000,2413257.665,295.739,295.739,291.004,291.283,99333.333,291.457,99386.502,
2004-06-01 03:25:00,292.054,0.012,99549.795,0.000,0.000,0.000,2413257.665,295.666,295.666,291.140,291.242,99341.667,291.443,99386.523,
2004-06-01 03:30:00,291.637,0.011,99549.934,0.000,0.000,0.000,2413257.665,295.667,295.667,290.960,291.200,99350.000,291.370,99386.559,
2004-06-01 03:35:00,291.975,0.012,99549.899,0.000,0.000,0.000,2413257.665,295.596,295.596,291.091,291.158,99358.333,291.355,99386.580,
2004-06-01 03:40:00,291.561,0.011,99550.038,0.000,0.000,0.000,2413257.665,295.597,295.597,290.913,291.117,99366.667,291.283,99386.617,
2004-06-01 03:45:00,291.892,0.012,99550.005,0.000,0.000,0.000,2413257.665,295.528,295.528,291.038,291.075,99375.000,291.267,99386.638,
2004-06-01 03:50:00,291.485,0.011,99550.142,0.000,0.000,0.000,2413257.665,295.528,295.528,290.864,291.033,99383.333,291.195,99386.674,
2004-06-01 03:55:00,291.815,0.012,99550.110,0.000,0.000,0.000,2413257.665,295.462,295.462,290.986,290.992,99391.667,291.178,99386.696,
2004-06-01 04:00:00,291.409,0.011,99550.246,0.000,0.000,0.000,2413257.665,295.463,295.463,290.804,290.950,99400.000,291.107,99386.732,
2004-06-01 04:05:00,291.663,0.012,99550.330,0.000,0.000,0.000,2413257.665,295.397,295.397,290.882,290.808,99400.000,290.997,99386.822,
2004-06-01 04:10:00,291.164,0.011,99550.599,0.000,0.000,0.000,2413257.665,295.404,295.399,290.672,290.667,99400.000,290.813,99386.932,
