cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,
2004-06-01 05:05:00,289.862,92.028,290.909,291.035,290.201,289.208,99408.333,
2004-06-01 05:10:00,289.641,87.452,290.910,291.022,290.133,289.167,99416.667,
2004-06-01 05:15:00,289.678,43.825,290.957,291.056,290.186,289.125,99425.000,
2004-06-01 05:20:00,289.469,41.688,290.939,291.022,290.142,289.083,99433.333,
2004-06-01 05:25:00,289.524,41.955,290.981,291.050,290.180,289.042,99441.667,
2004-06-01 05:30:00,289.359,40.196,290.991,291.050,290.155,289.000,99450.000,
2004-06-01 05:35:00,289.390,39.978,291.056,291.107,290.211,288.958,99458.333,
2004-06-01 05:40:00,289.251,38.591,291.082,291.122,290.203,288.917,99466.667,
2004-06-01 05:45:00,289.297,38.616,291.160,291.189,290.273,288.875,99475.000,
2004-06-01 05:50:00,289.165,37.332,291.193,291.210,290.268,288.833,99483.333,
2004-06-01 05:55:00,289.200,37.274,291.270,291.273,290.334,288.792,99491.667,
2004-06-01 06:00:00,289.072,72.077,291.321,291.311,290.345,288.750,99500.000,
2004-06-01 06:05:00,289.223,37.134,291.463,291.445,290.480,288.842,99508.333,
2004-06-01 06:10:00,289.064,35.656,291.528,291.496,290.498,288.933,99516.667,
2004-06-01 06:15:00,289.149,36.182,291.658,291.616,290.638,289.025,99525.000,
2004-06-01 06:20:00,289.098,35.589,291.760,291.705,290.724,289.117,99533.333,
2004-06-01 06:25:00,289.210,36.313,291.914,291.847,290.889,289.208,99541.667,
2004-06-01 06:30:00,289.160,35.704,292.138,292.131,291.185,289.300,99550.000,
2004-06-01 06:35:00,289.289,36.526,292.466,292.598,291.607,289.392,99558.333,
2004-06-01 06:40:00,289.276,36.198,292.775,292.997,291.985,289.483,99566.667,
2004-06-01 06:45:00,289.427,37.151,293.147,293.438,292.506,289.575,99575.000,
2004-06-01 06:50:00,289.428,36.900,293.489,293.826,292.979,289.667,99583.333,
2004-06-01 06:55:00,289.587,37.856,293.885,294.245,293.572,289.758,99591.667,
2004-06-01 07:00:00,289.598,75.307,294.280,294.704,294.095,289.850,99600.000,
2004-06-01 07:05:00,289.959,41.765,294.775,295.208,294.805,290.033,99600.000,
2004-06-01 07:10:00,290.050,42.708,295.212,295.617,295.354,290.217,99600.000,
2004-06-01 07:15:00,290.330,44.707,295.707,296.058,296.002,290.400,99600.000,
2004-06-01 07:20:00,290.492,45.754,296.181,296.449,296.596,290.583,99600.000,
2004-06-01 07:25:00,290.760,47.509,296.691,296.850,297.246,290.767,99600.000,
2004-06-01 07:30:00,290.922,48.465,297.011,297.041,297.784,290.950,99600.000,
2004-06-01 07:35:00,291.186,50.083,297.368,297.229,298.377,291.133,99600.000,
2004-06-01 07:40:00,291.340,50.912,297.756,297.402,298.933,291.317,99600.000,
2004-06-01 07:45:00,291.603,52.429,298.215,297.601,299.543,291.500,99600.000,
2004-06-01 07:50:00,291.756,53.186,298.753,297.787,300.115,291.683,99600.000,
2004-06-01 07:55:00,292.023,54.393,299.335,297.986,300.754,291.867,99600.000,
2004-06-01 08:00:00,292.178,53.581,299.903,298.116,301.367,292.050,99600.000,
2004-06-01 08:05:00,292.420,55.352,300.525,298.254,302.041,292.142,99600.000,
2004-06-01 08:10:00,292.449,56.488,301.208,298.371,302.738,292.233,99600.000,
2004-06-01 08:15:00,292.692,59.088,301.917,298.488,303.583,292.325,99600.000,
2004-06-01 08:20:00,292.779,60.763,302.607,298.551,304.383,292.417,99600.000,
2004-06-01 08:25:00,293.067,64.019,303.386,298.667,305.330,292.508,99600.000,
2004-06-01 08:30:00,293.152,65.797,304.086,298.776,305.957,292.600,99600.000,
2004-06-01 08:35:00,293.412,68.519,304.827,298.947,306.674,292.692,99600.000,
2004-06-01 08:40:00,293.466,69.920,305.504,299.067,307.314,292.783,99600.000,
2004-06-01 08:45:00,293.728,72.543,306.232,299.247,308.012,292.875,99600.000,
2004-06-01 08:50:00,293.778,73.834,306.937,299.492,308.629,292.967,99600.000,
2004-06-01 08:55:00,294.038,76.386,307.662,299.716,309.324,293.058,99600.000,
2004-06-01 09:00:00,294.079,77.520,308.376,299.912,309.966,293.150,99600.000,
2004-06-01 09:05:00,294.383,79.076,309.182,300.194,310.722,293.242,99600.000,
2004-06-01 09:10:00,294.590,79.070,309.984,300.470,311.217,293.333,99600.000,
2004-06-01 09:15:00,294.908,79.207,310.831,300.789,311.712,293.425,99600.000,
2004-06-01 09:20:00,295.013,77.957,311.619,301.053,312.078,293.517,99600.000,
2004-06-01 09:25:00,295.226,77.235,312.430,301.340,312.429,293.608,99600.000,
2004-06-01 09:30:00,295.285,75.427,313.120,301.549,312.621,293.700,99600.000,
2004-06-01 09:35:00,295.488,74.538,313.817,301.781,312.831,293.792,99600.000,
2004-06-01 09:40:00,295.530,72.933,314.446,301.961,312.956,293.883,99600.000,
2004-06-01 09:45:00,295.724,72.224,315.097,302.173,313.107,293.975,99600.000,
2004-06-01 09:50:00,295.748,71.801,315.684,302.335,313.171,294.067,99600.000,
2004-06-01 09:55:00,295.938,73.470,316.302,302.536,313.290,294.158,99600.000,
2004-06-01 10:00:00,295.959,74.811,316.737,302.618,313.305,294.250,99600.000,
2004-06-01 10:05:00,296.118,76.441,317.154,302.706,313.371,294.342,99600.000,
2004-06-01 10:10:00,295.988,75.719,317.437,302.688,313.553,294.433,99600.000,
2004-06-01 10:15:00,296.206,77.630,317.785,302.745,313.928,294.525,99600.000,
2004-06-01 10:20:00,296.210,77.924,318.054,302.746,314.208,294.617,99600.000,
2004-06-01 10:25:00,296.523,80.617,318.399,302.836,314.672,294.708,99600.000,
2004-06-01 10:30:00,296.518,80.824,318.645,302.876,314.970,294.800,99600.000,
2004-06-01 10:35:00,296.811,83.391,318.961,303.007,315.427,294.892,99600.000,
2004-06-01 10:40:00,296.794,83.463,319.170,303.058,315.755,294.983,99600.000,
2004-06-01 10:45:00,297.102,86.185,319.456,303.202,316.235,295.075,99600.000,
2004-06-01 10:50:00,297.088,86.289,319.632,303.260,316.573,295.167,99600.000,
2004-06-01 10:55:00,297.403,89.097,319.887,303.412,317.059,295.258,99600.000,
2004-06-01 11:00:00,297.380,84.846,320.145,303.531,317.417,295.350,99600.000,
2004-06-01 11:05:00,297.767,88.139,320.549,303.792,317.954,295.442,99600.000,
2004-06-01 11:10:00,297.930,89.707,320.911,304.023,318.163,295.533,99600.000,
2004-06-01 11:15:00,298.258,92.557,321.326,304.313,318.466,295.625,99600.000,
2004-06-01 11:20:00,298.353,93.640,321.665,304.546,318.587,295.717,99600.000,
2004-06-01 11:25:00,298.752,96.565,322.091,304.871,318.711,295.808,99600.000,
2004-06-01 11:30:00,298.802,97.060,322.206,305.047,318.351,295.900,99600.000,
2004-06-01 11:35:00,298.987,98.021,322.270,305.225,317.952,295.992,99600.000,
2004-06-01 11:40:00,298.915,97.982,322.346,305.247,317.452,296.083,99600.000,
2004-06-01 11:45:00,299.120,98.961,322.356,305.364,316.968,296.175,99600.000,
2004-06-01 11:50:00,299.004,98.640,322.216,305.393,316.329,296.267,99600.000,
2004-06-01 11:55:00,299.154,99.343,322.109,305.483,315.785,296.358,99600.000,
2004-06-01 12:00:00,299.070,104.669,321.730,305.422,315.130,296.450,99600.000,
2004-06-01 12:05:00,299.064,104.796,321.286,305.337,314.494,296.450,99600.000,
2004-06-01 12:10:00,298.729,103.361,320.676,305.118,313.656,296.450,99600.000,
2004-06-01 12:15:00,298.456,101.485,320.016,304.865,313.404,296.450,99600.000,
2004-06-01 12:20:00,298.288,100.176,319.355,304.623,313.264,296.450,99600.000,
2004-06-01 12:25:00,298.428,101.422,318.793,304.488,313.375,296.450,99600.000,
2004-06-01 12:30:00,298.502,102.342,318.542,304.436,313.670,296.450,99600.000,
2004-06-01 12:35:00,298.662,103.864,318.421,304.454,314.107,296.450,99600.000,
2004-06-01 12:40:00,298.581,103.706,318.273,304.416,314.412,296.450,99600.000,
2004-06-01 12:45:00,298.668,104.608,318.194,304.432,314.944,296.450,99600.000,
2004-06-01 12:50:00,298.687,105.117,318.113,304.441,315.442,296.450,99600.000,
2004-06-01 12:55:00,298.895,106.646,318.105,304.526,316.089,296.450,99600.000,
2004-06-01 13:00:00,298.802,104.677,318.175,304.614,316.592,296.450,99600.000,
2004-06-01 13:05:00,299.022,106.102,318.389,304.833,317.293,296.500,99600.000,
2004-06-01 13:10:00,299.391,107.988,318.708,305.155,317.408,296.550,99600.000,
2004-06-01 13:15:00,299.561,109.075,318.996,305.452,317.517,296.600,99600.000,
2004-06-01 13:20:00,299.605,109.633,319.236,305.710,317.602,296.650,99600.000,
2004-06-01 13:25:00,299.621,110.076,319.448,305.951,317.656,296.700,99600.000,
2004-06-01 13:30:00,299.701,110.923,319.579,306.130,317.650,296.750,99600.000,
2004-06-01 13:35:00,299.809,112.008,319.682,306.296,317.664,296.800,99600.000,
2004-06-01 13:40:00,299.903,113.221,319.754,306.446,317.624,296.850,99600.000,
2004-06-01 13:45:00,300.012,114.471,319.805,306.589,317.590,296.900,99600.000,
2004-06-01 13:50:00,300.079,115.502,319.818,306.712,317.511,296.950,99600.000,
2004-06-01 13:55:00,300.195,116.692,319.821,306.838,317.455,297.000,99600.000,
2004-06-01 14:00:00,300.253,117.548,319.635,306.853,317.331,297.050,99600.000,
2004-06-01 14:05:00,300.390,118.696,319.391,306.966,317.242,297.142,99600.000,
2004-06-01 14:10:00,300.335,119.050,319.054,306.922,317.293,297.233,99600.000,
2004-06-01 14:15:00,300.541,120.496,318.752,306.911,317.505,297.325,99600.000,
2004-06-01 14:20:00,300.605,121.321,318.385,306.849,317.652,297.417,99600.000,
2004-06-01 14:25:00,300.894,123.091,318.061,306.841,317.946,297.508,99600.000,
2004-06-01 14:30:00,300.945,123.723,317.601,306.793,317.993,297.600,99600.000,
2004-06-01 14:35:00,301.198,125.187,317.166,306.802,318.139,297.692,99600.000,
2004-06-01 14:40:00,301.211,125.592,316.639,306.746,318.189,297.783,99600.000,
2004-06-01 14:45:00,301.456,126.998,316.158,306.750,318.307,297.875,99600.000,
2004-06-01 14:50:00,301.450,127.294,315.593,306.684,318.326,297.967,99600.000,
2004-06-01 14:55:00,301.675,128.577,315.078,306.678,318.417,298.058,99600.000,
2004-06-01 15:00:00,301.635,130.276,314.548,306.643,318.416,298.150,99600.000,
2004-06-01 15:05:00,301.746,131.170,314.062,306.652,318.459,298.058,99600.000,
2004-06-01 15:10:00,301.580,130.744,313.484,306.579,318.339,297.967,99600.000,
2004-06-01 15:15:00,301.438,130.390,312.881,306.487,318.235,297.875,99600.000,
2004-06-01 15:20:00,301.187,129.545,312.220,306.346,318.086,297.783,99600.000,
2004-06-01 15:25:00,301.406,130.742,311.688,306.340,318.029,297.692,99600.000,
2004-06-01 15:30:00,301.336,130.648,311.073,306.263,317.781,297.600,99600.000,
2004-06-01 15:35:00,301.208,130.269,310.411,306.148,317.453,297.508,99600.000,
2004-06-01 15:40:00,300.950,129.321,309.678,305.974,317.089,297.417,99600.000,
2004-06-01 15:45:00,301.149,130.342,309.057,305.918,316.798,297.325,99600.000,
2004-06-01 15:50:00,300.939,129.588,308.327,305.767,316.347,297.233,99600.000,
2004-06-01 15:55:00,300.785,129.059,307.574,305.604,315.884,297.142,99600.000,
2004-06-01 16:00:00,300.583,124.434,306.957,305.590,315.421,297.050,99600.000,
2004-06-01 16:05:00,300.714,123.964,306.552,305.795,315.020,296.958,99600.000,
2004-06-01 16:10:00,300.383,122.231,306.087,305.948,314.427,296.867,99600.000,
2004-06-01 16:15:00,300.070,120.742,305.627,306.109,313.923,296.775,99600.000,
2004-06-01 16:20:00,299.493,118.322,305.088,306.192,313.413,296.683,99600.000,
2004-06-01 16:25:00,299.067,115.706,304.569,306.294,312.984,296.592,99600.000,
2004-06-01 16:30:00,298.328,110.630,303.965,306.305,312.482,296.500,99600.000,
2004-06-01 16:35:00,297.669,104.532,303.352,306.303,312.030,296.408,99600.000,
2004-06-01 16:40:00,297.301,101.062,302.820,306.377,311.642,296.317,99600.000,
2004-06-01 16:45:00,297.436,102.096,302.357,306.553,311.361,296.225,99600.000,
2004-06-01 16:50:00,297.435,101.973,301.997,306.808,310.986,296.133,99600.000,
2004-06-01 16:55:00,297.512,102.570,301.707,307.123,310.607,296.042,99600.000,
2004-06-01 17:00:00,297.413,86.866,301.426,307.489,310.148,295.950,99600.000,
2004-06-01 17:05:00,297.343,85.762,301.168,307.893,309.647,295.767,99600.000,
2004-06-01 17:10:00,297.105,83.781,300.873,308.269,309.101,295.583,99600.000,
2004-06-01 17:15:00,297.045,83.215,300.621,308.695,308.534,295.400,99600.000,
2004-06-01 17:20:00,296.912,82.087,300.363,309.116,307.960,295.217,99600.000,
2004-06-01 17:25:00,296.957,82.356,300.154,309.590,307.362,295.033,99600.000,
2004-06-01 17:30:00,296.905,81.788,299.923,309.896,306.623,294.850,99600.000,
2004-06-01 17:35:00,296.926,82.056,299.708,310.145,305.948,294.667,99600.000,
2004-06-01 17:40:00,296.885,81.788,299.482,310.314,305.207,294.483,99600.000,
2004-06-01 17:45:00,297.532,87.328,299.424,310.623,304.564,294.300,99600.000,
2004-06-01 17:50:00,298.011,90.187,299.383,310.882,303.919,294.117,99600.000,
2004-06-01 17:55:00,297.404,86.043,299.106,310.771,303.095,293.933,99600.000,
2004-06-01 18:00:00,296.269,79.228,298.581,310.318,302.100,293.750,99600.000,
2004-06-01 18:05:00,295.830,76.407,298.094,309.873,301.154,293.467,99600.000,
2004-06-01 18:10:00,295.615,74.501,297.649,309.416,300.335,293.183,99600.000,
2004-06-01 18:15:00,295.452,73.156,297.230,308.920,299.511,292.900,99600.000,
2004-06-01 18:20:00,295.124,70.633,296.784,308.322,298.664,292.617,99600.000,
2004-06-01 18:25:00,294.845,68.624,296.344,307.665,297.860,292.333,99600.000,
2004-06-01 18:30:00,294.505,66.004,295.885,306.939,297.054,292.050,99600.000,
2004-06-01 18:35:00,294.242,64.059,295.442,306.180,296.290,291.767,99600.000,
2004-06-01 18:40:00,293.918,61.505,294.990,305.324,295.526,291.483,99600.000,
2004-06-01 18:45:00,293.655,59.461,294.568,304.178,294.805,291.200,99600.000,
2004-06-01 18:50:00,293.330,56.892,294.084,302.980,294.084,290.917,99600.000,
2004-06-01 18:55:00,293.059,54.890,293.643,301.797,293.409,290.633,99600.000,
2004-06-01 19:00:00,292.736,51.901,293.217,300.619,292.756,290.350,99600.000,
2004-06-01 19:05:00,292.497,50.411,292.825,299.442,292.161,290.075,99600.000,
2004-06-01 19:10:00,292.230,48.909,292.244,296.572,291.314,289.800,99600.000,
2004-06-01 19:15:00,291.999,47.353,291.848,295.168,290.767,289.525,99600.000,
2004-06-01 19:20:00,291.736,45.776,291.502,294.155,290.215,289.250,99600.000,
2004-06-01 19:25:00,291.533,44.626,291.205,293.378,289.754,288.975,99600.000,
2004-06-01 19:30:00,291.297,43.023,290.927,292.741,289.288,288.700,99600.000,
2004-06-01 19:35:00,291.110,41.870,290.681,292.220,288.887,288.425,99600.000,
2004-06-01 19:40:00,290.890,40.333,290.443,291.767,288.483,288.150,99600.000,
2004-06-01 19:45:00,290.716,39.240,290.229,291.381,288.129,287.875,99600.000,
2004-06-01 19:50:00,291.161,42.064,290.210,291.224,287.821,287.600,99600.000,
2004-06-01 19:55:00,291.631,44.899,290.285,291.182,287.595,287.325,99600.000,
2004-06-01 20:00:00,291.652,45.025,290.266,291.069,287.396,287.050,99600.000,
2004-06-01 20:05:00,291.511,44.225,290.178,290.904,287.245,286.908,99600.000,
2004-06-01 20:10:00,291.314,43.128,290.045,290.708,287.050,286.767,99600.000,
2004-06-01 20:15:00,291.202,42.580,289.915,290.523,286.863,286.625,99600.000,
2004-06-01 20:20:00,291.092,42.060,289.780,290.341,286.658,286.483,99600.000,
2004-06-01 20:25:00,291.047,41.971,289.661,290.181,286.448,286.342,99600.000,
2004-06-01 20:30:00,290.985,41.790,289.541,290.027,286.228,286.200,99600.000,
2004-06-01 20:35:00,290.975,41.951,289.438,289.893,286.002,286.058,99600.000,
2004-06-01 20:40:00,290.945,42.009,289.336,289.764,285.767,285.917,99600.000,
2004-06-01 20:45:00,290.962,42.382,289.249,289.654,285.525,285.775,99600.000,
2004-06-01 20:50:00,290.962,42.675,289.165,289.549,285.277,285.633,99600.000,
2004-06-01 20:55:00,291.007,43.277,289.097,289.463,285.020,285.492,99600.000,
2004-06-01 21:00:00,291.040,0.000,289.030,289.381,284.749,285.350,99600.000,
2004-06-01 21:05:00,290.884,0.000,288.911,289.247,284.445,285.400,99600.000,
2004-06-01 21:10:00,290.869,0.000,288.813,289.135,284.156,285.450,99600.000,
2004-06-01 21:15:00,290.953,0.000,288.747,289.058,283.830,285.500,99600.000,
2004-06-01 21:20:00,291.057,0.000,288.701,289.002,283.475,285.550,99600.000,
2004-06-01 21:25:00,291.192,0.000,288.674,288.968,283.097,285.600,99600.000,
2004-06-01 21:30:00,291.322,0.000,288.658,288.944,282.728,285.650,99600.000,
2004-06-01 21:35:00,291.471,0.000,288.654,288.935,282.340,285.700,99600.000,
2004-06-01 21:40:00,291.612,0.000,288.656,288.931,281.940,285.750,99600.000,
2004-06-01 21:45:00,291.777,0.000,288.669,288.940,281.520,285.800,99600.000,
2004-06-01 21:50:00,291.937,0.000,288.688,288.955,281.100,285.850,99600.000,
2004-06-01 21:55:00,292.122,0.000,288.718,288.983,280.664,285.900,99600.000,
2004-06-01 22:00:00,292.282,0.000,288.797,289.061,280.386,285.950,99600.000,
2004-06-01 22:05:00,292.431,0.000,288.896,289.159,280.154,285.992,99600.000,
2004-06-01 22:10:00,292.525,0.000,288.993,289.256,279.939,286.033,99600.000,
2004-06-01 22:15:00,292.481,0.000,289.056,289.317,279.836,286.075,99600.000,
2004-06-01 22:20:00,291.957,0.000,288.974,289.229,279.786,286.117,99600.000,
2004-06-01 22:25:00,291.186,0.000,288.768,289.013,279.963,286.158,99600.000,
2004-06-01 22:30:00,290.593,0.000,288.549,288.783,280.059,286.200,99600.000,
2004-06-01 22:35:00,290.232,0.000,288.369,288.595,280.151,286.242,99600.000,
2004-06-01 22:40:00,289.979,0.000,288.226,288.444,280.287,286.283,99600.000,
2004-06-01 22:45:00,289.761,0.000,288.107,288.318,280.502,286.325,99600.000,
2004-06-01 22:50:00,289.554,0.000,288.005,288.210,280.746,286.367,99600.000,
2004-06-01 22:55:00,289.371,0.000,287.921,288.119,281.069,286.408,99600.000,
2004-06-01 23:00:00,289.205,0.000,287.818,288.007,281.289,286.450,99600.000,
2004-06-01 23:05:00,289.092,0.000,287.722,287.904,281.547,286.450,99600.000,
2004-06-01 23:10:00,289.027,0.000,287.641,287.816,281.742,286.450,99600.000,
2004-06-01 23:15:00,289.021,0.000,287.582,287.750,281.884,286.450,99600.000,
2004-06-01 23:20:00,289.038,0.000,287.541,287.702,282.001,286.450,99600.000,
2004-06-01 23:25:00,289.084,0.000,287.519,287.674,282.061,286.450,99600.000,
2004-06-01 23:30:00,289.138,0.000,287.510,287.660,282.112,286.450,99600.000,
2004-06-01 23:35:00,289.213,0.000,287.517,287.660,282.111,286.450,99600.000,
2004-06-01 23:40:00,289.295,0.000,287.536,287.673,282.102,286.450,99600.000,
2004-06-01 23:45:00,289.394,0.000,287.569,287.699,282.048,286.450,99600.000,
2004-06-01 23:50:00,289.500,0.000,287.612,287.735,281.990,286.450,99600.000,
2004-06-01 23:55:00,289.616,0.000,287.665,287.782,281.893,286.450,99600.000,
2004-06-02 00:00:00,289.738,0.000,287.724,287.838,281.827,286.450,99600.000,
2004-06-02 00:05:00,289.842,0.000,287.782,287.894,281.740,286.450,99600.000,
2004-06-02 00:10:00,289.920,0.000,287.834,287.946,281.667,286.450,99600.000,
2004-06-02 00:15:00,289.977,0.000,287.878,287.990,281.603,286.450,99600.000,
2004-06-02 00:20:00,290.005,0.000,287.910,288.023,281.556,286.450,99600.000,
2004-06-02 00:25:00,290.010,0.000,287.931,288.045,281.525,286.450,99600.000,
2004-06-02 00:30:00,289.996,0.000,287.940,288.055,281.491,286.450,99600.000,
2004-06-02 00:35:00,289.974,0.000,287.942,288.057,281.471,286.450,99600.000,
2004-06-02 00:40:00,289.944,0.000,287.936,288.052,281.449,286.450,99600.000,
2004-06-02 00:45:00,289.913,0.000,287.925,288.042,281.435,286.450,99600.000,
2004-06-02 00:50:00,289.880,0.000,287.911,288.028,281.421,286.450,99600.000,
2004-06-02 00:55:00,289.847,0.000,287.894,288.013,281.414,286.450,99600.000,
2004-06-02 01:00:00,289.812,0.000,287.881,287.999,281.409,286.450,99600.000,
2004-06-02 01:05:00,289.739,0.000,287.858,287.975,281.410,286.450,99600.000,
2004-06-02 01:10:00,289.618,0.000,287.820,287.934,281.427,286.450,99600.000,
2004-06-02 01:15:00,289.460,0.000,287.763,287.875,281.472,286.450,99600.000,
2004-06-02 01:20:00,289.290,0.000,287.694,287.802,281.531,286.450,99600.000,
2004-06-02 01:25:00,289.130,0.000,287.619,287.724,281.612,286.450,99600.000,
2004-06-02 01:30:00,288.987,0.000,287.544,287.646,281.688,286.450,99600.000,
2004-06-02 01:35:00,288.858,0.000,287.471,287.570,281.786,286.450,99600.000,
2004-06-02 01:40:00,288.738,0.000,287.401,287.497,281.891,286.450,99600.000,
2004-06-02 01:45:00,288.627,0.000,287.333,287.426,282.018,286.450,99600.000,
2004-06-02 01:50:00,288.521,0.000,287.267,287.358,282.147,286.450,99600.000,
2004-06-02 01:55:00,288.424,0.000,287.205,287.294,282.293,286.450,99600.000,
2004-06-02 02:00:00,288.332,0.000,287.145,287.230,282.426,286.450,99600.000,
2004-06-02 02:05:00,288.263,0.000,287.092,287.173,282.567,286.408,99600.000,
2004-06-02 02:10:00,288.215,0.000,287.047,287.126,282.679,286.367,99600.000,
2004-06-02 02:15:00,288.191,0.000,287.013,287.089,282.769,286.325,99600.000,
2004-06-02 02:20:00,288.179,0.000,286.988,287.061,282.848,286.283,99600.000,
2004-06-02 02:25:00,288.179,0.000,286.971,287.042,282.903,286.242,99600.000,
2004-06-02 02:30:00,288.183,0.000,286.961,287.029,282.955,286.200,99600.000,
2004-06-02 02:35:00,288.194,0.000,286.957,287.023,282.986,286.158,99600.000,
2004-06-02 02:40:00,288.208,0.000,286.958,287.021,283.014,286.117,99600.000,
2004-06-02 02:45:00,288.227,0.000,286.964,287.024,283.025,286.075,99600.000,
2004-06-02 02:50:00,288.250,0.000,286.975,287.032,283.035,286.033,99600.000,
