cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J_m2],heatConsump[J_m2],ElecTotal[J_m2],GasTotal[J_m2],sensCoolDemand[W_m2],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.876,0.010,100575.447,131.158,9283.711,0.000,1877.083,17.667,30.946,300.000,300.000,300.000,291.250,99200.000,299.188,100695.699,
2004-06-01 00:05:00,295.471,0.011,100596.754,0.258,0.000,0.000,1453.126,17.667,0.000,299.946,299.946,298.677,291.258,99200.000,296.140,100719.127,
2004-06-01 00:10:00,292.916,0.011,100601.625,0.258,0.000,0.000,1453.126,17.667,0.000,299.855,299.855,297.489,291.267,99200.000,293.194,100724.999,
2004-06-01 00:15:00,292.545,0.011,100602.269,0.258,0.000,0.000,1453.126,17.667,0.000,299.613,299.613,296.172,291.275,99200.000,292.735,100725.777,
2004-06-01 00:20:00,292.684,0.011,100602.074,0.258,0.000,0.000,1453.126,17.667,0.000,299.311,299.311,295.005,291.283,99200.000,292.900,100725.530,
2004-06-01 00:25:00,292.853,0.011,100601.818,0.258,0.000,0.000,1453.126,17.667,0.000,299.046,299.046,294.083,291.292,99200.000,293.101,100725.211,
2004-06-01 00:30:00,292.971,0.011,100601.614,0.258,0.000,0.000,1453.126,17.667,0.000,298.841,298.841,293.365,291.300,99200.000,293.239,100724.962,
2004-06-01 00:35:00,293.012,0.011,100601.532,0.258,0.000,0.000,1453.126,17.667,0.000,298.679,298.679,292.794,291.308,99200.000,293.286,100724.863,
2004-06-01 00:40:00,293.009,0.011,100601.516,0.258,0.000,0.000,1453.126,17.667,0.000,298.548,298.548,292.333,291.317,99200.000,293.283,100724.847,
2004-06-01 00:45:00,292.986,0.011,100601.544,0.258,0.000,0.000,1453.126,17.667,0.000,298.437,298.437,291.951,291.325,99200.000,293.255,100724.883,
2004-06-01 00:50:00,292.963,0.011,100601.571,0.258,0.000,0.000,1453.126,17.667,0.000,298.339,298.339,291.625,291.333,99200.000,293.226,100724.919,
2004-06-01 00:55:00,292.943,0.011,100601.596,0.258,0.000,0.000,1453.126,17.667,0.000,298.250,298.250,291.340,291.342,99200.000,293.202,100724.951,
2004-06-01 01:00:00,292.930,0.012,100601.606,0.258,0.000,0.000,1453.126,17.667,0.000,298.169,298.169,291.090,291.350,99200.000,293.185,100724.966,
2004-06-01 01:05:00,292.918,0.012,100601.629,0.258,0.000,0.000,1453.126,17.667,0.000,298.094,298.094,290.870,291.350,99200.000,293.172,100724.993,
2004-06-01 01:10:00,292.907,0.012,100601.649,0.258,0.000,0.000,1453.126,17.667,0.000,298.025,298.025,290.675,291.350,99200.000,293.159,100725.017,
2004-06-01 01:15:00,292.896,0.012,100601.673,0.258,0.000,0.000,1453.126,17.667,0.000,297.960,297.960,290.500,291.350,99200.000,293.145,100725.046,
2004-06-01 01:20:00,292.885,0.011,100601.693,0.258,0.000,0.000,1453.126,17.667,0.000,297.898,297.898,290.344,291.350,99200.000,293.132,100725.070,
2004-06-01 01:25:00,292.874,0.011,100601.716,0.258,0.000,0.000,1453.126,17.667,0.000,297.841,297.841,290.205,291.350,99200.000,293.120,100725.096,
2004-06-01 01:30:00,292.864,0.011,100601.734,0.258,0.000,0.000,1453.126,17.667,0.000,297.786,297.786,290.080,291.350,99200.000,293.109,100725.118,
2004-06-01 01:35:00,292.855,0.011,100601.754,0.258,0.000,0.000,1453.126,17.667,0.000,297.733,297.733,289.968,291.350,99200.000,293.098,100725.142,
2004-06-01 01:40:00,292.846,0.011,100601.771,0.258,0.000,0.000,1453.126,17.667,0.000,297.684,297.684,289.867,291.350,99200.000,293.087,100725.162,
2004-06-01 01:45:00,292.837,0.011,100601.789,0.258,0.000,0.000,1453.126,17.667,0.000,297.636,297.636,289.777,291.350,99200.000,293.077,100725.183,
2004-06-01 01:50:00,292.829,0.011,100601.805,0.258,0.000,0.000,1453.126,17.667,0.000,297.590,297.590,289.696,291.350,99200.000,293.067,100725.202,
2004-06-01 01:55:00,292.821,0.011,100601.822,0.258,0.000,0.000,1453.126,17.667,0.000,297.545,297.545,289.622,291.350,99200.000,293.058,100725.222,
2004-06-01 02:00:00,292.813,0.011,100601.837,0.258,0.000,0.000,1453.126,17.667,0.000,297.503,297.503,289.556,291.350,99200.000,293.049,100725.240,
2004-06-01 02:05:00,292.807,0.011,100601.838,0.258,0.000,0.000,1453.126,17.667,0.000,297.462,297.462,289.496,291.358,99208.333,293.042,100725.243,
2004-06-01 02:10:00,292.804,0.011,100601.831,0.258,0.000,0.000,1453.126,17.667,0.000,297.422,297.422,289.444,291.367,99216.667,293.036,100725.237,
2004-06-01 02:15:00,292.801,0.011,100601.822,0.258,0.000,0.000,1453.126,17.667,0.000,297.384,297.384,289.401,291.375,99225.000,293.033,100725.229,
2004-06-01 02:20:00,292.800,0.011,100601.811,0.258,0.000,0.000,1453.126,17.667,0.000,297.347,297.347,289.364,291.383,99233.333,293.030,100725.218,
2004-06-01 02:25:00,292.798,0.011,100601.800,0.258,0.000,0.000,1453.126,17.667,0.000,297.311,297.311,289.334,291.392,99241.667,293.027,100725.208,
2004-06-01 02:30:00,292.796,0.011,100601.789,0.258,0.000,0.000,1453.126,17.667,0.000,297.277,297.277,289.309,291.400,99250.000,293.024,100725.197,
2004-06-01 02:35:00,292.794,0.011,100601.778,0.258,0.000,0.000,1453.126,17.667,0.000,297.243,297.243,289.289,291.408,99258.333,293.021,100725.186,
2004-06-01 02:40:00,292.792,0.011,100601.766,0.258,0.000,0.000,1453.126,17.667,0.000,297.211,297.211,289.273,291.417,99266.667,293.018,100725.175,
2004-06-01 02:45:00,292.791,0.011,100601.754,0.258,0.000,0.000,1453.126,17.667,0.000,297.180,297.180,289.261,291.425,99275.000,293.015,100725.163,
2004-06-01 02:50:00,292.790,0.011,100601.741,0.258,0.000,0.000,1453.126,17.667,0.000,297.149,297.149,289.253,291.433,99283.333,293.013,100725.150,
2004-06-01 02:55:00,292.788,0.011,100601.728,0.258,0.000,0.000,1453.126,17.667,0.000,297.120,297.120,289.248,291.442,99291.667,293.010,100725.137,
2004-06-01 03:00:00,292.787,0.011,100601.714,0.258,0.000,0.000,1453.126,17.667,0.000,297.091,297.091,289.246,291.450,99300.000,293.008,100725.124,
2004-06-01 03:05:00,292.769,0.011,100601.864,0.258,0.000,0.000,1453.126,17.667,0.000,297.063,297.063,289.246,291.408,99308.333,292.992,100725.282,
2004-06-01 03:10:00,292.731,0.011,100602.076,0.258,0.000,0.000,1453.126,17.667,0.000,297.036,297.036,289.252,291.367,99316.667,292.955,100725.511,
2004-06-01 03:15:00,292.680,0.011,100602.314,0.258,0.000,0.000,1453.126,17.667,0.000,297.009,297.009,289.264,291.325,99325.000,292.904,100725.771,
2004-06-01 03:20:00,292.626,0.011,100602.554,0.258,0.000,0.000,1453.126,17.667,0.000,296.982,296.982,289.281,291.283,99333.333,292.850,100726.034,
2004-06-01 03:25:00,292.576,0.011,100602.789,0.258,0.000,0.000,1453.126,17.667,0.000,296.953,296.953,289.303,291.242,99341.667,292.800,100726.290,
2004-06-01 03:30:00,292.529,0.011,100603.018,0.258,0.000,0.000,1453.126,17.667,0.000,296.924,296.924,289.327,291.200,99350.000,292.753,100726.539,
2004-06-01 03:35:00,292.485,0.011,100603.243,0.258,0.000,0.000,1453.126,17.667,0.000,296.894,296.894,289.356,291.158,99358.333,292.710,100726.783,
2004-06-01 03:40:00,292.442,0.011,100603.467,0.258,0.000,0.000,1453.126,17.667,0.000,296.864,296.864,289.387,291.117,99366.667,292.667,100727.026,
2004-06-01 03:45:00,292.398,0.011,100603.691,0.258,0.000,0.000,1453.126,17.667,0.000,296.834,296.834,289.421,291.075,99375.000,292.624,100727.269,
2004-06-01 03:50:00,292.354,0.011,100603.915,0.258,0.000,0.000,1453.126,17.667,0.000,296.804,296.804,289.457,291.033,99383.333,292.581,100727.512,
2004-06-01 03:55:00,292.310,0.011,100604.141,0.258,0.000,0.000,1453.126,17.667,0.000,296.774,296.774,289.496,290.992,99391.667,292.538,100727.757,
2004-06-01 04:00:00,292.266,0.011,100604.366,0.258,0.000,0.000,1453.126,17.667,0.000,296.745,296.745,289.537,290.950,99400.000,292.494,100728.001,
2004-06-01 04:05:00,292.175,0.010,100605.016,0.258,0.000,0.000,1453.126,17.667,0.000,296.716,296.716,289.579,290.808,99400.000,292.412,100728.692,
2004-06-01 04:10:00,292.038,0.010,100605.796,0.258,0.000,0.000,1453.126,17.667,0.000,296.689,296.687,289.658,290.667,99400.000,292.283,100729.533,
2004-06-01 04:15:00,291.872,0.010,100606.617,0.258,0.000,0.000,1453.126,17.667,0.000,296.660,296.657,289.756,290.525,99400.000,292.118,100730.428,
2004-06-01 04:20:00,291.705,0.010,100607.422,0.258,0.000,0.000,1453.126,17.667,0.000,296.627,296.624,289.872,290.383,99400.000,291.952,100731.305,
2004-06-01 04:25:00,291.551,0.010,100608.200,0.258,0.000,0.000,1453.126,17.667,0.000,296.589,296.585,290.003,290.242,99400.000,291.798,100732.150,
2004-06-01 04:30:00,291.405,0.010,100608.966,0.258,0.000,0.000,1453.126,17.667,0.000,296.547,296.543,290.148,290.100,99400.000,291.655,100732.979,
2004-06-01 04:35:00,291.459,0.010,100609.399,0.258,0.000,0.000,1453.126,17.667,0.000,296.504,296.499,290.305,289.958,99400.000,291.743,100733.399,
2004-06-01 04:40:00,291.410,0.010,100609.994,0.258,0.000,0.000,1453.126,17.667,0.000,296.446,296.441,290.480,289.817,99400.000,291.716,100734.022,
2004-06-01 04:45:00,291.451,0.010,100610.435,0.258,0.000,0.000,1453.126,17.667,0.000,296.407,296.401,290.652,289.675,99400.000,291.791,100734.457,
2004-06-01 04:50:00,291.391,0.010,100611.017,0.258,0.000,0.000,1453.126,17.667,0.000,296.362,296.356,290.810,289.533,99400.000,291.749,100735.071,
2004-06-01 04:55:00,291.390,0.010,100611.518,0.413,0.000,0.000,1614.585,28.267,0.000,296.331,296.324,290.954,289.392,99400.000,291.776,100735.582,
2004-06-01 05:00:00,291.311,0.010,100612.119,0.413,0.000,0.000,1614.585,28.267,0.000,296.293,296.286,291.074,289.250,99400.000,291.711,100736.221,
2004-06-01 05:05:00,291.295,0.009,100612.457,0.413,0.000,0.000,1614.585,28.267,0.000,296.263,296.256,291.178,289.208,99408.333,291.713,100736.574,
2004-06-01 05:10:00,291.217,0.009,100612.814,0.413,0.000,0.000,1614.585,28.267,0.000,296.228,296.220,291.290,289.167,99416.667,291.636,100736.965,
2004-06-01 05:15:00,291.191,0.009,100613.109,0.413,0.000,0.000,1614.585,28.267,0.000,296.202,296.194,291.420,289.125,99425.000,291.621,100737.277,
2004-06-01 05:20:00,291.122,0.009,100613.447,0.413,0.000,0.000,1614.585,28.267,0.000,296.171,296.163,291.556,289.083,99433.333,291.552,100737.645,
2004-06-01 05:25:00,291.095,0.009,100613.747,0.413,0.000,0.000,1614.585,28.267,0.000,296.147,296.139,291.703,289.042,99441.667,291.536,100737.962,
2004-06-01 05:30:00,291.035,0.009,100614.076,0.413,0.000,0.000,1614.585,28.267,0.000,296.119,296.111,291.851,289.000,99450.000,291.476,100738.317,
2004-06-01 05:35:00,291.007,0.009,100614.372,0.413,0.000,0.000,1614.585,28.267,0.000,296.097,296.088,292.005,288.958,99458.333,291.459,100738.629,
2004-06-01 05:40:00,290.952,0.009,100614.689,0.413,0.000,0.000,1614.585,28.267,0.000,296.072,296.064,292.157,288.917,99466.667,291.407,100738.970,
2004-06-01 05:45:00,290.923,0.009,100614.982,0.413,0.000,0.000,1614.585,28.267,0.000,296.051,296.043,292.311,288.875,99475.000,291.386,100739.280,
2004-06-01 05:50:00,290.872,0.009,100615.292,0.413,0.000,0.000,1614.585,28.267,0.000,296.028,296.021,292.462,288.833,99483.333,291.337,100739.612,
2004-06-01 05:55:00,290.840,0.009,100615.584,190.540,13487.854,0.000,2230.530,24.734,44.960,296.009,296.002,292.613,288.792,99491.667,291.314,100739.921,
2004-06-01 06:00:00,290.974,0.009,100615.245,195.287,13824.533,0.000,2245.905,24.734,46.082,295.988,295.981,292.760,288.750,99500.000,291.401,100739.515,
2004-06-01 06:05:00,291.040,0.009,100615.179,199.087,14094.021,0.000,2258.212,24.734,46.980,295.970,295.963,292.907,288.842,99508.333,291.471,100739.420,
2004-06-01 06:10:00,291.037,0.009,100615.306,201.072,14234.828,0.000,2264.642,24.734,47.449,295.985,295.962,293.423,288.933,99516.667,291.475,100739.550,
2004-06-01 06:15:00,291.046,0.009,100615.460,203.966,14440.038,0.000,2274.013,24.734,48.133,296.026,295.973,294.155,289.025,99525.000,291.492,100739.704,
2004-06-01 06:20:00,291.054,0.009,100615.598,207.290,14675.829,0.000,2284.781,24.734,48.919,296.079,295.989,295.011,289.117,99533.333,291.505,100739.840,
2004-06-01 06:25:00,291.089,0.009,100615.698,211.911,15003.528,0.000,2299.746,24.734,50.012,296.147,296.012,295.957,289.208,99541.667,291.549,100739.928,
2004-06-01 06:30:00,291.120,0.008,100615.792,216.726,15344.996,0.000,2315.340,24.734,51.150,296.225,296.039,296.956,289.300,99550.000,291.586,100740.009,
2004-06-01 06:35:00,291.163,0.008,100615.878,222.252,15736.966,0.000,2333.240,24.734,52.457,296.314,296.074,297.993,289.392,99558.333,291.639,100740.079,
2004-06-01 06:40:00,291.199,0.008,100615.975,227.757,16127.384,0.000,2351.069,24.734,53.758,296.410,296.113,299.045,289.483,99566.667,291.683,100740.162,
2004-06-01 06:45:00,291.242,0.008,100616.075,233.694,16548.428,0.000,2370.297,24.734,55.161,296.515,296.157,300.107,289.575,99575.000,291.735,100740.247,
2004-06-01 06:50:00,291.277,0.008,100616.189,239.565,16964.824,0.000,2389.312,24.734,56.549,296.626,296.205,301.166,289.667,99583.333,291.779,100740.347,
2004-06-01 06:55:00,291.316,0.008,100616.307,326.129,23060.237,0.000,3313.503,67.134,76.867,296.744,296.258,302.224,289.758,99591.667,291.828,100740.451,
2004-06-01 07:00:00,291.427,0.008,100616.165,335.058,23693.472,0.000,3342.421,67.134,78.978,296.867,296.313,303.273,289.850,99600.000,291.925,100740.259,
2004-06-01 07:05:00,291.533,0.008,100615.798,346.187,24482.757,0.000,3378.465,67.134,81.609,296.995,296.372,304.318,290.033,99600.000,292.031,100739.845,
2004-06-01 07:10:00,291.662,0.008,100615.322,358.219,25336.097,0.000,3417.434,67.134,84.454,297.155,296.430,305.519,290.217,99600.000,292.158,100739.314,
2004-06-01 07:15:00,291.815,0.008,100614.779,371.194,26256.279,0.000,3459.456,67.134,87.521,297.339,296.488,306.771,290.400,99600.000,292.308,100738.703,
2004-06-01 07:20:00,291.981,0.008,100614.217,384.696,27213.909,0.000,3503.188,67.134,90.713,297.543,296.547,308.048,290.583,99600.000,292.473,100738.069,
2004-06-01 07:25:00,292.146,0.008,100613.667,398.242,28174.637,0.000,3547.061,67.134,93.915,297.764,296.611,309.329,290.767,99600.000,292.638,100737.448,
2004-06-01 07:30:00,292.308,0.008,100613.138,411.709,29129.711,0.000,3590.676,67.134,97.099,297.999,296.678,310.599,290.950,99600.000,292.801,100736.850,
2004-06-01 07:35:00,292.464,0.008,100612.630,425.047,30075.650,0.000,3633.874,67.134,100.252,298.248,296.749,311.844,291.133,99600.000,292.959,100736.275,
2004-06-01 07:40:00,292.616,0.008,100612.138,438.300,31015.579,0.000,3676.797,67.134,103.385,298.507,296.823,313.064,291.317,99600.000,293.114,100735.718,
2004-06-01 07:45:00,292.765,0.008,100611.660,451.478,31950.189,0.000,3719.478,67.134,106.501,298.774,296.900,314.256,291.500,99600.000,293.265,100735.177,
2004-06-01 07:50:00,292.911,0.008,100611.193,464.610,32881.567,0.000,3762.011,67.134,109.605,299.050,296.979,315.424,291.683,99600.000,293.414,100734.648,
2004-06-01 07:55:00,293.055,0.008,100610.735,941.156,66620.608,0.000,8854.847,123.668,222.069,299.333,297.061,316.570,291.867,99600.000,293.561,100734.129,
2004-06-01 08:00:00,293.640,0.007,100608.716,970.403,68694.864,0.000,8949.571,123.668,228.983,299.623,297.145,317.694,292.050,99600.000,294.006,100731.836,
2004-06-01 08:05:00,294.021,0.007,100607.658,986.220,69816.629,0.000,9000.799,123.668,232.722,299.918,297.231,318.800,292.142,99600.000,294.387,100730.608,
2004-06-01 08:10:00,294.188,0.007,100607.368,994.538,70406.580,0.000,9027.740,123.668,234.689,300.199,297.340,319.820,292.233,99600.000,294.604,100730.257,
2004-06-01 08:15:00,294.262,0.007,100607.344,999.597,70765.332,0.000,9044.123,123.668,235.884,300.463,297.457,320.641,292.325,99600.000,294.714,100730.212,
2004-06-01 08:20:00,294.310,0.008,100607.319,1003.793,71062.983,0.000,9057.716,123.668,236.877,300.703,297.569,321.226,292.417,99600.000,294.779,100730.171,
2004-06-01 08:25:00,294.370,0.008,100607.227,1008.398,71389.520,0.000,9072.627,123.668,237.965,300.922,297.673,321.726,292.508,99600.000,294.849,100730.057,
2004-06-01 08:30:00,294.430,0.008,100607.112,1012.995,71715.547,0.000,9087.516,123.668,239.052,301.125,297.769,322.187,292.600,99600.000,294.916,100729.917,
2004-06-01 08:35:00,294.489,0.008,100606.997,1017.580,72040.761,0.000,9102.367,123.668,240.136,301.315,297.861,322.649,292.692,99600.000,294.984,100729.779,
2004-06-01 08:40:00,294.538,0.008,100606.901,1021.812,72340.878,0.000,9116.073,123.668,241.136,301.496,297.948,323.101,292.783,99600.000,295.041,100729.665,
2004-06-01 08:45:00,294.581,0.008,100606.819,1025.844,72626.886,0.000,9129.134,123.668,242.090,301.670,298.032,323.552,292.875,99600.000,295.093,100729.566,
2004-06-01 08:50:00,294.616,0.008,100606.749,1029.564,72890.674,0.000,9141.180,123.668,242.969,301.837,298.113,323.994,292.967,99600.000,295.135,100729.484,
2004-06-01 08:55:00,294.644,0.008,100606.688,1033.247,73140.923,0.000,9152.608,134.268,243.803,301.998,298.192,324.434,293.058,99600.000,295.171,100729.412,
2004-06-01 09:00:00,294.665,0.008,100606.637,1036.492,73371.057,0.000,9163.118,134.268,244.570,302.155,298.268,324.869,293.150,99600.000,295.199,100729.354,
2004-06-01 09:05:00,294.697,0.009,100606.368,1038.596,73520.249,0.000,9169.931,134.268,245.067,302.308,298.342,325.302,293.242,99600.000,295.231,100729.072,
2004-06-01 09:10:00,294.784,0.009,100605.905,1042.616,73805.372,0.000,9182.951,134.268,246.018,302.447,298.411,325.612,293.333,99600.000,295.310,100728.571,
2004-06-01 09:15:00,294.918,0.008,100605.309,1048.277,74206.874,0.000,9201.287,134.268,247.356,302.575,298.474,325.803,293.425,99600.000,295.433,100727.914,
2004-06-01 09:20:00,295.075,0.008,100604.665,1054.762,74666.828,0.000,9222.291,134.268,248.889,302.697,298.537,325.946,293.517,99600.000,295.585,100727.202,
2004-06-01 09:25:00,295.230,0.008,100604.025,1061.147,75119.639,0.000,9242.970,134.268,250.399,302.815,298.600,326.050,293.608,99600.000,295.737,100726.497,
2004-06-01 09:30:00,295.381,0.008,100603.397,1067.401,75563.207,0.000,9263.226,134.268,251.877,302.933,298.666,326.124,293.700,99600.000,295.887,100725.804,
2004-06-01 09:35:00,295.524,0.008,100602.781,1073.368,75986.385,0.000,9282.551,134.268,253.288,303.048,298.732,326.166,293.792,99600.000,296.029,100725.128,
2004-06-01 09:40:00,295.663,0.007,100602.173,1079.174,76398.154,0.000,9301.355,134.268,254.661,303.161,298.799,326.185,293.883,99600.000,296.166,100724.460,
2004-06-01 09:45:00,295.795,0.007,100601.573,1084.738,76792.787,0.000,9319.377,134.268,255.976,303.272,298.865,326.184,293.975,99600.000,296.296,100723.804,
2004-06-01 09:50:00,295.923,0.007,100600.980,1090.144,77176.156,0.000,9336.884,134.268,257.254,303.382,298.932,326.171,294.067,99600.000,296.422,100723.157,
2004-06-01 09:55:00,296.045,0.007,100600.395,1086.827,76937.273,0.000,9325.975,137.801,256.458,303.488,298.997,326.147,294.158,99600.000,296.541,100722.520,
2004-06-01 10:00:00,296.186,0.006,100599.804,1079.592,76424.119,0.000,9302.541,137.801,254.747,303.537,299.057,326.117,294.250,99600.000,296.684,100721.877,
2004-06-01 10:05:00,296.326,0.006,100599.341,1071.744,75867.529,0.000,9277.123,137.801,252.892,303.523,299.115,326.082,294.342,99600.000,296.834,100721.365,
2004-06-01 10:10:00,296.426,0.006,100598.997,1062.042,75179.487,0.000,9245.703,137.801,250.598,303.459,299.173,326.041,294.433,99600.000,296.949,100720.989,
2004-06-01 10:15:00,296.506,0.006,100598.721,1051.852,74456.794,0.000,9212.700,137.801,248.189,303.354,299.225,326.066,294.525,99600.000,297.045,100720.690,
2004-06-01 10:20:00,296.573,0.006,100598.462,1041.436,73718.069,0.000,9178.964,137.801,245.727,303.214,299.267,326.121,294.617,99600.000,297.124,100720.414,
2004-06-01 10:25:00,296.657,0.005,100598.178,1031.799,73034.535,0.000,9147.750,137.801,243.448,303.045,299.299,326.214,294.708,99600.000,297.219,100720.107,
2004-06-01 10:30:00,296.748,0.005,100597.871,1021.898,72332.362,0.000,9115.684,137.801,241.108,302.853,299.323,326.332,294.800,99600.000,297.322,100719.775,
2004-06-01 10:35:00,296.855,0.005,100597.540,1012.530,71667.958,0.000,9085.343,137.801,238.893,302.640,299.341,326.480,294.892,99600.000,297.446,100719.414,
2004-06-01 10:40:00,296.968,0.005,100597.198,1004.465,71096.007,0.000,9059.224,137.801,236.987,302.409,299.354,326.646,294.983,99600.000,297.575,100719.040,
2004-06-01 10:45:00,297.094,0.005,100596.821,997.186,70579.726,0.000,9035.647,137.801,235.266,302.167,299.367,326.829,295.075,99600.000,297.721,100718.626,
2004-06-01 10:50:00,297.236,0.005,100596.412,990.306,70091.767,0.000,9013.363,137.801,233.639,301.923,299.386,327.019,295.167,99600.000,297.884,100718.173,
2004-06-01 10:55:00,297.381,0.005,100595.991,1001.567,70861.146,0.000,9048.498,166.068,236.204,301.677,299.409,327.222,295.258,99600.000,298.050,100717.707,
2004-06-01 11:00:00,297.485,0.005,100595.564,1019.159,72108.876,0.000,9105.478,166.068,240.363,301.536,299.449,327.432,295.350,99600.000,298.161,100717.237,
2004-06-01 11:05:00,297.591,0.005,100594.780,1035.300,73253.572,0.000,9157.752,166.068,244.179,301.517,299.500,327.647,295.442,99600.000,298.254,100716.401,
2004-06-01 11:10:00,297.705,0.005,100593.853,1051.542,74405.485,0.000,9210.356,166.068,248.018,301.572,299.550,327.617,295.533,99600.000,298.342,100715.414,
2004-06-01 11:15:00,297.796,0.005,100592.970,1066.907,75495.227,0.000,9260.121,166.068,251.651,301.676,299.598,327.443,295.625,99600.000,298.407,100714.479,
2004-06-01 11:20:00,297.919,0.005,100591.996,1082.203,76580.012,0.000,9309.660,166.068,255.267,301.820,299.653,327.252,295.717,99600.000,298.495,100713.439,
2004-06-01 11:25:00,298.106,0.005,100590.893,1098.826,77758.986,0.000,9363.500,166.068,259.197,301.991,299.713,327.036,295.808,99600.000,298.647,100712.245,
2004-06-01 11:30:00,298.282,0.005,100589.815,1114.435,78866.010,0.000,9414.054,166.068,262.887,302.180,299.780,326.821,295.900,99600.000,298.796,100711.080,
2004-06-01 11:35:00,298.441,0.005,100588.769,1128.873,79889.985,0.000,9460.815,166.068,266.300,302.383,299.853,326.568,295.992,99600.000,298.929,100709.954,
2004-06-01 11:40:00,298.609,0.005,100587.683,1143.026,80893.723,0.000,9506.653,166.068,269.646,302.595,299.931,326.235,296.083,99600.000,299.064,100708.782,
2004-06-01 11:45:00,298.783,0.005,100586.589,1156.032,81816.141,0.000,9548.776,166.068,272.720,302.811,300.012,325.812,296.175,99600.000,299.207,100707.602,
2004-06-01 11:50:00,298.900,0.005,100585.644,1165.864,82513.465,0.000,9580.621,166.068,275.045,303.027,300.093,325.327,296.267,99600.000,299.303,100706.594,
2004-06-01 11:55:00,298.999,0.005,100584.722,1082.586,76570.593,0.000,8986.313,201.401,255.235,303.232,300.168,324.792,296.358,99600.000,299.376,100705.616,
2004-06-01 12:00:00,299.043,0.005,100584.046,1080.692,76436.300,0.000,8980.180,201.401,254.788,303.392,300.233,324.202,296.450,99600.000,299.419,100704.915,
2004-06-01 12:05:00,299.056,0.005,100584.068,1084.022,76672.457,0.000,8990.965,201.401,255.575,303.500,300.289,323.599,296.450,99600.000,299.436,100704.930,
2004-06-01 12:10:00,299.052,0.005,100584.255,1086.737,76865.004,0.000,8999.758,201.401,256.217,303.609,300.345,323.357,296.450,99600.000,299.433,100705.117,
2004-06-01 12:15:00,298.954,0.005,100584.670,1086.157,76823.887,0.000,8997.880,201.401,256.080,303.717,300.400,323.053,296.450,99600.000,299.354,100705.578,
2004-06-01 12:20:00,298.823,0.005,100585.200,1084.406,76699.679,0.000,8992.208,201.401,255.666,303.825,300.454,323.020,296.450,99600.000,299.243,100706.166,
2004-06-01 12:25:00,298.702,0.005,100585.706,1082.989,76599.175,0.000,8987.618,201.401,255.331,303.928,300.503,323.172,296.450,99600.000,299.128,100706.725,
2004-06-01 12:30:00,298.647,0.005,100586.075,1083.914,76664.786,0.000,8990.614,201.401,255.549,304.028,300.547,323.555,296.450,99600.000,299.077,100707.115,
2004-06-01 12:35:00,298.627,0.005,100586.352,1086.085,76818.772,0.000,8997.646,201.401,256.063,304.124,300.587,324.085,296.450,99600.000,299.060,100707.400,
2004-06-01 12:40:00,298.583,0.005,100586.713,1087.413,76913.000,0.000,9001.949,201.401,256.377,304.223,300.627,324.745,296.450,99600.000,299.033,100707.781,
2004-06-01 12:45:00,298.537,0.005,100587.037,1088.692,77003.690,0.000,9006.091,201.401,256.679,304.324,300.670,325.449,296.450,99600.000,298.995,100708.125,
2004-06-01 12:50:00,298.506,0.005,100587.328,1090.511,77132.652,0.000,9011.980,201.401,257.109,304.425,300.713,326.145,296.450,99600.000,298.973,100708.430,
2004-06-01 12:55:00,298.448,0.005,100587.670,1178.661,83395.458,0.000,9620.899,190.801,277.985,304.528,300.757,326.817,296.450,99600.000,298.927,100708.798,
2004-06-01 13:00:00,298.399,0.005,100587.917,1179.890,83482.571,0.000,9624.877,190.801,278.275,304.631,300.801,327.457,296.450,99600.000,298.872,100709.066,
2004-06-01 13:05:00,298.353,0.005,100587.847,1180.293,83511.154,0.000,9626.182,190.801,278.371,304.734,300.844,328.046,296.500,99600.000,298.819,100709.012,
2004-06-01 13:10:00,298.421,0.005,100587.438,1184.669,83821.565,0.000,9640.357,190.801,279.405,304.834,300.881,328.522,296.550,99600.000,298.868,100708.571,
2004-06-01 13:15:00,298.571,0.005,100586.789,1191.981,84340.079,0.000,9664.036,190.801,281.134,304.929,300.912,328.721,296.600,99600.000,298.993,100707.853,
2004-06-01 13:20:00,298.765,0.005,100586.068,1200.814,84966.543,0.000,9692.645,190.801,283.222,305.027,300.944,328.828,296.650,99600.000,299.173,100707.050,
2004-06-01 13:25:00,298.934,0.005,100585.415,1208.784,85531.820,0.000,9718.459,190.801,285.106,305.130,300.981,328.894,296.700,99600.000,299.337,100706.324,
2004-06-01 13:30:00,299.083,0.005,100584.826,1216.037,86046.224,0.000,9741.950,190.801,286.821,305.241,301.023,328.973,296.750,99600.000,299.486,100705.674,
2004-06-01 13:35:00,299.211,0.005,100584.281,1222.537,86507.202,0.000,9763.002,190.801,288.357,305.356,301.069,329.042,296.800,99600.000,299.612,100705.075,
2004-06-01 13:40:00,299.334,0.005,100583.746,1228.873,86956.566,0.000,9783.522,190.801,289.855,305.474,301.117,329.121,296.850,99600.000,299.732,100704.489,
2004-06-01 13:45:00,299.451,0.005,100583.214,1234.984,87389.987,0.000,9803.315,190.801,291.300,305.593,301.165,329.200,296.900,99600.000,299.845,100703.908,
