cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-10 04:05:00,287.221,0.000,293.605,293.605,290.785,285.825,97615.833,287.605,286.795,286.499,286.377,286.298,286.202,98058.868,97930.532,97883.805,97837.063,97790.320,97720.215,
2002-06-10 04:10:00,287.313,0.000,293.549,293.549,290.688,285.800,97621.667,287.767,286.822,286.500,286.370,286.287,286.185,98058.852,97930.552,97883.827,97837.084,97790.340,97720.231,
2002-06-10 04:15:00,287.154,0.000,293.495,293.495,290.591,285.775,97627.500,287.533,286.734,286.442,286.322,286.244,286.148,98058.977,97930.612,97883.876,97837.124,97790.373,97720.254,
2002-06-10 04:20:00,287.241,0.000,293.440,293.440,290.496,285.750,97633.333,287.688,286.756,286.439,286.311,286.228,286.127,98058.971,97930.639,97883.903,97837.150,97790.397,97720.274,
2002-06-10 04:25:00,287.080,0.000,293.398,293.388,290.415,285.725,97639.167,287.453,286.666,286.379,286.260,286.183,286.088,98059.100,97930.702,97883.955,97837.193,97790.431,97720.298,
2002-06-10 04:30:00,287.168,0.000,293.351,293.335,290.338,285.700,97645.000,287.610,286.690,286.378,286.252,286.169,286.069,98059.089,97930.725,97883.979,97837.216,97790.453,97720.316,
2002-06-10 04:35:00,287.005,0.000,293.302,293.284,290.263,285.675,97650.833,287.372,286.599,286.317,286.201,286.124,286.030,98059.220,97930.788,97884.031,97837.259,97790.488,97720.340,
2002-06-10 04:40:00,287.093,0.000,293.247,293.231,290.192,285.650,97656.667,287.528,286.624,286.316,286.192,286.111,286.011,98059.209,97930.811,97884.055,97837.282,97790.509,97720.358,
2002-06-10 04:45:00,286.928,0.000,293.195,293.180,290.122,285.625,97662.500,287.288,286.531,286.254,286.140,286.064,285.971,98059.342,97930.876,97884.108,97837.326,97790.545,97720.382,
2002-06-10 04:50:00,287.017,0.000,293.146,293.127,290.056,285.600,97668.333,287.445,286.556,286.254,286.131,286.051,285.953,98059.331,97930.899,97884.132,97837.349,97790.567,97720.400,
2002-06-10 04:55:00,286.852,0.000,293.104,293.077,289.991,285.575,97674.167,287.204,286.463,286.191,286.078,286.004,285.912,98059.464,97930.965,97884.186,97837.393,97790.602,97720.425,
2002-06-10 05:00:00,286.941,0.000,293.061,293.024,289.929,285.550,97680.000,287.362,286.488,286.191,286.070,285.990,285.893,98059.454,97930.988,97884.210,97837.417,97790.625,97720.444,
2002-06-10 05:05:00,286.780,0.000,293.023,292.974,289.868,285.558,97685.833,287.125,286.400,286.135,286.024,285.951,285.861,98059.573,97931.041,97884.253,97837.451,97790.652,97720.462,
2002-06-10 05:10:00,286.882,0.000,292.995,292.925,289.828,285.567,97691.667,287.296,286.437,286.146,286.027,285.949,285.853,98059.540,97931.048,97884.262,97837.462,97790.663,97720.472,
2002-06-10 05:15:00,286.728,0.000,292.981,292.883,289.806,285.575,97697.500,287.066,286.355,286.094,285.985,285.913,285.823,98059.652,97931.098,97884.302,97837.494,97790.688,97720.489,
2002-06-10 05:20:00,286.836,0.000,292.974,292.840,289.801,285.583,97703.333,287.246,286.396,286.108,285.990,285.912,285.816,98059.615,97931.103,97884.311,97837.505,97790.699,97720.499,
2002-06-10 05:25:00,286.681,0.000,292.980,292.803,289.810,285.592,97709.167,287.015,286.313,286.055,285.947,285.875,285.786,98059.729,97931.154,97884.351,97837.537,97790.725,97720.516,
2002-06-10 05:30:00,286.791,0.000,292.990,292.765,289.834,285.600,97715.000,287.199,286.354,286.067,285.949,285.871,285.775,98059.697,97931.164,97884.366,97837.553,97790.740,97720.530,
2002-06-10 05:35:00,287.162,0.000,293.012,292.734,289.870,285.608,97720.833,287.639,286.633,286.236,286.065,285.954,285.822,98059.435,97931.068,97884.305,97837.515,97790.719,97720.524,
2002-06-10 05:40:00,287.125,0.000,293.002,292.667,289.883,285.617,97726.667,287.567,286.660,286.311,286.134,286.011,285.857,98059.407,97931.022,97884.269,97837.491,97790.705,97720.522,
2002-06-10 05:45:00,287.194,0.000,293.069,292.672,289.910,285.625,97732.500,287.723,286.634,286.276,286.109,285.993,285.842,98059.414,97931.054,97884.296,97837.513,97790.723,97720.536,
2002-06-10 05:50:00,287.007,0.000,293.090,292.629,289.938,285.633,97738.333,287.445,286.544,286.217,286.059,285.948,285.804,98059.554,97931.117,97884.347,97837.555,97790.757,97720.560,
2002-06-10 05:55:00,287.159,0.000,293.162,292.632,289.977,285.642,97744.167,287.726,286.571,286.211,286.044,285.929,285.780,98059.525,97931.145,97884.376,97837.582,97790.782,97720.580,
2002-06-10 06:00:00,286.993,0.000,293.185,292.585,290.018,285.650,97750.000,287.445,286.517,286.183,286.018,285.903,285.754,98059.630,97931.186,97884.411,97837.613,97790.809,97720.600,
2002-06-10 06:05:00,287.157,0.000,293.263,292.587,290.075,285.617,97757.500,287.745,286.551,286.183,286.009,285.889,285.733,98059.596,97931.213,97884.441,97837.641,97790.835,97720.622,
2002-06-10 06:10:00,286.951,0.000,293.278,292.543,290.114,285.583,97765.000,287.412,286.466,286.128,285.962,285.845,285.692,98059.742,97931.279,97884.496,97837.688,97790.874,97720.651,
2002-06-10 06:15:00,287.096,0.000,293.327,292.538,290.147,285.550,97772.500,287.689,286.487,286.117,285.942,285.821,285.663,98059.727,97931.317,97884.533,97837.723,97790.906,97720.676,
2002-06-10 06:20:00,286.899,0.000,293.324,292.492,290.165,285.517,97780.000,287.372,286.403,286.062,285.893,285.775,285.620,98059.872,97931.384,97884.590,97837.772,97790.946,97720.705,
2002-06-10 06:25:00,287.040,0.000,293.354,292.481,290.180,285.483,97787.500,287.639,286.427,286.054,285.876,285.753,285.593,98059.855,97931.419,97884.626,97837.805,97790.977,97720.730,
2002-06-10 06:30:00,286.850,0.000,293.342,292.435,290.185,285.450,97795.000,287.334,286.344,285.998,285.827,285.707,285.550,98059.998,97931.487,97884.683,97837.853,97791.017,97720.759,
2002-06-10 06:35:00,286.980,0.000,293.360,292.419,290.188,285.417,97802.500,287.581,286.365,285.989,285.809,285.685,285.523,98059.986,97931.523,97884.719,97837.887,97791.048,97720.783,
2002-06-10 06:40:00,286.793,0.000,293.342,292.373,290.182,285.383,97810.000,287.285,286.279,285.930,285.757,285.637,285.479,98060.130,97931.593,97884.777,97837.937,97791.089,97720.813,
2002-06-10 06:45:00,286.914,0.000,293.350,292.353,290.176,285.350,97817.500,287.515,286.298,285.921,285.740,285.614,285.451,98060.122,97931.629,97884.813,97837.971,97791.120,97720.838,
2002-06-10 06:50:00,286.738,0.000,293.327,292.308,290.163,285.317,97825.000,287.239,286.216,285.864,285.689,285.567,285.408,98060.260,97931.697,97884.871,97838.019,97791.160,97720.867,
2002-06-10 06:55:00,286.849,0.000,293.328,292.285,290.150,285.283,97832.500,287.452,286.232,285.853,285.671,285.544,285.380,98060.257,97931.734,97884.908,97838.053,97791.191,97720.892,
2002-06-10 07:00:00,286.677,0.000,293.302,292.241,290.131,285.250,97840.000,287.184,286.149,285.795,285.619,285.496,285.336,98060.394,97931.803,97884.966,97838.103,97791.232,97720.921,
2002-06-10 07:05:00,286.800,0.000,293.296,292.215,290.113,285.292,97845.833,287.406,286.182,285.802,285.619,285.492,285.328,98060.354,97931.809,97884.975,97838.112,97791.241,97720.929,
2002-06-10 07:10:00,286.658,0.000,293.294,292.176,290.116,285.333,97851.667,287.171,286.124,285.768,285.592,285.469,285.309,98060.441,97931.841,97885.000,97838.132,97791.257,97720.940,
2002-06-10 07:15:00,286.792,0.000,293.330,292.158,290.144,285.375,97857.500,287.403,286.169,285.786,285.601,285.473,285.308,98060.388,97931.839,97885.002,97838.136,97791.262,97720.945,
2002-06-10 07:20:00,286.658,0.000,293.363,292.129,290.189,285.417,97863.333,287.180,286.116,285.755,285.576,285.451,285.289,98060.470,97931.870,97885.027,97838.157,97791.279,97720.957,
2002-06-10 07:25:00,286.795,0.000,293.424,292.118,290.256,285.458,97869.167,287.414,286.164,285.775,285.586,285.456,285.287,98060.415,97931.867,97885.029,97838.162,97791.285,97720.963,
2002-06-10 07:30:00,286.665,0.000,293.479,292.097,290.335,285.500,97875.000,287.197,286.113,285.745,285.562,285.434,285.268,98060.497,97931.899,97885.055,97838.183,97791.302,97720.975,
2002-06-10 07:35:00,286.810,0.000,293.555,292.090,290.431,285.542,97880.833,287.440,286.166,285.769,285.575,285.441,285.267,98060.437,97931.895,97885.056,97838.187,97791.308,97720.982,
2002-06-10 07:40:00,286.680,0.000,293.624,292.076,290.537,285.583,97886.667,287.223,286.116,285.739,285.550,285.419,285.248,98060.519,97931.927,97885.083,97838.209,97791.327,97720.995,
2002-06-10 07:45:00,286.826,0.000,293.710,292.073,290.658,285.625,97892.500,287.470,286.170,285.763,285.563,285.425,285.246,98060.460,97931.924,97885.085,97838.215,97791.334,97721.003,
2002-06-10 07:50:00,286.695,0.000,293.789,292.064,290.786,285.667,97898.333,287.249,286.119,285.733,285.538,285.402,285.226,98060.543,97931.958,97885.113,97838.238,97791.353,97721.017,
2002-06-10 07:55:00,286.852,0.000,293.881,292.064,290.927,285.708,97904.167,287.511,286.180,285.761,285.553,285.410,285.225,98060.478,97931.953,97885.115,97838.243,97791.360,97721.024,
2002-06-10 08:00:00,286.715,0.000,293.967,292.059,291.073,285.750,97910.000,287.282,286.126,285.729,285.527,285.386,285.203,98060.566,97931.988,97885.144,97838.267,97791.380,97721.039,
2002-06-10 08:05:00,286.878,0.000,294.064,292.062,291.230,285.808,97913.333,287.555,286.188,285.757,285.541,285.392,285.200,98060.501,97931.986,97885.149,97838.276,97791.390,97721.049,
2002-06-10 08:10:00,286.779,0.000,294.175,292.064,291.413,285.867,97916.667,287.369,286.164,285.745,285.529,285.379,285.185,98060.559,97932.009,97885.169,97838.294,97791.406,97721.062,
2002-06-10 08:15:00,286.971,0.000,294.307,292.074,291.616,285.925,97920.000,287.672,286.257,285.802,285.568,285.407,285.198,98060.456,97931.982,97885.154,97838.286,97791.404,97721.065,
2002-06-10 08:20:00,286.847,0.000,294.446,292.085,291.831,285.983,97923.333,287.453,286.218,285.788,285.558,285.398,285.190,98060.520,97932.000,97885.168,97838.299,97791.415,97721.074,
2002-06-10 08:25:00,287.026,0.000,294.599,292.102,292.060,286.042,97926.667,287.746,286.297,285.835,285.591,285.422,285.202,98060.427,97931.976,97885.154,97838.291,97791.412,97721.076,
2002-06-10 08:30:00,286.877,0.000,294.753,292.118,292.294,286.100,97930.000,287.489,286.244,285.810,285.573,285.407,285.189,98060.508,97932.001,97885.173,97838.307,97791.425,97721.085,
2002-06-10 08:35:00,287.071,0.000,294.914,292.138,292.538,286.158,97933.333,287.805,286.330,285.862,285.608,285.433,285.203,98060.406,97931.973,97885.156,97838.297,97791.420,97721.085,
2002-06-10 08:40:00,286.907,0.000,295.074,292.156,292.786,286.217,97936.667,287.522,286.274,285.836,285.590,285.418,285.191,98060.491,97931.996,97885.174,97838.311,97791.431,97721.093,
2002-06-10 08:45:00,287.122,0.000,295.240,292.178,293.041,286.275,97940.000,287.871,286.370,285.894,285.632,285.449,285.210,98060.372,97931.961,97885.151,97838.296,97791.422,97721.090,
2002-06-10 08:50:00,286.939,0.000,295.403,292.198,293.298,286.333,97943.333,287.555,286.307,285.865,285.611,285.433,285.198,98060.466,97931.985,97885.168,97838.309,97791.433,97721.097,
2002-06-10 08:55:00,287.179,0.000,295.571,292.222,293.562,286.392,97946.667,287.944,286.415,285.931,285.659,285.469,285.221,98060.330,97931.943,97885.139,97838.290,97791.420,97721.091,
2002-06-10 09:00:00,286.971,0.000,295.735,292.244,293.824,286.450,97950.000,287.583,286.341,285.896,285.634,285.451,285.208,98060.435,97931.969,97885.157,97838.303,97791.430,97721.098,
2002-06-10 09:05:00,287.268,0.000,295.904,292.271,294.093,286.542,97953.333,288.044,286.495,286.006,285.726,285.531,285.277,98060.204,97931.855,97885.065,97838.227,97791.368,97721.054,
2002-06-10 09:10:00,287.032,0.000,296.042,292.289,294.329,286.633,97956.667,287.624,286.425,285.990,285.729,285.547,285.306,98060.260,97931.824,97885.027,97838.188,97791.330,97721.022,
2002-06-10 09:15:00,287.384,0.000,296.173,292.313,294.562,286.725,97960.000,288.174,286.602,286.113,285.832,285.638,285.385,98059.995,97931.697,97884.924,97838.103,97791.262,97720.974,
2002-06-10 09:20:00,287.140,0.000,296.286,292.330,294.783,286.817,97963.333,287.720,286.543,286.107,285.843,285.658,285.416,98060.047,97931.659,97884.882,97838.062,97791.223,97720.942,
2002-06-10 09:25:00,287.558,0.000,296.400,292.354,295.010,286.908,97966.667,288.367,286.757,286.256,285.966,285.766,285.505,98059.736,97931.514,97884.765,97837.967,97791.147,97720.890,
2002-06-10 09:30:00,287.267,0.000,296.502,292.374,295.227,287.000,97970.000,287.835,286.679,286.240,285.971,285.783,285.535,98059.810,97931.481,97884.726,97837.928,97791.109,97720.858,
2002-06-10 09:35:00,287.727,0.000,296.609,292.402,295.450,287.092,97973.333,288.557,286.907,286.396,286.099,285.894,285.628,98059.479,97931.330,97884.605,97837.830,97791.032,97720.806,
2002-06-10 09:40:00,287.383,0.000,296.705,292.425,295.663,287.183,97976.667,287.939,286.806,286.367,286.094,285.903,285.652,98059.583,97931.307,97884.573,97837.795,97790.997,97720.775,
2002-06-10 09:45:00,287.901,0.000,296.805,292.455,295.883,287.275,97980.000,288.756,287.059,286.536,286.233,286.023,285.750,98059.219,97931.146,97884.446,97837.693,97790.916,97720.720,
2002-06-10 09:50:00,287.500,0.000,296.895,292.480,296.094,287.367,97983.333,288.042,286.935,286.495,286.219,286.025,285.770,98059.353,97931.131,97884.418,97837.661,97790.883,97720.691,
2002-06-10 09:55:00,288.083,0.000,296.990,292.512,296.314,287.458,97986.667,288.966,287.216,286.681,286.369,286.154,285.874,98058.953,97930.959,97884.283,97837.553,97790.797,97720.634,
2002-06-10 10:00:00,287.615,0.000,297.076,292.539,296.523,287.550,97990.000,288.141,287.064,286.624,286.344,286.148,285.890,98059.122,97930.953,97884.262,97837.525,97790.768,97720.606,
2002-06-10 10:05:00,288.256,0.000,297.166,292.572,296.744,287.542,97991.667,289.172,287.358,286.809,286.488,286.266,285.978,98058.723,97930.803,97884.149,97837.439,97790.703,97720.565,
2002-06-10 10:10:00,287.675,0.000,297.209,292.594,296.909,287.533,97993.333,288.180,287.141,286.702,286.419,286.220,285.956,98058.995,97930.856,97884.177,97837.453,97790.707,97720.562,
2002-06-10 10:15:00,288.372,0.000,297.230,292.617,297.052,287.525,97995.000,289.318,287.448,286.887,286.560,286.334,286.041,98058.579,97930.708,97884.067,97837.369,97790.645,97720.523,
2002-06-10 10:20:00,287.704,0.000,297.218,292.627,297.148,287.517,97996.667,288.184,287.192,286.757,286.474,286.275,286.011,98058.899,97930.775,97884.105,97837.390,97790.654,97720.522,
2002-06-10 10:25:00,288.477,0.000,297.196,292.638,297.232,287.508,97998.333,289.451,287.528,286.959,286.627,286.399,286.102,98058.441,97930.614,97883.986,97837.300,97790.586,97720.480,
2002-06-10 10:30:00,287.722,0.000,297.150,292.639,297.276,287.500,98000.000,288.174,287.235,286.808,286.527,286.328,286.066,98058.807,97930.694,97884.032,97837.326,97790.598,97720.479,
2002-06-10 10:35:00,288.577,0.000,297.101,292.643,297.317,287.492,98001.667,289.579,287.603,287.026,286.692,286.462,286.164,98058.306,97930.521,97883.904,97837.228,97790.525,97720.434,
2002-06-10 10:40:00,287.731,0.000,297.033,292.638,297.322,287.483,98003.333,288.153,287.270,286.853,286.576,286.381,286.122,98058.720,97930.614,97883.958,97837.260,97790.541,97720.435,
2002-06-10 10:45:00,288.667,0.000,296.965,292.636,297.330,287.475,98005.000,289.695,287.671,287.088,286.754,286.524,286.227,98058.176,97930.427,97883.821,97837.156,97790.462,97720.387,
2002-06-10 10:50:00,287.739,0.000,296.882,292.625,297.304,287.467,98006.667,288.133,287.304,286.898,286.626,286.433,286.179,98058.631,97930.531,97883.882,97837.192,97790.481,97720.389,
2002-06-10 10:55:00,288.752,0.000,296.801,292.619,297.286,287.458,98008.333,289.804,287.736,287.150,286.816,286.587,286.291,98058.045,97930.332,97883.736,97837.081,97790.397,97720.338,
2002-06-10 11:00:00,287.750,0.000,296.706,292.605,297.236,287.450,98010.000,288.118,287.338,286.943,286.676,286.488,286.239,98058.538,97930.445,97883.803,97837.120,97790.418,97720.340,
2002-06-10 11:05:00,288.796,0.000,296.615,292.595,297.197,287.533,98010.000,289.870,287.758,287.166,286.832,286.602,286.304,98058.011,97930.315,97883.722,97837.069,97790.388,97720.332,
2002-06-10 11:10:00,287.703,0.000,296.573,292.590,297.210,287.617,98010.000,288.066,287.293,286.895,286.628,286.438,286.185,98058.640,97930.527,97883.876,97837.186,97790.475,97720.385,
2002-06-10 11:15:00,288.868,0.000,296.579,292.600,297.307,287.700,98010.000,290.017,287.760,287.140,286.794,286.557,286.251,98058.057,97930.386,97883.791,97837.133,97790.445,97720.377,
2002-06-10 11:20:00,287.700,0.000,296.607,292.613,297.435,287.783,98010.000,288.072,287.278,286.867,286.591,286.395,286.135,98058.711,97930.597,97883.943,97837.247,97790.530,97720.428,
2002-06-10 11:25:00,289.007,0.000,296.665,292.640,297.632,287.867,98010.000,290.248,287.811,287.152,286.787,286.538,286.218,98058.043,97930.426,97883.836,97837.178,97790.488,97720.414,
2002-06-10 11:30:00,287.749,0.000,296.733,292.667,297.844,287.950,98010.000,288.143,287.301,286.868,286.579,286.374,286.101,98058.734,97930.641,97883.989,97837.292,97790.572,97720.464,
2002-06-10 11:35:00,289.189,0.000,296.821,292.707,298.118,288.033,98010.000,290.536,287.893,287.187,286.799,286.535,286.197,98057.991,97930.446,97883.865,97837.211,97790.522,97720.444,
2002-06-10 11:40:00,287.826,0.000,296.913,292.748,298.396,288.117,98010.000,288.247,287.347,286.888,286.582,286.365,286.078,98058.728,97930.668,97884.022,97837.327,97790.606,97720.494,
