cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-12 08:50:00,289.768,0.000,299.173,290.766,301.455,291.733,98386.667,290.151,289.350,288.994,288.782,288.645,288.481,98054.360,97927.159,97880.845,97834.500,97788.143,97718.601,
2002-06-12 08:55:00,289.943,0.000,299.450,290.899,302.098,291.992,98383.333,290.322,289.527,289.174,288.963,288.827,288.665,98054.016,97926.892,97880.607,97834.290,97787.963,97718.466,
2002-06-12 09:00:00,290.108,0.000,299.722,291.032,302.747,292.250,98380.000,290.477,289.701,289.353,289.145,289.011,288.852,98053.673,97926.622,97880.365,97834.078,97787.780,97718.327,
2002-06-12 09:05:00,290.241,0.000,299.993,291.166,303.402,292.433,98377.500,290.606,289.838,289.491,289.284,289.152,288.992,98053.414,97926.422,97880.187,97833.922,97787.647,97718.228,
2002-06-12 09:10:00,290.308,0.000,300.255,291.299,304.054,292.617,98375.000,290.658,289.921,289.587,289.390,289.263,289.111,98053.216,97926.255,97880.034,97833.786,97787.528,97718.137,
2002-06-12 09:15:00,290.316,0.000,300.507,291.429,304.701,292.800,98372.500,290.638,289.958,289.652,289.473,289.358,289.220,98053.062,97926.106,97879.893,97833.657,97787.413,97718.047,
2002-06-12 09:20:00,290.366,0.000,300.748,291.554,305.342,292.983,98370.000,290.663,290.034,289.746,289.577,289.470,289.341,98052.868,97925.936,97879.737,97833.516,97787.290,97717.952,
2002-06-12 09:25:00,290.514,0.000,300.975,291.671,305.979,293.167,98367.500,290.810,290.182,289.891,289.721,289.612,289.484,98052.596,97925.728,97879.553,97833.355,97787.152,97717.848,
2002-06-12 09:30:00,290.707,0.000,301.196,291.784,306.614,293.350,98365.000,291.012,290.366,290.065,289.887,289.774,289.641,98052.281,97925.498,97879.351,97833.180,97787.003,97717.738,
2002-06-12 09:35:00,290.904,0.000,301.416,291.900,307.249,293.533,98362.500,291.217,290.554,290.244,290.059,289.943,289.805,98051.956,97925.259,97879.142,97832.999,97786.849,97717.623,
2002-06-12 09:40:00,291.088,0.000,301.638,292.021,307.881,293.717,98360.000,291.403,290.734,290.419,290.231,290.112,289.971,98051.636,97925.019,97878.930,97832.815,97786.692,97717.506,
2002-06-12 09:45:00,291.269,0.000,301.859,292.146,308.510,293.900,98357.500,291.587,290.912,290.595,290.404,290.283,290.141,98051.312,97924.774,97878.714,97832.626,97786.531,97717.386,
2002-06-12 09:50:00,291.451,0.000,302.079,292.274,309.136,294.083,98355.000,291.770,291.094,290.774,290.581,290.460,290.316,98050.981,97924.522,97878.490,97832.431,97786.364,97717.261,
2002-06-12 09:55:00,291.643,0.000,302.295,292.404,309.759,294.267,98352.500,291.964,291.284,290.963,290.767,290.644,290.499,98050.634,97924.259,97878.257,97832.228,97786.190,97717.131,
2002-06-12 10:00:00,291.842,0.000,302.509,292.535,310.381,294.450,98350.000,292.163,291.483,291.160,290.962,290.838,290.691,98050.272,97923.983,97878.013,97832.015,97786.008,97716.995,
2002-06-12 10:05:00,291.966,0.000,302.721,292.667,311.001,294.567,98347.500,292.297,291.595,291.260,291.054,290.923,290.766,98050.112,97923.877,97877.923,97831.941,97785.948,97716.954,
2002-06-12 10:10:00,292.030,0.000,302.925,292.800,311.613,294.683,98345.000,292.368,291.651,291.310,291.102,290.969,290.811,98050.018,97923.810,97877.865,97831.890,97785.905,97716.922,
2002-06-12 10:15:00,292.075,0.000,303.115,292.931,312.207,294.800,98342.500,292.413,291.696,291.358,291.150,291.018,290.861,98049.926,97923.738,97877.801,97831.833,97785.856,97716.884,
2002-06-12 10:20:00,292.148,0.000,303.289,293.054,312.778,294.917,98340.000,292.487,291.770,291.429,291.218,291.084,290.925,98049.801,97923.645,97877.719,97831.762,97785.795,97716.839,
2002-06-12 10:25:00,292.243,0.000,303.448,293.170,313.329,295.033,98337.500,292.585,291.862,291.516,291.300,291.163,291.000,98049.652,97923.536,97877.624,97831.681,97785.727,97716.789,
2002-06-12 10:30:00,292.410,0.000,303.597,293.284,313.861,295.150,98335.000,292.765,292.014,291.648,291.416,291.269,291.094,98049.439,97923.395,97877.505,97831.582,97785.645,97716.731,
2002-06-12 10:35:00,292.664,0.000,303.738,293.395,314.377,295.267,98332.500,293.053,292.232,291.828,291.567,291.403,291.209,98049.155,97923.219,97877.361,97831.463,97785.549,97716.664,
2002-06-12 10:40:00,292.935,0.000,303.876,293.509,314.880,295.383,98330.000,293.361,292.464,292.021,291.730,291.547,291.331,98048.852,97923.030,97877.207,97831.337,97785.447,97716.593,
2002-06-12 10:45:00,293.195,0.000,304.016,293.629,315.371,295.500,98327.500,293.652,292.691,292.213,291.894,291.693,291.457,98048.551,97922.840,97877.049,97831.207,97785.342,97716.520,
2002-06-12 10:50:00,293.446,0.000,304.158,293.757,315.849,295.617,98325.000,293.932,292.913,292.403,292.057,291.839,291.583,98048.253,97922.648,97876.891,97831.076,97785.235,97716.446,
2002-06-12 10:55:00,293.696,0.000,304.298,293.889,316.315,295.733,98322.500,294.210,293.135,292.593,292.221,291.988,291.712,98047.953,97922.454,97876.730,97830.943,97785.126,97716.370,
2002-06-12 11:00:00,293.937,0.000,304.437,294.024,316.769,295.850,98320.000,294.474,293.353,292.783,292.387,292.137,291.842,98047.656,97922.259,97876.567,97830.808,97785.016,97716.292,
2002-06-12 11:05:00,294.144,0.000,304.572,294.162,317.210,295.892,98316.667,294.706,293.532,292.933,292.510,292.242,291.925,98047.444,97922.134,97876.467,97830.729,97784.955,97716.254,
2002-06-12 11:10:00,294.290,0.000,304.697,294.300,317.630,295.933,98313.333,294.872,293.658,293.038,292.596,292.316,291.983,98047.291,97922.043,97876.395,97830.672,97784.910,97716.224,
2002-06-12 11:15:00,294.406,0.000,304.810,294.435,318.030,295.975,98310.000,295.007,293.756,293.120,292.667,292.378,292.034,98047.165,97921.965,97876.331,97830.620,97784.869,97716.196,
2002-06-12 11:20:00,294.507,0.000,304.910,294.566,318.409,296.017,98306.667,295.119,293.847,293.199,292.734,292.438,292.085,98047.046,97921.889,97876.268,97830.568,97784.827,97716.168,
2002-06-12 11:25:00,294.604,0.000,304.998,294.693,318.771,296.058,98303.333,295.228,293.932,293.275,292.800,292.497,292.136,98046.930,97921.813,97876.205,97830.517,97784.785,97716.139,
2002-06-12 11:30:00,294.679,0.000,305.076,294.815,319.117,296.100,98300.000,295.308,294.001,293.338,292.858,292.551,292.183,98046.830,97921.744,97876.147,97830.468,97784.745,97716.110,
2002-06-12 11:35:00,294.737,0.000,305.143,294.934,319.449,296.142,98296.667,295.372,294.054,293.389,292.906,292.597,292.227,98046.744,97921.683,97876.094,97830.422,97784.707,97716.083,
2002-06-12 11:40:00,294.786,0.000,305.201,295.049,319.769,296.183,98293.333,295.422,294.103,293.437,292.953,292.642,292.269,98046.663,97921.623,97876.041,97830.377,97784.669,97716.055,
2002-06-12 11:45:00,294.892,0.000,305.249,295.159,320.077,296.225,98290.000,295.538,294.201,293.522,293.025,292.707,292.325,98046.534,97921.539,97875.971,97830.320,97784.622,97716.022,
2002-06-12 11:50:00,295.066,0.000,305.288,295.266,320.374,296.267,98286.667,295.729,294.358,293.655,293.132,292.798,292.398,98046.347,97921.423,97875.879,97830.246,97784.564,97715.984,
2002-06-12 11:55:00,295.272,0.000,305.321,295.373,320.664,296.308,98283.333,295.960,294.540,293.808,293.257,292.905,292.483,98046.129,97921.292,97875.774,97830.162,97784.499,97715.941,
2002-06-12 12:00:00,295.462,0.000,305.353,295.483,320.948,296.350,98280.000,296.170,294.710,293.954,293.380,293.011,292.569,98045.920,97921.162,97875.669,97830.078,97784.432,97715.897,
2002-06-12 12:05:00,295.663,0.000,305.385,295.598,321.225,296.467,98274.167,296.387,294.898,294.129,293.538,293.159,292.706,98045.634,97920.960,97875.496,97829.931,97784.309,97715.806,
2002-06-12 12:10:00,295.763,0.000,305.408,295.714,321.484,296.583,98268.333,296.486,295.002,294.245,293.664,293.288,292.837,98045.414,97920.783,97875.336,97829.790,97784.187,97715.716,
2002-06-12 12:15:00,295.779,0.000,305.428,295.831,321.742,296.700,98262.500,296.498,295.022,294.289,293.734,293.374,292.938,98045.278,97920.654,97875.211,97829.674,97784.084,97715.634,
2002-06-12 12:20:00,295.744,0.000,305.436,295.945,322.004,296.817,98256.667,296.442,295.006,294.300,293.773,293.432,293.020,98045.188,97920.551,97875.107,97829.574,97783.991,97715.558,
2002-06-12 12:25:00,295.787,0.000,305.431,296.051,322.275,296.933,98250.833,296.479,295.055,294.359,293.845,293.514,293.116,98045.038,97920.418,97874.983,97829.460,97783.890,97715.477,
2002-06-12 12:30:00,295.919,0.000,305.412,296.148,322.556,297.050,98245.000,296.612,295.184,294.482,293.964,293.634,293.239,98044.806,97920.243,97874.827,97829.322,97783.771,97715.387,
2002-06-12 12:35:00,296.085,0.000,305.386,296.241,322.854,297.167,98239.167,296.791,295.336,294.625,294.102,293.770,293.374,98044.543,97920.049,97874.656,97829.173,97783.643,97715.290,
2002-06-12 12:40:00,296.204,0.000,305.358,296.337,323.166,297.283,98233.333,296.911,295.452,294.743,294.225,293.897,293.506,98044.309,97919.866,97874.491,97829.027,97783.516,97715.194,
2002-06-12 12:45:00,296.275,0.000,305.328,296.437,323.489,297.400,98227.500,296.978,295.525,294.828,294.326,294.007,293.629,98044.113,97919.700,97874.337,97828.888,97783.393,97715.099,
2002-06-12 12:50:00,296.283,0.000,305.292,296.538,323.817,297.517,98221.667,296.967,295.551,294.880,294.403,294.100,293.741,98043.962,97919.554,97874.196,97828.757,97783.276,97715.005,
2002-06-12 12:55:00,296.228,0.000,305.248,296.637,324.148,297.633,98215.833,296.882,295.528,294.896,294.456,294.176,293.844,98043.855,97919.426,97874.067,97828.633,97783.162,97714.912,
2002-06-12 13:00:00,296.084,0.000,305.192,296.730,324.480,297.750,98210.000,296.684,295.440,294.869,294.478,294.230,293.934,98043.808,97919.321,97873.952,97828.519,97783.054,97714.821,
2002-06-12 13:05:00,295.961,0.000,305.121,296.816,324.811,297.808,98207.500,296.510,295.370,294.845,294.490,294.264,293.994,98043.790,97919.254,97873.878,97828.444,97782.983,97714.761,
2002-06-12 13:10:00,295.950,0.000,305.018,296.885,325.107,297.867,98205.000,296.472,295.387,294.884,294.543,294.328,294.071,98043.691,97919.151,97873.779,97828.353,97782.900,97714.695,
2002-06-12 13:15:00,296.120,0.000,304.884,296.937,325.358,297.925,98202.500,296.642,295.557,295.041,294.686,294.461,294.196,98043.438,97918.969,97873.623,97828.220,97782.789,97714.613,
2002-06-12 13:20:00,296.407,0.000,304.732,296.982,325.571,297.983,98200.000,296.963,295.810,295.260,294.874,294.632,294.347,98043.095,97918.746,97873.437,97828.064,97782.661,97714.523,
2002-06-12 13:25:00,296.650,0.000,304.578,297.032,325.754,298.042,98197.500,297.229,296.031,295.458,295.051,294.795,294.494,98042.780,97918.532,97873.255,97827.911,97782.534,97714.432,
2002-06-12 13:30:00,296.845,0.000,304.426,297.091,325.912,298.100,98195.000,297.437,296.213,295.626,295.206,294.943,294.632,98042.502,97918.336,97873.086,97827.767,97782.414,97714.344,
2002-06-12 13:35:00,296.999,0.000,304.273,297.156,326.044,298.158,98192.500,297.598,296.360,295.767,295.342,295.075,294.759,98042.259,97918.157,97872.929,97827.632,97782.299,97714.259,
2002-06-12 13:40:00,297.106,0.000,304.107,297.222,326.149,298.217,98190.000,297.703,296.469,295.881,295.458,295.192,294.877,98042.052,97917.994,97872.784,97827.504,97782.189,97714.177,
2002-06-12 13:45:00,297.150,0.000,303.918,297.287,326.230,298.275,98187.500,297.734,296.528,295.957,295.547,295.288,294.982,98041.893,97917.855,97872.655,97827.388,97782.087,97714.098,
2002-06-12 13:50:00,297.112,0.000,303.706,297.347,326.287,298.333,98185.000,297.667,296.522,295.985,295.601,295.358,295.069,98041.798,97917.746,97872.547,97827.287,97781.995,97714.025,
2002-06-12 13:55:00,297.184,0.000,303.472,297.399,326.322,298.392,98182.500,297.720,296.615,296.087,295.707,295.467,295.182,98041.613,97917.591,97872.407,97827.163,97781.888,97713.943,
2002-06-12 14:00:00,297.410,0.000,303.214,297.439,326.336,298.450,98180.000,297.964,296.827,296.280,295.877,295.625,295.327,98041.309,97917.380,97872.228,97827.011,97781.761,97713.851,
2002-06-12 14:05:00,297.681,0.000,302.942,297.474,326.338,298.517,98176.667,298.258,297.076,296.504,296.075,295.806,295.490,98040.960,97917.143,97872.028,97826.843,97781.622,97713.752,
2002-06-12 14:10:00,297.843,0.000,302.716,297.516,326.334,298.583,98173.333,298.425,297.234,296.660,296.227,295.954,295.633,98040.695,97916.945,97871.854,97826.693,97781.495,97713.658,
2002-06-12 14:15:00,297.888,0.000,302.621,297.566,326.320,298.650,98170.000,298.451,297.299,296.745,296.327,296.063,295.749,98040.522,97916.792,97871.712,97826.565,97781.384,97713.573,
2002-06-12 14:20:00,297.902,0.000,302.617,297.617,326.296,298.717,98166.667,298.442,297.336,296.805,296.406,296.153,295.853,98040.380,97916.658,97871.585,97826.449,97781.280,97713.492,
2002-06-12 14:25:00,297.890,0.000,302.675,297.662,326.263,298.783,98163.333,298.403,297.353,296.850,296.472,296.233,295.949,98040.260,97916.534,97871.466,97826.339,97781.181,97713.413,
2002-06-12 14:30:00,297.843,0.000,302.779,297.701,326.224,298.850,98160.000,298.320,297.342,296.874,296.524,296.302,296.038,98040.167,97916.424,97871.356,97826.235,97781.087,97713.337,
2002-06-12 14:35:00,297.842,0.000,302.912,297.733,326.180,298.917,98156.667,298.287,297.374,296.930,296.599,296.389,296.138,98040.036,97916.294,97871.232,97826.121,97780.985,97713.257,
2002-06-12 14:40:00,297.923,0.000,303.050,297.757,326.132,298.983,98153.333,298.354,297.471,297.036,296.709,296.502,296.256,98039.840,97916.133,97871.087,97825.992,97780.874,97713.172,
2002-06-12 14:45:00,298.059,0.000,303.195,297.776,326.083,299.050,98150.000,298.486,297.613,297.177,296.845,296.636,296.388,98039.600,97915.949,97870.925,97825.852,97780.754,97713.082,
2002-06-12 14:50:00,298.200,0.000,303.354,297.796,326.034,299.117,98146.667,298.624,297.756,297.319,296.984,296.773,296.522,98039.356,97915.764,97870.762,97825.709,97780.632,97712.992,
2002-06-12 14:55:00,298.317,0.000,303.529,297.819,325.984,299.183,98143.333,298.736,297.880,297.446,297.112,296.901,296.651,98039.130,97915.587,97870.604,97825.571,97780.514,97712.903,
2002-06-12 15:00:00,298.414,0.000,303.718,297.846,325.931,299.250,98140.000,298.823,297.987,297.560,297.230,297.022,296.775,98038.922,97915.420,97870.454,97825.438,97780.399,97712.816,
2002-06-12 15:05:00,298.481,0.000,303.919,297.875,325.873,299.258,98139.167,298.880,298.064,297.645,297.321,297.116,296.873,98038.763,97915.290,97870.336,97825.334,97780.309,97712.747,
2002-06-12 15:10:00,298.499,0.000,304.113,297.897,325.781,299.267,98138.333,298.879,298.100,297.697,297.386,297.189,296.955,98038.647,97915.182,97870.235,97825.242,97780.227,97712.684,
2002-06-12 15:15:00,298.476,0.000,304.300,297.912,325.655,299.275,98137.500,298.832,298.102,297.724,297.433,297.248,297.028,98038.564,97915.091,97870.146,97825.159,97780.152,97712.624,
2002-06-12 15:20:00,298.427,0.000,304.479,297.919,325.500,299.283,98136.667,298.752,298.084,297.735,297.467,297.297,297.094,98038.502,97915.011,97870.064,97825.081,97780.081,97712.566,
2002-06-12 15:25:00,298.352,0.000,304.649,297.917,325.320,299.292,98135.833,298.643,298.044,297.729,297.489,297.336,297.154,98038.461,97914.941,97869.991,97825.009,97780.013,97712.510,
2002-06-12 15:30:00,298.329,0.000,304.810,297.907,325.118,299.300,98135.000,298.590,298.052,297.761,297.538,297.396,297.226,98038.377,97914.849,97869.902,97824.926,97779.939,97712.450,
2002-06-12 15:35:00,298.389,0.000,304.963,297.888,324.896,299.308,98134.167,298.638,298.124,297.841,297.622,297.483,297.317,98038.229,97914.727,97869.791,97824.828,97779.853,97712.385,
2002-06-12 15:40:00,298.477,0.000,305.113,297.866,324.658,299.317,98133.333,298.719,298.220,297.939,297.720,297.581,297.415,98038.057,97914.592,97869.671,97824.723,97779.763,97712.317,
2002-06-12 15:45:00,298.558,0.000,305.264,297.846,324.407,299.325,98132.500,298.793,298.309,298.032,297.815,297.677,297.513,98037.891,97914.461,97869.553,97824.619,97779.674,97712.250,
2002-06-12 15:50:00,298.627,0.000,305.416,297.830,324.141,299.333,98131.667,298.852,298.388,298.117,297.903,297.768,297.606,98037.736,97914.334,97869.440,97824.519,97779.587,97712.184,
2002-06-12 15:55:00,298.693,0.000,305.568,297.815,323.861,299.342,98130.833,298.908,298.463,298.199,297.989,297.857,297.699,98037.584,97914.211,97869.328,97824.420,97779.501,97712.119,
2002-06-12 16:00:00,298.756,0.000,305.733,297.800,323.566,299.350,98130.000,298.960,298.537,298.280,298.075,297.945,297.790,98037.435,97914.088,97869.217,97824.321,97779.416,97712.054,
2002-06-12 16:05:00,298.784,0.000,305.912,297.785,323.258,299.317,98129.167,298.981,298.570,298.316,298.112,297.982,297.827,98037.374,97914.039,97869.173,97824.283,97779.384,97712.030,
2002-06-12 16:10:00,298.794,0.000,306.127,297.775,322.964,299.283,98128.333,298.985,298.586,298.336,298.135,298.007,297.854,98037.333,97914.003,97869.140,97824.253,97779.357,97712.009,
2002-06-12 16:15:00,298.802,0.000,306.366,297.767,322.670,299.250,98127.500,298.984,298.602,298.357,298.159,298.034,297.884,98037.290,97913.964,97869.103,97824.220,97779.328,97711.987,
2002-06-12 16:20:00,298.819,0.000,306.623,297.760,322.374,299.217,98126.667,298.992,298.628,298.386,298.191,298.067,297.918,98037.237,97913.918,97869.062,97824.183,97779.296,97711.962,
2002-06-12 16:25:00,298.878,0.000,306.895,297.753,322.072,299.183,98125.833,299.046,298.693,298.446,298.245,298.117,297.965,98037.146,97913.853,97869.006,97824.136,97779.257,97711.934,
2002-06-12 16:30:00,298.985,0.000,307.180,297.747,321.767,299.150,98125.000,299.153,298.799,298.539,298.323,298.186,298.023,98037.016,97913.767,97868.936,97824.078,97779.210,97711.902,
2002-06-12 16:35:00,299.100,0.000,307.479,297.744,321.458,299.117,98124.167,299.270,298.912,298.637,298.406,298.259,298.085,98036.878,97913.677,97868.862,97824.018,97779.162,97711.868,
2002-06-12 16:40:00,299.201,0.000,307.794,297.746,321.145,299.083,98123.333,299.369,299.012,298.726,298.482,298.327,298.143,98036.752,97913.592,97868.792,97823.960,97779.115,97711.836,
2002-06-12 16:45:00,299.293,0.000,308.122,297.753,320.826,299.050,98122.500,299.459,299.106,298.809,298.554,298.392,298.200,98036.633,97913.512,97868.725,97823.905,97779.070,97711.804,
2002-06-12 16:50:00,299.380,0.000,308.435,297.762,320.500,299.017,98121.667,299.544,299.195,298.890,298.625,298.456,298.254,98036.518,97913.434,97868.659,97823.851,97779.026,97711.774,
2002-06-12 16:55:00,299.461,0.000,308.629,297.773,320.168,298.983,98120.833,299.622,299.277,298.965,298.691,298.516,298.307,98036.410,97913.359,97868.597,97823.799,97778.984,97711.744,
2002-06-12 17:00:00,299.530,0.000,308.736,297.785,319.828,298.950,98120.000,299.687,299.349,299.032,298.751,298.571,298.356,98036.313,97913.290,97868.539,97823.750,97778.943,97711.716,
2002-06-12 17:05:00,299.589,0.000,308.778,297.797,319.482,298.917,98120.833,299.743,299.412,299.093,298.808,298.625,298.405,98036.221,97913.223,97868.481,97823.701,97778.903,97711.687,
2002-06-12 17:10:00,299.615,0.000,308.790,297.806,319.124,298.883,98121.667,299.763,299.445,299.131,298.849,298.666,298.445,98036.156,97913.170,97868.433,97823.660,97778.867,97711.661,
2002-06-12 17:15:00,299.612,0.000,308.817,297.808,318.760,298.850,98122.500,299.751,299.451,299.147,298.872,298.693,298.476,98036.119,97913.132,97868.397,97823.626,97778.838,97711.638,
2002-06-12 17:20:00,299.593,0.000,308.849,297.803,318.389,298.817,98123.333,299.722,299.443,299.151,298.886,298.712,298.501,98036.098,97913.103,97868.367,97823.598,97778.812,97711.617,
2002-06-12 17:25:00,299.570,0.000,308.883,297.790,318.014,298.783,98124.167,299.689,299.430,299.150,298.895,298.727,298.523,98036.082,97913.078,97868.341,97823.573,97778.789,97711.598,
2002-06-12 17:30:00,299.538,0.000,308.917,297.771,317.636,298.750,98125.000,299.647,299.409,299.143,298.898,298.737,298.541,98036.075,97913.059,97868.320,97823.551,97778.768,97711.580,
2002-06-12 17:35:00,299.499,0.000,308.951,297.746,317.254,298.717,98125.833,299.601,299.380,299.127,298.895,298.742,298.555,98036.077,97913.045,97868.302,97823.532,97778.749,97711.564,
2002-06-12 17:40:00,299.481,0.000,308.969,297.719,316.871,298.683,98126.667,299.575,299.370,299.126,298.902,298.754,298.573,98036.062,97913.023,97868.280,97823.510,97778.728,97711.546,
2002-06-12 17:45:00,299.480,0.000,308.929,297.690,316.486,298.650,98127.500,299.569,299.374,299.137,298.917,298.773,298.595,98036.034,97912.995,97868.253,97823.485,97778.706,97711.529,
2002-06-12 17:50:00,299.478,0.000,308.848,297.662,316.100,298.617,98128.333,299.562,299.377,299.146,298.932,298.791,298.617,98036.008,97912.968,97868.226,97823.460,97778.684,97711.511,
2002-06-12 17:55:00,299.472,0.000,308.736,297.635,315.712,298.583,98129.167,299.551,299.376,299.153,298.945,298.807,298.638,98035.985,97912.943,97868.202,97823.438,97778.663,97711.495,
2002-06-12 18:00:00,299.463,0.000,308.598,297.607,315.321,298.550,98130.000,299.537,299.372,299.157,298.955,298.821,298.656,98035.967,97912.921,97868.180,97823.417,97778.644,97711.479,
2002-06-12 18:05:00,299.396,0.000,308.440,297.579,314.928,298.392,98132.500,299.473,299.302,299.088,298.888,298.754,298.586,98036.093,97913.020,97868.268,97823.495,97778.712,97711.532,
2002-06-12 18:10:00,299.270,0.000,308.234,297.548,314.517,298.233,98135.000,299.350,299.172,298.963,298.773,298.644,298.483,98036.289,97913.164,97868.392,97823.601,97778.802,97711.598,
2002-06-12 18:15:00,299.122,0.000,307.988,297.511,314.092,298.075,98137.500,299.203,299.023,298.823,298.644,298.523,298.371,98036.505,97913.319,97868.525,97823.714,97778.895,97711.665,
2002-06-12 18:20:00,298.972,0.000,307.705,297.465,313.653,297.917,98140.000,299.051,298.874,298.683,298.514,298.401,298.259,98036.724,97913.475,97868.660,97823.828,97778.991,97711.734,
2002-06-12 18:25:00,298.633,0.000,307.394,297.411,313.203,297.758,98142.500,298.712,298.536,298.388,298.268,298.186,298.081,98037.123,97913.735,97868.870,97823.998,97779.126,97711.825,
2002-06-12 18:30:00,298.413,0.000,307.076,297.347,312.796,297.600,98145.000,298.480,298.329,298.197,298.094,298.025,297.939,98037.412,97913.933,97869.038,97824.139,97779.242,97711.906,
2002-06-12 18:35:00,298.310,0.000,306.708,297.271,312.379,297.442,98147.500,298.378,298.227,298.092,297.987,297.918,297.834,98037.595,97914.073,97869.163,97824.248,97779.334,97711.974,
2002-06-12 18:40:00,298.242,0.000,306.337,297.186,311.966,297.283,98150.000,298.314,298.155,298.013,297.902,297.830,297.743,98037.746,97914.195,97869.273,97824.345,97779.419,97712.039,
2002-06-12 18:45:00,298.205,0.000,305.944,297.102,311.537,297.125,98152.500,298.273,298.122,297.984,297.876,297.806,297.722,98037.788,97914.222,97869.296,97824.363,97779.433,97712.048,
2002-06-12 18:50:00,298.107,0.000,304.977,297.000,310.852,296.967,98155.000,298.176,298.021,297.884,297.776,297.705,297.618,98037.975,97914.367,97869.426,97824.479,97779.533,97712.125,
2002-06-12 18:55:00,297.963,0.000,304.238,296.908,310.218,296.808,98157.500,298.032,297.879,297.748,297.646,297.578,297.494,98038.205,97914.539,97869.576,97824.609,97779.644,97712.207,
2002-06-12 19:00:00,297.812,0.000,303.656,296.818,309.625,296.650,98160.000,297.879,297.731,297.607,297.510,297.446,297.367,98038.444,97914.714,97869.729,97824.741,97779.755,97712.289,
2002-06-12 19:05:00,297.640,0.000,303.180,296.728,309.064,296.450,98163.333,297.708,297.558,297.436,297.341,297.278,297.200,98038.746,97914.944,97869.934,97824.919,97779.909,97712.404,
2002-06-12 19:10:00,297.460,0.000,302.785,296.643,308.541,296.250,98166.667,297.530,297.376,297.256,297.165,297.104,297.028,98039.057,97915.180,97870.142,97825.101,97780.063,97712.519,
2002-06-12 19:15:00,297.287,0.000,302.447,296.561,308.051,296.050,98170.000,297.358,297.201,297.083,296.995,296.937,296.863,98039.356,97915.407,97870.342,97825.274,97780.211,97712.629,
2002-06-12 19:20:00,297.126,0.000,302.152,296.480,307.591,295.850,98173.333,297.199,297.039,296.923,296.837,296.779,296.708,98039.637,97915.620,97870.530,97825.439,97780.352,97712.734,
2002-06-12 19:25:00,296.980,0.000,301.889,296.401,307.156,295.650,98176.667,297.054,296.891,296.775,296.690,296.634,296.565,98039.896,97915.817,97870.704,97825.590,97780.481,97712.830,
2002-06-12 19:30:00,296.846,0.000,301.651,296.324,306.745,295.450,98180.000,296.922,296.756,296.640,296.557,296.502,296.434,98040.131,97915.996,97870.863,97825.729,97780.599,97712.918,
2002-06-12 19:35:00,296.728,0.000,301.434,296.249,306.354,295.250,98183.333,296.805,296.637,296.522,296.441,296.388,296.322,98040.336,97916.151,97871.000,97825.848,97780.701,97712.994,
2002-06-12 19:40:00,296.629,0.000,301.234,296.177,305.982,295.050,98186.667,296.706,296.538,296.426,296.347,296.295,296.231,98040.503,97916.276,97871.110,97825.943,97780.782,97713.054,
2002-06-12 19:45:00,296.558,0.000,301.048,296.107,305.627,294.850,98190.000,296.633,296.469,296.359,296.282,296.233,296.172,98040.614,97916.358,97871.181,97826.004,97780.833,97713.091,
2002-06-12 19:50:00,296.522,0.000,300.875,296.041,305.287,294.650,98193.333,296.594,296.437,296.333,296.259,296.212,296.155,98040.653,97916.381,97871.200,97826.020,97780.845,97713.099,
2002-06-12 19:55:00,296.537,0.000,300.714,295.978,304.961,294.450,98196.667,296.603,296.460,296.364,296.294,296.251,296.200,98040.585,97916.319,97871.143,97825.967,97780.798,97713.062,
2002-06-12 20:00:00,296.622,0.000,300.565,295.920,304.650,294.250,98200.000,296.676,296.560,296.476,296.412,296.374,296.332,98040.366,97916.137,97870.977,97825.819,97780.668,97712.961,
2002-06-12 20:05:00,296.582,0.000,300.428,295.868,304.353,294.008,98201.667,296.649,296.503,296.397,296.318,296.265,296.195,98040.581,97916.335,97871.164,97825.993,97780.827,97713.092,
2002-06-12 20:10:00,296.392,0.000,300.305,295.824,304.070,293.767,98203.333,296.480,296.287,296.163,296.078,296.019,295.942,98041.005,97916.679,97871.473,97826.265,97781.062,97713.270,
2002-06-12 20:15:00,296.098,0.000,300.187,295.780,303.792,293.525,98205.000,296.195,295.982,295.860,295.784,295.731,295.663,98041.515,97917.065,97871.812,97826.559,97781.311,97713.453,
2002-06-12 20:20:00,295.811,0.000,300.065,295.730,303.515,293.283,98206.667,295.909,295.694,295.577,295.506,295.458,295.395,98042.009,97917.436,97872.140,97826.843,97781.553,97713.633,
2002-06-12 20:25:00,295.561,0.000,299.937,295.670,303.236,293.042,98208.333,295.663,295.440,295.320,295.250,295.202,295.140,98042.467,97917.789,97872.453,97827.117,97781.787,97713.808,
2002-06-12 20:30:00,295.329,0.000,299.805,295.603,302.958,292.800,98210.000,295.438,295.200,295.075,295.002,294.953,294.890,98042.911,97918.134,97872.761,97827.387,97782.019,97713.982,
2002-06-12 20:35:00,295.101,0.000,299.671,295.531,302.680,292.558,98211.667,295.217,294.962,294.832,294.757,294.707,294.643,98043.352,97918.477,97873.066,97827.655,97782.249,97714.155,
