cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],TempProf_cur[20.0],PresProf_cur[1.2],PresProf_cur[20.0],
2008-07-01 05:20:00,289.433,287.541,30.125,297.896,293.373,289.786,288.550,101573.333,289.738,287.541,101606.647,101390.000,
2008-07-01 05:25:00,288.282,287.541,16.125,298.004,293.227,290.001,288.625,101574.167,288.337,287.541,101606.972,101390.000,
2008-07-01 05:30:00,289.706,287.539,37.611,298.438,293.497,290.764,288.700,101575.000,290.049,287.539,101606.556,101390.000,
2008-07-01 05:35:00,288.313,287.537,19.462,298.329,293.306,290.823,288.775,101575.833,288.363,287.537,101606.955,101390.000,
2008-07-01 05:40:00,289.949,287.533,45.165,298.750,293.622,291.615,288.850,101576.667,290.331,287.533,101606.479,101390.000,
2008-07-01 05:45:00,288.326,287.529,21.692,298.530,293.395,291.604,288.925,101577.500,288.370,287.529,101606.948,101390.000,
2008-07-01 05:50:00,290.250,287.523,49.900,298.938,293.765,292.473,289.000,101578.333,290.681,287.523,101606.386,101390.000,
2008-07-01 05:55:00,288.367,287.517,23.595,298.619,293.501,292.392,289.075,101579.167,288.409,287.517,101606.932,101390.000,
2008-07-01 06:00:00,290.558,287.510,41.650,299.021,293.960,293.339,289.150,101580.000,291.040,287.510,101606.293,101390.000,
2008-07-01 06:05:00,288.374,287.473,16.822,298.604,293.656,293.170,289.175,101584.167,288.418,287.473,101606.943,101390.000,
2008-07-01 06:10:00,290.830,287.436,45.677,299.029,294.137,294.178,289.200,101588.333,291.369,287.436,101606.239,101390.000,
2008-07-01 06:15:00,288.360,287.399,18.125,298.533,293.783,293.904,289.225,101592.500,288.403,287.399,101606.971,101390.000,
2008-07-01 06:20:00,291.085,287.362,49.141,298.977,294.313,295.020,289.250,101596.667,291.677,287.362,101606.188,101390.000,
2008-07-01 06:25:00,288.325,287.326,19.241,298.393,293.909,294.699,289.275,101600.833,288.366,287.326,101607.008,101390.000,
2008-07-01 06:30:00,291.367,287.289,52.251,298.842,294.490,295.902,289.300,101605.000,292.015,287.289,101606.129,101390.000,
2008-07-01 06:35:00,288.292,287.252,20.022,298.141,294.025,295.439,289.325,101609.167,288.330,287.252,101607.043,101390.000,
2008-07-01 06:40:00,291.656,287.216,54.860,298.621,294.666,296.736,289.350,101613.333,292.364,287.216,101606.069,101390.000,
2008-07-01 06:45:00,288.248,287.180,20.593,297.825,294.142,296.157,289.375,101617.500,288.283,287.180,101607.082,101390.000,
2008-07-01 06:50:00,291.980,287.144,57.458,298.343,294.852,297.576,289.400,101621.667,292.754,287.144,101605.997,101390.000,
2008-07-01 06:55:00,288.201,287.108,21.007,297.478,294.311,296.876,289.425,101625.833,288.231,287.108,101607.121,101390.000,
2008-07-01 07:00:00,292.330,287.073,54.118,298.052,295.097,298.435,289.450,101630.000,293.175,287.073,101605.918,101390.000,
2008-07-01 07:05:00,288.143,287.040,18.158,297.069,294.449,297.599,289.475,101630.833,288.168,287.040,101607.163,101390.000,
2008-07-01 07:10:00,292.628,287.007,55.188,297.707,295.317,299.328,289.500,101631.667,293.537,287.007,101605.854,101390.000,
2008-07-01 07:15:00,288.094,286.975,18.129,296.638,294.599,298.472,289.525,101632.500,288.115,286.975,101607.201,101390.000,
2008-07-01 07:20:00,293.073,286.943,57.225,297.362,295.559,300.361,289.550,101633.333,294.067,286.943,101605.745,101390.000,
2008-07-01 07:25:00,288.088,286.912,18.333,296.245,294.761,299.379,289.575,101634.167,288.104,286.912,101607.220,101390.000,
2008-07-01 07:30:00,293.430,286.882,59.008,297.163,295.804,301.341,289.600,101635.000,294.496,286.882,101605.663,101390.000,
2008-07-01 07:35:00,288.063,286.852,18.447,296.067,294.938,300.222,289.625,101635.833,288.075,286.852,101607.247,101390.000,
2008-07-01 07:40:00,293.814,286.822,60.757,296.079,297.117,302.290,289.650,101636.667,294.955,286.822,101605.571,101390.000,
2008-07-01 07:45:00,288.056,286.793,18.597,295.171,296.001,301.054,289.675,101637.500,288.064,286.793,101607.266,101390.000,
2008-07-01 07:50:00,294.167,286.765,62.328,296.404,297.180,303.213,289.700,101638.333,295.379,286.765,101605.488,101390.000,
2008-07-01 07:55:00,288.046,286.737,18.731,295.430,296.008,301.874,289.725,101639.167,288.051,286.737,101607.285,101390.000,
2008-07-01 08:00:00,294.511,286.710,62.350,296.851,297.297,304.115,289.750,101640.000,295.790,286.710,101605.408,101390.000,
2008-07-01 08:05:00,288.092,286.747,18.237,295.941,296.089,302.683,289.817,101639.167,288.094,286.747,101607.260,101390.000,
2008-07-01 08:10:00,294.994,286.786,64.266,297.465,297.475,304.991,289.883,101638.333,296.343,286.786,101605.228,101390.000,
2008-07-01 08:15:00,288.204,286.825,18.652,296.542,296.216,303.344,289.950,101637.500,288.202,286.825,101607.182,101390.000,
2008-07-01 08:20:00,295.275,286.866,65.577,298.148,297.649,305.703,290.017,101636.667,296.659,286.866,101605.105,101390.000,
2008-07-01 08:25:00,288.273,286.908,18.995,297.210,296.356,303.975,290.083,101635.833,288.266,286.908,101607.121,101390.000,
2008-07-01 08:30:00,295.643,286.951,67.309,298.900,297.853,306.422,290.150,101635.000,297.072,286.951,101604.953,101390.000,
2008-07-01 08:35:00,288.373,286.995,19.403,297.932,296.526,304.559,290.217,101634.167,288.361,286.995,101607.046,101390.000,
2008-07-01 08:40:00,295.938,287.041,68.839,299.678,298.066,307.063,290.283,101633.333,297.403,287.041,101604.822,101390.000,
2008-07-01 08:45:00,288.460,287.088,19.789,298.676,296.705,305.104,290.350,101632.500,288.444,287.088,101606.976,101390.000,
2008-07-01 08:50:00,296.245,287.136,70.514,300.472,298.287,307.679,290.417,101631.667,297.744,287.136,101604.685,101390.000,
2008-07-01 08:55:00,288.560,287.185,20.219,299.433,296.893,305.621,290.483,101630.833,288.540,287.185,101606.898,101390.000,
2008-07-01 09:00:00,296.527,287.236,72.451,301.269,298.510,308.262,290.550,101630.000,298.057,287.236,101604.555,101390.000,
2008-07-01 09:05:00,288.653,287.278,20.828,300.179,297.067,306.127,290.633,101630.000,288.630,287.278,101606.825,101390.000,
2008-07-01 09:10:00,296.698,287.322,73.639,302.041,298.714,308.876,290.717,101630.000,298.243,287.322,101604.464,101390.000,
2008-07-01 09:15:00,288.756,287.366,21.280,300.918,297.240,306.861,290.800,101630.000,288.732,287.366,101606.751,101390.000,
2008-07-01 09:20:00,297.082,287.411,75.679,302.837,298.952,309.673,290.883,101630.000,298.676,287.411,101604.311,101390.000,
2008-07-01 09:25:00,288.926,287.457,21.937,301.687,297.392,307.606,290.967,101630.000,288.903,287.457,101606.649,101390.000,
2008-07-01 09:30:00,297.302,287.504,76.964,303.600,299.160,310.393,291.050,101630.000,298.918,287.504,101604.205,101390.000,
2008-07-01 09:35:00,289.068,287.552,22.317,302.382,297.590,308.325,291.133,101630.000,289.046,287.552,101606.559,101390.000,
2008-07-01 09:40:00,297.572,287.600,78.303,304.349,299.357,311.138,291.217,101630.000,299.216,287.600,101604.082,101390.000,
2008-07-01 09:45:00,289.234,287.649,22.800,303.092,297.751,309.058,291.300,101630.000,289.214,287.649,101606.457,101390.000,
2008-07-01 09:50:00,297.790,287.699,79.398,305.075,299.541,311.855,291.383,101630.000,299.454,287.699,101603.974,101390.000,
2008-07-01 09:55:00,289.392,287.751,23.243,303.785,297.905,309.782,291.467,101630.000,289.375,287.751,101606.358,101390.000,
2008-07-01 10:00:00,298.008,287.803,80.662,305.791,299.721,312.568,291.550,101630.000,299.689,287.803,101603.863,101390.000,
2008-07-01 10:05:00,289.584,287.886,23.892,304.497,298.090,310.510,291.650,101630.000,289.569,287.886,101606.235,101390.000,
2008-07-01 10:10:00,298.278,287.970,82.028,306.510,299.913,313.275,291.750,101630.000,299.975,287.970,101603.710,101390.000,
2008-07-01 10:15:00,289.806,288.056,24.523,305.203,298.283,311.192,291.850,101630.000,289.792,288.056,101606.086,101390.000,
2008-07-01 10:20:00,298.480,288.142,83.183,307.209,300.094,313.927,291.950,101630.000,300.179,288.142,101603.574,101390.000,
2008-07-01 10:25:00,290.018,288.230,25.142,305.896,298.473,311.864,292.050,101630.000,290.006,288.230,101605.941,101390.000,
2008-07-01 10:30:00,298.720,288.318,84.482,307.892,300.281,314.570,292.150,101630.000,300.427,288.318,101603.425,101390.000,
2008-07-01 10:35:00,290.241,288.408,25.753,306.563,298.668,312.489,292.250,101630.000,290.230,288.408,101605.790,101390.000,
2008-07-01 10:40:00,298.946,288.498,85.676,308.549,300.468,315.167,292.350,101630.000,300.659,288.498,101603.278,101390.000,
2008-07-01 10:45:00,290.462,288.590,26.329,307.208,298.863,313.090,292.450,101630.000,290.453,288.590,101605.638,101390.000,
2008-07-01 10:50:00,299.184,288.683,86.866,309.185,300.656,315.749,292.550,101630.000,300.904,288.683,101603.127,101390.000,
2008-07-01 10:55:00,290.689,288.776,26.908,307.831,299.058,313.672,292.650,101630.000,290.682,288.776,101605.483,101390.000,
2008-07-01 11:00:00,299.422,288.871,87.928,309.792,300.842,316.303,292.750,101630.000,301.148,288.871,101602.974,101390.000,
2008-07-01 11:05:00,290.909,288.956,27.377,308.415,299.241,314.214,292.833,101628.333,290.903,288.956,101605.334,101390.000,
2008-07-01 11:10:00,299.669,289.042,89.145,310.369,301.025,316.804,292.917,101626.667,301.405,289.042,101602.827,101390.000,
2008-07-01 11:15:00,291.117,289.129,27.856,308.969,299.420,314.662,293.000,101625.000,291.112,289.129,101605.191,101390.000,
2008-07-01 11:20:00,299.852,289.216,89.968,310.905,301.195,317.222,293.083,101623.333,301.587,289.216,101602.696,101390.000,
2008-07-01 11:25:00,291.308,289.305,28.295,309.489,299.592,315.077,293.167,101621.667,291.303,289.305,101605.055,101390.000,
2008-07-01 11:30:00,300.002,289.395,90.683,311.395,301.349,317.587,293.250,101620.000,301.729,289.395,101602.573,101390.000,
2008-07-01 11:35:00,291.502,289.486,28.734,309.961,299.752,315.422,293.333,101618.333,291.498,289.486,101604.915,101390.000,
2008-07-01 11:40:00,300.120,289.578,91.280,311.834,301.485,317.882,293.417,101616.667,301.833,289.578,101602.458,101390.000,
2008-07-01 11:45:00,291.690,289.670,29.218,310.394,299.902,315.725,293.500,101615.000,291.686,289.670,101604.777,101390.000,
2008-07-01 11:50:00,300.227,289.764,91.949,312.230,301.612,318.140,293.583,101613.333,301.924,289.764,101602.345,101390.000,
2008-07-01 11:55:00,291.882,289.859,29.820,310.788,300.046,315.998,293.667,101611.667,291.878,289.859,101604.637,101390.000,
2008-07-01 12:00:00,300.315,289.954,92.369,312.586,301.731,318.369,293.750,101610.000,301.992,289.954,101602.236,101390.000,
2008-07-01 12:05:00,292.071,290.049,30.230,311.142,300.184,316.258,293.833,101605.000,292.067,290.049,101604.497,101390.000,
2008-07-01 12:10:00,300.353,290.144,93.113,312.894,301.838,318.609,293.917,101600.000,302.001,290.144,101602.142,101390.000,
2008-07-01 12:15:00,292.265,290.240,30.918,311.458,300.317,316.606,294.000,101595.000,292.261,290.240,101604.356,101390.000,
2008-07-01 12:20:00,300.473,290.338,94.216,313.177,301.954,318.912,294.083,101590.000,302.106,290.338,101602.024,101390.000,
2008-07-01 12:25:00,292.488,290.436,31.672,311.744,300.454,316.938,294.167,101585.000,292.485,290.436,101604.202,101390.000,
2008-07-01 12:30:00,300.539,290.535,95.126,313.412,302.057,319.162,294.250,101580.000,302.146,290.535,101601.919,101390.000,
2008-07-01 12:35:00,292.698,290.636,32.345,311.979,300.576,317.226,294.333,101575.000,292.696,290.636,101604.052,101390.000,
2008-07-01 12:40:00,300.621,290.737,96.128,313.602,302.150,319.385,294.417,101570.000,302.204,290.737,101601.809,101390.000,
2008-07-01 12:45:00,292.916,290.839,33.161,312.175,300.693,317.490,294.500,101565.000,292.915,290.839,101603.898,101390.000,
2008-07-01 12:50:00,300.692,290.943,97.333,313.751,302.237,319.580,294.583,101560.000,302.249,290.943,101601.700,101390.000,
2008-07-01 12:55:00,293.132,291.047,34.077,312.331,300.805,317.728,294.667,101555.000,293.132,291.047,101603.743,101390.000,
2008-07-01 13:00:00,300.764,291.152,98.662,313.862,302.317,319.747,294.750,101550.000,302.295,291.152,101601.589,101390.000,
2008-07-01 13:05:00,293.334,291.238,34.937,312.454,300.913,317.921,294.792,101545.833,293.335,291.238,101603.599,101390.000,
2008-07-01 13:10:00,300.873,291.324,100.377,313.944,302.398,319.802,294.833,101541.667,302.389,291.324,101601.482,101390.000,
2008-07-01 13:15:00,293.506,291.410,35.942,312.534,301.012,317.850,294.875,101537.500,293.506,291.410,101603.473,101390.000,
2008-07-01 13:20:00,300.827,291.498,101.642,313.962,302.448,319.653,294.917,101533.333,302.304,291.498,101601.418,101390.000,
2008-07-01 13:25:00,293.624,291.586,36.876,312.563,301.093,317.734,294.958,101529.167,293.622,291.586,101603.368,101390.000,
2008-07-01 13:30:00,300.871,291.675,103.375,313.941,302.498,319.493,295.000,101525.000,302.324,291.675,101601.328,101390.000,
2008-07-01 13:35:00,293.769,291.764,75.758,312.539,301.163,317.543,295.042,101520.833,293.765,291.764,101603.250,101390.000,
2008-07-01 13:40:00,300.943,291.854,105.297,313.879,302.545,319.276,295.083,101516.667,302.365,291.854,101601.223,101390.000,
2008-07-01 13:45:00,293.907,291.945,77.756,312.473,301.228,317.319,295.125,101512.500,293.901,291.945,101603.135,101390.000,
2008-07-01 13:50:00,300.963,292.037,107.038,313.767,302.579,319.011,295.167,101508.333,302.358,292.037,101601.140,101390.000,
2008-07-01 13:55:00,294.044,292.129,79.838,312.366,301.286,317.061,295.208,101504.167,294.037,292.129,101603.019,101390.000,
2008-07-01 14:00:00,300.993,292.222,110.123,313.602,302.602,318.710,295.250,101500.000,302.361,292.222,101601.052,101390.000,
2008-07-01 14:05:00,294.178,292.309,83.515,312.186,301.315,316.755,295.292,101493.333,294.169,292.309,101602.906,101390.000,
2008-07-01 14:10:00,300.973,292.396,55.953,313.373,302.604,318.394,295.333,101486.667,302.309,292.396,101600.984,101390.000,
2008-07-01 14:15:00,294.216,292.484,85.397,311.942,301.315,316.485,295.375,101480.000,294.206,292.484,101602.836,101390.000,
2008-07-01 14:20:00,301.033,292.572,56.864,313.111,302.608,318.118,295.417,101473.333,302.352,292.572,101600.895,101390.000,
2008-07-01 14:25:00,294.367,292.661,87.490,311.675,301.329,316.219,295.458,101466.667,294.357,292.661,101602.717,101390.000,
2008-07-01 14:30:00,301.012,292.751,57.518,312.793,302.598,317.783,295.500,101460.000,302.297,292.751,101600.826,101390.000,
2008-07-01 14:35:00,294.500,292.841,89.343,311.363,301.341,315.913,295.542,101453.333,294.489,292.841,101602.606,101390.000,
2008-07-01 14:40:00,301.000,292.931,58.115,312.433,302.583,317.423,295.583,101446.667,302.254,292.931,101600.754,101390.000,
2008-07-01 14:45:00,294.641,293.022,91.090,311.012,301.347,315.585,295.625,101440.000,294.628,293.022,101602.491,101390.000,
2008-07-01 14:50:00,300.970,293.114,58.581,312.031,302.561,317.032,295.667,101433.333,302.188,293.114,101600.687,101390.000,
2008-07-01 14:55:00,294.777,293.206,92.603,310.623,301.348,315.231,295.708,101426.667,294.763,293.206,101602.377,101390.000,
2008-07-01 15:00:00,300.932,293.298,61.337,311.596,302.533,316.622,295.750,101420.000,302.113,293.298,101600.622,101390.000,
2008-07-01 15:05:00,294.906,293.376,99.691,310.212,301.353,314.865,295.775,101415.000,294.892,293.376,101602.271,101390.000,
2008-07-01 15:10:00,300.872,293.454,62.365,311.130,302.498,316.191,295.800,101410.000,302.015,293.454,101600.574,101390.000,
2008-07-01 15:15:00,295.017,293.533,101.887,309.765,301.349,314.471,295.825,101405.000,295.002,293.533,101602.176,101390.000,
2008-07-01 15:20:00,300.799,293.612,63.071,310.630,302.456,315.734,295.850,101400.000,301.905,293.612,101600.530,101390.000,
2008-07-01 15:25:00,295.127,293.692,103.899,309.287,301.339,314.056,295.875,101395.000,295.111,293.692,101602.081,101390.000,
2008-07-01 15:30:00,300.723,293.772,63.610,310.092,302.398,315.251,295.900,101390.000,301.789,293.772,101600.486,101390.000,
2008-07-01 15:35:00,295.238,293.853,105.554,308.763,301.305,313.609,295.925,101385.000,295.220,293.853,101601.985,101390.000,
2008-07-01 15:40:00,300.630,293.935,63.972,309.509,302.319,314.733,295.950,101380.000,301.654,293.935,101600.446,101390.000,
2008-07-01 15:45:00,295.347,294.017,106.997,308.202,301.258,313.136,295.975,101375.000,295.328,294.017,101601.889,101390.000,
2008-07-01 15:50:00,300.524,294.100,64.220,308.884,302.223,314.187,296.000,101370.000,301.504,294.100,101600.409,101390.000,
2008-07-01 15:55:00,295.455,294.183,108.342,307.602,301.198,312.638,296.025,101365.000,295.434,294.183,101601.793,101390.000,
2008-07-01 16:00:00,300.406,294.267,67.826,308.220,302.113,313.614,296.050,101360.000,301.338,294.267,101600.375,101390.000,
2008-07-01 16:05:00,295.485,294.241,116.861,306.952,301.111,312.087,295.975,101358.333,295.464,294.241,101601.762,101390.000,
2008-07-01 16:10:00,300.085,294.216,68.191,307.486,301.953,312.982,295.900,101356.667,300.968,294.216,101600.488,101390.000,
2008-07-01 16:15:00,295.393,294.190,118.014,306.246,300.983,311.561,295.825,101355.000,295.372,294.190,101601.816,101390.000,
2008-07-01 16:20:00,299.828,294.165,68.333,306.737,301.779,312.381,295.750,101353.333,300.676,294.165,101600.585,101390.000,
2008-07-01 16:25:00,295.325,294.140,118.975,305.529,300.840,310.995,295.675,101351.667,295.305,294.140,101601.860,101390.000,
2008-07-01 16:30:00,299.496,294.115,68.244,306.006,301.598,311.710,295.600,101350.000,300.297,294.115,101600.705,101390.000,
2008-07-01 16:35:00,295.237,294.090,119.720,304.965,300.720,310.384,295.525,101348.333,295.217,294.090,101601.913,101390.000,
2008-07-01 16:40:00,299.162,294.065,68.077,305.456,301.426,311.013,295.450,101346.667,299.914,294.065,101600.825,101390.000,
2008-07-01 16:45:00,295.154,294.040,120.270,304.495,300.598,309.754,295.375,101345.000,295.135,294.040,101601.963,101390.000,
2008-07-01 16:50:00,298.799,294.015,67.779,301.275,304.987,310.291,295.300,101343.333,299.497,294.015,101600.953,101390.000,
2008-07-01 16:55:00,295.066,293.990,120.649,300.534,304.127,309.105,295.225,101341.667,295.047,293.990,101602.016,101390.000,
2008-07-01 17:00:00,298.420,293.965,69.830,301.123,304.544,309.549,295.150,101340.000,299.060,293.965,101601.087,101390.000,
2008-07-01 17:05:00,295.058,294.046,127.127,300.571,303.771,308.465,295.158,101340.000,295.038,294.046,101602.004,101390.000,
2008-07-01 17:10:00,298.201,294.127,70.471,301.281,304.203,308.821,295.167,101340.000,298.775,294.127,101601.085,101390.000,
2008-07-01 17:15:00,295.157,294.207,129.348,300.872,303.516,307.782,295.175,101340.000,295.136,294.207,101601.912,101390.000,
2008-07-01 17:20:00,297.878,294.286,70.719,301.565,303.891,308.027,295.183,101340.000,298.369,294.286,101601.113,101390.000,
2008-07-01 17:25:00,295.229,294.364,131.331,301.274,303.289,307.095,295.192,101340.000,295.206,294.364,101601.834,101390.000,
2008-07-01 17:30:00,297.570,294.441,70.769,301.910,303.584,307.199,295.200,101340.000,297.979,294.441,101601.139,101390.000,
