cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
2002-06-10 03:25:00,287.749,0.000,294.263,294.263,291.527,286.083,97592.500,288.321,286.846,286.584,286.488,286.408,98058.308,97906.864,97825.134,97766.754,97708.382,
2002-06-10 03:30:00,287.862,0.000,294.204,294.204,291.422,286.050,97595.000,288.531,286.848,286.572,286.471,286.388,98058.290,97906.889,97825.157,97766.774,97708.398,
2002-06-10 03:35:00,287.678,0.000,294.146,294.146,291.317,286.017,97597.500,288.242,286.785,286.527,286.431,286.353,98058.422,97906.941,97825.195,97766.803,97708.419,
2002-06-10 03:40:00,287.795,0.000,294.088,294.088,291.213,285.983,97600.000,288.459,286.788,286.515,286.415,286.333,98058.403,97906.966,97825.218,97766.824,97708.436,
2002-06-10 03:45:00,287.606,0.000,294.032,294.032,291.109,285.950,97602.500,288.164,286.724,286.469,286.375,286.297,98058.537,97907.019,97825.256,97766.853,97708.457,
2002-06-10 03:50:00,287.726,0.000,293.974,293.974,291.007,285.917,97605.000,288.386,286.727,286.458,286.359,286.278,98058.516,97907.044,97825.279,97766.873,97708.473,
2002-06-10 03:55:00,287.534,0.000,293.919,293.919,290.905,285.883,97607.500,288.085,286.662,286.411,286.318,286.241,98058.652,97907.097,97825.317,97766.902,97708.495,
2002-06-10 04:00:00,287.658,0.000,293.862,293.862,290.804,285.850,97610.000,288.314,286.667,286.400,286.302,286.222,98058.629,97907.122,97825.340,97766.922,97708.511,
2002-06-10 04:05:00,287.463,0.000,293.807,293.807,290.703,285.825,97615.833,288.007,286.601,286.354,286.262,286.186,98058.766,97907.175,97825.378,97766.951,97708.533,
2002-06-10 04:10:00,287.594,0.000,293.752,293.752,290.606,285.800,97621.667,288.246,286.609,286.345,286.248,286.168,98058.738,97907.197,97825.399,97766.970,97708.548,
2002-06-10 04:15:00,287.392,0.000,293.698,293.698,290.508,285.775,97627.500,287.928,286.543,286.299,286.208,286.132,98058.877,97907.250,97825.437,97766.999,97708.570,
2002-06-10 04:20:00,287.519,0.000,293.644,293.644,290.413,285.750,97633.333,288.163,286.547,286.286,286.190,286.110,98058.858,97907.278,97825.463,97767.022,97708.588,
2002-06-10 04:25:00,287.310,0.000,293.619,293.593,290.331,285.725,97639.167,287.836,286.477,286.237,286.147,286.072,98059.004,97907.335,97825.503,97767.053,97708.611,
2002-06-10 04:30:00,287.440,0.000,293.593,293.541,290.254,285.700,97645.000,288.074,286.484,286.226,286.131,286.053,98058.979,97907.359,97825.527,97767.074,97708.628,
2002-06-10 04:35:00,287.230,0.000,293.568,293.489,290.179,285.675,97650.833,287.745,286.414,286.177,286.088,286.014,98059.126,97907.416,97825.567,97767.105,97708.651,
2002-06-10 04:40:00,287.362,0.000,293.543,293.438,290.107,285.650,97656.667,287.987,286.421,286.167,286.073,285.995,98059.100,97907.440,97825.590,97767.125,97708.667,
2002-06-10 04:45:00,287.149,0.000,293.520,293.387,290.036,285.625,97662.500,287.655,286.350,286.117,286.029,285.956,98059.249,97907.498,97825.631,97767.157,97708.691,
2002-06-10 04:50:00,287.283,0.000,293.496,293.336,289.970,285.600,97668.333,287.900,286.358,286.107,286.014,285.937,98059.222,97907.522,97825.655,97767.177,97708.708,
2002-06-10 04:55:00,287.069,0.000,293.474,293.286,289.904,285.575,97674.167,287.564,286.286,286.056,285.969,285.897,98059.373,97907.580,97825.696,97767.209,97708.731,
2002-06-10 05:00:00,287.204,0.000,293.452,293.236,289.841,285.550,97680.000,287.811,286.294,286.047,285.954,285.878,98059.346,97907.605,97825.720,97767.230,97708.748,
2002-06-10 05:05:00,286.993,0.000,293.432,293.187,289.780,285.558,97685.833,287.478,286.228,286.003,285.918,285.847,98059.483,97907.652,97825.752,97767.254,97708.765,
2002-06-10 05:10:00,287.141,0.000,293.440,293.139,289.739,285.567,97691.667,287.738,286.248,286.005,285.914,285.839,98059.433,97907.660,97825.763,97767.265,97708.775,
2002-06-10 05:15:00,286.937,0.000,293.470,293.097,289.716,285.575,97697.500,287.413,286.187,285.964,285.880,285.809,98059.563,97907.704,97825.793,97767.287,97708.791,
2002-06-10 05:20:00,287.093,0.000,293.516,293.055,289.710,285.583,97703.333,287.684,286.210,285.968,285.877,285.802,98059.509,97907.712,97825.803,97767.298,97708.800,
2002-06-10 05:25:00,286.889,0.000,293.577,293.018,289.719,285.592,97709.167,287.358,286.148,285.927,285.843,285.772,98059.640,97907.756,97825.834,97767.321,97708.817,
2002-06-10 05:30:00,287.046,0.000,293.648,292.982,289.742,285.600,97715.000,287.632,286.169,285.927,285.836,285.760,98059.591,97907.769,97825.849,97767.335,97708.829,
2002-06-10 05:35:00,287.377,0.000,293.730,292.950,289.777,285.608,97720.833,288.007,286.358,286.019,285.895,285.795,98059.358,97907.706,97825.823,97767.325,97708.828,
2002-06-10 05:40:00,287.341,0.000,293.784,292.888,289.787,285.617,97726.667,287.961,286.424,286.080,285.940,285.822,98059.338,97907.668,97825.805,97767.318,97708.828,
2002-06-10 05:45:00,287.412,0.000,293.914,292.891,289.809,285.625,97732.500,288.123,286.378,286.054,285.920,285.804,98059.349,97907.702,97825.829,97767.337,97708.844,
2002-06-10 05:50:00,287.232,0.000,293.996,292.849,289.832,285.633,97738.333,287.845,286.330,286.015,285.886,285.772,98059.474,97907.749,97825.864,97767.364,97708.864,
2002-06-10 05:55:00,287.415,0.000,294.134,292.852,289.865,285.642,97744.167,288.193,286.327,285.997,285.864,285.748,98059.436,97907.780,97825.891,97767.387,97708.883,
2002-06-10 06:00:00,287.220,0.000,294.219,292.806,289.902,285.650,97750.000,287.842,286.305,285.977,285.842,285.724,98059.545,97907.813,97825.918,97767.410,97708.901,
2002-06-10 06:05:00,287.424,0.000,294.366,292.811,289.954,285.617,97757.500,288.236,286.304,285.961,285.821,285.699,98059.504,97907.847,97825.949,97767.437,97708.923,
2002-06-10 06:10:00,287.178,0.000,294.426,292.767,289.987,285.583,97765.000,287.808,286.252,285.919,285.782,285.661,98059.657,97907.902,97825.991,97767.471,97708.949,
2002-06-10 06:15:00,287.384,0.000,294.517,292.766,290.015,285.550,97772.500,288.216,286.245,285.897,285.755,285.631,98059.624,97907.942,97826.026,97767.501,97708.973,
2002-06-10 06:20:00,287.133,0.000,294.538,292.721,290.028,285.517,97780.000,287.777,286.190,285.852,285.713,285.590,98059.782,97908.001,97826.071,97767.537,97709.000,
2002-06-10 06:25:00,287.342,0.000,294.596,292.714,290.039,285.483,97787.500,288.188,286.188,285.833,285.688,285.562,98059.745,97908.038,97826.104,97767.565,97709.024,
2002-06-10 06:30:00,287.088,0.000,294.597,292.668,290.040,285.450,97795.000,287.746,286.129,285.786,285.645,285.520,98059.905,97908.098,97826.150,97767.602,97709.051,
2002-06-10 06:35:00,287.295,0.000,294.636,292.658,290.039,285.417,97802.500,288.152,286.129,285.768,285.621,285.493,98059.867,97908.134,97826.183,97767.630,97709.074,
2002-06-10 06:40:00,287.052,0.000,294.617,292.613,290.029,285.383,97810.000,287.727,286.072,285.723,285.579,285.452,98060.022,97908.192,97826.227,97767.666,97709.101,
2002-06-10 06:45:00,287.258,0.000,294.626,292.599,290.020,285.350,97817.500,288.130,286.075,285.707,285.557,285.425,98059.983,97908.227,97826.259,97767.693,97709.124,
2002-06-10 06:50:00,287.010,0.000,294.589,292.555,290.003,285.317,97825.000,287.700,286.013,285.659,285.512,285.384,98060.142,97908.288,97826.304,97767.729,97709.151,
2002-06-10 06:55:00,287.209,0.000,294.582,292.539,289.988,285.283,97832.500,288.092,286.014,285.642,285.490,285.357,98060.106,97908.323,97826.336,97767.757,97709.174,
2002-06-10 07:00:00,286.962,0.000,294.536,292.496,289.965,285.250,97840.000,287.665,285.950,285.592,285.444,285.314,98060.266,97908.385,97826.383,97767.794,97709.202,
2002-06-10 07:05:00,287.173,0.000,294.517,292.478,289.944,285.292,97845.833,288.065,285.968,285.593,285.440,285.307,98060.195,97908.391,97826.391,97767.802,97709.209,
2002-06-10 07:10:00,286.948,0.000,294.505,292.440,289.943,285.333,97851.667,287.661,285.927,285.567,285.419,285.289,98060.310,97908.419,97826.410,97767.816,97709.219,
2002-06-10 07:15:00,287.173,0.000,294.548,292.429,289.969,285.375,97857.500,288.075,285.957,285.577,285.422,285.287,98060.224,97908.418,97826.414,97767.821,97709.224,
2002-06-10 07:20:00,286.955,0.000,294.584,292.401,290.011,285.417,97863.333,287.680,285.919,285.552,285.402,285.269,98060.334,97908.446,97826.433,97767.836,97709.234,
2002-06-10 07:25:00,287.186,0.000,294.659,292.396,290.074,285.458,97869.167,288.101,285.953,285.564,285.406,285.268,98060.244,97908.444,97826.437,97767.841,97709.240,
2002-06-10 07:30:00,286.970,0.000,294.727,292.376,290.150,285.500,97875.000,287.707,285.916,285.540,285.385,285.249,98060.355,97908.472,97826.457,97767.857,97709.252,
2002-06-10 07:35:00,287.202,0.000,294.837,292.376,290.243,285.542,97880.833,288.128,285.952,285.552,285.390,285.248,98060.264,97908.471,97826.462,97767.863,97709.258,
2002-06-10 07:40:00,286.983,0.000,294.940,292.362,290.346,285.583,97886.667,287.730,285.913,285.526,285.367,285.228,98060.378,97908.501,97826.483,97767.880,97709.271,
2002-06-10 07:45:00,287.216,0.000,295.075,292.365,290.463,285.625,97892.500,288.153,285.950,285.538,285.371,285.225,98060.288,97908.501,97826.489,97767.887,97709.278,
2002-06-10 07:50:00,286.998,0.000,295.200,292.355,290.587,285.667,97898.333,287.755,285.912,285.512,285.348,285.204,98060.403,97908.532,97826.512,97767.905,97709.291,
2002-06-10 07:55:00,287.239,0.000,295.328,292.360,290.724,285.708,97904.167,288.189,285.952,285.526,285.353,285.202,98060.309,97908.531,97826.517,97767.912,97709.299,
2002-06-10 08:00:00,287.019,0.000,295.416,292.353,290.866,285.750,97910.000,287.789,285.913,285.499,285.330,285.181,98060.424,97908.563,97826.541,97767.931,97709.313,
2002-06-10 08:05:00,287.268,0.000,295.503,292.360,291.019,285.808,97913.333,288.237,285.954,285.512,285.333,285.176,98060.331,97908.565,97826.550,97767.941,97709.323,
2002-06-10 08:10:00,287.086,0.000,295.586,292.360,291.197,285.867,97916.667,287.882,285.941,285.499,285.319,285.161,98060.416,97908.587,97826.568,97767.956,97709.335,
2002-06-10 08:15:00,287.369,0.000,295.684,292.372,291.395,285.925,97920.000,288.369,286.017,285.537,285.342,285.173,98060.281,97908.565,97826.561,97767.956,97709.338,
2002-06-10 08:20:00,287.161,0.000,295.771,292.380,291.604,285.983,97923.333,287.974,285.999,285.529,285.335,285.164,98060.372,97908.580,97826.573,97767.966,97709.347,
2002-06-10 08:25:00,287.441,0.000,295.864,292.400,291.826,286.042,97926.667,288.472,286.064,285.562,285.357,285.176,98060.242,97908.559,97826.565,97767.964,97709.348,
2002-06-10 08:30:00,287.198,0.000,295.939,292.412,292.052,286.100,97930.000,288.020,286.035,285.546,285.344,285.165,98060.352,97908.579,97826.579,97767.975,97709.357,
2002-06-10 08:35:00,287.507,0.000,296.015,292.434,292.287,286.158,97933.333,288.573,286.107,285.583,285.368,285.179,98060.208,97908.554,97826.568,97767.971,97709.357,
2002-06-10 08:40:00,287.233,0.000,296.070,292.447,292.523,286.217,97936.667,288.062,286.072,285.565,285.355,285.168,98060.329,97908.574,97826.582,97767.981,97709.364,
2002-06-10 08:45:00,287.581,0.000,296.127,292.471,292.768,286.275,97940.000,288.683,286.154,285.609,285.385,285.187,98060.163,97908.542,97826.566,97767.973,97709.361,
2002-06-10 08:50:00,287.267,0.000,296.172,292.486,293.011,286.333,97943.333,288.097,286.112,285.587,285.369,285.175,98060.301,97908.563,97826.579,97767.982,97709.368,
2002-06-10 08:55:00,287.665,0.000,296.226,292.512,293.262,286.392,97946.667,288.807,286.206,285.639,285.405,285.199,98060.106,97908.523,97826.559,97767.971,97709.362,
2002-06-10 09:00:00,287.298,0.000,296.263,292.528,293.509,286.450,97950.000,288.125,286.154,285.612,285.386,285.185,98060.268,97908.547,97826.573,97767.980,97709.368,
2002-06-10 09:05:00,287.785,0.000,296.307,292.556,293.764,286.542,97953.333,288.969,286.296,285.710,285.469,285.258,98059.964,97908.437,97826.496,97767.921,97709.326,
2002-06-10 09:10:00,287.350,0.000,296.311,292.569,293.983,286.633,97956.667,288.149,286.249,285.709,285.485,285.285,98060.095,97908.407,97826.460,97767.888,97709.296,
2002-06-10 09:15:00,287.935,0.000,296.312,292.593,294.202,286.725,97960.000,289.167,286.408,285.819,285.579,285.366,98059.741,97908.285,97826.375,97767.823,97709.250,
2002-06-10 09:20:00,287.446,0.000,296.283,292.604,294.407,286.817,97963.333,288.223,286.368,285.822,285.595,285.394,98059.887,97908.253,97826.339,97767.790,97709.221,
2002-06-10 09:25:00,288.154,0.000,296.263,292.632,294.621,286.908,97966.667,289.445,286.566,285.955,285.707,285.488,98059.463,97908.111,97826.243,97767.718,97709.171,
2002-06-10 09:30:00,287.564,0.000,296.219,292.647,294.824,287.000,97970.000,288.319,286.506,285.950,285.719,285.513,98059.652,97908.085,97826.210,97767.686,97709.142,
2002-06-10 09:35:00,288.375,0.000,296.188,292.680,295.037,287.092,97973.333,289.733,286.721,286.092,285.837,285.612,98059.181,97907.935,97826.109,97767.611,97709.090,
2002-06-10 09:40:00,287.668,0.000,296.133,292.699,295.236,287.183,97976.667,288.396,286.636,286.073,285.839,285.630,98059.428,97907.921,97826.082,97767.583,97709.063,
2002-06-10 09:45:00,288.610,0.000,296.093,292.736,295.448,287.275,97980.000,290.044,286.879,286.230,285.967,285.737,98058.895,97907.759,97825.974,97767.504,97709.009,
2002-06-10 09:50:00,287.770,0.000,296.027,292.756,295.646,287.367,97983.333,288.469,286.768,286.198,285.960,285.748,98059.201,97907.755,97825.952,97767.478,97708.984,
2002-06-10 09:55:00,288.861,0.000,295.978,292.797,295.859,287.458,97986.667,290.381,287.041,286.372,286.101,285.864,98058.597,97907.578,97825.836,97767.394,97708.926,
2002-06-10 10:00:00,287.874,0.000,295.903,292.819,296.056,287.550,97990.000,288.541,286.901,286.325,286.083,285.869,98058.972,97907.586,97825.820,97767.372,97708.903,
2002-06-10 10:05:00,289.114,0.000,295.847,292.863,296.272,287.542,97991.667,290.735,287.191,286.497,286.217,285.971,98058.330,97907.427,97825.723,97767.306,97708.861,
2002-06-10 10:10:00,287.931,0.000,295.746,292.880,296.425,287.533,97993.333,288.567,286.985,286.401,286.156,285.936,98058.842,97907.492,97825.749,97767.317,97708.861,
2002-06-10 10:15:00,289.300,0.000,295.655,292.915,296.563,287.525,97995.000,291.009,287.285,286.575,286.288,286.036,98058.155,97907.333,97825.654,97767.252,97708.820,
2002-06-10 10:20:00,287.979,0.000,295.526,292.920,296.648,287.517,97996.667,288.597,287.049,286.462,286.215,285.994,98058.732,97907.411,97825.686,97767.265,97708.822,
2002-06-10 10:25:00,289.477,0.000,295.409,292.946,296.729,287.508,97998.333,291.272,287.373,286.649,286.357,286.102,98057.984,97907.239,97825.583,97767.196,97708.778,
2002-06-10 10:30:00,288.053,0.000,295.251,292.943,296.764,287.500,98000.000,288.678,287.115,286.526,286.278,286.056,98058.607,97907.324,97825.618,97767.211,97708.780,
2002-06-10 10:35:00,289.618,0.000,295.109,292.961,296.804,287.492,98001.667,291.478,287.448,286.717,286.423,286.166,98057.830,97907.148,97825.512,97767.139,97708.734,
2002-06-10 10:40:00,288.105,0.000,294.936,292.952,296.802,287.483,98003.333,288.729,287.169,286.584,286.337,286.116,98058.496,97907.241,97825.551,97767.155,97708.737,
2002-06-10 10:45:00,289.724,0.000,294.783,292.962,296.811,287.475,98005.000,291.630,287.510,286.779,286.485,286.229,98057.695,97907.061,97825.442,97767.081,97708.689,
2002-06-10 10:50:00,288.147,0.000,294.647,292.947,296.780,287.467,98006.667,288.767,287.219,286.639,286.395,286.176,98058.389,97907.157,97825.482,97767.098,97708.692,
2002-06-10 10:55:00,289.771,0.000,294.587,292.950,296.764,287.458,98008.333,291.676,287.558,286.834,286.543,286.289,98057.586,97906.976,97825.373,97767.023,97708.644,
2002-06-10 11:00:00,288.182,0.000,294.543,292.932,296.710,287.450,98010.000,288.793,287.264,286.694,286.453,286.238,98058.284,97907.072,97825.412,97767.039,97708.646,
2002-06-10 11:05:00,289.751,0.000,294.541,292.929,296.673,287.533,98010.000,291.634,287.557,286.839,286.550,286.296,98057.587,97906.970,97825.367,97767.019,97708.640,
2002-06-10 11:10:00,288.146,0.000,294.562,292.919,296.684,287.617,98010.000,288.762,287.217,286.645,286.401,286.183,98058.382,97907.150,97825.476,97767.093,97708.689,
2002-06-10 11:15:00,289.795,0.000,294.631,292.932,296.782,287.700,98010.000,291.746,287.523,286.789,286.494,286.237,98057.655,97907.049,97825.434,97767.075,97708.685,
2002-06-10 11:20:00,288.163,0.000,294.707,292.939,296.907,287.783,98010.000,288.804,287.196,286.605,286.355,286.130,98058.446,97907.220,97825.536,97767.145,97708.730,
2002-06-10 11:25:00,289.898,0.000,294.820,292.967,297.103,287.867,98010.000,291.927,287.531,286.767,286.461,286.195,98057.667,97907.103,97825.484,97767.120,97708.722,
2002-06-10 11:30:00,288.219,0.000,294.939,292.988,297.313,287.950,98010.000,288.890,287.206,286.587,286.326,286.093,98058.469,97907.268,97825.583,97767.187,97708.765,
2002-06-10 11:35:00,290.028,0.000,295.092,293.027,297.583,288.033,98010.000,292.139,287.559,286.760,286.440,286.163,98057.652,97907.141,97825.525,97767.157,97708.754,
2002-06-10 11:40:00,288.298,0.000,295.251,293.060,297.857,288.117,98010.000,289.002,287.234,286.582,286.308,286.064,98058.468,97907.303,97825.620,97767.222,97708.795,
2002-06-10 11:45:00,290.179,0.000,295.441,293.109,298.185,288.200,98010.000,292.374,287.605,286.764,286.430,286.140,98057.612,97907.167,97825.556,97767.188,97708.782,
2002-06-10 11:50:00,288.398,0.000,295.637,293.151,298.511,288.283,98010.000,289.138,287.278,286.589,286.300,286.043,98058.443,97907.325,97825.649,97767.250,97708.821,
2002-06-10 11:55:00,290.349,0.000,295.863,293.208,298.885,288.367,98010.000,292.628,287.666,286.780,286.429,286.125,98057.551,97907.180,97825.579,97767.213,97708.804,
2002-06-10 12:00:00,288.516,0.000,296.094,293.258,299.252,288.450,98010.000,289.294,287.338,286.606,286.301,286.031,98058.396,97907.335,97825.669,97767.272,97708.841,
2002-06-10 12:05:00,290.589,0.000,296.354,293.322,299.665,288.500,98012.500,292.941,287.815,286.888,286.525,286.215,98057.300,97907.042,97825.477,97767.131,97708.742,
2002-06-10 12:10:00,288.794,0.000,296.574,293.369,299.989,288.550,98015.000,289.582,287.601,286.838,286.525,286.252,98057.934,97907.018,97825.421,97767.070,97708.685,
2002-06-10 12:15:00,290.836,0.000,296.783,293.417,300.282,288.600,98017.500,293.142,288.108,287.158,286.786,286.468,98056.809,97906.688,97825.202,97766.911,97708.574,
2002-06-10 12:20:00,289.038,0.000,296.968,293.455,300.499,288.650,98020.000,289.806,287.871,287.098,286.780,286.502,98057.456,97906.671,97825.150,97766.852,97708.518,
2002-06-10 12:25:00,290.987,0.000,297.146,293.494,300.700,288.700,98022.500,293.231,288.335,287.392,287.021,286.703,98056.397,97906.364,97824.945,97766.701,97708.412,
2002-06-10 12:30:00,289.218,0.000,297.307,293.524,300.834,288.750,98025.000,289.958,288.092,287.325,287.008,286.731,98057.042,97906.355,97824.897,97766.646,97708.359,
2002-06-10 12:35:00,291.109,0.000,297.460,293.552,300.962,288.800,98027.500,293.286,288.542,287.611,287.244,286.928,98056.013,97906.055,97824.696,97766.497,97708.253,
2002-06-10 12:40:00,289.386,0.000,297.602,293.575,301.033,288.850,98030.000,290.096,288.303,287.544,287.231,286.956,98056.639,97906.044,97824.648,97766.441,97708.200,
2002-06-10 12:45:00,291.211,0.000,297.737,293.595,301.107,288.900,98032.500,293.312,288.737,287.823,287.461,287.150,98055.644,97905.751,97824.450,97766.295,97708.096,
2002-06-10 12:50:00,289.548,0.000,297.867,293.615,301.133,288.950,98035.000,290.231,288.505,287.759,287.450,287.179,98056.245,97905.739,97824.402,97766.239,97708.043,
2002-06-10 12:55:00,291.292,0.000,297.989,293.630,301.165,289.000,98037.500,293.307,288.920,288.027,287.673,287.368,98055.291,97905.454,97824.209,97766.096,97707.941,
