cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],TempProf_cur[20.0],PresProf_cur[1.2],PresProf_cur[20.0],
2008-07-01 00:05:00,295.625,0.011,299.427,299.427,299.886,290.992,101391.667,295.683,295.193,101601.479,101390.000,
2008-07-01 00:10:00,295.546,0.011,298.832,298.832,299.763,291.033,101393.333,295.603,295.205,101601.507,101390.000,
2008-07-01 00:15:00,295.528,0.011,298.222,298.222,299.636,291.075,101395.000,295.594,295.077,101601.560,101390.000,
2008-07-01 00:20:00,295.575,0.011,297.815,297.815,299.510,291.117,101396.667,295.649,295.092,101601.544,101390.000,
2008-07-01 00:25:00,295.839,0.011,297.545,297.545,299.386,291.158,101398.333,295.944,295.017,101601.491,101390.000,
2008-07-01 00:30:00,296.056,0.011,297.350,297.350,299.263,291.200,101400.000,296.195,295.031,101601.432,101390.000,
2008-07-01 00:35:00,295.963,0.011,297.229,297.229,299.143,291.242,101401.667,296.072,294.983,101601.455,101390.000,
2008-07-01 00:40:00,295.938,0.011,297.138,297.138,299.024,291.283,101403.333,296.050,294.997,101601.461,101390.000,
2008-07-01 00:45:00,295.828,0.011,297.051,297.051,298.906,291.325,101405.000,295.921,294.964,101601.500,101390.000,
2008-07-01 00:50:00,295.808,0.011,296.966,296.966,298.790,291.367,101406.667,295.906,294.979,101601.507,101390.000,
2008-07-01 00:55:00,295.726,0.011,296.883,296.883,298.675,291.408,101408.333,295.809,294.957,101601.535,101390.000,
2008-07-01 01:00:00,295.718,0.011,296.802,296.802,298.561,291.450,101410.000,295.805,294.973,101601.536,101390.000,
2008-07-01 01:05:00,295.642,0.011,296.725,296.725,298.449,291.375,101414.167,295.717,294.920,101601.572,101390.000,
2008-07-01 01:10:00,295.620,0.011,296.652,296.652,298.338,291.300,101418.333,295.699,294.906,101601.590,101390.000,
2008-07-01 01:15:00,295.544,0.011,296.582,296.582,298.229,291.225,101422.500,295.613,294.866,101601.626,101390.000,
2008-07-01 01:20:00,295.519,0.011,296.513,296.513,298.121,291.150,101426.667,295.592,294.850,101601.644,101390.000,
2008-07-01 01:25:00,295.450,0.011,296.447,296.447,298.015,291.075,101430.833,295.516,294.812,101601.677,101390.000,
2008-07-01 01:30:00,295.426,0.011,296.383,296.383,297.910,291.000,101435.000,295.494,294.795,101601.695,101390.000,
2008-07-01 01:35:00,295.363,0.011,296.321,296.321,297.806,290.925,101439.167,295.424,294.759,101601.726,101390.000,
2008-07-01 01:40:00,295.337,0.011,296.260,296.260,297.703,290.850,101443.333,295.402,294.740,101601.745,101390.000,
2008-07-01 01:45:00,295.278,0.011,296.202,296.202,297.602,290.775,101447.500,295.336,294.706,101601.774,101390.000,
2008-07-01 01:50:00,295.252,0.011,296.145,296.145,297.502,290.700,101451.667,295.312,294.686,101601.793,101390.000,
2008-07-01 01:55:00,295.196,0.011,296.090,296.090,297.403,290.625,101455.833,295.251,294.652,101601.822,101390.000,
2008-07-01 02:00:00,295.169,0.011,296.035,296.035,297.306,290.550,101460.000,295.226,294.631,101601.841,101390.000,
2008-07-01 02:05:00,295.125,0.011,295.983,295.983,297.209,290.483,101463.333,295.177,294.630,101601.856,101390.000,
2008-07-01 02:10:00,295.114,0.011,295.934,295.934,297.115,290.417,101466.667,295.166,294.636,101601.860,101390.000,
2008-07-01 02:15:00,295.082,0.011,295.889,295.889,297.022,290.350,101470.000,295.129,294.626,101601.871,101390.000,
2008-07-01 02:20:00,295.070,0.011,295.848,295.848,296.930,290.283,101473.333,295.118,294.621,101601.878,101390.000,
2008-07-01 02:25:00,294.907,0.011,295.809,295.809,296.841,290.217,101476.667,294.963,294.122,101602.082,101390.000,
2008-07-01 02:30:00,294.473,0.011,295.773,295.773,296.753,290.150,101480.000,294.567,293.140,101602.590,101390.000,
2008-07-01 02:35:00,293.872,0.011,295.727,295.727,296.666,290.083,101483.333,294.007,292.464,101603.106,101390.000,
2008-07-01 02:40:00,292.754,0.011,295.651,295.651,296.577,290.017,101486.667,292.857,291.978,101603.694,101390.000,
2008-07-01 02:45:00,292.067,0.011,295.541,295.541,296.486,289.950,101490.000,292.128,291.608,101604.069,101390.000,
2008-07-01 02:50:00,291.845,0.011,295.354,295.354,296.391,289.883,101493.333,291.920,291.317,101604.266,101390.000,
2008-07-01 02:55:00,291.702,0.011,295.164,295.164,296.296,289.817,101496.667,291.793,291.078,101604.414,101390.000,
2008-07-01 03:00:00,291.532,0.011,295.005,295.005,296.202,289.750,101500.000,291.626,290.877,101604.551,101390.000,
2008-07-01 03:05:00,291.312,0.011,294.878,294.878,296.108,289.667,101505.833,291.405,290.639,101604.719,101390.000,
2008-07-01 03:10:00,291.106,0.011,294.771,294.771,296.015,289.583,101511.667,291.198,290.437,101604.870,101390.000,
2008-07-01 03:15:00,290.927,0.011,294.674,294.674,295.923,289.500,101517.500,291.020,290.258,101605.003,101390.000,
2008-07-01 03:20:00,290.776,0.011,294.579,294.579,295.832,289.417,101523.333,290.870,290.096,101605.119,101390.000,
2008-07-01 03:25:00,290.630,0.011,294.489,294.489,295.742,289.333,101529.167,290.723,289.947,101605.228,101390.000,
2008-07-01 03:30:00,290.491,0.011,294.405,294.405,295.653,289.250,101535.000,290.584,289.808,101605.330,101390.000,
2008-07-01 03:35:00,290.352,0.011,294.326,294.326,295.565,289.167,101540.833,290.442,289.676,101605.430,101390.000,
2008-07-01 03:40:00,290.223,0.011,294.249,294.249,295.478,289.083,101546.667,290.313,289.550,101605.524,101390.000,
2008-07-01 03:45:00,290.094,0.011,294.175,294.175,295.392,289.000,101552.500,290.181,289.428,101605.617,101390.000,
2008-07-01 03:50:00,289.973,0.011,294.103,294.103,295.307,288.917,101558.333,290.060,289.311,101605.705,101390.000,
2008-07-01 03:55:00,289.849,0.011,294.034,294.034,295.223,288.833,101564.167,289.934,289.197,101605.793,101390.000,
2008-07-01 04:00:00,289.706,0.011,293.965,293.965,295.141,288.750,101570.000,289.791,289.050,101605.900,101390.000,
2008-07-01 04:05:00,289.613,0.011,295.293,293.918,295.091,288.708,101570.000,289.697,288.956,101605.971,101390.000,
2008-07-01 04:10:00,289.621,0.011,297.106,293.888,295.069,288.667,101570.000,289.717,288.857,101606.009,101390.000,
2008-07-01 04:15:00,289.650,0.011,299.185,293.882,295.074,288.625,101570.000,289.758,288.754,101606.039,101390.000,
2008-07-01 04:20:00,289.677,0.011,301.432,293.908,295.106,288.583,101570.000,289.799,288.646,101606.073,101390.000,
2008-07-01 04:25:00,289.654,0.011,303.854,293.955,295.163,288.542,101570.000,289.784,288.535,101606.124,101390.000,
2008-07-01 04:30:00,290.380,0.011,306.503,294.008,295.246,288.500,101570.000,290.602,288.406,101605.933,101390.000,
2008-07-01 04:35:00,289.477,0.011,308.900,293.952,295.324,288.458,101570.000,289.557,288.270,101606.236,101390.000,
2008-07-01 04:40:00,289.899,0.011,312.025,294.090,295.432,288.417,101570.000,290.135,288.131,101606.209,101390.000,
2008-07-01 04:45:00,289.162,0.011,314.437,293.999,295.555,288.375,101570.000,289.249,287.986,101606.478,101390.000,
2008-07-01 04:50:00,290.181,0.011,317.812,294.087,295.716,288.333,101570.000,290.483,287.838,101606.239,101390.000,
2008-07-01 04:55:00,289.088,0.018,320.423,294.014,295.885,288.292,101570.000,289.175,287.685,101606.605,101390.000,
2008-07-01 05:00:00,289.999,0.018,324.041,294.152,296.088,288.250,101570.000,290.319,287.529,101606.424,101390.000,
2008-07-01 05:05:00,288.953,0.018,326.416,294.092,296.298,288.325,101570.833,289.046,287.534,101606.722,101390.000,
2008-07-01 05:10:00,290.268,0.018,328.589,294.206,296.528,288.400,101571.667,290.622,287.538,101606.335,101390.000,
2008-07-01 05:15:00,289.041,0.018,329.016,294.152,296.749,288.475,101572.500,289.132,287.540,101606.679,101390.000,
2008-07-01 05:20:00,290.445,0.018,330.230,294.289,296.993,288.550,101573.333,290.825,287.541,101606.275,101390.000,
2008-07-01 05:25:00,289.038,0.018,330.143,294.256,297.226,288.625,101574.167,289.127,287.541,101606.679,101390.000,
2008-07-01 05:30:00,290.672,0.018,331.031,294.389,297.484,288.700,101575.000,291.088,287.539,101606.204,101390.000,
2008-07-01 05:35:00,289.063,0.018,330.782,294.359,297.728,288.775,101575.833,289.150,287.537,101606.667,101390.000,
2008-07-01 05:40:00,290.931,0.018,331.531,294.494,297.998,288.850,101576.667,291.390,287.533,101606.123,101390.000,
2008-07-01 05:45:00,289.081,0.018,331.209,294.474,298.252,288.925,101577.500,289.166,287.529,101606.660,101390.000,
2008-07-01 05:50:00,291.204,0.018,331.866,294.610,298.535,289.000,101578.333,291.711,287.523,101606.041,101390.000,
2008-07-01 05:55:00,289.116,19.425,331.490,294.595,298.798,289.075,101579.167,289.203,287.517,101606.649,101390.000,
2008-07-01 06:00:00,291.538,36.135,332.081,294.731,299.093,289.150,101580.000,292.095,287.510,101605.938,101390.000,
2008-07-01 06:05:00,289.192,18.082,331.665,294.726,299.364,289.175,101584.167,289.279,287.473,101606.629,101390.000,
2008-07-01 06:10:00,291.792,34.560,332.079,294.861,299.665,289.200,101588.333,292.402,287.436,101605.888,101390.000,
2008-07-01 06:15:00,289.144,14.766,331.422,294.855,299.934,289.225,101592.500,289.229,287.399,101606.672,101390.000,
2008-07-01 06:20:00,292.031,33.534,331.689,294.973,300.233,289.250,101596.667,292.695,287.362,101605.845,101390.000,
2008-07-01 06:25:00,289.077,11.864,330.942,294.955,300.495,289.275,101600.833,289.160,287.326,101606.721,101390.000,
2008-07-01 06:30:00,292.291,33.104,331.152,295.063,300.793,289.300,101605.000,293.011,287.289,101605.796,101390.000,
2008-07-01 06:35:00,289.011,9.338,330.366,295.041,301.048,289.325,101609.167,289.089,287.252,101606.769,101390.000,
2008-07-01 06:40:00,292.557,33.036,330.550,295.144,301.344,289.350,101613.333,293.336,287.216,101605.745,101390.000,
2008-07-01 06:45:00,288.936,7.022,329.736,295.122,301.592,289.375,101617.500,289.010,287.180,101606.820,101390.000,
2008-07-01 06:50:00,292.861,33.442,329.904,295.222,301.886,289.400,101621.667,293.705,287.144,101605.682,101390.000,
2008-07-01 06:55:00,288.860,4.880,329.067,295.202,302.126,289.425,101625.833,288.928,287.108,101606.871,101390.000,
2008-07-01 07:00:00,293.195,34.233,329.224,295.298,302.419,289.450,101630.000,294.111,287.073,101605.610,101390.000,
2008-07-01 07:05:00,288.779,2.455,328.364,295.281,302.651,289.475,101630.833,288.841,287.040,101606.921,101390.000,
2008-07-01 07:10:00,293.471,33.979,328.405,295.372,302.938,289.500,101631.667,294.449,287.007,101605.555,101390.000,
2008-07-01 07:15:00,288.697,0.025,327.431,295.369,303.156,289.525,101632.500,288.753,286.975,101606.973,101390.000,
2008-07-01 07:20:00,293.907,35.017,327.403,295.445,303.437,289.550,101633.333,294.973,286.943,101605.453,101390.000,
2008-07-01 07:25:00,288.659,0.025,326.433,295.457,303.644,289.575,101634.167,288.710,286.912,101607.005,101390.000,
2008-07-01 07:30:00,294.243,35.496,326.393,295.536,303.921,289.600,101635.000,295.384,286.882,101605.380,101390.000,
2008-07-01 07:35:00,288.595,0.025,325.430,295.559,304.117,289.625,101635.833,288.641,286.852,101607.048,101390.000,
2008-07-01 07:40:00,294.612,36.240,325.369,295.624,304.389,289.650,101636.667,295.829,286.822,101605.297,101390.000,
2008-07-01 07:45:00,288.550,0.025,324.420,295.655,304.575,289.675,101637.500,288.591,286.793,101607.081,101390.000,
2008-07-01 07:50:00,294.941,36.763,324.349,295.713,304.843,289.700,101638.333,296.229,286.765,101605.225,101390.000,
2008-07-01 07:55:00,288.498,0.034,323.417,295.753,305.020,289.725,101639.167,288.534,286.737,101607.118,101390.000,
2008-07-01 08:00:00,295.258,45.656,323.331,295.801,305.283,289.750,101640.000,296.615,286.710,101605.155,101390.000,
2008-07-01 08:05:00,288.514,0.034,322.416,295.848,305.451,289.817,101639.167,288.546,286.747,101607.104,101390.000,
2008-07-01 08:10:00,295.713,47.376,322.298,295.893,305.710,289.883,101638.333,297.138,286.786,101604.988,101390.000,
2008-07-01 08:15:00,288.578,0.034,321.336,295.954,305.865,289.950,101637.500,288.602,286.825,101607.045,101390.000,
2008-07-01 08:20:00,295.953,47.621,321.200,296.014,306.115,290.017,101636.667,297.411,286.866,101604.879,101390.000,
2008-07-01 08:25:00,288.598,0.034,320.227,296.081,306.254,290.083,101635.833,288.615,286.908,101607.003,101390.000,
2008-07-01 08:30:00,296.285,48.843,320.107,296.124,306.496,290.150,101635.000,297.786,286.951,101604.742,101390.000,
2008-07-01 08:35:00,288.651,0.034,319.211,296.191,306.622,290.217,101634.167,288.661,286.995,101606.946,101390.000,
2008-07-01 08:40:00,296.544,49.637,319.144,296.235,306.856,290.283,101633.333,298.078,287.041,101604.624,101390.000,
2008-07-01 08:45:00,288.694,0.034,318.279,296.305,306.968,290.350,101632.500,288.698,287.088,101606.892,101390.000,
2008-07-01 08:50:00,296.815,50.564,318.227,296.344,307.195,290.417,101631.667,298.382,287.136,101604.501,101390.000,
2008-07-01 08:55:00,288.752,0.047,317.377,296.415,307.295,290.483,101630.833,288.749,287.185,101606.831,101390.000,
2008-07-01 09:00:00,297.061,51.372,317.338,296.454,307.514,290.550,101630.000,298.656,287.236,101604.383,101390.000,
2008-07-01 09:05:00,288.804,0.047,316.499,296.526,307.602,290.633,101630.000,288.796,287.278,101606.773,101390.000,
2008-07-01 09:10:00,297.187,51.409,316.482,296.555,307.816,290.717,101630.000,298.794,287.322,101604.309,101390.000,
2008-07-01 09:15:00,288.869,0.047,315.718,296.627,307.902,290.800,101630.000,288.858,287.366,101606.715,101390.000,
2008-07-01 09:20:00,297.530,52.968,315.710,296.634,308.119,290.883,101630.000,299.183,287.411,101604.171,101390.000,
2008-07-01 09:25:00,288.993,0.047,314.994,296.719,308.206,290.967,101630.000,288.983,287.457,101606.631,101390.000,
2008-07-01 09:30:00,297.700,53.355,314.999,296.737,308.427,291.050,101630.000,299.374,287.504,101604.084,101390.000,
2008-07-01 09:35:00,289.094,0.047,314.306,296.831,308.515,291.133,101630.000,289.083,287.552,101606.557,101390.000,
2008-07-01 09:40:00,297.927,54.163,314.292,296.837,308.738,291.217,101630.000,299.627,287.600,101603.977,101390.000,
2008-07-01 09:45:00,289.219,0.047,313.621,296.937,308.827,291.300,101630.000,289.209,287.649,101606.472,101390.000,
2008-07-01 09:50:00,298.092,54.558,313.595,296.942,309.052,291.383,101630.000,299.807,287.699,101603.888,101390.000,
2008-07-01 09:55:00,289.337,0.043,312.945,297.049,309.143,291.467,101630.000,289.329,287.751,101606.389,101390.000,
2008-07-01 10:00:00,298.267,55.021,312.897,297.048,309.369,291.550,101630.000,299.997,287.803,101603.794,101390.000,
2008-07-01 10:05:00,289.489,0.043,312.266,297.160,309.461,291.650,101630.000,289.482,287.886,101606.281,101390.000,
2008-07-01 10:10:00,298.484,55.772,312.189,297.153,309.688,291.750,101630.000,300.226,287.970,101603.659,101390.000,
2008-07-01 10:15:00,289.670,0.043,311.563,297.269,309.778,291.850,101630.000,289.663,288.056,101606.149,101390.000,
2008-07-01 10:20:00,298.636,56.008,311.462,297.263,310.002,291.950,101630.000,300.377,288.142,101603.540,101390.000,
2008-07-01 10:25:00,289.844,0.043,310.829,297.387,310.091,292.050,101630.000,289.837,288.230,101606.019,101390.000,
2008-07-01 10:30:00,298.826,56.265,310.640,297.375,310.314,292.150,101630.000,300.571,288.318,101603.409,101390.000,
2008-07-01 10:35:00,290.027,0.043,309.975,297.507,310.401,292.250,101630.000,290.020,288.408,101605.883,101390.000,
2008-07-01 10:40:00,299.001,56.438,309.732,297.495,310.622,292.350,101630.000,300.748,288.498,101603.281,101390.000,
2008-07-01 10:45:00,290.210,0.043,309.077,297.634,310.708,292.450,101630.000,290.202,288.590,101605.747,101390.000,
2008-07-01 10:50:00,299.189,56.707,308.795,297.618,310.928,292.550,101630.000,300.938,288.683,101603.147,101390.000,
2008-07-01 10:55:00,290.398,0.052,308.160,297.765,311.013,292.650,101630.000,290.391,288.776,101605.606,101390.000,
2008-07-01 11:00:00,299.376,56.983,307.843,297.747,311.231,292.750,101630.000,301.126,288.871,101603.012,101390.000,
2008-07-01 11:05:00,290.581,0.052,307.232,297.900,311.316,292.833,101628.333,290.574,288.956,101605.471,101390.000,
2008-07-01 11:10:00,299.576,57.301,306.879,297.879,311.533,292.917,101626.667,301.333,289.042,101602.880,101390.000,
2008-07-01 11:15:00,290.755,0.052,306.283,298.034,311.615,293.000,101625.000,290.748,289.129,101605.341,101390.000,
2008-07-01 11:20:00,299.719,59.256,306.073,298.008,311.828,293.083,101623.333,301.472,289.216,101602.762,101390.000,
2008-07-01 11:25:00,290.928,0.052,305.965,298.155,311.907,293.167,101621.667,290.920,289.305,101605.211,101390.000,
2008-07-01 11:30:00,299.846,61.859,306.186,298.115,312.117,293.250,101620.000,301.588,289.395,101602.647,101390.000,
2008-07-01 11:35:00,291.118,2.109,306.324,298.258,312.192,293.333,101618.333,291.110,289.486,101605.073,101390.000,
2008-07-01 11:40:00,299.951,64.412,306.690,298.212,312.398,293.417,101616.667,301.677,289.578,101602.536,101390.000,
2008-07-01 11:45:00,291.310,5.306,306.915,298.358,312.471,293.500,101615.000,291.302,289.670,101604.933,101390.000,
2008-07-01 11:50:00,300.051,66.946,307.353,298.306,312.674,293.583,101613.333,301.759,289.764,101602.424,101390.000,
2008-07-01 11:55:00,291.509,0.783,307.622,298.455,312.744,293.667,101611.667,291.501,289.859,101604.790,101390.000,
2008-07-01 12:00:00,300.129,61.563,308.114,298.399,312.943,293.750,101610.000,301.816,289.954,101602.318,101390.000,
2008-07-01 12:05:00,291.696,3.817,308.411,298.553,313.011,293.833,101605.000,291.688,290.049,101604.652,101390.000,
2008-07-01 12:10:00,300.173,63.482,308.942,298.483,313.206,293.917,101600.000,301.831,290.144,101602.222,101390.000,
2008-07-01 12:15:00,291.899,6.669,309.239,298.631,313.273,294.000,101595.000,291.893,290.240,101604.507,101390.000,
2008-07-01 12:20:00,300.286,65.597,309.743,298.547,313.466,294.083,101590.000,301.927,290.338,101602.105,101390.000,
2008-07-01 12:25:00,292.125,9.572,310.008,298.704,313.533,294.167,101585.000,292.121,290.436,101604.351,101390.000,
2008-07-01 12:30:00,300.351,67.382,310.518,298.617,313.724,294.250,101580.000,301.966,290.535,101602.001,101390.000,
2008-07-01 12:35:00,292.344,12.422,310.788,298.782,313.792,294.333,101575.000,292.340,290.636,101604.198,101390.000,
2008-07-01 12:40:00,300.436,69.298,311.313,298.685,313.981,294.417,101570.000,302.027,290.737,101601.888,101390.000,
2008-07-01 12:45:00,292.570,15.333,311.595,298.855,314.050,294.500,101565.000,292.569,290.839,101604.040,101390.000,
2008-07-01 12:50:00,300.515,71.180,312.141,298.750,314.237,294.583,101560.000,302.080,290.943,101601.776,101390.000,
2008-07-01 12:55:00,292.798,18.263,312.437,298.927,314.307,294.667,101555.000,292.798,291.047,101603.881,101390.000,
2008-07-01 13:00:00,300.596,73.098,313.005,298.815,314.492,294.750,101550.000,302.136,291.152,101601.662,101390.000,
2008-07-01 13:05:00,293.015,21.109,313.317,298.998,314.563,294.792,101545.833,293.017,291.238,101603.731,101390.000,
2008-07-01 13:10:00,300.717,75.246,313.899,298.875,314.745,294.833,101541.667,302.241,291.324,101601.551,101390.000,
2008-07-01 13:15:00,293.206,23.758,314.190,299.050,314.810,294.875,101537.500,293.207,291.410,101603.598,101390.000,
2008-07-01 13:20:00,300.699,76.453,314.789,298.924,314.981,294.917,101533.333,302.184,291.498,101601.476,101390.000,
2008-07-01 13:25:00,293.356,26.153,315.064,299.090,315.036,294.958,101529.167,293.356,291.586,101603.480,101390.000,
2008-07-01 13:30:00,300.769,78.298,315.676,298.948,315.197,295.000,101525.000,302.230,291.675,101601.377,101390.000,
2008-07-01 13:35:00,293.531,28.749,315.946,299.110,315.243,295.042,101520.833,293.530,291.764,101603.350,101390.000,
2008-07-01 13:40:00,300.813,79.995,316.590,298.967,315.395,295.083,101516.667,302.246,291.854,101601.283,101390.000,
2008-07-01 13:45:00,293.697,31.315,316.859,299.130,315.433,295.125,101512.500,293.695,291.945,101603.224,101390.000,
2008-07-01 13:50:00,300.872,81.822,317.533,298.983,315.577,295.167,101508.333,302.278,292.037,101601.185,101390.000,
2008-07-01 13:55:00,293.872,33.965,317.800,299.145,315.608,295.208,101504.167,293.869,292.129,101603.094,101390.000,
2008-07-01 14:00:00,300.932,83.688,318.508,298.996,315.744,295.250,101500.000,302.312,292.222,101601.086,101390.000,
2008-07-01 14:05:00,294.041,36.634,318.774,299.160,315.767,295.292,101493.333,294.037,292.309,101602.967,101390.000,
2008-07-01 14:10:00,300.949,85.464,319.517,299.011,315.895,295.333,101486.667,302.298,292.396,101601.004,101390.000,
2008-07-01 14:15:00,294.210,39.644,319.837,299.185,315.914,295.375,101480.000,294.206,292.484,101602.843,101390.000,
2008-07-01 14:20:00,301.023,87.831,320.677,299.029,316.038,295.417,101473.333,302.350,292.572,101600.906,101390.000,
2008-07-01 14:25:00,294.403,42.863,321.039,299.207,316.054,295.458,101466.667,294.399,292.661,101602.709,101390.000,
2008-07-01 14:30:00,301.047,89.902,321.942,299.052,316.172,295.500,101460.000,302.343,292.751,101600.822,101390.000,
2008-07-01 14:35:00,294.586,46.074,322.320,299.236,316.185,295.542,101453.333,294.583,292.841,101602.578,101390.000,
2008-07-01 14:40:00,301.079,91.390,323.269,299.074,316.298,295.583,101446.667,302.344,292.931,101600.734,101390.000,
2008-07-01 14:45:00,294.776,49.404,323.659,299.260,316.309,295.625,101440.000,294.774,293.022,101602.444,101390.000,
2008-07-01 14:50:00,301.100,91.390,324.659,299.095,316.417,295.667,101433.333,302.332,293.114,101600.648,101390.000,
2008-07-01 14:55:00,294.963,52.813,325.061,299.285,316.426,295.708,101426.667,294.962,293.206,101602.312,101390.000,
2008-07-01 15:00:00,301.116,91.386,326.111,299.115,316.530,295.750,101420.000,302.315,293.298,101600.563,101390.000,
2008-07-01 15:05:00,295.142,56.371,326.526,299.307,316.536,295.775,101415.000,295.142,293.376,101602.186,101390.000,
2008-07-01 15:10:00,301.106,91.386,327.647,299.127,316.636,295.800,101410.000,302.269,293.454,101600.498,101390.000,
2008-07-01 15:15:00,295.308,60.049,328.104,299.311,316.640,295.825,101405.000,295.309,293.533,101602.071,101390.000,
2008-07-01 15:20:00,301.096,91.386,329.300,299.122,316.736,295.850,101400.000,302.225,293.612,101600.431,101390.000,
2008-07-01 15:25:00,295.477,63.935,329.784,299.303,316.739,295.875,101395.000,295.479,293.692,101601.954,101390.000,
2008-07-01 15:30:00,301.085,91.386,331.056,299.107,316.830,295.900,101390.000,302.178,293.772,101600.364,101390.000,
2008-07-01 15:35:00,295.650,68.061,331.572,299.290,316.832,295.925,101385.000,295.654,293.853,101601.835,101390.000,
2008-07-01 15:40:00,301.066,91.386,332.929,299.094,316.919,295.950,101380.000,302.121,293.935,101600.298,101390.000,
2008-07-01 15:45:00,295.826,72.431,333.482,299.280,316.920,295.975,101375.000,295.832,294.017,101601.714,101390.000,
2008-07-01 15:50:00,301.038,91.386,334.929,299.080,317.004,296.000,101370.000,302.052,294.100,101600.233,101390.000,
2008-07-01 15:55:00,296.006,77.070,335.524,299.269,317.003,296.025,101365.000,296.013,294.183,101601.592,101390.000,
2008-07-01 16:00:00,301.002,91.388,337.070,299.066,317.083,296.050,101360.000,301.973,294.267,101600.170,101390.000,
2008-07-01 16:05:00,296.106,81.054,337.715,299.255,317.081,295.975,101358.333,296.116,294.241,101601.534,101390.000,
2008-07-01 16:10:00,300.750,91.388,339.257,299.058,317.155,295.900,101356.667,301.678,294.216,101600.259,101390.000,
2008-07-01 16:15:00,296.092,84.093,339.810,299.252,317.149,295.825,101355.000,296.107,294.190,101601.560,101390.000,
2008-07-01 16:20:00,300.581,91.388,341.349,299.036,317.214,295.750,101353.333,301.478,294.165,101600.326,101390.000,
2008-07-01 16:25:00,296.110,87.504,341.921,299.220,317.203,295.675,101351.667,296.129,294.140,101601.573,101390.000,
2008-07-01 16:30:00,300.337,91.388,343.525,299.005,317.260,295.600,101350.000,301.192,294.115,101600.414,101390.000,
2008-07-01 16:35:00,296.109,91.027,344.147,299.185,317.245,295.525,101348.333,296.133,294.090,101601.593,101390.000,
2008-07-01 16:40:00,300.095,91.388,345.831,298.966,317.293,295.450,101346.667,300.907,294.065,101600.501,101390.000,
2008-07-01 16:45:00,296.119,91.388,346.528,299.139,317.274,295.375,101345.000,296.147,294.040,101601.609,101390.000,
2008-07-01 16:50:00,299.822,91.388,348.314,298.919,317.315,295.300,101343.333,300.586,294.015,101600.597,101390.000,
2008-07-01 16:55:00,296.125,91.372,349.108,299.089,317.292,295.225,101341.667,296.158,293.990,101601.628,101390.000,
2008-07-01 17:00:00,299.535,91.372,351.013,298.867,317.324,295.150,101340.000,300.247,293.965,101600.698,101390.000,
2008-07-01 17:05:00,296.213,91.372,351.932,299.032,317.298,295.158,101340.000,296.251,294.046,101601.581,101390.000,
2008-07-01 17:10:00,299.414,91.372,353.927,298.799,317.320,295.167,101340.000,300.067,294.127,101600.662,101390.000,
2008-07-01 17:15:00,296.409,91.372,354.875,298.950,317.283,295.175,101340.000,296.449,294.207,101601.454,101390.000,
2008-07-01 17:20:00,299.176,91.372,356.997,298.722,317.289,295.183,101340.000,299.750,294.286,101600.660,101390.000,
2008-07-01 17:25:00,296.567,91.372,358.078,298.872,317.242,295.192,101340.000,296.610,294.364,101601.345,101390.000,
2008-07-01 17:30:00,298.963,91.372,360.392,298.637,317.234,295.200,101340.000,299.462,294.441,101600.651,101390.000,
2008-07-01 17:35:00,296.743,91.372,360.875,298.794,317.178,295.208,101340.000,296.790,294.517,101601.230,101390.000,
2008-07-01 17:40:00,298.805,91.372,361.757,298.591,317.156,295.217,101340.000,299.244,294.592,101600.630,101390.000,
2008-07-01 17:45:00,296.878,91.372,361.109,298.771,317.092,295.225,101340.000,296.926,294.667,101601.131,101390.000,
2008-07-01 17:50:00,298.682,91.372,361.368,298.590,317.057,295.233,101340.000,299.072,294.740,101600.603,101390.000,
2008-07-01 17:55:00,297.003,70.241,360.392,298.770,316.984,295.242,101340.000,297.052,294.812,101601.037,101390.000,
2008-07-01 18:00:00,298.545,79.361,360.370,298.606,316.938,295.250,101340.000,298.892,294.883,101600.587,101390.000,
2008-07-01 18:05:00,296.997,65.735,359.223,298.786,316.857,295.108,101339.167,297.049,294.823,101601.036,101390.000,
2008-07-01 18:10:00,298.245,72.112,358.527,298.624,316.787,294.967,101338.333,298.560,294.760,101600.723,101390.000,
2008-07-01 18:15:00,296.829,61.197,356.839,298.753,316.673,294.825,101337.500,296.882,294.695,101601.145,101390.000,
2008-07-01 18:20:00,297.925,67.563,356.311,298.526,316.566,294.683,101336.667,298.211,294.627,101600.875,101390.000,
2008-07-01 18:25:00,296.642,57.650,355.019,298.552,316.418,294.542,101335.833,296.694,294.554,101601.264,101390.000,
2008-07-01 18:30:00,297.055,0.333,354.649,298.278,316.276,294.400,101335.000,297.255,294.727,101601.137,101390.000,
2008-07-01 18:35:00,296.116,0.016,339.000,298.099,315.832,294.258,101334.167,296.157,294.581,101601.470,101390.000,
2008-07-01 18:40:00,296.542,0.016,330.459,297.588,315.406,294.117,101333.333,296.693,294.451,101601.411,101390.000,
2008-07-01 18:45:00,295.615,0.016,326.041,297.444,314.979,293.975,101332.500,295.633,294.314,101601.736,101390.000,
2008-07-01 18:50:00,295.909,0.016,322.974,297.089,314.560,293.833,101331.667,296.035,294.184,101601.726,101390.000,
2008-07-01 18:55:00,295.174,0.016,321.163,297.013,314.142,293.692,101330.833,295.188,294.050,101601.993,101390.000,
