cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,291.844,0.000,299.872,299.872,298.230,287.334,99731.472,290.048,100087.940,
2004-06-01 00:10:00,290.789,0.000,299.604,299.604,296.419,287.334,99729.111,289.633,100088.158,
2004-06-01 00:15:00,291.251,0.000,299.141,299.141,294.503,287.334,99726.750,289.673,100088.166,
2004-06-01 00:20:00,291.667,0.000,298.714,298.714,292.982,287.334,99724.389,289.765,100088.102,
2004-06-01 00:25:00,291.759,0.000,298.393,298.393,291.797,287.334,99722.028,289.795,100088.092,
2004-06-01 00:30:00,291.749,0.000,298.154,298.154,290.851,287.334,99719.667,289.810,100088.064,
2004-06-01 00:35:00,291.621,0.000,297.963,297.963,290.069,287.333,99717.306,289.708,100088.206,
2004-06-01 00:40:00,291.433,0.000,297.799,297.799,289.400,287.333,99714.944,289.540,100088.410,
2004-06-01 00:45:00,291.205,0.000,297.650,297.650,288.801,287.333,99712.583,289.358,100088.619,
2004-06-01 00:50:00,291.050,0.000,297.508,297.508,288.262,287.333,99710.222,289.218,100088.780,
2004-06-01 00:55:00,290.932,0.000,297.372,297.372,287.776,287.333,99707.861,289.099,100088.925,
2004-06-01 01:00:00,290.857,0.000,297.241,297.241,287.337,287.333,99705.500,289.006,100089.040,
2004-06-01 01:05:00,290.779,0.000,297.118,297.118,286.940,287.342,99703.931,288.932,100089.131,
2004-06-01 01:10:00,290.735,0.000,297.005,297.005,286.605,287.351,99702.361,288.874,100089.203,
2004-06-01 01:15:00,290.658,0.000,296.899,296.899,286.327,287.360,99700.792,288.813,100089.282,
2004-06-01 01:20:00,290.603,0.000,296.801,296.801,286.100,287.369,99699.222,288.755,100089.352,
2004-06-01 01:25:00,290.520,0.000,296.708,296.708,285.919,287.378,99697.653,288.693,100089.429,
2004-06-01 01:30:00,290.463,0.000,296.621,296.621,285.777,287.387,99696.083,288.636,100089.498,
2004-06-01 01:35:00,290.388,0.000,296.538,296.538,285.672,287.396,99694.514,288.576,100089.571,
2004-06-01 01:40:00,290.338,0.000,296.459,296.459,285.598,287.405,99692.944,288.521,100089.638,
2004-06-01 01:45:00,290.268,0.000,296.384,296.384,285.552,287.414,99691.375,288.465,100089.708,
2004-06-01 01:50:00,290.223,0.000,296.312,296.312,285.532,287.423,99689.806,288.412,100089.772,
2004-06-01 01:55:00,290.157,0.000,296.243,296.243,285.533,287.432,99688.236,288.359,100089.838,
2004-06-01 02:00:00,290.116,0.000,296.177,296.177,285.554,287.441,99686.667,288.309,100089.899,
2004-06-01 02:05:00,290.073,0.000,296.113,296.113,285.593,287.444,99685.875,288.287,100089.918,
2004-06-01 02:10:00,290.077,0.000,296.051,296.051,285.624,287.446,99685.083,288.280,100089.928,
2004-06-01 02:15:00,290.059,0.000,295.989,295.989,285.649,287.448,99684.292,288.273,100089.938,
2004-06-01 02:20:00,290.058,0.000,295.931,295.931,285.669,287.450,99683.500,288.266,100089.947,
2004-06-01 02:25:00,290.025,0.000,295.874,295.874,285.685,287.453,99682.708,288.256,100089.958,
2004-06-01 02:30:00,290.016,0.000,295.820,295.820,285.697,287.455,99681.917,288.247,100089.967,
2004-06-01 02:35:00,289.983,0.000,295.766,295.766,285.706,287.457,99681.125,288.237,100089.978,
2004-06-01 02:40:00,289.977,0.000,295.713,295.713,285.712,287.460,99680.333,288.230,100089.986,
2004-06-01 02:45:00,289.946,0.000,295.662,295.662,285.716,287.462,99679.542,288.221,100089.995,
2004-06-01 02:50:00,289.941,0.000,295.611,295.611,285.718,287.464,99678.750,288.215,100090.002,
2004-06-01 02:55:00,289.910,0.000,295.561,295.561,285.718,287.466,99677.958,288.207,100090.010,
2004-06-01 03:00:00,289.906,0.000,295.513,295.513,285.718,287.469,99677.167,288.201,100090.017,
2004-06-01 03:05:00,289.887,0.000,295.465,295.465,285.717,287.468,99678.042,288.211,100089.998,
2004-06-01 03:10:00,289.909,0.000,295.421,295.418,285.716,287.467,99678.917,288.232,100089.971,
2004-06-01 03:15:00,289.907,0.000,295.376,295.371,285.700,287.466,99679.792,288.253,100089.944,
2004-06-01 03:20:00,289.927,0.000,295.333,295.325,285.673,287.465,99680.667,288.274,100089.919,
2004-06-01 03:25:00,289.915,0.000,295.290,295.281,285.633,287.464,99681.542,288.290,100089.896,
2004-06-01 03:30:00,289.929,0.000,295.249,295.237,285.584,287.463,99682.417,288.307,100089.873,
2004-06-01 03:35:00,289.914,0.000,295.207,295.194,285.526,287.462,99683.292,288.322,100089.852,
2004-06-01 03:40:00,289.928,0.000,295.166,295.152,285.461,287.462,99684.167,288.338,100089.831,
2004-06-01 03:45:00,289.914,0.000,295.125,295.109,285.389,287.461,99685.042,288.351,100089.812,
2004-06-01 03:50:00,289.929,0.000,295.085,295.068,285.311,287.460,99685.917,288.366,100089.792,
2004-06-01 03:55:00,289.913,0.000,295.046,295.027,285.228,287.459,99686.792,288.378,100089.774,
2004-06-01 04:00:00,289.927,0.000,295.007,294.986,285.140,287.458,99687.667,288.393,100089.756,
2004-06-01 04:05:00,289.889,0.000,294.968,294.946,285.047,287.467,99687.667,288.372,100089.787,
2004-06-01 04:10:00,289.862,0.000,294.931,294.908,284.978,287.476,99687.667,288.342,100089.824,
2004-06-01 04:15:00,289.802,0.000,294.896,294.871,284.931,287.486,99687.667,288.308,100089.860,
2004-06-01 04:20:00,289.782,0.000,294.860,294.835,284.904,287.495,99687.667,288.283,100089.889,
2004-06-01 04:25:00,289.740,0.000,294.825,294.797,284.896,287.504,99687.667,288.260,100089.916,
2004-06-01 04:30:00,289.733,0.000,294.789,294.761,284.903,287.513,99687.667,288.242,100089.939,
2004-06-01 04:35:00,289.695,0.000,294.755,294.725,284.924,287.523,99687.667,288.223,100089.961,
2004-06-01 04:40:00,289.688,0.000,294.722,294.690,284.958,287.532,99687.667,288.209,100089.979,
2004-06-01 04:45:00,289.650,0.000,294.689,294.656,285.004,287.541,99687.667,288.192,100089.998,
2004-06-01 04:50:00,289.645,0.000,294.657,294.623,285.061,287.550,99687.667,288.180,100090.013,
2004-06-01 04:55:00,289.609,0.000,294.626,294.590,285.130,287.559,99687.667,288.166,100090.028,
2004-06-01 05:00:00,289.606,0.000,294.595,294.558,285.208,287.569,99687.667,288.156,100090.041,
2004-06-01 05:05:00,289.572,0.000,294.565,294.526,285.293,287.585,99689.319,288.145,100090.052,
2004-06-01 05:10:00,289.570,0.000,294.539,294.496,285.400,287.600,99690.972,288.137,100090.062,
2004-06-01 05:15:00,289.542,0.000,294.516,294.467,285.522,287.616,99692.625,288.128,100090.072,
2004-06-01 05:20:00,289.545,0.000,294.495,294.439,285.657,287.632,99694.278,288.121,100090.081,
2004-06-01 05:25:00,289.520,0.000,294.477,294.412,285.804,287.648,99695.931,288.111,100090.091,
2004-06-01 05:30:00,289.527,0.000,294.461,294.386,285.959,287.664,99697.583,288.105,100090.100,
2004-06-01 05:35:00,289.503,0.000,294.446,294.362,286.121,287.680,99699.236,288.096,100090.110,
2004-06-01 05:40:00,289.511,0.000,294.434,294.338,286.287,287.695,99700.889,288.091,100090.118,
2004-06-01 05:45:00,289.489,0.000,294.422,294.315,286.455,287.711,99702.542,288.083,100090.126,
2004-06-01 05:50:00,289.499,0.000,294.411,294.294,286.629,287.727,99704.194,288.078,100090.133,
2004-06-01 05:55:00,289.476,0.000,294.400,294.273,286.805,287.743,99705.847,288.070,100090.143,
2004-06-01 06:00:00,289.527,0.000,294.390,294.253,286.981,287.759,99707.500,288.066,100090.152,
2004-06-01 06:05:00,289.334,0.000,294.372,294.226,287.187,287.805,99709.000,288.062,100090.146,
2004-06-01 06:10:00,289.408,0.000,294.363,294.205,287.404,287.850,99710.500,288.075,100090.131,
2004-06-01 06:15:00,289.258,0.000,294.344,294.173,287.612,287.896,99712.000,288.075,100090.121,
2004-06-01 06:20:00,289.347,0.000,294.334,294.148,287.799,287.942,99713.500,288.093,100090.102,
2004-06-01 06:25:00,289.228,0.000,294.317,294.116,287.958,287.988,99715.000,288.098,100090.088,
2004-06-01 06:30:00,289.316,0.000,294.308,294.092,288.113,288.033,99716.500,288.119,100090.065,
2004-06-01 06:35:00,289.216,0.000,294.293,294.063,288.246,288.079,99718.000,288.126,100090.049,
2004-06-01 06:40:00,289.298,0.000,294.283,294.041,288.365,288.125,99719.500,288.149,100090.024,
2004-06-01 06:45:00,289.212,0.000,294.268,294.015,288.483,288.170,99721.000,288.158,100090.006,
2004-06-01 06:50:00,289.291,0.000,294.257,293.995,288.737,288.216,99722.500,288.185,100089.979,
2004-06-01 06:55:00,289.219,0.000,294.242,293.972,289.067,288.262,99724.000,288.199,100089.957,
2004-06-01 07:00:00,289.296,0.000,294.230,293.953,289.361,288.308,99725.500,288.228,100089.928,
2004-06-01 07:05:00,289.236,0.000,294.214,293.932,289.622,288.370,99729.069,288.251,100089.894,
2004-06-01 07:10:00,289.313,0.000,294.201,293.916,289.864,288.432,99732.639,288.288,100089.853,
2004-06-01 07:15:00,289.274,0.000,294.186,293.898,290.089,288.495,99736.208,288.314,100089.817,
2004-06-01 07:20:00,289.359,0.000,294.174,293.884,290.306,288.557,99739.778,288.353,100089.775,
2004-06-01 07:25:00,289.329,0.000,294.160,293.871,290.514,288.620,99743.347,288.380,100089.738,
2004-06-01 07:30:00,289.415,0.000,294.149,293.861,290.719,288.682,99746.917,288.421,100089.694,
2004-06-01 07:35:00,289.388,0.000,294.137,293.852,290.918,288.745,99750.486,288.448,100089.657,
2004-06-01 07:40:00,289.472,0.000,294.126,293.845,291.115,288.807,99754.056,288.489,100089.613,
2004-06-01 07:45:00,289.447,0.000,294.115,293.838,291.307,288.869,99757.625,288.517,100089.575,
2004-06-01 07:50:00,289.530,0.000,294.104,293.834,291.498,288.932,99761.194,288.558,100089.531,
2004-06-01 07:55:00,289.508,0.000,294.092,293.829,291.686,288.994,99764.764,288.587,100089.493,
2004-06-01 08:00:00,289.602,0.000,294.081,293.827,291.874,289.057,99768.333,288.630,100089.447,
2004-06-01 08:05:00,289.596,0.000,294.067,293.824,292.058,289.178,99768.653,288.664,100089.405,
2004-06-01 08:10:00,289.759,0.000,294.059,293.827,292.353,289.299,99768.972,288.730,100089.346,
2004-06-01 08:15:00,289.814,0.000,294.052,293.835,292.715,289.420,99769.292,288.791,100089.287,
2004-06-01 08:20:00,290.011,0.000,294.050,293.850,293.126,289.541,99769.611,288.876,100089.214,
2004-06-01 08:25:00,290.064,0.000,294.050,293.870,293.558,289.663,99769.931,288.948,100089.146,
2004-06-01 08:30:00,290.281,0.000,294.061,293.898,294.006,289.784,99770.250,289.042,100089.066,
2004-06-01 08:35:00,290.326,0.000,294.090,293.929,294.452,289.905,99770.569,289.122,100088.991,
2004-06-01 08:40:00,290.548,0.000,294.137,293.967,294.901,290.026,99770.889,289.222,100088.906,
2004-06-01 08:45:00,290.580,0.000,294.197,294.007,295.338,290.148,99771.208,289.305,100088.827,
2004-06-01 08:50:00,290.809,0.000,294.271,294.053,295.774,290.269,99771.528,289.409,100088.737,
2004-06-01 08:55:00,290.825,0.000,294.353,294.099,296.197,290.390,99771.847,289.494,100088.655,
2004-06-01 09:00:00,291.057,0.000,294.445,294.150,296.618,290.511,99772.167,289.599,100088.563,
2004-06-01 09:05:00,291.073,0.000,294.540,294.201,297.027,290.634,99772.333,289.704,100088.447,
2004-06-01 09:10:00,291.314,0.000,294.639,294.253,297.367,290.757,99772.500,289.830,100088.319,
2004-06-01 09:15:00,291.302,0.000,294.736,294.302,297.661,290.879,99772.667,289.931,100088.201,
2004-06-01 09:20:00,291.535,0.000,294.838,294.354,297.940,291.002,99772.833,290.050,100088.077,
2004-06-01 09:25:00,291.514,0.000,294.938,294.402,298.199,291.125,99773.000,290.148,100087.961,
2004-06-01 09:30:00,291.755,0.000,295.043,294.453,298.459,291.248,99773.167,290.267,100087.836,
2004-06-01 09:35:00,291.722,0.000,295.147,294.501,298.710,291.370,99773.333,290.364,100087.720,
2004-06-01 09:40:00,291.968,0.000,295.257,294.552,298.966,291.493,99773.500,290.484,100087.593,
2004-06-01 09:45:00,291.933,0.000,295.366,294.600,299.213,291.616,99773.667,290.582,100087.475,
2004-06-01 09:50:00,292.183,0.000,295.481,294.652,299.467,291.739,99773.833,290.704,100087.347,
2004-06-01 09:55:00,292.139,0.000,295.595,294.701,299.713,291.861,99774.000,290.801,100087.229,
2004-06-01 10:00:00,292.392,0.000,295.715,294.753,299.966,291.984,99774.167,290.923,100087.099,
2004-06-01 10:05:00,292.324,0.000,295.834,294.803,300.210,292.045,99773.639,290.984,100087.042,
2004-06-01 10:10:00,292.557,0.000,295.962,294.857,300.484,292.106,99773.111,291.058,100086.985,
2004-06-01 10:15:00,292.477,0.000,296.090,294.907,300.737,292.167,99772.583,291.107,100086.938,
2004-06-01 10:20:00,292.713,0.000,296.225,294.961,300.985,292.228,99772.056,291.182,100086.879,
2004-06-01 10:25:00,292.621,0.000,296.359,295.011,301.209,292.289,99771.528,291.231,100086.830,
2004-06-01 10:30:00,292.858,0.000,296.499,295.064,301.431,292.350,99771.000,291.304,100086.770,
2004-06-01 10:35:00,292.759,0.000,296.639,295.113,301.636,292.411,99770.472,291.351,100086.721,
2004-06-01 10:40:00,292.998,0.000,296.785,295.166,301.845,292.472,99769.944,291.424,100086.659,
2004-06-01 10:45:00,292.893,0.000,296.931,295.215,302.040,292.533,99769.417,291.471,100086.609,
2004-06-01 10:50:00,293.135,0.000,297.083,295.269,302.243,292.594,99768.889,291.544,100086.546,
2004-06-01 10:55:00,293.027,0.000,297.234,295.318,302.432,292.655,99768.361,291.592,100086.493,
2004-06-01 11:00:00,293.272,0.000,297.393,295.372,302.631,292.715,99767.833,291.667,100086.428,
2004-06-01 11:05:00,293.176,0.000,297.551,295.423,302.817,292.812,99766.264,291.737,100086.341,
2004-06-01 11:10:00,293.428,0.000,297.715,295.477,302.999,292.909,99764.694,291.836,100086.236,
2004-06-01 11:15:00,293.338,0.000,297.879,295.528,303.186,293.005,99763.125,291.910,100086.142,
2004-06-01 11:20:00,293.588,0.000,298.049,295.583,303.398,293.102,99761.556,292.012,100086.035,
2004-06-01 11:25:00,293.512,0.000,298.219,295.636,303.612,293.198,99759.986,292.091,100085.938,
2004-06-01 11:30:00,293.760,0.000,298.395,295.693,303.846,293.295,99758.417,292.197,100085.828,
2004-06-01 11:35:00,293.696,0.000,298.572,295.747,304.077,293.391,99756.847,292.280,100085.728,
2004-06-01 11:40:00,293.934,0.000,298.756,295.806,304.320,293.488,99755.278,292.387,100085.616,
2004-06-01 11:45:00,293.883,0.000,298.940,295.862,304.556,293.584,99753.708,292.473,100085.513,
2004-06-01 11:50:00,294.110,0.000,299.131,295.923,304.802,293.681,99752.139,292.581,100085.400,
2004-06-01 11:55:00,294.073,0.000,299.322,295.981,305.040,293.777,99750.569,292.669,100085.294,
