cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
2002-06-10 00:50:00,287.521,286.710,0.000,288.375,287.479,285.892,286.617,97518.333,287.912,286.980,286.874,286.833,286.799,98057.882,97906.347,97824.683,97766.368,97708.070,
2002-06-10 00:55:00,287.475,286.678,0.000,288.423,287.543,286.083,286.583,97519.167,287.855,286.947,286.841,286.800,286.766,98057.950,97906.392,97824.718,97766.397,97708.093,
2002-06-10 01:00:00,287.451,286.646,0.000,288.447,287.578,286.217,286.550,97520.000,287.834,286.918,286.811,286.770,286.735,98058.005,97906.435,97824.753,97766.425,97708.114,
2002-06-10 01:05:00,287.423,286.637,0.000,288.465,287.605,286.329,286.542,97522.500,287.797,286.901,286.795,286.755,286.721,98058.038,97906.453,97824.767,97766.436,97708.122,
2002-06-10 01:10:00,287.414,286.629,0.000,288.482,287.632,286.426,286.533,97525.000,287.788,286.892,286.786,286.746,286.713,98058.054,97906.465,97824.776,97766.443,97708.128,
2002-06-10 01:15:00,287.399,286.620,0.000,288.496,287.654,286.511,286.525,97527.500,287.767,286.884,286.778,286.738,286.705,98058.073,97906.477,97824.785,97766.451,97708.134,
2002-06-10 01:20:00,287.393,286.612,0.000,288.508,287.676,286.587,286.517,97530.000,287.761,286.877,286.771,286.730,286.697,98058.087,97906.488,97824.794,97766.458,97708.140,
2002-06-10 01:25:00,287.379,286.603,0.000,288.517,287.693,286.656,286.508,97532.500,287.742,286.869,286.762,286.722,286.688,98058.105,97906.499,97824.803,97766.466,97708.145,
2002-06-10 01:30:00,287.371,286.595,0.000,288.525,287.709,286.718,286.500,97535.000,287.734,286.861,286.754,286.714,286.680,98058.121,97906.511,97824.812,97766.473,97708.151,
2002-06-10 01:35:00,287.358,286.587,0.000,288.531,287.722,286.774,286.492,97537.500,287.717,286.852,286.746,286.705,286.672,98058.139,97906.522,97824.822,97766.481,97708.157,
2002-06-10 01:40:00,287.350,286.578,0.000,288.535,287.734,286.825,286.483,97540.000,287.709,286.845,286.737,286.697,286.663,98058.154,97906.534,97824.831,97766.488,97708.163,
2002-06-10 01:45:00,287.338,286.570,0.000,288.538,287.744,286.872,286.475,97542.500,287.693,286.836,286.729,286.689,286.655,98058.172,97906.545,97824.840,97766.496,97708.169,
2002-06-10 01:50:00,287.330,286.562,0.000,288.540,287.753,286.915,286.467,97545.000,287.685,286.828,286.721,286.681,286.647,98058.187,97906.557,97824.849,97766.503,97708.174,
2002-06-10 01:55:00,287.319,286.553,0.000,288.540,287.761,286.954,286.458,97547.500,287.671,286.820,286.713,286.672,286.638,98058.204,97906.568,97824.858,97766.510,97708.180,
2002-06-10 02:00:00,287.311,286.545,0.000,288.542,287.769,286.992,286.450,97550.000,287.663,286.812,286.705,286.664,286.630,98058.220,97906.580,97824.867,97766.518,97708.186,
2002-06-10 02:05:00,287.296,286.528,0.000,288.542,287.775,287.028,286.433,97552.500,287.646,286.799,286.691,286.650,286.615,98058.248,97906.600,97824.884,97766.532,97708.197,
2002-06-10 02:10:00,287.282,286.511,0.000,288.541,287.780,287.061,286.417,97555.000,287.633,286.784,286.675,286.633,286.599,98058.279,97906.623,97824.902,97766.547,97708.208,
2002-06-10 02:15:00,287.260,286.494,0.000,288.539,287.783,287.092,286.400,97557.500,287.608,286.766,286.657,286.616,286.582,98058.313,97906.647,97824.921,97766.562,97708.220,
2002-06-10 02:20:00,287.241,286.477,0.000,288.535,287.785,287.120,286.383,97560.000,287.586,286.749,286.641,286.599,286.565,98058.347,97906.671,97824.940,97766.577,97708.232,
2002-06-10 02:25:00,287.217,286.460,0.000,288.531,287.785,287.146,286.367,97562.500,287.559,286.732,286.623,286.582,286.548,98058.383,97906.694,97824.959,97766.593,97708.244,
2002-06-10 02:30:00,287.196,286.443,0.000,288.526,287.786,287.171,286.350,97565.000,287.535,286.715,286.606,286.565,286.531,98058.417,97906.718,97824.978,97766.608,97708.256,
2002-06-10 02:35:00,287.173,286.426,0.000,288.520,287.784,287.193,286.333,97567.500,287.507,286.697,286.589,286.548,286.514,98058.453,97906.742,97824.996,97766.623,97708.268,
2002-06-10 02:40:00,287.151,286.409,0.000,288.513,287.783,287.214,286.317,97570.000,287.484,286.679,286.572,286.531,286.496,98058.488,97906.766,97825.015,97766.639,97708.279,
2002-06-10 02:45:00,287.128,286.392,0.000,288.506,287.780,287.233,286.300,97572.500,287.456,286.661,286.554,286.513,286.479,98058.523,97906.790,97825.034,97766.654,97708.291,
2002-06-10 02:50:00,287.106,286.375,0.000,288.498,287.778,287.251,286.283,97575.000,287.432,286.644,286.537,286.496,286.462,98058.558,97906.813,97825.053,97766.669,97708.303,
2002-06-10 02:55:00,287.083,286.358,0.000,288.490,287.774,287.267,286.267,97577.500,287.405,286.626,286.520,286.479,286.445,98058.594,97906.837,97825.072,97766.685,97708.315,
2002-06-10 03:00:00,287.061,286.341,0.000,288.479,287.768,287.281,286.250,97580.000,287.381,286.608,286.503,286.462,286.428,98058.629,97906.861,97825.091,97766.700,97708.327,
2002-06-10 03:05:00,287.034,286.315,0.000,288.465,287.761,287.292,286.217,97582.500,287.350,286.585,286.479,286.438,286.404,98058.676,97906.895,97825.118,97766.722,97708.344,
2002-06-10 03:10:00,287.004,286.289,0.000,288.450,287.752,287.303,286.183,97585.000,287.318,286.558,286.453,286.412,286.378,98058.728,97906.931,97825.147,97766.746,97708.362,
2002-06-10 03:15:00,286.973,286.263,0.000,288.434,287.742,287.311,286.150,97587.500,287.285,286.531,286.426,286.385,286.351,98058.781,97906.968,97825.176,97766.770,97708.380,
2002-06-10 03:20:00,286.944,286.236,0.000,288.417,287.732,287.318,286.117,97590.000,287.254,286.504,286.399,286.359,286.325,98058.834,97907.005,97825.205,97766.793,97708.399,
2002-06-10 03:25:00,286.916,286.210,0.000,288.399,287.721,287.324,286.083,97592.500,287.224,286.478,286.373,286.332,286.298,98058.885,97907.042,97825.234,97766.817,97708.417,
2002-06-10 03:30:00,286.888,286.183,0.000,288.381,287.710,287.330,286.050,97595.000,287.196,286.452,286.346,286.306,286.272,98058.937,97907.079,97825.264,97766.841,97708.436,
2002-06-10 03:35:00,286.860,286.157,0.000,288.363,287.698,287.334,286.017,97597.500,287.166,286.425,286.320,286.279,286.245,98058.988,97907.116,97825.293,97766.865,97708.454,
2002-06-10 03:40:00,286.832,286.130,0.000,288.343,287.685,287.337,285.983,97600.000,287.137,286.399,286.294,286.253,286.219,98059.040,97907.153,97825.322,97766.889,97708.473,
2002-06-10 03:45:00,286.804,286.103,0.000,288.324,287.672,287.338,285.950,97602.500,287.107,286.372,286.267,286.226,286.192,98059.092,97907.190,97825.352,97766.913,97708.491,
2002-06-10 03:50:00,286.776,286.076,0.000,288.303,287.659,287.340,285.917,97605.000,287.078,286.346,286.240,286.200,286.165,98059.144,97907.227,97825.381,97766.937,97708.510,
2002-06-10 03:55:00,286.747,286.049,0.000,288.282,287.645,287.340,285.883,97607.500,287.047,286.319,286.213,286.173,286.138,98059.196,97907.265,97825.411,97766.961,97708.529,
2002-06-10 04:00:00,286.719,286.022,0.000,288.260,287.628,287.333,285.850,97610.000,287.018,286.292,286.187,286.146,286.111,98059.249,97907.302,97825.441,97766.985,97708.547,
2002-06-10 04:05:00,286.690,285.996,0.000,288.237,287.610,287.324,285.825,97615.833,286.988,286.265,286.160,286.119,286.085,98059.301,97907.339,97825.470,97767.009,97708.566,
2002-06-10 04:10:00,286.663,285.970,0.000,288.214,287.591,287.312,285.800,97621.667,286.960,286.239,286.134,286.093,286.059,98059.351,97907.375,97825.499,97767.033,97708.584,
2002-06-10 04:15:00,286.632,285.944,0.000,288.190,287.572,287.298,285.775,97627.500,286.926,286.213,286.108,286.067,286.033,98059.403,97907.411,97825.528,97767.056,97708.602,
2002-06-10 04:20:00,286.599,285.913,0.000,288.164,287.551,287.281,285.750,97633.333,286.891,286.183,286.078,286.037,286.003,98059.463,97907.454,97825.561,97767.084,97708.623,
2002-06-10 04:25:00,286.564,285.885,0.000,288.138,287.529,287.263,285.725,97639.167,286.852,286.153,286.049,286.008,285.974,98059.521,97907.494,97825.593,97767.109,97708.643,
2002-06-10 04:30:00,286.530,285.857,0.000,288.111,287.507,287.243,285.700,97645.000,286.816,286.123,286.020,285.980,285.946,98059.579,97907.534,97825.624,97767.135,97708.663,
2002-06-10 04:35:00,286.495,285.829,0.000,288.088,287.538,287.227,285.675,97650.833,286.777,286.093,285.991,285.951,285.917,98059.637,97907.574,97825.656,97767.160,97708.682,
2002-06-10 04:40:00,286.463,285.801,0.000,288.064,287.581,287.209,285.650,97656.667,286.743,286.064,285.962,285.922,285.889,98059.693,97907.613,97825.687,97767.186,97708.702,
2002-06-10 04:45:00,286.431,285.772,0.000,288.039,287.611,287.191,285.625,97662.500,286.709,286.036,285.934,285.894,285.860,98059.749,97907.653,97825.719,97767.212,97708.722,
2002-06-10 04:50:00,286.400,285.744,0.000,288.015,287.645,287.174,285.600,97668.333,286.676,286.007,285.905,285.865,285.832,98059.806,97907.693,97825.750,97767.237,97708.742,
2002-06-10 04:55:00,286.367,285.715,0.000,287.990,287.683,287.155,285.575,97674.167,286.641,285.977,285.876,285.837,285.803,98059.863,97907.733,97825.782,97767.263,97708.762,
2002-06-10 05:00:00,286.335,285.686,0.000,287.963,287.722,287.139,285.550,97680.000,286.607,285.948,285.847,285.808,285.774,98059.920,97907.774,97825.814,97767.289,97708.782,
2002-06-10 05:05:00,286.309,285.668,0.000,287.937,287.765,287.124,285.558,97685.833,286.577,285.926,285.826,285.786,285.753,98059.963,97907.802,97825.837,97767.307,97708.796,
2002-06-10 05:10:00,286.286,285.650,0.000,287.911,287.804,287.110,285.567,97691.667,286.551,285.906,285.807,285.768,285.735,98060.000,97907.828,97825.857,97767.324,97708.808,
2002-06-10 05:15:00,286.264,285.631,0.000,287.886,287.832,287.098,285.575,97697.500,286.528,285.887,285.788,285.750,285.717,98060.037,97907.854,97825.877,97767.340,97708.821,
2002-06-10 05:20:00,286.244,285.613,0.000,287.861,287.860,287.086,285.583,97703.333,286.506,285.869,285.770,285.731,285.698,98060.074,97907.879,97825.898,97767.357,97708.834,
2002-06-10 05:25:00,286.223,285.594,0.000,287.836,287.888,287.075,285.592,97709.167,286.484,285.850,285.751,285.712,285.680,98060.111,97907.906,97825.918,97767.374,97708.847,
2002-06-10 05:30:00,286.200,285.571,0.000,287.820,288.047,287.084,285.600,97715.000,286.460,285.827,285.729,285.690,285.657,98060.155,97907.938,97825.944,97767.395,97708.863,
2002-06-10 05:35:00,286.277,285.545,0.000,287.827,288.240,287.078,285.608,97720.833,286.574,285.850,285.730,285.684,285.645,98060.133,97907.951,97825.960,97767.410,97708.877,
2002-06-10 05:40:00,286.096,285.518,0.000,287.784,288.394,287.068,285.617,97726.667,286.307,285.792,285.694,285.653,285.616,98060.259,97907.995,97825.992,97767.435,97708.895,
2002-06-10 05:45:00,286.200,285.491,0.000,287.797,288.606,287.091,285.625,97732.500,286.493,285.790,285.679,285.634,285.596,98060.246,97908.023,97826.016,97767.456,97708.913,
2002-06-10 05:50:00,286.088,285.463,0.000,287.769,288.784,287.109,285.633,97738.333,286.322,285.754,285.649,285.605,285.567,98060.336,97908.064,97826.048,97767.482,97708.932,
2002-06-10 05:55:00,286.216,285.435,0.000,287.790,289.012,287.151,285.642,97744.167,286.546,285.764,285.642,285.592,285.550,98060.306,97908.085,97826.069,97767.501,97708.948,
2002-06-10 06:00:00,286.086,285.406,0.000,287.764,289.198,287.181,285.650,97750.000,286.336,285.727,285.612,285.563,285.521,98060.402,97908.126,97826.101,97767.527,97708.968,
2002-06-10 06:05:00,286.209,285.368,0.000,287.791,289.435,287.238,285.617,97757.500,286.561,285.729,285.597,285.543,285.496,98060.387,97908.159,97826.132,97767.554,97708.990,
2002-06-10 06:10:00,286.069,285.330,0.000,287.765,289.625,287.280,285.583,97765.000,286.336,285.683,285.558,285.505,285.458,98060.501,97908.213,97826.174,97767.588,97709.017,
2002-06-10 06:15:00,286.185,285.293,0.000,287.792,289.865,287.350,285.550,97772.500,286.557,285.680,285.539,285.481,285.431,98060.494,97908.250,97826.206,97767.616,97709.040,
2002-06-10 06:20:00,286.048,285.255,0.000,287.769,290.058,287.404,285.517,97780.000,286.334,285.636,285.500,285.443,285.393,98060.605,97908.303,97826.248,97767.650,97709.066,
2002-06-10 06:25:00,286.164,285.217,0.000,287.799,290.300,287.485,285.483,97787.500,286.553,285.635,285.483,285.420,285.366,98060.597,97908.339,97826.281,97767.678,97709.089,
2002-06-10 06:30:00,286.035,285.180,0.000,287.765,290.356,287.518,285.450,97795.000,286.341,285.594,285.446,285.384,285.330,98060.702,97908.390,97826.321,97767.711,97709.115,
2002-06-10 06:35:00,286.145,285.142,0.000,287.780,290.438,287.565,285.417,97802.500,286.552,285.591,285.428,285.361,285.303,98060.698,97908.426,97826.354,97767.739,97709.138,
2002-06-10 06:40:00,286.020,285.105,0.000,287.745,290.462,287.586,285.383,97810.000,286.347,285.551,285.392,285.325,285.267,98060.801,97908.477,97826.394,97767.772,97709.163,
2002-06-10 06:45:00,286.121,285.068,0.000,287.757,290.517,287.623,285.350,97817.500,286.546,285.544,285.372,285.301,285.239,98060.802,97908.515,97826.427,97767.801,97709.186,
2002-06-10 06:50:00,285.996,285.031,0.000,287.720,290.519,287.637,285.317,97825.000,286.342,285.503,285.334,285.264,285.202,98060.906,97908.567,97826.468,97767.834,97709.212,
2002-06-10 06:55:00,286.083,284.994,0.000,287.727,290.554,287.668,285.283,97832.500,286.521,285.491,285.311,285.238,285.173,98060.917,97908.607,97826.502,97767.863,97709.235,
2002-06-10 07:00:00,285.963,284.957,0.000,287.692,290.545,287.678,285.250,97840.000,286.326,285.450,285.274,285.201,285.136,98061.018,97908.658,97826.543,97767.896,97709.261,
2002-06-10 07:05:00,286.060,284.946,0.000,287.702,290.572,287.707,285.292,97845.833,286.510,285.455,285.269,285.193,285.127,98060.993,97908.670,97826.554,97767.906,97709.268,
2002-06-10 07:10:00,285.969,284.934,0.000,287.674,290.559,287.719,285.333,97851.667,286.348,285.438,285.256,285.181,285.115,98061.046,97908.687,97826.567,97767.916,97709.277,
2002-06-10 07:15:00,286.066,284.922,0.000,287.685,290.578,287.748,285.375,97857.500,286.528,285.447,285.256,285.177,285.109,98061.016,97908.694,97826.575,97767.924,97709.283,
2002-06-10 07:20:00,285.982,284.908,0.000,287.659,290.558,287.760,285.417,97863.333,286.377,285.430,285.242,285.165,285.096,98061.067,97908.713,97826.589,97767.936,97709.292,
2002-06-10 07:25:00,286.071,284.894,0.000,287.669,290.568,287.788,285.458,97869.167,286.545,285.436,285.240,285.159,285.088,98061.044,97908.723,97826.599,97767.945,97709.300,
2002-06-10 07:30:00,285.988,284.879,0.000,287.661,290.693,287.851,285.500,97875.000,286.399,285.418,285.224,285.144,285.074,98061.097,97908.743,97826.616,97767.958,97709.310,
2002-06-10 07:35:00,286.073,284.863,0.000,287.690,290.867,287.949,285.542,97880.833,286.556,285.425,285.222,285.138,285.065,98061.076,97908.755,97826.627,97767.969,97709.319,
2002-06-10 07:40:00,286.006,284.847,0.000,287.691,291.023,288.047,285.583,97886.667,286.432,285.413,285.210,285.126,285.051,98061.121,97908.774,97826.643,97767.982,97709.330,
2002-06-10 07:45:00,286.089,284.830,0.000,287.711,291.347,288.170,285.625,97892.500,286.584,285.423,285.208,285.120,285.042,98061.099,97908.784,97826.654,97767.993,97709.339,
2002-06-10 07:50:00,286.036,284.812,0.000,287.716,291.542,288.292,285.667,97898.333,286.481,285.416,285.199,285.109,285.030,98061.136,97908.802,97826.669,97768.006,97709.350,
2002-06-10 07:55:00,286.119,284.794,0.000,287.751,291.763,288.436,285.708,97904.167,286.628,285.428,285.198,285.104,285.021,98061.114,97908.813,97826.681,97768.017,97709.359,
2002-06-10 08:00:00,286.072,284.775,0.000,287.760,291.958,288.572,285.750,97910.000,286.536,285.422,285.189,285.093,285.008,98061.148,97908.830,97826.697,97768.030,97709.370,
2002-06-10 08:05:00,286.148,284.753,0.000,287.797,292.176,288.726,285.808,97913.333,286.674,285.431,285.185,285.084,284.996,98061.134,97908.846,97826.713,97768.045,97709.383,
2002-06-10 08:10:00,286.139,284.733,0.000,287.818,292.376,288.867,285.867,97916.667,286.633,285.444,285.186,285.080,284.987,98061.143,97908.856,97826.725,97768.057,97709.393,
2002-06-10 08:15:00,286.237,284.714,0.000,287.863,292.595,289.018,285.925,97920.000,286.793,285.476,285.200,285.086,284.987,98061.099,97908.854,97826.729,97768.063,97709.400,
2002-06-10 08:20:00,286.225,284.698,0.000,287.887,292.791,289.155,285.983,97923.333,286.752,285.491,285.206,285.089,284.985,98061.102,97908.857,97826.735,97768.070,97709.407,
2002-06-10 08:25:00,286.301,284.682,0.000,287.931,292.999,289.299,286.042,97926.667,286.885,285.511,285.215,285.092,284.984,98061.072,97908.858,97826.739,97768.075,97709.412,
2002-06-10 08:30:00,286.279,284.669,0.000,287.969,293.283,289.476,286.100,97930.000,286.830,285.518,285.216,285.091,284.980,98061.083,97908.863,97826.746,97768.082,97709.419,
2002-06-10 08:35:00,286.358,284.657,0.000,288.031,293.593,289.682,286.158,97933.333,286.965,285.542,285.227,285.097,284.981,98061.048,97908.860,97826.747,97768.085,97709.423,
2002-06-10 08:40:00,286.349,284.646,0.000,288.078,293.888,289.890,286.217,97936.667,286.924,285.560,285.236,285.102,284.982,98061.044,97908.857,97826.749,97768.088,97709.426,
2002-06-10 08:45:00,286.433,284.637,0.000,288.147,294.200,290.119,286.275,97940.000,287.064,285.590,285.252,285.112,284.988,98061.000,97908.848,97826.746,97768.088,97709.428,
2002-06-10 08:50:00,286.428,284.629,0.000,288.200,294.493,290.343,286.333,97943.333,287.028,285.611,285.264,285.120,284.992,98060.990,97908.842,97826.744,97768.088,97709.429,
2002-06-10 08:55:00,286.515,284.622,0.000,288.274,294.798,290.586,286.392,97946.667,287.169,285.644,285.283,285.133,285.000,98060.941,97908.829,97826.738,97768.085,97709.429,
2002-06-10 09:00:00,286.512,284.617,0.000,288.321,295.049,290.822,286.450,97950.000,287.133,285.668,285.298,285.144,285.006,98060.926,97908.819,97826.734,97768.083,97709.428,
2002-06-10 09:05:00,286.623,284.670,0.000,288.393,295.307,291.082,286.542,97953.333,287.294,285.736,285.355,285.198,285.059,98060.799,97908.743,97826.675,97768.036,97709.392,
2002-06-10 09:10:00,286.632,284.723,0.000,288.445,295.529,291.357,286.633,97956.667,287.258,285.789,285.409,285.252,285.113,98060.710,97908.667,97826.614,97767.987,97709.354,
2002-06-10 09:15:00,286.764,284.776,0.000,288.524,295.761,291.671,286.725,97960.000,287.447,285.866,285.476,285.315,285.174,98060.564,97908.581,97826.549,97767.935,97709.315,
2002-06-10 09:20:00,286.806,284.829,0.000,288.587,295.962,291.989,286.817,97963.333,287.447,285.944,285.544,285.380,285.235,98060.447,97908.493,97826.482,97767.882,97709.275,
2002-06-10 09:25:00,286.964,284.882,0.000,288.677,296.171,292.338,286.908,97966.667,287.666,286.040,285.624,285.454,285.303,98060.276,97908.396,97826.409,97767.825,97709.232,
2002-06-10 09:30:00,287.014,284.936,0.000,288.727,296.239,292.610,287.000,97970.000,287.676,286.124,285.698,285.523,285.369,98060.149,97908.303,97826.339,97767.769,97709.191,
2002-06-10 09:35:00,287.158,284.990,0.000,288.797,296.301,292.882,287.092,97973.333,287.878,286.212,285.773,285.594,285.435,98059.988,97908.209,97826.268,97767.713,97709.149,
2002-06-10 09:40:00,287.194,285.044,0.000,288.841,296.320,293.129,287.183,97976.667,287.872,286.283,285.840,285.657,285.496,98059.876,97908.123,97826.202,97767.660,97709.109,
2002-06-10 09:45:00,287.330,285.099,0.000,288.909,296.341,293.388,287.275,97980.000,288.063,286.367,285.912,285.725,285.560,98059.722,97908.031,97826.132,97767.605,97709.067,
2002-06-10 09:50:00,287.366,285.154,0.000,288.952,296.323,293.629,287.367,97983.333,288.060,286.438,285.978,285.789,285.621,98059.609,97907.945,97826.066,97767.552,97709.026,
2002-06-10 09:55:00,287.497,285.210,0.000,289.019,296.310,293.882,287.458,97986.667,288.243,286.520,286.050,285.857,285.686,98059.457,97907.853,97825.996,97767.496,97708.985,
2002-06-10 10:00:00,287.535,285.266,0.000,289.071,296.289,294.120,287.550,97990.000,288.244,286.591,286.116,285.921,285.748,98059.343,97907.766,97825.929,97767.442,97708.944,
2002-06-10 10:05:00,287.652,285.291,0.000,289.143,296.274,294.368,287.542,97991.667,288.414,286.656,286.169,285.968,285.790,98059.231,97907.707,97825.886,97767.410,97708.920,
2002-06-10 10:10:00,287.657,285.316,0.000,289.188,296.222,294.600,287.533,97993.333,288.380,286.698,286.206,286.003,285.822,98059.175,97907.661,97825.851,97767.383,97708.900,
2002-06-10 10:15:00,287.751,285.343,0.000,289.254,296.178,294.845,287.525,97995.000,288.519,286.749,286.247,286.040,285.857,98059.084,97907.612,97825.815,97767.354,97708.879,
2002-06-10 10:20:00,287.755,285.371,0.000,289.298,296.101,295.076,287.517,97996.667,288.483,286.790,286.284,286.075,285.890,98059.029,97907.565,97825.779,97767.326,97708.858,
2002-06-10 10:25:00,287.845,285.400,0.000,289.362,296.032,295.320,287.508,97998.333,288.613,286.843,286.327,286.114,285.926,98058.936,97907.513,97825.740,97767.296,97708.835,
2002-06-10 10:30:00,287.852,285.430,0.000,289.374,295.818,295.421,287.500,98000.000,288.583,286.886,286.365,286.151,285.961,98058.876,97907.464,97825.703,97767.266,97708.812,
2002-06-10 10:35:00,287.921,285.462,0.000,289.395,295.600,295.489,287.492,98001.667,288.687,286.925,286.401,286.186,285.995,98058.798,97907.416,97825.666,97767.236,97708.790,
2002-06-10 10:40:00,287.904,285.494,0.000,289.391,295.350,295.515,287.483,98003.333,288.632,286.948,286.428,286.214,286.024,98058.761,97907.376,97825.633,97767.209,97708.768,
2002-06-10 10:45:00,287.957,285.527,0.000,289.400,295.105,295.528,287.475,98005.000,288.715,286.977,286.458,286.244,286.055,98058.695,97907.333,97825.598,97767.180,97708.746,
2002-06-10 10:50:00,287.930,285.562,0.000,289.385,294.838,295.511,287.467,98006.667,288.647,286.993,286.481,286.270,286.083,98058.664,97907.295,97825.566,97767.153,97708.724,
2002-06-10 10:55:00,287.967,285.597,0.000,289.383,294.580,295.486,287.458,98008.333,288.704,287.016,286.508,286.298,286.113,98058.606,97907.253,97825.531,97767.124,97708.701,
2002-06-10 11:00:00,287.933,285.634,0.000,289.400,294.338,295.454,287.450,98010.000,288.628,287.028,286.529,286.323,286.141,98058.579,97907.215,97825.498,97767.096,97708.679,
2002-06-10 11:05:00,287.933,285.598,0.000,289.396,294.087,295.417,287.533,98010.000,288.650,287.009,286.510,286.303,286.119,98058.616,97907.248,97825.526,97767.120,97708.698,
2002-06-10 11:10:00,287.872,285.564,0.000,289.374,293.822,295.368,287.617,98010.000,288.567,286.968,286.472,286.266,286.082,98058.696,97907.299,97825.566,97767.152,97708.723,
2002-06-10 11:15:00,287.874,285.531,0.000,289.365,293.571,295.320,287.700,98010.000,288.605,286.936,286.438,286.231,286.048,98058.748,97907.347,97825.604,97767.183,97708.747,
2002-06-10 11:20:00,287.821,285.499,0.000,289.339,293.309,295.257,287.783,98010.000,288.534,286.899,286.403,286.196,286.013,98058.821,97907.394,97825.641,97767.213,97708.770,
2002-06-10 11:25:00,287.829,285.468,0.000,289.327,293.063,295.195,287.867,98010.000,288.579,286.871,286.373,286.166,285.982,98058.865,97907.437,97825.675,97767.241,97708.791,
2002-06-10 11:30:00,287.779,285.439,0.000,289.359,292.914,295.369,287.950,98010.000,288.514,286.835,286.339,286.133,285.950,98058.934,97907.482,97825.710,97767.269,97708.813,
2002-06-10 11:35:00,287.810,285.410,0.000,289.419,292.784,295.628,288.033,98010.000,288.582,286.830,286.323,286.113,285.928,98058.953,97907.511,97825.737,97767.291,97708.831,
2002-06-10 11:40:00,287.798,285.383,0.000,289.476,292.644,295.932,288.117,98010.000,288.555,286.828,286.311,286.097,285.909,98058.982,97907.536,97825.759,97767.311,97708.847,
2002-06-10 11:45:00,287.848,285.357,0.000,289.553,292.512,296.282,288.200,98010.000,288.643,286.841,286.308,286.089,285.895,98058.979,97907.553,97825.777,97767.328,97708.861,
2002-06-10 11:50:00,287.849,285.333,0.000,289.701,292.437,296.654,288.283,98010.000,288.632,286.852,286.305,286.080,285.882,98058.991,97907.569,97825.794,97767.343,97708.875,
2002-06-10 11:55:00,287.914,285.310,0.000,289.940,292.435,297.059,288.367,98010.000,288.735,286.876,286.310,286.078,285.874,98058.972,97907.577,97825.806,97767.356,97708.886,
2002-06-10 12:00:00,287.936,285.288,0.000,290.197,292.434,297.459,288.450,98010.000,288.749,286.900,286.316,286.077,285.867,98058.965,97907.584,97825.817,97767.367,97708.896,
2002-06-10 12:05:00,288.072,285.404,0.000,290.512,292.471,297.889,288.500,98012.500,288.916,287.008,286.410,286.169,285.960,98058.761,97907.446,97825.707,97767.276,97708.825,
2002-06-10 12:10:00,288.194,285.518,0.000,290.857,292.518,298.306,288.550,98015.000,289.009,287.157,286.543,286.298,286.085,98058.516,97907.270,97825.571,97767.167,97708.741,
2002-06-10 12:15:00,288.353,285.633,0.000,291.242,292.586,298.728,288.600,98017.500,289.172,287.317,286.688,286.436,286.218,98058.247,97907.084,97825.428,97767.053,97708.655,
