cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,291.214,289.343,0.000,291.061,291.757,290.837,287.334,99731.472,289.952,100087.982,
2004-06-01 00:10:00,290.258,289.373,0.000,291.038,291.731,290.835,287.334,99729.111,289.517,100088.214,
2004-06-01 00:15:00,290.477,289.338,0.000,291.045,291.740,290.829,287.334,99726.750,289.502,100088.250,
2004-06-01 00:20:00,290.767,289.368,0.000,291.061,291.759,290.818,287.334,99724.389,289.561,100088.202,
2004-06-01 00:25:00,290.841,289.355,0.000,291.060,291.760,290.793,287.334,99722.028,289.590,100088.194,
2004-06-01 00:30:00,290.925,289.384,0.000,291.059,291.762,290.761,287.334,99719.667,289.627,100088.157,
2004-06-01 00:35:00,290.819,289.245,0.000,291.030,291.735,290.716,287.333,99717.306,289.552,100088.282,
2004-06-01 00:40:00,290.699,289.080,0.000,291.000,291.707,290.663,287.333,99714.944,289.401,100088.477,
2004-06-01 00:45:00,290.448,288.920,0.000,290.947,291.654,290.599,287.333,99712.583,289.220,100088.686,
2004-06-01 00:50:00,290.318,288.800,0.000,290.913,291.623,290.532,287.333,99710.222,289.079,100088.848,
2004-06-01 00:55:00,290.163,288.682,0.000,290.870,291.582,290.458,287.333,99707.861,288.957,100088.996,
2004-06-01 01:00:00,290.122,288.591,0.000,290.846,291.555,290.405,287.333,99705.500,288.866,100089.110,
2004-06-01 01:05:00,290.014,288.519,0.000,290.812,291.517,290.354,287.342,99703.931,288.789,100089.202,
2004-06-01 01:10:00,290.008,288.461,0.000,290.791,291.494,290.309,287.351,99702.361,288.735,100089.272,
2004-06-01 01:15:00,289.903,288.395,0.000,290.758,291.455,290.262,287.360,99700.792,288.673,100089.351,
2004-06-01 01:20:00,289.892,288.338,0.000,290.736,291.430,290.220,287.369,99699.222,288.621,100089.419,
2004-06-01 01:25:00,289.777,288.276,0.000,290.700,291.389,290.175,287.378,99697.653,288.558,100089.496,
2004-06-01 01:30:00,289.766,288.221,0.000,290.679,291.363,290.133,287.387,99696.083,288.506,100089.563,
2004-06-01 01:35:00,289.653,288.162,0.000,290.642,291.321,290.090,287.396,99694.514,288.444,100089.637,
