cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-10 01:00:00,287.817,286.646,0.000,288.289,287.450,286.064,286.550,97520.000,288.315,287.304,287.036,286.942,286.880,286.805,98057.737,97929.656,97883.014,97836.362,97789.713,97719.754,
2002-06-10 01:05:00,287.681,286.637,0.000,288.286,287.465,286.176,286.542,97522.500,288.113,287.233,286.993,286.907,286.851,286.782,98057.830,97929.694,97883.043,97836.385,97789.731,97719.765,
2002-06-10 01:10:00,287.763,286.629,0.000,288.320,287.510,286.278,286.533,97525.000,288.247,287.265,287.005,286.913,286.853,286.781,98057.797,97929.693,97883.045,97836.388,97789.735,97719.769,
2002-06-10 01:15:00,287.638,286.620,0.000,288.314,287.518,286.363,286.525,97527.500,288.057,287.204,286.970,286.886,286.831,286.763,98057.878,97929.723,97883.068,97836.406,97789.749,97719.778,
2002-06-10 01:20:00,287.728,286.612,0.000,288.345,287.558,286.445,286.517,97530.000,288.203,287.240,286.984,286.893,286.834,286.762,98057.839,97929.720,97883.069,97836.409,97789.752,97719.782,
2002-06-10 01:25:00,287.600,286.603,0.000,288.334,287.559,286.513,286.508,97532.500,288.007,287.177,286.947,286.865,286.811,286.744,98057.923,97929.752,97883.093,97836.427,97789.767,97719.791,
2002-06-10 01:30:00,287.693,286.595,0.000,288.362,287.594,286.581,286.500,97535.000,288.159,287.214,286.962,286.872,286.814,286.743,98057.883,97929.749,97883.094,97836.430,97789.770,97719.795,
2002-06-10 01:35:00,287.563,286.587,0.000,288.347,287.590,286.637,286.492,97537.500,287.960,287.150,286.925,286.844,286.790,286.725,98057.967,97929.781,97883.118,97836.448,97789.785,97719.804,
2002-06-10 01:40:00,287.661,286.578,0.000,288.372,287.622,286.695,286.483,97540.000,288.120,287.189,286.941,286.852,286.794,286.725,98057.925,97929.777,97883.118,97836.451,97789.788,97719.808,
2002-06-10 01:45:00,287.529,286.570,0.000,288.355,287.614,286.741,286.475,97542.500,287.917,287.124,286.903,286.823,286.771,286.707,98058.010,97929.809,97883.142,97836.469,97789.802,97719.817,
2002-06-10 01:50:00,287.632,286.562,0.000,288.378,287.644,286.791,286.467,97545.000,288.085,287.166,286.920,286.832,286.775,286.707,98057.965,97929.804,97883.142,97836.471,97789.805,97719.820,
2002-06-10 01:55:00,287.497,286.553,0.000,288.358,287.633,286.830,286.458,97547.500,287.878,287.100,286.882,286.803,286.752,286.688,98058.051,97929.836,97883.166,97836.490,97789.819,97719.830,
2002-06-10 02:00:00,287.604,286.545,0.000,288.381,287.661,286.874,286.450,97550.000,288.052,287.144,286.900,286.813,286.757,286.689,98058.003,97929.831,97883.165,97836.491,97789.822,97719.833,
2002-06-10 02:05:00,287.463,286.528,0.000,288.359,287.648,286.909,286.433,97552.500,287.837,287.072,286.857,286.778,286.727,286.664,98058.103,97929.873,97883.198,97836.518,97789.844,97719.848,
2002-06-10 02:10:00,287.567,286.511,0.000,288.381,287.674,286.950,286.417,97555.000,288.011,287.110,286.867,286.780,286.724,286.656,98058.069,97929.880,97883.208,97836.529,97789.855,97719.858,
2002-06-10 02:15:00,287.416,286.494,0.000,288.355,287.657,286.980,286.400,97557.500,287.783,287.033,286.820,286.742,286.691,286.628,98058.175,97929.925,97883.244,97836.558,97789.878,97719.873,
2002-06-10 02:20:00,287.519,286.477,0.000,288.374,287.681,287.016,286.383,97560.000,287.956,287.069,286.830,286.744,286.688,286.620,98058.142,97929.932,97883.254,97836.569,97789.889,97719.883,
2002-06-10 02:25:00,287.365,286.460,0.000,288.347,287.661,287.041,286.367,97562.500,287.723,286.991,286.782,286.705,286.655,286.593,98058.250,97929.978,97883.290,97836.598,97789.912,97719.899,
2002-06-10 02:30:00,287.470,286.443,0.000,288.365,287.683,287.074,286.350,97565.000,287.898,287.028,286.793,286.708,286.653,286.585,98058.216,97929.984,97883.300,97836.609,97789.923,97719.908,
2002-06-10 02:35:00,287.314,286.426,0.000,288.335,287.662,287.095,286.333,97567.500,287.663,286.949,286.744,286.669,286.619,286.558,98058.325,97930.030,97883.337,97836.638,97789.946,97719.924,
2002-06-10 02:40:00,287.420,286.409,0.000,288.352,287.683,287.123,286.317,97570.000,287.841,286.987,286.756,286.672,286.617,286.550,98058.290,97930.036,97883.346,97836.649,97789.957,97719.934,
2002-06-10 02:45:00,287.262,286.392,0.000,288.321,287.660,287.141,286.300,97572.500,287.603,286.906,286.707,286.632,286.583,286.523,98058.400,97930.083,97883.383,97836.678,97789.980,97719.950,
2002-06-10 02:50:00,287.370,286.375,0.000,288.337,287.679,287.166,286.283,97575.000,287.783,286.946,286.719,286.636,286.582,286.515,98058.363,97930.088,97883.392,97836.689,97789.991,97719.959,
2002-06-10 02:55:00,287.211,286.358,0.000,288.305,287.655,287.180,286.267,97577.500,287.544,286.865,286.669,286.596,286.547,286.487,98058.475,97930.135,97883.429,97836.718,97790.014,97719.975,
2002-06-10 03:00:00,287.321,286.341,0.000,288.319,287.672,287.202,286.250,97580.000,287.727,286.905,286.682,286.600,286.546,286.481,98058.437,97930.140,97883.437,97836.728,97790.025,97719.984,
2002-06-10 03:05:00,287.157,286.315,0.000,288.283,287.644,287.211,286.217,97582.500,287.482,286.818,286.626,286.554,286.505,286.445,98058.561,97930.198,97883.484,97836.767,97790.056,97720.006,
2002-06-10 03:10:00,287.258,286.289,0.000,288.293,287.658,287.229,286.183,97585.000,287.657,286.850,286.630,286.549,286.495,286.429,98058.541,97930.216,97883.505,97836.787,97790.075,97720.022,
2002-06-10 03:15:00,287.091,286.263,0.000,288.255,287.628,287.235,286.150,97587.500,287.409,286.758,286.570,286.499,286.451,286.392,98058.671,97930.277,97883.554,97836.828,97790.108,97720.045,
2002-06-10 03:20:00,287.195,286.236,0.000,288.264,287.641,287.250,286.117,97590.000,287.589,286.792,286.575,286.494,286.441,286.376,98058.648,97930.296,97883.575,97836.849,97790.127,97720.061,
2002-06-10 03:25:00,287.028,286.210,0.000,288.224,287.608,287.253,286.083,97592.500,287.342,286.701,286.515,286.444,286.397,286.338,98058.778,97930.357,97883.625,97836.889,97790.161,97720.084,
2002-06-10 03:30:00,287.136,286.183,0.000,288.233,287.621,287.266,286.050,97595.000,287.526,286.736,286.521,286.440,286.387,286.322,98058.754,97930.375,97883.645,97836.910,97790.180,97720.100,
2002-06-10 03:35:00,286.967,286.157,0.000,288.192,287.587,287.266,286.017,97597.500,287.277,286.645,286.461,286.390,286.343,286.284,98058.884,97930.436,97883.695,97836.951,97790.213,97720.124,
2002-06-10 03:40:00,287.077,286.130,0.000,288.201,287.599,287.278,285.983,97600.000,287.463,286.680,286.466,286.386,286.333,286.268,98058.859,97930.454,97883.715,97836.971,97790.232,97720.140,
2002-06-10 03:45:00,286.906,286.103,0.000,288.157,287.563,287.276,285.950,97602.500,287.211,286.588,286.406,286.336,286.289,286.230,98058.991,97930.516,97883.765,97837.012,97790.266,97720.163,
2002-06-10 03:50:00,287.017,286.076,0.000,288.166,287.574,287.285,285.917,97605.000,287.400,286.624,286.412,286.332,286.279,286.215,98058.966,97930.533,97883.786,97837.033,97790.285,97720.179,
2002-06-10 03:55:00,286.845,286.049,0.000,288.121,287.536,287.281,285.883,97607.500,287.146,286.531,286.351,286.281,286.234,286.176,98059.098,97930.596,97883.836,97837.074,97790.319,97720.203,
2002-06-10 04:00:00,286.957,286.022,0.000,288.128,287.545,287.283,285.850,97610.000,287.337,286.568,286.357,286.277,286.225,286.160,98059.072,97930.613,97883.857,97837.095,97790.338,97720.219,
2002-06-10 04:05:00,286.784,285.996,0.000,288.081,287.503,287.269,285.825,97615.833,287.081,286.474,286.296,286.226,286.180,286.122,98059.205,97930.676,97883.907,97837.136,97790.372,97720.242,
2002-06-10 04:10:00,286.899,285.970,0.000,288.088,287.510,287.266,285.800,97621.667,287.276,286.513,286.304,286.224,286.172,286.108,98059.176,97930.691,97883.926,97837.155,97790.390,97720.258,
2002-06-10 04:15:00,286.723,285.944,0.000,288.040,287.466,287.246,285.775,97627.500,287.014,286.418,286.242,286.173,286.127,286.070,98059.311,97930.754,97883.976,97837.196,97790.423,97720.281,
2002-06-10 04:20:00,286.832,285.913,0.000,288.045,287.471,287.239,285.750,97633.333,287.203,286.453,286.246,286.167,286.115,286.051,98059.290,97930.776,97884.001,97837.220,97790.446,97720.300,
2002-06-10 04:25:00,286.655,285.885,0.000,287.995,287.426,287.216,285.725,97639.167,286.942,286.356,286.182,286.114,286.068,286.011,98059.428,97930.841,97884.054,97837.264,97790.481,97720.324,
2002-06-10 04:30:00,286.764,285.857,0.000,287.999,287.430,287.205,285.700,97645.000,287.130,286.391,286.187,286.109,286.058,285.994,98059.405,97930.860,97884.075,97837.285,97790.501,97720.341,
2002-06-10 04:35:00,286.586,285.829,0.000,287.951,287.401,287.184,285.675,97650.833,286.867,286.293,286.123,286.055,286.010,285.954,98059.544,97930.926,97884.129,97837.329,97790.537,97720.366,
2002-06-10 04:40:00,286.696,285.801,0.000,287.956,287.421,287.175,285.650,97656.667,287.055,286.329,286.129,286.051,286.000,285.937,98059.520,97930.945,97884.150,97837.351,97790.557,97720.383,
2002-06-10 04:45:00,286.517,285.772,0.000,287.907,287.387,287.152,285.625,97662.500,286.792,286.230,286.063,285.997,285.952,285.896,98059.660,97931.012,97884.204,97837.395,97790.593,97720.408,
2002-06-10 04:50:00,286.627,285.744,0.000,287.912,287.402,287.143,285.600,97668.333,286.980,286.266,286.069,285.993,285.942,285.879,98059.637,97931.031,97884.226,97837.417,97790.614,97720.425,
2002-06-10 04:55:00,286.447,285.715,0.000,287.862,287.366,287.118,285.575,97674.167,286.716,286.167,286.003,285.937,285.893,285.838,98059.779,97931.099,97884.281,97837.462,97790.651,97720.451,
2002-06-10 05:00:00,286.556,285.686,0.000,287.865,287.379,287.111,285.550,97680.000,286.903,286.202,286.009,285.933,285.883,285.821,98059.755,97931.118,97884.303,97837.484,97790.671,97720.468,
2002-06-10 05:05:00,286.383,285.668,0.000,287.814,287.340,287.090,285.558,97685.833,286.645,286.109,285.949,285.885,285.841,285.787,98059.883,97931.174,97884.347,97837.519,97790.699,97720.487,
2002-06-10 05:10:00,286.502,285.650,0.000,287.820,287.352,287.085,285.567,97691.667,286.843,286.155,285.966,285.891,285.842,285.781,98059.838,97931.177,97884.355,97837.529,97790.709,97720.496,
2002-06-10 05:15:00,286.334,285.631,0.000,287.770,287.308,287.065,285.575,97697.500,286.592,286.066,285.909,285.846,285.803,285.750,98059.960,97931.230,97884.396,97837.562,97790.736,97720.514,
2002-06-10 05:20:00,286.459,285.613,0.000,287.778,287.318,287.063,285.583,97703.333,286.797,286.116,285.928,285.854,285.805,285.744,98059.913,97931.232,97884.403,97837.571,97790.745,97720.523,
2002-06-10 05:25:00,286.289,285.594,0.000,287.728,287.272,287.045,285.592,97709.167,286.544,286.025,285.870,285.808,285.765,285.712,98060.036,97931.286,97884.446,97837.605,97790.773,97720.542,
2002-06-10 05:30:00,286.415,285.571,0.000,287.742,287.303,287.062,285.600,97715.000,286.751,286.073,285.886,285.812,285.763,285.703,98059.995,97931.294,97884.458,97837.619,97790.787,97720.555,
2002-06-10 05:35:00,286.382,285.545,0.000,287.730,287.305,287.056,285.608,97720.833,286.687,286.065,285.877,285.801,285.749,285.685,98060.031,97931.319,97884.482,97837.642,97790.807,97720.571,
2002-06-10 05:40:00,286.339,285.518,0.000,287.716,287.303,287.065,285.617,97726.667,286.627,286.049,285.877,285.799,285.745,285.676,98060.067,97931.335,97884.498,97837.657,97790.822,97720.584,
2002-06-10 05:45:00,286.344,285.491,0.000,287.711,287.306,287.082,285.625,97732.500,286.668,286.015,285.838,285.764,285.713,285.646,98060.113,97931.381,97884.538,97837.691,97790.850,97720.605,
2002-06-10 05:50:00,286.313,285.463,0.000,287.701,287.299,287.110,285.633,97738.333,286.621,286.004,285.826,285.749,285.695,285.625,98060.156,97931.411,97884.566,97837.717,97790.873,97720.623,
2002-06-10 05:55:00,286.340,285.435,0.000,287.704,287.301,287.143,285.642,97744.167,286.694,285.986,285.801,285.723,285.668,285.598,98060.187,97931.450,97884.601,97837.748,97790.900,97720.643,
2002-06-10 06:00:00,286.294,285.406,0.000,287.695,287.287,287.183,285.650,97750.000,286.617,285.971,285.788,285.707,285.650,285.577,98060.236,97931.481,97884.630,97837.774,97790.924,97720.662,
2002-06-10 06:05:00,286.319,285.368,0.000,287.717,287.300,287.230,285.617,97757.500,286.691,285.950,285.759,285.676,285.619,285.544,98060.277,97931.530,97884.674,97837.813,97790.958,97720.688,
2002-06-10 06:10:00,286.249,285.330,0.000,287.728,287.297,287.280,285.583,97765.000,286.584,285.916,285.730,285.646,285.588,285.511,98060.354,97931.579,97884.718,97837.853,97790.992,97720.714,
2002-06-10 06:15:00,286.265,285.293,0.000,287.763,287.313,287.338,285.550,97772.500,286.644,285.890,285.696,285.611,285.552,285.475,98060.405,97931.632,97884.766,97837.895,97791.028,97720.742,
2002-06-10 06:20:00,286.202,285.255,0.000,287.787,287.314,287.399,285.517,97780.000,286.547,285.858,285.667,285.581,285.520,285.441,98060.479,97931.681,97884.810,97837.934,97791.063,97720.768,
2002-06-10 06:25:00,286.217,285.217,0.000,287.833,287.332,287.467,285.483,97787.500,286.603,285.835,285.636,285.548,285.487,285.407,98060.527,97931.732,97884.856,97837.975,97791.098,97720.795,
2002-06-10 06:30:00,286.161,285.180,0.000,287.851,287.319,287.508,285.450,97795.000,286.518,285.806,285.609,285.519,285.456,285.374,98060.597,97931.780,97884.900,97838.014,97791.132,97720.821,
2002-06-10 06:35:00,286.166,285.142,0.000,287.880,287.317,287.542,285.417,97802.500,286.559,285.779,285.577,285.485,285.422,285.339,98060.650,97931.831,97884.946,97838.055,97791.167,97720.848,
2002-06-10 06:40:00,286.110,285.105,0.000,287.896,287.301,287.570,285.383,97810.000,286.476,285.748,285.547,285.454,285.389,285.305,98060.722,97931.881,97884.991,97838.095,97791.202,97720.874,
2002-06-10 06:45:00,286.110,285.068,0.000,287.923,287.295,287.596,285.350,97817.500,286.506,285.720,285.514,285.420,285.355,285.270,98060.777,97931.933,97885.038,97838.136,97791.238,97720.901,
2002-06-10 06:50:00,286.061,285.031,0.000,287.939,287.278,287.619,285.317,97825.000,286.437,285.690,285.484,285.389,285.323,285.236,98060.847,97931.982,97885.083,97838.176,97791.272,97720.928,
2002-06-10 06:55:00,286.053,284.994,0.000,287.963,287.269,287.639,285.283,97832.500,286.452,285.660,285.451,285.355,285.288,285.201,98060.905,97932.035,97885.130,97838.217,97791.308,97720.954,
2002-06-10 07:00:00,286.010,284.957,0.000,287.981,287.252,287.658,285.250,97840.000,286.393,285.631,285.422,285.324,285.256,285.167,98060.972,97932.084,97885.174,97838.256,97791.342,97720.981,
2002-06-10 07:05:00,286.011,284.946,0.000,288.007,287.245,287.676,285.292,97845.833,286.413,285.615,285.404,285.307,285.239,285.151,98060.996,97932.107,97885.194,97838.273,97791.356,97720.991,
2002-06-10 07:10:00,286.000,284.934,0.000,288.031,287.235,287.697,285.333,97851.667,286.392,285.612,285.400,285.301,285.232,285.143,98061.012,97932.118,97885.205,97838.284,97791.365,97720.998,
2002-06-10 07:15:00,286.011,284.922,0.000,288.061,287.230,287.717,285.375,97857.500,286.421,285.607,285.391,285.292,285.222,285.132,98061.024,97932.134,97885.219,97838.297,97791.376,97721.007,
2002-06-10 07:20:00,286.006,284.908,0.000,288.087,287.222,287.738,285.417,97863.333,286.412,285.607,285.389,285.287,285.216,285.124,98061.037,97932.146,97885.231,97838.308,97791.387,97721.015,
2002-06-10 07:25:00,286.009,284.894,0.000,288.115,287.216,287.756,285.458,97869.167,286.427,285.597,285.377,285.275,285.204,285.111,98061.056,97932.164,97885.248,97838.323,97791.400,97721.025,
2002-06-10 07:30:00,286.009,284.879,0.000,288.190,287.232,287.826,285.500,97875.000,286.427,285.597,285.373,285.268,285.196,285.101,98061.069,97932.178,97885.262,97838.335,97791.411,97721.034,
2002-06-10 07:35:00,286.014,284.863,0.000,288.276,287.252,287.914,285.542,97880.833,286.443,285.591,285.364,285.258,285.184,285.089,98061.087,97932.196,97885.278,97838.351,97791.425,97721.045,
2002-06-10 07:40:00,286.026,284.847,0.000,288.374,287.276,288.018,285.583,97886.667,286.459,285.598,285.365,285.255,285.179,285.080,98061.093,97932.208,97885.291,97838.363,97791.436,97721.054,
2002-06-10 07:45:00,286.028,284.830,0.000,288.505,287.309,288.131,285.625,97892.500,286.469,285.592,285.356,285.245,285.168,285.067,98061.111,97932.227,97885.308,97838.379,97791.450,97721.066,
2002-06-10 07:50:00,286.052,284.812,0.000,288.628,287.342,288.258,285.667,97898.333,286.504,285.605,285.360,285.244,285.163,285.058,98061.112,97932.237,97885.320,97838.391,97791.462,97721.075,
2002-06-10 07:55:00,286.052,284.794,0.000,288.754,287.372,288.390,285.708,97904.167,286.510,285.600,285.353,285.235,285.152,285.046,98061.130,97932.256,97885.338,97838.407,97791.476,97721.087,
2002-06-10 08:00:00,286.080,284.775,0.000,288.892,287.408,288.530,285.750,97910.000,286.551,285.614,285.357,285.234,285.148,285.037,98061.130,97932.267,97885.350,97838.419,97791.488,97721.098,
2002-06-10 08:05:00,286.075,284.753,0.000,289.030,287.438,288.672,285.808,97913.333,286.548,285.607,285.347,285.222,285.134,285.021,98061.155,97932.290,97885.372,97838.439,97791.506,97721.112,
2002-06-10 08:10:00,286.147,284.733,0.000,289.153,287.503,288.820,285.867,97916.667,286.652,285.647,285.369,285.233,285.139,285.017,98061.126,97932.290,97885.377,97838.447,97791.515,97721.121,
2002-06-10 08:15:00,286.152,284.714,0.000,289.301,287.543,288.958,285.925,97920.000,286.652,285.657,285.377,285.237,285.139,285.013,98061.129,97932.297,97885.385,97838.456,97791.525,97721.130,
2002-06-10 08:20:00,286.220,284.698,0.000,289.471,287.595,289.102,285.983,97923.333,286.756,285.693,285.399,285.252,285.149,285.015,98061.095,97932.291,97885.384,97838.458,97791.529,97721.135,
2002-06-10 08:25:00,286.199,284.682,0.000,289.629,287.631,289.234,286.042,97926.667,286.719,285.687,285.397,285.248,285.145,285.009,98061.114,97932.302,97885.394,97838.468,97791.538,97721.143,
2002-06-10 08:30:00,286.267,284.669,0.000,289.861,287.701,289.421,286.100,97930.000,286.825,285.720,285.416,285.261,285.152,285.010,98061.082,97932.297,97885.394,97838.470,97791.542,97721.148,
2002-06-10 08:35:00,286.242,284.657,0.000,290.088,287.758,289.613,286.158,97933.333,286.779,285.715,285.416,285.259,285.150,285.005,98061.099,97932.305,97885.401,97838.477,97791.549,97721.154,
2002-06-10 08:40:00,286.325,284.646,0.000,290.352,287.838,289.832,286.217,97936.667,286.903,285.759,285.444,285.279,285.163,285.012,98061.053,97932.292,97885.394,97838.474,97791.548,97721.156,
2002-06-10 08:45:00,286.295,284.637,0.000,290.604,287.899,290.044,286.275,97940.000,286.844,285.755,285.445,285.279,285.163,285.010,98061.067,97932.296,97885.398,97838.478,97791.552,97721.160,
2002-06-10 08:50:00,286.387,284.629,0.000,290.894,287.986,290.282,286.333,97943.333,286.984,285.805,285.478,285.303,285.181,285.020,98061.012,97932.278,97885.387,97838.471,97791.549,97721.160,
2002-06-10 08:55:00,286.353,284.622,0.000,291.168,288.051,290.507,286.392,97946.667,286.913,285.801,285.481,285.305,285.182,285.020,98061.025,97932.279,97885.388,97838.473,97791.551,97721.162,
2002-06-10 09:00:00,286.457,284.617,0.000,291.453,288.138,290.760,286.450,97950.000,287.070,285.859,285.519,285.333,285.204,285.033,98060.959,97932.255,97885.372,97838.462,97791.544,97721.160,
2002-06-10 09:05:00,286.441,284.670,0.000,291.715,288.203,291.000,286.542,97953.333,287.008,285.884,285.555,285.372,285.244,285.076,98060.898,97932.191,97885.314,97838.410,97791.499,97721.124,
2002-06-10 09:10:00,286.564,284.723,0.000,292.010,288.297,291.292,286.633,97956.667,287.174,285.969,285.629,285.440,285.309,285.137,98060.753,97932.098,97885.233,97838.341,97791.441,97721.082,
2002-06-10 09:15:00,286.563,284.776,0.000,292.281,288.337,291.582,286.725,97960.000,287.131,286.006,285.675,285.488,285.359,285.188,98060.675,97932.024,97885.166,97838.282,97791.389,97721.043,
2002-06-10 09:20:00,286.722,284.829,0.000,292.701,288.435,291.915,286.817,97963.333,287.341,286.119,285.769,285.572,285.435,285.257,98060.501,97931.916,97885.075,97838.206,97791.327,97720.998,
2002-06-10 09:25:00,286.737,284.882,0.000,293.013,288.505,292.237,286.908,97966.667,287.310,286.172,285.829,285.632,285.495,285.315,98060.404,97931.831,97885.000,97838.140,97791.271,97720.957,
2002-06-10 09:30:00,286.913,284.936,0.000,293.282,288.589,292.526,287.000,97970.000,287.543,286.297,285.931,285.722,285.578,285.389,98060.216,97931.716,97884.904,97838.060,97791.204,97720.910,
2002-06-10 09:35:00,286.904,284.990,0.000,293.500,288.631,292.771,287.092,97973.333,287.480,286.336,285.982,285.776,285.632,285.444,98060.135,97931.637,97884.832,97837.997,97791.150,97720.870,
2002-06-10 09:40:00,287.084,285.044,0.000,293.751,288.714,293.039,287.183,97976.667,287.727,286.456,286.079,285.862,285.712,285.516,98059.949,97931.526,97884.738,97837.918,97791.086,97720.823,
2002-06-10 09:45:00,287.059,285.099,0.000,293.948,288.749,293.270,287.275,97980.000,287.637,286.487,286.126,285.912,285.764,285.569,98059.878,97931.450,97884.669,97837.857,97791.032,97720.783,
2002-06-10 09:50:00,287.255,285.154,0.000,294.189,288.835,293.535,287.367,97983.333,287.912,286.613,286.226,286.001,285.845,285.642,98059.683,97931.336,97884.574,97837.777,97790.967,97720.736,
2002-06-10 09:55:00,287.214,285.210,0.000,294.370,288.865,293.759,287.458,97986.667,287.794,286.639,286.270,286.049,285.896,285.694,98059.620,97931.261,97884.505,97837.716,97790.914,97720.696,
2002-06-10 10:00:00,287.428,285.266,0.000,294.627,288.964,294.023,287.550,97990.000,288.099,286.772,286.374,286.141,285.980,285.770,98059.415,97931.144,97884.407,97837.634,97790.846,97720.648,
2002-06-10 10:05:00,287.353,285.291,0.000,294.816,288.995,294.239,287.542,97991.667,287.935,286.773,286.395,286.167,286.008,285.799,98059.402,97931.106,97884.371,97837.602,97790.819,97720.628,
2002-06-10 10:10:00,287.553,285.316,0.000,295.065,289.091,294.501,287.533,97993.333,288.236,286.884,286.474,286.233,286.065,285.846,98059.246,97931.030,97884.311,97837.553,97790.780,97720.602,
2002-06-10 10:15:00,287.440,285.343,0.000,295.239,289.112,294.712,287.525,97995.000,288.017,286.863,286.479,286.244,286.080,285.865,98059.261,97931.005,97884.285,97837.529,97790.758,97720.584,
2002-06-10 10:20:00,287.662,285.371,0.000,295.487,289.212,294.977,287.517,97996.667,288.355,286.984,286.563,286.314,286.141,285.914,98059.092,97930.925,97884.221,97837.477,97790.717,97720.556,
2002-06-10 10:25:00,287.523,285.400,0.000,295.648,289.227,295.184,287.508,97998.333,288.091,286.954,286.565,286.324,286.155,285.934,98059.118,97930.901,97884.195,97837.452,97790.694,97720.538,
2002-06-10 10:30:00,287.773,285.430,0.000,295.754,289.294,295.325,287.500,98000.000,288.473,287.085,286.656,286.399,286.220,285.988,98058.933,97930.814,97884.126,97837.397,97790.649,97720.508,
2002-06-10 10:35:00,287.592,285.462,0.000,295.737,289.254,295.358,287.492,98001.667,288.148,287.033,286.643,286.398,286.227,286.003,98058.983,97930.798,97884.105,97837.375,97790.629,97720.490,
2002-06-10 10:40:00,287.850,285.494,0.000,295.798,289.312,295.429,287.483,98003.333,288.556,287.159,286.726,286.467,286.288,286.054,98058.800,97930.715,97884.039,97837.321,97790.585,97720.460,
2002-06-10 10:45:00,287.632,285.527,0.000,295.733,289.253,295.405,287.475,98005.000,288.171,287.087,286.700,286.458,286.288,286.065,98058.874,97930.707,97884.024,97837.303,97790.566,97720.443,
2002-06-10 10:50:00,287.913,285.562,0.000,295.764,289.308,295.438,287.467,98006.667,288.623,287.219,286.787,286.529,286.350,286.117,98058.678,97930.621,97883.955,97837.247,97790.521,97720.412,
2002-06-10 10:55:00,287.657,285.597,0.000,295.659,289.233,295.374,287.458,98008.333,288.177,287.130,286.751,286.512,286.345,286.126,98058.772,97930.619,97883.943,97837.231,97790.503,97720.394,
2002-06-10 11:00:00,287.969,285.634,0.000,295.656,289.333,295.399,287.450,98010.000,288.680,287.273,286.843,286.588,286.411,286.181,98058.560,97930.528,97883.870,97837.172,97790.456,97720.361,
2002-06-10 11:05:00,287.642,285.598,0.000,295.516,289.254,295.320,287.533,98010.000,288.144,287.131,286.757,286.521,286.355,286.135,98058.766,97930.608,97883.933,97837.222,97790.496,97720.390,
2002-06-10 11:10:00,287.971,285.564,0.000,295.514,289.322,295.335,287.617,98010.000,288.713,287.247,286.806,286.547,286.367,286.132,98058.636,97930.601,97883.938,97837.234,97790.511,97720.405,
