cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.048],TempProf_cur[6.096],TempProf_cur[9.144],TempProf_cur[12.192],TempProf_cur[15.24],TempProf_cur[18.288],TempProf_cur[21.336],TempProf_cur[24.384],TempProf_cur[27.432],TempProf_cur[30.48],TempProf_cur[33.528],TempProf_cur[36.576],TempProf_cur[39.624],TempProf_cur[42.672],TempProf_cur[45.72],TempProf_cur[48.768],TempProf_cur[51.816],TempProf_cur[54.864],TempProf_cur[57.912],TempProf_cur[60.96],PresProf_cur[3.048],PresProf_cur[6.096],PresProf_cur[9.144],PresProf_cur[12.192],PresProf_cur[15.24],PresProf_cur[18.288],PresProf_cur[21.336],PresProf_cur[24.384],PresProf_cur[27.432],PresProf_cur[30.48],PresProf_cur[33.528],PresProf_cur[36.576],PresProf_cur[39.624],PresProf_cur[42.672],PresProf_cur[45.72],PresProf_cur[48.768],PresProf_cur[51.816],PresProf_cur[54.864],PresProf_cur[57.912],PresProf_cur[60.96],
2006-06-01 03:25:00,292.924,291.407,0.000,293.205,292.268,288.021,291.242,99341.667,293.448,293.340,293.244,293.158,293.081,293.011,292.947,292.890,292.839,292.795,292.758,292.729,292.710,292.699,292.697,292.700,292.707,292.717,292.728,292.749,100888.015,100852.755,100817.491,100782.225,100746.958,100711.691,100676.425,100641.161,100605.898,100570.639,100535.384,100500.133,100464.889,100429.651,100394.422,100359.201,100323.990,100288.789,100253.598,100218.417,
2006-06-01 03:30:00,292.923,291.360,0.000,293.204,292.271,288.059,291.200,99350.000,293.446,293.338,293.243,293.158,293.080,293.010,292.947,292.890,292.839,292.795,292.758,292.730,292.711,292.700,292.698,292.701,292.708,292.717,292.728,292.749,100888.069,100852.809,100817.545,100782.278,100747.011,100711.744,100676.478,100641.213,100605.951,100570.692,100535.437,100500.186,100464.942,100429.704,100394.475,100359.255,100324.044,100288.842,100253.651,100218.470,
2006-06-01 03:35:00,292.923,291.313,0.000,293.203,292.273,288.095,291.158,99358.333,293.444,293.337,293.242,293.157,293.080,293.010,292.946,292.890,292.839,292.795,292.759,292.730,292.711,292.701,292.698,292.701,292.708,292.717,292.728,292.749,100888.123,100852.862,100817.598,100782.332,100747.065,100711.798,100676.531,100641.267,100606.004,100570.745,100535.490,100500.239,100464.995,100429.758,100394.528,100359.308,100324.097,100288.896,100253.705,100218.524,
2006-06-01 03:40:00,292.923,291.266,0.000,293.201,292.275,288.131,291.117,99366.667,293.442,293.335,293.240,293.156,293.079,293.009,292.946,292.889,292.839,292.795,292.759,292.730,292.711,292.701,292.698,292.701,292.708,292.717,292.728,292.748,100888.178,100852.917,100817.652,100782.386,100747.119,100711.851,100676.585,100641.320,100606.058,100570.798,100535.543,100500.293,100465.048,100429.811,100394.582,100359.361,100324.150,100288.949,100253.758,100218.577,
2006-06-01 03:45:00,292.922,291.219,0.000,293.200,292.277,288.166,291.075,99375.000,293.439,293.333,293.239,293.155,293.078,293.008,292.946,292.889,292.839,292.795,292.759,292.731,292.711,292.701,292.699,292.702,292.708,292.717,292.728,292.748,100888.232,100852.971,100817.706,100782.440,100747.172,100711.905,100676.639,100641.374,100606.111,100570.852,100535.597,100500.346,100465.102,100429.864,100394.635,100359.415,100324.204,100289.003,100253.811,100218.630,
2006-06-01 03:50:00,292.922,291.172,0.000,293.198,292.279,288.201,291.033,99383.333,293.437,293.332,293.238,293.154,293.077,293.008,292.945,292.889,292.838,292.795,292.759,292.730,292.711,292.701,292.699,292.702,292.708,292.717,292.727,292.747,100888.287,100853.026,100817.761,100782.494,100747.227,100711.959,100676.692,100641.428,100606.165,100570.906,100535.650,100500.400,100465.155,100429.918,100394.689,100359.468,100324.257,100289.056,100253.865,100218.684,
2006-06-01 03:55:00,292.921,291.124,0.000,293.197,292.281,288.234,290.992,99391.667,293.435,293.330,293.236,293.152,293.076,293.007,292.944,292.888,292.838,292.794,292.758,292.730,292.711,292.701,292.699,292.701,292.708,292.717,292.727,292.746,100888.342,100853.080,100817.815,100782.549,100747.281,100712.013,100676.747,100641.481,100606.219,100570.959,100535.704,100500.454,100465.209,100429.972,100394.742,100359.522,100324.311,100289.110,100253.918,100218.737,
2006-06-01 04:00:00,292.920,291.077,0.000,293.184,292.270,288.252,290.950,99400.000,293.433,293.328,293.235,293.151,293.075,293.006,292.943,292.887,292.837,292.794,292.758,292.730,292.711,292.701,292.698,292.701,292.707,292.716,292.726,292.745,100888.398,100853.135,100817.870,100782.603,100747.335,100712.068,100676.801,100641.536,100606.273,100571.013,100535.758,100500.507,100465.263,100430.025,100394.796,100359.576,100324.364,100289.163,100253.972,100218.790,
2006-06-01 04:05:00,292.917,290.899,0.000,293.170,292.258,288.263,290.808,99400.000,293.428,293.324,293.231,293.147,293.072,293.003,292.940,292.884,292.834,292.791,292.755,292.727,292.708,292.698,292.696,292.698,292.704,292.713,292.723,292.742,100888.465,100853.202,100817.937,100782.669,100747.401,100712.133,100676.865,100641.600,100606.337,100571.077,100535.821,100500.570,100465.325,100430.087,100394.858,100359.637,100324.425,100289.224,100254.032,100218.850,
2006-06-01 04:10:00,292.911,290.730,0.000,293.155,292.245,288.274,290.667,99400.000,293.423,293.318,293.225,293.142,293.066,292.997,292.935,292.879,292.829,292.785,292.749,292.722,292.703,292.693,292.690,292.693,292.699,292.707,292.717,292.736,100888.541,100853.277,100818.011,100782.743,100747.474,100712.205,100676.937,100641.671,100606.407,100571.146,100535.890,100500.638,100465.392,100430.154,100394.924,100359.702,100324.490,100289.287,100254.095,100218.912,
2006-06-01 04:15:00,292.904,290.564,0.000,293.137,292.229,288.276,290.525,99400.000,293.414,293.309,293.216,293.133,293.058,292.990,292.928,292.872,292.822,292.779,292.743,292.715,292.697,292.686,292.683,292.686,292.692,292.700,292.710,292.729,100888.622,100853.358,100818.090,100782.821,100747.551,100712.281,100677.012,100641.745,100606.480,100571.219,100535.962,100500.709,100465.463,100430.224,100394.993,100359.770,100324.557,100289.354,100254.160,100218.977,
2006-06-01 04:20:00,292.895,290.402,0.000,293.197,292.332,288.539,290.383,99400.000,293.403,293.298,293.205,293.123,293.048,292.980,292.918,292.863,292.814,292.771,292.735,292.707,292.688,292.678,292.675,292.677,292.683,292.692,292.701,292.720,100888.710,100853.444,100818.175,100782.905,100747.634,100712.363,100677.093,100641.824,100606.559,100571.296,100536.038,100500.784,100465.537,100430.297,100395.065,100359.841,100324.627,100289.423,100254.228,100219.044,
2006-06-01 04:25:00,292.904,290.242,0.000,293.201,292.326,288.635,290.242,99400.000,293.410,293.306,293.214,293.132,293.058,292.990,292.929,292.874,292.825,292.782,292.747,292.719,292.700,292.689,292.685,292.687,292.693,292.701,292.710,292.728,100888.756,100853.491,100818.223,100782.953,100747.683,100712.413,100677.145,100641.878,100606.613,100571.352,100536.095,100500.843,100465.597,100430.358,100395.127,100359.905,100324.692,100289.489,100254.295,100219.112,
2006-06-01 04:30:00,292.912,290.081,0.000,293.220,292.360,288.786,290.100,99400.000,293.416,293.312,293.220,293.139,293.065,292.998,292.937,292.883,292.834,292.792,292.756,292.728,292.709,292.698,292.694,292.695,292.700,292.708,292.717,292.734,100888.808,100853.543,100818.276,100783.007,100747.738,100712.469,100677.201,100641.935,100606.672,100571.412,100536.156,100500.905,100465.660,100430.422,100395.192,100359.971,100324.759,100289.557,100254.364,100219.181,
2006-06-01 04:35:00,292.924,289.920,0.000,293.238,292.382,288.948,289.958,99400.000,293.437,293.327,293.234,293.151,293.077,293.010,292.950,292.895,292.846,292.804,292.768,292.740,292.720,292.708,292.703,292.704,292.708,292.715,292.723,292.739,100888.854,100853.592,100818.326,100783.059,100747.791,100712.523,100677.257,100641.993,100606.731,100571.472,100536.218,100500.968,100465.725,100430.488,100395.259,100360.039,100324.828,100289.626,100254.435,100219.253,
2006-06-01 04:40:00,292.938,289.761,0.000,293.257,292.403,289.104,289.817,99400.000,293.373,293.288,293.214,293.148,293.086,293.029,292.975,292.926,292.882,292.843,292.809,292.781,292.760,292.744,292.735,292.733,292.734,292.740,292.747,292.762,100888.882,100853.614,100818.345,100783.076,100747.809,100712.543,100677.279,100642.018,100606.760,100571.506,100536.257,100501.012,100465.774,100430.541,100395.317,100360.100,100324.892,100289.694,100254.505,100219.326,
2006-06-01 04:45:00,292.956,289.603,0.000,293.278,292.426,289.290,289.675,99400.000,293.410,293.316,293.235,293.164,293.100,293.041,292.988,292.939,292.894,292.855,292.821,292.794,292.772,292.759,292.752,292.751,292.753,292.758,292.765,292.778,100888.921,100853.657,100818.390,100783.124,100747.858,100712.594,100677.332,100642.072,100606.816,100571.563,100536.315,100501.072,100465.835,100430.604,100395.382,100360.167,100324.961,100289.765,100254.578,100219.401,
2006-06-01 04:50:00,292.974,289.446,0.000,293.300,292.449,289.471,289.533,99400.000,293.392,293.309,293.237,293.173,293.114,293.059,293.008,292.962,292.919,292.882,292.849,292.823,292.802,292.788,292.780,292.778,292.780,292.784,292.790,292.803,100888.952,100853.686,100818.420,100783.154,100747.890,100712.627,100677.367,100642.110,100606.857,100571.607,100536.362,100501.123,100465.889,100430.662,100395.443,100360.232,100325.029,100289.836,100254.652,100219.478,
2006-06-01 04:55:00,292.994,289.289,0.000,293.324,292.470,289.676,289.392,99400.000,293.431,293.340,293.262,293.194,293.132,293.075,293.023,292.976,292.933,292.895,292.863,292.837,292.817,292.805,292.799,292.797,292.799,292.804,292.809,292.821,100888.989,100853.727,100818.464,100783.201,100747.939,100712.679,100677.421,100642.165,100606.914,100571.666,100536.422,100501.184,100465.953,100430.728,100395.510,100360.301,100325.101,100289.910,100254.729,100219.557,
2006-06-01 05:00:00,293.013,289.133,0.000,293.308,292.447,289.857,289.250,99400.000,293.423,293.341,293.271,293.208,293.150,293.096,293.046,293.000,292.959,292.922,292.890,292.865,292.845,292.832,292.825,292.823,292.825,292.828,292.834,292.845,100889.020,100853.758,100818.496,100783.234,100747.974,100712.716,100677.460,100642.208,100606.959,100571.714,100536.474,100501.240,100466.011,100430.789,100395.575,100360.369,100325.172,100289.984,100254.806,100219.637,
2006-06-01 05:05:00,293.025,289.054,0.000,293.286,292.414,290.050,289.208,99408.333,293.449,293.362,293.287,293.221,293.161,293.105,293.054,293.008,292.966,292.929,292.898,292.872,292.853,292.841,292.835,292.833,292.835,292.839,292.843,292.854,100889.074,100853.815,100818.555,100783.295,100748.036,100712.779,100677.525,100642.273,100607.025,100571.781,100536.542,100501.308,100466.081,100430.860,100395.647,100360.442,100325.247,100290.060,100254.883,100219.715,
2006-06-01 05:10:00,293.027,288.976,0.000,293.262,292.379,290.241,289.167,99416.667,293.431,293.351,293.281,293.220,293.162,293.109,293.060,293.014,292.974,292.937,292.906,292.881,292.862,292.849,292.843,292.841,292.842,292.846,292.850,292.861,100889.143,100853.881,100818.620,100783.360,100748.101,100712.845,100677.591,100642.340,100607.093,100571.850,100536.612,100501.379,100466.152,100430.932,100395.720,100360.517,100325.322,100290.136,100254.959,100219.793,
2006-06-01 05:15:00,293.024,288.899,0.000,293.226,292.329,290.432,289.125,99425.000,293.442,293.356,293.283,293.218,293.158,293.103,293.053,293.007,292.965,292.929,292.897,292.872,292.854,292.843,292.837,292.835,292.837,292.840,292.845,292.854,100889.232,100853.972,100818.711,100783.451,100748.192,100712.935,100677.680,100642.428,100607.180,100571.936,100536.697,100501.463,100466.235,100431.015,100395.802,100360.598,100325.402,100290.215,100255.038,100219.871,
2006-06-01 05:20:00,293.011,288.822,0.000,293.189,292.278,290.624,289.083,99433.333,293.419,293.338,293.267,293.204,293.146,293.092,293.042,292.997,292.955,292.919,292.888,292.863,292.845,292.833,292.827,292.825,292.827,292.830,292.834,292.844,100889.337,100854.075,100818.812,100783.549,100748.289,100713.030,100677.774,100642.521,100607.272,100572.027,100536.786,100501.551,100466.322,100431.100,100395.886,100360.681,100325.484,100290.296,100255.118,100219.949,
2006-06-01 05:25:00,292.992,288.746,0.000,293.144,292.216,290.811,289.042,99441.667,293.414,293.328,293.254,293.188,293.128,293.072,293.021,292.975,292.933,292.896,292.865,292.840,292.822,292.811,292.805,292.804,292.805,292.809,292.813,292.822,100889.462,100854.199,100818.934,100783.670,100748.407,100713.147,100677.888,100642.632,100607.380,100572.132,100536.889,100501.651,100466.420,100431.195,100395.978,100360.770,100325.571,100290.380,100255.199,100220.028,
2006-06-01 05:30:00,292.966,288.671,0.000,293.110,292.167,291.042,289.000,99450.000,293.383,293.300,293.227,293.163,293.103,293.048,292.997,292.950,292.908,292.871,292.840,292.815,292.797,292.786,292.780,292.778,292.780,292.783,292.787,292.796,100889.601,100854.334,100819.066,100783.799,100748.533,100713.269,100678.007,100642.749,100607.494,100572.243,100536.996,100501.755,100466.521,100431.293,100396.073,100360.862,100325.659,100290.466,100255.282,100220.107,
2006-06-01 05:35:00,292.938,288.596,0.000,293.072,292.112,291.270,288.958,99458.333,293.367,293.280,293.204,293.137,293.076,293.019,292.967,292.919,292.876,292.839,292.807,292.782,292.764,292.753,292.748,292.747,292.748,292.751,292.755,292.764,100889.750,100854.480,100819.210,100783.940,100748.671,100713.403,100678.138,100642.876,100607.617,100572.362,100537.112,100501.867,100466.628,100431.397,100396.173,100360.958,100325.751,100290.554,100255.366,100220.187,
2006-06-01 05:40:00,292.906,288.521,0.000,293.034,292.056,291.498,288.917,99466.667,293.335,293.249,293.174,293.107,293.046,292.989,292.936,292.888,292.845,292.807,292.775,292.750,292.732,292.721,292.715,292.713,292.715,292.718,292.722,292.730,100889.904,100854.631,100819.357,100784.083,100748.810,100713.539,100678.271,100643.004,100607.742,100572.483,100537.229,100501.980,100466.737,100431.502,100396.274,100361.055,100325.844,100290.643,100255.451,100220.268,
2006-06-01 05:45:00,292.871,288.447,0.000,292.994,291.995,291.719,288.875,99475.000,293.313,293.224,293.146,293.077,293.013,292.955,292.901,292.852,292.807,292.769,292.736,292.711,292.693,292.682,292.677,292.675,292.676,292.679,292.683,292.692,100890.068,100854.792,100819.514,100784.237,100748.960,100713.685,100678.412,100643.142,100607.875,100572.611,100537.352,100502.099,100466.852,100431.611,100396.379,100361.155,100325.940,100290.734,100255.537,100220.350,
2006-06-01 05:50:00,292.834,288.374,0.000,292.952,291.933,291.932,288.833,99483.333,293.277,293.189,293.111,293.042,292.978,292.919,292.864,292.815,292.770,292.731,292.698,292.672,292.654,292.643,292.638,292.636,292.637,292.640,292.644,292.653,100890.237,100854.956,100819.675,100784.393,100749.112,100713.833,100678.555,100643.281,100608.009,100572.741,100537.477,100502.219,100466.967,100431.722,100396.485,100361.256,100326.037,100290.826,100255.624,100220.432,
2006-06-01 05:55:00,292.795,288.301,0.000,292.909,291.866,292.104,288.792,99491.667,293.249,293.158,293.078,293.006,292.941,292.880,292.825,292.774,292.728,292.688,292.655,292.630,292.612,292.601,292.595,292.594,292.595,292.598,292.602,292.611,100890.412,100855.128,100819.842,100784.557,100749.271,100713.987,100678.705,100643.425,100608.148,100572.875,100537.607,100502.343,100467.086,100431.836,100396.594,100361.360,100326.135,100290.919,100255.712,100220.515,
2006-06-01 06:00:00,292.754,288.228,976.592,292.906,291.851,292.293,288.750,99500.000,293.211,293.120,293.039,292.967,292.901,292.840,292.784,292.732,292.686,292.646,292.612,292.587,292.569,292.558,292.553,292.551,292.553,292.556,292.560,292.569,100890.591,100855.303,100820.012,100784.722,100749.432,100714.143,100678.856,100643.571,100608.289,100573.011,100537.737,100502.468,100467.206,100431.950,100396.703,100361.464,100326.234,100291.013,100255.801,100220.599,
2006-06-01 06:05:00,292.870,288.181,158.748,292.909,291.841,292.402,288.842,99508.333,293.303,293.229,293.162,293.097,293.035,292.975,292.917,292.863,292.813,292.767,292.733,292.705,292.685,292.671,292.662,292.658,292.656,292.657,292.659,292.665,100890.399,100855.122,100819.846,100784.571,100749.297,100714.024,100678.753,100643.484,100608.218,100572.955,100537.696,100502.442,100467.193,100431.952,100396.718,100361.492,100326.275,100291.066,100255.866,100220.675,
2006-06-01 06:10:00,292.941,288.132,153.801,292.911,291.831,292.632,288.933,99516.667,293.363,293.292,293.229,293.168,293.109,293.050,292.994,292.940,292.889,292.843,292.807,292.779,292.757,292.742,292.733,292.728,292.727,292.727,292.729,292.736,100890.308,100855.039,100819.771,100784.504,100749.239,100713.975,100678.713,100643.454,100608.197,100572.943,100537.692,100502.447,100467.208,100431.975,100396.749,100361.532,100326.323,100291.123,100255.932,100220.750,
2006-06-01 06:15:00,292.995,288.081,151.402,292.925,291.831,292.717,289.025,99525.000,293.422,293.350,293.285,293.223,293.162,293.103,293.046,292.992,292.941,292.894,292.859,292.831,292.810,292.796,292.788,292.784,292.783,292.784,292.786,292.794,100890.257,100854.995,100819.734,100784.474,100749.215,100713.958,100678.702,100643.449,100608.198,100572.950,100537.706,100502.467,100467.234,100432.008,100396.789,100361.578,100326.376,100291.182,100255.998,100220.823,
2006-06-01 06:20:00,293.039,288.027,149.582,292.938,291.832,292.912,289.117,99533.333,293.467,293.395,293.329,293.266,293.205,293.146,293.089,293.034,292.983,292.937,292.902,292.874,292.854,292.840,292.832,292.828,292.828,292.829,292.831,292.839,100890.231,100854.974,100819.718,100784.463,100749.209,100713.957,100678.707,100643.459,100608.213,100572.971,100537.732,100502.498,100467.270,100432.049,100396.835,100361.630,100326.433,100291.245,100256.066,100220.896,
2006-06-01 06:25:00,293.078,287.972,148.179,292.957,291.837,292.954,289.208,99541.667,293.513,293.439,293.370,293.305,293.243,293.182,293.124,293.068,293.017,292.971,292.936,292.909,292.890,292.878,292.871,292.868,292.869,292.871,292.874,292.882,100890.216,100854.964,100819.714,100784.463,100749.214,100713.967,100678.721,100643.477,100608.235,100572.996,100537.762,100502.532,100467.309,100432.092,100396.883,100361.682,100326.490,100291.307,100256.133,100220.968,
2006-06-01 06:30:00,293.111,287.914,149.647,293.034,291.936,293.437,289.300,99550.000,293.552,293.477,293.406,293.340,293.276,293.214,293.155,293.100,293.048,293.002,292.968,292.941,292.922,292.910,292.904,292.901,292.902,292.904,292.907,292.915,100890.213,100854.966,100819.720,100784.474,100749.229,100713.985,100678.743,100643.503,100608.265,100573.030,100537.799,100502.573,100467.354,100432.141,100396.936,100361.739,100326.551,100291.372,100256.202,100221.041,
2006-06-01 06:35:00,293.172,287.855,153.216,293.132,292.085,293.704,289.392,99558.333,293.613,293.535,293.462,293.394,293.328,293.265,293.205,293.149,293.098,293.053,293.021,292.998,292.983,292.975,292.972,292.973,292.977,292.983,292.989,293.002,100890.143,100854.904,100819.664,100784.425,100749.187,100713.949,100678.713,100643.479,100608.247,100573.018,100537.793,100502.574,100467.362,100432.156,100396.959,100361.771,100326.591,100291.422,100256.261,100221.111,
2006-06-01 06:40:00,293.256,287.793,156.322,293.222,292.187,294.148,289.483,99566.667,293.695,293.615,293.540,293.470,293.403,293.340,293.280,293.224,293.174,293.131,293.101,293.081,293.069,293.064,293.064,293.068,293.074,293.081,293.089,293.104,100890.019,100854.789,100819.559,100784.329,100749.100,100713.871,100678.644,100643.419,100608.196,100572.976,100537.761,100502.552,100467.349,100432.154,100396.968,100361.791,100326.623,100291.465,100256.317,100221.178,
2006-06-01 06:45:00,293.358,287.730,159.608,293.332,292.312,294.569,289.575,99575.000,293.789,293.708,293.631,293.559,293.491,293.427,293.367,293.312,293.264,293.224,293.199,293.183,293.176,293.176,293.181,293.189,293.199,293.210,293.221,293.241,100889.847,100854.629,100819.410,100784.190,100748.972,100713.754,100678.537,100643.322,100608.110,100572.902,100537.698,100502.501,100467.311,100432.129,100396.957,100361.794,100326.641,100291.498,100256.365,100221.242,
2006-06-01 06:50:00,293.479,287.665,163.153,293.441,292.428,295.027,289.667,99583.333,293.895,293.814,293.735,293.663,293.594,293.530,293.471,293.418,293.373,293.336,293.316,293.305,293.304,293.309,293.319,293.332,293.345,293.360,293.374,293.399,100889.630,100854.424,100819.218,100784.011,100748.805,100713.600,100678.395,100643.193,100607.994,100572.799,100537.609,100502.426,100467.251,100432.085,100396.929,100361.783,100326.647,100291.522,100256.408,100221.304,
2006-06-01 06:55:00,293.614,287.599,166.922,293.561,292.542,295.522,289.758,99591.667,294.013,293.931,293.851,293.778,293.709,293.646,293.588,293.537,293.495,293.463,293.448,293.444,293.449,293.461,293.476,293.494,293.512,293.530,293.548,293.578,100889.374,100854.183,100818.991,100783.798,100748.606,100713.414,100678.224,100643.036,100607.851,100572.671,100537.497,100502.330,100467.172,100432.024,100396.886,100361.760,100326.644,100291.539,100256.445,100221.362,
2006-06-01 07:00:00,293.765,287.531,491.761,293.739,292.751,296.022,289.850,99600.000,294.139,294.057,293.976,293.903,293.835,293.772,293.716,293.669,293.630,293.604,293.596,293.600,293.612,293.630,293.652,293.675,293.699,293.722,293.743,293.779,100889.082,100853.906,100818.728,100783.551,100748.373,100713.197,100678.022,100642.850,100607.681,100572.518,100537.361,100502.212,100467.074,100431.945,100396.829,100361.723,100326.629,100291.547,100256.476,100221.416,
2006-06-01 07:05:00,294.025,287.599,504.277,293.918,292.926,296.564,290.033,99600.000,294.354,294.281,294.204,294.134,294.068,294.008,293.955,293.911,293.877,293.856,293.857,293.870,293.890,293.916,293.944,293.974,294.002,294.029,294.054,294.096,100888.520,100853.371,100818.221,100783.071,100747.922,100712.773,100677.627,100642.484,100607.345,100572.211,100537.085,100501.969,100466.863,100431.769,100396.686,100361.616,100326.558,100291.512,100256.478,100221.456,
2006-06-01 07:10:00,294.281,287.663,258.571,294.098,293.093,297.122,290.217,99600.000,294.565,294.497,294.425,294.358,294.296,294.240,294.191,294.152,294.123,294.109,294.118,294.138,294.166,294.198,294.232,294.267,294.299,294.330,294.358,294.404,100887.962,100852.838,100817.715,100782.591,100747.469,100712.349,100677.231,100642.116,100607.006,100571.902,100536.807,100501.722,100466.649,100431.588,100396.540,100361.505,100326.482,100291.472,100256.474,100221.488,
2006-06-01 07:15:00,294.536,287.724,264.832,294.295,293.263,297.712,290.400,99600.000,294.770,294.707,294.641,294.579,294.522,294.470,294.426,294.392,294.371,294.363,294.379,294.407,294.442,294.481,294.522,294.561,294.599,294.633,294.665,294.716,100887.400,100852.301,100817.203,100782.106,100747.010,100711.917,100676.827,100641.741,100606.660,100571.586,100536.522,100501.469,100466.428,100431.401,100396.387,100361.386,100326.399,100291.425,100256.463,100221.514,
2006-06-01 07:20:00,294.795,287.781,271.406,294.492,293.426,298.284,290.583,99600.000,294.977,294.920,294.858,294.800,294.747,294.700,294.661,294.633,294.618,294.619,294.644,294.681,294.724,294.771,294.818,294.864,294.907,294.946,294.982,295.040,100886.823,100851.749,100816.677,100781.606,100746.538,100711.472,100676.409,100641.352,100606.300,100571.257,100536.223,100501.202,100466.195,100431.202,100396.223,100361.258,100326.307,100291.369,100256.445,100221.534,
2006-06-01 07:25:00,295.056,287.836,278.173,294.701,293.585,298.894,290.767,99600.000,295.182,295.130,295.073,295.020,294.972,294.930,294.898,294.876,294.869,294.877,294.912,294.958,295.010,295.064,295.118,295.170,295.218,295.261,295.301,295.364,100886.239,100851.190,100816.143,100781.099,100746.057,100711.018,100675.984,100640.955,100605.933,100570.920,100535.918,100500.929,100465.955,100430.996,100396.052,100361.124,100326.209,100291.309,100256.422,100221.549,
2006-06-01 07:30:00,295.322,287.888,283.967,294.821,293.656,299.401,290.950,99600.000,295.390,295.343,295.291,295.242,295.199,295.163,295.136,295.122,295.122,295.140,295.185,295.241,295.302,295.365,295.427,295.485,295.539,295.588,295.632,295.702,100885.638,100850.614,100815.593,100780.575,100745.560,100710.548,100675.542,100640.542,100605.550,100570.567,100535.597,100500.642,100465.702,100430.779,100395.871,100360.979,100326.102,100291.241,100256.393,100221.559,
2006-06-01 07:35:00,295.563,287.938,292.162,294.969,293.729,299.967,291.133,99600.000,295.575,295.533,295.486,295.443,295.405,295.374,295.354,295.346,295.355,295.382,295.436,295.500,295.570,295.640,295.708,295.771,295.829,295.882,295.928,296.003,100885.092,100850.090,100815.092,100780.098,100745.107,100710.120,100675.140,100640.166,100605.201,100570.247,100535.306,100500.381,100465.473,100430.581,100395.706,100360.848,100326.005,100291.178,100256.365,100221.566,
2006-06-01 07:40:00,295.795,287.986,298.735,295.155,293.825,300.507,291.317,99600.000,295.748,295.711,295.669,295.630,295.597,295.572,295.558,295.558,295.576,295.612,295.676,295.751,295.830,295.908,295.983,296.054,296.118,296.175,296.226,296.308,100884.562,100849.582,100814.606,100779.633,100744.665,100709.701,100674.745,100639.796,100604.857,100569.929,100535.016,100500.120,100465.242,100430.382,100395.539,100360.714,100325.905,100291.112,100256.334,100221.570,
2006-06-01 07:45:00,296.026,288.033,305.014,295.355,293.909,301.075,291.500,99600.000,295.919,295.887,295.849,295.815,295.787,295.768,295.760,295.768,295.795,295.841,295.915,296.000,296.089,296.176,296.258,296.335,296.404,296.467,296.522,296.609,100884.035,100849.075,100814.120,100779.169,100744.223,100709.282,100674.349,100639.425,100604.511,100569.610,100534.725,100499.858,100465.010,100430.181,100395.370,100360.578,100325.802,100291.043,100256.300,100221.571,
2006-06-01 07:50:00,296.259,288.078,313.760,295.603,294.003,301.642,291.683,99600.000,296.089,296.062,296.028,295.998,295.975,295.962,295.962,295.978,296.014,296.070,296.156,296.252,296.351,296.447,296.538,296.622,296.698,296.765,296.825,296.919,100883.499,100848.560,100813.626,100778.697,100743.773,100708.855,100673.946,100639.046,100604.157,100569.283,100534.426,100499.588,100464.770,100429.973,100395.195,100360.435,100325.694,100290.970,100256.261,100221.569,
2006-06-01 07:55:00,296.500,288.122,320.970,295.859,294.086,302.233,291.867,99600.000,296.267,296.244,296.214,296.190,296.172,296.165,296.171,296.196,296.241,296.309,296.407,296.514,296.623,296.729,296.828,296.919,297.001,297.073,297.137,297.239,100882.941,100848.023,100813.111,100778.204,100743.303,100708.410,100673.525,100638.650,100603.788,100568.941,100534.113,100499.305,100464.519,100429.754,100395.010,100360.285,100325.579,100290.890,100256.218,100221.563,
2006-06-01 08:00:00,296.750,288.165,1371.753,296.128,294.165,302.877,292.050,99600.000,296.450,296.431,296.406,296.386,296.374,296.373,296.387,296.420,296.476,296.555,296.666,296.785,296.905,297.021,297.128,297.227,297.315,297.393,297.462,297.571,100882.362,100847.466,100812.576,100777.693,100742.815,100707.946,100673.086,100638.237,100603.403,100568.584,100533.786,100499.009,100464.256,100429.524,100394.815,100360.125,100325.456,100290.804,100256.170,100221.553,
2006-06-01 08:05:00,297.403,288.169,1394.149,296.428,294.241,303.541,292.142,99600.000,296.955,296.978,296.980,296.979,296.981,296.991,297.016,297.058,297.122,297.208,297.340,297.476,297.610,297.737,297.854,297.959,298.054,298.137,298.209,298.322,100880.848,100846.015,100811.192,100776.378,100741.572,100706.775,100671.989,100637.215,100602.456,100567.714,100532.994,100498.298,100463.626,100428.978,100394.352,100359.748,100325.164,100290.599,100256.051,100221.521,
2006-06-01 08:10:00,297.953,288.173,1420.742,296.790,294.347,304.383,292.233,99600.000,297.449,297.472,297.483,297.491,297.502,297.522,297.554,297.605,297.678,297.772,297.912,298.054,298.191,298.319,298.436,298.540,298.633,298.713,298.783,298.891,100879.583,100844.808,100810.044,100775.289,100740.544,100705.809,100671.085,100636.375,100601.681,100567.005,100532.351,100497.723,100463.118,100428.538,100393.981,100359.444,100324.928,100290.430,100255.949,100221.485,
2006-06-01 08:15:00,298.454,288.178,721.313,297.144,294.422,305.151,292.325,99600.000,297.880,297.910,297.931,297.946,297.964,297.991,298.032,298.092,298.174,298.278,298.428,298.579,298.724,298.858,298.980,299.089,299.186,299.271,299.345,299.459,100878.421,100843.697,100808.985,100774.283,100739.592,100704.912,100670.244,100635.590,100600.954,100566.336,100531.742,100497.174,100462.632,100428.113,100393.619,100359.146,100324.693,100290.259,100255.843,100221.444,
