cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.048],PresProf_cur[3.048],
2006-06-01 00:00:00,298.876,291.611,0.000,293.581,292.507,284.632,291.250,99200.000,299.325,100879.047,
2006-06-01 00:05:00,294.764,291.593,0.000,293.224,292.200,283.617,291.258,99200.000,295.730,100907.040,
2006-06-01 00:10:00,292.373,291.595,0.000,293.226,292.231,283.891,291.267,99200.000,292.708,100914.496,
2006-06-01 00:15:00,291.986,291.590,0.000,293.163,292.193,283.841,291.275,99200.000,292.204,100915.694,
2006-06-01 00:20:00,291.923,291.594,0.000,293.166,292.213,283.794,291.283,99200.000,292.116,100915.881,
2006-06-01 00:25:00,292.002,291.592,0.000,293.209,292.268,283.888,291.292,99200.000,292.286,100915.703,
2006-06-01 00:30:00,291.985,291.595,0.000,293.231,292.305,283.984,291.300,99200.000,292.195,100915.712,
2006-06-01 00:35:00,292.115,291.595,0.000,293.300,292.383,284.185,291.308,99200.000,292.475,100915.399,
2006-06-01 00:40:00,292.037,291.598,0.000,293.324,292.421,284.387,291.317,99200.000,292.226,100915.530,
2006-06-01 00:45:00,292.200,291.599,0.000,293.452,292.494,284.675,291.325,99200.000,292.613,100915.152,
2006-06-01 00:50:00,292.077,291.603,0.000,293.476,292.521,284.963,291.333,99200.000,292.254,100915.388,
2006-06-01 00:55:00,292.254,291.605,0.000,293.571,292.612,285.322,291.342,99200.000,292.695,100914.984,
2006-06-01 01:00:00,292.113,291.608,0.000,293.581,292.609,285.527,291.350,99200.000,292.301,100915.265,
2006-06-01 01:05:00,292.277,291.606,0.000,293.642,292.672,285.743,291.350,99200.000,292.720,100914.907,
2006-06-01 01:10:00,292.124,291.605,0.000,293.642,292.664,285.957,291.350,99200.000,292.315,100915.236,
2006-06-01 01:15:00,292.279,291.603,0.000,293.692,292.717,286.138,291.350,99200.000,292.718,100914.908,
2006-06-01 01:20:00,292.123,291.602,0.000,293.681,292.701,286.316,291.350,99200.000,292.314,100915.247,
2006-06-01 01:25:00,292.274,291.600,0.000,293.725,292.748,286.469,291.350,99200.000,292.707,100914.929,
2006-06-01 01:30:00,292.121,291.600,0.000,293.708,292.728,286.621,291.350,99200.000,292.310,100915.263,
2006-06-01 01:35:00,292.268,291.598,0.000,293.747,292.771,286.753,291.350,99200.000,292.696,100914.951,
2006-06-01 01:40:00,292.119,291.597,0.000,293.727,292.748,286.883,291.350,99200.000,292.307,100915.277,
2006-06-01 01:45:00,292.262,291.595,0.000,293.762,292.788,286.998,291.350,99200.000,292.682,100914.974,
2006-06-01 01:50:00,292.116,291.595,0.000,293.740,292.763,287.111,291.350,99200.000,292.303,100915.293,
2006-06-01 01:55:00,292.254,291.593,0.000,293.707,292.800,287.213,291.350,99200.000,292.667,100914.999,
2006-06-01 02:00:00,292.108,291.592,0.000,293.746,292.772,287.307,291.350,99200.000,292.292,100915.321,
2006-06-01 02:05:00,292.245,291.596,0.000,293.774,292.807,287.389,291.358,99208.333,292.648,100915.019,
2006-06-01 02:10:00,292.110,291.600,0.000,293.749,292.780,287.470,291.367,99216.667,292.293,100915.296,
2006-06-01 02:15:00,292.243,291.603,0.000,293.775,292.812,287.541,291.375,99225.000,292.638,100914.997,
2006-06-01 02:20:00,292.114,291.607,0.000,293.750,292.785,287.610,291.383,99233.333,292.294,100915.261,
2006-06-01 02:25:00,292.242,291.611,0.000,293.774,292.816,287.671,291.392,99241.667,292.627,100914.972,
2006-06-01 02:30:00,292.117,291.616,0.000,293.748,292.789,287.730,291.400,99250.000,292.293,100915.227,
2006-06-01 02:35:00,292.240,291.620,0.000,293.770,292.817,287.783,291.408,99258.333,292.615,100914.948,
2006-06-01 02:40:00,292.119,291.624,0.000,293.744,292.790,287.833,291.417,99266.667,292.293,100915.192,
2006-06-01 02:45:00,292.238,291.628,0.000,293.765,292.817,287.879,291.425,99275.000,292.603,100914.924,
2006-06-01 02:50:00,292.121,291.633,0.000,293.739,292.791,287.923,291.433,99283.333,292.292,100915.159,
2006-06-01 02:55:00,292.235,291.637,0.000,293.757,292.816,287.962,291.442,99291.667,292.591,100914.900,
2006-06-01 03:00:00,292.123,291.642,0.000,293.732,292.790,288.006,291.450,99300.000,292.290,100915.125,
2006-06-01 03:05:00,292.220,291.595,0.000,293.747,292.811,288.048,291.408,99308.333,292.571,100915.034,
2006-06-01 03:10:00,292.084,291.548,0.000,293.716,292.780,288.087,291.367,99316.667,292.260,100915.484,
2006-06-01 03:15:00,292.148,291.501,0.000,293.723,292.792,288.126,291.325,99325.000,292.501,100915.523,
2006-06-01 03:20:00,291.996,291.454,0.000,293.687,292.754,288.163,291.283,99333.333,292.176,100916.029,
2006-06-01 03:25:00,292.052,291.407,0.000,293.689,292.761,288.199,291.242,99341.667,292.402,100916.089,
2006-06-01 03:30:00,291.903,291.360,0.000,293.651,292.721,288.233,291.200,99350.000,292.085,100916.588,
2006-06-01 03:35:00,291.963,291.313,0.000,293.651,292.726,288.267,291.158,99358.333,292.313,100916.637,
2006-06-01 03:40:00,291.818,291.266,0.000,293.611,292.684,288.299,291.117,99366.667,292.002,100917.126,
2006-06-01 03:45:00,291.878,291.219,0.000,293.610,292.688,288.331,291.075,99375.000,292.231,100917.172,
2006-06-01 03:50:00,291.735,291.172,0.000,293.569,292.645,288.361,291.033,99383.333,291.924,100917.657,
2006-06-01 03:55:00,291.794,291.124,0.000,293.567,292.647,288.392,290.992,99391.667,292.150,100917.705,
2006-06-01 04:00:00,291.651,291.077,0.000,293.524,292.603,288.404,290.950,99400.000,291.844,100918.191,
2006-06-01 04:05:00,291.672,290.899,0.000,293.513,292.595,288.412,290.808,99400.000,292.043,100918.673,
2006-06-01 04:10:00,291.449,290.730,0.000,293.454,292.532,288.423,290.667,99400.000,291.673,100919.768,
2006-06-01 04:15:00,291.397,290.564,0.000,293.423,292.502,288.430,290.525,99400.000,291.795,100920.515,
2006-06-01 04:20:00,291.129,290.402,0.000,293.427,292.543,288.693,290.383,99400.000,291.365,100921.724,
2006-06-01 04:25:00,291.092,290.242,0.000,293.416,292.521,288.806,290.242,99400.000,291.505,100922.409,
2006-06-01 04:30:00,290.836,290.081,0.000,293.376,292.489,288.963,290.100,99400.000,291.082,100923.578,
2006-06-01 04:35:00,290.938,289.920,0.000,293.403,292.523,289.270,289.958,99400.000,291.436,100923.871,
2006-06-01 04:40:00,290.678,289.761,0.000,293.360,292.475,289.430,289.817,99400.000,290.974,100925.021,
2006-06-01 04:45:00,290.831,289.603,0.000,293.403,292.525,289.720,289.675,99400.000,291.419,100925.151,
2006-06-01 04:50:00,290.659,289.446,0.000,293.384,292.503,289.863,289.533,99400.000,291.034,100926.008,
2006-06-01 04:55:00,290.820,289.289,0.000,293.437,292.559,290.104,289.392,99400.000,291.560,100926.136,
2006-06-01 05:00:00,290.625,289.133,0.000,293.401,292.513,290.178,289.250,99400.000,291.088,100927.006,
2006-06-01 05:05:00,290.750,289.054,0.000,293.428,292.537,290.338,289.208,99408.333,291.567,100927.068,
2006-06-01 05:10:00,290.532,288.976,0.000,293.386,292.482,290.353,289.167,99416.667,291.039,100927.789,
2006-06-01 05:15:00,290.633,288.899,0.000,293.403,292.495,290.465,289.125,99425.000,291.480,100927.866,
2006-06-01 05:20:00,290.410,288.822,0.000,293.353,292.428,290.440,289.083,99433.333,290.937,100928.600,
2006-06-01 05:25:00,290.513,288.746,0.000,293.367,292.438,290.533,289.042,99441.667,291.380,100928.682,
2006-06-01 05:30:00,290.293,288.671,0.000,293.324,292.378,290.509,289.000,99450.000,290.834,100929.409,
2006-06-01 05:35:00,290.401,288.596,0.000,293.352,292.404,290.620,288.958,99458.333,291.285,100929.471,
2006-06-01 05:40:00,290.187,288.521,0.000,293.309,292.341,290.588,288.917,99466.667,290.741,100930.174,
2006-06-01 05:45:00,290.300,288.447,0.000,293.341,292.370,290.701,288.875,99475.000,291.202,100930.216,
2006-06-01 05:50:00,290.089,288.374,0.000,293.299,292.307,290.667,288.833,99483.333,290.656,100930.907,
2006-06-01 05:55:00,290.204,288.301,0.000,293.334,292.337,290.779,288.792,99491.667,291.121,100930.944,
2006-06-01 06:00:00,289.992,288.228,1064.376,293.307,292.290,290.753,288.750,99500.000,290.571,100931.633,
2006-06-01 06:05:00,291.181,288.181,185.939,293.615,292.664,291.386,288.842,99508.333,291.583,100926.767,
2006-06-01 06:10:00,290.741,288.132,177.458,293.538,292.551,291.293,288.933,99516.667,291.182,100928.748,
2006-06-01 06:15:00,290.624,288.081,174.995,293.581,292.584,291.369,289.025,99525.000,291.497,100929.828,
2006-06-01 06:20:00,290.348,288.027,171.192,293.587,292.569,291.381,289.117,99533.333,290.938,100930.832,
2006-06-01 06:25:00,290.422,287.972,170.786,293.648,292.625,291.528,289.208,99541.667,291.306,100930.938,
2006-06-01 06:30:00,290.258,287.914,171.023,293.710,292.701,291.745,289.300,99550.000,290.835,100931.451,
2006-06-01 06:35:00,290.404,287.855,176.241,293.865,292.920,292.142,289.392,99558.333,291.302,100931.317,
2006-06-01 06:40:00,290.294,287.793,178.508,293.950,293.014,292.417,289.483,99566.667,290.895,100931.675,
2006-06-01 06:45:00,290.463,287.730,183.573,294.126,293.219,292.890,289.575,99575.000,291.385,100931.482,
2006-06-01 06:50:00,290.369,287.665,186.347,294.238,293.337,293.237,289.667,99583.333,291.007,100931.807,
2006-06-01 06:55:00,290.543,287.599,191.878,294.430,293.537,293.756,289.758,99591.667,291.492,100931.606,
2006-06-01 07:00:00,290.464,287.531,543.065,294.582,293.711,294.128,289.850,99600.000,291.144,100931.900,
2006-06-01 07:05:00,291.015,287.599,563.003,294.884,294.035,294.827,290.033,99600.000,291.798,100929.735,
