,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithoutCooling_3_12.csv,7_TempProf_cur[20.0],7_PresProf_cur[20.0],7_sensor_idx_20.0
2004-07-01 03:10:00,18.176,17.976,99644.0,99630.167,0.0,291.493,99977.478,18.633256598303944
2004-07-01 03:15:00,18.064,17.848000000000003,99646.0,99626.75,0.0,291.44,99977.543,18.583119682983977
2004-07-01 03:20:00,18.130000000000003,17.748,99644.0,99623.333,0.0,291.389,99977.605,18.53498136268962
2004-07-01 03:25:00,18.076,17.69,99634.0,99619.917,0.0,291.34,99977.666,18.488842529866588
2004-07-01 03:30:00,18.024,17.618000000000002,99642.0,99616.5,0.0,291.292,99977.726,18.443703883717944
2004-07-01 03:35:00,18.032,17.582,99636.0,99613.083,0.0,291.245,99977.784,18.39956378316532
2004-07-01 03:40:00,17.994,17.538,99636.0,99609.667,0.0,291.2,99977.84,18.35742247761152
2004-07-01 03:45:00,17.95,17.486,99636.0,99606.25,0.0,291.156,99977.894,18.316280635980092
2004-07-01 03:50:00,17.814,17.416,99626.0,99602.833,0.0,291.114,99977.946,18.27713852744597
2004-07-01 03:55:00,17.734,17.322,99614.0,99599.417,0.0,291.074,99977.995,18.239994542177897
2004-07-01 04:00:00,17.669999999999998,17.178,99608.0,99596.0,0.0,291.037,99978.041,18.205851509966124
2004-07-01 04:05:00,17.682,17.062,99604.0,99595.972,0.0,291.034,99978.038,18.20286914908047
2004-07-01 04:10:00,17.782,16.964,99602.0,99595.944,0.0,291.044,99978.025,18.212892697245422
2004-07-01 04:15:00,17.838,16.904000000000003,99598.0,99595.917,0.0,291.055,99978.012,18.22391650529977
2004-07-01 04:20:00,17.608,16.816,99598.0,99595.889,0.0,291.066,99977.998,18.23494031744582
2004-07-01 04:25:00,17.482,16.77,99604.0,99595.861,0.0,291.074,99977.986,18.24296251020081
2004-07-01 04:30:00,17.44,16.768,99598.0,99595.833,0.0,291.083,99977.973,18.251984965965107
2004-07-01 04:35:00,17.41,16.772,99592.0,99595.806,0.0,291.092,99977.961,18.261007419315092
2004-07-01 04:40:00,17.468,16.762,99588.0,99595.778,0.0,291.101,99977.948,18.270029876648096
2004-07-01 04:45:00,17.582,16.82,99580.0,99595.75,0.0,291.11,99977.935,18.27905233476565
2004-07-01 04:50:00,17.46,16.863999999999997,99588.0,99595.722,0.0,291.12,99977.921,18.289075055996477
2004-07-01 04:55:00,17.348000000000003,16.902,99592.0,99595.694,0.0,291.13,99977.908,18.299098611769352
2004-07-01 05:00:00,17.351999999999997,16.916000000000004,99590.0,99595.667,0.0,291.141,99977.894,18.310121593805377
2004-07-01 05:05:00,17.380000000000003,16.924,99588.0,99598.167,0.0,291.134,99977.906,18.30103160981406
2004-07-01 05:10:00,17.554,16.93,99588.0,99600.667,0.0,291.104,99977.947,18.26894108752174
2004-07-01 05:15:00,17.5,16.942,99592.0,99603.167,0.0,291.081,99977.971,18.243844409421513
2004-07-01 05:20:00,17.584,16.966,99598.0,99605.667,0.0,291.063,99977.992,18.22375096366636
2004-07-01 05:25:00,17.562,16.99,99598.0,99608.167,0.0,291.047,99978.011,18.205658295808348
2004-07-01 05:30:00,17.466,17.016,99598.0,99610.667,0.0,291.033,99978.029,18.18956719676953
2004-07-01 05:35:00,17.374,17.058,99598.0,99613.167,0.0,291.019,99978.046,18.17347553139183
2004-07-01 05:40:00,17.516,17.125999999999998,99594.0,99615.667,0.0,291.005,99978.063,18.15738413312198
2004-07-01 05:45:00,17.598000000000003,17.146,99596.0,99618.167,0.0,290.992,99978.079,18.142293200634526
2004-07-01 05:50:00,17.566,17.154,99600.0,99620.667,0.0,290.979,99978.094,18.127201687807087
2004-07-01 05:55:00,17.498,17.162,99608.0,99623.167,0.0,290.967,99978.109,18.113111445629215
2004-07-01 06:00:00,17.538,17.22,99612.0,99625.667,0.0,290.956,99978.122,18.100020786349603
2004-07-01 06:05:00,17.618000000000002,17.186,99614.0,99630.708,0.0,290.969,99978.1,18.108800737401623
2004-07-01 06:10:00,17.412,17.11,99620.0,99635.75,0.0,290.992,99978.071,18.127583730589322
2004-07-01 06:15:00,17.56,17.18,99622.0,99640.792,0.0,291.016,99978.042,18.14736729543256
2004-07-01 06:20:00,17.452,17.216,99626.0,99645.833,0.0,291.04,99978.012,18.167150438760814
2004-07-01 06:25:00,17.32,17.304,99616.0,99650.875,0.0,291.064,99977.984,18.1869339884189
2004-07-01 06:30:00,17.48,17.344,99618.0,99655.917,0.0,291.087,99977.955,18.20571535736167
2004-07-01 06:35:00,17.490000000000002,17.32,99626.0,99660.958,0.0,291.111,99977.926,18.225498075999326
2004-07-01 06:40:00,17.482,17.241999999999997,99632.0,99666.0,0.0,291.135,99977.897,18.245279534333406
2004-07-01 06:45:00,17.5,17.254,99638.0,99671.042,0.0,291.159,99977.868,18.265060568554645
2004-07-01 06:50:00,17.413999999999998,17.276,99642.0,99676.083,0.0,291.183,99977.839,18.28484201491159
2004-07-01 06:55:00,17.47,17.252,99642.0,99681.125,0.0,291.207,99977.81,18.30462220103027
2004-07-01 07:00:00,17.518,17.318,99652.0,99686.167,0.0,291.231,99977.781,18.324401963144624
2004-07-01 07:05:00,17.728,17.380000000000003,99660.0,99687.458,0.0,291.244,99977.768,18.336322361698933
2004-07-01 07:10:00,17.696,17.394,99672.0,99688.75,0.0,291.257,99977.755,18.348241844677318
2004-07-01 07:15:00,17.644,17.398000000000003,99674.0,99690.042,0.0,291.268,99977.743,18.35816043315907
2004-07-01 07:20:00,17.766,17.48,99678.0,99691.333,0.0,291.276,99977.735,18.365080666973483
2004-07-01 07:25:00,17.692,17.596,99692.0,99692.625,0.0,291.286,99977.732,18.374005826685732
2004-07-01 07:30:00,17.798,17.654,99692.0,99693.917,0.0,291.275,99977.738,18.361921354516312
2004-07-01 07:35:00,17.672,17.744,99694.0,99695.208,0.0,291.27,99977.743,18.355841842121492
2004-07-01 07:40:00,17.684,17.89,99702.0,99696.5,0.0,291.257,99977.752,18.341758435723534
2004-07-01 07:45:00,17.898000000000003,17.896,99704.0,99697.792,0.0,291.267,99977.75,18.35068442409215
2004-07-01 07:50:00,17.98,17.966,99706.0,99699.083,0.0,291.266,99977.753,18.34860657726847
2004-07-01 07:55:00,17.740000000000002,18.072,99708.0,99700.375,0.0,291.281,99977.748,18.362533966797287
2004-07-01 08:00:00,17.798,18.08,99708.0,99701.667,0.0,291.28,99977.75,18.360454441461968
2004-07-01 08:05:00,18.146,18.148,99710.0,99700.486,0.0,291.282,99977.763,18.363454448450227
2004-07-01 08:10:00,18.14,18.252,99712.0,99699.306,0.0,291.27,99977.781,18.352446644992483
2004-07-01 08:15:00,18.244,18.318,99712.0,99698.125,0.0,291.274,99977.79,18.357444929031544
2004-07-01 08:20:00,18.328,18.438,99714.0,99696.944,0.0,291.269,99977.8,18.353436845479393
2004-07-01 08:25:00,18.294,18.33,99712.0,99695.764,0.0,291.278,99977.802,18.363432551456924
2004-07-01 08:30:00,18.422,18.602,99698.0,99694.583,0.0,291.277,99977.807,18.36342355489296
2004-07-01 08:35:00,18.41,18.646,99690.0,99693.403,0.0,291.292,99977.803,18.379419265974434
2004-07-01 08:40:00,18.642,18.834,99688.0,99692.222,0.0,291.3,99977.8,18.388411034681724
2004-07-01 08:45:00,18.768,18.996,99684.0,99691.042,0.0,291.32,99977.791,18.40940689366687
2004-07-01 08:50:00,18.754,19.036,99692.0,99689.861,0.0,291.336,99977.782,18.426400437967743
2004-07-01 08:55:00,18.678,19.112,99700.0,99688.681,0.0,291.362,99977.767,18.453396548645117
2004-07-01 09:00:00,18.776,19.098,99700.0,99687.5,0.0,291.381,99977.754,18.473389530336192
2004-07-01 09:05:00,18.916,19.146,99696.0,99685.625,0.0,291.427,99977.718,18.52096675832047
2004-07-01 09:10:00,18.89,19.268,99684.0,99683.75,0.0,291.474,99977.678,18.569542014173635
2004-07-01 09:15:00,19.064,19.52,99682.0,99681.875,0.0,291.541,99977.627,18.638125574932815
2004-07-01 09:20:00,19.336,19.56,99684.0,99680.0,0.0,291.602,99977.575,18.700703922874993
2004-07-01 09:25:00,19.19,19.71,99688.0,99678.125,0.0,291.677,99977.515,18.777288279969696
2004-07-01 09:30:00,19.464,19.55,99688.0,99676.25,0.0,291.746,99977.456,18.84786911181294
2004-07-01 09:35:00,19.746,19.588,99690.0,99674.375,0.0,291.834,99977.385,18.93745717626689
2004-07-01 09:40:00,19.642,20.072,99684.0,99672.5,0.0,291.921,99977.312,19.02604364468999
2004-07-01 09:45:00,19.49,20.438,99684.0,99670.625,0.0,292.02,99977.232,19.126635744525686
2004-07-01 09:50:00,20.274,20.326,99684.0,99668.75,0.0,292.117,99977.15,19.225225461774357
2004-07-01 09:55:00,20.018,20.51,99686.0,99666.875,0.0,292.224,99977.061,19.333819249889302
2004-07-01 10:00:00,20.022,20.262,99676.0,99665.0,0.0,292.33,99976.971,19.441412441885234
2004-07-01 10:05:00,20.188,20.674,99672.0,99662.181,0.0,292.543,99976.73,19.656769715909093
2004-07-01 10:10:00,20.604,21.084,99676.0,99659.361,0.0,292.792,99976.459,19.908138644382177
2004-07-01 10:15:00,20.82,21.06,99674.0,99656.542,0.0,293.049,99976.185,20.167515273778292
2004-07-01 10:20:00,21.018,21.01,99670.0,99653.722,0.0,293.297,99975.917,20.417893313217803
2004-07-01 10:25:00,20.994,21.338,99664.0,99650.903,0.0,293.551,99975.646,20.674277293155
2004-07-01 10:30:00,21.336,21.758000000000003,99662.0,99648.083,0.0,293.806,99975.375,20.931666857399307
2004-07-01 10:35:00,21.602,22.276,99658.0,99645.264,0.0,294.028,99975.119,21.156040819829002
2004-07-01 10:40:00,21.276,22.546,99658.0,99642.444,0.0,294.23,99974.873,21.360408345942915
2004-07-01 10:45:00,21.17,21.794,99656.0,99639.625,0.0,294.431,99974.628,21.563777980409327
2004-07-01 10:50:00,21.462,22.622,99656.0,99636.806,0.0,294.628,99974.386,21.76314933154191
2004-07-01 10:55:00,21.108,22.152,99658.0,99633.986,0.0,294.823,99974.144,21.960522580687893
2004-07-01 11:00:00,21.274,22.414,99652.0,99631.167,0.0,295.012,99973.905,22.15189459370066
2004-07-01 11:05:00,21.378,22.856,99646.0,99627.847,0.0,295.094,99973.825,22.236722742441998
2004-07-01 11:10:00,21.668,23.09,99644.0,99624.528,0.0,295.14,99973.776,22.28554184364765
2004-07-01 11:15:00,22.136000000000003,23.208,99634.0,99621.208,0.0,295.195,99973.721,22.34336680236322
2004-07-01 11:20:00,22.11,22.428,99638.0,99617.889,0.0,295.262,99973.658,22.413197541778118
2004-07-01 11:25:00,22.354,23.398000000000003,99626.0,99614.569,0.0,295.331,99973.593,22.485030871033587
2004-07-01 11:30:00,21.944,23.528,99624.0,99611.25,0.0,295.397,99973.528,22.55386164561429
2004-07-01 11:35:00,21.598,24.104,99628.0,99607.931,0.0,295.477,99973.457,22.636703371732438
2004-07-01 11:40:00,21.732,23.272,99620.0,99604.611,0.0,295.562,99973.381,22.72454861612448
2004-07-01 11:45:00,22.398000000000003,23.562,99622.0,99601.292,0.0,295.649,99973.304,22.814396002526735
2004-07-01 11:50:00,22.558,23.576,99620.0,99597.972,0.0,295.736,99973.227,22.90424598033536
2004-07-01 11:55:00,22.672,24.002,99620.0,99594.653,0.0,295.824,99973.149,22.99509708791885
2004-07-01 12:00:00,23.134,24.098000000000003,99604.0,99591.333,0.0,295.913,99973.07,23.086951053125517
2004-07-01 12:05:00,23.436,24.206,99600.0,99589.569,0.0,296.018,99972.963,23.193476500011172
2004-07-01 12:10:00,23.204,23.424,99598.0,99587.806,0.0,296.14,99972.846,23.31701242085768
2004-07-01 12:15:00,23.358,24.092,99594.0,99586.042,0.0,296.268,99972.727,23.44655533847282
2004-07-01 12:20:00,22.822,24.614,99594.0,99584.278,0.0,296.382,99972.614,23.562089001315655
2004-07-01 12:25:00,22.844,24.482,99594.0,99582.514,0.0,296.481,99972.509,23.66261379571546
2004-07-01 12:30:00,22.878,24.094,99590.0,99580.75,0.0,296.564,99972.412,23.747128390638068
2004-07-01 12:35:00,22.972,23.26,99586.0,99578.986,0.0,296.605,99972.335,23.78961342473184
2004-07-01 12:40:00,22.564,22.87,99592.0,99577.222,0.0,296.612,99972.276,23.79807565947135
2004-07-01 12:45:00,22.478,22.806,99588.0,99575.458,0.0,296.627,99972.215,23.81454540110252
2004-07-01 12:50:00,22.76,23.018,99580.0,99573.694,0.0,296.669,99972.142,23.858035984004857
2004-07-01 12:55:00,22.964,23.234,99576.0,99571.931,0.0,296.741,99972.055,23.93154868744591
2004-07-01 13:00:00,22.808,23.434,99570.0,99570.167,0.0,296.822,99971.963,24.014069093466958
2004-07-01 13:05:00,22.764,23.748,99568.0,99568.139,0.0,296.843,99971.946,24.036810002389984
2004-07-01 13:10:00,22.836,23.528,99572.0,99566.111,0.0,296.831,99971.951,24.02653149081442
2004-07-01 13:15:00,23.02,23.814,99572.0,99564.083,0.0,296.796,99971.966,23.993234476962527
2004-07-01 13:20:00,23.314,23.78,99572.0,99562.056,0.0,296.754,99971.984,23.952930563008067
2004-07-01 13:25:00,23.274,23.752,99570.0,99560.028,0.0,296.71,99972.004,23.91062639010829
2004-07-01 13:30:00,23.512,23.534,99572.0,99558.0,0.0,296.662,99972.025,23.864317843710523
2004-07-01 13:35:00,23.45,23.76,99568.0,99555.972,0.0,296.637,99972.035,23.84102688167468
2004-07-01 13:40:00,23.274,23.466,99568.0,99553.944,0.0,296.622,99972.04,23.827743417317095
2004-07-01 13:45:00,23.5,23.628,99570.0,99551.917,0.0,296.61,99972.043,23.817460886124593
2004-07-01 13:50:00,23.252,23.534,99570.0,99549.889,0.0,296.599,99972.045,23.808179474705526
2004-07-01 13:55:00,23.158,23.644,99570.0,99547.861,0.0,296.589,99972.046,23.799898347491762
2004-07-01 14:00:00,23.238,23.738,99564.0,99545.833,0.0,296.582,99972.046,23.79461996738769
2004-07-01 14:05:00,23.372,23.502,99564.0,99543.375,0.0,296.584,99972.029,23.798705027433982
2004-07-01 14:10:00,23.414,23.454,99558.0,99540.917,0.0,296.603,99972.004,23.819804409414644
2004-07-01 14:15:00,23.298,23.538,99550.0,99538.458,0.0,296.63,99971.975,23.848911527880432
2004-07-01 14:20:00,23.304,23.406,99548.0,99536.0,0.0,296.657,99971.947,23.878019086454003
2004-07-01 14:25:00,23.116,23.368,99550.0,99533.542,0.0,296.682,99971.919,23.9051245735198
2004-07-01 14:30:00,23.242,23.486,99542.0,99531.083,0.0,296.707,99971.892,23.93223218000196
2004-07-01 14:35:00,23.928,23.558,99534.0,99528.625,0.0,296.72,99971.871,23.947329188785943
2004-07-01 14:40:00,23.916,23.81,99538.0,99526.167,0.0,296.727,99971.854,23.956422174049692
2004-07-01 14:45:00,23.678,23.564,99544.0,99523.708,0.0,296.731,99971.839,23.962514020716355
2004-07-01 14:50:00,23.588,23.538,99532.0,99521.25,0.0,296.733,99971.825,23.966603400811266
2004-07-01 14:55:00,23.812,23.33,99526.0,99518.792,0.0,296.732,99971.814,23.967691526149565
2004-07-01 15:00:00,23.328,23.156,99526.0,99516.333,0.0,296.826,99971.659,24.06378226866144
2004-07-01 15:05:00,23.286,23.034,99526.0,99513.083,0.0,296.835,99971.636,24.075550640795655
2004-07-01 15:10:00,23.174,23.116,99520.0,99509.833,0.0,296.813,99971.643,24.056303728758223
2004-07-01 15:15:00,23.39,23.086,99516.0,99506.583,0.0,296.791,99971.651,24.03705737120663
2004-07-01 15:20:00,23.576,23.038,99518.0,99503.333,0.0,296.775,99971.654,24.023814530080188
2004-07-01 15:25:00,23.314,23.102,99512.0,99500.083,0.0,296.759,99971.657,24.01057150600292
2004-07-01 15:30:00,23.448,23.148000000000003,99516.0,99496.833,0.0,296.742,99971.66,23.996326936410696
2004-07-01 15:35:00,23.384,23.278,99520.0,99493.583,0.0,296.723,99971.664,23.980080271318343
2004-07-01 15:40:00,23.378,23.17,99516.0,99490.333,0.0,296.703,99971.669,23.962832835664187
2004-07-01 15:45:00,23.612,23.014000000000003,99512.0,99487.083,0.0,296.682,99971.673,23.944582901313765
2004-07-01 15:50:00,23.756,23.146,99508.0,99483.833,0.0,296.662,99971.678,23.927334940113326
2004-07-01 15:55:00,23.448,23.102,99506.0,99480.583,0.0,296.641,99971.683,23.909085311379215
2004-07-01 16:00:00,23.272,23.072,99502.0,99477.333,0.0,296.62,99971.689,23.890836255529848
2004-07-01 16:05:00,23.292,22.934,99490.0,99474.556,0.0,296.598,99971.696,23.871182416283773
2004-07-01 16:10:00,23.208,22.986,99486.0,99471.778,0.0,296.579,99971.702,23.85453261826393
2004-07-01 16:15:00,23.19,23.062,99488.0,99469.0,0.0,296.561,99971.707,23.83888319411045
2004-07-01 16:20:00,23.132,23.130000000000003,99480.0,99466.222,0.0,296.543,99971.712,23.82323356674374
2004-07-01 16:25:00,23.092,22.978,99480.0,99463.444,0.0,296.525,99971.718,23.807584585692553
2004-07-01 16:30:00,23.294,22.936,99484.0,99460.667,0.0,296.506,99971.723,23.79093223110698
2004-07-01 16:35:00,23.096,22.908,99472.0,99457.889,0.0,296.499,99971.723,23.78629396220896
2004-07-01 16:40:00,23.062,22.884,99470.0,99455.111,0.0,296.498,99971.72,23.787662015216654
2004-07-01 16:45:00,23.23,23.22,99466.0,99452.333,0.0,296.5,99971.716,23.792033760439494
2004-07-01 16:50:00,23.246,23.192,99460.0,99449.556,0.0,296.503,99971.711,23.79740541812771
2004-07-01 16:55:00,23.128,23.272,99450.0,99446.778,0.0,296.506,99971.705,23.802777213294462
2004-07-01 17:00:00,23.028,23.302,99446.0,99444.0,0.0,296.511,99971.699,23.810152171093307
2004-07-01 17:05:00,23.166,23.322,99438.0,99445.236,0.0,296.485,99971.738,23.783090405352993
2004-07-01 17:10:00,23.266,23.818,99436.0,99446.472,0.0,296.453,99971.782,23.75002403505391
2004-07-01 17:15:00,23.298,23.328,99444.0,99447.708,0.0,296.422,99971.826,23.717959405592183
2004-07-01 17:20:00,23.578,23.092,99446.0,99448.944,0.0,296.392,99971.87,23.686896506660332
2004-07-01 17:25:00,23.294,22.74,99448.0,99450.181,0.0,296.359,99971.914,23.652828483973963
2004-07-01 17:30:00,23.130000000000003,22.78,99444.0,99451.417,0.0,296.324,99971.96,23.61676026779901
2004-07-01 17:35:00,23.22,22.856,99440.0,99452.653,0.0,296.28,99972.01,23.57168228686328
2004-07-01 17:40:00,23.03,22.962,99450.0,99453.889,0.0,296.231,99972.063,23.52159973255283
2004-07-01 17:45:00,23.154,22.948,99448.0,99455.125,0.0,296.179,99972.118,23.468514774022708
2004-07-01 17:50:00,23.096,22.872,99442.0,99456.361,0.0,296.125,99972.174,23.413428073114346
2004-07-01 17:55:00,23.124,22.916,99446.0,99457.597,0.0,296.07,99972.231,23.35734112689329
2004-07-01 18:00:00,23.204,23.02,99448.0,99458.833,0.0,296.013,99972.289,23.299252471294437
2004-07-01 18:05:00,23.032,22.842,99442.0,99461.514,0.0,295.942,99972.369,23.225930811476417
2004-07-01 18:10:00,23.024,22.656,99446.0,99464.194,0.0,295.862,99972.455,23.143603102292786
2004-07-01 18:15:00,22.922,22.554,99452.0,99466.875,0.0,295.78,99972.543,23.05927460683563
2004-07-01 18:20:00,22.972,22.524,99456.0,99469.556,0.0,295.696,99972.633,22.972946220615597
2004-07-01 18:25:00,22.854,22.476,99460.0,99472.236,0.0,295.477,99972.792,22.75148451080014
2004-07-01 18:30:00,22.788,22.412,99462.0,99474.917,0.0,295.34,99972.917,22.612113646474597
2004-07-01 18:35:00,22.708,22.324,99462.0,99477.597,0.0,295.251,99973.015,22.520791139072173
2004-07-01 18:40:00,22.678,22.168,99458.0,99480.278,0.0,295.171,99973.105,22.438475147438112
2004-07-01 18:45:00,22.562,22.038,99466.0,99482.958,0.0,295.09,99973.195,22.355159869916804
2004-07-01 18:50:00,22.598,21.918,99476.0,99485.639,0.0,295.023,99973.279,22.28585954992718
2004-07-01 18:55:00,22.466,21.87,99478.0,99488.319,0.0,294.948,99973.366,22.208552558112444
2004-07-01 19:00:00,22.334,21.77,99476.0,99491.0,0.0,294.878,99973.452,22.136251992639018
2004-07-01 19:05:00,22.366,21.684,99480.0,99496.861,0.0,294.811,99973.523,22.06424546654972
2004-07-01 19:10:00,22.342,21.632,99472.0,99502.722,0.0,294.753,99973.591,22.001251175763002
2004-07-01 19:15:00,22.252,21.594,99484.0,99508.583,0.0,294.69,99973.659,21.933252521551424
2004-07-01 19:20:00,22.188,21.442,99482.0,99514.444,0.0,294.633,99973.725,21.871262561446088
2004-07-01 19:25:00,22.216,21.248,99486.0,99520.306,0.0,294.573,99973.793,21.80627181367487
2004-07-01 19:30:00,22.124,21.188,99494.0,99526.167,0.0,294.517,99973.858,21.74528689542109
2004-07-01 19:35:00,22.01,21.146,99494.0,99532.028,0.0,294.458,99973.924,21.681301259507563
2004-07-01 19:40:00,21.876,21.094,99494.0,99537.889,0.0,294.404,99973.988,21.622322534068644
2004-07-01 19:45:00,21.786,21.024,99500.0,99543.75,0.0,294.346,99974.053,21.55934188938744
2004-07-01 19:50:00,21.696,20.962,99510.0,99549.611,0.0,294.292,99974.116,21.500366737858883
2004-07-01 19:55:00,21.706,20.832,99520.0,99555.472,0.0,294.235,99974.18,21.438391001024627
2004-07-01 20:00:00,21.610000000000003,20.674,99520.0,99561.333,0.0,294.182,99974.242,21.38042059109148
2004-07-01 20:05:00,21.562,20.67,99534.0,99566.764,0.0,294.151,99974.271,21.344813955015525
2004-07-01 20:10:00,21.536,20.598,99542.0,99572.194,0.0,294.131,99974.293,21.32021623892922
2004-07-01 20:15:00,21.538,20.598,99544.0,99577.625,0.0,294.11,99974.315,21.29461748299252
2004-07-01 20:20:00,21.522,20.542,99550.0,99583.056,0.0,294.091,99974.336,21.27102110394651
2004-07-01 20:25:00,21.514,20.502,99554.0,99588.486,0.0,294.068,99974.358,21.243422898668484
2004-07-01 20:30:00,21.506,20.52,99560.0,99593.917,0.0,294.048,99974.379,21.21882731571742
2004-07-01 20:35:00,21.478,20.48,99572.0,99599.347,0.0,294.027,99974.4,21.193232445969045
2004-07-01 20:40:00,21.414,20.364,99578.0,99604.778,0.0,294.008,99974.42,21.169638983375194
2004-07-01 20:45:00,21.356,20.16,99592.0,99610.208,0.0,293.987,99974.442,21.1440468730554
2004-07-01 20:50:00,21.272,20.216,99592.0,99615.639,0.0,293.969,99974.461,21.121455452926682
2004-07-01 20:55:00,21.19,20.378,99598.0,99621.069,0.0,293.949,99974.482,21.096865415594664
2004-07-01 21:00:00,21.152,20.384,99598.0,99626.5,0.0,293.931,99974.502,21.074276630242764
2004-07-01 21:05:00,21.084,20.434,99612.0,99627.875,0.0,293.875,99974.573,21.017119360564834
2004-07-01 21:10:00,21.074,20.448,99616.0,99629.25,0.0,293.811,99974.652,20.951961339280956
2004-07-01 21:15:00,21.026,20.542,99620.0,99630.625,0.0,293.743,99974.732,20.882800709656635
2004-07-01 21:20:00,20.998,20.506,99628.0,99632.0,0.0,293.678,99974.812,20.816643554809332
2004-07-01 21:25:00,21.014,20.428,99630.0,99633.375,0.0,293.611,99974.892,20.748484945551127
2004-07-01 21:30:00,20.954,20.378,99630.0,99634.75,0.0,293.546,99974.97,20.682327124711605
2004-07-01 21:35:00,20.864,20.33,99632.0,99636.125,0.0,293.48,99975.05,20.615170517539354
2004-07-01 21:40:00,20.784,20.248,99636.0,99637.5,0.0,293.415,99975.129,20.549014549404944
2004-07-01 21:45:00,20.698,20.214,99638.0,99638.875,0.0,293.349,99975.208,20.48185812121676
