,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithCooling_3_12.csv,6_TempProf_cur[20.0],6_PresProf_cur[20.0],6_sensor_idx_20.0
2004-06-01 01:55:00,15.494,14.258,99696.0,99688.236,0.0,287.879,99981.911,14.971294114877708
2004-06-01 02:00:00,15.518,14.288,99704.0,99686.667,0.0,287.845,99981.953,14.938596911695754
2004-06-01 02:05:00,15.516,14.276,99692.0,99685.875,0.0,287.837,99981.957,14.931248029206415
2004-06-01 02:10:00,15.532,14.28,99690.0,99685.083,0.0,287.84,99981.953,14.934901883620682
2004-06-01 02:15:00,15.506,14.34,99690.0,99684.292,0.0,287.845,99981.948,14.940555813826961
2004-06-01 02:20:00,15.522,14.372,99686.0,99683.5,0.0,287.85,99981.944,14.946211423931743
2004-06-01 02:25:00,15.488,14.330000000000002,99690.0,99682.708,0.0,287.853,99981.941,14.949866172234522
2004-06-01 02:30:00,15.422,14.322,99692.0,99681.917,0.0,287.854,99981.939,14.951519218573424
2004-06-01 02:35:00,15.504,14.324000000000002,99684.0,99681.125,0.0,287.856,99981.937,14.954173964865674
2004-06-01 02:40:00,15.348,14.302,99686.0,99680.333,0.0,287.857,99981.935,14.95582786249929
2004-06-01 02:45:00,15.274,14.242,99678.0,99679.542,0.0,287.859,99981.933,14.958481811396155
2004-06-01 02:50:00,15.232,14.22,99678.0,99678.75,0.0,287.86,99981.931,14.960135733725679
2004-06-01 02:55:00,15.248,14.2,99670.0,99677.958,0.0,287.862,99981.929,14.962790538492698
2004-06-01 03:00:00,15.266,14.224,99678.0,99677.167,0.0,287.864,99981.927,14.96544453233787
2004-06-01 03:05:00,15.258,14.234,99676.0,99678.042,0.0,287.878,99981.904,14.97871442938549
2004-06-01 03:10:00,15.228,14.264,99676.0,99678.917,0.0,287.899,99981.877,14.9989870437538
2004-06-01 03:15:00,15.226,14.328,99676.0,99679.792,0.0,287.921,99981.849,15.020259599022722
2004-06-01 03:20:00,15.172,14.346,99676.0,99680.667,0.0,287.942,99981.823,15.040532834103544
2004-06-01 03:25:00,15.146,14.36,99676.0,99681.542,0.0,287.961,99981.797,15.058804247700266
2004-06-01 03:30:00,15.166,14.354,99678.0,99682.417,0.0,287.98,99981.772,15.07707639573863
2004-06-01 03:35:00,15.204,14.362,99676.0,99683.292,0.0,287.998,99981.748,15.094348422994983
2004-06-01 03:40:00,15.07,14.358,99676.0,99684.167,0.0,288.015,99981.724,15.11061951278748
2004-06-01 03:45:00,15.068,14.346,99678.0,99685.042,0.0,288.032,99981.701,15.126891347704031
2004-06-01 03:50:00,15.096,14.342,99672.0,99685.917,0.0,288.049,99981.679,15.143163927886064
2004-06-01 03:55:00,15.186000000000002,14.306,99688.0,99686.792,0.0,288.065,99981.657,15.158435583687094
2004-06-01 04:00:00,15.216,14.279999999999998,99690.0,99687.667,0.0,288.081,99981.636,15.17370799008836
2004-06-01 04:05:00,15.254,14.264,99692.0,99687.667,0.0,288.071,99981.655,15.163715234940128
2004-06-01 04:10:00,15.330000000000002,14.246,99694.0,99687.667,0.0,288.051,99981.68,15.143719000649355
2004-06-01 04:15:00,15.297999999999998,14.25,99690.0,99687.667,0.0,288.029,99981.705,15.121721078098801
2004-06-01 04:20:00,15.272,14.264,99682.0,99687.667,0.0,288.01,99981.726,15.102722382486206
2004-06-01 04:25:00,15.262,14.256,99684.0,99687.667,0.0,287.994,99981.745,15.086724564022063
2004-06-01 04:30:00,15.268,14.276,99688.0,99687.667,0.0,287.98,99981.761,15.072725956144211
2004-06-01 04:35:00,15.222,14.313999999999998,99678.0,99687.667,0.0,287.968,99981.775,15.060727383921915
2004-06-01 04:40:00,15.182,14.34,99688.0,99687.667,0.0,287.957,99981.788,15.04972882927234
2004-06-01 04:45:00,15.168,14.366,99688.0,99687.667,0.0,287.947,99981.799,15.039729468029236
2004-06-01 04:50:00,15.156,14.406,99688.0,99687.667,0.0,287.938,99981.81,15.030730949152769
2004-06-01 04:55:00,15.041999999999998,14.434,99690.0,99687.667,0.0,287.929,99981.819,15.021730781066708
2004-06-01 05:00:00,15.006,14.458000000000002,99684.0,99687.667,66.649,287.921,99981.828,15.013731455565164
2004-06-01 05:05:00,15.038,14.486,99684.0,99689.319,70.619,288.136,99981.726,15.227461806287181
2004-06-01 05:10:00,15.016,14.466,99682.0,99690.972,71.58,288.193,99981.695,15.283116163611965
2004-06-01 05:15:00,14.988,14.422,99688.0,99692.625,35.482,288.157,99981.711,15.245731736468827
2004-06-01 05:20:00,14.908,14.386,99690.0,99694.278,34.153,288.023,99981.778,15.1103089998781
2004-06-01 05:25:00,14.868,14.378,99690.0,99695.931,33.798,287.991,99981.798,15.076932337596588
2004-06-01 05:30:00,14.77,14.388,99692.0,99697.583,33.981,287.996,99981.798,15.080570479643939
2004-06-01 05:35:00,14.842000000000002,14.396,99684.0,99699.236,34.17,288.008,99981.793,15.091209322157681
2004-06-01 05:40:00,14.862,14.386,99686.0,99700.889,34.467,288.014,99981.79,15.095844898846508
2004-06-01 05:45:00,14.91,14.408,99692.0,99702.542,34.582,288.015,99981.79,15.095478920128414
2004-06-01 05:50:00,14.87,14.416,99688.0,99704.194,34.617,288.013,99981.792,15.092113050462785
2004-06-01 05:55:00,14.902,14.434,99692.0,99705.847,34.741,288.014,99981.794,15.091748774305927
2004-06-01 06:00:00,14.934,14.438,99690.0,99707.5,68.373,288.005,99981.801,15.081380780087784
2004-06-01 06:05:00,14.913999999999998,14.466,99694.0,99709.0,35.351,288.103,99981.74,15.178166950173704
2004-06-01 06:10:00,14.874,14.502,99698.0,99710.5,34.289,288.04,99981.752,15.113887353001928
2004-06-01 06:15:00,14.912,14.492,99700.0,99712.0,34.315,288.034,99981.741,15.106633414372595
2004-06-01 06:20:00,14.916,14.484,99708.0,99713.5,34.347,288.052,99981.716,15.123386453785486
2004-06-01 06:25:00,14.913999999999998,14.522,99712.0,99715.0,34.823,288.078,99981.686,15.148141349863636
2004-06-01 06:30:00,14.91,14.572,99716.0,99716.5,34.82,288.1,99981.658,15.168894652150811
2004-06-01 06:35:00,14.928,14.612,99714.0,99718.0,35.322,288.122,99981.629,15.18964696085726
2004-06-01 06:40:00,14.928,14.72,99714.0,99719.5,35.414,288.143,99981.601,15.20939917452074
2004-06-01 06:45:00,14.988,14.77,99716.0,99721.0,35.719,288.165,99981.572,15.230151149895221
2004-06-01 06:50:00,15.068,14.826,99712.0,99722.5,35.734,288.187,99981.543,15.250902956386653
2004-06-01 06:55:00,15.13,14.902,99716.0,99724.0,36.23,288.211,99981.512,15.27365441960859
2004-06-01 07:00:00,15.163999999999998,14.916,99706.0,99725.5,72.854,288.234,99981.482,15.295405787801144
2004-06-01 07:05:00,15.248,14.968,99710.0,99729.069,75.427,288.355,99981.396,15.413470011231311
2004-06-01 07:10:00,15.316,14.986,99724.0,99732.639,76.498,288.405,99981.342,15.460506838969138
2004-06-01 07:15:00,15.396,15.047999999999998,99720.0,99736.208,38.682,288.436,99981.299,15.488539332509049
2004-06-01 07:20:00,15.464,15.092,99724.0,99739.778,38.531,288.38,99981.301,15.429547450177779
2004-06-01 07:25:00,15.53,15.16,99724.0,99743.347,39.442,288.405,99981.264,15.451580700838349
2004-06-01 07:30:00,15.59,15.172,99730.0,99746.917,40.07,288.448,99981.216,15.491615743522459
2004-06-01 07:35:00,15.69,15.212,99734.0,99750.486,40.699,288.492,99981.166,15.532649867255373
2004-06-01 07:40:00,15.73,15.212,99730.0,99754.056,41.383,288.53,99981.12,15.567681787040499
2004-06-01 07:45:00,15.776,15.306,99738.0,99757.625,41.968,288.568,99981.073,15.60271305704498
2004-06-01 07:50:00,15.842000000000002,15.376,99736.0,99761.194,42.34,288.605,99981.028,15.636744697846211
2004-06-01 07:55:00,15.96,15.444,99730.0,99764.764,43.08,288.644,99980.981,15.67277446655379
2004-06-01 08:00:00,16.012,15.557999999999998,99744.0,99768.333,41.625,288.683,99980.935,15.708805217155884
2004-06-01 08:05:00,16.04,15.586000000000002,99756.0,99768.653,42.233,288.729,99980.874,15.754517799688017
2004-06-01 08:10:00,16.14,15.634,99764.0,99768.972,42.728,288.784,99980.807,15.809231612970848
2004-06-01 08:15:00,16.252000000000002,15.669999999999998,99772.0,99769.292,43.476,288.842,99980.737,15.866943813979674
2004-06-01 08:20:00,16.346,15.73,99772.0,99769.611,43.997,288.901,99980.666,15.925656492748487
2004-06-01 08:25:00,16.48,15.832,99772.0,99769.931,44.391,288.959,99980.594,15.983366781384802
2004-06-01 08:30:00,16.506,15.862,99772.0,99770.25,45.028,289.018,99980.521,16.042077544866174
2004-06-01 08:35:00,16.574,15.944,99772.0,99770.569,45.583,289.082,99980.445,16.105788700504093
2004-06-01 08:40:00,16.644,16.048000000000002,99774.0,99770.889,46.349,289.147,99980.367,16.170497827794634
2004-06-01 08:45:00,16.69,16.246,99776.0,99771.208,47.085,289.22,99980.285,16.24320911730706
2004-06-01 08:50:00,16.8,16.334,99772.0,99771.528,48.197,289.304,99980.197,16.326921017003258
2004-06-01 08:55:00,16.926,16.436,99774.0,99771.847,49.233,289.393,99980.105,16.415633220851248
2004-06-01 09:00:00,17.032,16.54,99774.0,99772.167,50.23,289.484,99980.011,16.506343919379844
2004-06-01 09:05:00,17.074,16.589999999999996,99772.0,99772.333,51.319,289.595,99979.888,16.61717016435506
2004-06-01 09:10:00,17.21,16.75,99776.0,99772.5,52.267,289.711,99979.761,16.732995046348492
2004-06-01 09:15:00,17.247999999999998,16.845999999999997,99770.0,99772.667,53.445,289.826,99979.634,16.84781914034977
2004-06-01 09:20:00,17.366,17.18,99766.0,99772.833,54.478,289.942,99979.506,16.963643634592017
2004-06-01 09:25:00,17.468,17.35,99768.0,99773.0,55.713,290.059,99979.378,17.080467692877733
2004-06-01 09:30:00,17.619999999999997,17.607999999999997,99766.0,99773.167,56.791,290.179,99979.247,17.200290832836743
2004-06-01 09:35:00,17.936,18.016,99770.0,99773.333,57.675,290.296,99979.118,17.317114494272857
2004-06-01 09:40:00,18.009999999999998,17.978,99770.0,99773.5,58.787,290.412,99978.989,17.43293653663835
2004-06-01 09:45:00,18.022,18.024,99774.0,99773.667,59.741,290.529,99978.859,17.549758138694813
2004-06-01 09:50:00,18.034,17.782,99778.0,99773.833,60.58,290.646,99978.728,17.66657954360909
2004-06-01 09:55:00,18.022,17.669999999999998,99782.0,99774.0,61.629,290.763,99978.597,17.783399915715393
2004-06-01 10:00:00,18.158,17.788,99778.0,99774.167,62.952,290.881,99978.465,17.90121984090564
2004-06-01 10:05:00,18.214,18.114,99778.0,99773.639,63.912,290.961,99978.394,17.981648154012134
2004-06-01 10:10:00,18.2,18.532,99774.0,99773.111,64.485,291.028,99978.334,18.049078201280054
2004-06-01 10:15:00,18.262,18.7,99772.0,99772.583,65.01,291.097,99978.272,18.118507943241354
2004-06-01 10:20:00,18.444,18.816,99772.0,99772.056,65.562,291.17,99978.207,18.19193689918228
2004-06-01 10:25:00,18.520000000000003,19.054,99770.0,99771.528,66.095,291.243,99978.141,18.265366053174034
2004-06-01 10:30:00,18.488,19.132,99770.0,99771.0,66.609,291.315,99978.075,18.337794810346622
2004-06-01 10:35:00,18.664,18.886000000000003,99782.0,99770.472,67.115,291.388,99978.008,18.411223521637055
2004-06-01 10:40:00,18.862,18.896,99774.0,99769.944,67.625,291.462,99977.939,18.485651356121764
2004-06-01 10:45:00,19.078,18.976,99770.0,99769.417,68.117,291.537,99977.87,18.56107914920773
2004-06-01 10:50:00,18.96,19.414,99776.0,99768.889,68.603,291.611,99977.8,18.63550654552597
2004-06-01 10:55:00,18.906,19.7,99774.0,99768.361,69.107,291.687,99977.729,18.711934503695318
2004-06-01 11:00:00,19.156,19.788,99776.0,99767.833,70.123,291.762,99977.657,18.787361227802023
2004-06-01 11:05:00,19.358,19.34,99774.0,99766.264,70.74,291.86,99977.55,18.886644265879966
2004-06-01 11:10:00,19.366,19.236,99776.0,99764.694,71.331,291.961,99977.438,18.988926638984935
2004-06-01 11:15:00,19.528,19.22,99776.0,99763.125,71.936,292.062,99977.326,19.09120904494307
2004-06-01 11:20:00,19.506,19.052,99778.0,99761.556,72.554,292.165,99977.212,19.19549188392523
2004-06-01 11:25:00,19.636000000000003,19.002,99772.0,99759.986,73.491,292.272,99977.096,19.303777261526136
2004-06-01 11:30:00,19.852,19.3,99766.0,99758.417,74.4,292.381,99976.978,19.414062297193937
2004-06-01 11:35:00,20.068,19.944,99760.0,99756.847,75.232,292.492,99976.859,19.526349528488197
2004-06-01 11:40:00,20.034,20.368,99760.0,99755.278,75.999,292.603,99976.739,19.638636032726936
2004-06-01 11:45:00,20.06,20.08,99756.0,99753.708,76.703,292.715,99976.618,19.75192412608567
2004-06-01 11:50:00,20.14,19.826,99758.0,99752.139,77.396,292.827,99976.496,19.865211498149847
2004-06-01 11:55:00,20.360000000000003,19.630000000000003,99762.0,99750.569,78.085,292.94,99976.373,19.97950047473995
2004-06-01 12:00:00,20.636000000000003,19.748,99764.0,99749.0,78.807,293.054,99976.248,20.09478854792161
2004-06-01 12:05:00,20.406,20.156,99762.0,99745.653,79.37,293.149,99976.154,20.192586614019717
2004-06-01 12:10:00,20.474,20.184,99762.0,99742.306,79.916,293.239,99976.063,20.285385743267454
2004-06-01 12:15:00,20.71,20.242,99760.0,99738.958,80.456,293.331,99975.97,20.380187194689256
2004-06-01 12:20:00,20.776,20.672,99752.0,99735.611,81.003,293.425,99975.874,20.47698849974364
2004-06-01 12:25:00,20.618,21.134,99754.0,99732.264,81.55,293.52,99975.777,20.574791536235182
2004-06-01 12:30:00,20.842,20.72,99754.0,99728.917,82.105,293.616,99975.677,20.67359465034872
2004-06-01 12:35:00,21.238,20.504,99746.0,99725.569,82.758,293.721,99975.572,20.781402759581226
2004-06-01 12:40:00,21.264000000000003,20.782,99742.0,99722.222,83.482,293.833,99975.462,20.896212973858383
2004-06-01 12:45:00,21.396,21.174,99734.0,99718.875,83.911,293.947,99975.35,21.013025176139593
2004-06-01 12:50:00,21.376,21.546,99730.0,99715.528,84.41,294.063,99975.235,21.131838578422276
2004-06-01 12:55:00,21.412,21.824,99728.0,99712.181,85.033,294.181,99975.118,21.2526540756557
2004-06-01 13:00:00,21.686,21.688,99720.0,99708.833,84.06,294.302,99974.998,21.37647248652428
2004-06-01 13:05:00,21.536,21.566,99714.0,99706.833,84.645,294.395,99974.915,21.471163632295713
2004-06-01 13:10:00,21.776,21.832,99710.0,99704.833,85.499,294.507,99974.826,21.584865486545254
2004-06-01 13:15:00,21.966,21.786,99708.0,99702.833,86.646,294.63,99974.73,21.709571279170916
2004-06-01 13:20:00,22.048,21.884,99710.0,99700.833,87.572,294.751,99974.633,21.832276046085553
2004-06-01 13:25:00,22.172,21.498,99710.0,99698.833,88.46,294.862,99974.54,21.944977653557146
2004-06-01 13:30:00,22.14,21.51,99708.0,99696.833,89.445,294.966,99974.452,22.05067917257378
2004-06-01 13:35:00,21.75,21.938,99710.0,99694.833,90.341,295.052,99974.372,22.138374214358805
2004-06-01 13:40:00,21.888,21.65,99704.0,99692.833,91.258,295.129,99974.296,22.217066367389293
2004-06-01 13:45:00,22.062,21.516,99708.0,99690.833,92.122,295.202,99974.222,22.29175785582413
2004-06-01 13:50:00,22.302,22.046,99704.0,99688.833,92.975,295.272,99974.15,22.363449432335983
2004-06-01 13:55:00,22.02,22.338,99700.0,99686.833,93.756,295.337,99974.08,22.430139401842894
2004-06-01 14:00:00,21.994,22.26,99692.0,99684.833,94.134,295.4,99974.011,22.49482932305341
2004-06-01 14:05:00,22.038,22.288,99688.0,99685.083,94.517,295.43,99973.987,22.524621811279417
2004-06-01 14:10:00,22.122,21.702,99684.0,99685.333,94.938,295.438,99973.981,22.532411279588757
2004-06-01 14:15:00,22.168,22.068,99698.0,99685.583,95.457,295.442,99973.979,22.53620081416142
2004-06-01 14:20:00,22.354,22.3,99690.0,99685.833,96.04,295.45,99973.977,22.543993646981335
2004-06-01 14:25:00,22.614,22.206,99690.0,99686.083,96.689,295.461,99973.975,22.554788944251868
2004-06-01 14:30:00,22.356,22.088,99680.0,99686.333,97.332,295.471,99973.974,22.564584247863934
2004-06-01 14:35:00,22.384,21.772,99678.0,99686.583,97.613,295.438,99973.997,22.531364420684383
2004-06-01 14:40:00,22.41,21.718,99680.0,99686.833,97.678,295.384,99974.032,22.477137500876836
2004-06-01 14:45:00,22.108,21.566,99678.0,99687.083,97.61,295.321,99974.075,22.41391001011067
2004-06-01 14:50:00,22.002,21.5,99678.0,99687.333,97.415,295.248,99974.125,22.340680292814227
2004-06-01 14:55:00,21.818,21.568,99682.0,99687.583,97.121,295.167,99974.181,22.259449159528742
2004-06-01 15:00:00,21.662,21.388,99680.0,99687.833,98.581,295.143,99974.142,22.23518462809585
2004-06-01 15:05:00,20.868,21.154,99682.0,99688.792,98.29,295.075,99974.186,22.166353492268
2004-06-01 15:10:00,20.62,20.422,99688.0,99689.75,97.743,294.991,99974.245,22.081523194321164
2004-06-01 15:15:00,20.688,20.056,99690.0,99690.708,96.974,294.894,99974.311,21.98368868384364
2004-06-01 15:20:00,20.818,20.208,99688.0,99691.667,96.117,294.789,99974.38,21.87784988374119
2004-06-01 15:25:00,20.938,20.446,99686.0,99692.625,95.232,294.681,99974.45,21.769010896770283
2004-06-01 15:30:00,21.032,20.622,99692.0,99693.583,94.323,294.572,99974.522,21.659173351889137
2004-06-01 15:35:00,21.142000000000003,20.68,99688.0,99694.542,93.719,294.498,99974.577,21.584349283222878
2004-06-01 15:40:00,21.23,20.566,99692.0,99695.5,93.267,294.44,99974.622,21.525530823253348
2004-06-01 15:45:00,21.296,20.552,99692.0,99696.458,92.872,294.389,99974.664,21.473715729810863
2004-06-01 15:50:00,21.224,20.548,99688.0,99697.417,92.545,294.34,99974.705,21.423900816048615
2004-06-01 15:55:00,21.29,20.654,99688.0,99698.375,92.231,294.295,99974.743,21.378087655739876
2004-06-01 16:00:00,21.18,20.72,99690.0,99699.333,93.431,294.251,99974.782,21.333276374801642
2004-06-01 16:05:00,21.086,20.714,99692.0,99702.056,92.99,294.185,99974.858,21.264988554920706
2004-06-01 16:10:00,21.098,20.732,99698.0,99704.778,92.399,294.095,99974.95,21.172697553374007
2004-06-01 16:15:00,21.034,20.542,99692.0,99707.5,92.336,294.009,99975.041,21.08441021536396
2004-06-01 16:20:00,20.916,20.432,99696.0,99710.222,92.227,293.934,99975.126,21.0071275572962
2004-06-01 16:25:00,20.934,20.236,99706.0,99712.944,92.01,293.863,99975.209,20.93384743778853
2004-06-01 16:30:00,20.836,20.1,99708.0,99715.667,91.691,293.792,99975.292,20.860567630216906
2004-06-01 16:35:00,20.774,20.052,99702.0,99718.389,91.259,293.711,99975.38,20.777286661698326
2004-06-01 16:40:00,20.738,19.986,99698.0,99721.111,90.741,293.626,99975.47,20.690005763215368
2004-06-01 16:45:00,20.718,19.984,99702.0,99723.833,90.24,293.538,99975.561,20.599724904809534
2004-06-01 16:50:00,20.74,19.98,99700.0,99726.556,89.727,293.449,99975.653,20.508444738902142
2004-06-01 16:55:00,20.788,19.97,99708.0,99729.278,89.192,293.358,99975.746,20.415166265706716
2004-06-01 17:00:00,20.638,19.966,99714.0,99732.0,82.335,293.264,99975.84,20.318887988516963
2004-06-01 17:05:00,20.612,19.882,99716.0,99736.292,81.515,293.121,99975.987,20.17230124534285
2004-06-01 17:10:00,20.56,19.83,99724.0,99740.583,80.921,293.002,99976.127,20.049729266849283
2004-06-01 17:15:00,20.506,19.802,99720.0,99744.875,80.348,292.889,99976.262,19.933159265051017
2004-06-01 17:20:00,20.448,19.766,99722.0,99749.167,79.737,292.771,99976.399,19.811590576947538
2004-06-01 17:25:00,20.52,19.744,99722.0,99753.458,79.078,292.648,99976.538,19.685024218598926
2004-06-01 17:30:00,20.256,19.75,99728.0,99757.75,78.438,292.525,99976.678,19.55846098521573
2004-06-01 17:35:00,19.216,19.704,99728.0,99762.042,77.793,292.404,99976.817,19.43390127196011
2004-06-01 17:40:00,18.45,19.544,99734.0,99766.333,77.17,292.284,99976.955,19.310345243218194
2004-06-01 17:45:00,18.316,18.752,99752.0,99770.625,76.528,292.164,99977.093,19.18679143172261
2004-06-01 17:50:00,18.438,18.152,99760.0,99774.917,75.895,292.045,99977.231,19.064241255502566
2004-06-01 17:55:00,18.524,18.078,99764.0,99779.208,75.242,291.926,99977.369,18.94169494819471
2004-06-01 18:00:00,18.622,18.003999999999998,99766.0,99783.5,74.249,291.808,99977.507,18.820151390369688
2004-06-01 18:05:00,18.684,17.978,99768.0,99786.653,73.591,291.754,99977.547,18.76351675130877
2004-06-01 18:10:00,18.71,18.009999999999998,99768.0,99789.806,73.087,291.714,99977.573,18.72087902337813
2004-06-01 18:15:00,18.738,18.022,99774.0,99792.958,72.288,291.673,99977.599,18.677242427123247
2004-06-01 18:20:00,18.744,18.028,99772.0,99796.111,71.632,291.633,99977.626,18.63460719091961
2004-06-01 18:25:00,18.728,17.997999999999998,99782.0,99799.264,70.787,291.596,99977.651,18.594972642027358
2004-06-01 18:30:00,18.744,17.982,99786.0,99802.417,70.123,291.559,99977.676,18.55533886354766
2004-06-01 18:35:00,18.716,17.98,99790.0,99805.569,69.275,291.525,99977.7,18.518707335722013
2004-06-01 18:40:00,18.716,17.978,99798.0,99808.722,68.627,291.491,99977.723,18.482074854432597
2004-06-01 18:45:00,18.708,18.056,99796.0,99811.875,67.789,291.459,99977.746,18.447444040033815
2004-06-01 18:50:00,18.676,18.03,99798.0,99815.028,67.154,291.426,99977.768,18.411812606499268
2004-06-01 18:55:00,18.666,18.042,99804.0,99818.181,66.318,291.394,99977.79,18.377182329070706
2004-06-01 19:00:00,18.628,18.082,99802.0,99821.333,65.701,291.362,99977.812,18.342553567862637
2004-06-01 19:05:00,18.606,18.05,99812.0,99825.708,65.297,291.333,99977.831,18.30990305284763
2004-06-01 19:10:00,18.536,18.022,99810.0,99830.083,64.729,291.316,99977.843,18.289252708894992
2004-06-01 19:15:00,18.504,17.944,99804.0,99834.458,64.365,291.3,99977.854,18.26960257266063
2004-06-01 19:20:00,18.444,17.892000000000003,99812.0,99838.833,64.1,291.28,99977.867,18.245953117104193
2004-06-01 19:25:00,18.404000000000003,17.85,99814.0,99843.208,63.439,291.255,99977.883,18.217304939674534
2004-06-01 19:30:00,18.39,17.858,99826.0,99847.583,62.904,291.221,99977.906,18.179660068050225
2004-06-01 19:35:00,18.37,17.759999999999998,99828.0,99851.958,61.861,291.134,99977.956,18.089019629701852
2004-06-01 19:40:00,18.334,17.784,99828.0,99856.333,61.924,291.115,99977.976,18.066380247065638
2004-06-01 19:45:00,18.246,17.734,99834.0,99860.708,61.699,291.13,99977.976,18.07773629807474
2004-06-01 19:50:00,18.216,17.692,99840.0,99865.083,61.995,291.151,99977.972,18.095090785152138
2004-06-01 19:55:00,18.172,17.652,99846.0,99869.458,61.822,291.152,99977.977,18.09244623676983
2004-06-01 20:00:00,18.126,17.634,99852.0,99873.833,61.495,291.141,99977.988,18.077803289804592
2004-06-01 20:05:00,18.122,17.618000000000002,99854.0,99878.583,60.928,291.111,99978.02,18.043860202985286
2004-06-01 20:10:00,18.112,17.568,99868.0,99883.333,60.717,291.081,99978.053,18.00991900139627
2004-06-01 20:15:00,18.07,17.556,99866.0,99888.083,60.369,291.05,99978.085,17.974977761427567
2004-06-01 20:20:00,18.0,17.532,99860.0,99892.833,60.255,291.022,99978.116,17.94303750020083
2004-06-01 20:25:00,18.058,17.482,99866.0,99897.583,59.997,290.995,99978.147,17.912098467723183
2004-06-01 20:30:00,18.028,17.462,99874.0,99902.333,59.901,290.969,99978.177,17.88215979082605
2004-06-01 20:35:00,18.018,17.482,99884.0,99907.083,59.305,290.942,99978.207,17.851221854475284
2004-06-01 20:40:00,18.042,17.506,99886.0,99911.833,58.974,290.916,99978.237,17.82128507919822
2004-06-01 20:45:00,17.988,17.483999999999998,99884.0,99916.583,58.653,290.889,99978.267,17.79034907131245
2004-06-01 20:50:00,17.984,17.412,99894.0,99921.333,58.494,290.863,99978.297,17.760414197288583
2004-06-01 20:55:00,17.926,17.336,99898.0,99926.083,58.272,290.836,99978.327,17.729480117497587
2004-06-01 21:00:00,17.918,17.342,99902.0,99930.833,0.0,290.81,99978.356,17.69954631235032
2004-06-01 21:05:00,17.887999999999998,17.3,99912.0,99936.49,0.0,290.567,99978.564,17.451981366432335
2004-06-01 21:10:00,17.862000000000002,17.28,99922.0,99942.147,0.0,290.424,99978.733,17.304402412145578
2004-06-01 21:15:00,17.798,17.218,99926.0,99947.804,0.0,290.3,99978.889,17.175819181457314
2004-06-01 21:20:00,17.778,17.195999999999998,99928.0,99953.461,0.0,290.179,99979.041,17.05023709167773
2004-06-01 21:25:00,17.714,17.196,99934.0,99959.118,0.0,290.056,99979.194,16.922659866675588
2004-06-01 21:30:00,17.674,17.148,99930.0,99964.775,0.0,289.934,99979.347,16.79608689503283
2004-06-01 21:35:00,17.636000000000003,17.054,99932.0,99970.432,0.0,289.81,99979.5,16.66751805121089
