,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithCooling_7_OnlyVCWG_Bueno.csv,MeteoData.Tatm,7_TempProf_cur[20.0],7_PresProf_cur[20.0],7_sensor_idx_20.0
2004-07-05 08:25:00,20.298,20.954,99622.0,100087.25,42.205,20.883000000000038,292.783,100468.547,19.951571370412637
2004-07-05 08:30:00,20.324,21.026,99618.0,100085.5,44.105,21.0,292.913,100468.372,20.08303310380495
2004-07-05 08:35:00,20.436,21.478,99620.0,100083.75,45.603,21.11700000000002,293.044,100468.195,20.215495467335586
2004-07-05 08:40:00,21.084,21.474,99618.0,100082.0,47.346,21.233000000000004,293.179,100468.016,20.35196177703915
2004-07-05 08:45:00,21.35,21.598,99614.0,100080.25,48.703,21.350000000000023,293.312,100467.838,20.486427955786212
2004-07-05 08:50:00,21.728,21.066,99612.0,100078.5,50.315,21.46700000000004,293.447,100467.659,20.622896747567097
2004-07-05 08:55:00,21.372,21.116,99606.0,100076.75,47.504,21.583000000000027,293.578,100467.48,20.75536232444324
2004-07-05 09:00:00,21.542,21.886000000000003,99600.0,100075.0,48.627,21.700000000000045,293.701,100467.306,20.87982433927084
2004-07-05 09:05:00,21.906,22.128,99598.0,100073.833,48.845,21.66700000000003,293.697,100467.324,20.876815545361183
2004-07-05 09:10:00,22.116,21.618,99620.0,100072.667,49.304,21.633000000000038,293.662,100467.372,20.842796088722025
2004-07-05 09:15:00,22.24,21.188,99614.0,100071.5,49.502,21.600000000000023,293.629,100467.418,20.810777830258075
2004-07-05 09:20:00,21.938,21.422,99612.0,100070.333,50.102,21.567000000000007,293.608,100467.455,20.790765427587303
2004-07-05 09:25:00,21.744,21.328,99588.0,100069.167,50.344,21.533000000000015,293.587,100467.491,20.770751218414375
2004-07-05 09:30:00,22.032,21.176,99584.0,100068.0,50.926,21.5,293.568,100467.526,20.75273916350841
2004-07-05 09:35:00,21.746,21.236,99576.0,100066.833,51.137,21.46700000000004,293.546,100467.562,20.731724398355084
2004-07-05 09:40:00,22.024,21.08,99588.0,100065.667,51.711,21.43300000000005,293.528,100467.597,20.714712408723983
2004-07-05 09:45:00,22.198,21.616,99594.0,100064.5,51.896,21.400000000000034,293.506,100467.631,20.693695711392138
2004-07-05 09:50:00,22.31,21.81,99602.0,100063.333,52.46,21.36700000000002,293.488,100467.665,20.67668349372724
2004-07-05 09:55:00,22.352,21.61,99588.0,100062.167,52.898,21.333000000000027,293.468,100467.698,20.657667176231655
2004-07-05 10:00:00,22.43,21.382,99614.0,100061.0,53.468,21.30000000000001,293.452,100467.73,20.64265538318466
2004-07-05 10:05:00,22.78,21.376,99602.0,100060.0,54.555,21.36700000000002,293.421,100467.78,20.61250086056043
2004-07-05 10:10:00,22.362,21.362,99590.0,100059.0,56.318,21.43300000000005,293.405,100467.822,20.597356976009905
2004-07-05 10:15:00,22.204,21.424,99590.0,100058.0,57.873,21.5,293.396,100467.859,20.589217014884014
2004-07-05 10:20:00,22.174,21.708,99596.0,100057.0,59.922,21.567000000000007,293.393,100467.892,20.587080703258437
2004-07-05 10:25:00,22.698,22.338,99596.0,100056.0,61.685,21.633000000000038,293.389,100467.922,20.583940700621838
2004-07-05 10:30:00,23.342,23.116,99584.0,100055.0,63.862,21.700000000000045,293.388,100467.949,20.58380171281391
2004-07-05 10:35:00,23.422,23.364,99598.0,100054.0,65.676,21.766999999999996,293.384,100467.975,20.58065834912253
2004-07-05 10:40:00,23.492,23.132,99596.0,100053.0,67.912,21.833000000000027,293.382,100467.999,20.57951566959241
2004-07-05 10:45:00,23.002,23.282,99600.0,100052.0,69.733,21.900000000000034,293.377,100468.021,20.575367754623016
2004-07-05 10:50:00,23.538,22.992,99598.0,100051.0,71.933,21.96700000000004,293.37,100468.041,20.569215768324284
2004-07-05 10:55:00,23.614,22.768,99578.0,100050.0,73.196,22.033000000000015,293.361,100468.06,20.561060529388158
2004-07-05 11:00:00,24.026,23.12,99580.0,100049.0,75.386,22.100000000000023,293.353,100468.076,20.55390393679494
2004-07-05 11:05:00,23.986,23.982,99576.0,100046.333,77.551,22.266999999999996,293.436,100467.955,20.63914186143535
2004-07-05 11:10:00,23.594,24.092,99574.0,100043.667,81.804,22.43300000000005,293.625,100467.773,20.83045752222614
2004-07-05 11:15:00,23.91,24.294,99578.0,100041.0,86.265,22.600000000000023,293.851,100467.574,21.058807603554783
2004-07-05 11:20:00,23.516,23.69,99582.0,100038.333,91.286,22.766999999999996,294.081,100467.371,21.29116249924158
2004-07-05 11:25:00,23.866,23.148,99584.0,100035.667,95.832,22.93300000000005,294.312,100467.165,21.524518587305067
2004-07-05 11:30:00,24.318,24.146,99574.0,100033.0,101.113,23.100000000000023,294.557,100466.952,21.771890313334723
2004-07-05 11:35:00,24.212,24.956,99570.0,100030.333,105.973,23.266999999999996,294.805,100466.736,22.022266773520357
2004-07-05 11:40:00,24.446,26.02,99566.0,100027.667,111.307,23.43300000000005,295.057,100466.517,22.276648432913532
2004-07-05 11:45:00,24.474,26.284,99558.0,100025.0,116.268,23.600000000000023,295.309,100466.295,22.531032018691747
2004-07-05 11:50:00,24.22,24.924,99560.0,100022.333,121.644,23.766999999999996,295.565,100466.071,22.789422590238985
2004-07-05 11:55:00,24.094,25.07,99560.0,100019.667,125.805,23.93300000000005,295.82,100465.846,23.046813854558252
2004-07-05 12:00:00,24.456,25.138,99556.0,100017.0,130.697,24.100000000000023,296.072,100465.621,23.301205764164706
2004-07-05 12:05:00,25.324,25.334,99544.0,100014.75,133.289,24.18300000000005,296.342,100465.368,23.573246975170093
2004-07-05 12:10:00,25.962,25.068,99544.0,100012.5,134.823,24.266999999999996,296.537,100465.146,23.770220613422737
2004-07-05 12:15:00,25.244,25.214,99542.0,100010.25,135.815,24.350000000000023,296.706,100464.939,23.941175504886132
2004-07-05 12:20:00,25.802,24.384,99538.0,100008.0,136.65,24.43300000000005,296.869,100464.736,24.106127988069318
2004-07-05 12:25:00,25.754,24.578,99538.0,100005.75,137.308,24.516999999999996,297.027,100464.536,24.26607842639862
2004-07-05 12:30:00,24.996,25.254,99524.0,100003.5,137.858,24.600000000000023,297.181,100464.337,24.42202635752733
2004-07-05 12:35:00,25.898000000000003,25.686,99532.0,100001.25,138.343,24.68300000000005,297.333,100464.14,24.575975203257485
2004-07-05 12:40:00,26.142000000000003,25.08,99538.0,99999.0,138.738,24.766999999999996,297.484,100463.944,24.728925410577006
2004-07-05 12:45:00,25.668,24.774,99534.0,99996.75,139.021,24.850000000000023,297.63,100463.75,24.876872477890288
2004-07-05 12:50:00,25.082,25.056,99532.0,99994.5,139.237,24.93300000000005,297.774,100463.558,25.0228203374719
2004-07-05 12:55:00,25.086,24.938,99528.0,99992.25,137.943,25.016999999999996,297.914,100463.368,25.16476626604208
2004-07-05 13:00:00,25.286,24.948,99526.0,99990.0,137.96,25.100000000000023,298.047,100463.182,25.299707841095994
2004-07-05 13:05:00,25.674,25.02,99528.0,99988.417,137.807,25.133000000000038,298.149,100463.047,25.40308272556166
2004-07-05 13:10:00,25.48,24.85,99526.0,99986.833,136.993,25.16700000000003,298.198,100462.942,25.453412788014987
2004-07-05 13:15:00,25.406,24.816,99526.0,99985.25,136.008,25.200000000000045,298.235,100462.843,25.49173117392894
2004-07-05 13:20:00,25.094,24.65,99528.0,99983.667,134.987,25.233000000000004,298.273,100462.745,25.531052119541755
2004-07-05 13:25:00,25.032,25.034,99524.0,99982.083,133.998,25.266999999999996,298.313,100462.646,25.57237616395031
2004-07-05 13:30:00,25.588,25.206,99514.0,99980.5,132.958,25.30000000000001,298.354,100462.548,25.61470194797556
2004-07-05 13:35:00,25.466,25.248,99520.0,99978.917,131.901,25.333000000000027,298.393,100462.45,25.655025346025752
2004-07-05 13:40:00,25.356,24.988,99518.0,99977.333,130.782,25.36700000000002,298.431,100462.353,25.694349423300935
2004-07-05 13:45:00,25.44,24.922,99516.0,99975.75,129.643,25.400000000000034,298.468,100462.257,25.732672457722174
2004-07-05 13:50:00,25.568,25.014,99510.0,99974.167,128.445,25.43300000000005,298.504,100462.163,25.7699961425879
2004-07-05 13:55:00,25.5,24.986,99500.0,99972.583,126.523,25.46700000000004,298.538,100462.068,25.805317369882516
2004-07-05 14:00:00,25.428,24.986,99502.0,99971.0,125.222,25.5,298.569,100461.976,25.837636405901208
2004-07-05 14:05:00,25.642000000000003,24.73,99502.0,99971.583,123.752,25.475000000000023,298.567,100461.933,25.835098336092244
2004-07-05 14:10:00,25.824,24.822,99498.0,99972.167,122.623,25.450000000000045,298.585,100461.885,25.85258313698796
2004-07-05 14:15:00,26.106,25.254,99494.0,99972.75,121.632,25.42500000000001,298.615,100461.832,25.88208123633177
2004-07-05 14:20:00,25.868,25.198,99496.0,99973.333,120.588,25.400000000000034,298.642,100461.778,25.90857419420456
2004-07-05 14:25:00,25.610000000000003,25.278,99496.0,99973.917,119.444,25.375,298.665,100461.726,25.931062332455326
2004-07-05 14:30:00,25.032,25.528,99496.0,99974.5,118.258,25.350000000000023,298.685,100461.677,25.95054962719189
2004-07-05 14:35:00,24.952,25.516,99500.0,99975.083,116.98,25.325000000000045,298.701,100461.631,25.966033850208134
2004-07-05 14:40:00,24.966,25.314,99500.0,99975.667,115.625,25.30000000000001,298.712,100461.588,25.976512780139956
2004-07-05 14:45:00,24.914,25.07,99502.0,99976.25,114.12,25.275000000000034,298.72,100461.547,25.983990075732606
2004-07-05 14:50:00,24.986,25.142,99498.0,99976.833,112.547,25.25,298.727,100461.508,25.99046766571098
2004-07-05 14:55:00,25.168,25.206,99502.0,99977.417,115.43,25.225000000000023,298.729,100461.473,25.991940873732062
2004-07-05 15:00:00,25.488,25.1,99500.0,99978.0,113.913,25.200000000000045,298.741,100461.434,26.003425333213045
2004-07-05 15:05:00,25.386000000000003,25.092,99504.0,99977.25,112.563,25.16700000000003,298.716,100461.434,25.979032594276816
2004-07-05 15:10:00,25.33,24.964,99508.0,99976.5,111.134,25.133000000000038,298.682,100461.442,25.945634102409258
2004-07-05 15:15:00,25.096,25.124,99510.0,99975.75,109.735,25.100000000000023,298.65,100461.45,25.914238243185764
2004-07-05 15:20:00,24.91,24.964,99522.0,99975.0,108.353,25.067000000000007,298.618,100461.458,25.88284225121805
2004-07-05 15:25:00,24.766,24.874,99514.0,99974.25,106.984,25.033000000000015,298.588,100461.466,25.85344890926092
2004-07-05 15:30:00,24.9,24.726,99512.0,99973.5,105.616,25.0,298.558,100461.475,25.82405629437909
2004-07-05 15:35:00,24.78,24.588,99516.0,99972.75,104.252,24.96700000000004,298.527,100461.484,25.793662159538428
2004-07-05 15:40:00,24.686,24.52,99516.0,99972.0,102.874,24.93300000000005,298.495,100461.495,25.762268200138294
2004-07-05 15:45:00,24.688,24.662,99500.0,99971.25,101.489,24.900000000000034,298.463,100461.506,25.73087410744779
2004-07-05 15:50:00,24.886000000000003,24.666,99494.0,99970.5,100.095,24.86700000000002,298.43,100461.519,25.69848018075828
2004-07-05 15:55:00,24.732,24.852,99492.0,99969.75,112.408,24.833000000000027,298.395,100461.532,25.664083307128863
2004-07-05 16:00:00,24.444,24.74,99494.0,99969.0,111.475,24.80000000000001,298.395,100461.531,25.664723609694477
2004-07-05 16:05:00,24.656,24.808,99494.0,99969.5,110.124,24.75,298.335,100461.578,25.604251837255788
2004-07-05 16:10:00,24.914,24.618,99486.0,99970.0,108.49,24.700000000000045,298.256,100461.637,25.52476375053311
2004-07-05 16:15:00,24.67,24.606,99482.0,99970.5,106.887,24.650000000000034,298.178,100461.696,25.446277268920426
2004-07-05 16:20:00,24.628,24.704,99480.0,99971.0,105.254,24.600000000000023,298.1,100461.754,25.36779013727329
2004-07-05 16:25:00,24.788,24.644,99468.0,99971.5,103.617,24.55000000000001,298.022,100461.813,25.289304055487037
2004-07-05 16:30:00,24.996,24.45,99482.0,99972.0,102.018,24.5,297.948,100461.87,25.214822070624848
2004-07-05 16:35:00,24.638,24.414,99490.0,99972.5,101.002,24.450000000000045,297.903,100461.913,25.169368919982844
2004-07-05 16:40:00,24.97,24.408,99494.0,99973.0,100.404,24.400000000000034,297.88,100461.945,25.14593726845203
2004-07-05 16:45:00,24.932,24.43,99490.0,99973.5,99.841,24.350000000000023,297.86,100461.975,25.125508167936005
2004-07-05 16:50:00,24.92,24.248,99492.0,99974.0,99.147,24.30000000000001,297.833,100462.008,25.0980719157414
2004-07-05 16:55:00,24.96,24.384,99494.0,99974.5,115.741,24.25,297.802,100462.043,25.0666318672192
2004-07-05 17:00:00,24.818,24.292,99496.0,99975.0,115.518,24.200000000000045,297.808,100462.06,25.072228088161012
2004-07-05 17:05:00,24.96,24.216,99516.0,99976.417,109.36,24.18300000000005,297.864,100461.981,25.127029797195803
2004-07-05 17:10:00,24.842,24.054,99516.0,99977.833,108.751,24.16700000000003,297.824,100461.998,25.085780703116143
2004-07-05 17:15:00,24.978,24.042,99514.0,99979.25,108.749,24.150000000000034,297.808,100462.01,25.068559940507498
2004-07-05 17:20:00,24.896,24.054,99524.0,99980.667,108.652,24.133000000000038,297.805,100462.015,25.064351255405597
2004-07-05 17:25:00,25.036,24.008,99526.0,99982.083,108.607,24.11700000000002,297.804,100462.019,25.06214536167755
2004-07-05 17:30:00,24.682,24.008000000000003,99522.0,99983.5,108.344,24.100000000000023,297.797,100462.026,25.053932992996863
2004-07-05 17:35:00,24.618,24.022,99520.0,99984.917,108.06,24.083000000000027,297.785,100462.034,25.040714739549628
2004-07-05 17:40:00,24.55,24.094,99518.0,99986.333,107.691,24.067000000000007,297.771,100462.044,25.025496438743858
2004-07-05 17:45:00,24.586,24.19,99530.0,99987.75,112.914,24.05000000000001,298.072,100461.922,25.325591888504505
2004-07-05 17:50:00,24.546,24.182,99528.0,99989.167,118.126,24.033000000000015,298.419,100461.79,25.671738283077673
2004-07-05 17:55:00,24.630000000000003,24.156,99516.0,99990.583,132.627,24.016999999999996,298.577,100461.701,25.828664846184097
2004-07-05 18:00:00,24.65,24.036,99524.0,99992.0,133.166,24.0,298.622,100461.658,25.872476845652614
2004-07-05 18:05:00,24.77,24.126,99524.0,99993.083,132.392,23.983000000000004,298.559,100461.682,25.808486725162027
2004-07-05 18:10:00,24.488,24.322,99520.0,99994.167,131.691,23.96700000000004,298.49,100461.721,25.738500898056373
2004-07-05 18:15:00,24.588,24.362,99514.0,99995.25,130.905,23.950000000000045,298.438,100461.753,25.685533041329677
2004-07-05 18:20:00,24.306,24.204,99516.0,99996.333,130.372,23.93300000000005,298.403,100461.775,25.649579597617503
2004-07-05 18:25:00,24.344,23.83,99512.0,99997.417,129.777,23.91700000000003,298.372,100461.795,25.617629127678526
2004-07-05 18:30:00,23.974,23.614,99514.0,99998.5,129.319,23.900000000000034,298.342,100461.815,25.58668103679605
2004-07-05 18:35:00,23.794,23.512,99512.0,99999.583,128.759,23.883000000000038,298.31,100461.837,25.55373220235407
2004-07-05 18:40:00,23.764,23.41,99516.0,100000.667,128.294,23.86700000000002,298.278,100461.859,25.520782720967475
2004-07-05 18:45:00,23.566,23.316,99516.0,100001.75,127.748,23.850000000000023,298.245,100461.881,25.486832987324988
2004-07-05 18:50:00,23.704,23.23,99532.0,100002.833,127.281,23.833000000000027,298.213,100461.904,25.45388562783654
2004-07-05 18:55:00,23.768,23.206,99542.0,100003.917,129.573,23.817000000000007,298.18,100461.927,25.419936313794153
2004-07-05 19:00:00,23.806,23.194,99542.0,100005.0,129.263,23.80000000000001,298.162,100461.943,25.40100168762325
2004-07-05 19:05:00,23.708,23.098,99538.0,100011.5,128.214,23.583000000000027,298.049,100462.114,25.282452090036657
2004-07-05 19:10:00,23.55,23.0,99552.0,100018.0,126.821,23.36700000000002,297.879,100462.335,25.106877201310283
2004-07-05 19:15:00,23.556,22.84,99552.0,100024.5,125.125,23.150000000000034,297.68,100462.573,24.90228703967864
2004-07-05 19:20:00,23.238,22.698,99562.0,100031.0,123.368,22.93300000000005,297.48,100462.811,24.696703236686176
2004-07-05 19:25:00,22.974,22.578,99550.0,100037.5,121.572,22.71700000000004,297.282,100463.047,24.493127794777536
2004-07-05 19:30:00,22.966,22.282,99544.0,100044.0,119.751,22.5,297.085,100463.282,24.290560258793676
2004-07-05 19:35:00,22.808,21.096,99532.0,100050.5,117.908,22.283000000000015,296.886,100463.519,24.085999577531936
2004-07-05 19:40:00,22.874,20.324,99558.0,100057.0,116.048,22.067000000000007,296.687,100463.755,23.881445639270908
2004-07-05 19:45:00,22.71,20.266,99556.0,100063.5,114.219,21.850000000000023,296.487,100463.992,23.675898991743964
2004-07-05 19:50:00,22.5,20.332,99560.0,100070.0,112.379,21.633000000000038,296.288,100464.228,23.471360247401662
2004-07-05 19:55:00,22.438,20.284,99582.0,100076.5,109.224,21.41700000000003,296.089,100464.465,23.26682993370997
2004-07-05 20:00:00,22.266,20.11,99602.0,100083.0,107.322,21.200000000000045,295.884,100464.704,23.056302355468688
2004-07-05 20:05:00,22.126,19.848,99616.0,100086.083,105.813,21.075000000000045,295.721,100464.874,22.890659962559084
2004-07-05 20:10:00,21.982,19.974,99622.0,100089.167,104.479,20.950000000000045,295.585,100465.022,22.752029970568515
2004-07-05 20:15:00,21.93,20.136000000000003,99646.0,100092.25,103.307,20.825000000000045,295.463,100465.162,22.62741137159736
2004-07-05 20:20:00,21.984,19.95,99654.0,100095.333,102.153,20.700000000000045,295.344,100465.3,22.505796411853794
2004-07-05 20:25:00,22.0,19.816,99644.0,100098.417,101.05,20.575000000000045,295.224,100465.439,22.383182507898084
2004-07-05 20:30:00,22.014,20.062,99652.0,100101.5,99.923,20.450000000000045,295.105,100465.578,22.261572609745087
2004-07-05 20:35:00,21.948,20.264000000000003,99644.0,100104.583,98.841,20.325000000000045,294.987,100465.716,22.140965006613214
2004-07-05 20:40:00,21.818,20.272,99624.0,100107.667,97.741,20.200000000000045,294.871,100465.854,22.022360693137216
2004-07-05 20:45:00,21.712,20.214,99608.0,100110.75,96.682,20.075000000000045,294.754,100465.991,21.902757424885124
2004-07-05 20:50:00,21.616,20.034,99612.0,100113.833,95.601,19.950000000000045,294.639,100466.128,21.785158239444968
2004-07-05 20:55:00,21.55,19.964,99604.0,100116.917,82.986,19.825000000000045,294.523,100466.265,21.66655925375329
2004-07-05 21:00:00,21.49,19.752,99604.0,100120.0,81.266,19.700000000000045,294.35,100466.426,21.490926963033473
2004-07-05 21:05:00,21.43,19.784,99646.0,100121.083,80.225,19.68300000000005,294.252,100466.51,21.391989323632174
2004-07-05 21:10:00,21.354,19.906,99648.0,100122.167,79.502,19.66700000000003,294.196,100466.561,21.335065022399306
2004-07-05 21:15:00,21.286,19.818,99658.0,100123.25,79.083,19.650000000000034,294.161,100466.601,21.299153256898364
2004-07-05 21:20:00,21.22,19.79,99664.0,100124.333,78.755,19.633000000000038,294.134,100466.637,21.2712461728525
2004-07-05 21:25:00,21.172,19.824,99682.0,100125.417,78.557,19.61700000000002,294.11,100466.672,21.24634050474083
2004-07-05 21:30:00,21.238,19.912,99688.0,100126.5,78.371,19.600000000000023,294.089,100466.706,21.22443790771183
2004-07-05 21:35:00,21.226,20.032,99696.0,100127.583,78.266,19.583000000000027,294.069,100466.74,21.20353641673296
2004-07-05 21:40:00,21.212,20.056,99684.0,100128.667,78.161,19.567000000000007,294.051,100466.773,21.184635308785573
2004-07-05 21:45:00,21.258,19.962,99682.0,100129.75,78.122,19.55000000000001,294.034,100466.806,21.166736123764565
2004-07-05 21:50:00,21.24,19.89,99660.0,100130.833,78.078,19.533000000000015,294.017,100466.84,21.148837891091546
2004-07-05 21:55:00,21.182,19.876,99658.0,100131.917,61.602,19.516999999999996,294.0,100466.874,21.130938932343383
2004-07-05 22:00:00,21.168,19.758000000000003,99638.0,100133.0,60.636,19.5,293.893,100466.947,21.022987856431712
2004-07-05 22:05:00,20.91,19.816,99640.0,100136.417,60.386,19.5,293.859,100466.97,20.98610409620528
2004-07-05 22:10:00,20.992,19.722,99604.0,100139.833,60.326,19.5,293.855,100466.973,20.979233213826433
2004-07-05 22:15:00,20.974,19.534,99658.0,100143.25,60.335,19.5,293.862,100466.968,20.983365154993635
2004-07-05 22:20:00,20.456,19.074,99696.0,100146.667,60.325,19.5,293.868,100466.962,20.98649533426277
2004-07-05 22:25:00,19.902,19.124,99632.0,100150.083,60.249,19.5,293.87,100466.959,20.985625258579546
2004-07-05 22:30:00,19.574,18.922,99642.0,100153.5,60.143,19.5,293.87,100466.957,20.98275347886539
2004-07-05 22:35:00,19.242,18.448,99656.0,100156.917,60.002,19.5,293.868,100466.956,20.977880893718066
2004-07-05 22:40:00,19.02,18.244,99602.0,100160.333,59.856,19.5,293.866,100466.956,20.97301015070269
2004-07-05 22:45:00,18.922,18.176,99614.0,100163.75,59.697,19.5,293.864,100466.956,20.968138732764146
2004-07-05 22:50:00,18.862,18.018,99642.0,100167.167,59.54,19.5,293.861,100466.956,20.96226662472509
2004-07-05 22:55:00,18.952,17.856,99660.0,100170.583,45.323,19.5,293.858,100466.955,20.956394703631815
2004-07-05 23:00:00,19.062,17.806,99702.0,100174.0,44.323,19.5,293.774,100466.989,20.86948374459172
2004-07-05 23:05:00,18.832,17.57,99722.0,100176.25,43.705,19.42500000000001,293.716,100467.058,20.80960469006692
2004-07-05 23:10:00,18.610000000000003,17.394,99738.0,100178.5,43.164,19.350000000000023,293.662,100467.13,20.753732214868705
2004-07-05 23:15:00,18.506,17.426,99742.0,100180.75,42.741,19.275000000000034,293.606,100467.202,20.695858831671103
2004-07-05 23:20:00,18.504,17.404000000000003,99730.0,100183.0,42.33,19.200000000000045,293.551,100467.271,20.638984500949732
2004-07-05 23:25:00,18.508,17.348000000000003,99730.0,100185.25,42.023,19.125,293.502,100467.336,20.588112391599225
2004-07-05 23:30:00,18.43,17.372,99750.0,100187.5,41.76,19.05000000000001,293.458,100467.395,20.542239922641215
2004-07-05 23:35:00,18.646,17.4,99772.0,100189.75,41.594,18.975000000000023,293.419,100467.447,20.50136616657136
2004-07-05 23:40:00,18.614,17.330000000000002,99768.0,100192.0,41.469,18.900000000000034,293.387,100467.492,20.46749260287328
2004-07-05 23:45:00,18.806,17.294,99752.0,100194.25,41.436,18.825000000000045,293.363,100467.526,20.441616537516495
2004-07-05 23:50:00,18.74,17.258000000000003,99732.0,100196.5,41.461,18.75,293.349,100467.546,20.425736859696713
2004-07-05 23:55:00,18.652,17.282,99734.0,100198.75,32.384,18.67500000000001,293.349,100467.546,20.423851431972878
2004-07-06 00:00:00,18.652,17.234,99734.0,100201.0,32.078,18.600000000000023,293.313,100467.541,20.38593451811016
2004-07-06 00:05:00,18.446,17.228,99732.0,100195.5,32.045,18.54200000000003,293.289,100467.583,20.36655921350848
2004-07-06 00:10:00,18.396,17.274,99742.0,100190.0,32.057,18.483000000000004,293.259,100467.642,20.341192928200485
2004-07-06 00:15:00,18.584,17.292,99734.0,100184.5,31.935,18.42500000000001,293.216,100467.708,20.302821365017508
2004-07-06 00:20:00,18.48,17.246,99692.0,100179.0,31.677,18.36700000000002,293.162,100467.779,20.253443878132884
2004-07-06 00:25:00,18.764,17.241999999999997,99682.0,100173.5,31.294,18.30800000000005,293.105,100467.851,20.20106331587209
2004-07-06 00:30:00,18.936,17.278,99652.0,100168.0,30.864,18.25,293.045,100467.924,20.145679534351245
2004-07-06 00:35:00,18.542,17.264000000000003,99630.0,100162.5,30.396,18.192000000000007,292.985,100467.998,20.09029500369121
2004-07-06 00:40:00,18.394,17.316,99670.0,100157.0,29.907,18.133000000000038,292.924,100468.072,20.033908001366854
2004-07-06 00:45:00,18.508,17.314,99658.0,100151.5,29.386,18.075000000000045,292.863,100468.146,19.977519382645085
2004-07-06 00:50:00,18.466,17.288,99636.0,100146.0,28.838,18.016999999999996,292.8,100468.221,19.919128143332784
2004-07-06 00:55:00,18.648,17.278,99636.0,100140.5,26.593,17.958000000000027,292.737,100468.296,19.86073522323096
2004-07-06 01:00:00,18.61,17.236,99626.0,100135.0,25.905,17.900000000000034,292.663,100468.376,19.7913343304142
2004-07-06 01:05:00,18.574,17.206,99642.0,100126.167,25.261,17.891999999999996,292.597,100468.446,19.732719094194294
2004-07-06 01:10:00,18.542,17.169999999999998,99652.0,100117.333,24.672,17.883000000000038,292.539,100468.509,19.682104356176126
2004-07-06 01:15:00,18.352,17.096,99624.0,100108.5,24.13,17.875,292.488,100468.567,19.638489696036117
2004-07-06 01:20:00,18.26,17.07,99650.0,100099.667,23.618,17.86700000000002,292.441,100468.621,19.598874160927153
2004-07-06 01:25:00,18.278,16.996000000000002,99662.0,100090.833,23.119,17.858000000000004,292.397,100468.673,19.56225948168668
2004-07-06 01:30:00,18.130000000000003,17.02,99654.0,100082.0,13.822,17.850000000000023,292.128,100468.827,19.300479174322106
2004-07-06 01:35:00,18.134,17.073999999999998,99682.0,100073.167,3.716,17.84200000000004,291.884,100468.974,19.063708297364258
2004-07-06 01:40:00,18.41,17.064,99660.0,100064.333,1.95,17.833000000000027,291.773,100469.06,18.960029489882118
2004-07-06 01:45:00,18.098,17.036,99630.0,100055.5,2.118,17.825000000000045,291.729,100469.108,18.92339253040069
2004-07-06 01:50:00,18.47,17.05,99614.0,100046.667,2.32,17.817000000000007,291.708,100469.143,18.90977110212077
2004-07-06 01:55:00,18.892,17.06,99588.0,100037.833,1.532,17.80800000000005,291.688,100469.176,18.897149850140636
2004-07-06 02:00:00,18.548,17.130000000000003,99534.0,100029.0,1.218,17.80000000000001,291.66,100469.212,18.876520027551976
2004-07-06 02:05:00,18.382,17.032,99484.0,100025.0,0.782,17.775000000000034,291.627,100469.252,18.846851328732612
2004-07-06 02:10:00,18.29,16.918,99488.0,100021.0,0.255,17.75,291.591,100469.294,18.814179861911555
2004-07-06 02:15:00,18.33,16.844,99476.0,100017.0,0.058,17.725000000000023,291.555,100469.336,18.781507734439458
2004-07-06 02:20:00,18.222,16.785999999999998,99492.0,100013.0,0.058,17.700000000000045,291.52,100469.378,18.7498362492189
2004-07-06 02:25:00,18.198,16.792,99512.0,100009.0,0.058,17.67500000000001,291.486,100469.419,18.719164610076632
2004-07-06 02:30:00,18.174,16.82,99526.0,100005.0,0.058,17.650000000000034,291.453,100469.459,18.68949285194259
2004-07-06 02:35:00,18.104000000000003,16.858,99556.0,100001.0,0.058,17.625,291.421,100469.499,18.660821840412098
2004-07-06 02:40:00,18.162,16.875999999999998,99560.0,99997.0,0.058,17.600000000000023,291.388,100469.539,18.631148911694595
2004-07-06 02:45:00,18.604,16.918,99530.0,99993.0,0.058,17.575000000000045,291.355,100469.579,18.601475391837084
2004-07-06 02:50:00,18.95,16.932,99518.0,99989.0,0.058,17.55000000000001,291.323,100469.618,18.572801822738143
2004-07-06 02:55:00,19.026,16.954,99474.0,99985.0,0.058,17.525000000000034,291.29,100469.658,18.543127132127836
2004-07-06 03:00:00,18.678,16.908,99414.0,99981.0,0.058,17.5,291.258,100469.697,18.51445241549817
2004-07-06 03:05:00,18.424,16.858,99414.0,99971.667,0.058,17.508000000000038,291.255,100469.693,18.519231992952882
2004-07-06 03:10:00,18.488,16.91,99514.0,99962.333,0.058,17.516999999999996,291.267,100469.676,18.539024119454496
2004-07-06 03:15:00,18.418,16.94,99490.0,99953.0,0.058,17.525000000000034,291.284,100469.657,18.563822703892413
2004-07-06 03:20:00,18.286,16.894,99546.0,99943.667,0.058,17.533000000000015,291.3,100469.639,18.5876224585528
2004-07-06 03:25:00,18.122,16.846,99560.0,99934.333,0.058,17.54200000000003,291.314,100469.621,18.60942177934868
2004-07-06 03:30:00,18.122,16.806,99546.0,99925.0,0.058,17.55000000000001,291.327,100469.604,18.63022122290272
2004-07-06 03:35:00,18.72,16.818,99508.0,99915.667,0.058,17.55800000000005,291.34,100469.587,18.65102229621874
