,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithCooling_3_12.csv,7_TempProf_cur[20.0],7_PresProf_cur[20.0],7_sensor_idx_20.0
2004-07-01 03:00:00,18.418,18.086,99642.0,99637.0,0.0,291.599,99977.347,18.733527632150867
2004-07-01 03:05:00,18.328,18.036,99644.0,99633.583,0.0,291.543,99977.415,18.680392130478936
2004-07-01 03:10:00,18.176,17.976,99644.0,99630.167,0.0,291.488,99977.48,18.628253288859526
2004-07-01 03:15:00,18.064,17.848000000000003,99646.0,99626.75,0.0,291.435,99977.545,18.578116323226595
2004-07-01 03:20:00,18.130000000000003,17.748,99644.0,99623.333,0.0,291.385,99977.607,18.530978968437523
2004-07-01 03:25:00,18.076,17.69,99634.0,99619.917,0.0,291.335,99977.669,18.48383990388487
2004-07-01 03:30:00,18.024,17.618000000000002,99642.0,99616.5,0.0,291.287,99977.728,18.43870037325786
2004-07-01 03:35:00,18.032,17.582,99636.0,99613.083,0.0,291.24,99977.786,18.39456022251818
2004-07-01 03:40:00,17.994,17.538,99636.0,99609.667,0.0,291.195,99977.842,18.352418866829623
2004-07-01 03:45:00,17.95,17.486,99636.0,99606.25,0.0,291.151,99977.897,18.311277808844807
2004-07-01 03:50:00,17.814,17.416,99626.0,99602.833,0.0,291.109,99977.948,18.272134816468167
2004-07-01 03:55:00,17.734,17.322,99614.0,99599.417,0.0,291.069,99977.998,18.234991614732166
2004-07-01 04:00:00,17.669999999999998,17.178,99608.0,99596.0,0.0,291.032,99978.044,18.200848532453676
2004-07-01 04:05:00,17.682,17.062,99604.0,99595.972,0.0,291.029,99978.04,18.197865337745043
2004-07-01 04:10:00,17.782,16.964,99602.0,99595.944,0.0,291.039,99978.028,18.207889719217917
2004-07-01 04:15:00,17.838,16.904000000000003,99598.0,99595.917,0.0,291.05,99978.014,18.218912693666937
2004-07-01 04:20:00,17.608,16.816,99598.0,99595.889,0.0,291.06,99978.001,18.22893624342936
2004-07-01 04:25:00,17.482,16.77,99604.0,99595.861,0.0,291.069,99977.989,18.237959531797742
2004-07-01 04:30:00,17.44,16.768,99598.0,99595.833,0.0,291.078,99977.976,18.24698198742334
2004-07-01 04:35:00,17.41,16.772,99592.0,99595.806,0.0,291.086,99977.964,18.25500334472747
2004-07-01 04:40:00,17.468,16.762,99588.0,99595.778,0.0,291.096,99977.951,18.265026897829387
2004-07-01 04:45:00,17.582,16.82,99580.0,99595.75,0.0,291.105,99977.937,18.27404852215159
2004-07-01 04:50:00,17.46,16.863999999999997,99588.0,99595.722,0.0,291.115,99977.924,18.284072076923508
2004-07-01 04:55:00,17.348000000000003,16.902,99592.0,99595.694,0.0,291.125,99977.911,18.29409563256644
2004-07-01 05:00:00,17.351999999999997,16.916000000000004,99590.0,99595.667,169.934,291.135,99977.897,18.30411751839455
2004-07-01 05:05:00,17.380000000000003,16.924,99588.0,99598.167,124.393,291.61,99977.68,18.777361219900342
2004-07-01 05:10:00,17.554,16.93,99588.0,99600.667,129.364,291.98,99977.531,19.145540979709324
2004-07-01 05:15:00,17.5,16.942,99592.0,99603.167,67.26,292.29,99977.414,19.453677575488086
2004-07-01 05:20:00,17.584,16.966,99598.0,99605.667,66.152,291.975,99977.525,19.136334182214057
2004-07-01 05:25:00,17.562,16.99,99598.0,99608.167,65.008,291.819,99977.611,18.978142740681847
2004-07-01 05:30:00,17.466,17.016,99598.0,99610.667,64.678,291.762,99977.658,18.919025136318908
2004-07-01 05:35:00,17.374,17.058,99598.0,99613.167,64.195,291.748,99977.675,18.902928285416067
2004-07-01 05:40:00,17.516,17.125999999999998,99594.0,99615.667,64.169,291.724,99977.691,18.876820486001463
2004-07-01 05:45:00,17.598000000000003,17.146,99596.0,99618.167,63.737,291.711,99977.705,18.861722765928107
2004-07-01 05:50:00,17.566,17.154,99600.0,99620.667,63.759,291.691,99977.723,18.839621473957493
2004-07-01 05:55:00,17.498,17.162,99608.0,99623.167,63.381,291.681,99977.736,18.827526524781774
2004-07-01 06:00:00,17.538,17.22,99612.0,99625.667,126.908,291.667,99977.751,18.811429418547277
2004-07-01 06:05:00,17.618000000000002,17.186,99614.0,99630.708,64.767,292.005,99977.587,19.14540363245885
2004-07-01 06:10:00,17.412,17.11,99620.0,99635.75,63.815,291.785,99977.647,18.92100773654795
2004-07-01 06:15:00,17.56,17.18,99622.0,99640.792,58.922,291.378,99977.838,18.509547089793898
2004-07-01 06:20:00,17.452,17.216,99626.0,99645.833,54.708,291.146,99977.951,18.27320052713526
2004-07-01 06:25:00,17.32,17.304,99616.0,99650.875,54.792,291.143,99977.943,18.26597388863695
2004-07-01 06:30:00,17.48,17.344,99618.0,99655.917,56.032,291.21,99977.895,18.32877887532618
2004-07-01 06:35:00,17.490000000000002,17.32,99626.0,99660.958,56.477,291.276,99977.846,18.390581272703855
2004-07-01 06:40:00,17.482,17.241999999999997,99632.0,99666.0,57.105,291.32,99977.806,18.430369023883486
2004-07-01 06:45:00,17.5,17.254,99638.0,99671.042,56.914,291.341,99977.777,18.447144721028792
2004-07-01 06:50:00,17.413999999999998,17.276,99642.0,99676.083,57.165,291.361,99977.751,18.462922556339947
2004-07-01 06:55:00,17.47,17.252,99642.0,99681.125,57.0,291.378,99977.725,18.47569669756939
2004-07-01 07:00:00,17.518,17.318,99652.0,99686.167,119.763,291.402,99977.696,18.49547396490493
2004-07-01 07:05:00,17.728,17.380000000000003,99660.0,99687.458,133.286,291.574,99977.608,18.66646336498593
2004-07-01 07:10:00,17.696,17.394,99672.0,99688.75,67.903,291.648,99977.562,18.73940454831967
2004-07-01 07:15:00,17.644,17.398000000000003,99674.0,99690.042,66.823,291.477,99977.635,18.56724263506726
2004-07-01 07:20:00,17.766,17.48,99678.0,99691.333,66.897,291.44,99977.654,18.529147693445623
2004-07-01 07:25:00,17.692,17.596,99692.0,99692.625,67.288,291.456,99977.65,18.544076308004946
2004-07-01 07:30:00,17.798,17.654,99692.0,99693.917,66.505,291.455,99977.649,18.541993501591776
2004-07-01 07:35:00,17.672,17.744,99694.0,99695.208,66.314,291.445,99977.656,18.53091094769411
2004-07-01 07:40:00,17.684,17.89,99702.0,99696.5,65.355,291.43,99977.665,18.514825288636075
2004-07-01 07:45:00,17.898000000000003,17.896,99704.0,99697.792,65.68,291.434,99977.667,18.517749157178173
2004-07-01 07:50:00,17.98,17.966,99706.0,99699.083,65.129,291.435,99977.669,18.517671455696302
2004-07-01 07:55:00,17.740000000000002,18.072,99708.0,99700.375,65.52,291.446,99977.666,18.527596702804203
2004-07-01 08:00:00,17.798,18.08,99708.0,99701.667,63.066,291.448,99977.667,18.528518105338946
2004-07-01 08:05:00,18.146,18.148,99710.0,99700.486,63.06,291.442,99977.684,18.523515670018014
2004-07-01 08:10:00,18.14,18.252,99712.0,99699.306,62.451,291.43,99977.702,18.512508419329492
2004-07-01 08:15:00,18.244,18.318,99712.0,99698.125,62.089,291.428,99977.714,18.511504944460455
2004-07-01 08:20:00,18.328,18.438,99714.0,99696.944,61.323,291.423,99977.724,18.507497388351624
2004-07-01 08:25:00,18.294,18.33,99712.0,99695.764,61.278,291.426,99977.729,18.51149126943369
2004-07-01 08:30:00,18.422,18.602,99698.0,99694.583,60.855,291.425,99977.734,18.511482776821538
2004-07-01 08:35:00,18.41,18.646,99690.0,99693.403,60.957,291.436,99977.732,18.523477393632504
2004-07-01 08:40:00,18.642,18.834,99688.0,99692.222,60.644,291.444,99977.73,18.532470481952714
2004-07-01 08:45:00,18.768,18.996,99684.0,99691.042,60.389,291.459,99977.722,18.54846354733553
2004-07-01 08:50:00,18.754,19.036,99692.0,99689.861,59.986,291.474,99977.714,18.564457565556836
2004-07-01 08:55:00,18.678,19.112,99700.0,99688.681,60.031,291.496,99977.701,18.58745248845429
2004-07-01 09:00:00,18.776,19.098,99700.0,99687.5,59.391,291.514,99977.688,18.606445084100073
2004-07-01 09:05:00,18.916,19.146,99696.0,99685.625,59.499,291.552,99977.656,18.64601964866705
2004-07-01 09:10:00,18.89,19.268,99684.0,99683.75,59.475,291.602,99977.615,18.697597246407213
2004-07-01 09:15:00,19.064,19.52,99682.0,99681.875,59.87,291.67,99977.564,18.767182312727755
2004-07-01 09:20:00,19.336,19.56,99684.0,99680.0,59.721,291.735,99977.51,18.833763065034532
2004-07-01 09:25:00,19.19,19.71,99688.0,99678.125,60.049,291.81,99977.45,18.910348101129728
2004-07-01 09:30:00,19.464,19.55,99688.0,99676.25,60.252,291.884,99977.388,18.985931422046747
2004-07-01 09:35:00,19.746,19.588,99690.0,99674.375,60.834,291.974,99977.317,19.07752192066488
2004-07-01 09:40:00,19.642,20.072,99684.0,99672.5,61.212,292.066,99977.242,19.171111791355372
2004-07-01 09:45:00,19.49,20.438,99684.0,99670.625,61.832,292.167,99977.16,19.2737047028088
2004-07-01 09:50:00,20.274,20.326,99684.0,99668.75,62.219,292.269,99977.076,19.377297902013368
2004-07-01 09:55:00,20.018,20.51,99686.0,99666.875,62.547,292.378,99976.987,19.4878942246894
2004-07-01 10:00:00,20.022,20.262,99676.0,99665.0,126.417,292.487,99976.895,19.598489190669454
2004-07-01 10:05:00,20.188,20.674,99672.0,99662.181,66.664,292.878,99976.57,19.991937593624414
2004-07-01 10:10:00,20.604,21.084,99676.0,99659.361,67.451,292.976,99976.365,20.09222704069714
2004-07-01 10:15:00,20.82,21.06,99674.0,99656.542,69.669,293.196,99976.114,20.31459036196503
2004-07-01 10:20:00,21.018,21.01,99670.0,99653.722,72.29,293.477,99975.832,20.597988136420952
2004-07-01 10:25:00,20.994,21.338,99664.0,99650.903,74.983,293.753,99975.55,20.87638459469622
2004-07-01 10:30:00,21.336,21.758000000000003,99662.0,99648.083,77.025,294.015,99975.274,21.140777924224267
2004-07-01 10:35:00,21.602,22.276,99658.0,99645.264,78.6,294.238,99975.018,21.366154306337876
2004-07-01 10:40:00,21.276,22.546,99658.0,99642.444,79.889,294.446,99974.77,21.576527356777433
2004-07-01 10:45:00,21.17,21.794,99656.0,99639.625,81.183,294.651,99974.523,21.783900682039757
2004-07-01 10:50:00,21.462,22.622,99656.0,99636.806,82.331,294.853,99974.278,21.98827590719071
2004-07-01 10:55:00,21.108,22.152,99658.0,99633.986,83.47,295.05,99974.035,22.187651867268983
2004-07-01 11:00:00,21.274,22.414,99652.0,99631.167,80.315,295.244,99973.793,22.384027879090524
2004-07-01 11:05:00,21.378,22.856,99646.0,99627.847,80.439,295.313,99973.72,22.455851188906593
2004-07-01 11:10:00,21.668,23.09,99644.0,99624.528,80.559,295.359,99973.672,22.50467317917179
2004-07-01 11:15:00,22.136000000000003,23.208,99634.0,99621.208,80.917,295.42,99973.615,22.56850454628824
2004-07-01 11:20:00,22.11,22.428,99638.0,99617.889,81.379,295.494,99973.549,22.645341969986305
2004-07-01 11:25:00,22.354,23.398000000000003,99626.0,99614.569,81.862,295.569,99973.48,22.72318023642498
2004-07-01 11:30:00,21.944,23.528,99624.0,99611.25,82.456,295.64,99973.413,22.797016713861524
2004-07-01 11:35:00,21.598,24.104,99628.0,99607.931,83.246,295.726,99973.339,22.885864427585147
2004-07-01 11:40:00,21.732,23.272,99620.0,99604.611,84.115,295.82,99973.26,22.98271893691276
2004-07-01 11:45:00,22.398000000000003,23.562,99622.0,99601.292,85.018,295.915,99973.179,23.080573838417195
2004-07-01 11:50:00,22.558,23.576,99620.0,99597.972,85.901,296.009,99973.098,23.177430403351536
2004-07-01 11:55:00,22.672,24.002,99620.0,99594.653,86.845,296.104,99973.017,23.27528907249109
2004-07-01 12:00:00,23.134,24.098000000000003,99604.0,99591.333,93.264,296.199,99972.934,23.373148785098863
2004-07-01 12:05:00,23.436,24.206,99600.0,99589.569,94.718,296.331,99972.815,23.506695045565664
2004-07-01 12:10:00,23.204,23.424,99598.0,99587.806,96.063,296.469,99972.69,23.646243264202724
2004-07-01 12:15:00,23.358,24.092,99594.0,99586.042,97.528,296.609,99972.565,23.787795885817786
2004-07-01 12:20:00,22.822,24.614,99594.0,99584.278,98.785,296.734,99972.448,23.914339960602945
2004-07-01 12:25:00,22.844,24.482,99594.0,99582.514,99.828,296.838,99972.34,24.01986942623313
2004-07-01 12:30:00,22.878,24.094,99590.0,99580.75,100.532,296.923,99972.243,24.106387937269858
2004-07-01 12:35:00,22.972,23.26,99586.0,99578.986,100.632,296.959,99972.169,24.143871605587094
2004-07-01 12:40:00,22.564,22.87,99592.0,99577.222,100.136,296.953,99972.115,24.13932510092303
2004-07-01 12:45:00,22.478,22.806,99588.0,99575.458,99.727,296.958,99972.059,24.145789382621956
2004-07-01 12:50:00,22.76,23.018,99580.0,99573.694,99.746,297.001,99971.986,24.190282698130545
2004-07-01 12:55:00,22.964,23.234,99576.0,99571.931,100.273,297.085,99971.894,24.275806480839037
2004-07-01 13:00:00,22.808,23.434,99570.0,99570.167,99.103,297.179,99971.795,24.37133752070531
2004-07-01 13:05:00,22.764,23.748,99568.0,99568.139,98.994,297.199,99971.779,24.39308017675512
2004-07-01 13:10:00,22.836,23.528,99572.0,99566.111,98.643,297.182,99971.786,24.377799635798283
2004-07-01 13:15:00,23.02,23.814,99572.0,99564.083,97.99,297.144,99971.803,24.341502893589734
2004-07-01 13:20:00,23.314,23.78,99572.0,99562.056,97.218,297.098,99971.823,24.2971980455049
2004-07-01 13:25:00,23.274,23.752,99570.0,99560.028,96.392,297.049,99971.844,24.249890862746952
2004-07-01 13:30:00,23.512,23.534,99572.0,99558.0,95.851,296.996,99971.868,24.19858095146526
2004-07-01 13:35:00,23.45,23.76,99568.0,99555.972,95.655,296.966,99971.88,24.17028769369
2004-07-01 13:40:00,23.274,23.466,99568.0,99553.944,95.644,296.948,99971.887,24.15400426343183
2004-07-01 13:45:00,23.5,23.628,99570.0,99551.917,95.66,296.932,99971.891,24.13971967182988
2004-07-01 13:50:00,23.252,23.534,99570.0,99549.889,95.699,296.918,99971.895,24.127438213841003
2004-07-01 13:55:00,23.158,23.644,99570.0,99547.861,95.746,296.904,99971.898,24.11515578719525
2004-07-01 14:00:00,23.238,23.738,99564.0,99545.833,95.831,296.892,99971.899,24.104873986096322
2004-07-01 14:05:00,23.372,23.502,99564.0,99543.375,95.983,296.89,99971.885,24.1049588553318
2004-07-01 14:10:00,23.414,23.454,99558.0,99540.917,96.368,296.91,99971.86,24.12706160665175
2004-07-01 14:15:00,23.298,23.538,99550.0,99538.458,96.849,296.938,99971.831,24.157172102577704
2004-07-01 14:20:00,23.304,23.406,99548.0,99536.0,97.372,296.966,99971.802,24.187282202035135
2004-07-01 14:25:00,23.116,23.368,99550.0,99533.542,97.83,296.993,99971.774,24.216392352647915
2004-07-01 14:30:00,23.242,23.486,99542.0,99531.083,98.217,297.019,99971.746,24.24450253748114
2004-07-01 14:35:00,23.928,23.558,99534.0,99528.625,98.378,297.033,99971.724,24.26060214805682
2004-07-01 14:40:00,23.916,23.81,99538.0,99526.167,98.481,297.04,99971.707,24.26969732785261
2004-07-01 14:45:00,23.678,23.564,99544.0,99523.708,98.479,297.044,99971.691,24.27579052220119
2004-07-01 14:50:00,23.588,23.538,99532.0,99521.25,98.45,297.046,99971.678,24.27988295264464
2004-07-01 14:55:00,23.812,23.33,99526.0,99518.792,98.249,297.045,99971.666,24.280972430585166
2004-07-01 15:00:00,23.328,23.156,99526.0,99516.333,100.468,297.141,99971.509,24.379066117704213
2004-07-01 15:05:00,23.286,23.034,99526.0,99513.083,100.904,297.151,99971.487,24.391839576563655
2004-07-01 15:10:00,23.174,23.116,99520.0,99509.833,101.002,297.123,99971.496,24.366589388917134
2004-07-01 15:15:00,23.39,23.086,99516.0,99506.583,100.866,297.1,99971.505,24.346345463151465
2004-07-01 15:20:00,23.576,23.038,99518.0,99503.333,101.013,297.085,99971.508,24.33410686393347
2004-07-01 15:25:00,23.314,23.102,99512.0,99500.083,100.975,297.069,99971.51,24.320865896830128
2004-07-01 15:30:00,23.448,23.148000000000003,99516.0,99496.833,100.775,297.051,99971.514,24.305623724634643
2004-07-01 15:35:00,23.384,23.278,99520.0,99493.583,100.381,297.03,99971.518,24.287377217542712
2004-07-01 15:40:00,23.378,23.17,99516.0,99490.333,100.286,297.008,99971.524,24.268130754694482
2004-07-01 15:45:00,23.612,23.014000000000003,99512.0,99487.083,100.139,296.987,99971.529,24.249884535713022
2004-07-01 15:50:00,23.756,23.146,99508.0,99483.833,99.903,296.966,99971.534,24.231638039990685
2004-07-01 15:55:00,23.448,23.102,99506.0,99480.583,99.501,296.943,99971.54,24.211389300235567
2004-07-01 16:00:00,23.272,23.072,99502.0,99477.333,95.737,296.919,99971.546,24.190138827744022
2004-07-01 16:05:00,23.292,22.934,99490.0,99474.556,94.882,296.884,99971.559,24.157473953504564
2004-07-01 16:10:00,23.208,22.986,99486.0,99471.778,94.457,296.862,99971.567,24.13782385226517
2004-07-01 16:15:00,23.19,23.062,99488.0,99469.0,94.012,296.845,99971.571,24.12317729388286
2004-07-01 16:20:00,23.132,23.130000000000003,99480.0,99466.222,93.535,296.826,99971.577,24.1065293483947
2004-07-01 16:25:00,23.092,22.978,99480.0,99463.444,93.031,296.806,99971.583,24.088879725181812
2004-07-01 16:30:00,23.294,22.936,99484.0,99460.667,93.103,296.785,99971.589,24.070227545523323
2004-07-01 16:35:00,23.096,22.908,99472.0,99457.889,93.217,296.78,99971.589,24.067594459357622
2004-07-01 16:40:00,23.062,22.884,99470.0,99455.111,93.286,296.782,99971.584,24.071967504313818
2004-07-01 16:45:00,23.23,23.22,99466.0,99452.333,93.275,296.785,99971.579,24.077342156882935
2004-07-01 16:50:00,23.246,23.192,99460.0,99449.556,93.261,296.789,99971.573,24.083716735908013
2004-07-01 16:55:00,23.128,23.272,99450.0,99446.778,93.251,296.796,99971.566,24.093095987653157
2004-07-01 17:00:00,23.028,23.302,99446.0,99444.0,80.711,296.802,99971.559,24.101473921961087
2004-07-01 17:05:00,23.166,23.322,99438.0,99445.236,79.709,296.74,99971.614,24.038370372948464
2004-07-01 17:10:00,23.266,23.818,99436.0,99446.472,79.376,296.707,99971.66,24.00430333141776
2004-07-01 17:15:00,23.298,23.328,99444.0,99447.708,79.19,296.685,99971.7,23.9812479779647
2004-07-01 17:20:00,23.578,23.092,99446.0,99448.944,79.02,296.658,99971.741,23.953186139349384
2004-07-01 17:25:00,23.294,22.74,99448.0,99450.181,78.844,296.627,99971.784,23.92111935973577
2004-07-01 17:30:00,23.130000000000003,22.78,99444.0,99451.417,78.693,296.595,99971.828,23.888053020195457
2004-07-01 17:35:00,23.22,22.856,99440.0,99452.653,78.475,296.552,99971.878,23.843975620852063
2004-07-01 17:40:00,23.03,22.962,99450.0,99453.889,78.239,296.503,99971.931,23.793892158582025
2004-07-01 17:45:00,23.154,22.948,99448.0,99455.125,77.985,296.45,99971.985,23.73980396188773
2004-07-01 17:50:00,23.096,22.872,99442.0,99456.361,77.735,296.396,99972.041,23.68471636083825
2004-07-01 17:55:00,23.124,22.916,99446.0,99457.597,77.463,296.34,99972.098,23.627627038875858
2004-07-01 18:00:00,23.204,23.02,99448.0,99458.833,77.195,296.283,99972.156,23.569537489256675
2004-07-01 18:05:00,23.032,22.842,99442.0,99461.514,76.873,296.21,99972.237,23.494211751607452
2004-07-01 18:10:00,23.024,22.656,99446.0,99464.194,76.528,296.126,99972.324,23.407877086069618
2004-07-01 18:15:00,22.922,22.554,99452.0,99466.875,76.443,296.04,99972.413,23.31954169508731
2004-07-01 18:20:00,22.972,22.524,99456.0,99469.556,76.291,295.954,99972.505,23.231210209735025
2004-07-01 18:25:00,22.854,22.476,99460.0,99472.236,74.659,295.668,99972.696,22.94267758547568
2004-07-01 18:30:00,22.788,22.412,99462.0,99474.917,73.906,295.5,99972.838,22.772275447080915
2004-07-01 18:35:00,22.708,22.324,99462.0,99477.597,73.842,295.417,99972.934,22.686958607584813
2004-07-01 18:40:00,22.678,22.168,99458.0,99480.278,73.908,295.342,99973.023,22.60964762106437
2004-07-01 18:45:00,22.562,22.038,99466.0,99482.958,73.409,295.261,99973.112,22.526330242008783
2004-07-01 18:50:00,22.598,21.918,99476.0,99485.639,73.387,295.194,99973.197,22.457029505529817
2004-07-01 18:55:00,22.466,21.87,99478.0,99488.319,72.905,295.12,99973.284,22.380722646965353
2004-07-01 19:00:00,22.334,21.77,99476.0,99491.0,71.701,295.048,99973.369,22.30641719972874
2004-07-01 19:05:00,22.366,21.684,99480.0,99496.861,71.289,294.978,99973.443,22.231406289638926
2004-07-01 19:10:00,22.342,21.632,99472.0,99502.722,71.185,294.919,99973.51,22.167407032880476
2004-07-01 19:15:00,22.252,21.594,99484.0,99508.583,70.799,294.858,99973.578,22.101408295120507
2004-07-01 19:20:00,22.188,21.442,99482.0,99514.444,71.069,294.802,99973.644,22.04041686506929
2004-07-01 19:25:00,22.216,21.248,99486.0,99520.306,70.934,294.743,99973.71,21.9764229268265
2004-07-01 19:30:00,22.124,21.188,99494.0,99526.167,70.919,294.688,99973.775,21.916436471974407
2004-07-01 19:35:00,22.01,21.146,99494.0,99532.028,70.64,294.63,99973.841,21.853449267530266
2004-07-01 19:40:00,21.876,21.094,99494.0,99537.889,70.546,294.575,99973.905,21.793466436569247
2004-07-01 19:45:00,21.786,21.024,99500.0,99543.75,70.603,294.518,99973.969,21.731483346128925
2004-07-01 19:50:00,21.696,20.962,99510.0,99549.611,70.692,294.465,99974.032,21.673506557515566
2004-07-01 19:55:00,21.706,20.832,99520.0,99555.472,70.507,294.41,99974.095,21.613529509247087
2004-07-01 20:00:00,21.610000000000003,20.674,99520.0,99561.333,70.425,294.358,99974.157,21.556557378702564
2004-07-01 20:05:00,21.562,20.67,99534.0,99566.764,69.893,294.328,99974.186,21.521949185567337
2004-07-01 20:10:00,21.536,20.598,99542.0,99572.194,69.331,294.309,99974.206,21.498348189982323
2004-07-01 20:15:00,21.538,20.598,99544.0,99577.625,68.539,294.289,99974.228,21.473747809331655
2004-07-01 20:20:00,21.522,20.542,99550.0,99583.056,67.835,294.268,99974.249,21.448146407873367
2004-07-01 20:25:00,21.514,20.502,99554.0,99588.486,66.994,294.245,99974.272,21.42054630003753
2004-07-01 20:30:00,21.506,20.52,99560.0,99593.917,66.274,294.224,99974.293,21.39494687937406
2004-07-01 20:35:00,21.478,20.48,99572.0,99599.347,65.458,294.201,99974.315,21.367347971220852
2004-07-01 20:40:00,21.414,20.364,99578.0,99604.778,64.454,294.181,99974.336,21.342751590708133
2004-07-01 20:45:00,21.356,20.16,99592.0,99610.208,63.487,294.159,99974.358,21.316155753190685
2004-07-01 20:50:00,21.272,20.216,99592.0,99615.639,62.726,294.138,99974.379,21.290560261831956
2004-07-01 20:55:00,21.19,20.378,99598.0,99621.069,61.937,294.117,99974.4,21.264966590076654
2004-07-01 21:00:00,21.152,20.384,99598.0,99626.5,0.0,294.097,99974.42,21.240373202606804
2004-07-01 21:05:00,21.084,20.434,99612.0,99627.875,0.0,293.894,99974.562,21.036128989606766
2004-07-01 21:10:00,21.074,20.448,99616.0,99629.25,0.0,293.809,99974.654,20.94996104135714
2004-07-01 21:15:00,21.026,20.542,99620.0,99630.625,0.0,293.744,99974.733,20.883802537384952
2004-07-01 21:20:00,20.998,20.506,99628.0,99632.0,0.0,293.683,99974.81,20.82164678715418
2004-07-01 21:25:00,21.014,20.428,99630.0,99633.375,0.0,293.616,99974.889,20.753487318903183
2004-07-01 21:30:00,20.954,20.378,99630.0,99634.75,0.0,293.55,99974.968,20.686329345179104
2004-07-01 21:35:00,20.864,20.33,99632.0,99636.125,0.0,293.482,99975.049,20.617171620528325
2004-07-01 21:40:00,20.784,20.248,99636.0,99637.5,0.0,293.417,99975.128,20.55101564513484
2004-07-01 21:45:00,20.698,20.214,99638.0,99638.875,0.0,293.35,99975.207,20.4828582454561
