cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-12-01 00:05:00,293.551,42.295,299.734,299.734,296.292,273.617,98615.167,291.835,98967.162,
2004-12-01 00:10:00,291.746,20.489,299.416,299.416,293.039,273.883,98611.333,290.698,98968.118,
2004-12-01 00:15:00,291.251,13.719,298.912,298.912,290.063,274.150,98607.500,289.824,98969.243,
2004-12-01 00:20:00,291.027,10.122,298.430,298.430,287.551,274.417,98603.667,289.369,98969.791,
2004-12-01 00:25:00,290.573,3.971,298.013,298.013,285.328,274.683,98599.833,288.758,98970.598,
2004-12-01 00:30:00,290.178,0.593,297.665,297.665,283.359,274.950,98596.000,288.317,98971.104,
2004-12-01 00:35:00,289.718,0.593,297.359,297.359,281.612,275.217,98592.167,287.799,98971.763,
2004-12-01 00:40:00,289.392,0.593,297.084,297.084,280.061,275.483,98588.333,287.431,98972.198,
2004-12-01 00:45:00,289.028,0.593,296.830,296.830,278.685,275.750,98584.500,287.016,98972.735,
2004-12-01 00:50:00,288.759,0.593,296.596,296.596,277.463,276.017,98580.667,286.706,98973.107,
2004-12-01 00:55:00,288.446,0.296,296.377,296.377,276.378,276.283,98576.833,286.362,98973.551,
2004-12-01 01:00:00,288.220,0.296,296.173,296.173,275.417,276.550,98573.000,286.099,98973.868,
2004-12-01 01:05:00,288.391,0.296,295.980,295.980,274.565,276.750,98569.167,286.417,98973.361,
2004-12-01 01:10:00,287.788,0.296,295.795,295.795,273.773,276.950,98565.333,285.157,98975.501,
2004-12-01 01:15:00,285.919,0.296,295.637,295.637,273.034,277.150,98561.500,283.258,98977.713,
2004-12-01 01:20:00,284.275,0.296,295.465,295.465,272.344,277.350,98557.667,282.038,98979.041,
2004-12-01 01:25:00,283.808,1.075,295.217,295.217,271.699,277.550,98553.833,281.443,98979.793,
2004-12-01 01:30:00,283.747,1.499,294.911,294.911,271.093,277.750,98550.000,281.133,98980.220,
2004-12-01 01:35:00,283.678,1.916,294.619,294.619,270.523,277.950,98546.167,280.951,98980.478,
2004-12-01 01:40:00,283.650,2.226,294.362,294.362,269.989,278.150,98542.333,280.860,98980.607,
2004-12-01 01:45:00,283.583,2.592,294.135,294.135,269.492,278.350,98538.500,280.821,98980.659,
2004-12-01 01:50:00,283.591,2.791,293.929,293.929,269.038,278.550,98534.667,280.834,98980.643,
2004-12-01 01:55:00,283.551,2.971,293.739,293.739,268.630,278.750,98530.833,280.871,98980.587,
2004-12-01 02:00:00,283.593,3.073,293.564,293.564,268.277,278.950,98527.000,280.942,98980.491,
2004-12-01 02:05:00,283.473,3.482,293.401,293.401,267.988,278.958,98523.750,280.894,98980.569,
2004-12-01 02:10:00,283.351,3.887,293.250,293.250,267.783,278.967,98520.500,280.807,98980.669,
2004-12-01 02:15:00,283.147,4.444,293.103,293.103,267.665,278.975,98517.250,280.713,98980.765,
2004-12-01 02:20:00,283.071,4.739,292.957,292.957,267.636,278.983,98514.000,280.651,98980.837,
2004-12-01 02:25:00,282.934,5.148,292.810,292.810,267.686,278.992,98510.750,280.592,98980.901,
2004-12-01 02:30:00,284.745,1.699,292.666,292.666,267.813,279.000,98507.500,280.804,98980.830,
2004-12-01 02:35:00,285.405,0.518,292.527,292.527,268.025,279.008,98504.250,280.772,98980.868,
2004-12-01 02:40:00,285.562,0.327,292.495,292.495,268.666,279.017,98501.000,280.576,98980.968,
2004-12-01 02:45:00,284.851,1.841,292.493,292.493,270.287,279.025,98497.750,280.326,98981.106,
2004-12-01 02:50:00,284.901,1.843,292.482,292.482,272.635,279.033,98494.500,280.224,98981.186,
2004-12-01 02:55:00,284.353,3.078,292.422,292.422,274.816,279.042,98491.250,280.225,98981.207,
2004-12-01 03:00:00,284.756,2.364,292.353,292.353,276.209,279.050,98488.000,280.323,98981.170,
2004-12-01 03:05:00,284.180,3.578,292.257,292.257,276.908,279.058,98484.083,280.340,98981.146,
2004-12-01 03:10:00,284.677,2.667,292.180,292.180,277.301,279.067,98480.167,280.420,98981.095,
2004-12-01 03:15:00,284.039,3.998,292.083,292.083,277.457,279.075,98476.250,280.401,98981.089,
2004-12-01 03:20:00,284.684,2.790,292.009,292.009,277.578,279.083,98472.333,280.473,98981.043,
2004-12-01 03:25:00,283.962,4.282,291.915,291.915,277.579,279.092,98468.417,280.435,98981.047,
2004-12-01 03:30:00,284.753,2.784,291.849,291.849,277.631,279.100,98464.500,280.511,98981.000,
2004-12-01 03:35:00,283.900,4.530,291.761,291.761,277.588,279.108,98460.583,280.458,98981.010,
2004-12-01 03:40:00,284.836,2.742,291.704,291.704,277.628,279.117,98456.667,280.543,98980.959,
2004-12-01 03:45:00,283.837,4.776,291.621,291.621,277.569,279.125,98452.750,280.478,98980.975,
2004-12-01 03:50:00,284.925,2.685,291.572,291.572,277.611,279.133,98448.833,280.575,98980.919,
2004-12-01 03:55:00,283.778,4.497,291.491,291.491,277.543,279.142,98444.917,280.498,98980.939,
2004-12-01 04:00:00,285.014,2.110,291.448,291.448,277.589,279.150,98441.000,280.604,98980.879,
2004-12-01 04:05:00,283.723,4.715,291.369,291.369,277.515,279.117,98439.417,280.506,98980.924,
2004-12-01 04:10:00,285.080,2.087,291.332,291.332,277.564,279.083,98437.833,280.611,98980.883,
2004-12-01 04:15:00,283.690,4.888,291.254,291.254,277.470,279.050,98436.250,280.502,98980.934,
2004-12-01 04:20:00,285.146,2.064,291.220,291.220,277.501,279.017,98434.667,280.612,98980.889,
2004-12-01 04:25:00,283.697,4.978,291.144,291.144,277.397,278.983,98433.083,280.505,98980.935,
2004-12-01 04:30:00,285.201,2.058,291.115,291.115,277.413,278.950,98431.500,280.621,98980.884,
2004-12-01 04:35:00,283.743,4.990,291.042,291.042,277.305,278.917,98429.917,280.520,98980.922,
2004-12-01 04:40:00,285.240,2.083,291.017,291.017,277.309,278.883,98428.333,280.638,98980.866,
2004-12-01 04:45:00,283.799,4.979,290.947,290.947,277.172,278.850,98426.750,280.543,98980.895,
2004-12-01 04:50:00,285.278,2.108,290.924,290.924,277.136,278.817,98425.167,280.661,98980.833,
2004-12-01 04:55:00,283.863,5.077,290.859,290.859,277.011,278.783,98423.583,280.578,98980.850,
2004-12-01 05:00:00,285.326,2.233,290.837,290.837,276.974,278.750,98422.000,280.702,98980.778,
2004-12-01 05:05:00,283.945,5.007,290.775,290.775,276.861,278.717,98423.583,280.638,98980.770,
2004-12-01 05:10:00,285.391,2.196,290.756,290.756,276.821,278.683,98425.167,280.777,98980.670,
2004-12-01 05:15:00,284.061,4.869,290.698,290.698,276.714,278.650,98426.750,280.741,98980.630,
2004-12-01 05:20:00,285.492,2.088,290.682,290.682,276.656,278.617,98428.333,280.900,98980.500,
2004-12-01 05:25:00,284.221,4.642,290.629,290.629,276.542,278.583,98429.917,280.896,98980.421,
2004-12-01 05:30:00,285.629,2.000,290.617,290.617,276.445,278.550,98431.500,281.079,98980.249,
2004-12-01 05:35:00,284.429,4.320,290.570,290.570,276.296,278.517,98433.083,281.117,98980.115,
2004-12-01 05:40:00,285.811,2.000,290.562,290.562,276.166,278.483,98434.667,281.338,98979.882,
2004-12-01 05:45:00,284.701,3.868,290.523,290.523,275.998,278.450,98436.250,281.435,98979.666,
2004-12-01 05:50:00,286.057,2.000,290.520,290.520,275.825,278.417,98437.833,281.712,98979.341,
2004-12-01 05:55:00,285.060,7.236,290.488,290.488,275.608,278.383,98439.417,281.891,98979.012,
2004-12-01 06:00:00,286.410,6.963,290.491,290.491,275.379,278.350,98441.000,282.267,98978.554,
2004-12-01 06:05:00,285.530,6.963,290.469,290.469,275.103,278.317,98441.083,282.481,98978.308,
2004-12-01 06:10:00,286.744,6.963,290.481,290.481,274.799,278.283,98441.167,282.756,98978.050,
2004-12-01 06:15:00,285.891,6.963,290.471,290.471,274.453,278.250,98441.250,282.893,98977.867,
2004-12-01 06:20:00,286.959,6.963,290.488,290.488,274.112,278.217,98441.333,283.082,98977.686,
2004-12-01 06:25:00,286.120,6.963,290.482,290.482,273.799,278.183,98441.417,283.173,98977.537,
2004-12-01 06:30:00,287.121,6.963,290.499,290.498,273.505,278.150,98441.500,283.344,98977.354,
2004-12-01 06:35:00,286.323,6.963,290.494,290.490,273.209,278.117,98441.583,283.446,98977.187,
2004-12-01 06:40:00,287.297,6.963,290.509,290.503,272.914,278.083,98441.667,283.633,98976.979,
2004-12-01 06:45:00,286.551,6.963,290.504,290.494,272.608,278.050,98441.750,283.759,98976.783,
2004-12-01 06:50:00,287.496,6.963,290.521,290.506,272.294,278.017,98441.833,283.964,98976.547,
