,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithoutCooling_3_12.csv,5_TempProf_cur[20.0],5_PresProf_cur[20.0],5_sensor_idx_20.0
2004-05-01 00:00:00,7.448,5.248,98304.0,98297.5,0.0,279.059,99993.235,7.277424588729787
2004-05-01 00:05:00,7.458,5.142,98298.0,98297.194,0.0,279.007,99993.292,7.2254649291241435
2004-05-01 00:10:00,7.548,5.0920000000000005,98300.0,98296.889,0.0,278.978,99993.332,7.19660354748811
2004-05-01 00:15:00,7.478,5.076,98300.0,98296.583,0.0,278.956,99993.366,7.17477246091039
2004-05-01 00:20:00,7.502,5.006,98294.0,98296.278,0.0,278.932,99993.401,7.150931502344065
2004-05-01 00:25:00,7.376,4.98,98294.0,98295.972,0.0,278.908,99993.435,7.127090511022743
2004-05-01 00:30:00,7.358,4.95,98302.0,98295.667,0.0,278.884,99993.467,7.1032470545308115
2004-05-01 00:35:00,7.514,4.882,98304.0,98295.361,0.0,278.862,99993.495,7.081410982596822
2004-05-01 00:40:00,7.423999999999999,4.89,98302.0,98295.056,0.0,278.843,99993.521,7.062587185622192
2004-05-01 00:45:00,7.428,4.862,98298.0,98294.75,0.0,278.827,99993.543,7.046775700487501
2004-05-01 00:50:00,7.359999999999999,4.878,98288.0,98294.444,0.0,278.814,99993.56,7.033974919620334
2004-05-01 00:55:00,7.328,4.91,98286.0,98294.139,0.0,278.804,99993.573,7.024184838209294
2004-05-01 01:00:00,7.292,4.924,98286.0,98293.833,0.0,278.798,99993.581,7.018411209503142
2004-05-01 01:05:00,6.984,4.884,98284.0,98295.903,0.0,278.806,99993.566,7.024751043444553
2004-05-01 01:10:00,6.779999999999999,4.848,98290.0,98297.972,0.0,278.826,99993.537,7.043139260101327
2004-05-01 01:15:00,6.566,4.604,98294.0,98300.042,0.0,278.854,99993.497,7.069556822342861
2004-05-01 01:20:00,6.465999999999999,4.18,98290.0,98302.111,0.0,278.884,99993.458,7.097985483953266
2004-05-01 01:25:00,6.634,3.996,98294.0,98304.181,0.0,278.866,99993.497,7.078241057999662
2004-05-01 01:30:00,6.674,4.024,98296.0,98306.25,0.0,278.822,99993.557,7.032387681389139
2004-05-01 01:35:00,6.659999999999999,3.996,98290.0,98308.319,0.0,278.77,99993.622,6.97849988759981
2004-05-01 01:40:00,6.717999999999999,3.99,98294.0,98310.389,0.0,278.72,99993.686,6.926620867216116
2004-05-01 01:45:00,6.545999999999999,4.006,98300.0,98312.458,0.0,278.674,99993.748,6.878761137189031
2004-05-01 01:50:00,6.566,3.896,98302.0,98314.528,0.0,278.629,99993.809,6.8319052325072676
2004-05-01 01:55:00,6.42,3.3240000000000003,98306.0,98316.597,0.0,278.584,99993.869,6.78504991533066
2004-05-01 02:00:00,6.414,3.554,98324.0,98318.667,0.0,278.539,99993.931,6.738195958826566
2004-05-01 02:05:00,6.546000000000001,4.220000000000001,98330.0,98315.0,0.0,278.549,99993.901,6.751206117162951
2004-05-01 02:10:00,6.722,3.446,98336.0,98311.333,0.0,278.584,99993.852,6.789323045451965
2004-05-01 02:15:00,7.074,2.964,98338.0,98307.667,0.0,278.572,99993.892,6.780282145879653
2004-05-01 02:20:00,7.008,2.898,98332.0,98304.0,0.0,278.414,99994.147,6.624700528571225
2004-05-01 02:25:00,7.062,3.544,98322.0,98300.333,0.0,278.212,99994.405,6.42490229157562
2004-05-01 02:30:00,6.986,3.696,98328.0,98296.667,0.0,278.043,99994.613,6.25822083862937
2004-05-01 02:35:00,7.044,3.588,98314.0,98293.0,0.0,277.921,99994.772,6.138728684886587
2004-05-01 02:40:00,6.756,3.528,98306.0,98289.333,0.0,277.832,99994.896,6.052368770714281
2004-05-01 02:45:00,6.634,3.49,98300.0,98285.667,0.0,277.761,99994.996,5.984076038433784
2004-05-01 02:50:00,6.590000000000001,3.592,98294.0,98282.0,0.0,277.702,99995.079,5.927828582771724
2004-05-01 02:55:00,6.626,3.186,98300.0,98278.333,0.0,277.652,99995.15,5.88061508869373
2004-05-01 03:00:00,6.558,2.364,98298.0,98274.667,0.0,277.608,99995.21,5.839420913635536
2004-05-01 03:05:00,6.51,2.81,98296.0,98274.639,0.0,277.558,99995.282,5.789252277309913
2004-05-01 03:10:00,6.5200000000000005,3.316,98284.0,98274.611,0.0,277.509,99995.347,5.740083005183237
2004-05-01 03:15:00,6.446,3.644,98272.0,98274.583,0.0,277.467,99995.404,5.6979421652612245
2004-05-01 03:20:00,6.362,3.826,98266.0,98274.556,0.0,277.43,99995.453,5.6608189998432294
2004-05-01 03:25:00,6.244,3.778,98268.0,98274.528,0.0,277.398,99995.495,5.6287159350624165
2004-05-01 03:30:00,6.194,3.732,98270.0,98274.5,0.0,277.371,99995.532,5.6016337589169325
2004-05-01 03:35:00,6.206,3.71,98272.0,98274.472,0.0,277.345,99995.566,5.575554158799264
2004-05-01 03:40:00,6.122,3.65,98260.0,98274.444,0.0,277.322,99995.596,5.5524862946405165
2004-05-01 03:45:00,5.912000000000001,3.69,98264.0,98274.417,0.0,277.3,99995.624,5.53042099569916
2004-05-01 03:50:00,5.824,3.664,98272.0,98274.389,0.0,277.28,99995.649,5.510364066176237
2004-05-01 03:55:00,5.714,3.568,98274.0,98274.361,0.0,277.261,99995.672,5.491310514999384
2004-05-01 04:00:00,5.738,3.4880000000000004,98270.0,98274.333,0.0,277.244,99995.694,5.4742661183623795
2004-05-01 04:05:00,5.63,3.4159999999999995,98276.0,98275.958,0.0,277.261,99995.659,5.4900051489944985
2004-05-01 04:10:00,5.504,3.35,98284.0,98277.583,0.0,277.291,99995.614,5.5188006672588585
2004-05-01 04:15:00,5.266,3.436,98280.0,98279.208,0.0,277.323,99995.568,5.549605051664571
2004-05-01 04:20:00,5.204,3.556,98282.0,98280.833,0.0,277.354,99995.522,5.579404192796005
2004-05-01 04:25:00,5.174,3.648,98282.0,98282.458,0.0,277.384,99995.477,5.608198902599668
2004-05-01 04:30:00,5.112,3.746,98270.0,98284.083,0.0,277.415,99995.432,5.637998297127183
2004-05-01 04:35:00,5.044,3.626,98270.0,98285.708,0.0,277.446,99995.387,5.6677974173665575
2004-05-01 04:40:00,5.002,3.514,98270.0,98287.333,0.0,277.478,99995.341,5.698600405276977
2004-05-01 04:45:00,5.008,3.496,98268.0,98288.958,0.0,277.509,99995.296,5.728398971998502
2004-05-01 04:50:00,4.996,3.16,98270.0,98290.583,0.0,277.541,99995.25,5.759201396468995
2004-05-01 04:55:00,4.965999999999999,3.222,98270.0,98292.208,0.0,277.573,99995.205,5.790004334553032
2004-05-01 05:00:00,5.0,3.28,98272.0,98293.833,0.0,277.604,99995.159,5.819801270771961
2004-05-01 05:05:00,5.0520000000000005,3.03,98286.0,98296.111,0.0,277.737,99994.947,5.951436475661751
2004-05-01 05:10:00,5.114,3.024,98290.0,98298.389,0.0,277.866,99994.778,6.079084523576569
2004-05-01 05:15:00,5.164,3.226,98298.0,98300.667,0.0,278.021,99994.557,6.232816590916684
2004-05-01 05:20:00,5.0840000000000005,3.414,98300.0,98302.944,0.0,278.192,99994.332,6.402622324288075
2004-05-01 05:25:00,5.052,3.624,98302.0,98305.222,0.0,278.338,99994.117,6.547310712048727
2004-05-01 05:30:00,5.058,3.746,98302.0,98307.5,0.0,278.481,99993.907,6.688986404741286
2004-05-01 05:35:00,5.008,3.898000000000001,98300.0,98309.778,0.0,278.621,99993.698,6.827646270777564
2004-05-01 05:40:00,5.074,4.416,98298.0,98312.056,0.0,278.779,99993.482,6.9843860665477
2004-05-01 05:45:00,5.154,4.848,98298.0,98314.333,0.0,278.93,99993.268,7.134092055783356
2004-05-01 05:50:00,5.392,5.182,98290.0,98316.611,0.0,279.09,99993.049,7.292834705959422
2004-05-01 05:55:00,5.544,5.48,98290.0,98318.889,0.0,279.242,99992.835,7.443540373977214
2004-05-01 06:00:00,5.715999999999999,5.864,98298.0,98321.167,0.0,279.411,99992.613,7.611319620846984
2004-05-01 06:05:00,5.776,6.184,98306.0,98323.667,0.0,279.52,99992.475,7.718693043928511
2004-05-01 06:10:00,5.886,6.088,98308.0,98326.167,0.0,279.623,99992.346,7.820043184661586
2004-05-01 06:15:00,6.0600000000000005,6.446,98312.0,98328.667,0.0,279.714,99992.222,7.909338115381161
2004-05-01 06:20:00,6.158,6.548,98310.0,98331.167,0.0,279.815,99992.094,8.008676523221311
2004-05-01 06:25:00,6.394,6.69,98318.0,98333.667,0.0,279.91,99991.968,8.101986291962703
2004-05-01 06:30:00,6.544,7.052,98322.0,98336.167,0.0,280.015,99991.837,8.2053385151047
2004-05-01 06:35:00,6.682,7.33,98328.0,98338.667,0.0,280.114,99991.708,8.302662129423027
2004-05-01 06:40:00,6.973999999999999,7.6,98332.0,98341.167,0.0,280.224,99991.574,8.411032749951687
2004-05-01 06:45:00,7.272,7.912000000000001,98344.0,98343.667,0.0,280.327,99991.442,8.51237001296289
2004-05-01 06:50:00,7.426,8.065999999999999,98338.0,98346.167,0.0,280.449,99991.302,8.632789676318396
2004-05-01 06:55:00,7.715999999999999,8.315999999999999,98338.0,98348.667,0.0,280.563,99991.164,8.745171154601394
2004-05-01 07:00:00,8.044,8.52,98340.0,98351.167,0.0,280.698,99991.015,8.878641622725809
2004-05-01 07:05:00,8.134,8.49,98342.0,98353.778,0.0,280.837,99990.841,9.016017750155015
2004-05-01 07:10:00,8.39,8.790000000000001,98350.0,98356.389,0.0,281.0,99990.653,9.177493768746842
2004-05-01 07:15:00,8.658,8.879999999999999,98350.0,98359.0,0.0,281.149,99990.471,9.324906023330016
2004-05-01 07:20:00,9.008,8.904,98346.0,98361.611,0.0,281.316,99990.28,9.49039339009056
2004-05-01 07:25:00,9.194,9.13,98346.0,98364.222,0.0,281.47,99990.093,9.642820241012657
2004-05-01 07:30:00,9.436,9.524,98346.0,98366.833,0.0,281.64,99989.898,9.811313242096958
2004-05-01 07:35:00,9.586,9.374,98350.0,98369.444,0.0,281.795,99989.71,9.96473895385003
2004-05-01 07:40:00,9.974,9.596,98358.0,98372.056,0.0,281.966,99989.513,10.134228895793456
2004-05-01 07:45:00,10.11,10.11,98360.0,98374.667,0.0,282.129,99989.319,10.295682031273145
2004-05-01 07:50:00,10.302,10.54,98362.0,98377.278,0.0,282.31,99989.116,10.47520913095201
2004-05-01 07:55:00,10.592,10.644,98364.0,98379.889,0.0,282.476,99988.918,10.639667635257581
2004-05-01 08:00:00,10.766,10.85,98370.0,98382.5,0.0,282.654,99988.715,10.816175141694771
2004-05-01 08:05:00,11.047999999999998,11.146,98376.0,98383.292,0.0,282.811,99988.535,10.97310355304353
2004-05-01 08:10:00,11.264,11.73,98378.0,98384.083,0.0,282.979,99988.352,11.14108047331166
2004-05-01 08:15:00,11.538,11.574000000000002,98382.0,98384.875,0.0,283.136,99988.173,11.298007903360656
2004-05-01 08:20:00,11.528,11.654,98390.0,98385.667,0.0,283.309,99987.986,11.47100203623404
2004-05-01 08:25:00,11.674,11.422,98384.0,98386.458,0.0,283.473,99987.801,11.63495599390717
2004-05-01 08:30:00,11.756,11.652,98388.0,98387.25,0.0,283.641,99987.614,11.802925069577213
2004-05-01 08:35:00,11.676,12.252,98386.0,98388.042,0.0,283.802,99987.43,11.963863284277465
2004-05-01 08:40:00,11.942,12.424,98384.0,98388.833,0.0,283.965,99987.244,12.126809027764352
2004-05-01 08:45:00,11.998,12.392,98384.0,98389.625,0.0,284.128,99987.058,12.289753021531226
2004-05-01 08:50:00,12.006,12.654,98382.0,98390.417,0.0,284.292,99986.87,12.453699074428755
2004-05-01 08:55:00,12.132,12.762,98386.0,98391.208,0.0,284.45,99986.685,12.611619815271922
2004-05-01 09:00:00,12.328,12.672,98384.0,98392.0,0.0,284.61,99986.499,12.771547233019476
2004-05-01 09:05:00,12.258,12.884,98388.0,98391.917,0.0,284.701,99986.421,12.862971772543403
2004-05-01 09:10:00,12.354,13.256,98388.0,98391.833,0.0,284.759,99986.369,12.921266349426787
2004-05-01 09:15:00,12.502,13.419999999999998,98388.0,98391.75,0.0,284.817,99986.317,12.979560105764392
2004-05-01 09:20:00,12.922,13.624,98392.0,98391.667,0.0,284.885,99986.26,13.047895864990949
2004-05-01 09:25:00,12.925999999999998,13.988,98392.0,98391.583,0.0,284.955,99986.201,13.11824004654892
2004-05-01 09:30:00,13.128,13.907999999999998,98394.0,98391.5,0.0,285.025,99986.139,13.188580949303116
2004-05-01 09:35:00,13.166,14.336,98396.0,98391.417,0.0,285.095,99986.078,13.258922680318449
2004-05-01 09:40:00,13.3,14.413999999999998,98392.0,98391.333,0.0,285.166,99986.015,13.33026822337348
2004-05-01 09:45:00,13.376,14.344,98392.0,98391.25,0.0,285.238,99985.951,13.402616731832723
2004-05-01 09:50:00,13.784,14.328,98400.0,98391.167,0.0,285.31,99985.886,13.474964428873363
2004-05-01 09:55:00,14.044,14.628,98398.0,98391.083,0.0,285.384,99985.819,13.549320545064461
2004-05-01 10:00:00,13.966,14.736,98398.0,98391.0,0.0,285.458,99985.751,13.623675015213678
2004-05-01 10:05:00,14.03,14.672,98402.0,98389.847,0.0,285.541,99985.666,13.707949227121958
2004-05-01 10:10:00,14.108,14.646,98398.0,98388.694,0.0,285.642,99985.569,13.81029719584842
2004-05-01 10:15:00,13.896,14.568,98402.0,98387.542,0.0,285.743,99985.471,13.912644146746516
2004-05-01 10:20:00,14.0,14.278,98404.0,98386.389,0.0,285.843,99985.372,14.013987126179131
2004-05-01 10:25:00,14.098,14.55,98398.0,98385.236,0.0,285.939,99985.273,14.111312238224002
2004-05-01 10:30:00,14.214,15.01,98390.0,98384.083,0.0,286.035,99985.175,14.208638778024522
2004-05-01 10:35:00,14.18,14.766,98382.0,98382.931,0.0,286.127,99985.077,14.30194656605289
2004-05-01 10:40:00,14.41,14.91,98380.0,98381.778,0.0,286.221,99984.978,14.397264216025917
2004-05-01 10:45:00,14.584,14.924,98380.0,98380.625,0.0,286.318,99984.876,14.495593901495283
2004-05-01 10:50:00,14.734,14.862,98380.0,98379.472,0.0,286.418,99984.772,14.596936470686558
2004-05-01 10:55:00,14.84,15.496,98378.0,98378.319,0.0,286.518,99984.666,14.698278020749456
2004-05-01 11:00:00,15.078,15.32,98380.0,98377.167,0.0,286.621,99984.558,14.802631650733986
2004-05-01 11:05:00,15.088,15.446000000000002,98382.0,98374.014,0.0,286.734,99984.434,14.918695033550307
2004-05-01 11:10:00,14.856,15.214,98382.0,98370.861,0.0,286.835,99984.314,15.022707857150806
2004-05-01 11:15:00,14.816,15.43,98386.0,98367.708,0.0,286.944,99984.19,15.13475666032781
2004-05-01 11:20:00,14.982,15.476,98386.0,98364.556,0.0,287.065,99984.06,15.258857888831812
2004-05-01 11:25:00,15.238,15.586000000000002,98380.0,98361.403,0.0,287.193,99983.925,15.389990905621517
2004-05-01 11:30:00,15.062,15.934,98372.0,98358.25,0.0,287.323,99983.787,15.523133208768456
2004-05-01 11:35:00,15.5,15.944,98378.0,98355.097,0.0,287.446,99983.653,15.64924826024918
2004-05-01 11:40:00,15.724,15.686000000000002,98378.0,98351.944,0.0,287.568,99983.519,15.774360873397029
2004-05-01 11:45:00,15.584,15.7,98372.0,98348.792,0.0,287.69,99983.384,15.899474079985168
2004-05-01 11:50:00,15.238,15.818,98366.0,98345.639,0.0,287.812,99983.248,16.024589559811602
2004-05-01 11:55:00,15.576,15.762,98364.0,98342.486,0.0,287.934,99983.111,16.149706471773243
2004-05-01 12:00:00,15.616,15.998,98366.0,98339.333,0.0,288.058,99982.974,16.276835146718668
2004-05-01 12:05:00,15.48,16.22,98360.0,98336.681,0.0,288.185,99982.83,16.406552687425858
2004-05-01 12:10:00,15.686000000000002,16.298,98348.0,98334.028,0.0,288.312,99982.685,16.536272180825392
2004-05-01 12:15:00,16.330000000000002,16.328,98340.0,98331.375,0.0,288.439,99982.541,16.665994442202816
2004-05-01 12:20:00,15.956,16.046,98338.0,98328.722,0.0,288.567,99982.396,16.796722595288372
2004-05-01 12:25:00,16.54,16.082,98340.0,98326.069,0.0,288.695,99982.251,16.927452702215987
2004-05-01 12:30:00,16.268,16.52,98338.0,98323.417,0.0,288.823,99982.106,17.058183918942916
2004-05-01 12:35:00,16.406,16.564,98336.0,98320.764,0.0,288.932,99981.971,17.169834975439414
2004-05-01 12:40:00,16.73,16.926,98330.0,98318.111,0.0,289.034,99981.839,17.27445653111465
2004-05-01 12:45:00,16.55,16.966,98328.0,98315.458,0.0,289.134,99981.709,17.37707169325438
2004-05-01 12:50:00,16.9,17.398000000000003,98328.0,98312.806,0.0,289.23,99981.581,17.47566992302933
2004-05-01 12:55:00,17.15,17.36,98320.0,98310.153,0.0,289.324,99981.454,17.572261658285413
2004-05-01 13:00:00,17.192,17.098000000000003,98322.0,98307.5,0.0,289.415,99981.329,17.66584200208655
2004-05-01 13:05:00,16.744,16.872,98322.0,98303.375,0.0,289.495,99981.22,17.749629546810354
2004-05-01 13:10:00,16.735999999999997,16.682,98320.0,98299.25,0.0,289.573,99981.113,17.83141109427976
2004-05-01 13:15:00,16.722,16.82,98318.0,98295.125,0.0,289.648,99981.008,17.91018170004969
2004-05-01 13:20:00,16.804000000000002,16.996000000000002,98316.0,98291.0,0.0,289.719,99980.903,17.984934706928698
2004-05-01 13:25:00,16.886000000000003,16.892,98310.0,98286.875,0.0,289.788,99980.801,18.057682271061765
2004-05-01 13:30:00,16.830000000000002,16.887999999999998,98306.0,98282.75,0.0,289.855,99980.699,18.128421824218663
2004-05-01 13:35:00,16.884,16.926,98306.0,98278.625,0.0,289.926,99980.595,18.2031811645262
2004-05-01 13:40:00,16.618000000000002,16.75,98296.0,98274.5,0.0,289.998,99980.491,18.27894729632942
2004-05-01 13:45:00,16.566,16.838,98294.0,98270.375,0.0,290.066,99980.388,18.350696358433026
2004-05-01 13:50:00,16.93,17.375999999999998,98290.0,98266.25,0.0,290.129,99980.288,18.41742492060729
2004-05-01 13:55:00,17.186,17.524,98290.0,98262.125,0.0,290.19,99980.19,18.48214688282485
2004-05-01 14:00:00,17.28,17.438,98282.0,98258.0,0.0,290.25,99980.092,18.54586548825688
2004-05-01 14:05:00,17.468,17.637999999999998,98284.0,98255.569,0.0,290.259,99980.075,18.55696024987327
2004-05-01 14:10:00,17.374000000000002,17.436,98274.0,98253.139,0.0,290.254,99980.074,18.55399776798629
2004-05-01 14:15:00,17.174,17.124000000000002,98268.0,98250.708,0.0,290.245,99980.076,18.5470186221292
2004-05-01 14:20:00,17.151999999999997,17.1,98262.0,98248.278,0.0,290.233,99980.078,18.53702353520481
2004-05-01 14:25:00,17.362000000000002,17.332,98252.0,98245.847,0.0,290.217,99980.083,18.523011627449478
2004-05-01 14:30:00,17.472,17.218,98250.0,98243.417,0.0,290.195,99980.092,18.502971900899126
2004-05-01 14:35:00,17.618000000000002,17.214,98250.0,98240.986,0.0,290.161,99980.108,18.47087823954149
2004-05-01 14:40:00,17.256,16.972,98242.0,98238.556,0.0,290.124,99980.127,18.435770695382132
2004-05-01 14:45:00,17.16,17.032,98244.0,98236.125,0.0,290.085,99980.149,18.39865594646318
2004-05-01 14:50:00,17.008000000000003,17.1,98246.0,98233.694,0.0,290.042,99980.173,18.35752216030926
2004-05-01 14:55:00,16.938,17.137999999999998,98242.0,98231.264,0.0,289.997,99980.201,18.314380188870814
2004-05-01 15:00:00,17.004,17.076,98240.0,98228.833,0.0,290.075,99980.022,18.394689112923515
2004-05-01 15:05:00,16.974,16.844,98238.0,98228.417,0.0,290.027,99980.076,18.34684400981297
2004-05-01 15:10:00,17.094,16.584,98232.0,98228.0,0.0,289.938,99980.177,18.257830961757065
2004-05-01 15:15:00,17.006,16.394,98230.0,98227.583,0.0,289.836,99980.286,18.155758390564642
2004-05-01 15:20:00,17.131999999999998,16.594,98228.0,98227.167,0.0,289.732,99980.393,18.051672849646536
2004-05-01 15:25:00,17.258000000000003,16.612000000000002,98224.0,98226.75,0.0,289.623,99980.502,17.94256413627261
2004-05-01 15:30:00,16.97,16.442,98230.0,98226.333,0.0,289.509,99980.614,17.82843220974928
2004-05-01 15:35:00,16.948,16.146,98230.0,98225.917,0.0,289.398,99980.726,17.717314318181423
2004-05-01 15:40:00,16.663999999999998,16.046,98226.0,98225.5,0.0,289.288,99980.837,17.607201180478512
2004-05-01 15:45:00,16.654000000000003,15.742,98222.0,98225.083,0.0,289.18,99980.948,17.49909786661061
2004-05-01 15:50:00,16.442,15.564000000000002,98224.0,98224.667,0.0,289.071,99981.059,17.389988294572333
2004-05-01 15:55:00,16.56,15.596,98222.0,98224.25,0.0,288.962,99981.171,17.280880066070154
2004-05-01 16:00:00,16.336000000000002,15.592,98220.0,98223.833,0.0,288.852,99981.283,17.170766418569144
2004-05-01 16:05:00,16.272,15.56,98228.0,98223.375,0.0,288.745,99981.391,17.063699018288503
2004-05-01 16:10:00,16.312,15.438,98222.0,98222.917,0.0,288.632,99981.501,16.950602398041156
2004-05-01 16:15:00,16.256,15.364,98230.0,98222.458,0.0,288.522,99981.61,16.840520690159735
2004-05-01 16:20:00,16.184,15.25,98224.0,98222.0,0.0,288.416,99981.716,16.734455654414035
2004-05-01 16:25:00,15.956,15.112,98226.0,98221.542,0.0,288.312,99981.822,16.630400458575025
2004-05-01 16:30:00,15.934,14.958000000000002,98224.0,98221.083,0.0,288.207,99981.928,16.525340671766116
2004-05-01 16:35:00,15.79,14.758,98222.0,98220.625,0.0,288.102,99982.035,16.420280526499937
2004-05-01 16:40:00,15.626,14.618,98222.0,98220.167,0.0,287.997,99982.141,16.315219209611143
2004-05-01 16:45:00,15.51,14.586000000000002,98224.0,98219.708,0.0,287.892,99982.247,16.210158392288406
2004-05-01 16:50:00,15.378,14.578,98224.0,98219.25,0.0,287.788,99982.352,16.10610066299796
2004-05-01 16:55:00,15.274,14.402,98220.0,98218.792,0.0,287.685,99982.458,16.003048524677354
2004-05-01 17:00:00,15.162,14.297999999999998,98220.0,98218.333,0.0,287.582,99982.563,15.899996064777042
2004-05-01 17:05:00,15.16,14.172,98220.0,98219.0,0.0,287.475,99982.675,15.791981252191874
2004-05-01 17:10:00,14.984,14.062,98216.0,98219.667,0.0,287.366,99982.788,15.681957416405169
2004-05-01 17:15:00,14.812,13.998,98220.0,98220.333,0.0,287.257,99982.903,15.571936432292034
2004-05-01 17:20:00,14.838,13.868,98220.0,98221.0,0.0,287.149,99983.016,15.462918412047372
2004-05-01 17:25:00,14.718,13.756,98220.0,98221.667,0.0,287.042,99983.128,15.354905018957027
2004-05-01 17:30:00,14.626,13.666,98218.0,98222.333,0.0,286.935,99983.242,15.246894468807284
2004-05-01 17:35:00,14.61,13.652,98220.0,98223.0,0.0,286.717,99983.416,15.027367540609248
2004-05-01 17:40:00,14.486,13.654,98220.0,98223.667,0.0,286.58,99983.552,14.88922238898914
2004-05-01 17:45:00,14.418,13.662,98214.0,98224.333,0.0,286.486,99983.662,14.794275975229311
2004-05-01 17:50:00,14.312,13.668,98216.0,98225.0,0.0,286.397,99983.767,14.704350360680507
2004-05-01 17:55:00,14.292000000000002,13.63,98216.0,98225.667,0.0,286.301,99983.875,14.607391905267718
2004-05-01 18:00:00,14.244,13.536,98216.0,98226.333,0.0,286.21,99983.98,14.515457564916119
2004-05-01 18:05:00,14.124,13.338,98218.0,98228.042,0.0,286.062,99984.169,14.365429715561447
2004-05-01 18:10:00,13.94,13.264,98210.0,98229.75,0.0,285.907,99984.364,14.20837344993123
2004-05-01 18:15:00,13.894,13.136,98222.0,98231.458,0.0,285.75,99984.56,14.049309267700096
2004-05-01 18:20:00,13.828,12.94,98228.0,98233.167,0.0,285.601,99984.752,13.898282928082722
2004-05-01 18:25:00,13.724,12.830000000000002,98226.0,98234.875,0.0,285.448,99984.946,13.743240168732257
2004-05-01 18:30:00,13.68,12.774,98228.0,98236.583,0.0,285.298,99985.139,13.591213153802528
2004-05-01 18:35:00,13.59,12.57,98228.0,98238.292,0.0,285.144,99985.334,13.435168090301943
2004-05-01 18:40:00,13.472,12.402,98238.0,98240.0,0.0,284.993,99985.528,13.282139588155474
2004-05-01 18:45:00,13.413999999999998,12.288,98236.0,98241.708,0.0,284.838,99985.724,13.12509391340592
2004-05-01 18:50:00,13.352,12.182,98232.0,98243.417,0.0,284.688,99985.918,12.973072377723952
2004-05-01 18:55:00,13.278,12.096,98234.0,98245.125,0.0,284.533,99986.113,12.816028673195603
2004-05-01 19:00:00,13.2,11.87,98238.0,98246.833,0.0,284.383,99986.307,12.664010716385235
2004-05-01 19:05:00,13.142,11.534,98236.0,98249.806,0.0,284.314,99986.379,12.592249426208468
2004-05-01 19:10:00,13.078,11.306,98234.0,98252.778,0.0,284.271,99986.432,12.5466050977642
2004-05-01 19:15:00,13.016,11.168,98236.0,98255.75,0.0,284.227,99986.485,12.49995659290903
2004-05-01 19:20:00,12.98,10.9,98252.0,98258.722,0.0,284.184,99986.537,12.454313116014418
2004-05-01 19:25:00,12.908,10.816,98252.0,98261.694,0.0,284.139,99986.591,12.406662124242189
2004-05-01 19:30:00,12.862,10.664,98252.0,98264.667,0.0,284.096,99986.643,12.361019493461413
2004-05-01 19:35:00,12.806,10.59,98248.0,98267.639,0.0,284.051,99986.696,12.313369395942061
2004-05-01 19:40:00,12.774,10.43,98252.0,98270.611,0.0,284.01,99986.748,12.269739200716856
2004-05-01 19:45:00,12.702,10.364,98250.0,98273.583,0.0,283.967,99986.8,12.22409989097389
2004-05-01 19:50:00,12.652,10.358,98254.0,98276.556,0.0,283.926,99986.852,12.180470474005858
2004-05-01 19:55:00,12.58,10.368,98258.0,98279.528,0.0,283.883,99986.904,12.134832807106648
2004-05-01 20:00:00,12.518,10.36,98260.0,98282.5,0.0,283.843,99986.955,12.09220994268992
2004-05-01 20:05:00,12.438,10.336,98268.0,98284.917,0.0,283.81,99986.993,12.057072305844258
2004-05-01 20:10:00,12.35,10.282,98270.0,98287.333,0.0,283.779,99987.03,12.023945036574844
2004-05-01 20:15:00,12.33,10.358,98264.0,98289.75,0.0,283.75,99987.065,11.992825618030508
2004-05-01 20:20:00,12.236,10.374,98270.0,98292.167,0.0,283.724,99987.098,11.964719740512919
2004-05-01 20:25:00,12.168,10.172,98278.0,98294.583,0.0,283.699,99987.131,11.937620012768946
2004-05-01 20:30:00,12.148,10.222,98278.0,98297.0,0.0,283.675,99987.162,11.911523124010046
2004-05-01 20:35:00,12.142,10.426,98290.0,98299.417,0.0,283.651,99987.193,11.885426633206919
2004-05-01 20:40:00,12.11,10.546,98296.0,98301.833,0.0,283.629,99987.223,11.861340301841437
2004-05-01 20:45:00,12.096,10.584,98304.0,98304.25,0.0,283.607,99987.251,11.837251880983331
2004-05-01 20:50:00,12.078,10.666,98300.0,98306.667,0.0,283.587,99987.277,11.81517191990389
2004-05-01 20:55:00,12.052,10.686,98312.0,98309.083,0.0,283.568,99987.302,11.794097168231133
2004-05-01 21:00:00,12.014,10.712,98312.0,98311.5,0.0,283.552,99987.323,11.776033193776072
2004-05-01 21:05:00,11.984,10.656,98306.0,98312.639,0.0,283.504,99987.396,11.726916147801319
2004-05-01 21:10:00,11.968,10.382,98314.0,98313.778,0.0,283.444,99987.477,11.665747857757708
2004-05-01 21:15:00,12.022,10.26,98312.0,98314.917,0.0,283.381,99987.559,11.601566257957472
2004-05-01 21:20:00,12.156,10.22,98304.0,98316.056,0.0,283.32,99987.64,11.539393913998651
2004-05-01 21:25:00,12.064,10.044,98308.0,98317.194,0.0,283.26,99987.718,11.478225177241427
2004-05-01 21:30:00,12.106,9.808,98312.0,98318.333,0.0,283.203,99987.794,11.420068852120266
2004-05-01 21:35:00,12.23,9.7,98312.0,98319.472,0.0,283.147,99987.868,11.362916091682678
2004-05-01 21:40:00,12.306,9.7,98320.0,98320.611,0.0,283.094,99987.937,11.30877408846544
