,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithoutCooling_3_12.csv,11_TempProf_cur[20.0],11_PresProf_cur[20.0],11_sensor_idx_20.0
2004-11-01 01:55:00,7.268000000000001,6.590000000000001,98764.0,98763.292,0.0,281.545,99989.907,9.390658252657317
2004-11-01 02:00:00,7.081999999999999,6.468000000000001,98760.0,98763.0,0.0,281.522,99989.936,9.367839240552712
2004-11-01 02:05:00,7.017999999999999,5.87,98762.0,98764.389,0.0,281.507,99989.94,9.351653113091345
2004-11-01 02:10:00,6.964,5.4,98760.0,98765.778,0.0,281.501,99989.933,9.344490002349971
2004-11-01 02:15:00,6.924,5.512,98760.0,98767.167,0.0,281.503,99989.921,9.345351122413092
2004-11-01 02:20:00,6.858,6.0840000000000005,98758.0,98768.556,0.0,281.51,99989.905,9.35122662026805
2004-11-01 02:25:00,6.8420000000000005,5.766,98764.0,98769.944,0.0,281.519,99989.888,9.359109125653447
2004-11-01 02:30:00,6.772,5.728,98766.0,98771.333,0.0,281.53,99989.869,9.368996169846639
2004-11-01 02:35:00,6.614,5.952,98764.0,98772.722,0.0,281.541,99989.85,9.378883144717008
2004-11-01 02:40:00,6.593999999999999,6.182,98766.0,98774.111,0.0,281.553,99989.83,9.389772746872552
2004-11-01 02:45:00,6.590000000000001,5.934,98770.0,98775.5,0.0,281.565,99989.811,9.400663079642413
2004-11-01 02:50:00,6.508,5.516,98766.0,98776.889,0.0,281.576,99989.791,9.410549030139634
2004-11-01 02:55:00,6.448,5.226,98760.0,98778.278,0.0,281.588,99989.772,9.421439211973848
2004-11-01 03:00:00,6.49,5.678,98760.0,98779.667,0.0,281.6,99989.752,9.432328508045373
2004-11-01 03:05:00,6.548,5.786,98756.0,98782.403,0.0,281.585,99989.841,9.415109760138137
2004-11-01 03:10:00,6.409999999999999,5.568,98764.0,98785.139,0.0,281.527,99989.993,9.354792889593341
2004-11-01 03:15:00,6.298,5.556,98774.0,98787.875,0.0,281.413,99990.189,9.238318430172399
2004-11-01 03:20:00,6.32,5.474,98778.0,98790.611,0.0,281.261,99990.397,9.083723999487006
2004-11-01 03:25:00,6.418000000000001,5.884,98786.0,98793.347,0.0,281.105,99990.599,8.925113235045671
2004-11-01 03:30:00,6.264,5.964,98786.0,98796.083,0.0,280.96,99990.789,8.777533050290799
2004-11-01 03:35:00,6.134,6.651999999999999,98796.0,98798.819,0.0,280.828,99990.966,8.64298928253345
2004-11-01 03:40:00,6.158,6.21,98788.0,98801.556,0.0,280.706,99991.133,8.518472971915344
2004-11-01 03:45:00,6.26,6.3740000000000006,98788.0,98804.292,0.0,280.591,99991.292,8.400976882886482
2004-11-01 03:50:00,6.386,6.36,98790.0,98807.028,0.0,280.481,99991.443,8.288493222906823
2004-11-01 03:55:00,6.408,6.234,98790.0,98809.764,0.0,280.376,99991.588,8.181023496281625
2004-11-01 04:00:00,6.392,6.194,98794.0,98812.5,0.0,280.276,99991.726,8.07856679114002
2004-11-01 04:05:00,6.448,6.184,98798.0,98814.028,0.0,280.182,99991.854,7.983106909913431
2004-11-01 04:10:00,6.523999999999999,6.066,98802.0,98815.556,0.0,280.094,99991.975,7.89366253385964
2004-11-01 04:15:00,6.51,5.754,98800.0,98817.083,0.0,280.011,99992.091,7.809232628697032
2004-11-01 04:20:00,6.56,5.862,98802.0,98818.611,0.0,279.932,99992.201,7.728811324235608
2004-11-01 04:25:00,6.682,5.804,98810.0,98820.139,0.0,279.857,99992.306,7.652400191727224
2004-11-01 04:30:00,6.702,5.76,98816.0,98821.667,0.0,279.785,99992.406,7.578995810807498
2004-11-01 04:35:00,6.672,5.694,98816.0,98823.194,0.0,279.717,99992.501,7.509602329351878
2004-11-01 04:40:00,6.536,5.698,98826.0,98824.722,0.0,279.653,99992.591,7.444218075665958
2004-11-01 04:45:00,6.536,5.674,98830.0,98826.25,0.0,279.592,99992.677,7.381841255771064
2004-11-01 04:50:00,6.593999999999999,5.746,98828.0,98827.778,0.0,279.428,99992.82,7.216164879399287
2004-11-01 04:55:00,6.74,5.747999999999999,98828.0,98829.306,0.0,279.27,99992.952,7.056501151808959
2004-11-01 05:00:00,6.746,5.674,98830.0,98830.833,0.0,279.173,99993.051,6.958017411507399
2004-11-01 05:05:00,6.776000000000001,5.646,98830.0,98830.917,0.0,279.103,99993.143,6.8877885812021304
2004-11-01 05:10:00,6.851999999999999,5.692,98838.0,98831.0,0.0,279.048,99993.219,6.832597984625238
2004-11-01 05:15:00,6.95,5.572,98842.0,98831.083,0.0,278.993,99993.299,6.77741059316071
2004-11-01 05:20:00,7.0680000000000005,5.486,98840.0,98831.167,0.0,278.937,99993.377,6.721217442874661
2004-11-01 05:25:00,7.144,5.5920000000000005,98832.0,98831.25,0.0,278.886,99993.444,6.670033046807248
2004-11-01 05:30:00,6.85,5.632,98832.0,98831.333,0.0,278.843,99993.503,6.626869046887236
2004-11-01 05:35:00,6.688,5.674,98830.0,98831.417,0.0,278.804,99993.555,6.58771203899704
2004-11-01 05:40:00,6.717999999999999,5.66,98828.0,98831.5,0.0,278.769,99993.604,6.552566843520026
2004-11-01 05:45:00,6.696,5.720000000000001,98828.0,98831.583,0.0,278.737,99993.649,6.520428501846425
2004-11-01 05:50:00,6.748,5.804,98822.0,98831.667,0.0,278.706,99993.692,6.489291107181373
2004-11-01 05:55:00,6.544,5.816,98818.0,98831.75,0.0,278.676,99993.733,6.459156278241835
2004-11-01 06:00:00,6.484,5.902,98810.0,98831.833,0.0,278.648,99993.771,6.431025754617622
2004-11-01 06:05:00,6.514,5.794,98812.0,98836.236,0.0,278.653,99993.756,6.4324682803436986
2004-11-01 06:10:00,6.488,5.644,98818.0,98840.639,0.0,278.673,99993.729,6.448951126994757
2004-11-01 06:15:00,6.472,5.696,98824.0,98845.042,0.0,278.696,99993.701,6.468442793661495
2004-11-01 06:20:00,6.386,5.8740000000000006,98832.0,98849.444,0.0,278.717,99993.675,6.485929887996576
2004-11-01 06:25:00,6.364,5.684,98836.0,98853.847,0.0,278.735,99993.65,6.500406785336224
2004-11-01 06:30:00,6.272,5.540000000000001,98836.0,98858.25,0.0,278.753,99993.626,6.514884224444813
2004-11-01 06:35:00,6.266,5.516,98838.0,98862.653,0.0,278.769,99993.603,6.527355688559851
2004-11-01 06:40:00,6.236,5.482,98832.0,98867.056,0.0,278.786,99993.581,6.540830991709129
2004-11-01 06:45:00,6.218,5.306,98842.0,98871.458,0.0,278.802,99993.558,6.553302839030209
2004-11-01 06:50:00,6.13,5.43,98848.0,98875.861,0.0,278.819,99993.536,6.566777690726212
2004-11-01 06:55:00,5.994000000000001,5.642,98854.0,98880.264,0.0,278.835,99993.515,6.579249903304344
2004-11-01 07:00:00,5.804,5.68,98854.0,98884.667,0.0,278.851,99993.493,6.5917211094303525
2004-11-01 07:05:00,5.806,5.692,98856.0,98887.931,0.0,278.84,99993.516,6.578063680079822
2004-11-01 07:10:00,5.676,5.806,98862.0,98891.194,0.0,278.816,99993.548,6.5513732974451955
2004-11-01 07:15:00,5.706,5.824,98874.0,98894.458,0.0,278.79,99993.582,6.522677935144543
2004-11-01 07:20:00,5.648000000000001,5.956,98880.0,98897.722,0.0,278.765,99993.615,6.494985528600182
2004-11-01 07:25:00,5.502000000000001,5.99,98888.0,98900.986,0.0,278.742,99993.647,6.469299197240787
2004-11-01 07:30:00,5.642,5.9,98890.0,98904.25,0.0,278.719,99993.679,6.44361340873337
2004-11-01 07:35:00,5.488,5.942,98892.0,98907.514,0.0,278.696,99993.711,6.417928163041893
2004-11-01 07:40:00,5.588,5.99,98902.0,98910.778,0.0,278.673,99993.743,6.39224346013026
2004-11-01 07:45:00,5.786,6.02,98904.0,98914.042,0.0,278.653,99993.774,6.3695678300325085
2004-11-01 07:50:00,5.672,6.026,98906.0,98917.306,0.0,278.632,99993.805,6.345889586055591
2004-11-01 07:55:00,5.676,6.037999999999999,98908.0,98920.569,0.0,278.61,99993.836,6.321209564308731
2004-11-01 08:00:00,5.806,6.032,98910.0,98923.833,0.0,278.588,99993.868,6.296530057751795
2004-11-01 08:05:00,5.866,6.116,98910.0,98926.569,0.0,278.596,99993.85,6.302329854242089
2004-11-01 08:10:00,5.984,5.936,98910.0,98929.306,0.0,278.617,99993.823,6.321161454554385
2004-11-01 08:15:00,6.056,6.066000000000001,98912.0,98932.042,0.0,278.64,99993.793,6.341997322477141
2004-11-01 08:20:00,5.8740000000000006,6.162000000000001,98914.0,98934.778,0.0,278.663,99993.764,6.362833699945668
2004-11-01 08:25:00,5.954,6.182,98916.0,98937.514,0.0,278.686,99993.735,6.383669787637473
2004-11-01 08:30:00,6.074,6.306,98920.0,98940.25,0.0,278.71,99993.704,6.405507020059247
2004-11-01 08:35:00,6.348000000000001,6.266,98926.0,98942.986,0.0,278.734,99993.673,6.427343946451117
2004-11-01 08:40:00,6.376,6.384,98932.0,98945.722,0.0,278.76,99993.64,6.451185002610998
2004-11-01 08:45:00,6.598000000000001,6.506,98936.0,98948.458,0.0,278.787,99993.604,6.476026330638433
2004-11-01 08:50:00,6.609999999999999,6.606,98948.0,98951.194,0.0,278.817,99993.566,6.5038747086983335
2004-11-01 08:55:00,6.698,6.42,98952.0,98953.931,0.0,278.848,99993.525,6.532722468724842
2004-11-01 09:00:00,6.840000000000001,6.454000000000001,98946.0,98956.667,0.0,278.884,99993.479,6.566581544037149
2004-11-01 09:05:00,6.92,6.790000000000001,98948.0,98959.75,0.0,278.932,99993.413,6.612179281917918
2004-11-01 09:10:00,7.188,6.85,98946.0,98962.833,0.0,278.988,99993.341,6.665795179756913
2004-11-01 09:15:00,7.204000000000001,6.94,98950.0,98965.917,0.0,279.047,99993.267,6.722416618685372
2004-11-01 09:20:00,7.114,7.014,98952.0,98969.0,0.0,279.107,99993.191,6.780039235239258
2004-11-01 09:25:00,7.151999999999999,7.074,98954.0,98972.083,0.0,279.166,99993.115,6.836657914653813
2004-11-01 09:30:00,7.234,7.328,98956.0,98975.167,0.0,279.226,99993.039,6.894277736274262
2004-11-01 09:35:00,7.252,7.388,98952.0,98978.25,0.0,279.285,99992.962,6.950893647112991
2004-11-01 09:40:00,7.164,7.534000000000001,98960.0,98981.333,0.0,279.344,99992.884,7.007507777334695
2004-11-01 09:45:00,7.162000000000001,7.522,98964.0,98984.417,0.0,279.404,99992.806,7.065123021391116
2004-11-01 09:50:00,7.465999999999999,7.51,98972.0,98987.5,0.0,279.464,99992.727,7.122737275470399
2004-11-01 09:55:00,7.336,7.598000000000001,98980.0,98990.583,0.0,279.525,99992.647,7.18135261436214
2004-11-01 10:00:00,7.35,7.548,98986.0,98993.667,0.0,279.586,99992.566,7.239965324505988
2004-11-01 10:05:00,7.322,7.388,98982.0,98991.597,0.0,279.682,99992.43,7.337809708760972
2004-11-01 10:10:00,7.6,7.74,98984.0,98989.528,0.0,279.792,99992.281,7.449684383974329
2004-11-01 10:15:00,7.696000000000001,7.83,98988.0,98987.458,0.0,279.907,99992.13,7.566573994320038
2004-11-01 10:20:00,7.664,7.92,98994.0,98985.389,0.0,280.021,99991.979,7.682461218889671
2004-11-01 10:25:00,7.492,7.970000000000001,98994.0,98983.319,0.0,280.133,99991.829,7.796345563670229
2004-11-01 10:30:00,7.596000000000001,8.15,98992.0,98981.25,0.0,280.245,99991.678,7.910229583318255
2004-11-01 10:35:00,7.726000000000001,8.162,98994.0,98979.181,0.0,280.356,99991.528,8.023112782218789
2004-11-01 10:40:00,7.822,8.162,98996.0,98977.111,0.0,280.467,99991.378,8.135998073069004
2004-11-01 10:45:00,7.828,8.108,99000.0,98975.042,0.0,280.578,99991.227,8.248883025810642
2004-11-01 10:50:00,7.859999999999999,8.094,99006.0,98972.972,0.0,280.69,99991.076,8.362773001899711
2004-11-01 10:55:00,8.084,8.362,99008.0,98970.903,0.0,280.803,99990.925,8.477666391466016
2004-11-01 11:00:00,8.214,8.466,98994.0,98968.833,0.0,280.915,99990.773,8.59155814795406
2004-11-01 11:05:00,8.328,8.572,98986.0,98966.431,0.0,280.99,99990.683,8.66866248376158
2004-11-01 11:10:00,8.308,8.778,98990.0,98964.028,0.0,281.048,99990.606,8.728728932629735
2004-11-01 11:15:00,8.494,8.788,98982.0,98961.625,0.0,281.101,99990.532,8.783783830419907
2004-11-01 11:20:00,8.402,8.862,98974.0,98959.222,0.0,281.155,99990.456,8.839840860501795
2004-11-01 11:25:00,8.39,9.001999999999999,98968.0,98956.819,0.0,281.212,99990.379,8.898906801063049
2004-11-01 11:30:00,8.446000000000002,9.064,98960.0,98954.417,0.0,281.27,99990.301,8.958974931354703
2004-11-01 11:35:00,8.604000000000001,8.99,98960.0,98952.014,0.0,281.329,99990.221,9.020046094558609
2004-11-01 11:40:00,8.616,9.044,98950.0,98949.611,0.0,281.39,99990.14,9.083123298253554
2004-11-01 11:45:00,8.646,9.046,98956.0,98947.208,0.0,281.451,99990.058,9.146200576319416
2004-11-01 11:50:00,8.596,9.166,98954.0,98944.806,0.0,281.513,99989.976,9.210280929464147
2004-11-01 11:55:00,8.638,9.206,98952.0,98942.403,0.0,281.575,99989.893,9.274362185755479
2004-11-01 12:00:00,8.728,9.29,98954.0,98940.0,0.0,281.637,99989.809,9.338443528727282
2004-11-01 12:05:00,8.703999999999999,9.466,98958.0,98937.861,0.0,281.714,99989.704,9.417338601707797
2004-11-01 12:10:00,8.66,9.516,98952.0,98935.722,0.0,281.797,99989.594,9.502248798489745
2004-11-01 12:15:00,8.764,9.556,98950.0,98933.583,0.0,281.88,99989.484,9.587160019858572
2004-11-01 12:20:00,8.828,9.678,98942.0,98931.444,0.0,281.963,99989.374,9.672072265858674
2004-11-01 12:25:00,8.870000000000001,9.726,98944.0,98929.306,0.0,282.045,99989.264,9.7559816660239
2004-11-01 12:30:00,8.952000000000002,9.82,98938.0,98927.167,0.0,282.128,99989.154,9.840895955268707
2004-11-01 12:35:00,9.008,9.686,98936.0,98925.028,0.0,282.209,99989.045,9.92380595012969
2004-11-01 12:40:00,9.062,9.88,98926.0,98922.889,0.0,282.29,99988.936,10.006716946724964
2004-11-01 12:45:00,9.01,9.888,98928.0,98920.75,0.0,282.371,99988.827,10.089628945097786
2004-11-01 12:50:00,9.026,10.09,98926.0,98918.611,0.0,282.452,99988.718,10.172541945291528
2004-11-01 12:55:00,9.072,10.13,98926.0,98916.472,0.0,282.533,99988.609,10.255455947349446
2004-11-01 13:00:00,9.122,10.198,98922.0,98914.333,0.0,282.613,99988.501,10.33736866831191
2004-11-01 13:05:00,9.288,10.234,98916.0,98916.069,0.0,282.653,99988.457,10.37603360288864
2004-11-01 13:10:00,9.318,10.312,98910.0,98917.806,0.0,282.676,99988.426,10.397655460387512
2004-11-01 13:15:00,9.502,10.36,98910.0,98919.542,0.0,282.696,99988.398,10.416271132230861
2004-11-01 13:20:00,9.516,10.256,98910.0,98921.278,0.0,282.716,99988.37,10.434886631820007
2004-11-01 13:25:00,9.546,10.3,98914.0,98923.014,0.0,282.737,99988.341,10.45450421619745
2004-11-01 13:30:00,9.576,10.364,98912.0,98924.75,0.0,282.758,99988.313,10.474122429249633
2004-11-01 13:35:00,9.486,10.396,98912.0,98926.486,0.0,282.779,99988.284,10.493739648519295
2004-11-01 13:40:00,9.6,10.32,98916.0,98928.222,0.0,282.799,99988.257,10.51235525506712
2004-11-01 13:45:00,9.628,10.34,98922.0,98929.958,0.0,282.818,99988.23,10.529967641713881
2004-11-01 13:50:00,9.644,10.386,98916.0,98931.694,0.0,282.837,99988.203,10.547579866469903
2004-11-01 13:55:00,9.688,10.378,98912.0,98933.431,0.0,282.855,99988.177,10.564188883129361
2004-11-01 14:00:00,9.675999999999998,10.366,98918.0,98935.167,0.0,282.873,99988.151,10.580798568362809
2004-11-01 14:05:00,9.62,10.46,98924.0,98935.639,0.0,282.896,99988.117,10.603453552755013
2004-11-01 14:10:00,9.644,10.39,98932.0,98936.111,0.0,282.92,99988.083,10.627111501668367
2004-11-01 14:15:00,9.702,10.284,98934.0,98936.583,0.0,282.944,99988.049,10.6507693826523
2004-11-01 14:20:00,9.708,10.352,98930.0,98937.056,0.0,282.968,99988.015,10.674426375248458
2004-11-01 14:25:00,9.704,10.354,98930.0,98937.528,0.0,282.992,99987.982,10.69808493221393
2004-11-01 14:30:00,9.728,10.376,98940.0,98938.0,0.0,283.015,99987.949,10.720740397730196
2004-11-01 14:35:00,9.764,10.306,98934.0,98938.472,0.0,283.038,99987.916,10.743395798381812
2004-11-01 14:40:00,9.76,10.288,98938.0,98938.944,0.0,283.06,99987.884,10.76504892553362
2004-11-01 14:45:00,9.854,10.25,98944.0,98939.417,0.0,283.082,99987.853,10.786701982266322
2004-11-01 14:50:00,9.744,10.254,98950.0,98939.889,0.0,283.103,99987.823,10.807353592417257
2004-11-01 14:55:00,9.772,10.234,98948.0,98940.361,0.0,283.124,99987.793,10.828005143914368
2004-11-01 15:00:00,9.852,10.26,98936.0,98940.833,0.0,283.177,99987.708,10.880708430357629
2004-11-01 15:05:00,9.758,10.298,98934.0,98942.722,0.0,283.199,99987.685,10.901205052230921
2004-11-01 15:10:00,9.802,10.268,98942.0,98944.611,0.0,283.209,99987.674,10.909675174637869
2004-11-01 15:15:00,9.892,10.242,98942.0,98946.5,0.0,283.214,99987.664,10.913131046614978
2004-11-01 15:20:00,9.89,10.254,98940.0,98948.389,0.0,283.219,99987.654,10.916586901707944
2004-11-01 15:25:00,9.998,10.24,98946.0,98950.278,0.0,283.225,99987.644,10.921045727103035
2004-11-01 15:30:00,10.098,10.232,98940.0,98952.167,0.0,283.231,99987.633,10.925503712048624
2004-11-01 15:35:00,10.032,10.262,98934.0,98954.056,0.0,283.246,99987.618,10.938985204232608
2004-11-01 15:40:00,10.036,10.27,98940.0,98955.944,0.0,283.255,99987.605,10.946451191536369
2004-11-01 15:45:00,10.044,10.27,98944.0,98957.833,0.0,283.26,99987.592,10.949904436168936
2004-11-01 15:50:00,10.104,10.252,98942.0,98959.722,0.0,283.267,99987.577,10.955361957823698
2004-11-01 15:55:00,10.058,10.212,98950.0,98961.611,0.0,283.271,99987.562,10.95781057812826
2004-11-01 16:00:00,10.07,10.214000000000002,98940.0,98963.5,0.0,283.277,99987.545,10.962263464327691
2004-11-01 16:05:00,9.97,10.234,98948.0,98965.597,0.0,283.279,99987.536,10.96254027191992
2004-11-01 16:10:00,9.91,10.22,98958.0,98967.694,0.0,283.283,99987.529,10.9648246001762
2004-11-01 16:15:00,9.9,10.21,98958.0,98969.792,0.0,283.283,99987.523,10.963097197174875
2004-11-01 16:20:00,9.954,10.204,98970.0,98971.889,0.0,283.284,99987.517,10.962373586369665
2004-11-01 16:25:00,9.996,10.164,98962.0,98973.986,0.0,283.283,99987.51,10.959643361517408
2004-11-01 16:30:00,10.06,10.146,98968.0,98976.083,0.0,283.284,99987.503,10.958919019808377
2004-11-01 16:35:00,10.068,10.144,98970.0,98978.181,0.0,283.284,99987.495,10.95719017340764
2004-11-01 16:40:00,10.022,10.12,98972.0,98980.278,0.0,283.285,99987.486,10.956464282083516
2004-11-01 16:45:00,10.004,10.094,98970.0,98982.375,0.0,283.286,99987.477,10.955738425543927
2004-11-01 16:50:00,10.052,10.064,98970.0,98984.472,0.0,283.288,99987.468,10.956015491362677
2004-11-01 16:55:00,10.178,10.048,98976.0,98986.569,0.0,283.288,99987.46,10.954287629451585
2004-11-01 17:00:00,10.303999999999998,10.032,98980.0,98988.667,0.0,283.289,99987.454,10.953563494329842
2004-11-01 17:05:00,10.22,10.022,98980.0,98992.875,0.0,283.288,99987.448,10.949101765208923
2004-11-01 17:10:00,10.19,10.004,98976.0,98997.083,0.0,283.288,99987.441,10.945642287778526
2004-11-01 17:15:00,10.142,9.968,98984.0,99001.292,0.0,283.288,99987.433,10.9421813659701
2004-11-01 17:20:00,10.102,9.958000000000002,98982.0,99005.5,0.0,283.288,99987.423,10.938719828643684
2004-11-01 17:25:00,10.042,9.946,98986.0,99009.708,0.0,283.288,99987.412,10.935257667681185
2004-11-01 17:30:00,10.092,9.938,98988.0,99013.917,0.0,283.289,99987.4,10.932796864602551
2004-11-01 17:35:00,10.09,9.928,98994.0,99018.125,0.0,283.29,99987.386,10.930335421496522
2004-11-01 17:40:00,9.97,9.934,98994.0,99022.333,0.0,283.292,99987.372,10.928876920526363
2004-11-01 17:45:00,9.924,9.936,98992.0,99026.542,0.0,283.295,99987.355,10.92841806684197
2004-11-01 17:50:00,9.974,9.954,98998.0,99030.75,0.0,283.298,99987.337,10.927959336665538
2004-11-01 17:55:00,9.988,9.96,99010.0,99034.958,0.0,283.302,99987.318,10.928502650401867
2004-11-01 18:00:00,10.006,9.944,99014.0,99039.167,0.0,283.307,99987.297,10.93004633839115
2004-11-01 18:05:00,10.024,9.906,99026.0,99040.375,0.0,283.312,99987.286,10.934060049341838
2004-11-01 18:10:00,10.042,9.894,99028.0,99041.583,0.0,283.315,99987.28,10.93607236036462
2004-11-01 18:15:00,9.96,9.882,99040.0,99042.792,0.0,283.319,99987.276,10.939088188816982
2004-11-01 18:20:00,9.956,9.876,99044.0,99044.0,0.0,283.322,99987.273,10.941102923127517
2004-11-01 18:25:00,9.96,9.834,99048.0,99045.208,0.0,283.324,99987.272,10.942116566091045
2004-11-01 18:30:00,9.896,9.816,99048.0,99046.417,0.0,283.324,99987.273,10.941125600309306
2004-11-01 18:35:00,9.826,9.81,99046.0,99047.625,0.0,283.324,99987.274,10.940135470400207
2004-11-01 18:40:00,9.84,9.778,99042.0,99048.833,0.0,283.322,99987.277,10.937141580008756
2004-11-01 18:45:00,9.806,9.788,99048.0,99050.042,0.0,283.319,99987.28,10.933144201708501
2004-11-01 18:50:00,9.82,9.788,99042.0,99051.25,0.0,283.315,99987.284,10.928145799096114
2004-11-01 18:55:00,9.864,9.792,99044.0,99052.458,0.0,283.31,99987.289,10.922145562293906
2004-11-01 19:00:00,9.822,9.78,99052.0,99053.667,0.0,283.305,99987.294,10.916144555641552
2004-11-01 19:05:00,9.738,9.79,99052.0,99056.111,0.0,283.299,99987.308,10.908135338475006
2004-11-01 19:10:00,9.714,9.8,99052.0,99058.556,0.0,283.292,99987.325,10.899125213927164
2004-11-01 19:15:00,9.728,9.816,99052.0,99061.0,0.0,283.283,99987.344,10.888112365057054
2004-11-01 19:20:00,9.73,9.822,99052.0,99063.444,0.0,283.274,99987.365,10.877101330763537
2004-11-01 19:25:00,9.752,9.79,99052.0,99065.889,0.0,283.264,99987.387,10.86508782696626
2004-11-01 19:30:00,9.716,9.806,99050.0,99068.333,0.0,283.252,99987.41,10.851070869989599
2004-11-01 19:35:00,9.68,9.812,99054.0,99070.778,0.0,283.238,99987.434,10.835048861938844
2004-11-01 19:40:00,9.636,9.798,99050.0,99073.222,0.0,283.223,99987.459,10.818026114925772
2004-11-01 19:45:00,9.61,9.808,99058.0,99075.667,0.0,283.207,99987.485,10.800001010241317
2004-11-01 19:50:00,9.596,9.824000000000002,99060.0,99078.111,0.0,283.191,99987.511,10.781977012519008
2004-11-01 19:55:00,9.675999999999998,9.77,99060.0,99080.556,0.0,283.175,99987.537,10.76395248246962
2004-11-01 20:00:00,9.626,9.762,99072.0,99083.0,0.0,283.158,99987.562,10.744925644641285
2004-11-01 20:05:00,9.64,9.756,99080.0,99083.514,0.0,283.141,99987.585,10.727478904903194
2004-11-01 20:10:00,9.564,9.746,99090.0,99084.028,0.0,283.127,99987.607,10.713039203344067
2004-11-01 20:15:00,9.454,9.712,99090.0,99084.542,0.0,283.116,99987.628,10.701606527268325
2004-11-01 20:20:00,9.376,9.702,99088.0,99085.056,0.0,283.112,99987.645,10.697188815504092
2004-11-01 20:25:00,9.31,9.688,99084.0,99085.569,0.0,283.116,99987.658,10.70078945265891
2004-11-01 20:30:00,9.3,9.624,99080.0,99086.083,0.0,283.127,99987.666,10.711403359377755
2004-11-01 20:35:00,9.184,9.566,99082.0,99086.597,0.0,283.144,99987.669,10.728028731328891
2004-11-01 20:40:00,9.262,9.548,99084.0,99087.111,0.0,283.163,99987.67,10.74665761359904
2004-11-01 20:45:00,9.286,9.524,99080.0,99087.625,0.0,283.181,99987.672,10.76428466490529
2004-11-01 20:50:00,9.22,9.498,99084.0,99088.139,0.0,283.193,99987.677,10.775898574216171
2004-11-01 20:55:00,9.16,9.446000000000002,99082.0,99088.653,0.0,283.199,99987.688,10.781501804778145
2004-11-01 21:00:00,9.146,9.386,99086.0,99089.167,0.0,283.195,99987.704,10.777083230599715
2004-11-01 21:05:00,9.198,9.314,99086.0,99089.306,0.0,283.179,99987.74,10.760957200931898
2004-11-01 21:10:00,9.182,9.246,99090.0,99089.444,0.0,283.149,99987.788,10.730805561523368
2004-11-01 21:15:00,9.18,9.228,99098.0,99089.583,0.0,283.106,99987.845,10.687626830190652
2004-11-01 21:20:00,9.16,9.248,99104.0,99089.722,0.0,283.055,99987.907,10.636431505801738
2004-11-01 21:25:00,9.15,9.198,99102.0,99089.861,0.0,282.999,99987.972,10.580225719960481
