,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithoutCooling_3_12.csv,9_TempProf_cur[20.0],9_PresProf_cur[20.0],9_sensor_idx_20.0
2004-09-01 04:20:00,14.826,12.108,99140.0,99146.611,0.0,286.255,99984.014,13.794398867561881
2004-09-01 04:25:00,14.852,11.476,99136.0,99147.931,0.0,286.159,99984.136,13.69717554890508
2004-09-01 04:30:00,14.87,11.258,99138.0,99149.25,0.0,286.065,99984.257,13.601957723476232
2004-09-01 04:35:00,14.8,11.272,99136.0,99150.569,0.0,285.973,99984.376,13.508743723579016
2004-09-01 04:40:00,14.663999999999998,11.326,99142.0,99151.889,0.0,285.883,99984.492,13.417531883661866
2004-09-01 04:45:00,14.602,11.068,99150.0,99153.208,0.0,285.796,99984.605,13.32932622959072
2004-09-01 04:50:00,14.64,11.01,99152.0,99154.528,0.0,285.71,99984.716,13.24212112357435
2004-09-01 04:55:00,14.654,11.044,99148.0,99155.847,0.0,285.627,99984.825,13.157922976920645
2004-09-01 05:00:00,14.812,11.1,99152.0,99157.167,0.0,285.545,99984.931,13.074724528035517
2004-09-01 05:05:00,14.982,10.972,99150.0,99157.556,0.0,285.542,99984.917,13.071384785692771
2004-09-01 05:10:00,15.01,10.854,99152.0,99157.944,0.0,285.529,99984.949,13.058059755529825
2004-09-01 05:15:00,14.942000000000002,10.778,99156.0,99158.333,0.0,285.549,99984.919,13.077761614890676
2004-09-01 05:20:00,14.82,10.642,99162.0,99158.722,0.0,285.594,99984.857,13.122496619623632
2004-09-01 05:25:00,14.782,10.492,99160.0,99159.111,0.0,285.666,99984.762,13.194268589334229
2004-09-01 05:30:00,14.772,11.048,99166.0,99159.5,0.0,285.762,99984.634,13.290070271913748
2004-09-01 05:35:00,14.824000000000002,11.078,99154.0,99159.889,0.0,285.869,99984.496,13.39688955828666
2004-09-01 05:40:00,15.006,10.85,99160.0,99160.278,0.0,285.986,99984.344,13.513720739357609
2004-09-01 05:45:00,14.938,11.006,99162.0,99160.667,0.0,286.111,99984.18,13.638560658580559
2004-09-01 05:50:00,15.046,11.466,99158.0,99161.056,0.0,286.243,99984.009,13.77041100185096
2004-09-01 05:55:00,15.068,11.808,99154.0,99161.444,0.0,286.379,99983.833,13.906267102686797
2004-09-01 06:00:00,15.0,12.034,99148.0,99161.833,0.0,286.517,99983.653,14.044123375172887
2004-09-01 06:05:00,14.98,12.276,99154.0,99160.875,0.0,286.652,99983.481,14.180094960279007
2004-09-01 06:10:00,14.74,12.714,99160.0,99159.917,0.0,286.788,99983.307,14.317067892190778
2004-09-01 06:15:00,14.862,13.086000000000002,99156.0,99158.958,0.0,286.925,99983.13,14.455042182211457
2004-09-01 06:20:00,15.288,13.302,99158.0,99158.0,0.0,287.063,99982.951,14.59401699801839
2004-09-01 06:25:00,14.913999999999998,13.404,99162.0,99157.042,0.0,287.203,99982.771,14.734996371225407
2004-09-01 06:30:00,15.022,13.434,99170.0,99156.083,0.0,287.35,99982.585,14.882988909675191
2004-09-01 06:35:00,15.184,13.672,99172.0,99155.125,0.0,287.499,99982.398,15.03298521796063
2004-09-01 06:40:00,15.322,14.046,99170.0,99154.167,0.0,287.649,99982.21,15.183983757238138
2004-09-01 06:45:00,15.406,14.61,99170.0,99153.208,0.0,287.8,99982.02,15.335984539811363
2004-09-01 06:50:00,15.502,15.028,99158.0,99152.25,0.0,287.954,99981.828,15.490990677499155
2004-09-01 06:55:00,16.206,14.864,99164.0,99151.292,0.0,288.111,99981.634,15.64900301928975
2004-09-01 07:00:00,15.884,14.78,99160.0,99150.333,0.0,288.27,99981.438,15.809020025716904
2004-09-01 07:05:00,16.228,15.018,99156.0,99149.222,0.0,288.463,99981.188,16.003201199608725
2004-09-01 07:10:00,16.422,15.204,99152.0,99148.111,0.0,288.676,99980.922,16.217418008080074
2004-09-01 07:15:00,16.962,15.244,99148.0,99147.0,0.0,288.894,99980.652,16.43664454607324
2004-09-01 07:20:00,16.666,15.544,99150.0,99145.889,0.0,289.11,99980.382,16.653867358641833
2004-09-01 07:25:00,16.644,15.868,99148.0,99144.778,0.0,289.322,99980.113,16.867082455896252
2004-09-01 07:30:00,16.796,16.318,99150.0,99143.667,0.0,289.536,99979.844,17.082303409554015
2004-09-01 07:35:00,16.468,16.93,99156.0,99142.556,0.0,289.751,99979.575,17.298527826953148
2004-09-01 07:40:00,16.642000000000003,17.18,99152.0,99141.444,0.0,289.972,99979.302,17.520765276882514
2004-09-01 07:45:00,17.136,17.788,99152.0,99140.333,0.0,290.193,99979.029,17.74300297447803
2004-09-01 07:50:00,17.509999999999998,18.116,99138.0,99139.222,0.0,290.416,99978.754,17.96724492134456
2004-09-01 07:55:00,17.518,18.164,99142.0,99138.111,0.0,290.642,99978.478,18.194494378657055
2004-09-01 08:00:00,17.594,18.476,99142.0,99137.0,0.0,290.874,99978.197,18.42775528828747
2004-09-01 08:05:00,17.972,18.484,99140.0,99133.097,0.0,291.068,99977.981,18.62532974098616
2004-09-01 08:10:00,18.472,18.7,99144.0,99129.194,0.0,291.24,99977.785,18.800871500928622
2004-09-01 08:15:00,18.442,18.978,99146.0,99125.292,0.0,291.403,99977.594,18.96739838443483
2004-09-01 08:20:00,18.68,19.484,99146.0,99121.389,0.0,291.562,99977.404,19.129920761382778
2004-09-01 08:25:00,18.724,19.564,99142.0,99117.486,0.0,291.72,99977.215,19.291445081430652
2004-09-01 08:30:00,18.91,19.754,99138.0,99113.583,0.0,291.884,99977.022,19.458984515509485
2004-09-01 08:35:00,19.146,20.26,99134.0,99109.681,0.0,292.047,99976.83,19.625525132444977
2004-09-01 08:40:00,19.57,20.58,99130.0,99105.778,0.0,292.213,99976.635,19.795075260037322
2004-09-01 08:45:00,19.574,20.93,99136.0,99101.875,0.0,292.381,99976.438,19.966632468948774
2004-09-01 08:50:00,20.076,21.372,99128.0,99097.972,0.0,292.552,99976.24,20.14120018662254
2004-09-01 08:55:00,20.32,21.386000000000003,99118.0,99094.069,0.0,292.722,99976.041,20.314768358564663
2004-09-01 09:00:00,20.332,21.438,99110.0,99090.167,0.0,292.893,99975.842,20.489342040251415
2004-09-01 09:05:00,20.306,21.304,99110.0,99085.792,0.0,293.025,99975.699,20.62526789606352
2004-09-01 09:10:00,20.65,21.726,99104.0,99081.417,0.0,293.139,99975.569,20.7431618149036
2004-09-01 09:15:00,21.142000000000003,22.312,99098.0,99077.042,0.0,293.251,99975.439,20.859053573330755
2004-09-01 09:20:00,21.204,22.482,99100.0,99072.667,0.0,293.367,99975.306,20.978956157353764
2004-09-01 09:25:00,21.624,22.212,99092.0,99068.292,0.0,293.489,99975.17,21.104874930615097
2004-09-01 09:30:00,21.972,22.22,99090.0,99063.917,0.0,293.613,99975.032,21.232800465928108
2004-09-01 09:35:00,21.878,22.578,99088.0,99059.542,0.0,293.738,99974.893,21.3617310434131
2004-09-01 09:40:00,22.234,22.552,99080.0,99055.167,0.0,293.862,99974.754,21.489662249227877
2004-09-01 09:45:00,22.35,22.608,99074.0,99050.792,0.0,293.987,99974.613,21.61859767759148
2004-09-01 09:50:00,22.284,22.736,99068.0,99046.417,0.0,294.112,99974.471,21.74753553610725
2004-09-01 09:55:00,22.634,22.796,99068.0,99042.042,0.0,294.239,99974.328,21.878481190209982
2004-09-01 10:00:00,22.8,23.198,99062.0,99037.667,0.0,294.366,99974.184,22.009429321837274
2004-09-01 10:05:00,23.124,23.528,99056.0,99032.556,0.0,294.495,99974.037,22.14301130507522
2004-09-01 10:10:00,23.25,23.65,99052.0,99027.444,0.0,294.634,99973.885,22.286621152278997
2004-09-01 10:15:00,23.21,23.724,99048.0,99022.333,0.0,294.777,99973.731,22.434243688534764
2004-09-01 10:20:00,23.376,23.78,99048.0,99017.222,0.0,294.926,99973.572,22.58788290444545
2004-09-01 10:25:00,23.606,23.576,99046.0,99012.111,0.0,295.08,99973.411,22.746538824401682
2004-09-01 10:30:00,24.018,24.012,99038.0,99007.0,0.0,295.239,99973.246,22.910209967362903
2004-09-01 10:35:00,24.544,24.244,99030.0,99001.889,0.0,295.398,99973.081,23.073885953723334
2004-09-01 10:40:00,24.098,24.336,99024.0,98996.778,0.0,295.558,99972.915,23.2385687462521
2004-09-01 10:45:00,24.676,24.364,99024.0,98991.667,0.0,295.718,99972.748,23.403255562521565
2004-09-01 10:50:00,24.726,24.498,99012.0,98986.556,0.0,295.88,99972.58,23.569952079266272
2004-09-01 10:55:00,24.72,24.574,99012.0,98981.444,0.0,296.042,99972.41,23.736652683715477
2004-09-01 11:00:00,24.446,24.676,99010.0,98976.333,0.0,296.206,99972.24,23.905363092928837
2004-09-01 11:05:00,24.884,25.028,99000.0,98970.944,0.0,296.372,99972.065,24.076318774547588
2004-09-01 11:10:00,24.794,25.026,98990.0,98965.556,0.0,296.518,99971.898,24.22722778624194
2004-09-01 11:15:00,25.076,25.634000000000004,98986.0,98960.167,0.0,296.65,99971.738,24.36410757512766
2004-09-01 11:20:00,25.42,25.542,98984.0,98954.778,0.0,296.774,99971.582,24.49297166818826
2004-09-01 11:25:00,25.516,25.444,98978.0,98949.389,0.0,296.894,99971.427,24.617828923555294
2004-09-01 11:30:00,25.888,25.446,98966.0,98944.0,0.0,297.007,99971.275,24.735671989759282
2004-09-01 11:35:00,25.514,25.51,98966.0,98938.611,0.0,297.108,99971.128,24.841487388250812
2004-09-01 11:40:00,25.742,25.564,98968.0,98933.222,0.0,297.232,99970.971,24.970366393047584
2004-09-01 11:45:00,25.87,25.774,98960.0,98927.833,0.0,297.371,99970.805,25.11428686224201
2004-09-01 11:50:00,26.088,25.822000000000003,98956.0,98922.444,0.0,297.534,99970.629,25.28227578478078
2004-09-01 11:55:00,26.386000000000003,26.332,98952.0,98917.056,0.0,297.705,99970.448,25.458289096917838
2004-09-01 12:00:00,26.384,26.588,98950.0,98911.667,0.0,297.872,99970.267,25.630296563020636
2004-09-01 12:05:00,26.18,26.372000000000003,98934.0,98907.708,0.0,298.032,99970.09,25.794055232343283
2004-09-01 12:10:00,26.648000000000003,26.598000000000003,98926.0,98903.75,0.0,298.203,99969.908,25.968846226066773
2004-09-01 12:15:00,26.312,26.71,98922.0,98899.792,0.0,298.377,99969.723,26.146647817708697
2004-09-01 12:20:00,26.360000000000003,26.69,98920.0,98895.833,0.0,298.551,99969.539,26.324455115307217
2004-09-01 12:25:00,27.088,26.886000000000003,98912.0,98891.875,0.0,298.722,99969.355,26.499256219639904
2004-09-01 12:30:00,27.276,27.380000000000003,98906.0,98887.917,0.0,298.892,99969.171,26.673058128008563
2004-09-01 12:35:00,27.156,27.304,98894.0,98883.958,0.0,299.058,99968.989,26.8428540140539
2004-09-01 12:40:00,27.126,27.26,98896.0,98880.0,0.0,299.222,99968.808,27.0106474298604
2004-09-01 12:45:00,27.382,27.328,98896.0,98876.042,0.0,299.383,99968.628,27.175436030597155
2004-09-01 12:50:00,27.502,27.128,98894.0,98872.083,0.0,299.544,99968.448,27.34022920549836
2004-09-01 12:55:00,27.346,27.356,98890.0,98868.125,0.0,299.702,99968.268,27.502015707355667
2004-09-01 13:00:00,27.964,27.708,98888.0,98864.167,0.0,299.857,99968.091,27.66079888821463
2004-09-01 13:05:00,28.01,27.53,98886.0,98861.444,0.0,299.984,99967.943,27.790446040956624
2004-09-01 13:10:00,28.532,27.968,98882.0,98858.722,0.0,300.088,99967.809,27.89703285833093
2004-09-01 13:15:00,28.44,28.228,98876.0,98856.0,0.0,300.188,99967.677,27.99961023063355
2004-09-01 13:20:00,27.974,27.926,98866.0,98853.278,0.0,300.289,99967.545,28.1031924001731
2004-09-01 13:25:00,27.888,28.110000000000003,98866.0,98850.556,0.0,300.389,99967.412,28.205772090637083
2004-09-01 13:30:00,28.374,28.146,98858.0,98847.833,0.0,300.486,99967.282,28.30534714882799
2004-09-01 13:35:00,28.87,28.104000000000003,98854.0,98845.111,0.0,300.577,99967.154,28.39890520241778
2004-09-01 13:40:00,28.664,28.376,98850.0,98842.389,0.0,300.674,99967.024,28.498482429450576
2004-09-01 13:45:00,29.062,28.69,98846.0,98839.667,0.0,300.781,99966.89,28.608090231242386
2004-09-01 13:50:00,28.34,28.464,98850.0,98836.944,0.0,300.897,99966.751,28.72672558347989
2004-09-01 13:55:00,28.314,28.854000000000003,98848.0,98834.222,0.0,301.015,99966.611,28.847367548542195
2004-09-01 14:00:00,28.926,28.922000000000004,98846.0,98831.5,0.0,301.133,99966.472,28.968012230319744
2004-09-01 14:05:00,29.134000000000004,28.878,98854.0,98826.25,0.0,301.209,99966.388,29.0487794538372
2004-09-01 14:10:00,29.12,29.058,98856.0,98821.0,0.0,301.283,99966.31,29.127547855882312
2004-09-01 14:15:00,28.874,28.662,98848.0,98815.75,0.0,301.356,99966.233,29.205316341610683
2004-09-01 14:20:00,28.93,28.95,98844.0,98810.5,0.0,301.424,99966.159,29.278073272984898
2004-09-01 14:25:00,29.338,28.97,98834.0,98805.25,0.0,301.509,99966.079,29.367884252311626
2004-09-01 14:30:00,29.49,29.166,98824.0,98800.0,0.0,301.613,99965.993,29.47675676337002
2004-09-01 14:35:00,29.29,29.17,98820.0,98794.75,0.0,301.697,99965.918,29.56557471101462
2004-09-01 14:40:00,28.644,28.962,98818.0,98789.5,0.0,301.758,99965.855,29.63132789452868
2004-09-01 14:45:00,28.274,29.214,98814.0,98784.25,0.0,301.803,99965.803,29.68103825904251
2004-09-01 14:50:00,28.194,29.046,98814.0,98779.0,0.0,301.831,99965.761,29.713700796613864
2004-09-01 14:55:00,28.08,29.23,98806.0,98773.75,0.0,301.842,99965.73,29.729315605007002
2004-09-01 15:00:00,27.886000000000003,29.004,98790.0,98768.5,0.0,301.899,99965.62,29.79102137291511
2004-09-01 15:05:00,27.768,28.946,98788.0,98767.056,0.0,301.804,99965.72,29.697046429693216
2004-09-01 15:10:00,27.604,28.568,98780.0,98765.611,0.0,301.633,99965.874,29.526855297362204
2004-09-01 15:15:00,27.682,28.610000000000003,98782.0,98764.167,0.0,301.451,99966.035,29.34562966615215
2004-09-01 15:20:00,27.724,28.448,98774.0,98762.722,0.0,301.275,99966.193,29.170421464798608
2004-09-01 15:25:00,27.78,28.204,98770.0,98761.278,0.0,301.099,99966.35,28.99520991112371
2004-09-01 15:30:00,27.734,28.058,98762.0,98759.833,0.0,300.921,99966.508,28.817991526301398
2004-09-01 15:35:00,27.792,27.928000000000004,98760.0,98758.389,0.0,300.767,99966.655,28.664844752191925
2004-09-01 15:40:00,27.746,27.944,98758.0,98756.944,0.0,300.627,99966.796,28.525741114845403
2004-09-01 15:45:00,27.834000000000003,27.860000000000003,98758.0,98755.5,0.0,300.492,99966.933,28.391649354526294
2004-09-01 15:50:00,27.758,27.82,98752.0,98754.056,0.0,300.361,99967.069,28.261569507991453
2004-09-01 15:55:00,27.586,27.558,98748.0,98752.611,0.0,300.232,99967.204,28.133495499381127
2004-09-01 16:00:00,27.666,27.162,98736.0,98751.167,0.0,300.106,99967.337,28.00842825707332
2004-09-01 16:05:00,27.384,27.084,98736.0,98754.889,0.0,299.961,99967.496,27.859811987167518
2004-09-01 16:10:00,27.272,27.110000000000003,98734.0,98758.611,0.0,299.815,99967.656,27.710196250519687
2004-09-01 16:15:00,27.062,27.14,98742.0,98762.333,0.0,299.672,99967.816,27.563594119490972
2004-09-01 16:20:00,26.92,27.058,98746.0,98766.056,0.0,299.527,99967.977,27.414988163050907
2004-09-01 16:25:00,26.656,26.966,98752.0,98769.778,0.0,299.362,99968.149,27.246326585716076
2004-09-01 16:30:00,26.588,26.724,98750.0,98773.5,0.0,299.222,99968.309,27.102744379446847
2004-09-01 16:35:00,26.484,26.614,98758.0,98777.222,0.0,299.095,99968.463,26.972204721630135
2004-09-01 16:40:00,26.478,26.552,98756.0,98780.944,0.0,298.963,99968.619,26.83665244837374
2004-09-01 16:45:00,26.358,26.468,98760.0,98784.667,0.0,298.827,99968.777,26.69709025814825
2004-09-01 16:50:00,26.184,26.394,98768.0,98788.389,0.0,298.685,99968.938,26.551514060136583
2004-09-01 16:55:00,26.01,26.242,98776.0,98792.111,0.0,298.544,99969.099,26.406944347805393
2004-09-01 17:00:00,25.784,26.142000000000003,98774.0,98795.833,0.0,298.401,99969.262,26.26037265523189
2004-09-01 17:05:00,25.558,25.976,98772.0,98800.986,0.0,298.238,99969.453,26.092521027527027
2004-09-01 17:10:00,25.358,25.784,98776.0,98806.139,0.0,298.067,99969.651,25.916653553492665
2004-09-01 17:15:00,25.26,25.48,98786.0,98811.292,0.0,297.896,99969.849,25.740791297226565
2004-09-01 17:20:00,25.12,25.298,98794.0,98816.444,0.0,297.723,99970.048,25.562929327323218
2004-09-01 17:25:00,24.954,25.124,98800.0,98821.597,0.0,297.551,99970.247,25.38607507616274
2004-09-01 17:30:00,24.694,24.812,98800.0,98826.75,0.0,297.378,99970.448,25.208224479813964
2004-09-01 17:35:00,24.57,24.644,98806.0,98831.903,0.0,297.205,99970.648,25.030378300529833
2004-09-01 17:40:00,24.504,24.522,98804.0,98837.056,0.0,297.03,99970.85,24.850532561990065
2004-09-01 17:45:00,24.324,24.306,98804.0,98842.208,0.0,296.856,99971.051,24.67169541177293
2004-09-01 17:50:00,24.16,24.042,98816.0,98847.361,0.0,296.682,99971.254,24.492864399485825
2004-09-01 17:55:00,24.032,23.826,98818.0,98852.514,0.0,296.507,99971.457,24.313035457502565
2004-09-01 18:00:00,23.872,23.692,98832.0,98857.667,0.0,296.332,99971.66,24.133211838348416
2004-09-01 18:05:00,23.822,23.51,98828.0,98866.778,0.0,296.212,99971.79,24.00510483665238
2004-09-01 18:10:00,23.754,23.324,98830.0,98875.889,0.0,296.104,99971.91,23.889034409383555
2004-09-01 18:15:00,23.658,23.162,98834.0,98885.0,0.0,296.001,99972.028,23.77798449986028
2004-09-01 18:20:00,23.494,23.024,98846.0,98894.111,0.0,295.899,99972.145,23.667943144145113
2004-09-01 18:25:00,23.37,22.896,98846.0,98903.222,0.0,295.799,99972.26,23.559912494424225
2004-09-01 18:30:00,23.274,22.76,98852.0,98912.333,0.0,295.7,99972.375,23.45289103847574
2004-09-01 18:35:00,23.19,22.62,98856.0,98921.444,0.0,295.603,99972.489,23.34788087598531
2004-09-01 18:40:00,23.058,22.496,98874.0,98930.556,0.0,295.507,99972.601,23.243877144203054
2004-09-01 18:45:00,22.93,22.326,98884.0,98939.667,0.0,295.412,99972.712,23.14088232723458
2004-09-01 18:50:00,22.792,22.192,98898.0,98948.778,0.0,295.318,99972.822,23.038895489362176
2004-09-01 18:55:00,22.712,22.076,98912.0,98957.889,0.0,295.225,99972.931,22.937916552099466
2004-09-01 19:00:00,22.612,22.0,98918.0,98967.0,0.0,295.135,99973.037,22.839949537070368
2004-09-01 19:05:00,22.476,21.902,98928.0,98971.292,0.0,295.065,99973.115,22.766142528300463
2004-09-01 19:10:00,22.426,21.794,98938.0,98975.583,0.0,295.002,99973.188,22.699354162353757
2004-09-01 19:15:00,22.32,21.702,98936.0,98979.875,0.0,294.94,99973.259,22.633567852920066
2004-09-01 19:20:00,22.26,21.592,98940.0,98984.167,0.0,294.929,99973.304,22.618906507150825
2004-09-01 19:25:00,22.236,21.492,98956.0,98988.458,0.0,294.913,99973.35,22.59923315867013
2004-09-01 19:30:00,22.162,21.414,98968.0,98992.75,0.0,294.877,99973.402,22.559508164140595
2004-09-01 19:35:00,22.038,21.302,98986.0,98997.042,0.0,294.826,99973.462,22.504748859611993
2004-09-01 19:40:00,21.892000000000003,21.272,99004.0,99001.333,0.0,294.756,99973.536,22.43095052545374
2004-09-01 19:45:00,21.858,21.264000000000003,99002.0,99005.625,0.0,294.687,99973.612,22.3581577281754
2004-09-01 19:50:00,21.816,21.202,99010.0,99009.917,0.0,294.615,99973.689,22.282359341362678
2004-09-01 19:55:00,21.822,21.124,99018.0,99014.208,0.0,294.552,99973.762,22.21558524788611
2004-09-01 20:00:00,21.746,21.056,99020.0,99018.5,0.0,294.487,99973.834,22.146805699029642
2004-09-01 20:05:00,21.586,21.032,99020.0,99018.542,0.0,294.44,99973.88,22.099679490662368
2004-09-01 20:10:00,21.594,20.952,99020.0,99018.583,0.0,294.396,99973.922,22.055559005666794
2004-09-01 20:15:00,21.552,20.908,99022.0,99018.625,0.0,294.359,99973.959,22.018452695260464
2004-09-01 20:20:00,21.426,20.812,99014.0,99018.667,0.0,294.321,99973.997,21.98034448043046
2004-09-01 20:25:00,21.37,20.662,99010.0,99018.708,0.0,294.285,99974.033,21.944240930234514
2004-09-01 20:30:00,21.29,20.59,99008.0,99018.75,0.0,294.247,99974.071,21.906132717414323
2004-09-01 20:35:00,21.31,20.558,99018.0,99018.792,0.0,294.212,99974.107,21.871031067087927
2004-09-01 20:40:00,21.248,20.474,99010.0,99018.833,0.0,294.176,99974.144,21.83492836413859
2004-09-01 20:45:00,21.216,20.358,99018.0,99018.875,0.0,294.141,99974.18,21.79982671620911
2004-09-01 20:50:00,21.152,20.378,99030.0,99018.917,0.0,294.105,99974.217,21.763723163466864
2004-09-01 20:55:00,21.056,20.486,99032.0,99018.958,0.0,294.071,99974.253,21.729625119506068
2004-09-01 21:00:00,21.066,20.504,99032.0,99019.0,0.0,294.036,99974.289,21.69452347524566
2004-09-01 21:05:00,21.052,20.516,99028.0,99022.708,0.0,293.964,99974.397,21.619259646171656
2004-09-01 21:10:00,20.97,20.526,99024.0,99026.417,0.0,293.869,99974.525,21.520950712958097
2004-09-01 21:15:00,21.008,20.522,99014.0,99030.125,0.0,293.766,99974.661,21.414629743978367
2004-09-01 21:20:00,20.952,20.524,99010.0,99033.833,0.0,293.658,99974.798,21.303298357086703
2004-09-01 21:25:00,20.924,20.504,99010.0,99037.542,0.0,293.551,99974.935,21.192971201715864
2004-09-01 21:30:00,20.92,20.47,99008.0,99041.25,0.0,293.444,99975.073,21.082648101167706
2004-09-01 21:35:00,20.896,20.452,99010.0,99044.958,0.0,293.337,99975.21,20.972326521166906
