,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithCooling_3_12.csv,10_TempProf_cur[20.0],10_PresProf_cur[20.0],10_sensor_idx_20.0
2004-10-01 01:35:00,17.148,17.386,99854.0,99832.694,0.0,290.471,99978.531,17.44229345998798
2004-10-01 01:40:00,17.146,17.296,99838.0,99828.889,0.0,290.444,99978.57,17.418481997726985
2004-10-01 01:45:00,17.122,17.288,99842.0,99825.083,0.0,290.417,99978.61,17.39467176003967
2004-10-01 01:50:00,17.146,17.232,99838.0,99821.278,0.0,290.39,99978.649,17.37085941969258
2004-10-01 01:55:00,17.176,17.22,99836.0,99817.472,0.0,290.364,99978.688,17.348047934305555
2004-10-01 02:00:00,17.137999999999998,17.212,99834.0,99813.667,0.0,290.337,99978.727,17.32423472684019
2004-10-01 02:05:00,17.094,17.186,99824.0,99812.25,0.0,290.314,99978.753,17.30242475457686
2004-10-01 02:10:00,17.024,17.144,99826.0,99810.833,0.0,290.295,99978.777,17.284614875882028
2004-10-01 02:15:00,17.012,17.066,99814.0,99809.417,0.0,290.278,99978.8,17.268804169086764
2004-10-01 02:20:00,16.97,17.014,99810.0,99808.0,0.0,290.263,99978.822,17.25499432348812
2004-10-01 02:25:00,16.97,16.968,99808.0,99806.583,0.0,290.249,99978.843,17.24218403842292
2004-10-01 02:30:00,17.018,16.934,99806.0,99805.167,0.0,290.236,99978.864,17.230373324921004
2004-10-01 02:35:00,16.98,16.91,99808.0,99803.75,0.0,290.223,99978.884,17.218562527398944
2004-10-01 02:40:00,16.934,16.918,99814.0,99802.333,0.0,290.211,99978.904,17.207752150094848
2004-10-01 02:45:00,16.912,16.851999999999997,99810.0,99800.917,0.0,290.199,99978.925,17.196941694091095
2004-10-01 02:50:00,16.912,16.796,99806.0,99799.5,0.0,290.187,99978.945,17.186131162336494
2004-10-01 02:55:00,16.954,16.776,99804.0,99798.083,0.0,290.176,99978.965,17.17632107139383
2004-10-01 03:00:00,16.976,16.798000000000002,99804.0,99796.667,0.0,290.166,99978.984,17.16750977113918
2004-10-01 03:05:00,16.869999999999997,16.812,99806.0,99796.458,0.0,290.155,99979.005,17.156695348589437
2004-10-01 03:10:00,16.862000000000002,16.732,99800.0,99796.25,0.0,290.142,99979.027,17.14387986356445
2004-10-01 03:15:00,16.856,16.664,99796.0,99796.042,0.0,290.128,99979.05,17.130064668126693
2004-10-01 03:20:00,16.878,16.676,99794.0,99795.833,0.0,290.111,99979.074,17.11324954243213
2004-10-01 03:25:00,16.85,16.786,99796.0,99795.625,0.0,290.093,99979.099,17.095433867523525
2004-10-01 03:30:00,16.78,16.791999999999998,99798.0,99795.417,0.0,290.074,99979.125,17.076618473140854
2004-10-01 03:35:00,16.762,16.764,99798.0,99795.208,0.0,290.053,99979.151,17.055802831829624
2004-10-01 03:40:00,16.753999999999998,16.722,99792.0,99795.0,0.0,290.032,99979.178,17.034987161181164
2004-10-01 03:45:00,16.696,16.646,99796.0,99794.792,0.0,290.01,99979.204,17.013170104526978
2004-10-01 03:50:00,16.734,16.556,99790.0,99794.583,0.0,289.987,99979.232,16.99035498147316
2004-10-01 03:55:00,16.741999999999997,16.532,99790.0,99794.375,0.0,289.965,99979.259,16.968538695810423
2004-10-01 04:00:00,16.768,16.53,99786.0,99794.167,0.0,289.942,99979.286,16.945721850809548
2004-10-01 04:05:00,16.774,16.504,99788.0,99793.458,0.0,289.922,99979.303,16.92631476763114
2004-10-01 04:10:00,16.758000000000003,16.490000000000002,99790.0,99792.75,0.0,289.907,99979.315,16.911905298306976
2004-10-01 04:15:00,16.744,16.418,99788.0,99792.042,0.0,289.894,99979.325,16.89949518581483
2004-10-01 04:20:00,16.716,16.398,99794.0,99791.333,0.0,289.885,99979.333,16.891086350851253
2004-10-01 04:25:00,16.666,16.404,99792.0,99790.625,0.0,289.876,99979.34,16.8826758233929
2004-10-01 04:30:00,16.668,16.462,99790.0,99789.917,0.0,289.869,99979.347,16.8762663495084
2004-10-01 04:35:00,16.656,16.434,99796.0,99789.208,0.0,289.862,99979.353,16.86985685389368
2004-10-01 04:40:00,16.602,16.318,99800.0,99788.5,0.0,289.856,99979.36,16.864447880036096
2004-10-01 04:45:00,16.606,16.247999999999998,99806.0,99787.792,0.0,289.849,99979.366,16.85803750867956
2004-10-01 04:50:00,16.562,16.296,99804.0,99787.083,0.0,289.843,99979.372,16.852628495963415
2004-10-01 04:55:00,16.608,16.308,99796.0,99786.375,0.0,289.837,99979.378,16.847218632879958
2004-10-01 05:00:00,16.61,16.306,99796.0,99785.667,102.582,289.83,99979.383,16.8408073662348
2004-10-01 05:05:00,16.656,16.358,99792.0,99788.0,105.143,290.666,99979.078,17.675072818520334
2004-10-01 05:10:00,16.656,16.244,99788.0,99790.333,110.665,291.212,99978.791,18.219184174307202
2004-10-01 05:15:00,16.69,16.158,99790.0,99792.667,56.143,291.323,99978.634,18.32816342076262
2004-10-01 05:20:00,16.663999999999998,16.166,99782.0,99795.0,54.523,290.857,99978.82,17.860124313072163
2004-10-01 05:25:00,16.652,16.21,99782.0,99797.333,53.408,290.589,99978.982,17.590174059346623
2004-10-01 05:30:00,16.68,16.166,99778.0,99799.667,52.892,290.487,99979.054,17.48623686606078
2004-10-01 05:35:00,16.631999999999998,16.253999999999998,99778.0,99802.0,52.744,290.473,99979.07,17.470299969884195
2004-10-01 05:40:00,16.584,16.266000000000002,99782.0,99804.333,52.742,290.489,99979.064,17.48436004122732
2004-10-01 05:45:00,16.506,16.332,99782.0,99806.667,52.805,290.51,99979.053,17.503417434821074
2004-10-01 05:50:00,16.528,16.362000000000002,99786.0,99809.0,52.899,290.525,99979.045,17.51647501026008
2004-10-01 05:55:00,16.544,16.360000000000003,99792.0,99811.333,53.009,290.532,99979.041,17.52153192682215
2004-10-01 06:00:00,16.526,16.314,99794.0,99813.667,106.183,290.534,99979.041,17.521588933329838
2004-10-01 06:05:00,16.596,16.172,99802.0,99816.139,54.868,290.896,99978.874,17.881559941123896
2004-10-01 06:10:00,16.534,16.154,99802.0,99818.611,54.399,290.776,99978.844,17.759418578102043
2004-10-01 06:15:00,16.485999999999997,16.164,99806.0,99821.083,54.044,290.714,99978.811,17.695302702859408
2004-10-01 06:20:00,16.53,16.21,99808.0,99823.556,54.011,290.721,99978.753,17.700196819273344
2004-10-01 06:25:00,16.55,16.27,99812.0,99826.028,54.193,290.779,99978.665,17.75608906332002
2004-10-01 06:30:00,16.592,16.338,99816.0,99828.5,54.444,290.859,99978.558,17.83397416139053
2004-10-01 06:35:00,16.584,16.424,99820.0,99830.972,54.775,290.947,99978.442,17.919854028164934
2004-10-01 06:40:00,16.62,16.472,99826.0,99833.444,55.154,291.036,99978.323,18.006730572674144
2004-10-01 06:45:00,16.656,16.568,99830.0,99835.917,55.569,291.126,99978.204,18.09460543554934
2004-10-01 06:50:00,16.696,16.702,99826.0,99838.389,56.029,291.216,99978.083,18.182478196232125
2004-10-01 06:55:00,16.726,16.818,99822.0,99840.861,56.511,291.308,99977.961,18.272349637892205
2004-10-01 07:00:00,16.844,16.978,99824.0,99843.333,114.071,291.402,99977.838,18.364219715215825
2004-10-01 07:05:00,17.024,17.354000000000003,99828.0,99845.875,119.31,291.88,99977.581,18.840063011885718
2004-10-01 07:10:00,17.208000000000002,17.484,99834.0,99848.417,63.764,292.198,99977.362,19.15587143902053
2004-10-01 07:15:00,17.366,18.026,99840.0,99850.958,63.144,291.958,99977.374,18.91366715807868
2004-10-01 07:20:00,17.468,18.464,99842.0,99853.5,62.713,291.83,99977.391,18.78350948838164
2004-10-01 07:25:00,17.497999999999998,18.54,99840.0,99856.042,62.63,291.82,99977.359,18.771353820894433
2004-10-01 07:30:00,17.59,18.276,99848.0,99858.583,61.086,291.668,99977.371,18.61718765908421
2004-10-01 07:35:00,17.663999999999998,18.614,99852.0,99861.125,59.146,291.594,99977.35,18.54102135820932
2004-10-01 07:40:00,17.728,19.058,99854.0,99863.667,58.763,291.653,99977.269,18.59784941472242
2004-10-01 07:45:00,18.106,19.218,99852.0,99866.208,59.07,291.76,99977.16,18.702669363509074
2004-10-01 07:50:00,18.154,19.354000000000003,99852.0,99868.75,59.413,291.877,99977.043,18.817483340955846
2004-10-01 07:55:00,18.306,19.692,99854.0,99871.292,59.991,291.985,99976.927,18.923293721026766
2004-10-01 08:00:00,18.446,19.768,99862.0,99873.833,58.136,292.082,99976.816,19.018104300551954
2004-10-01 08:05:00,18.568,19.75,99868.0,99874.125,58.327,292.167,99976.708,19.10279469178971
2004-10-01 08:10:00,19.008,19.828,99870.0,99874.417,58.499,292.256,99976.598,19.19148438673085
2004-10-01 08:15:00,19.196,19.832,99872.0,99874.708,58.527,292.351,99976.485,19.286173953569516
2004-10-01 08:20:00,19.292,19.928,99870.0,99875.0,58.556,292.447,99976.37,19.381861080410545
2004-10-01 08:25:00,19.586,20.22,99872.0,99875.292,58.706,292.545,99976.253,19.4795468882632
2004-10-01 08:30:00,19.876,20.652,99872.0,99875.583,58.897,292.644,99976.135,19.57823275623906
2004-10-01 08:35:00,19.648,20.532,99878.0,99875.875,58.929,292.743,99976.016,19.676916717102074
2004-10-01 08:40:00,19.556,20.484,99880.0,99876.167,58.972,292.842,99975.897,19.775600445938153
2004-10-01 08:45:00,19.688,20.344,99882.0,99876.458,59.052,292.941,99975.776,19.87428310532937
2004-10-01 08:50:00,19.764,20.726,99880.0,99876.75,59.168,293.041,99975.655,19.9739649758738
2004-10-01 08:55:00,20.018,21.064,99880.0,99877.042,59.125,293.142,99975.532,20.074645215174996
2004-10-01 09:00:00,20.158,21.29,99882.0,99877.333,58.647,293.244,99975.409,20.176326336117654
2004-10-01 09:05:00,20.3,21.630000000000003,99880.0,99874.514,58.37,293.297,99975.36,20.231668362902155
2004-10-01 09:10:00,19.948,22.274,99884.0,99871.694,57.832,293.32,99975.332,20.257020884257315
2004-10-01 09:15:00,19.886000000000003,22.182,99886.0,99868.875,57.154,293.334,99975.309,20.27337447380262
2004-10-01 09:20:00,20.348,21.696,99882.0,99866.056,56.463,293.355,99975.281,20.296726364825076
2004-10-01 09:25:00,20.17,21.618,99880.0,99863.236,55.835,293.385,99975.248,20.32907820606988
2004-10-01 09:30:00,20.532,21.804,99872.0,99860.417,110.494,293.421,99975.212,20.367429224256796
2004-10-01 09:35:00,20.614,22.024,99876.0,99857.597,111.19,293.633,99975.094,20.581772083769977
2004-10-01 09:40:00,20.572,22.39,99872.0,99854.778,110.618,293.71,99975.031,20.66111724040286
2004-10-01 09:45:00,20.516,22.546,99872.0,99851.958,54.394,293.713,99975.006,20.666470419109828
2004-10-01 09:50:00,20.73,22.81,99874.0,99849.139,52.787,293.576,99975.048,20.53182873890995
2004-10-01 09:55:00,20.646,23.206,99868.0,99846.319,51.986,293.585,99975.025,20.543184956467258
2004-10-01 10:00:00,20.988,22.872,99862.0,99843.5,52.049,293.649,99974.972,20.60953605990767
2004-10-01 10:05:00,21.168,22.77,99854.0,99838.583,52.165,293.746,99974.875,20.710630031317464
2004-10-01 10:10:00,21.428,22.796,99852.0,99833.667,52.493,293.848,99974.771,20.816722233696566
2004-10-01 10:15:00,21.408,23.216,99850.0,99828.75,53.082,293.945,99974.669,20.917817945007585
2004-10-01 10:20:00,21.546,23.008,99846.0,99823.833,53.762,294.039,99974.568,21.015916140211175
2004-10-01 10:25:00,21.654000000000003,22.644,99842.0,99818.917,54.377,294.132,99974.467,21.113015902144184
2004-10-01 10:30:00,22.192,22.638,99842.0,99814.0,54.976,294.227,99974.364,21.21211856912032
2004-10-01 10:35:00,22.252,22.906,99840.0,99809.083,55.539,294.322,99974.26,21.31122327603663
2004-10-01 10:40:00,22.076,22.632,99842.0,99804.167,56.108,294.418,99974.155,21.41132966504955
2004-10-01 10:45:00,22.23,23.08,99836.0,99799.25,56.889,294.515,99974.049,21.512439464834983
2004-10-01 10:50:00,22.426,23.2,99834.0,99794.333,57.606,294.614,99973.941,21.61555154358274
2004-10-01 10:55:00,22.334,23.428,99822.0,99789.417,116.506,294.714,99973.832,21.719665452794516
2004-10-01 11:00:00,22.776,23.342,99812.0,99784.5,60.075,294.966,99973.651,21.97580481758979
2004-10-01 11:05:00,22.698,23.528,99806.0,99778.194,120.255,294.952,99973.579,21.96707054595862
2004-10-01 11:10:00,22.57,23.914,99796.0,99771.889,61.313,295.166,99973.406,22.186381702255915
2004-10-01 11:15:00,22.682,23.634,99792.0,99765.583,61.194,295.165,99973.328,22.190654038619414
2004-10-01 11:20:00,22.722,24.032,99790.0,99759.278,61.589,295.252,99973.213,22.282948594144102
2004-10-01 11:25:00,23.146,23.898,99792.0,99752.972,62.389,295.385,99973.075,22.421257077988514
2004-10-01 11:30:00,23.34,23.598,99784.0,99746.667,63.155,295.52,99972.933,22.561567763888547
2004-10-01 11:35:00,23.186,24.018,99782.0,99740.361,63.682,295.643,99972.797,22.68988158959445
2004-10-01 11:40:00,23.358,23.798,99778.0,99734.056,64.121,295.754,99972.666,22.80619538220168
2004-10-01 11:45:00,23.288,24.156,99772.0,99727.75,64.676,295.865,99972.535,22.922514388136904
2004-10-01 11:50:00,23.172,24.438,99758.0,99721.444,65.4,295.981,99972.402,23.043839660471008
2004-10-01 11:55:00,23.254,25.162,99752.0,99715.139,66.182,296.1,99972.266,23.168168292220457
2004-10-01 12:00:00,23.56,25.25,99742.0,99708.833,134.739,296.22,99972.13,23.293503174685327
2004-10-01 12:05:00,23.548,24.672,99740.0,99704.583,69.185,296.481,99971.954,23.558167787133527
2004-10-01 12:10:00,23.814,24.64,99728.0,99700.333,68.704,296.415,99971.926,23.495709922399953
2004-10-01 12:15:00,23.682,24.276,99734.0,99696.083,68.824,296.438,99971.863,23.52229130066263
2004-10-01 12:20:00,23.816,24.996,99722.0,99691.833,69.542,296.527,99971.768,23.61489921814865
2004-10-01 12:25:00,24.224,24.782,99712.0,99687.583,70.361,296.631,99971.664,23.72251402516241
2004-10-01 12:30:00,24.37,25.264,99702.0,99683.333,71.123,296.725,99971.562,23.820124942904727
2004-10-01 12:35:00,24.246,25.03,99690.0,99679.083,71.801,296.807,99971.467,23.905734188994074
2004-10-01 12:40:00,24.088,25.18,99686.0,99674.833,72.43,296.884,99971.373,23.986342188803576
2004-10-01 12:45:00,24.076,24.902,99680.0,99670.583,73.009,296.964,99971.278,24.069953958844224
2004-10-01 12:50:00,24.002,25.218,99684.0,99666.333,73.439,297.044,99971.182,24.15356698447397
2004-10-01 12:55:00,23.93,25.198,99686.0,99662.083,73.664,297.127,99971.085,24.240183922438177
2004-10-01 13:00:00,24.488,24.916,99674.0,99657.833,72.281,297.21,99970.988,24.32680303749862
2004-10-01 13:05:00,24.858,25.552,99666.0,99653.958,72.433,297.294,99970.885,24.414099885312908
2004-10-01 13:10:00,24.62,26.04,99666.0,99650.083,72.83,297.382,99970.78,24.505400691435568
2004-10-01 13:15:00,25.0,25.482,99662.0,99646.208,73.544,297.472,99970.674,24.598704575864986
2004-10-01 13:20:00,24.658,25.226,99666.0,99642.333,74.221,297.562,99970.568,24.692010572983975
2004-10-01 13:25:00,24.472,25.324,99660.0,99638.458,74.887,297.652,99970.462,24.78531868295545
2004-10-01 13:30:00,24.762,25.348,99664.0,99634.583,75.515,297.742,99970.356,24.878628905942435
2004-10-01 13:35:00,24.848000000000003,25.644,99660.0,99630.708,76.053,297.829,99970.251,24.968939174463856
2004-10-01 13:40:00,24.916,25.696,99652.0,99626.833,76.569,297.914,99970.147,25.057250376300317
2004-10-01 13:45:00,24.956,25.662,99644.0,99622.958,77.091,298.0,99970.043,25.146564579520373
2004-10-01 13:50:00,25.104,25.402,99642.0,99619.083,77.635,298.088,99969.937,25.23788111552193
2004-10-01 13:55:00,25.218,25.478,99638.0,99615.208,78.099,298.176,99969.832,25.3292005759248
2004-10-01 14:00:00,25.296,25.77,99636.0,99611.333,78.586,298.263,99969.727,25.41952107981797
2004-10-01 14:05:00,25.34,25.538,99636.0,99608.347,78.953,298.323,99969.659,25.482084930303188
2004-10-01 14:10:00,25.294,26.164,99628.0,99605.361,79.175,298.369,99969.6,25.530642952890446
2004-10-01 14:15:00,25.038,25.868,99628.0,99602.375,79.395,298.413,99969.542,25.57720059620067
2004-10-01 14:20:00,25.31,25.878,99622.0,99599.389,79.623,298.46,99969.482,25.626760552522967
2004-10-01 14:25:00,25.094,25.884,99618.0,99596.403,79.855,298.509,99969.421,25.67832268194701
2004-10-01 14:30:00,25.098,25.92,99606.0,99593.417,80.032,298.558,99969.359,25.729884878273197
2004-10-01 14:35:00,25.494,25.682,99606.0,99590.431,80.277,298.605,99969.299,25.779447533643463
2004-10-01 14:40:00,25.28,26.048,99606.0,99587.444,80.481,298.649,99969.24,25.826009506806713
2004-10-01 14:45:00,25.142000000000003,26.096,99596.0,99584.458,80.745,298.695,99969.18,25.874572811356757
2004-10-01 14:50:00,25.078,26.082,99580.0,99581.472,80.995,298.74,99969.12,25.922135876111554
2004-10-01 14:55:00,25.42,26.212,99574.0,99578.486,81.214,298.786,99969.06,25.970700916287683
2004-10-01 15:00:00,25.306,26.088,99580.0,99575.5,83.435,299.022,99968.736,26.209255167075185
2004-10-01 15:05:00,25.456,26.054,99578.0,99576.056,83.941,299.104,99968.7,26.29083862372488
2004-10-01 15:10:00,25.664,26.036,99574.0,99576.611,83.915,299.067,99968.744,26.253357379269744
2004-10-01 15:15:00,25.466,25.736,99568.0,99577.167,83.916,298.985,99968.807,26.17084111248289
2004-10-01 15:20:00,25.54,25.756,99576.0,99577.722,83.835,298.925,99968.857,26.110339491831837
2004-10-01 15:25:00,26.206,25.984,99576.0,99578.278,83.928,298.887,99968.895,26.071851564916244
2004-10-01 15:30:00,25.75,25.786,99572.0,99578.833,83.998,298.861,99968.925,26.045371192209075
2004-10-01 15:35:00,26.268,25.828,99574.0,99579.389,83.999,298.835,99968.951,26.018886618554234
2004-10-01 15:40:00,25.880000000000003,25.916,99580.0,99579.944,84.129,298.813,99968.969,25.996400603166478
2004-10-01 15:45:00,25.712,25.51,99580.0,99580.5,84.32,298.794,99968.986,25.97691628683293
2004-10-01 15:50:00,25.532,25.572,99574.0,99581.056,85.081,298.776,99969.0,25.958430578283128
2004-10-01 15:55:00,25.386000000000003,25.676,99574.0,99581.611,85.824,298.768,99969.004,25.949948342169534
2004-10-01 16:00:00,25.6,25.6,99574.0,99582.167,86.204,298.77,99968.995,25.951465246479415
2004-10-01 16:05:00,25.738,25.566,99576.0,99584.875,86.263,298.706,99969.083,25.88514384152211
2004-10-01 16:10:00,25.886000000000003,25.53,99572.0,99587.583,86.464,298.609,99969.187,25.785801050448015
2004-10-01 16:15:00,25.618,25.42,99574.0,99590.292,87.37,298.512,99969.286,25.68645465895429
2004-10-01 16:20:00,25.568,25.372,99578.0,99593.0,87.926,298.432,99969.371,25.604117045275075
2004-10-01 16:25:00,25.516,25.234,99578.0,99595.708,88.984,298.657,99969.321,25.82699215411361
2004-10-01 16:30:00,25.474,25.062,99582.0,99598.417,88.479,298.932,99969.256,26.099903251754426
2004-10-01 16:35:00,25.542,24.848,99584.0,99601.125,88.789,299.074,99969.212,26.23968851266102
2004-10-01 16:40:00,25.56,24.582,99588.0,99603.833,90.78,299.072,99969.215,26.235361004225183
2004-10-01 16:45:00,25.812,24.372,99594.0,99606.542,91.297,299.017,99969.251,26.178005887909535
2004-10-01 16:50:00,25.518,24.306,99590.0,99609.25,92.021,298.961,99969.291,26.119654949259882
2004-10-01 16:55:00,25.504,24.154,99596.0,99611.958,92.912,298.925,99969.317,26.08131346055694
2004-10-01 17:00:00,25.41,24.032,99590.0,99614.667,174.93,298.914,99969.323,26.06798005347258
2004-10-01 17:05:00,25.33,23.858,99600.0,99618.181,85.678,299.442,99969.109,26.59330944186189
2004-10-01 17:10:00,25.062,23.546,99608.0,99621.694,86.062,299.149,99969.157,26.297035644113123
2004-10-01 17:15:00,24.99,23.316,99606.0,99625.208,86.194,298.966,99969.199,26.110870317074614
2004-10-01 17:20:00,24.898,23.104,99606.0,99628.722,86.606,298.932,99969.186,26.07380716776538
2004-10-01 17:25:00,24.876,22.986,99610.0,99632.236,87.172,298.986,99969.12,26.12478447742552
2004-10-01 17:30:00,24.876,22.858,99616.0,99635.75,87.782,299.081,99969.017,26.216768304794982
2004-10-01 17:35:00,24.76,22.662,99618.0,99639.264,88.64,299.188,99968.895,26.32074535933492
2004-10-01 17:40:00,24.706,22.524,99622.0,99642.778,89.564,299.307,99968.757,26.436717819386047
2004-10-01 17:45:00,24.584,22.516,99628.0,99646.292,89.22,299.432,99968.606,26.55868231966457
2004-10-01 17:50:00,24.54,22.53,99638.0,99649.806,89.92,299.493,99968.594,26.616705070607452
2004-10-01 17:55:00,24.482,22.378,99634.0,99653.319,90.486,299.427,99968.762,26.547767137681717
2004-10-01 18:00:00,24.39,22.244,99636.0,99656.833,92.505,299.234,99969.016,26.35178981235282
2004-10-01 18:05:00,24.286,22.006,99642.0,99663.417,92.613,299.018,99969.223,26.130118959042647
2004-10-01 18:10:00,24.122,21.938,99640.0,99670.0,96.847,298.837,99969.393,25.94345573076498
2004-10-01 18:15:00,23.976,21.72,99644.0,99676.583,96.957,298.726,99969.53,25.826830201667065
2004-10-01 18:20:00,23.852,21.572,99644.0,99683.167,97.014,298.63,99969.656,25.72521131169475
2004-10-01 18:25:00,23.768,21.352,99646.0,99689.75,100.453,298.529,99969.78,25.61859159249326
2004-10-01 18:30:00,23.648,20.956,99652.0,99696.333,100.344,298.445,99969.896,25.528982587329267
2004-10-01 18:35:00,23.59,20.708,99660.0,99702.917,100.186,298.347,99970.016,25.425369020736014
2004-10-01 18:40:00,23.556,20.806,99662.0,99709.5,99.988,298.242,99970.137,25.314756048001584
2004-10-01 18:45:00,23.466,20.508,99676.0,99716.083,99.805,298.136,99970.258,25.20314671690238
2004-10-01 18:50:00,23.37,20.32,99686.0,99722.667,99.616,298.033,99970.375,25.09453965342908
2004-10-01 18:55:00,23.298,20.17,99694.0,99729.25,99.453,297.935,99970.49,24.990939493094572
2004-10-01 19:00:00,23.18,20.072,99702.0,99735.833,99.293,297.84,99970.601,24.890342052373853
2004-10-01 19:05:00,23.048,19.934,99708.0,99741.25,99.303,297.81,99970.586,24.855680056869062
2004-10-01 19:10:00,22.984,19.804,99714.0,99746.667,99.524,297.842,99970.523,24.883018165819976
2004-10-01 19:15:00,22.828,19.582,99720.0,99752.083,99.94,297.917,99970.436,24.95336288192101
2004-10-01 19:20:00,22.58,19.188,99732.0,99757.5,96.735,297.992,99970.372,25.023724320271356
2004-10-01 19:25:00,22.504,18.916,99738.0,99762.917,97.074,298.016,99970.353,25.043091814596607
2004-10-01 19:30:00,22.41,18.858,99742.0,99768.333,97.366,298.02,99970.352,25.042463521758634
2004-10-01 19:35:00,22.346,18.686,99740.0,99773.75,97.61,298.014,99970.356,25.031833206772774
2004-10-01 19:40:00,22.326,18.82,99748.0,99779.167,97.82,298.008,99970.359,25.02120254823467
2004-10-01 19:45:00,22.276,18.908,99760.0,99784.583,98.001,298.006,99970.36,25.014573676227144
2004-10-01 19:50:00,22.236,19.066,99760.0,99790.0,98.172,298.007,99970.36,25.01094503161022
2004-10-01 19:55:00,22.248,19.242,99766.0,99795.417,98.325,298.009,99970.358,25.00831547415271
2004-10-01 20:00:00,22.226,19.23,99770.0,99800.833,98.469,298.012,99970.356,25.006687517642604
2004-10-01 20:05:00,22.17,19.348000000000003,99780.0,99805.528,98.576,297.994,99970.395,24.984700857676273
2004-10-01 20:10:00,22.132,19.284,99792.0,99810.222,98.642,297.953,99970.453,24.939721424474556
2004-10-01 20:15:00,22.092,19.352,99794.0,99814.917,98.661,297.898,99970.519,24.880743051134004
2004-10-01 20:20:00,22.004,19.474,99788.0,99819.611,98.662,297.837,99970.587,24.81576634304895
2004-10-01 20:25:00,21.944,19.686,99794.0,99824.306,98.658,297.779,99970.654,24.753791044949764
2004-10-01 20:30:00,21.828,19.7,99798.0,99829.0,98.657,297.723,99970.72,24.693818339248992
2004-10-01 20:35:00,21.77,19.548,99800.0,99833.694,98.655,297.669,99970.785,24.635847292990093
2004-10-01 20:40:00,21.568,18.858,99810.0,99838.389,98.656,297.616,99970.85,24.57887744651225
2004-10-01 20:45:00,21.35,18.542,99820.0,99843.083,98.657,297.563,99970.915,24.521910099822264
2004-10-01 20:50:00,21.234,17.881999999999998,99824.0,99847.778,98.574,297.51,99970.98,24.46494354720312
2004-10-01 20:55:00,21.364,18.194,99840.0,99852.472,98.45,297.455,99971.046,24.405979665961354
2004-10-01 21:00:00,21.504,18.164,99842.0,99857.167,0.0,297.4,99971.112,24.347016631612405
2004-10-01 21:05:00,20.906,18.28,99848.0,99861.611,0.0,296.726,99971.429,23.66928808322649
2004-10-01 21:10:00,20.696,18.49,99854.0,99866.056,0.0,296.366,99971.666,23.305601991635626
2004-10-01 21:15:00,20.4,18.246,99848.0,99870.5,0.0,296.162,99971.828,23.097907359543285
2004-10-01 21:20:00,20.186,18.282,99846.0,99874.944,0.0,296.025,99971.95,22.95720267286265
2004-10-01 21:25:00,20.06,18.02,99852.0,99879.389,0.0,295.916,99972.057,22.844495470608138
2004-10-01 21:30:00,20.024,17.814,99858.0,99883.833,0.0,295.82,99972.156,22.744788552473665
2004-10-01 21:35:00,20.42,17.612000000000002,99860.0,99888.278,0.0,295.73,99972.254,22.651083986006768
2004-10-01 21:40:00,20.52,18.064,99864.0,99892.722,0.0,295.642,99972.351,22.559382330239544
