,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithCooling_3_12.csv,4_TempProf_cur[20.0],4_PresProf_cur[20.0],4_sensor_idx_20.0
2004-04-01 03:30:00,9.992,9.438,98316.0,98285.25,0.0,282.99,99987.851,11.233458168541688
2004-04-01 03:35:00,10.076,9.462,98308.0,98281.514,0.0,282.943,99987.916,11.189370804923726
2004-04-01 03:40:00,10.276,9.342,98300.0,98277.778,0.0,282.895,99987.981,11.144277602714226
2004-04-01 03:45:00,10.232,9.304,98298.0,98274.042,0.0,282.847,99988.045,11.099182672853544
2004-04-01 03:50:00,10.348,9.27,98286.0,98270.306,0.0,282.799,99988.109,11.054086828586208
2004-04-01 03:55:00,10.358,9.3,98280.0,98266.569,0.0,282.752,99988.173,11.009995876492951
2004-04-01 04:00:00,10.322,9.228,98278.0,98262.833,0.0,282.705,99988.235,10.965901579623392
2004-04-01 04:05:00,10.284,9.074,98270.0,98262.25,0.0,282.65,99988.321,10.911178978048952
2004-04-01 04:10:00,10.202000000000002,9.082,98260.0,98261.667,0.0,282.587,99988.415,10.84842270719912
2004-04-01 04:15:00,10.308,9.132,98256.0,98261.083,0.0,282.519,99988.512,10.78064447101002
2004-04-01 04:20:00,10.252,9.17,98248.0,98260.5,0.0,282.45,99988.608,10.71185933169619
2004-04-01 04:25:00,10.486,9.13,98254.0,98259.917,0.0,282.38,99988.703,10.642068110508092
2004-04-01 04:30:00,10.544,8.86,98258.0,98259.333,0.0,282.312,99988.796,10.57428582410563
2004-04-01 04:35:00,10.742,8.943999999999999,98260.0,98258.75,0.0,282.245,99988.887,10.507505829112858
2004-04-01 04:40:00,10.732,9.288,98264.0,98258.167,0.0,282.18,99988.976,10.44273396509675
2004-04-01 04:45:00,10.74,9.18,98262.0,98257.583,0.0,282.116,99989.063,10.378966061755875
2004-04-01 04:50:00,10.706,8.580000000000002,98274.0,98257.0,0.0,282.054,99989.148,10.317205485737531
2004-04-01 04:55:00,10.698,8.428,98270.0,98256.417,0.0,281.993,99989.232,10.2564488735336
2004-04-01 05:00:00,10.686,8.486,98270.0,98255.833,0.0,281.934,99989.315,10.197702070563878
2004-04-01 05:05:00,10.626,8.498000000000001,98270.0,98253.25,0.0,281.914,99989.302,10.179721488173357
2004-04-01 05:10:00,10.74,8.472,98266.0,98250.667,0.0,281.922,99989.267,10.189863668733892
2004-04-01 05:15:00,10.696000000000002,8.436,98266.0,98248.083,0.0,281.945,99989.22,10.215072689912915
2004-04-01 05:20:00,10.758,8.368,98268.0,98245.5,0.0,281.975,99989.169,10.247313365614048
2004-04-01 05:25:00,10.774,8.27,98268.0,98242.917,0.0,282.008,99989.115,10.282567279815396
2004-04-01 05:30:00,11.008,8.136,98260.0,98240.333,0.0,282.042,99989.062,10.318828448919476
2004-04-01 05:35:00,10.95,8.352,98248.0,98237.75,0.0,282.076,99989.009,10.355089367886308
2004-04-01 05:40:00,11.084,8.794,98236.0,98235.167,0.0,282.11,99988.958,10.39135248389664
2004-04-01 05:45:00,10.922,8.725999999999999,98238.0,98232.583,0.0,282.143,99988.908,10.426612730951149
2004-04-01 05:50:00,10.88,7.942,98240.0,98230.0,0.0,282.175,99988.86,10.460869247235621
2004-04-01 05:55:00,11.034,8.112,98240.0,98227.417,0.0,282.206,99988.814,10.494122836603879
2004-04-01 06:00:00,11.044,8.356,98244.0,98224.833,0.0,282.236,99988.769,10.526373491947993
2004-04-01 06:05:00,10.976,8.636,98236.0,98222.097,0.0,282.285,99988.671,10.577804333742336
2004-04-01 06:10:00,11.08,8.892,98230.0,98219.361,0.0,282.297,99988.594,10.592063656942003
2004-04-01 06:15:00,11.128,9.09,98226.0,98216.625,0.0,282.352,99988.492,10.649523402536659
2004-04-01 06:20:00,11.298,9.246,98224.0,98213.889,0.0,282.436,99988.347,10.736098056925584
2004-04-01 06:25:00,11.264,9.258,98222.0,98211.153,0.0,282.566,99988.156,10.868873220611704
2004-04-01 06:30:00,11.306,9.368,98222.0,98208.417,0.0,282.705,99987.957,11.010690242278372
2004-04-01 06:35:00,11.296,9.386,98222.0,98205.681,0.0,282.853,99987.756,11.16155419243978
2004-04-01 06:40:00,11.396,9.352,98214.0,98202.944,0.0,282.997,99987.558,11.308403033886691
2004-04-01 06:45:00,11.414,9.386,98218.0,98200.208,0.0,283.148,99987.354,11.462284584165843
2004-04-01 06:50:00,11.514,9.602,98220.0,98197.472,0.0,283.568,99986.972,11.886416445226871
2004-04-01 06:55:00,11.56,10.136,98220.0,98194.736,0.0,283.94,99986.607,12.262319173244236
2004-04-01 07:00:00,11.736,10.632,98222.0,98192.0,0.0,284.141,99986.373,12.466446300007476
2004-04-01 07:05:00,11.914,11.01,98212.0,98188.278,0.0,284.164,99986.344,12.492638708920083
2004-04-01 07:10:00,11.956,11.548,98204.0,98184.556,0.0,284.166,99986.332,12.497736155860878
2004-04-01 07:15:00,12.18,11.876,98200.0,98180.833,0.0,284.177,99986.315,12.511877570398497
2004-04-01 07:20:00,12.274,12.004,98202.0,98177.111,0.0,284.206,99986.287,12.544103801742722
2004-04-01 07:25:00,12.358,12.048,98200.0,98173.389,0.0,284.22,99986.264,12.561256194983685
2004-04-01 07:30:00,12.46,12.134,98196.0,98169.667,0.0,284.223,99986.248,12.567356928661468
2004-04-01 07:35:00,12.526,12.288,98188.0,98165.944,0.0,284.227,99986.231,12.57446316193915
2004-04-01 07:40:00,12.702,12.464,98180.0,98162.222,0.0,284.245,99986.206,12.595636173236983
2004-04-01 07:45:00,12.726,12.492,98170.0,98158.5,0.0,284.278,99986.171,12.631880903640422
2004-04-01 07:50:00,12.886,12.506,98168.0,98154.778,0.0,284.324,99986.128,12.681188869426762
2004-04-01 07:55:00,12.974,12.578,98162.0,98151.056,0.0,284.4,99986.066,12.760641790750242
2004-04-01 08:00:00,13.104,12.692,98164.0,98147.333,0.0,284.471,99986.003,12.835069895632557
2004-04-01 08:05:00,13.112,12.794,98174.0,98149.153,0.0,284.528,99985.945,12.89080882274078
2004-04-01 08:10:00,13.204,13.018,98166.0,98150.972,0.0,284.584,99985.888,12.945543500284657
2004-04-01 08:15:00,13.406,13.01,98154.0,98152.792,0.0,284.649,99985.825,13.009319607583677
2004-04-01 08:20:00,13.45,13.006,98154.0,98154.611,0.0,284.716,99985.76,13.075104832305726
2004-04-01 08:25:00,13.646,13.178,98148.0,98156.431,0.0,284.791,99985.689,13.148925965875321
2004-04-01 08:30:00,13.566,13.134,98128.0,98158.25,0.0,284.867,99985.617,13.223751610518832
2004-04-01 08:35:00,13.612,13.288,98128.0,98160.069,0.0,284.949,99985.54,13.304604056397409
2004-04-01 08:40:00,13.712,13.413999999999998,98132.0,98161.889,0.0,285.029,99985.463,13.383444237742765
2004-04-01 08:45:00,14.026,13.578,98130.0,98163.708,0.0,285.112,99985.384,13.465298580981198
2004-04-01 08:50:00,14.128,13.691999999999998,98142.0,98165.528,0.0,285.196,99985.303,13.548154830646297
2004-04-01 08:55:00,14.14,13.736,98148.0,98167.347,1.344,285.281,99985.221,13.632015459310026
2004-04-01 09:00:00,14.198000000000002,14.041999999999998,98164.0,98169.167,2.037,285.369,99985.136,13.718887649593341
2004-04-01 09:05:00,14.092,14.21,98150.0,98169.917,2.838,285.451,99985.062,13.800630912276745
2004-04-01 09:10:00,14.342,14.218,98154.0,98170.667,3.494,285.532,99984.988,13.881368535096385
2004-04-01 09:15:00,14.29,14.212,98158.0,98171.417,4.233,285.612,99984.913,13.961099704023752
2004-04-01 09:20:00,14.148,14.348,98158.0,98172.167,4.825,285.691,99984.839,14.039826068589264
2004-04-01 09:25:00,14.051999999999998,14.462,98164.0,98172.917,5.507,285.77,99984.763,14.118550415475681
2004-04-01 09:30:00,14.122,14.6,98180.0,98173.667,6.064,285.849,99984.687,14.197274387211735
2004-04-01 09:35:00,14.368,14.648,98176.0,98174.417,6.671,285.926,99984.611,14.273987505654134
2004-04-01 09:40:00,14.288,14.546,98172.0,98175.167,7.176,286.002,99984.535,14.349695021956734
2004-04-01 09:45:00,14.24,14.776,98184.0,98175.917,7.739,286.078,99984.458,14.425401355019858
2004-04-01 09:50:00,14.354,14.792000000000002,98180.0,98176.667,8.194,286.153,99984.38,14.500101272376014
2004-04-01 09:55:00,14.657999999999998,14.925999999999998,98190.0,98177.417,8.759,286.228,99984.302,14.574800833068593
2004-04-01 10:00:00,14.526,15.044,98184.0,98178.167,9.25,286.303,99984.222,14.649498390629503
2004-04-01 10:05:00,14.638,15.182,98178.0,98177.458,9.726,286.372,99984.152,14.719395969035133
2004-04-01 10:10:00,14.756,15.297999999999998,98180.0,98176.75,9.928,286.425,99984.09,14.77321586982697
2004-04-01 10:15:00,14.874,14.968,98182.0,98176.042,10.338,286.493,99984.021,14.84210869982519
2004-04-01 10:20:00,14.742,15.044,98182.0,98175.333,10.933,286.576,99983.943,14.926073730403573
2004-04-01 10:25:00,14.91,15.330000000000002,98172.0,98174.625,11.679,286.668,99983.859,15.019080415269684
2004-04-01 10:30:00,14.854,15.548000000000002,98168.0,98173.917,12.389,286.758,99983.774,15.11007614154397
2004-04-01 10:35:00,15.006,15.562,98176.0,98173.208,13.019,286.841,99983.694,15.194040486486472
2004-04-01 10:40:00,15.144,15.286,98182.0,98172.5,27.19,286.921,99983.614,15.274988577405509
2004-04-01 10:45:00,15.175999999999998,15.47,98186.0,98171.792,29.048,287.042,99983.513,15.397134625716603
2004-04-01 10:50:00,15.646,15.736,98174.0,98171.083,15.191,287.13,99983.426,15.486120412633795
2004-04-01 10:55:00,15.628,15.992,98174.0,98170.375,15.591,287.172,99983.365,15.528885781081328
2004-04-01 11:00:00,15.908,16.206,98170.0,98169.667,16.187,287.252,99983.285,15.609835091028572
2004-04-01 11:05:00,16.009999999999998,16.204,98158.0,98167.847,16.816,287.339,99983.196,15.698749791545083
2004-04-01 11:10:00,16.11,16.3,98168.0,98166.028,17.533,287.44,99983.099,15.801731586987614
2004-04-01 11:15:00,15.862,16.374000000000002,98166.0,98164.208,18.218,287.531,99983.007,15.894666770546621
2004-04-01 11:20:00,15.746,16.113999999999997,98162.0,98162.389,18.822,287.61,99982.92,15.975542971495713
2004-04-01 11:25:00,15.766,15.919999999999998,98164.0,98160.569,19.433,287.686,99982.836,16.053407511260957
2004-04-01 11:30:00,15.646,16.02,98164.0,98158.75,19.947,287.763,99982.752,16.132277297115536
2004-04-01 11:35:00,15.691999999999998,15.89,98176.0,98156.931,20.394,287.829,99982.674,16.200094736441542
2004-04-01 11:40:00,15.57,15.808000000000002,98182.0,98155.111,20.832,287.891,99982.597,16.26389339715439
2004-04-01 11:45:00,15.724,16.03,98178.0,98153.292,21.267,287.949,99982.523,16.323673188254077
2004-04-01 11:50:00,15.925999999999998,16.130000000000003,98172.0,98151.472,21.673,288.005,99982.451,16.381445508584704
2004-04-01 11:55:00,15.786,15.912,98176.0,98149.653,21.967,288.058,99982.38,16.43620250774842
2004-04-01 12:00:00,15.75,15.786,98168.0,98147.833,22.266,288.109,99982.311,16.488951966421894
2004-04-01 12:05:00,15.918,15.728,98162.0,98144.972,22.716,288.196,99982.184,16.578724168122847
2004-04-01 12:10:00,15.988,15.73,98156.0,98142.111,23.165,288.284,99982.051,16.66949820551139
2004-04-01 12:15:00,15.838,15.970000000000002,98162.0,98139.25,23.671,288.378,99981.916,16.76630408682496
2004-04-01 12:20:00,15.830000000000002,16.018,98162.0,98136.389,24.085,288.475,99981.78,16.866126757010022
2004-04-01 12:25:00,16.054,15.872,98156.0,98133.528,24.548,288.573,99981.644,16.96695641648472
2004-04-01 12:30:00,16.092000000000002,15.858,98152.0,98130.667,25.015,288.67,99981.508,17.066782372706598
2004-04-01 12:35:00,15.91,15.988,98140.0,98127.806,25.474,288.764,99981.375,17.163596360553072
2004-04-01 12:40:00,15.828,15.93,98130.0,98124.944,25.856,288.853,99981.244,17.25538757769465
2004-04-01 12:45:00,15.882,15.828,98132.0,98122.083,26.227,288.941,99981.115,17.34617574243589
2004-04-01 12:50:00,15.882,15.896,98126.0,98119.222,26.472,289.027,99980.986,17.434954625718092
2004-04-01 12:55:00,15.886,15.982,98128.0,98116.361,26.78,289.113,99980.859,17.52373663923248
2004-04-01 13:00:00,16.036,15.99,98132.0,98113.5,27.121,289.198,99980.732,17.61151471473113
2004-04-01 13:05:00,16.15,16.154,98116.0,98110.014,27.345,289.251,99980.656,17.667693257167855
2004-04-01 13:10:00,16.148000000000003,16.334,98116.0,98106.528,27.509,289.295,99980.587,17.714829980001014
2004-04-01 13:15:00,16.330000000000002,16.416000000000004,98114.0,98103.042,27.759,289.336,99980.519,17.75895224129539
2004-04-01 13:20:00,16.502,16.406,98116.0,98099.556,27.991,289.377,99980.45,17.803074626061345
2004-04-01 13:25:00,16.508,16.372,98114.0,98096.069,28.187,289.418,99980.381,17.847198814806575
2004-04-01 13:30:00,16.546,16.498,98110.0,98092.583,28.366,289.459,99980.31,17.891321445863582
2004-04-01 13:35:00,16.662,16.857999999999997,98106.0,98089.097,28.799,289.519,99980.23,17.954541590998247
2004-04-01 13:40:00,16.656,16.898,98110.0,98085.611,29.253,289.586,99980.144,18.024796476395295
2004-04-01 13:45:00,16.746000000000002,16.869999999999997,98110.0,98082.125,29.654,289.656,99980.056,18.098067654910494
2004-04-01 13:50:00,16.732,16.926,98112.0,98078.639,30.022,289.726,99979.967,18.171339529331362
2004-04-01 13:55:00,16.864,17.02,98106.0,98075.153,30.528,289.799,99979.876,18.247627814577527
2004-04-01 14:00:00,17.084,17.214,98102.0,98071.667,31.0,289.872,99979.784,18.3239168540062
2004-04-01 14:05:00,17.110000000000003,17.242,98102.0,98068.361,31.343,289.927,99979.72,18.38197814227749
2004-04-01 14:10:00,17.1,17.232,98096.0,98065.056,31.667,289.978,99979.661,18.43602173641517
2004-04-01 14:15:00,17.236,17.276,98088.0,98061.75,31.83,290.027,99979.603,18.488056997828437
2004-04-01 14:20:00,17.22,17.33,98078.0,98058.444,32.028,290.075,99979.546,18.53908858404418
2004-04-01 14:25:00,17.247999999999998,17.160000000000004,98070.0,98055.139,32.266,290.122,99979.491,18.58911645059726
2004-04-01 14:30:00,17.286,17.236,98062.0,98051.833,32.527,290.168,99979.436,18.638140602106432
2004-04-01 14:35:00,17.464,17.318,98060.0,98048.528,32.696,290.199,99979.39,18.672088519156944
2004-04-01 14:40:00,17.484,17.3,98052.0,98045.222,32.83,290.225,99979.348,18.701013328146075
2004-04-01 14:45:00,17.424,17.372,98050.0,98041.917,32.94,290.248,99979.308,18.726922738414885
2004-04-01 14:50:00,17.428,17.454,98052.0,98038.611,32.997,290.266,99979.271,18.74780795845885
2004-04-01 14:55:00,17.48,17.47,98048.0,98035.306,33.023,290.282,99979.237,18.766684036128197
2004-04-01 15:00:00,17.490000000000002,17.226,98052.0,98032.0,33.353,290.391,99979.057,18.87896403892995
2004-04-01 15:05:00,17.45,17.174,98050.0,98030.764,33.127,290.346,99979.119,18.834814879672138
2004-04-01 15:10:00,17.336000000000002,17.14,98048.0,98029.528,32.755,290.267,99979.213,18.75650007894461
2004-04-01 15:15:00,17.474,17.05,98024.0,98028.292,32.379,290.189,99979.308,18.67919116705349
2004-04-01 15:20:00,17.362000000000002,16.934,98026.0,98027.056,32.229,290.114,99979.401,18.604896963346732
2004-04-01 15:25:00,17.428,16.906,98022.0,98025.819,31.941,290.037,99979.494,18.528591724230466
2004-04-01 15:30:00,17.52,16.901999999999997,98016.0,98024.583,31.568,289.955,99979.591,18.44726006916119
2004-04-01 15:35:00,17.394,17.134,98020.0,98023.347,31.218,289.879,99979.684,18.371958461953966
2004-04-01 15:40:00,17.631999999999998,17.48,98028.0,98022.111,31.014,289.807,99979.775,18.300677299477
2004-04-01 15:45:00,17.528,17.491999999999997,98034.0,98020.875,30.758,289.735,99979.866,18.22939559459303
2004-04-01 15:50:00,17.494,17.535999999999998,98034.0,98019.639,30.435,289.663,99979.957,18.1581133472896
2004-04-01 15:55:00,17.568,17.432,98030.0,98018.403,30.053,289.589,99980.049,18.08482002406538
2004-04-01 16:00:00,17.491999999999997,17.238,98030.0,98017.167,30.136,289.514,99980.142,18.010521288117502
2004-04-01 16:05:00,17.5,17.124000000000002,98016.0,98020.819,29.626,289.396,99980.302,17.88888213450855
2004-04-01 16:10:00,17.534,16.992,98012.0,98024.472,28.971,289.261,99980.474,17.750158350229356
2004-04-01 16:15:00,17.426,16.744,98004.0,98028.125,28.251,289.124,99980.648,17.609427822208488
2004-04-01 16:20:00,17.39,16.47,98008.0,98031.778,27.502,288.988,99980.821,17.46970505395808
2004-04-01 16:25:00,17.158,16.274,98008.0,98035.431,26.733,288.852,99980.994,17.32998521068407
2004-04-01 16:30:00,16.996,16.108,98012.0,98039.083,25.974,288.716,99981.166,17.19026830862157
2004-04-01 16:35:00,16.976,16.074,98008.0,98042.736,25.082,288.564,99981.346,17.03447027534014
2004-04-01 16:40:00,16.834,15.934,98014.0,98046.389,24.121,288.405,99981.529,16.871638737883927
2004-04-01 16:45:00,16.85,15.79,98026.0,98050.042,23.1,288.243,99981.713,16.70579462855744
2004-04-01 16:50:00,16.872,15.672,98030.0,98053.694,22.047,288.079,99981.898,16.53794446738101
2004-04-01 16:55:00,16.628,15.482,98038.0,98057.347,20.951,287.914,99982.083,16.369091370041815
2004-04-01 17:00:00,16.490000000000002,15.21,98050.0,98061.0,38.833,287.748,99982.267,16.1992353846141
2004-04-01 17:05:00,16.375999999999998,14.956,98046.0,98062.931,37.506,287.65,99982.401,16.09917191475347
2004-04-01 17:10:00,16.194,14.822,98046.0,98064.861,17.811,287.515,99982.551,15.961918090568815
2004-04-01 17:15:00,15.976,14.658,98046.0,98066.792,16.446,287.329,99982.728,15.773404191703264
2004-04-01 17:20:00,15.7,14.44,98054.0,98068.722,15.422,287.191,99982.882,15.633140199376442
2004-04-01 17:25:00,15.492,14.152,98068.0,98070.653,14.387,287.056,99983.032,15.49589015786188
2004-04-01 17:30:00,15.244,14.032,98076.0,98072.583,13.295,286.916,99983.186,15.353618043857637
2004-04-01 17:35:00,15.098,13.934,98084.0,98074.514,12.274,286.784,99983.336,15.219387514951677
2004-04-01 17:40:00,14.944,13.864,98072.0,98076.444,11.326,286.658,99983.482,15.091189086642487
2004-04-01 17:45:00,14.84,13.76,98068.0,98078.375,10.383,286.535,99983.627,14.966006906924235
2004-04-01 17:50:00,14.688,13.648,98064.0,98080.306,9.384,286.413,99983.772,14.841831569482565
2004-04-01 17:55:00,14.512,13.52,98058.0,98082.236,8.415,286.292,99983.916,14.718663074495737
2004-04-01 18:00:00,14.334,13.425999999999998,98066.0,98084.167,7.465,286.171,99984.06,14.59549504920119
2004-04-01 18:05:00,14.228,13.29,98076.0,98089.847,5.328,285.97,99984.242,14.388776707385546
2004-04-01 18:10:00,14.09,13.174,98076.0,98095.528,3.857,285.822,99984.398,14.235332880594115
2004-04-01 18:15:00,13.982,13.044,98090.0,98101.208,3.093,285.723,99984.523,14.13113678037837
2004-04-01 18:20:00,13.904,12.956,98078.0,98106.889,2.855,285.647,99984.636,14.050058612371117
2004-04-01 18:25:00,13.792000000000002,12.8,98074.0,98112.569,2.174,285.562,99984.752,13.959937791767516
2004-04-01 18:30:00,13.669999999999998,12.644,98082.0,98118.25,1.551,285.467,99984.874,13.859770140790602
2004-04-01 18:35:00,13.594,12.462,98084.0,98123.931,0.0,285.365,99985.0,13.752571503016043
2004-04-01 18:40:00,13.63,12.4,98084.0,98129.611,0.0,285.261,99985.127,13.6433674502116
2004-04-01 18:45:00,13.384,12.303999999999998,98082.0,98135.292,0.0,285.162,99985.252,13.539191435159807
2004-04-01 18:50:00,13.182,12.266,98098.0,98140.972,0.0,285.066,99985.375,13.43803420788521
2004-04-01 18:55:00,13.068,12.204,98120.0,98146.653,0.0,284.97,99985.498,13.336879622568745
2004-04-01 19:00:00,12.952000000000002,12.008,98128.0,98152.333,0.0,284.875,99985.621,13.236734655462953
2004-04-01 19:05:00,12.876,11.94,98130.0,98154.042,0.0,284.775,99985.752,13.13488564680273
2004-04-01 19:10:00,12.807999999999998,11.992,98136.0,98155.75,0.0,284.674,99985.883,13.032033131225717
2004-04-01 19:15:00,12.786,12.05,98134.0,98157.458,0.0,284.572,99986.015,12.928177106390592
2004-04-01 19:20:00,12.844,11.956,98140.0,98159.167,0.0,284.486,99986.14,12.840400106319748
2004-04-01 19:25:00,12.754,11.856,98144.0,98160.875,0.0,284.367,99986.281,12.719463497175411
2004-04-01 19:30:00,12.736,11.798,98152.0,98162.583,0.0,284.247,99986.424,12.597524368503628
2004-04-01 19:35:00,12.71,11.532,98168.0,98164.292,0.0,284.131,99986.566,12.4796058205294
2004-04-01 19:40:00,12.736,10.764,98172.0,98166.0,0.0,284.031,99986.699,12.377766167069524
2004-04-01 19:45:00,12.61,10.818,98178.0,98167.708,0.0,283.927,99986.833,12.271907224183735
2004-04-01 19:50:00,12.57,10.928,98174.0,98169.417,0.0,283.83,99986.965,12.173083632166424
2004-04-01 19:55:00,12.6,11.034,98172.0,98171.125,0.0,283.724,99987.101,12.065217759582652
2004-04-01 20:00:00,12.488,11.238,98170.0,98172.833,0.0,283.623,99987.234,11.962376704809799
2004-04-01 20:05:00,12.504,11.072,98172.0,98174.222,0.0,283.551,99987.321,11.888916149862496
2004-04-01 20:10:00,12.488,10.704,98168.0,98175.611,0.0,283.492,99987.398,11.828516180649956
2004-04-01 20:15:00,12.418,10.446000000000002,98172.0,98177.0,0.0,283.43,99987.477,11.765102596407303
2004-04-01 20:20:00,12.402,10.568,98166.0,98178.389,0.0,283.374,99987.553,11.707718479866458
2004-04-01 20:25:00,12.468,10.492,98166.0,98179.778,0.0,283.314,99987.631,11.646315515863137
2004-04-01 20:30:00,12.36,10.462,98172.0,98181.167,0.0,283.258,99987.707,11.588932317401827
2004-04-01 20:35:00,12.282,10.398,98174.0,98182.556,0.0,283.199,99987.784,11.528534711624275
2004-04-01 20:40:00,12.248,10.254,98172.0,98183.944,0.0,283.142,99987.861,11.470148850173302
2004-04-01 20:45:00,12.614,9.69,98174.0,98185.333,0.0,283.083,99987.938,11.409752184943045
2004-04-01 20:50:00,12.454,9.378,98182.0,98186.722,0.0,283.027,99988.015,11.35237163239583
2004-04-01 20:55:00,12.562,9.626,98186.0,98188.111,0.0,282.968,99988.092,11.291975904001845
2004-04-01 21:00:00,12.456,9.836,98182.0,98189.5,0.0,282.911,99988.169,11.233591060052163
2004-04-01 21:05:00,12.3,10.032,98178.0,98191.722,0.0,282.914,99988.151,11.234751482594106
2004-04-01 21:10:00,12.278,9.675999999999998,98198.0,98193.944,0.0,282.942,99988.114,11.261026263415488
2004-04-01 21:15:00,12.13,9.39,98204.0,98196.167,0.0,282.974,99988.074,11.291318200110311
2004-04-01 21:20:00,12.186,9.618,98206.0,98198.389,0.0,283.005,99988.036,11.320607044106907
2004-04-01 21:25:00,12.17,9.672,98194.0,98200.611,0.0,283.031,99987.999,11.3448704851441
2004-04-01 21:30:00,12.364,9.746,98198.0,98202.833,0.0,283.055,99987.966,11.36712656060081
2004-04-01 21:35:00,12.118,9.658,98198.0,98205.056,0.0,283.069,99987.938,11.37933402461266
