cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.913,0.010,100575.409,132.476,4360373.997,0.000,874827.568,8215.058,300.000,300.000,300.000,291.250,99200.000,299.239,100695.646,
2004-06-01 00:05:00,295.782,0.011,100596.560,4.619,143813.931,0.000,682271.325,8215.058,299.969,299.969,298.677,291.258,99200.000,296.566,100718.823,
2004-06-01 00:10:00,293.306,0.011,100601.345,0.258,0.000,0.000,675703.823,8215.058,299.898,299.898,297.486,291.267,99200.000,293.728,100724.609,
2004-06-01 00:15:00,293.046,0.011,100601.767,0.258,0.000,0.000,675703.823,8215.058,299.687,299.687,296.161,291.275,99200.000,293.389,100725.105,
2004-06-01 00:20:00,293.358,0.011,100601.344,0.258,0.000,0.000,675703.823,8215.058,299.417,299.417,294.993,291.283,99200.000,293.768,100724.561,
2004-06-01 00:25:00,293.601,0.011,100600.992,0.258,0.000,0.000,675703.823,8215.058,299.183,299.183,294.076,291.292,99200.000,294.059,100724.115,
2004-06-01 00:30:00,293.746,0.011,100600.761,0.258,0.000,0.000,675703.823,8215.058,299.011,299.011,293.366,291.300,99200.000,294.233,100723.830,
2004-06-01 00:35:00,293.765,0.011,100600.711,0.258,0.000,0.000,675703.823,8215.058,298.879,298.879,292.802,291.308,99200.000,294.254,100723.770,
2004-06-01 00:40:00,293.747,0.011,100600.721,0.258,0.000,0.000,675703.823,8215.058,298.774,298.774,292.346,291.317,99200.000,294.231,100723.788,
2004-06-01 00:45:00,293.707,0.011,100600.771,0.258,0.000,0.000,675703.823,8215.058,298.683,298.683,291.967,291.325,99200.000,294.182,100723.852,
2004-06-01 00:50:00,293.679,0.011,100600.801,0.258,0.000,0.000,675703.823,8215.058,298.601,298.601,291.642,291.333,99200.000,294.147,100723.893,
2004-06-01 00:55:00,293.655,0.011,100600.828,0.258,0.000,0.000,675703.823,8215.058,298.526,298.526,291.358,291.342,99200.000,294.117,100723.929,
2004-06-01 01:00:00,293.641,0.012,100600.837,0.258,0.000,0.000,675703.823,8215.058,298.457,298.457,291.109,291.350,99200.000,294.099,100723.942,
2004-06-01 01:05:00,293.626,0.012,100600.860,0.258,0.000,0.000,675703.823,8215.058,298.392,298.392,290.892,291.350,99200.000,294.081,100723.971,
2004-06-01 01:10:00,293.613,0.012,100600.882,0.258,0.000,0.000,675703.823,8215.058,298.332,298.332,290.698,291.350,99200.000,294.065,100723.998,
2004-06-01 01:15:00,293.598,0.012,100600.909,0.258,0.000,0.000,675703.823,8215.058,298.276,298.276,290.526,291.350,99200.000,294.047,100724.031,
2004-06-01 01:20:00,293.584,0.012,100600.932,0.258,0.000,0.000,675703.823,8215.058,298.223,298.223,290.371,291.350,99200.000,294.030,100724.059,
2004-06-01 01:25:00,293.571,0.011,100600.957,0.258,0.000,0.000,675703.823,8215.058,298.173,298.173,290.234,291.350,99200.000,294.014,100724.088,
2004-06-01 01:30:00,293.559,0.011,100600.977,0.258,0.000,0.000,675703.823,8215.058,298.125,298.125,290.110,291.350,99200.000,294.000,100724.113,
2004-06-01 01:35:00,293.547,0.011,100600.999,0.258,0.000,0.000,675703.823,8215.058,298.080,298.080,290.000,291.350,99200.000,293.985,100724.139,
