cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.876,0.010,100575.447,131.158,4316925.574,0.000,872843.424,8215.058,300.000,300.000,300.000,291.250,99200.000,299.188,100695.699,
2004-06-01 00:05:00,295.470,0.011,100596.755,0.258,0.000,0.000,675703.823,8215.058,299.946,299.946,298.677,291.258,99200.000,296.139,100719.128,
2004-06-01 00:10:00,292.909,0.011,100601.632,0.258,0.000,0.000,675703.823,8215.058,299.854,299.854,297.489,291.267,99200.000,293.186,100725.008,
2004-06-01 00:15:00,292.527,0.011,100602.290,0.258,0.000,0.000,675703.823,8215.058,299.614,299.614,296.171,291.275,99200.000,292.713,100725.803,
2004-06-01 00:20:00,292.660,0.011,100602.103,0.258,0.000,0.000,675703.823,8215.058,299.312,299.312,295.004,291.283,99200.000,292.871,100725.565,
2004-06-01 00:25:00,292.829,0.011,100601.848,0.258,0.000,0.000,675703.823,8215.058,299.049,299.049,294.083,291.292,99200.000,293.072,100725.247,
2004-06-01 00:30:00,292.950,0.011,100601.640,0.258,0.000,0.000,675703.823,8215.058,298.845,298.845,293.364,291.300,99200.000,293.214,100724.994,
2004-06-01 00:35:00,292.994,0.011,100601.553,0.258,0.000,0.000,675703.823,8215.058,298.684,298.684,292.792,291.308,99200.000,293.265,100724.889,
2004-06-01 00:40:00,292.995,0.011,100601.534,0.258,0.000,0.000,675703.823,8215.058,298.554,298.554,292.331,291.317,99200.000,293.265,100724.868,
2004-06-01 00:45:00,292.973,0.011,100601.560,0.258,0.000,0.000,675703.823,8215.058,298.444,298.444,291.950,291.325,99200.000,293.238,100724.902,
2004-06-01 00:50:00,292.950,0.012,100601.585,0.258,0.000,0.000,675703.823,8215.058,298.347,298.347,291.624,291.333,99200.000,293.211,100724.936,
2004-06-01 00:55:00,292.931,0.012,100601.610,0.258,0.000,0.000,675703.823,8215.058,298.259,298.259,291.339,291.342,99200.000,293.188,100724.968,
2004-06-01 01:00:00,292.918,0.012,100601.620,0.258,0.000,0.000,675703.823,8215.058,298.178,298.178,291.089,291.350,99200.000,293.172,100724.982,
2004-06-01 01:05:00,292.907,0.012,100601.641,0.258,0.000,0.000,675703.823,8215.058,298.104,298.104,290.870,291.350,99200.000,293.159,100725.008,
2004-06-01 01:10:00,292.897,0.012,100601.661,0.258,0.000,0.000,675703.823,8215.058,298.035,298.035,290.674,291.350,99200.000,293.146,100725.031,
2004-06-01 01:15:00,292.886,0.012,100601.684,0.258,0.000,0.000,675703.823,8215.058,297.971,297.971,290.500,291.350,99200.000,293.134,100725.059,
2004-06-01 01:20:00,292.876,0.012,100601.704,0.258,0.000,0.000,675703.823,8215.058,297.910,297.910,290.344,291.350,99200.000,293.122,100725.082,
2004-06-01 01:25:00,292.866,0.012,100601.725,0.258,0.000,0.000,675703.823,8215.058,297.853,297.853,290.204,291.350,99200.000,293.110,100725.107,
2004-06-01 01:30:00,292.856,0.011,100601.743,0.258,0.000,0.000,675703.823,8215.058,297.799,297.799,290.080,291.350,99200.000,293.099,100725.129,
2004-06-01 01:35:00,292.847,0.011,100601.762,0.258,0.000,0.000,675703.823,8215.058,297.747,297.747,289.968,291.350,99200.000,293.089,100725.151,
2004-06-01 01:40:00,292.839,0.011,100601.778,0.258,0.000,0.000,675703.823,8215.058,297.698,297.698,289.867,291.350,99200.000,293.079,100725.171,
2004-06-01 01:45:00,292.831,0.011,100601.796,0.258,0.000,0.000,675703.823,8215.058,297.650,297.650,289.777,291.350,99200.000,293.069,100725.192,
2004-06-01 01:50:00,292.823,0.011,100601.811,0.258,0.000,0.000,675703.823,8215.058,297.605,297.605,289.695,291.350,99200.000,293.060,100725.210,
2004-06-01 01:55:00,292.815,0.011,100601.828,0.258,0.000,0.000,675703.823,8215.058,297.561,297.561,289.622,291.350,99200.000,293.051,100725.229,
2004-06-01 02:00:00,292.808,0.011,100601.842,0.258,0.000,0.000,675703.823,8215.058,297.519,297.519,289.556,291.350,99200.000,293.042,100725.246,
2004-06-01 02:05:00,292.802,0.011,100601.843,0.258,0.000,0.000,675703.823,8215.058,297.478,297.478,289.496,291.358,99208.333,293.035,100725.249,
2004-06-01 02:10:00,292.799,0.011,100601.835,0.258,0.000,0.000,675703.823,8215.058,297.439,297.439,289.444,291.367,99216.667,293.031,100725.242,
2004-06-01 02:15:00,292.797,0.011,100601.826,0.258,0.000,0.000,675703.823,8215.058,297.401,297.401,289.401,291.375,99225.000,293.027,100725.233,
2004-06-01 02:20:00,292.796,0.011,100601.814,0.258,0.000,0.000,675703.823,8215.058,297.364,297.364,289.364,291.383,99233.333,293.025,100725.222,
2004-06-01 02:25:00,292.794,0.011,100601.803,0.258,0.000,0.000,675703.823,8215.058,297.329,297.329,289.334,291.392,99241.667,293.022,100725.212,
2004-06-01 02:30:00,292.792,0.011,100601.792,0.258,0.000,0.000,675703.823,8215.058,297.295,297.295,289.309,291.400,99250.000,293.020,100725.200,
2004-06-01 02:35:00,292.791,0.011,100601.780,0.258,0.000,0.000,675703.823,8215.058,297.262,297.262,289.289,291.408,99258.333,293.017,100725.189,
2004-06-01 02:40:00,292.789,0.011,100601.768,0.258,0.000,0.000,675703.823,8215.058,297.231,297.231,289.273,291.417,99266.667,293.014,100725.177,
