cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.913,0.010,100575.409,132.476,4360373.997,0.000,874827.568,8215.058,300.000,300.000,300.000,291.250,99200.000,299.239,100695.646,
2004-06-01 00:05:00,295.782,0.011,100596.560,4.619,143810.321,0.000,682271.160,8215.058,299.969,299.969,298.677,291.258,99200.000,296.566,100718.823,
2004-06-01 00:10:00,293.309,0.011,100601.343,0.258,0.000,0.000,675703.823,8215.058,299.898,299.898,297.486,291.267,99200.000,293.731,100724.606,
2004-06-01 00:15:00,293.048,0.011,100601.765,0.258,0.000,0.000,675703.823,8215.058,299.686,299.686,296.161,291.275,99200.000,293.391,100725.103,
2004-06-01 00:20:00,293.363,0.011,100601.339,0.258,0.000,0.000,675703.823,8215.058,299.415,299.415,294.993,291.283,99200.000,293.773,100724.556,
2004-06-01 00:25:00,293.605,0.011,100600.988,0.258,0.000,0.000,675703.823,8215.058,299.180,299.180,294.076,291.292,99200.000,294.065,100724.110,
2004-06-01 00:30:00,293.751,0.011,100600.757,0.258,0.000,0.000,675703.823,8215.058,299.007,299.007,293.366,291.300,99200.000,294.239,100723.825,
2004-06-01 00:35:00,293.769,0.011,100600.708,0.258,0.000,0.000,675703.823,8215.058,298.874,298.874,292.802,291.308,99200.000,294.258,100723.767,
2004-06-01 00:40:00,293.750,0.011,100600.719,0.258,0.000,0.000,675703.823,8215.058,298.768,298.768,292.346,291.317,99200.000,294.235,100723.785,
2004-06-01 00:45:00,293.710,0.011,100600.768,0.258,0.000,0.000,675703.823,8215.058,298.677,298.677,291.967,291.325,99200.000,294.185,100723.849,
2004-06-01 00:50:00,293.682,0.011,100600.799,0.258,0.000,0.000,675703.823,8215.058,298.595,298.595,291.642,291.333,99200.000,294.151,100723.890,
2004-06-01 00:55:00,293.658,0.011,100600.826,0.258,0.000,0.000,675703.823,8215.058,298.519,298.519,291.358,291.342,99200.000,294.121,100723.926,
2004-06-01 01:00:00,293.643,0.012,100600.835,0.258,0.000,0.000,675703.823,8215.058,298.450,298.450,291.109,291.350,99200.000,294.102,100723.940,
2004-06-01 01:05:00,293.629,0.012,100600.859,0.258,0.000,0.000,675703.823,8215.058,298.385,298.385,290.892,291.350,99200.000,294.084,100723.969,
2004-06-01 01:10:00,293.615,0.012,100600.880,0.258,0.000,0.000,675703.823,8215.058,298.325,298.325,290.698,291.350,99200.000,294.068,100723.996,
2004-06-01 01:15:00,293.600,0.012,100600.908,0.258,0.000,0.000,675703.823,8215.058,298.269,298.269,290.526,291.350,99200.000,294.050,100724.029,
2004-06-01 01:20:00,293.586,0.012,100600.931,0.258,0.000,0.000,675703.823,8215.058,298.216,298.216,290.372,291.350,99200.000,294.033,100724.057,
2004-06-01 01:25:00,293.573,0.011,100600.955,0.258,0.000,0.000,675703.823,8215.058,298.165,298.165,290.234,291.350,99200.000,294.017,100724.086,
2004-06-01 01:30:00,293.561,0.011,100600.976,0.258,0.000,0.000,675703.823,8215.058,298.117,298.117,290.110,291.350,99200.000,294.002,100724.111,
2004-06-01 01:35:00,293.549,0.011,100600.997,0.258,0.000,0.000,675703.823,8215.058,298.071,298.071,290.000,291.350,99200.000,293.988,100724.137,
2004-06-01 01:40:00,293.538,0.011,100601.016,0.258,0.000,0.000,675703.823,8215.058,298.027,298.027,289.901,291.350,99200.000,293.975,100724.160,
2004-06-01 01:45:00,293.527,0.011,100601.036,0.258,0.000,0.000,675703.823,8215.058,297.985,297.985,289.811,291.350,99200.000,293.962,100724.184,
2004-06-01 01:50:00,293.517,0.011,100601.053,0.258,0.000,0.000,675703.823,8215.058,297.945,297.945,289.731,291.350,99200.000,293.949,100724.205,
2004-06-01 01:55:00,293.507,0.011,100601.072,0.258,0.000,0.000,675703.823,8215.058,297.906,297.906,289.659,291.350,99200.000,293.937,100724.227,
2004-06-01 02:00:00,293.497,0.011,100601.088,0.258,0.000,0.000,675703.823,8215.058,297.868,297.868,289.593,291.350,99200.000,293.925,100724.247,
2004-06-01 02:05:00,293.489,0.011,100601.090,0.258,0.000,0.000,675703.823,8215.058,297.832,297.832,289.534,291.358,99208.333,293.915,100724.252,
2004-06-01 02:10:00,293.484,0.011,100601.085,0.258,0.000,0.000,675703.823,8215.058,297.796,297.796,289.484,291.367,99216.667,293.908,100724.248,
2004-06-01 02:15:00,293.480,0.011,100601.077,0.258,0.000,0.000,675703.823,8215.058,297.762,297.762,289.441,291.375,99225.000,293.902,100724.241,
2004-06-01 02:20:00,293.476,0.011,100601.067,0.258,0.000,0.000,675703.823,8215.058,297.729,297.729,289.405,291.383,99233.333,293.896,100724.233,
2004-06-01 02:25:00,293.472,0.011,100601.059,0.258,0.000,0.000,675703.823,8215.058,297.698,297.698,289.375,291.392,99241.667,293.890,100724.226,
2004-06-01 02:30:00,293.468,0.011,100601.050,0.258,0.000,0.000,675703.823,8215.058,297.667,297.667,289.351,291.400,99250.000,293.884,100724.218,
2004-06-01 02:35:00,293.464,0.011,100601.041,0.258,0.000,0.000,675703.823,8215.058,297.637,297.637,289.332,291.408,99258.333,293.878,100724.210,
2004-06-01 02:40:00,293.460,0.011,100601.030,0.258,0.000,0.000,675703.823,8215.058,297.608,297.608,289.317,291.417,99266.667,293.873,100724.201,
2004-06-01 02:45:00,293.457,0.011,100601.020,0.258,0.000,0.000,675703.823,8215.058,297.580,297.580,289.306,291.425,99275.000,293.867,100724.192,
2004-06-01 02:50:00,293.453,0.011,100601.009,0.258,0.000,0.000,675703.823,8215.058,297.553,297.553,289.298,291.433,99283.333,293.862,100724.182,
2004-06-01 02:55:00,293.450,0.011,100600.998,0.258,0.000,0.000,675703.823,8215.058,297.526,297.526,289.294,291.442,99291.667,293.857,100724.171,
2004-06-01 03:00:00,293.447,0.011,100600.986,0.258,0.000,0.000,675703.823,8215.058,297.500,297.500,289.292,291.450,99300.000,293.852,100724.160,
2004-06-01 03:05:00,293.427,0.011,100601.140,0.258,0.000,0.000,675703.823,8215.058,297.475,297.475,289.293,291.408,99308.333,293.834,100724.323,
2004-06-01 03:10:00,293.386,0.011,100601.358,0.258,0.000,0.000,675703.823,8215.058,297.450,297.450,289.301,291.367,99316.667,293.795,100724.559,
2004-06-01 03:15:00,293.332,0.011,100601.600,0.258,0.000,0.000,675703.823,8215.058,297.425,297.425,289.313,291.325,99325.000,293.741,100724.825,
2004-06-01 03:20:00,293.279,0.011,100601.841,0.258,0.000,0.000,675703.823,8215.058,297.400,297.400,289.331,291.283,99333.333,293.687,100725.088,
2004-06-01 03:25:00,293.231,0.011,100602.072,0.258,0.000,0.000,675703.823,8215.058,297.373,297.373,289.352,291.242,99341.667,293.639,100725.340,
2004-06-01 03:30:00,293.187,0.011,100602.297,0.258,0.000,0.000,675703.823,8215.058,297.346,297.346,289.378,291.200,99350.000,293.597,100725.583,
2004-06-01 03:35:00,293.146,0.011,100602.518,0.258,0.000,0.000,675703.823,8215.058,297.318,297.318,289.406,291.158,99358.333,293.557,100725.822,
2004-06-01 03:40:00,293.105,0.011,100602.738,0.258,0.000,0.000,675703.823,8215.058,297.290,297.290,289.437,291.117,99366.667,293.517,100726.061,
2004-06-01 03:45:00,293.064,0.011,100602.960,0.258,0.000,0.000,675703.823,8215.058,297.262,297.262,289.470,291.075,99375.000,293.478,100726.300,
