cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.902,0.010,100575.415,132.078,4347252.058,0.000,874228.333,8215.058,300.000,300.000,300.000,291.250,99200.000,299.223,100695.657,
2004-06-01 00:05:00,295.669,0.011,100596.630,0.684,14039.535,0.000,676344.961,8215.058,299.962,299.962,298.677,291.258,99200.000,296.412,100718.935,
2004-06-01 00:10:00,293.150,0.011,100601.455,0.258,0.000,0.000,675703.823,8215.058,299.885,299.885,297.487,291.267,99200.000,293.514,100724.762,
2004-06-01 00:15:00,292.847,0.011,100601.958,0.258,0.000,0.000,675703.823,8215.058,299.664,299.664,296.165,291.275,99200.000,293.126,100725.364,
2004-06-01 00:20:00,293.098,0.011,100601.613,0.258,0.000,0.000,675703.823,8215.058,299.382,299.382,294.999,291.283,99200.000,293.428,100724.925,
2004-06-01 00:25:00,293.318,0.011,100601.289,0.258,0.000,0.000,675703.823,8215.058,299.138,299.138,294.081,291.292,99200.000,293.692,100724.517,
2004-06-01 00:30:00,293.456,0.011,100601.064,0.258,0.000,0.000,675703.823,8215.058,298.954,298.954,293.368,291.300,99200.000,293.856,100724.239,
2004-06-01 00:35:00,293.484,0.011,100601.000,0.258,0.000,0.000,675703.823,8215.058,298.812,298.812,292.803,291.308,99200.000,293.888,100724.162,
2004-06-01 00:40:00,293.471,0.011,100601.002,0.258,0.000,0.000,675703.823,8215.058,298.698,298.698,292.345,291.317,99200.000,293.871,100724.170,
2004-06-01 00:45:00,293.437,0.012,100601.045,0.258,0.000,0.000,675703.823,8215.058,298.600,298.600,291.965,291.325,99200.000,293.830,100724.225,
2004-06-01 00:50:00,293.410,0.012,100601.075,0.258,0.000,0.000,675703.823,8215.058,298.514,298.514,291.639,291.333,99200.000,293.797,100724.265,
2004-06-01 00:55:00,293.388,0.012,100601.101,0.258,0.000,0.000,675703.823,8215.058,298.434,298.434,291.354,291.342,99200.000,293.770,100724.299,
2004-06-01 01:00:00,293.375,0.012,100601.110,0.258,0.000,0.000,675703.823,8215.058,298.361,298.361,291.104,291.350,99200.000,293.753,100724.312,
2004-06-01 01:05:00,293.362,0.012,100601.132,0.258,0.000,0.000,675703.823,8215.058,298.293,298.293,290.885,291.350,99200.000,293.737,100724.339,
2004-06-01 01:10:00,293.350,0.012,100601.153,0.258,0.000,0.000,675703.823,8215.058,298.230,298.230,290.690,291.350,99200.000,293.723,100724.365,
2004-06-01 01:15:00,293.337,0.012,100601.178,0.258,0.000,0.000,675703.823,8215.058,298.171,298.171,290.516,291.350,99200.000,293.707,100724.395,
2004-06-01 01:20:00,293.324,0.012,100601.200,0.258,0.000,0.000,675703.823,8215.058,298.115,298.115,290.360,291.350,99200.000,293.692,100724.421,
2004-06-01 01:25:00,293.312,0.012,100601.223,0.258,0.000,0.000,675703.823,8215.058,298.062,298.062,290.221,291.350,99200.000,293.678,100724.449,
2004-06-01 01:30:00,293.301,0.012,100601.242,0.258,0.000,0.000,675703.823,8215.058,298.012,298.012,290.097,291.350,99200.000,293.665,100724.472,
2004-06-01 01:35:00,293.291,0.012,100601.263,0.258,0.000,0.000,675703.823,8215.058,297.965,297.965,289.985,291.350,99200.000,293.652,100724.497,
2004-06-01 01:40:00,293.281,0.011,100601.281,0.258,0.000,0.000,675703.823,8215.058,297.919,297.919,289.885,291.350,99200.000,293.640,100724.519,
2004-06-01 01:45:00,293.271,0.011,100601.300,0.258,0.000,0.000,675703.823,8215.058,297.875,297.875,289.795,291.350,99200.000,293.629,100724.541,
2004-06-01 01:50:00,293.262,0.011,100601.316,0.258,0.000,0.000,675703.823,8215.058,297.833,297.833,289.714,291.350,99200.000,293.618,100724.561,
2004-06-01 01:55:00,293.253,0.011,100601.334,0.258,0.000,0.000,675703.823,8215.058,297.793,297.793,289.641,291.350,99200.000,293.607,100724.582,
2004-06-01 02:00:00,293.244,0.011,100601.350,0.258,0.000,0.000,675703.823,8215.058,297.753,297.753,289.575,291.350,99200.000,293.596,100724.601,
2004-06-01 02:05:00,293.237,0.011,100601.351,0.258,0.000,0.000,675703.823,8215.058,297.716,297.716,289.515,291.358,99208.333,293.588,100724.605,
2004-06-01 02:10:00,293.233,0.011,100601.345,0.258,0.000,0.000,675703.823,8215.058,297.679,297.679,289.464,291.367,99216.667,293.581,100724.600,
2004-06-01 02:15:00,293.229,0.011,100601.336,0.258,0.000,0.000,675703.823,8215.058,297.644,297.644,289.421,291.375,99225.000,293.576,100724.592,
2004-06-01 02:20:00,293.226,0.011,100601.326,0.258,0.000,0.000,675703.823,8215.058,297.610,297.610,289.384,291.383,99233.333,293.572,100724.583,
2004-06-01 02:25:00,293.224,0.011,100601.317,0.258,0.000,0.000,675703.823,8215.058,297.577,297.577,289.354,291.392,99241.667,293.568,100724.574,
2004-06-01 02:30:00,293.220,0.011,100601.306,0.258,0.000,0.000,675703.823,8215.058,297.545,297.545,289.329,291.400,99250.000,293.563,100724.565,
2004-06-01 02:35:00,293.217,0.011,100601.297,0.258,0.000,0.000,675703.823,8215.058,297.514,297.514,289.310,291.408,99258.333,293.558,100724.556,
2004-06-01 02:40:00,293.214,0.011,100601.286,0.258,0.000,0.000,675703.823,8215.058,297.484,297.484,289.294,291.417,99266.667,293.553,100724.546,
2004-06-01 02:45:00,293.212,0.011,100601.275,0.258,0.000,0.000,675703.823,8215.058,297.455,297.455,289.283,291.425,99275.000,293.549,100724.536,
2004-06-01 02:50:00,293.209,0.011,100601.263,0.258,0.000,0.000,675703.823,8215.058,297.427,297.427,289.275,291.433,99283.333,293.545,100724.524,
2004-06-01 02:55:00,293.207,0.011,100601.251,0.258,0.000,0.000,675703.823,8215.058,297.400,297.400,289.270,291.442,99291.667,293.541,100724.513,
2004-06-01 03:00:00,293.205,0.011,100601.238,0.258,0.000,0.000,675703.823,8215.058,297.373,297.373,289.268,291.450,99300.000,293.538,100724.501,
2004-06-01 03:05:00,293.185,0.011,100601.391,0.258,0.000,0.000,675703.823,8215.058,297.347,297.347,289.269,291.408,99308.333,293.520,100724.662,
2004-06-01 03:10:00,293.145,0.011,100601.607,0.258,0.000,0.000,675703.823,8215.058,297.321,297.321,289.275,291.367,99316.667,293.482,100724.896,
