cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.913,0.010,100575.409,132.476,4360373.997,0.000,874827.568,8215.058,300.000,300.000,300.000,291.250,99200.000,299.239,100695.646,
2004-06-01 00:05:00,295.784,0.011,100596.559,4.681,145860.703,0.000,682364.795,8215.058,299.969,299.969,298.677,291.258,99200.000,296.568,100718.822,
2004-06-01 00:10:00,293.319,0.011,100601.334,0.258,0.000,0.000,675703.823,8215.058,299.898,299.898,297.486,291.267,99200.000,293.743,100724.595,
2004-06-01 00:15:00,293.082,0.011,100601.732,0.258,0.000,0.000,675703.823,8215.058,299.686,299.686,296.161,291.275,99200.000,293.433,100725.062,
2004-06-01 00:20:00,293.413,0.011,100601.289,0.258,0.000,0.000,675703.823,8215.058,299.415,299.415,294.993,291.283,99200.000,293.835,100724.495,
2004-06-01 00:25:00,293.656,0.011,100600.935,0.258,0.000,0.000,675703.823,8215.058,299.181,299.181,294.077,291.292,99200.000,294.127,100724.046,
2004-06-01 00:30:00,293.797,0.011,100600.709,0.258,0.000,0.000,675703.823,8215.058,299.010,299.010,293.368,291.300,99200.000,294.295,100723.765,
2004-06-01 00:35:00,293.810,0.011,100600.665,0.258,0.000,0.000,675703.823,8215.058,298.878,298.878,292.804,291.308,99200.000,294.308,100723.714,
2004-06-01 00:40:00,293.789,0.011,100600.679,0.258,0.000,0.000,675703.823,8215.058,298.773,298.773,292.348,291.317,99200.000,294.282,100723.736,
2004-06-01 00:45:00,293.748,0.011,100600.730,0.258,0.000,0.000,675703.823,8215.058,298.682,298.682,291.969,291.325,99200.000,294.232,100723.802,
2004-06-01 00:50:00,293.720,0.012,100600.760,0.258,0.000,0.000,675703.823,8215.058,298.600,298.600,291.644,291.333,99200.000,294.198,100723.843,
2004-06-01 00:55:00,293.697,0.012,100600.787,0.258,0.000,0.000,675703.823,8215.058,298.525,298.525,291.360,291.342,99200.000,294.168,100723.878,
2004-06-01 01:00:00,293.682,0.012,100600.795,0.258,0.000,0.000,675703.823,8215.058,298.456,298.456,291.111,291.350,99200.000,294.150,100723.891,
2004-06-01 01:05:00,293.668,0.012,100600.819,0.258,0.000,0.000,675703.823,8215.058,298.391,298.391,290.893,291.350,99200.000,294.132,100723.920,
2004-06-01 01:10:00,293.654,0.012,100600.841,0.258,0.000,0.000,675703.823,8215.058,298.331,298.331,290.699,291.350,99200.000,294.115,100723.947,
2004-06-01 01:15:00,293.639,0.012,100600.869,0.258,0.000,0.000,675703.823,8215.058,298.275,298.275,290.527,291.350,99200.000,294.097,100723.981,
2004-06-01 01:20:00,293.625,0.012,100600.892,0.258,0.000,0.000,675703.823,8215.058,298.222,298.222,290.372,291.350,99200.000,294.080,100724.009,
2004-06-01 01:25:00,293.611,0.012,100600.916,0.258,0.000,0.000,675703.823,8215.058,298.172,298.172,290.234,291.350,99200.000,294.063,100724.039,
2004-06-01 01:30:00,293.598,0.012,100600.937,0.258,0.000,0.000,675703.823,8215.058,298.124,298.124,290.111,291.350,99200.000,294.048,100724.064,
2004-06-01 01:35:00,293.587,0.011,100600.959,0.258,0.000,0.000,675703.823,8215.058,298.078,298.078,290.000,291.350,99200.000,294.034,100724.090,
2004-06-01 01:40:00,293.575,0.011,100600.978,0.258,0.000,0.000,675703.823,8215.058,298.035,298.035,289.901,291.350,99200.000,294.020,100724.113,
2004-06-01 01:45:00,293.564,0.011,100600.997,0.258,0.000,0.000,675703.823,8215.058,297.993,297.993,289.812,291.350,99200.000,294.007,100724.137,
2004-06-01 01:50:00,293.554,0.011,100601.015,0.258,0.000,0.000,675703.823,8215.058,297.952,297.952,289.731,291.350,99200.000,293.994,100724.158,
2004-06-01 01:55:00,293.544,0.011,100601.034,0.258,0.000,0.000,675703.823,8215.058,297.913,297.913,289.659,291.350,99200.000,293.982,100724.181,
2004-06-01 02:00:00,293.534,0.011,100601.050,0.258,0.000,0.000,675703.823,8215.058,297.876,297.876,289.594,291.350,99200.000,293.970,100724.201,
2004-06-01 02:05:00,293.526,0.011,100601.053,0.258,0.000,0.000,675703.823,8215.058,297.839,297.839,289.534,291.358,99208.333,293.960,100724.206,
2004-06-01 02:10:00,293.520,0.011,100601.047,0.258,0.000,0.000,675703.823,8215.058,297.804,297.804,289.484,291.367,99216.667,293.952,100724.202,
2004-06-01 02:15:00,293.516,0.011,100601.040,0.258,0.000,0.000,675703.823,8215.058,297.770,297.770,289.441,291.375,99225.000,293.946,100724.196,
2004-06-01 02:20:00,293.512,0.011,100601.030,0.258,0.000,0.000,675703.823,8215.058,297.737,297.737,289.405,291.383,99233.333,293.940,100724.187,
2004-06-01 02:25:00,293.508,0.011,100601.022,0.258,0.000,0.000,675703.823,8215.058,297.705,297.705,289.375,291.392,99241.667,293.934,100724.180,
2004-06-01 02:30:00,293.504,0.011,100601.013,0.258,0.000,0.000,675703.823,8215.058,297.675,297.675,289.351,291.400,99250.000,293.928,100724.172,
2004-06-01 02:35:00,293.500,0.011,100601.004,0.258,0.000,0.000,675703.823,8215.058,297.645,297.645,289.332,291.408,99258.333,293.922,100724.165,
2004-06-01 02:40:00,293.495,0.011,100600.994,0.258,0.000,0.000,675703.823,8215.058,297.616,297.616,289.317,291.417,99266.667,293.916,100724.156,
2004-06-01 02:45:00,293.492,0.011,100600.984,0.258,0.000,0.000,675703.823,8215.058,297.588,297.588,289.306,291.425,99275.000,293.910,100724.147,
2004-06-01 02:50:00,293.488,0.011,100600.973,0.258,0.000,0.000,675703.823,8215.058,297.561,297.561,289.298,291.433,99283.333,293.905,100724.137,
2004-06-01 02:55:00,293.485,0.011,100600.962,0.258,0.000,0.000,675703.823,8215.058,297.534,297.534,289.294,291.442,99291.667,293.899,100724.127,
2004-06-01 03:00:00,293.482,0.011,100600.950,0.258,0.000,0.000,675703.823,8215.058,297.508,297.508,289.292,291.450,99300.000,293.894,100724.116,
2004-06-01 03:05:00,293.461,0.011,100601.104,0.258,0.000,0.000,675703.823,8215.058,297.483,297.483,289.293,291.408,99308.333,293.876,100724.279,
2004-06-01 03:10:00,293.420,0.011,100601.323,0.258,0.000,0.000,675703.823,8215.058,297.458,297.458,289.300,291.367,99316.667,293.836,100724.516,
2004-06-01 03:15:00,293.366,0.011,100601.565,0.258,0.000,0.000,675703.823,8215.058,297.433,297.433,289.313,291.325,99325.000,293.783,100724.782,
2004-06-01 03:20:00,293.313,0.011,100601.806,0.258,0.000,0.000,675703.823,8215.058,297.408,297.408,289.331,291.283,99333.333,293.729,100725.045,
2004-06-01 03:25:00,293.266,0.011,100602.037,0.258,0.000,0.000,675703.823,8215.058,297.381,297.381,289.352,291.242,99341.667,293.682,100725.296,
2004-06-01 03:30:00,293.222,0.011,100602.261,0.258,0.000,0.000,675703.823,8215.058,297.354,297.354,289.377,291.200,99350.000,293.640,100725.539,
2004-06-01 03:35:00,293.181,0.011,100602.482,0.258,0.000,0.000,675703.823,8215.058,297.326,297.326,289.406,291.158,99358.333,293.600,100725.778,
2004-06-01 03:40:00,293.141,0.011,100602.702,0.258,0.000,0.000,675703.823,8215.058,297.298,297.298,289.437,291.117,99366.667,293.561,100726.016,
2004-06-01 03:45:00,293.100,0.011,100602.923,0.258,0.000,0.000,675703.823,8215.058,297.270,297.270,289.470,291.075,99375.000,293.521,100726.255,
2004-06-01 03:50:00,293.058,0.011,100603.145,0.258,0.000,0.000,675703.823,8215.058,297.242,297.242,289.506,291.033,99383.333,293.481,100726.495,
2004-06-01 03:55:00,293.016,0.011,100603.368,0.258,0.000,0.000,675703.823,8215.058,297.215,297.215,289.544,290.992,99391.667,293.441,100726.736,
2004-06-01 04:00:00,292.974,0.011,100603.591,0.258,0.000,0.000,675703.823,8215.058,297.187,297.187,289.584,290.950,99400.000,293.400,100726.977,
2004-06-01 04:05:00,292.887,0.011,100604.242,0.258,0.000,0.000,675703.823,8215.058,297.160,297.160,289.626,290.808,99400.000,293.323,100727.668,
2004-06-01 04:10:00,292.752,0.010,100605.028,0.258,0.000,0.000,675703.823,8215.058,297.134,297.133,289.704,290.667,99400.000,293.198,100728.516,
2004-06-01 04:15:00,292.585,0.010,100605.852,0.258,0.000,0.000,675703.823,8215.058,297.105,297.104,289.802,290.525,99400.000,293.035,100729.415,
2004-06-01 04:20:00,292.426,0.010,100606.649,0.258,0.000,0.000,675703.823,8215.058,297.073,297.072,289.917,290.383,99400.000,292.878,100730.281,
2004-06-01 04:25:00,292.282,0.010,100607.412,0.258,0.000,0.000,675703.823,8215.058,297.036,297.034,290.049,290.242,99400.000,292.738,100731.107,
2004-06-01 04:30:00,292.148,0.010,100608.162,0.258,0.000,0.000,675703.823,8215.058,296.996,296.994,290.196,290.100,99400.000,292.610,100731.916,
2004-06-01 04:35:00,292.057,0.010,100608.855,0.258,0.000,0.000,675703.823,8215.058,296.953,296.951,290.354,289.958,99400.000,292.532,100732.654,
2004-06-01 04:40:00,291.841,0.010,100609.669,0.258,0.000,0.000,675703.823,8215.058,296.901,296.898,290.531,289.817,99400.000,292.296,100733.555,
2004-06-01 04:45:00,291.931,0.010,100610.076,0.258,0.000,0.000,675703.823,8215.058,296.855,296.852,290.700,289.675,99400.000,292.431,100733.937,
2004-06-01 04:50:00,291.889,0.010,100610.689,0.258,0.000,0.000,675703.823,8215.058,296.799,296.796,290.848,289.533,99400.000,292.426,100734.580,
2004-06-01 04:55:00,291.963,0.010,100611.100,0.413,0.000,0.000,750782.025,13144.093,296.760,296.757,290.981,289.392,99400.000,292.542,100734.974,
2004-06-01 05:00:00,291.925,0.010,100611.662,0.413,0.000,0.000,750782.025,13144.093,296.718,296.714,291.087,289.250,99400.000,292.536,100735.559,
2004-06-01 05:05:00,292.005,0.010,100611.869,0.413,0.000,0.000,750782.025,13144.093,296.689,296.684,291.178,289.208,99408.333,292.656,100735.746,
2004-06-01 05:10:00,291.954,0.009,100612.176,0.413,0.000,0.000,750782.025,13144.093,296.655,296.651,291.277,289.167,99416.667,292.619,100736.078,
