cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.913,0.010,100575.409,132.476,4360373.997,0.000,874827.568,8215.058,300.000,300.000,300.000,291.250,99200.000,299.239,100695.646,
2004-06-01 00:05:00,295.784,0.011,100596.559,4.681,145852.521,0.000,682364.421,8215.058,299.969,299.969,298.677,291.258,99200.000,296.568,100718.822,
2004-06-01 00:10:00,293.318,0.011,100601.335,0.258,0.000,0.000,675703.823,8215.058,299.898,299.898,297.486,291.267,99200.000,293.742,100724.596,
2004-06-01 00:15:00,293.081,0.011,100601.733,0.258,0.000,0.000,675703.823,8215.058,299.687,299.687,296.161,291.275,99200.000,293.432,100725.063,
2004-06-01 00:20:00,293.411,0.011,100601.291,0.258,0.000,0.000,675703.823,8215.058,299.416,299.416,294.993,291.283,99200.000,293.832,100724.497,
2004-06-01 00:25:00,293.654,0.011,100600.937,0.258,0.000,0.000,675703.823,8215.058,299.182,299.182,294.077,291.292,99200.000,294.125,100724.048,
2004-06-01 00:30:00,293.795,0.011,100600.710,0.258,0.000,0.000,675703.823,8215.058,299.011,299.011,293.367,291.300,99200.000,294.293,100723.767,
2004-06-01 00:35:00,293.808,0.011,100600.666,0.258,0.000,0.000,675703.823,8215.058,298.880,298.880,292.804,291.308,99200.000,294.306,100723.715,
2004-06-01 00:40:00,293.788,0.011,100600.680,0.258,0.000,0.000,675703.823,8215.058,298.775,298.775,292.348,291.317,99200.000,294.281,100723.737,
2004-06-01 00:45:00,293.747,0.011,100600.730,0.258,0.000,0.000,675703.823,8215.058,298.684,298.684,291.969,291.325,99200.000,294.231,100723.803,
2004-06-01 00:50:00,293.719,0.012,100600.761,0.258,0.000,0.000,675703.823,8215.058,298.603,298.603,291.644,291.333,99200.000,294.196,100723.844,
