cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.876,0.010,100575.447,131.158,4316925.574,0.000,872843.424,8215.058,300.000,300.000,300.000,291.250,99200.000,299.188,100695.699,
2004-06-01 00:05:00,295.468,0.011,100596.756,0.258,0.000,0.000,675703.823,8215.058,299.946,299.946,298.677,291.258,99200.000,296.137,100719.130,
2004-06-01 00:10:00,292.896,0.011,100601.646,0.258,0.000,0.000,675703.823,8215.058,299.855,299.855,297.489,291.267,99200.000,293.171,100725.024,
2004-06-01 00:15:00,292.489,0.011,100602.335,0.258,0.000,0.000,675703.823,8215.058,299.616,299.616,296.171,291.275,99200.000,292.667,100725.857,
2004-06-01 00:20:00,292.600,0.011,100602.175,0.258,0.000,0.000,675703.823,8215.058,299.317,299.317,295.004,291.283,99200.000,292.798,100725.654,
2004-06-01 00:25:00,292.759,0.011,100601.933,0.258,0.000,0.000,675703.823,8215.058,299.054,299.054,294.081,291.292,99200.000,292.987,100725.352,
2004-06-01 00:30:00,292.880,0.011,100601.727,0.258,0.000,0.000,675703.823,8215.058,298.850,298.850,293.361,291.300,99200.000,293.130,100725.100,
2004-06-01 00:35:00,292.930,0.011,100601.634,0.258,0.000,0.000,675703.823,8215.058,298.689,298.689,292.789,291.308,99200.000,293.187,100724.988,
2004-06-01 00:40:00,292.935,0.011,100601.608,0.258,0.000,0.000,675703.823,8215.058,298.559,298.559,292.327,291.317,99200.000,293.193,100724.959,
2004-06-01 00:45:00,292.917,0.011,100601.629,0.258,0.000,0.000,675703.823,8215.058,298.449,298.449,291.945,291.325,99200.000,293.170,100724.987,
2004-06-01 00:50:00,292.895,0.011,100601.653,0.258,0.000,0.000,675703.823,8215.058,298.352,298.352,291.620,291.333,99200.000,293.144,100725.018,
2004-06-01 00:55:00,292.876,0.011,100601.677,0.258,0.000,0.000,675703.823,8215.058,298.264,298.264,291.335,291.342,99200.000,293.121,100725.050,
2004-06-01 01:00:00,292.863,0.012,100601.687,0.258,0.000,0.000,675703.823,8215.058,298.184,298.184,291.086,291.350,99200.000,293.105,100725.064,
2004-06-01 01:05:00,292.852,0.012,100601.708,0.258,0.000,0.000,675703.823,8215.058,298.110,298.110,290.867,291.350,99200.000,293.092,100725.090,
2004-06-01 01:10:00,292.842,0.012,100601.727,0.258,0.000,0.000,675703.823,8215.058,298.041,298.041,290.672,291.350,99200.000,293.080,100725.113,
2004-06-01 01:15:00,292.832,0.012,100601.750,0.258,0.000,0.000,675703.823,8215.058,297.977,297.977,290.498,291.350,99200.000,293.068,100725.140,
2004-06-01 01:20:00,292.822,0.011,100601.769,0.258,0.000,0.000,675703.823,8215.058,297.916,297.916,290.342,291.350,99200.000,293.057,100725.162,
2004-06-01 01:25:00,292.812,0.011,100601.790,0.258,0.000,0.000,675703.823,8215.058,297.859,297.859,290.203,291.350,99200.000,293.045,100725.187,
2004-06-01 01:30:00,292.804,0.011,100601.807,0.258,0.000,0.000,675703.823,8215.058,297.805,297.805,290.078,291.350,99200.000,293.035,100725.208,
2004-06-01 01:35:00,292.795,0.011,100601.826,0.258,0.000,0.000,675703.823,8215.058,297.753,297.753,289.967,291.350,99200.000,293.025,100725.230,
2004-06-01 01:40:00,292.787,0.011,100601.842,0.258,0.000,0.000,675703.823,8215.058,297.704,297.704,289.866,291.350,99200.000,293.016,100725.249,
2004-06-01 01:45:00,292.779,0.011,100601.859,0.258,0.000,0.000,675703.823,8215.058,297.657,297.657,289.776,291.350,99200.000,293.006,100725.269,
2004-06-01 01:50:00,292.771,0.011,100601.874,0.258,0.000,0.000,675703.823,8215.058,297.611,297.611,289.695,291.350,99200.000,292.998,100725.287,
2004-06-01 01:55:00,292.764,0.011,100601.890,0.258,0.000,0.000,675703.823,8215.058,297.568,297.568,289.621,291.350,99200.000,292.989,100725.305,
2004-06-01 02:00:00,292.757,0.011,100601.904,0.258,0.000,0.000,675703.823,8215.058,297.526,297.526,289.555,291.350,99200.000,292.981,100725.322,
2004-06-01 02:05:00,292.752,0.011,100601.904,0.258,0.000,0.000,675703.823,8215.058,297.485,297.485,289.495,291.358,99208.333,292.974,100725.324,
2004-06-01 02:10:00,292.749,0.011,100601.897,0.258,0.000,0.000,675703.823,8215.058,297.446,297.446,289.444,291.367,99216.667,292.970,100725.317,
2004-06-01 02:15:00,292.747,0.011,100601.887,0.258,0.000,0.000,675703.823,8215.058,297.408,297.408,289.401,291.375,99225.000,292.967,100725.308,
2004-06-01 02:20:00,292.746,0.011,100601.875,0.258,0.000,0.000,675703.823,8215.058,297.372,297.372,289.364,291.383,99233.333,292.965,100725.296,
2004-06-01 02:25:00,292.745,0.011,100601.864,0.258,0.000,0.000,675703.823,8215.058,297.337,297.337,289.334,291.392,99241.667,292.963,100725.285,
2004-06-01 02:30:00,292.744,0.011,100601.852,0.258,0.000,0.000,675703.823,8215.058,297.303,297.303,289.309,291.400,99250.000,292.960,100725.273,
2004-06-01 02:35:00,292.742,0.011,100601.840,0.258,0.000,0.000,675703.823,8215.058,297.270,297.270,289.289,291.408,99258.333,292.958,100725.262,
2004-06-01 02:40:00,292.741,0.011,100601.827,0.258,0.000,0.000,675703.823,8215.058,297.238,297.238,289.273,291.417,99266.667,292.956,100725.249,
2004-06-01 02:45:00,292.740,0.011,100601.815,0.258,0.000,0.000,675703.823,8215.058,297.207,297.207,289.261,291.425,99275.000,292.954,100725.237,
2004-06-01 02:50:00,292.739,0.011,100601.801,0.258,0.000,0.000,675703.823,8215.058,297.177,297.177,289.253,291.433,99283.333,292.952,100725.223,
2004-06-01 02:55:00,292.739,0.011,100601.787,0.258,0.000,0.000,675703.823,8215.058,297.148,297.148,289.248,291.442,99291.667,292.950,100725.210,
2004-06-01 03:00:00,292.738,0.011,100601.773,0.258,0.000,0.000,675703.823,8215.058,297.120,297.120,289.246,291.450,99300.000,292.948,100725.195,
2004-06-01 03:05:00,292.720,0.011,100601.922,0.258,0.000,0.000,675703.823,8215.058,297.092,297.092,289.246,291.408,99308.333,292.933,100725.352,
2004-06-01 03:10:00,292.683,0.011,100602.133,0.258,0.000,0.000,675703.823,8215.058,297.065,297.065,289.252,291.367,99316.667,292.897,100725.579,
2004-06-01 03:15:00,292.632,0.011,100602.370,0.258,0.000,0.000,675703.823,8215.058,297.039,297.039,289.264,291.325,99325.000,292.847,100725.839,
2004-06-01 03:20:00,292.578,0.011,100602.610,0.258,0.000,0.000,675703.823,8215.058,297.012,297.012,289.281,291.283,99333.333,292.792,100726.102,
2004-06-01 03:25:00,292.528,0.011,100602.846,0.258,0.000,0.000,675703.823,8215.058,296.983,296.983,289.303,291.242,99341.667,292.741,100726.359,
2004-06-01 03:30:00,292.481,0.011,100603.075,0.258,0.000,0.000,675703.823,8215.058,296.954,296.954,289.328,291.200,99350.000,292.694,100726.609,
2004-06-01 03:35:00,292.436,0.011,100603.301,0.258,0.000,0.000,675703.823,8215.058,296.925,296.925,289.356,291.158,99358.333,292.650,100726.854,
2004-06-01 03:40:00,292.393,0.011,100603.525,0.258,0.000,0.000,675703.823,8215.058,296.895,296.895,289.387,291.117,99366.667,292.607,100727.097,
2004-06-01 03:45:00,292.349,0.011,100603.749,0.258,0.000,0.000,675703.823,8215.058,296.866,296.866,289.421,291.075,99375.000,292.565,100727.340,
