cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.902,0.010,100575.415,132.078,4347252.058,0.000,874228.333,8215.058,300.000,300.000,300.000,291.250,99200.000,299.223,100695.657,
2004-06-01 00:05:00,295.669,0.011,100596.631,0.682,13975.665,0.000,676342.045,8215.058,299.962,299.962,298.677,291.258,99200.000,296.412,100718.935,
2004-06-01 00:10:00,293.152,0.011,100601.454,0.258,0.000,0.000,675703.823,8215.058,299.885,299.885,297.487,291.267,99200.000,293.516,100724.760,
2004-06-01 00:15:00,292.848,0.011,100601.956,0.258,0.000,0.000,675703.823,8215.058,299.663,299.663,296.165,291.275,99200.000,293.128,100725.362,
2004-06-01 00:20:00,293.099,0.011,100601.612,0.258,0.000,0.000,675703.823,8215.058,299.382,299.382,294.999,291.283,99200.000,293.429,100724.924,
2004-06-01 00:25:00,293.317,0.011,100601.290,0.258,0.000,0.000,675703.823,8215.058,299.137,299.137,294.081,291.292,99200.000,293.690,100724.518,
2004-06-01 00:30:00,293.454,0.011,100601.066,0.258,0.000,0.000,675703.823,8215.058,298.952,298.952,293.369,291.300,99200.000,293.853,100724.242,
2004-06-01 00:35:00,293.481,0.011,100601.003,0.258,0.000,0.000,675703.823,8215.058,298.810,298.810,292.803,291.308,99200.000,293.884,100724.167,
2004-06-01 00:40:00,293.467,0.011,100601.006,0.258,0.000,0.000,675703.823,8215.058,298.695,298.695,292.345,291.317,99200.000,293.867,100724.174,
2004-06-01 00:45:00,293.433,0.011,100601.049,0.258,0.000,0.000,675703.823,8215.058,298.597,298.597,291.965,291.325,99200.000,293.825,100724.230,
2004-06-01 00:50:00,293.406,0.012,100601.079,0.258,0.000,0.000,675703.823,8215.058,298.510,298.510,291.639,291.333,99200.000,293.792,100724.270,
2004-06-01 00:55:00,293.384,0.012,100601.105,0.258,0.000,0.000,675703.823,8215.058,298.430,298.430,291.354,291.342,99200.000,293.765,100724.305,
2004-06-01 01:00:00,293.370,0.012,100601.115,0.258,0.000,0.000,675703.823,8215.058,298.356,298.356,291.104,291.350,99200.000,293.747,100724.319,
2004-06-01 01:05:00,293.357,0.012,100601.137,0.258,0.000,0.000,675703.823,8215.058,298.288,298.288,290.885,291.350,99200.000,293.732,100724.346,
2004-06-01 01:10:00,293.345,0.012,100601.158,0.258,0.000,0.000,675703.823,8215.058,298.224,298.224,290.690,291.350,99200.000,293.717,100724.371,
2004-06-01 01:15:00,293.332,0.012,100601.184,0.258,0.000,0.000,675703.823,8215.058,298.165,298.165,290.516,291.350,99200.000,293.701,100724.402,
2004-06-01 01:20:00,293.319,0.012,100601.206,0.258,0.000,0.000,675703.823,8215.058,298.109,298.109,290.360,291.350,99200.000,293.686,100724.429,
2004-06-01 01:25:00,293.307,0.012,100601.229,0.258,0.000,0.000,675703.823,8215.058,298.056,298.056,290.221,291.350,99200.000,293.671,100724.457,
2004-06-01 01:30:00,293.295,0.012,100601.249,0.258,0.000,0.000,675703.823,8215.058,298.006,298.006,290.097,291.350,99200.000,293.658,100724.481,
2004-06-01 01:35:00,293.285,0.011,100601.270,0.258,0.000,0.000,675703.823,8215.058,297.958,297.958,289.985,291.350,99200.000,293.645,100724.506,
2004-06-01 01:40:00,293.275,0.011,100601.288,0.258,0.000,0.000,675703.823,8215.058,297.912,297.912,289.885,291.350,99200.000,293.633,100724.527,
2004-06-01 01:45:00,293.265,0.011,100601.307,0.258,0.000,0.000,675703.823,8215.058,297.868,297.868,289.795,291.350,99200.000,293.621,100724.550,
2004-06-01 01:50:00,293.255,0.011,100601.324,0.258,0.000,0.000,675703.823,8215.058,297.826,297.826,289.714,291.350,99200.000,293.610,100724.571,
2004-06-01 01:55:00,293.246,0.011,100601.342,0.258,0.000,0.000,675703.823,8215.058,297.785,297.785,289.641,291.350,99200.000,293.599,100724.592,
2004-06-01 02:00:00,293.237,0.011,100601.358,0.258,0.000,0.000,675703.823,8215.058,297.746,297.746,289.575,291.350,99200.000,293.588,100724.611,
2004-06-01 02:05:00,293.230,0.011,100601.359,0.258,0.000,0.000,675703.823,8215.058,297.707,297.707,289.515,291.358,99208.333,293.579,100724.615,
2004-06-01 02:10:00,293.225,0.011,100601.353,0.258,0.000,0.000,675703.823,8215.058,297.671,297.671,289.464,291.367,99216.667,293.573,100724.610,
2004-06-01 02:15:00,293.222,0.011,100601.345,0.258,0.000,0.000,675703.823,8215.058,297.635,297.635,289.421,291.375,99225.000,293.568,100724.603,
2004-06-01 02:20:00,293.219,0.011,100601.335,0.258,0.000,0.000,675703.823,8215.058,297.601,297.601,289.384,291.383,99233.333,293.563,100724.593,
2004-06-01 02:25:00,293.216,0.011,100601.325,0.258,0.000,0.000,675703.823,8215.058,297.568,297.568,289.354,291.392,99241.667,293.558,100724.585,
2004-06-01 02:30:00,293.213,0.011,100601.315,0.258,0.000,0.000,675703.823,8215.058,297.536,297.536,289.329,291.400,99250.000,293.554,100724.576,
2004-06-01 02:35:00,293.210,0.011,100601.306,0.258,0.000,0.000,675703.823,8215.058,297.505,297.505,289.310,291.408,99258.333,293.549,100724.567,
2004-06-01 02:40:00,293.207,0.011,100601.295,0.258,0.000,0.000,675703.823,8215.058,297.475,297.475,289.294,291.417,99266.667,293.544,100724.557,
2004-06-01 02:45:00,293.204,0.011,100601.284,0.258,0.000,0.000,675703.823,8215.058,297.446,297.446,289.283,291.425,99275.000,293.540,100724.547,
2004-06-01 02:50:00,293.201,0.011,100601.272,0.258,0.000,0.000,675703.823,8215.058,297.417,297.417,289.275,291.433,99283.333,293.536,100724.536,
2004-06-01 02:55:00,293.199,0.011,100601.260,0.258,0.000,0.000,675703.823,8215.058,297.390,297.390,289.270,291.442,99291.667,293.532,100724.524,
2004-06-01 03:00:00,293.197,0.011,100601.248,0.258,0.000,0.000,675703.823,8215.058,297.363,297.363,289.268,291.450,99300.000,293.528,100724.512,
2004-06-01 03:05:00,293.177,0.011,100601.400,0.258,0.000,0.000,675703.823,8215.058,297.336,297.336,289.269,291.408,99308.333,293.510,100724.674,
2004-06-01 03:10:00,293.137,0.011,100601.617,0.258,0.000,0.000,675703.823,8215.058,297.311,297.311,289.276,291.367,99316.667,293.472,100724.908,
2004-06-01 03:15:00,293.084,0.011,100601.858,0.258,0.000,0.000,675703.823,8215.058,297.285,297.285,289.288,291.325,99325.000,293.419,100725.172,
