cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,298.902,0.010,100575.415,132.078,4347252.058,0.000,874228.333,8215.058,300.000,300.000,300.000,291.250,99200.000,299.223,100695.657,
2004-06-01 00:05:00,295.669,0.011,100596.631,0.683,14026.663,0.000,676344.373,8215.058,299.962,299.962,298.677,291.258,99200.000,296.412,100718.935,
2004-06-01 00:10:00,293.150,0.011,100601.455,0.258,0.000,0.000,675703.823,8215.058,299.885,299.885,297.487,291.267,99200.000,293.513,100724.762,
2004-06-01 00:15:00,292.846,0.011,100601.958,0.258,0.000,0.000,675703.823,8215.058,299.663,299.663,296.165,291.275,99200.000,293.126,100725.364,
2004-06-01 00:20:00,293.097,0.011,100601.614,0.258,0.000,0.000,675703.823,8215.058,299.382,299.382,294.999,291.283,99200.000,293.427,100724.926,
2004-06-01 00:25:00,293.317,0.011,100601.290,0.258,0.000,0.000,675703.823,8215.058,299.138,299.138,294.081,291.292,99200.000,293.691,100724.518,
2004-06-01 00:30:00,293.455,0.011,100601.064,0.258,0.000,0.000,675703.823,8215.058,298.954,298.954,293.368,291.300,99200.000,293.855,100724.240,
2004-06-01 00:35:00,293.483,0.011,100601.000,0.258,0.000,0.000,675703.823,8215.058,298.812,298.812,292.803,291.308,99200.000,293.887,100724.163,
2004-06-01 00:40:00,293.470,0.011,100601.003,0.258,0.000,0.000,675703.823,8215.058,298.699,298.699,292.345,291.317,99200.000,293.870,100724.170,
2004-06-01 00:45:00,293.436,0.012,100601.045,0.258,0.000,0.000,675703.823,8215.058,298.601,298.601,291.965,291.325,99200.000,293.829,100724.225,
2004-06-01 00:50:00,293.409,0.012,100601.075,0.258,0.000,0.000,675703.823,8215.058,298.514,298.514,291.639,291.333,99200.000,293.796,100724.266,
2004-06-01 00:55:00,293.388,0.012,100601.101,0.258,0.000,0.000,675703.823,8215.058,298.434,298.434,291.354,291.342,99200.000,293.769,100724.299,
2004-06-01 01:00:00,293.374,0.012,100601.110,0.258,0.000,0.000,675703.823,8215.058,298.361,298.361,291.104,291.350,99200.000,293.752,100724.313,
2004-06-01 01:05:00,293.362,0.012,100601.132,0.258,0.000,0.000,675703.823,8215.058,298.293,298.293,290.885,291.350,99200.000,293.737,100724.340,
2004-06-01 01:10:00,293.350,0.012,100601.153,0.258,0.000,0.000,675703.823,8215.058,298.230,298.230,290.690,291.350,99200.000,293.722,100724.365,
2004-06-01 01:15:00,293.336,0.012,100601.178,0.258,0.000,0.000,675703.823,8215.058,298.171,298.171,290.516,291.350,99200.000,293.707,100724.395,
2004-06-01 01:20:00,293.324,0.012,100601.200,0.258,0.000,0.000,675703.823,8215.058,298.116,298.116,290.360,291.350,99200.000,293.692,100724.422,
2004-06-01 01:25:00,293.312,0.012,100601.223,0.258,0.000,0.000,675703.823,8215.058,298.063,298.063,290.221,291.350,99200.000,293.678,100724.449,
2004-06-01 01:30:00,293.301,0.012,100601.243,0.258,0.000,0.000,675703.823,8215.058,298.013,298.013,290.097,291.350,99200.000,293.664,100724.473,
2004-06-01 01:35:00,293.290,0.012,100601.263,0.258,0.000,0.000,675703.823,8215.058,297.965,297.965,289.985,291.350,99200.000,293.652,100724.497,
2004-06-01 01:40:00,293.280,0.011,100601.281,0.258,0.000,0.000,675703.823,8215.058,297.920,297.920,289.885,291.350,99200.000,293.640,100724.519,
2004-06-01 01:45:00,293.271,0.011,100601.300,0.258,0.000,0.000,675703.823,8215.058,297.876,297.876,289.795,291.350,99200.000,293.628,100724.541,
2004-06-01 01:50:00,293.261,0.011,100601.317,0.258,0.000,0.000,675703.823,8215.058,297.834,297.834,289.714,291.350,99200.000,293.617,100724.562,
2004-06-01 01:55:00,293.252,0.011,100601.334,0.258,0.000,0.000,675703.823,8215.058,297.793,297.793,289.641,291.350,99200.000,293.607,100724.582,
2004-06-01 02:00:00,293.244,0.011,100601.350,0.258,0.000,0.000,675703.823,8215.058,297.754,297.754,289.575,291.350,99200.000,293.596,100724.601,
2004-06-01 02:05:00,293.237,0.011,100601.351,0.258,0.000,0.000,675703.823,8215.058,297.716,297.716,289.515,291.358,99208.333,293.587,100724.605,
2004-06-01 02:10:00,293.232,0.011,100601.345,0.258,0.000,0.000,675703.823,8215.058,297.680,297.680,289.464,291.367,99216.667,293.581,100724.600,
2004-06-01 02:15:00,293.229,0.011,100601.336,0.258,0.000,0.000,675703.823,8215.058,297.645,297.645,289.421,291.375,99225.000,293.576,100724.593,
2004-06-01 02:20:00,293.226,0.011,100601.326,0.258,0.000,0.000,675703.823,8215.058,297.611,297.611,289.384,291.383,99233.333,293.572,100724.583,
2004-06-01 02:25:00,293.223,0.011,100601.317,0.258,0.000,0.000,675703.823,8215.058,297.578,297.578,289.354,291.392,99241.667,293.567,100724.574,
2004-06-01 02:30:00,293.220,0.011,100601.307,0.258,0.000,0.000,675703.823,8215.058,297.546,297.546,289.329,291.400,99250.000,293.562,100724.565,
2004-06-01 02:35:00,293.217,0.011,100601.297,0.258,0.000,0.000,675703.823,8215.058,297.515,297.515,289.310,291.408,99258.333,293.558,100724.556,
2004-06-01 02:40:00,293.214,0.011,100601.286,0.258,0.000,0.000,675703.823,8215.058,297.485,297.485,289.294,291.417,99266.667,293.553,100724.546,
2004-06-01 02:45:00,293.211,0.011,100601.275,0.258,0.000,0.000,675703.823,8215.058,297.456,297.456,289.283,291.425,99275.000,293.549,100724.536,
2004-06-01 02:50:00,293.209,0.011,100601.263,0.258,0.000,0.000,675703.823,8215.058,297.428,297.428,289.275,291.433,99283.333,293.545,100724.525,
2004-06-01 02:55:00,293.207,0.011,100601.251,0.258,0.000,0.000,675703.823,8215.058,297.400,297.400,289.270,291.442,99291.667,293.541,100724.513,
2004-06-01 03:00:00,293.204,0.011,100601.238,0.258,0.000,0.000,675703.823,8215.058,297.374,297.374,289.268,291.450,99300.000,293.537,100724.501,
