Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
11:15:00,1.208224E+03,2.671239E+04,4.085752E-02,2.337127E+00,7.872569E+03,2.624512E+04,2.662203E-01,2.296231E+00,2.245987E+04,2.654177E+04,7.595071E-01,2.322188E+00,7.973917E+03,8.927887E+03,2.696327E-01,7.811614E-01,5.313831E+03,6.257750E+03,1.796832E-01,5.475219E-01,7.973915E+03,5.758154E+03,2.696326E-01,5.038213E-01,5.303342E+03,3.713975E+03,1.793286E-01,3.249628E-01,8.822856E+03,1.090070E+04,2.983391E-01,9.537690E-01,5.819893E+03,7.580104E+03,1.967954E-01,6.632203E-01,8.822855E+03,7.660831E+03,2.983391E-01,6.702944E-01,5.853454E+03,4.949489E+03,1.979303E-01,4.330631E-01,1.217534E+04,1.090325E+04,4.117020E-01,9.539930E-01,7.924178E+03,7.581114E+03,2.679508E-01,6.633089E-01,1.217253E+04,7.710274E+03,4.116070E-01,6.746212E-01,7.982016E+03,4.976315E+03,2.699065E-01,4.354107E-01
11:20:00,9.729607E+02,2.690460E+04,3.290182E-02,2.353945E+00,7.869468E+03,2.622253E+04,2.661154E-01,2.294254E+00,2.243742E+04,2.657542E+04,7.587480E-01,2.325132E+00,7.972984E+03,9.016870E+03,2.696011E-01,7.889465E-01,5.313259E+03,6.111859E+03,1.796639E-01,5.347572E-01,7.972983E+03,5.773163E+03,2.696011E-01,5.051345E-01,5.302770E+03,3.727804E+03,1.793092E-01,3.261728E-01,8.822119E+03,1.098869E+04,2.983142E-01,9.614672E-01,5.819425E+03,7.431789E+03,1.967796E-01,6.502435E-01,8.822118E+03,7.674734E+03,2.983142E-01,6.715108E-01,5.852986E+03,4.962328E+03,1.979145E-01,4.341864E-01,1.217042E+04,1.100402E+04,4.115357E-01,9.628092E-01,7.921064E+03,7.442531E+03,2.678455E-01,6.511836E-01,1.216763E+04,7.737006E+03,4.114410E-01,6.769601E-01,7.978904E+03,4.997352E+03,2.698013E-01,4.372513E-01
11:25:00,7.346625E+02,2.710027E+04,2.484349E-02,2.371067E+00,7.866371E+03,2.620005E+04,2.660107E-01,2.292287E+00,2.241541E+04,2.661043E+04,7.580037E-01,2.328195E+00,7.971861E+03,9.101644E+03,2.695632E-01,7.963635E-01,5.312574E+03,5.969498E+03,1.796407E-01,5.223013E-01,7.971860E+03,5.787592E+03,2.695631E-01,5.063969E-01,5.302085E+03,3.741080E+03,1.792860E-01,3.273343E-01,8.821383E+03,1.107218E+04,2.982893E-01,9.687716E-01,5.818958E+03,7.287065E+03,1.967638E-01,6.375810E-01,8.821382E+03,7.687841E+03,2.982893E-01,6.726576E-01,5.852519E+03,4.974479E+03,1.978987E-01,4.352495E-01,1.216561E+04,1.110062E+04,4.113728E-01,9.712611E-01,7.918015E+03,7.307699E+03,2.677424E-01,6.393867E-01,1.216282E+04,7.763193E+03,4.112785E-01,6.792512E-01,7.975855E+03,5.017859E+03,2.696982E-01,4.390455E-01
11:30:00,4.938813E+02,2.729881E+04,1.670118E-02,2.388439E+00,7.863277E+03,2.617768E+04,2.659060E-01,2.290330E+00,2.239382E+04,2.664674E+04,7.572736E-01,2.331372E+00,7.970560E+03,9.182048E+03,2.695191E-01,8.033981E-01,5.311781E+03,5.831756E+03,1.796139E-01,5.102497E-01,7.970558E+03,5.801426E+03,2.695191E-01,5.076072E-01,5.301292E+03,3.753788E+03,1.792592E-01,3.284461E-01,8.820649E+03,1.115102E+04,2.982645E-01,9.756701E-01,5.818491E+03,7.147064E+03,1.967480E-01,6.253317E-01,8.820648E+03,7.700156E+03,2.982644E-01,6.737350E-01,5.852052E+03,4.985938E+03,1.978829E-01,4.362521E-01,1.216088E+04,1.119291E+04,4.112131E-01,9.793354E-01,7.915027E+03,7.177875E+03,2.676413E-01,6.280278E-01,1.215811E+04,7.788836E+03,4.111192E-01,6.814948E-01,7.972869E+03,5.037832E+03,2.695972E-01,4.407930E-01
11:35:00,4.603693E+02,2.731546E+04,1.556793E-02,2.389897E+00,7.860199E+03,2.615544E+04,2.658020E-01,2.288385E+00,2.237275E+04,2.668433E+04,7.565611E-01,2.334660E+00,7.969109E+03,9.258671E+03,2.694701E-01,8.101018E-01,5.310898E+03,5.700294E+03,1.795841E-01,4.987475E-01,7.969108E+03,5.815299E+03,2.694701E-01,5.088210E-01,5.300410E+03,3.766346E+03,1.792294E-01,3.295448E-01,8.819917E+03,1.122588E+04,2.982398E-01,9.822196E-01,5.818027E+03,7.013506E+03,1.967323E-01,6.136462E-01,8.819916E+03,7.712378E+03,2.982397E-01,6.748043E-01,5.851588E+03,4.997169E+03,1.978672E-01,4.372346E-01,1.215628E+04,1.128152E+04,4.110574E-01,9.870880E-01,7.912112E+03,7.054791E+03,2.675428E-01,6.172588E-01,1.215351E+04,7.814635E+03,4.109638E-01,6.837520E-01,7.969954E+03,5.057735E+03,2.694987E-01,4.425344E-01
11:40:00,4.371219E+02,2.732218E+04,1.478180E-02,2.390483E+00,7.857116E+03,2.613335E+04,2.656977E-01,2.286452E+00,2.235204E+04,2.672315E+04,7.558609E-01,2.338057E+00,7.967600E+03,9.331319E+03,2.694191E-01,8.164578E-01,5.309980E+03,5.576342E+03,1.795530E-01,4.879024E-01,7.967599E+03,5.829161E+03,2.694190E-01,5.100338E-01,5.299492E+03,3.778722E+03,1.791984E-01,3.306277E-01,8.819186E+03,1.129668E+04,2.982150E-01,9.884136E-01,5.817562E+03,6.887714E+03,1.967166E-01,6.026402E-01,8.819185E+03,7.724557E+03,2.982150E-01,6.758699E-01,5.851123E+03,5.008201E+03,1.978515E-01,4.381999E-01,1.215176E+04,1.136638E+04,4.109046E-01,9.945122E-01,7.909252E+03,6.939578E+03,2.674461E-01,6.071784E-01,1.214900E+04,7.840637E+03,4.108113E-01,6.860270E-01,7.967096E+03,5.077597E+03,2.694020E-01,4.442722E-01
11:45:00,4.174122E+02,2.732607E+04,1.411529E-02,2.390822E+00,7.854028E+03,2.611144E+04,2.655933E-01,2.284535E+00,2.233168E+04,2.676320E+04,7.551724E-01,2.341561E+00,7.966115E+03,9.399830E+03,2.693689E-01,8.224518E-01,5.309075E+03,5.461235E+03,1.795224E-01,4.778313E-01,7.966114E+03,5.842967E+03,2.693688E-01,5.112417E-01,5.298587E+03,3.790889E+03,1.791678E-01,3.316921E-01,8.818454E+03,1.136333E+04,2.981903E-01,9.942449E-01,5.817097E+03,6.771076E+03,1.967009E-01,5.924352E-01,8.818453E+03,7.736722E+03,2.981902E-01,6.769343E-01,5.850658E+03,5.019050E+03,1.978357E-01,4.391490E-01,1.214732E+04,1.144738E+04,4.107545E-01,1.001600E+00,7.906444E+03,6.833596E+03,2.673511E-01,5.979057E-01,1.214458E+04,7.866862E+03,4.106616E-01,6.883215E-01,7.964289E+03,5.097429E+03,2.693071E-01,4.460074E-01
11:50:00,4.001072E+02,2.732799E+04,1.353010E-02,2.390989E+00,7.850937E+03,2.608973E+04,2.654888E-01,2.282636E+00,2.231168E+04,2.680447E+04,7.544960E-01,2.345172E+00,7.964692E+03,9.464100E+03,2.693207E-01,8.280747E-01,5.308207E+03,5.356474E+03,1.794931E-01,4.686655E-01,7.964691E+03,5.856717E+03,2.693207E-01,5.124448E-01,5.297718E+03,3.802843E+03,1.791384E-01,3.327380E-01,8.817721E+03,1.142577E+04,2.981655E-01,9.997076E-01,5.816631E+03,6.665096E+03,1.966851E-01,5.831627E-01,8.817720E+03,7.748904E+03,2.981655E-01,6.780001E-01,5.850193E+03,5.029732E+03,1.978200E-01,4.400836E-01,1.214297E+04,1.152446E+04,4.106073E-01,1.008343E+00,7.903689E+03,6.738311E+03,2.672580E-01,5.895690E-01,1.214023E+04,7.893331E+03,4.105147E-01,6.906375E-01,7.961535E+03,5.117242E+03,2.692140E-01,4.477408E-01
11:55:00,3.845372E+02,2.732854E+04,1.300358E-02,2.391036E+00,7.847843E+03,2.606827E+04,2.653841E-01,2.280758E+00,2.229203E+04,2.684694E+04,7.538314E-01,2.348888E+00,7.963345E+03,9.524056E+03,2.692752E-01,8.333202E-01,5.307383E+03,5.263637E+03,1.794652E-01,4.605430E-01,7.963344E+03,5.870430E+03,2.692751E-01,5.136446E-01,5.296895E+03,3.814594E+03,1.791106E-01,3.337661E-01,8.816988E+03,1.148393E+04,2.981407E-01,1.004796E+00,5.816166E+03,6.571355E+03,1.966694E-01,5.749611E-01,8.816987E+03,7.761129E+03,2.981407E-01,6.790697E-01,5.849728E+03,5.040262E+03,1.978043E-01,4.410049E-01,1.213869E+04,1.159754E+04,4.104628E-01,1.014736E+00,7.900985E+03,6.655272E+03,2.671665E-01,5.823038E-01,1.213597E+04,7.920064E+03,4.103705E-01,6.929764E-01,7.958832E+03,5.137043E+03,2.691226E-01,4.494733E-01
12:00:00,3.704166E+02,2.732812E+04,1.252608E-02,2.390999E+00,7.844788E+03,2.604708E+04,2.652808E-01,2.278904E+00,2.227298E+04,2.689062E+04,7.531871E-01,2.352710E+00,7.962087E+03,9.579640E+03,2.692326E-01,8.381832E-01,5.306613E+03,5.184659E+03,1.794392E-01,4.536332E-01,7.962085E+03,5.884130E+03,2.692326E-01,5.148432E-01,5.296124E+03,3.826713E+03,1.790845E-01,3.348265E-01,8.816263E+03,1.153777E+04,2.981162E-01,1.009506E+00,5.815705E+03,6.491776E+03,1.966538E-01,5.679988E-01,8.816262E+03,7.773421E+03,2.981162E-01,6.801451E-01,5.849267E+03,5.051222E+03,1.977887E-01,4.419638E-01,1.213455E+04,1.166654E+04,4.103226E-01,1.020774E+00,7.898363E+03,6.586210E+03,2.670778E-01,5.762616E-01,1.213183E+04,7.947075E+03,4.102306E-01,6.953397E-01,7.956211E+03,5.157401E+03,2.690340E-01,4.512545E-01
12:05:00,4.763135E+02,2.778810E+04,1.610711E-02,2.431243E+00,7.841716E+03,2.602622E+04,2.651769E-01,2.277079E+00,2.225419E+04,2.693552E+04,7.525519E-01,2.356638E+00,7.960905E+03,9.630537E+03,2.691927E-01,8.426361E-01,5.305888E+03,5.119409E+03,1.794147E-01,4.479245E-01,7.960904E+03,5.897605E+03,2.691927E-01,5.160222E-01,5.295400E+03,3.841553E+03,1.790600E-01,3.361249E-01,8.815535E+03,1.158691E+04,2.980916E-01,1.013805E+00,5.815243E+03,6.426215E+03,1.966382E-01,5.622629E-01,8.815534E+03,7.785520E+03,2.980915E-01,6.812037E-01,5.848805E+03,5.064965E+03,1.977731E-01,4.431663E-01,1.213047E+04,1.173110E+04,4.101847E-01,1.026422E+00,7.895783E+03,6.531157E+03,2.669906E-01,5.714452E-01,1.212776E+04,7.974092E+03,4.100930E-01,6.977036E-01,7.953632E+03,5.180614E+03,2.689468E-01,4.532855E-01
12:10:00,5.899554E+02,2.827815E+04,1.995004E-02,2.474124E+00,7.838669E+03,2.600573E+04,2.650739E-01,2.275287E+00,2.223590E+04,2.698166E+04,7.519334E-01,2.360674E+00,7.959846E+03,9.676898E+03,2.691569E-01,8.466922E-01,5.305236E+03,5.066894E+03,1.793926E-01,4.433302E-01,7.959845E+03,5.911046E+03,2.691568E-01,5.171982E-01,5.294748E+03,3.861800E+03,1.790380E-01,3.378964E-01,8.814813E+03,1.163130E+04,2.980672E-01,1.017689E+00,5.814784E+03,6.373500E+03,1.966227E-01,5.576512E-01,8.814812E+03,7.797430E+03,2.980671E-01,6.822457E-01,5.848347E+03,5.084128E+03,1.977576E-01,4.448430E-01,1.212650E+04,1.179115E+04,4.100504E-01,1.031676E+00,7.893271E+03,6.488937E+03,2.669057E-01,5.677516E-01,1.212380E+04,8.001111E+03,4.099591E-01,7.000675E-01,7.951121E+03,5.209278E+03,2.688619E-01,4.557935E-01
12:15:00,7.073237E+02,2.877975E+04,2.391899E-02,2.518014E+00,7.835647E+03,2.598569E+04,2.649717E-01,2.273533E+00,2.221809E+04,2.702905E+04,7.513312E-01,2.364821E+00,7.958939E+03,9.718837E+03,2.691262E-01,8.503612E-01,5.304676E+03,5.025559E+03,1.793737E-01,4.397141E-01,7.958938E+03,5.924607E+03,2.691262E-01,5.183847E-01,5.294187E+03,3.889963E+03,1.790190E-01,3.403607E-01,8.814096E+03,1.167090E+04,2.980429E-01,1.021154E+00,5.814329E+03,6.331934E+03,1.966073E-01,5.540148E-01,8.814095E+03,7.809161E+03,2.980429E-01,6.832721E-01,5.847891E+03,5.111193E+03,1.977422E-01,4.472112E-01,1.212264E+04,1.184663E+04,4.099197E-01,1.036530E+00,7.890827E+03,6.457861E+03,2.668230E-01,5.650332E-01,1.211994E+04,8.028131E+03,4.098287E-01,7.024317E-01,7.948678E+03,5.245896E+03,2.687792E-01,4.589975E-01
12:20:00,8.275383E+02,2.929044E+04,2.798419E-02,2.562699E+00,7.832637E+03,2.596615E+04,2.648699E-01,2.271823E+00,2.220069E+04,2.707772E+04,7.507426E-01,2.369079E+00,7.958191E+03,9.756357E+03,2.691009E-01,8.536438E-01,5.304210E+03,4.993342E+03,1.793579E-01,4.368958E-01,7.958190E+03,5.938339E+03,2.691009E-01,5.195861E-01,5.293722E+03,3.928357E+03,1.790033E-01,3.437203E-01,8.813382E+03,1.170568E+04,2.980188E-01,1.024197E+00,5.813876E+03,6.299394E+03,1.965920E-01,5.511683E-01,8.813381E+03,7.820721E+03,2.980187E-01,6.842835E-01,5.847438E+03,5.148529E+03,1.977269E-01,4.504781E-01,1.211886E+04,1.189749E+04,4.097921E-01,1.040979E+00,7.888440E+03,6.435834E+03,2.667423E-01,5.631065E-01,1.211618E+04,8.055153E+03,4.097014E-01,7.047959E-01,7.946293E+03,5.292739E+03,2.686986E-01,4.630963E-01
12:25:00,9.500412E+02,2.980844E+04,3.212677E-02,2.608024E+00,7.829635E+03,2.594716E+04,2.647684E-01,2.270162E+00,2.218365E+04,2.712769E+04,7.501665E-01,2.373452E+00,7.957597E+03,9.789481E+03,2.690808E-01,8.565417E-01,5.303838E+03,4.967808E+03,1.793453E-01,4.346622E-01,7.957596E+03,5.952236E+03,2.690808E-01,5.208021E-01,5.293349E+03,3.979127E+03,1.789907E-01,3.481628E-01,8.812671E+03,1.173564E+04,2.979947E-01,1.026818E+00,5.813424E+03,6.273397E+03,1.965767E-01,5.488941E-01,8.812670E+03,7.832113E+03,2.979947E-01,6.852803E-01,5.846987E+03,5.198308E+03,1.977116E-01,4.548338E-01,1.211517E+04,1.194368E+04,4.096674E-01,1.045021E+00,7.886108E+03,6.420390E+03,2.666634E-01,5.617556E-01,1.211250E+04,8.082171E+03,4.095769E-01,7.071598E-01,7.943961E+03,5.351987E+03,2.686197E-01,4.682805E-01
12:30:00,1.074323E+03,3.033259E+04,3.632949E-02,2.653885E+00,7.826598E+03,2.592877E+04,2.646657E-01,2.268553E+00,2.216671E+04,2.717897E+04,7.495935E-01,2.377938E+00,7.957135E+03,9.818205E+03,2.690652E-01,8.590545E-01,5.303544E+03,4.945883E+03,1.793354E-01,4.327443E-01,7.957134E+03,5.966277E+03,2.690652E-01,5.220306E-01,5.293056E+03,4.043703E+03,1.789807E-01,3.538134E-01,8.811953E+03,1.176083E+04,2.979704E-01,1.029021E+00,5.812968E+03,6.250837E+03,1.965613E-01,5.469206E-01,8.811952E+03,7.843340E+03,2.979704E-01,6.862626E-01,5.846531E+03,5.261992E+03,1.976962E-01,4.604063E-01,1.211151E+04,1.198529E+04,4.095437E-01,1.048661E+00,7.883795E+03,6.408463E+03,2.665852E-01,5.607125E-01,1.210885E+04,8.109177E+03,4.094535E-01,7.095227E-01,7.941650E+03,5.425084E+03,2.685416E-01,4.746766E-01
12:35:00,1.081262E+03,3.040095E+04,3.656417E-02,2.659868E+00,7.823581E+03,2.591102E+04,2.645637E-01,2.267000E+00,2.215016E+04,2.723154E+04,7.490341E-01,2.382538E+00,7.956802E+03,9.842692E+03,2.690540E-01,8.611968E-01,5.303328E+03,4.926287E+03,1.793281E-01,4.310301E-01,7.956801E+03,5.980666E+03,2.690539E-01,5.232895E-01,5.292840E+03,4.121489E+03,1.789734E-01,3.606199E-01,8.811239E+03,1.178151E+04,2.979463E-01,1.030831E+00,5.812514E+03,6.230399E+03,1.965459E-01,5.451327E-01,8.811238E+03,7.854682E+03,2.979463E-01,6.872549E-01,5.846077E+03,5.339088E+03,1.976808E-01,4.671524E-01,1.210794E+04,1.202255E+04,4.094229E-01,1.051921E+00,7.881536E+03,6.398695E+03,2.665089E-01,5.598582E-01,1.210528E+04,8.136446E+03,4.093330E-01,7.119085E-01,7.939392E+03,5.511579E+03,2.684652E-01,4.822450E-01
12:40:00,1.082731E+03,3.044344E+04,3.661384E-02,2.663581E+00,7.820543E+03,2.589392E+04,2.644609E-01,2.265504E+00,2.213377E+04,2.728539E+04,7.484797E-01,2.387249E+00,7.956536E+03,9.862676E+03,2.690449E-01,8.629450E-01,5.303153E+03,4.908320E+03,1.793222E-01,4.294584E-01,7.956535E+03,5.995200E+03,2.690449E-01,5.245612E-01,5.292665E+03,4.211433E+03,1.789675E-01,3.684904E-01,8.810521E+03,1.179765E+04,2.979220E-01,1.032242E+00,5.812058E+03,6.211512E+03,1.965305E-01,5.434804E-01,8.810520E+03,7.866148E+03,2.979220E-01,6.882581E-01,5.845622E+03,5.428665E+03,1.976654E-01,4.749906E-01,1.210441E+04,1.205543E+04,4.093035E-01,1.054797E+00,7.879303E+03,6.390528E+03,2.664334E-01,5.591438E-01,1.210176E+04,8.163977E+03,4.092138E-01,7.143174E-01,7.937160E+03,5.610573E+03,2.683898E-01,4.909071E-01
12:45:00,1.082442E+03,3.047825E+04,3.660406E-02,2.666622E+00,7.817484E+03,2.587749E+04,2.643575E-01,2.264066E+00,2.211752E+04,2.734047E+04,7.479302E-01,2.392068E+00,7.956287E+03,9.877945E+03,2.690365E-01,8.642807E-01,5.302989E+03,4.891551E+03,1.793166E-01,4.279915E-01,7.956286E+03,6.009711E+03,2.690365E-01,5.258309E-01,5.292500E+03,4.312512E+03,1.789620E-01,3.773351E-01,8.809799E+03,1.180921E+04,2.978976E-01,1.033254E+00,5.811600E+03,6.193847E+03,1.965150E-01,5.419351E-01,8.809798E+03,7.877735E+03,2.978976E-01,6.892719E-01,5.845163E+03,5.529790E+03,1.976499E-01,4.838392E-01,1.210091E+04,1.208390E+04,4.091853E-01,1.057288E+00,7.877094E+03,6.383629E+03,2.663587E-01,5.585403E-01,1.209827E+04,8.191759E+03,4.090959E-01,7.167482E-01,7.934952E+03,5.721104E+03,2.683151E-01,5.005787E-01
12:50:00,1.081035E+03,3.050757E+04,3.655648E-02,2.669185E+00,7.814419E+03,2.586171E+04,2.642539E-01,2.262686E+00,2.210147E+04,2.739674E+04,7.473875E-01,2.396991E+00,7.956033E+03,9.888418E+03,2.690279E-01,8.651967E-01,5.302822E+03,4.875713E+03,1.793110E-01,4.266059E-01,7.956031E+03,6.024134E+03,2.690279E-01,5.270928E-01,5.292334E+03,4.423750E+03,1.789563E-01,3.870688E-01,8.809076E+03,1.181619E+04,2.978732E-01,1.033864E+00,5.811141E+03,6.177173E+03,1.964995E-01,5.404763E-01,8.809075E+03,7.889440E+03,2.978731E-01,6.902960E-01,5.844705E+03,5.641492E+03,1.976344E-01,4.936132E-01,1.209747E+04,1.210792E+04,4.090686E-01,1.059389E+00,7.874915E+03,6.377763E+03,2.662850E-01,5.580273E-01,1.209483E+04,8.219778E+03,4.089795E-01,7.191997E-01,7.932774E+03,5.842296E+03,2.682414E-01,5.111830E-01
12:55:00,1.078876E+03,3.053297E+04,3.648347E-02,2.671405E+00,7.811353E+03,2.584657E+04,2.641502E-01,2.261362E+00,2.208564E+04,2.745414E+04,7.468522E-01,2.402013E+00,7.955762E+03,9.894006E+03,2.690188E-01,8.656854E-01,5.302646E+03,4.860626E+03,1.793050E-01,4.252861E-01,7.955760E+03,6.038451E+03,2.690187E-01,5.283454E-01,5.292158E+03,4.544208E+03,1.789504E-01,3.976091E-01,8.808353E+03,1.181853E+04,2.978487E-01,1.034069E+00,5.810682E+03,6.161318E+03,1.964840E-01,5.390892E-01,8.808352E+03,7.901253E+03,2.978487E-01,6.913296E-01,5.844246E+03,5.762843E+03,1.976189E-01,5.042315E-01,1.209407E+04,1.212747E+04,4.089537E-01,1.061100E+00,7.872767E+03,6.372759E+03,2.662123E-01,5.575896E-01,1.209144E+04,8.248016E+03,4.088649E-01,7.216703E-01,7.930627E+03,5.973223E+03,2.681688E-01,5.226390E-01
