Date/Time,EAST:Surface Outside Face Temperature [C](TimeStep),NORTH:Surface Outside Face Temperature [C](TimeStep),SOUTH:Surface Outside Face Temperature [C](TimeStep),WEST:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),THERMAL ZONE 1 INTERNAL MASS:Surface Outside Face Temperature [C](TimeStep),EAST_WINDOW:Surface Outside Face Temperature [C](TimeStep),NORTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),SOUTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),WEST_WINDOW:Surface Outside Face Temperature [C](TimeStep) 
 06/08  17:25:00,27.657460688888765,27.786729683820052,27.79505647171896,28.648581239478354,18.0,28.739009913581274,26.413726175265907,25.037416871911205,25.06339430921264,25.04406411706867,25.153129066851307 
 06/08  17:30:00,27.315588190005492,27.424999597092583,27.43833319052625,28.156208264109544,18.0,28.313894933050992,26.391231189592048,24.926149988405996,24.946415277460346,24.929957485153125,25.00781410836032 
 06/08  17:35:00,27.06794668676986,27.168132567135686,27.1766016639383,27.811811201141886,18.0,28.022839440930888,26.368693997688375,24.866059529000097,24.886556005551142,24.867516830689283,24.9402782586522 
 06/08  17:40:00,26.851286601062412,26.946704589582037,26.946589924422714,27.52319936714786,18.0,27.751080511765814,26.351727606187563,24.806842546597693,24.82802540646759,24.80603023176144,24.876083242846107 
 06/08  17:45:00,26.65213227717077,26.74491372792837,26.734867475523814,27.266042894723956,18.0,27.475585511595813,26.33553197559466,24.747475740223365,24.769209146386743,24.74450578489632,24.811818494670774 
 06/08  17:50:00,26.46381579785308,26.555180570159163,26.53479586247149,27.029089870682466,18.0,27.237664463395543,26.319857723685853,24.687882222209055,24.710018862119057,24.682868823271463,24.74738866991254 
 06/08  17:55:00,26.28203013684836,26.37266912398118,26.34209170108962,26.805319767295178,18.0,26.996523150753863,26.30471386872113,24.62799675586905,24.650384455437973,24.621058422395265,24.682727673084173 
 06/08  18:00:00,26.104425906696882,26.19468992833102,26.15442511988384,26.590638104129674,18.0,26.775390672001325,26.289862861858044,24.5679328583725,24.590415720359545,24.55918956148713,24.61795111908816 
 06/08  18:05:00,25.802361343556157,25.891412392663398,25.847994631826854,26.25680465027077,18.0,26.395209105807833,26.27535334177526,24.24393911452239,24.26598506028961,24.237315360451817,24.292473543608992 
 06/08  18:10:00,25.452798579297493,25.54028521365453,25.496806837195262,25.87956759521136,18.0,25.993581832517414,26.13437297057235,23.940519156032565,23.961988834597378,23.935752137878296,23.987355297087163 
 06/08  18:15:00,25.074275790191432,25.15986936208235,25.1184460837902,25.476450657515183,18.0,25.59308850758587,26.098265989062764,23.64773865464042,23.668551481177587,23.64498369421824,23.69287255479196 
 06/08  18:20:00,24.676274107625655,24.75963358509942,24.72179185157267,25.056162377323425,18.0,25.146443323719236,26.063169217782626,23.361005639988775,23.381014862264124,23.360486123436885,23.404773777001196 
 06/08  18:25:00,24.264808067749517,24.345577646766756,24.31241845099511,24.624116679046043,18.0,24.70160256835998,26.0308215810268,23.073906570280087,23.093007470787597,23.075881242393507,23.116616199682824 
 06/08  18:30:00,23.843935785986837,23.92174755580809,23.894050244361477,24.183903171943687,18.0,24.230637912304356,25.999980644955304,22.785529863372858,22.80363121661992,22.79024578273811,22.82749846636119 
 06/08  18:35:00,23.448454568105387,23.52292398490951,23.50136780757806,23.770062380939265,18.0,23.801667251893267,25.97053666494378,22.512271891700266,22.529290934979883,22.52011457404342,22.55396950893089 
 06/08  18:40:00,23.060364447349393,23.131099313027512,23.116250896827285,23.364380014287732,18.0,23.366485204568047,25.943454851287065,22.236333647345987,22.25220783842201,22.247626873368233,22.27840137032308 
 06/08  18:45:00,22.676195163709853,22.742807167683722,22.73514370664233,22.963253929433908,18.0,22.933004327407712,25.917381085930366,21.96098007351145,21.97521019932367,21.9759033531937,22.00256400786509 
 06/08  18:50:00,22.29448548997221,22.356591869840834,22.35651698524636,22.565118593329053,18.0,22.505254101000666,25.890958246196156,21.68518224702177,21.697771919075763,21.70404483248717,21.726898737070314 
 06/08  18:55:00,21.914433962461587,21.971659166667493,21.979513875040784,22.169090196217873,18.0,22.07912790202266,25.863488862177817,21.4087764707956,21.419706032256954,21.431875380443557,21.451134653936094 
 06/08  19:00:00,21.535571420810516,21.587548464359646,21.603619476091023,21.77463448331775,18.0,21.657665365441783,25.835185013121453,21.13174959345872,21.140833228593124,21.159209385595716,21.174996710741823 
 06/08  19:05:00,21.23616872739401,21.28269644344712,21.30422471657025,21.457496389718784,18.0,21.327176971651827,25.80621832633456,20.998498833908855,21.005926992261834,21.02742828454018,21.040026996175527 
 06/08  19:10:00,20.96724670858703,21.007985449541952,21.034394877213575,21.170378645063362,18.0,21.019575835160357,25.770813414309398,20.86482059323737,20.87068220928313,20.895353567289646,20.9049307310396 
 06/08  19:15:00,20.717057759320852,20.75164404397633,20.782814715268934,20.901897261162777,18.0,20.713334151580003,25.73884210090155,20.731643248234775,20.736072820630284,20.76391126942724,20.770622479674728 
 06/08  19:20:00,20.394248017843655,20.4151168464056,20.456962780204826,20.54764773957975,18.0,20.335943864891664,25.7073667664394,20.55508205928686,20.555854502356965,20.58810256401307,20.587398339711797 
 06/08  19:25:00,20.15507761006106,20.169848178531588,20.215177450758095,20.29112761918367,18.0,20.08968170593529,25.67191938480872,20.431381782707433,20.432171826678655,20.466569007677208,20.46577196321755 
 06/08  19:30:00,19.943400388565742,19.954257327023665,20.001170303974806,20.066650944576654,18.0,19.848801938595738,25.64138788789556,20.309381976540863,20.310189274704953,20.346649223761403,20.34580960904185 
 06/08  19:35:00,19.748024887609464,19.756160290247884,19.803728635847524,19.86120597073297,18.0,19.608625694765223,25.611315044661456,20.187427067481053,20.188258816761106,20.226810094846087,20.22593895601665 
 06/08  19:40:00,19.563785871592184,19.569967637275326,19.617668557201913,19.668805401374094,18.0,19.399117344624745,25.58169428030021,20.065479134193993,20.066336961237198,20.107025004647312,20.10612408208192 
 06/08  19:45:00,19.38752250316955,19.392271296560605,19.439805776627328,19.485783210594743,18.0,19.190186488429113,25.552454161752266,19.943520662535718,19.944405128040273,19.987277388991743,19.986347060285254 
 06/08  19:50:00,19.21714573221726,19.220825352058526,19.26802660894349,19.309712190020264,18.0,18.999887871032424,25.523478152543504,19.82150758420198,19.82241883956067,19.867521568889288,19.86656216202573 
 06/08  19:55:00,19.051221099053265,19.054091709667038,19.100873197998098,19.138921880088205,18.0,18.809970141051572,25.494736120440944,19.699438542324117,19.70037678587221,19.747756219418136,19.746767876334616 
 06/08  20:00:00,18.88873570316577,18.890986990586995,18.93731152953884,18.972229655474028,18.0,18.63207222458888,25.466152594130733,19.577286274811115,19.578251529169506,19.627952635213546,19.626935609860652 
 06/08  20:05:00,18.77517494834783,18.77696070233231,18.82032678223081,18.852671057224327,18.0,18.507216340650277,25.43770937128677,19.5190877747591,19.520090802571758,19.566005452345735,19.56495237376646 
 06/08  20:10:00,18.68054300012958,18.681968323632645,18.72199700851275,18.75212319525477,18.0,18.399715980543046,25.347553285359265,19.4744487364095,19.475442898516633,19.51719790649406,19.516155788092647 
 06/08  20:15:00,18.59757823500245,18.5987209358964,18.635418565211815,18.66359842692976,18.0,18.291247909647282,25.295193255585072,19.440019738540457,19.44104951457558,19.47878998443707,19.477713463898112 
 06/08  20:20:00,18.52265087958259,18.52356995191056,18.557073818978747,18.58352361356292,18.0,18.20339373013517,25.245384519253708,19.40687285065445,19.40792894635706,19.441594842136965,19.440494053060092 
 06/08  20:25:00,18.45351446946517,18.45425535807012,18.484750858375094,18.50964682233498,18.0,18.114856430206988,25.198781191668747,19.375083757881953,19.376167021184642,19.40573201495488,19.404606365513246 
 06/08  20:30:00,18.38868448811117,18.389282657735134,18.416966810793944,18.440455341100822,18.0,18.03856028161606,25.154618656954874,19.344372775392515,19.34548320581257,19.370908678307387,19.36975844058236 
 06/08  20:35:00,18.327141942059423,18.327625374918924,18.35269022538503,18.374894929152557,18.0,17.961729040961615,25.112494318497426,19.314606587257572,19.31574438532988,19.336984237350407,19.335809440560524 
 06/08  20:40:00,18.26816625938803,18.268557242307054,18.291182807457524,18.31220953158256,18.0,17.89260895133554,25.07193242122462,19.285600209077586,19.286765027495903,19.303766618964687,19.302567817193562 
 06/08  20:45:00,18.21123499208132,18.211551419602078,18.231903311626343,18.25184381695996,18.0,17.82308718704743,25.032777165499432,19.25733359288131,19.25852558128156,19.27123421536362,19.270011428459725 
 06/08  20:50:00,18.15596115598264,18.1562174964274,18.174446797823144,18.19338149758631,18.0,17.758760710061804,24.994698160751256,19.229678674084084,19.23089741148749,19.239256586860847,19.238010382915945 
 06/08  20:55:00,18.10205278664451,18.102260808942244,18.11850497382571,18.136505010829968,18.0,17.694028557134097,24.957647798830333,19.202658771054075,19.203904362383014,19.207858769777147,19.206589159797318 
 06/08  21:00:00,18.049286074815505,18.049455402579884,18.063839561026946,18.080968408283315,18.0,17.63223125519252,24.92139109116916,19.176182127013703,19.17745415722061,19.17695052865446,19.175658019306297 
 06/08  21:05:00,17.942531641834464,17.942669022870355,17.955879133843275,17.972095765067856,18.0,17.510155268001785,24.885927397159517,19.03030940759379,19.031590942122705,19.03220889285194,19.03090624443223 
 06/08  21:10:00,17.814355726729673,17.81446767112339,17.82688352350998,17.84221451346556,18.0,17.37834720708224,24.845936954426463,18.92007539361299,18.921382057385927,18.92345836085667,18.922132034724427 
 06/08  21:15:00,17.67279519364101,17.672887263875563,17.684788969081904,17.69927202026473,18.0,17.246460906455972,24.919122134881015,18.825757250748325,18.827141047599298,18.830889607904112,18.829486789095483 
 06/08  21:20:00,17.521958621966988,17.522035483712486,17.53364107347005,17.547317294006127,18.0,17.095738814663193,24.98420811906288,18.69672524919673,18.69813997462768,18.703621445667295,18.702187888358083 
 06/08  21:25:00,17.364449285836447,17.36451482155428,17.375997488042234,17.388908660820622,18.0,16.944838423540318,24.98876254488827,18.525279939324435,18.526707497279403,18.533863152293463,18.532416765729977 
 06/08  21:30:00,17.202022384105263,17.202079808866824,17.213579284594715,17.225766516124477,18.0,16.78229078942246,24.918070578237757,18.350654060935085,18.35207922181951,18.360930882875778,18.35948724873515 
 06/08  21:35:00,17.035902322260203,17.035954290810583,17.047584974630375,17.05908799964656,18.0,16.619587576424234,24.85322464954281,18.183607873027597,18.185059376733534,18.195677067839938,18.19420728427258 
 06/08  21:40:00,16.866965584605136,16.867014285242714,16.878871190011534,16.889728028198686,18.0,16.449306363436886,24.793780446847993,18.02099442546438,18.022477373917923,18.03492603093406,18.033424913752242 
 06/08  21:45:00,16.69585218057903,16.695899413930988,16.70806257379038,16.718309379825783,18.0,16.278903898413944,24.738602566095405,17.860869809484143,17.8623837325963,17.8767262720624,17.87519421328716 
 06/08  21:50:00,16.523035933187348,16.523083176526914,16.53562093431142,16.545291954648846,18.0,16.10345717241597,24.687491714841496,17.702730139371283,17.704276801791366,17.72057969565543,17.719014824301553 
 06/08  21:55:00,16.348870622793548,16.348919082387916,16.36189054989429,16.37101813958579,18.0,15.92791704451807,24.63926662494833,17.545770924569183,17.54734954987316,17.56567686329447,17.564079868967042 
 06/08  22:00:00,16.17362174184857,16.173672396246083,16.18712929938955,16.195743973791302,18.0,15.74896454918949,24.59341056315847,17.389680626010318,17.391291017195726,17.411707257913804,17.410078244066995 
 06/08  22:05:00,16.06841845086825,16.068472124501945,16.081690874498726,16.089827807624584,18.0,15.650543514919745,24.549359680712282,17.34183867807843,17.34348105214258,17.36553482953491,17.36387318245272 
 06/08  22:10:00,15.990713097144653,15.99077041667864,16.003559535427637,16.011244786584623,18.0,15.567896953084592,24.45368766666329,17.30525150925763,17.306869340907838,17.330340302850004,17.328702913605582 
 06/08  22:15:00,15.93020001800875,15.930261474055168,15.942538515299796,15.949796100636949,18.0,15.486401366117853,24.383180574648424,17.278573328745438,17.280204434404652,17.30511745821775,17.303465958616812 
 06/08  22:20:00,15.881656668135463,15.881722640109551,15.893452241138238,15.900304707552937,18.0,15.431983656771381,24.318098205538767,17.293459427214316,17.29508670324435,17.32197446393701,17.32032671629105 
 06/08  22:25:00,15.841790367349692,15.84186114284239,15.85303259982185,15.859501260143729,18.0,15.37722002638089,24.363388725204658,17.319756820392172,17.321428172831872,17.350487480203242,17.34879461979 
 06/08  22:30:00,15.808388268005961,15.808464057965498,15.819079739570991,15.825184807993887,18.0,15.33887851017891,24.396719128416677,17.335720851086762,17.337390675826214,17.368479447453524,17.366787784625387 
 06/08  22:35:00,15.779911153830726,15.779992104923393,15.790060992051036,15.795821667838663,18.0,15.300760033743693,24.422536872844866,17.346429257792977,17.348098329902996,17.381170316877444,17.379478874660663 
 06/08  22:40:00,15.75526148414661,15.75534769003897,15.764881723576911,15.770316249562164,18.0,15.27316256320623,24.440993633704093,17.354539190179196,17.356204260106097,17.391091436374097,17.38940380020614 
 06/08  22:45:00,15.73364192508628,15.733733437495419,15.742745487992405,15.747871197461162,18.0,15.245731389444147,24.45488674901974,17.358820557828153,17.360482981789914,17.397152144455276,17.395466730576914 
 06/08  22:50:00,15.714464934695235,15.714561773880074,15.723064573639865,15.727897932014034,18.0,15.22535650497325,24.464605504432694,17.36009168517745,17.36174943262904,17.400200280854392,17.3985189686195 
 06/08  22:55:00,15.697292436826672,15.697394600750187,15.705400249328653,15.709956893266874,18.0,15.205106246072718,24.47067727378431,17.35932887925486,17.36098200521718,17.401206822618633,17.39952944146171 
 06/08  23:00:00,15.68179408279331,15.681901554429652,15.68942135765961,15.693716132358814,18.0,15.189710464785172,24.474483353683443,17.35725458506238,17.358904081349408,17.400892520639218,17.399217984355175 
 06/08  23:05:00,15.684945616017858,15.685059360242812,15.691570053158022,15.695640810860631,18.0,15.188399404624787,24.47601601674187,17.403925428060006,17.405592142219916,17.44141242839106,17.439726248101863 
 06/08  23:10:00,15.695552374463166,15.695672850507167,15.701216277506727,15.705083194148553,18.0,15.192422967539601,24.466753711882863,17.456309716077612,17.457978608595738,17.486708586353018,17.48502466383883 
 06/08  23:15:00,15.710821422875481,15.710948389290909,15.715671996560383,15.719350934752963,18.0,15.195540777620367,24.46354391596734,17.50964376556982,17.51132478926945,17.53278846383347,17.531097080823656 
 06/08  23:20:00,15.72935485647377,15.729489584836374,15.733564103852153,15.737065935220421,18.0,15.204357197851964,24.457468369256837,17.56266377218782,17.564354289647213,17.578495991226077,17.576799821185773 
 06/08  23:25:00,15.750230682658692,15.750373236653095,15.753987839974098,15.757324990581857,18.0,15.212358726393152,24.450734658178302,17.615757630388657,17.617458390966988,17.624264114704488,17.622562323620514 
 06/08  23:30:00,15.772851461923404,15.773002091442097,15.776341937176014,15.779523939951991,18.0,15.223279517724498,24.44332806982159,17.66891283461308,17.670623974535033,17.670100110578232,17.66839246196372 
 06/08  23:35:00,15.796796073637339,15.796955047023827,15.800199364036597,15.803234839936307,18.0,15.233400197926683,24.4352879187425,17.722121751585348,17.723843156920452,17.716017715644057,17.714304198340017 
 06/08  23:40:00,15.821758301754908,15.821925884470268,15.825246386819973,15.828143242585304,18.0,15.24478163781112,24.426740584496866,17.77543346132319,17.77716520872491,17.762091016808256,17.760371403087902 
 06/08  23:45:00,15.847508671872639,15.847685119088327,15.851245554347631,15.854011097720294,18.0,15.255337590575618,24.417717277110203,17.828840326153852,17.83058224705337,17.808341704031648,17.80661597922915 
 06/08  23:50:00,15.873870250890755,15.874055802975276,15.878011983014446,15.880653009563423,18.0,15.26601543700475,24.408308414863903,17.882369941047898,17.884121973565186,17.854832476173215,17.853100484929087 
 06/08  23:55:00,15.900702903704607,15.900897783597207,15.905397701762327,15.907920561671675,18.0,15.275810066565752,24.398543068761434,17.93600885445335,17.937770749455638,17.901592297779757,17.8998540287771 
 06/08  24:00:00,15.927892805741875,15.928097217879891,15.93328101886867,15.93569166975205,18.0,15.284844718144251,24.38848635629769,17.989761811465314,17.991533355802858,17.94867714777388,17.94693250758519 
 06/09  00:05:00,15.958827027950457,15.959039470440171,15.964780988832223,15.967071184366436,18.0,15.30553456086958,24.378167326104894,18.021909548072358,18.023670721566305,17.980999065042283,17.979263356368108 
 06/09  00:10:00,15.991645937500437,15.991865719511491,15.99811715255389,16.00028740691118,18.0,15.32872596083635,24.365754246891466,18.053116837034054,18.054871886311957,18.012543341443916,18.010814382751164 
 06/09  00:15:00,16.025861136545764,16.026087734724044,16.03281430867187,16.03486721300353,18.0,15.351919783772626,24.353538986515034,18.08438297728128,18.086131741130146,18.04418149485207,18.04245907249799 
 06/09  00:20:00,16.061201240048593,16.061434205405526,16.06860679372243,16.070545899606913,18.0,15.379680638596628,24.341202952797946,18.115674337692894,18.117416415672096,18.07584981763017,18.074134284620072 
 06/09  00:25:00,16.097478489144468,16.09771741609071,16.10531080112279,16.10714017876191,18.0,15.407453143578472,24.3287698043477,18.146992683121198,18.14872782072632,18.107545658049276,18.105837246325677 
 06/09  00:30:00,16.134553955918328,16.134798466961353,16.142790493765087,16.144514481456483,18.0,15.438436594982745,24.316269720660802,18.178337934360457,18.180065906203026,18.13926829421291,18.137567210842235 
 06/09  00:35:00,16.17232085374893,16.17257059136757,16.180941610778536,16.182564659095863,18.0,15.469427830498862,24.30372600187208,18.20970781097526,18.21142838936214,18.171015382411156,18.169321838072847 
 06/09  00:40:00,16.21069471377019,16.210949336195757,16.21968179561919,16.221208367327808,18.0,15.502798653282223,24.29114969673644,18.241096482274315,18.242809409348126,18.202781158317862,18.201095394288586 
 06/09  00:45:00,16.249607148679196,16.24986632783613,16.25894445410029,16.2603789590101,18.0,15.536174787193515,24.27856571795077,18.272508849017527,18.27421391246787,18.234570458719872,18.232892672616344 
 06/09  00:50:00,16.289001710907776,16.289265131495874,16.298674677331505,16.30002142986767,18.0,15.571368038083374,24.26597463589995,18.303936984454253,18.305633911724613,18.266375458343305,18.2647059075926 
 06/09  00:55:00,16.32883104522359,16.32909840434618,16.338826441667518,16.340089633598634,18.0,15.60656484648549,24.253402868408326,18.33539031964733,18.33707891338105,18.298205465490696,18.296544334656573 
 06/09  01:00:00,16.369054873909874,16.369325880912115,16.379360629904884,16.380544313373804,18.0,15.643183906770084,24.240844571249053,18.366859600435646,18.36853958383682,18.330051340133878,18.328398892196674 
 06/09  01:05:00,16.392854613374656,16.39313028667492,16.403361675358358,16.404473809174405,18.0,15.657159501480981,24.228326360484218,18.377391988230215,18.379070810045278,18.33757320730888,18.33592416605711 
 06/09  01:10:00,16.41003725770543,16.410317900551775,16.420738029976963,16.421783521912396,18.0,15.666987519658417,24.215622540373683,18.388724866934695,18.39040879764002,18.34581218487199,18.344159071618606 
 06/09  01:15:00,16.42304133548675,16.423327096311084,16.433946140852598,16.434929021389937,18.0,15.676928330529458,24.202839225003313,18.400417396081764,18.402106451190093,18.35436492183635,18.352707980351965 
 06/09  01:20:00,16.433120402470372,16.43341135686841,16.444245300053353,16.445169078613812,18.0,15.678935619560402,24.189954660696134,18.4122778536464,18.413971833721007,18.363129191014366,18.3614685689804 
 06/09  01:25:00,16.441074757130238,16.44137093801998,16.452436927603255,16.453304739296755,18.0,15.680922685604306,24.17701567952689,18.424266869701455,18.42596566255537,18.372106774445,18.370442470078046 
 06/09  01:30:00,16.447448459701544,16.44774987406516,16.45906384997578,16.459878541921267,18.0,15.677578483047492,24.16401262791962,18.43633588313037,18.438039151687235,18.38127974056249,18.37961192390037 
 06/09  01:35:00,16.452623831596547,16.452930470877778,16.464505890205754,16.465270077549572,18.0,15.674139350959688,24.150982135396344,18.44849034464164,18.450197900840692,18.390677023430612,18.38900571006417 
 06/09  01:40:00,16.456876164177523,16.457188011040607,16.469035143128973,16.46975124727441,18.0,15.666810110330886,24.137914484202184,18.460698721000142,18.462410196284452,18.40029425774003,18.398619610343985 
 06/09  01:45:00,16.460407672316492,16.460724705128133,16.472850215441593,16.47352049120316,18.0,15.659325974134571,24.12484318038508,18.472967962415055,18.474683144164374,18.410164460935334,18.408486487660866 
 06/09  01:50:00,16.463369457126895,16.463691652909407,16.47609831560793,16.4767248712091,18.0,15.648813838837935,24.111756750018934,18.485261639738496,18.486980134079204,18.420284278206054,18.418603134772184 
 06/09  01:55:00,16.465876161000402,16.46620349728836,16.47888993964472,16.479474751948576,18.0,15.638096977548892,24.098685855009283,18.497579785391736,18.4993013587698,18.43068706771578,18.429002753216537 
 06/09  02:00:00,16.468015999663987,16.46834845552183,16.481308870261426,16.47738445824551,18.0,15.624867638210693,24.085617274982017,18.509876217422345,18.511600449205844,18.44136880115161,18.510305387074197 
 06/09  02:05:00,16.483034193996605,16.48336781964712,16.496834605297256,16.49540021329653,18.0,15.641312867396238,24.072729624576315,18.51299922940194,18.514703849634714,18.44757763037535,18.450212216701743 
 06/09  02:10:00,16.503936880871823,16.504269971628943,16.5181541726276,16.51733474082422,18.0,15.664059853229409,24.059483167976097,18.516611658816373,18.51829964345228,18.454425483434193,18.454863636570735 
 06/09  02:15:00,16.52890221198626,16.529233639121916,16.54337333946919,16.542864818162357,18.0,15.687220600571829,24.04645695127787,18.520534889986095,18.522204428356645,18.46216480041619,18.461324134714175 
 06/09  02:20:00,16.556927203166946,16.557256154994523,16.571465078028854,16.57114931934229,18.0,15.722226110183206,24.03352412930504,18.52490207365497,18.526552296131683,18.470703071288426,18.46940273484472 
 06/09  02:25:00,16.587326432156768,16.587652312415383,16.601740379557906,16.601549418651544,18.0,15.757372299687274,24.020700839949956,18.529841553537267,18.531472130012617,18.48006382633264,18.47859134571962 
 06/09  02:30:00,16.61960258836736,16.61992495614762,16.633709049827488,16.633599466397616,18.0,15.800612044207659,24.007969115413754,18.535390580326975,18.53700119579463,18.490205272135995,18.48867614605956 
 06/09  02:35:00,16.653383873297887,16.653702403256894,16.66701194955092,16.66695488629986,18.0,15.843795702724044,23.99535195814678,18.54159816181891,18.543188748398336,18.50111190152012,18.499571318494873 
 06/09  02:40:00,16.68838644858467,16.68870090322503,16.701380451260583,16.701356304444356,18.0,15.892473289749786,23.982829074751898,18.548463955354578,18.550034363620625,18.51273366944156,18.511199453993072 
 06/09  02:45:00,16.72439006108473,16.72470027074989,16.736610302352688,16.736605576322084,18.0,15.940971605024396,23.9704225449356,18.556013457803544,18.557563727687693,18.52505380594016,18.52353279786098 
 06/09  02:50:00,16.761221490921354,16.76479004173719,16.769357266560252,16.772549385236857,18.0,15.993072312929694,23.958111900845694,18.564232852186137,18.54237139946298,18.566475500693173,18.536520555814434 
 06/09  02:55:00,16.798742944493064,16.803157807023645,16.8050254592038,16.809067749773384,18.0,16.044921605014384,23.945893301922403,18.573121489950097,18.553539696768894,18.57477638049545,18.550132603270526 
 06/09  03:00:00,16.836843711261864,16.84138258128428,16.841887011062312,16.84606580894664,18.0,16.09900831390983,23.933805992560085,18.582696118268245,18.566595091080274,18.584245619410012,18.56436231109336 
 06/09  03:05:00,16.857533556467526,16.862729897190388,16.861725446990036,16.866557966282564,18.0,16.117103583856302,23.921831965415173,18.594880978481683,18.57508559989799,18.596397093698613,18.57331152899758 
 06/09  03:10:00,16.871384894580853,16.87734886120867,16.87495408159669,16.88054623509376,18.0,16.128775668344897,23.909925298880335,18.60748089752633,18.583597458001123,18.60898765979357,18.582000403867028 
 06/09  03:15:00,16.880957433599782,16.887742093443944,16.884057411705808,16.89046010773462,18.0,16.140627275725677,23.898058416472196,18.620413855283118,18.59228351218667,18.62192154131111,18.590753321551347 
 06/09  03:20:00,16.88753543631079,16.895177196883157,16.890273780985034,16.897522094899102,18.0,16.140217148846123,23.886215462069078,18.633614553715745,18.601222874738255,18.635127034370896,18.59971600104859 
 06/09  03:25:00,16.89192233209864,16.900449415959944,16.894376545154618,16.90249783289764,18.0,16.139702716576277,23.874416059198484,18.64707392332599,18.610478966152073,18.648592725187655,18.608978097947215 
 06/09  03:30:00,16.894653947282883,16.904089194823545,16.896881120130686,16.90589764914021,18.0,16.130887190551242,23.86264872860555,18.660765805359006,18.620075978114755,18.662291366996328,18.61857430117618 
 06/09  03:35:00,16.896099803291772,16.906461495012078,16.898142804815272,16.90807248016392,18.0,16.121790809963624,23.85093184671728,18.674688117422534,18.630055714535388,18.67622056998323,18.62855042649062 
 06/09  03:40:00,16.896521050630135,16.90782272317651,16.89841261950497,16.90926874252346,18.0,16.106429836351484,23.839255465398768,18.688810364098003,18.64043659448498,18.690349554808677,18.638926602345066 
 06/09  03:45:00,16.8961059915315,16.908355593540055,16.897871512215332,16.909661900810757,18.0,16.09063674670827,23.827636819547603,18.703118697745936,18.65125968152347,18.704664473952562,18.64974444000603 
 06/09  03:50:00,16.89499282774254,16.90819131180708,16.896652253609734,16.90937781209595,18.0,16.069666843401098,23.81606572698875,18.717565243353306,18.662545085956822,18.719117279111515,18.661024395295783 
 06/09  03:55:00,16.893284763131966,16.907424073044865,16.89485397268423,16.908506665845326,18.0,16.048128812252454,23.804558412565214,18.73211463239818,18.674337231750997,18.733672644075682,18.672810901259766 
 06/09  04:00:00,16.891060400227936,16.90612070948806,16.892552167900103,16.900964108831666,18.0,16.021933707341027,23.79310388933537,18.746690091420874,18.68665899870905,18.748253621266713,18.746979577245668 
 06/09  04:05:00,16.926952797288962,16.936238609345544,16.92068114501322,16.926951901511693,18.0,16.038773839259086,23.781847696447944,18.74784417136391,18.749485593320685,18.8101253841254,18.808628784174402 
 06/09  04:10:00,16.972921447986447,16.97989127778049,16.962206878506944,16.96708703893066,18.0,16.06331797445544,23.77091820592156,18.81074457386353,18.812116530315166,18.871807838845598,18.870272005549623 
 06/09  04:15:00,17.02701137634866,17.03249790656658,17.01272595181003,17.016603478955474,18.0,16.08786771755136,23.76047198907709,18.873507550065483,18.874979017484407,18.933659240886982,18.932133077502726 
 06/09  04:20:00,17.087192256072274,17.091622216797166,17.069868335496253,17.072996392128523,18.0,16.128722780502052,23.75035575727095,18.93651897851157,18.93798824349949,18.995649896372925,18.99414068800877 
 06/09  04:25:00,17.66684621488707,17.548981625641066,17.348769057351046,17.351330693356363,18.0,16.47467757630763,23.740572018098558,19.28305079350048,19.218566338956464,19.1823649437502,19.18094159989073 
 06/09  04:30:00,17.88944944743736,17.751415475572642,17.535438868886228,17.537562885212267,18.0,16.634352559270937,23.74607140376828,19.300872143949505,19.259829714686305,19.25673292373989,19.255379990420522 
 06/09  04:35:00,18.191196676675,18.004632707906392,17.73970709702081,17.741485970542204,18.0,16.84730957695862,23.740250212768007,19.428223327576802,19.369348555586384,19.352446712455617,19.35120853158554 
 06/09  04:40:00,18.502325774168327,18.264218412557806,17.953229780231347,17.954733631300527,18.0,17.073517093083893,23.737379964463173,19.54784827383662,19.475815694242442,19.449686211612686,19.448508860576624 
 06/09  04:45:00,18.814851886988496,18.524298232739113,18.174538000442016,18.17582089870618,18.0,17.299682262385495,23.735352693679687,19.664314662022093,19.580334998996705,19.547290736351556,19.546101018722027 
 06/09  04:50:00,19.127409032727936,18.783897988460815,18.401834777864796,18.40291918867456,18.0,17.55112868691148,23.733892386567113,19.779293375497332,19.683674045401517,19.645127220806273,19.64395472625921 
 06/09  04:55:00,19.40611571372073,19.026178726144536,18.633447440446396,18.63436888036085,18.0,17.802418478755,23.733032833728213,19.8755584273826,19.777457918512937,19.743171384534833,19.742027133120132 
 06/09  05:00:00,19.653856141002517,19.253721362033943,18.86858632843224,18.86937129347077,18.0,18.072259725132838,23.73223631659784,19.96260097189213,19.867034543931254,19.841232713896147,19.84011757752478 
 06/09  05:05:00,19.87768809653228,19.463373443697485,19.09327733500068,19.09394684312758,18.0,18.328254580593146,23.731629637096038,20.02863544603008,19.934321850120227,19.91561583470059,19.91453107199669 
 06/09  05:10:00,20.091824122685775,19.666090834519782,19.314272379957615,19.31484407930929,18.0,18.592032450706547,23.741063819486403,20.094336937541584,20.000293022962182,19.987384600002372,19.986317521073033 
