Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
01:30:00,2.252753E+00,4.518908E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.157797E+04,3.882329E+04,2.369820E+00,4.468380E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.360366E+00,1.261490E+04,4.003489E+04,3.407980E+00,4.020169E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483023E+00,1.511271E+04,4.286978E+04
01:35:00,2.252807E+00,4.518885E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.153088E+04,3.865064E+04,2.369919E+00,4.468337E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.363850E+00,1.264465E+04,3.995114E+04,3.408993E+00,4.019732E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483299E+00,1.507465E+04,4.270606E+04
01:40:00,2.252860E+00,4.518862E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.148379E+04,3.847825E+04,2.370018E+00,4.468294E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.367280E+00,1.267313E+04,3.986604E+04,3.409990E+00,4.019301E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483533E+00,1.503583E+04,4.254175E+04
01:45:00,2.252913E+00,4.518840E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.143671E+04,3.830612E+04,2.370116E+00,4.468252E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.370659E+00,1.270042E+04,3.977970E+04,3.410973E+00,4.018877E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483727E+00,1.499629E+04,4.237695E+04
01:50:00,2.252965E+00,4.518817E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.138962E+04,3.813424E+04,2.370214E+00,4.468209E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.373989E+00,1.272659E+04,3.969219E+04,3.411942E+00,4.018458E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483886E+00,1.495612E+04,4.221173E+04
01:55:00,2.253017E+00,4.518795E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.134253E+04,3.796262E+04,2.370312E+00,4.468167E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.377274E+00,1.275171E+04,3.960361E+04,3.412896E+00,4.018046E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484012E+00,1.491534E+04,4.204612E+04
02:00:00,2.253069E+00,4.518772E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.129545E+04,3.779126E+04,2.370410E+00,4.468125E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.380514E+00,1.277582E+04,3.951401E+04,3.413836E+00,4.017640E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484107E+00,1.487402E+04,4.188019E+04
02:05:00,2.253121E+00,4.518750E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.126013E+04,3.766290E+04,2.370507E+00,4.468083E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.383714E+00,1.281070E+04,3.946617E+04,3.414763E+00,4.017240E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484173E+00,1.484388E+04,4.175666E+04
02:10:00,2.253172E+00,4.518728E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.122482E+04,3.753469E+04,2.370604E+00,4.468041E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.386873E+00,1.284462E+04,3.941727E+04,3.415677E+00,4.016846E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484212E+00,1.481316E+04,4.163268E+04
02:15:00,2.253223E+00,4.518706E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.118950E+04,3.740662E+04,2.370701E+00,4.467999E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.389994E+00,1.287762E+04,3.936735E+04,3.416577E+00,4.016457E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484228E+00,1.478196E+04,4.150834E+04
02:20:00,2.253273E+00,4.518684E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.115419E+04,3.727870E+04,2.370798E+00,4.467958E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.393079E+00,1.290971E+04,3.931647E+04,3.417465E+00,4.016073E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484221E+00,1.475026E+04,4.138366E+04
02:25:00,2.253323E+00,4.518663E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.111887E+04,3.715091E+04,2.370894E+00,4.467916E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.396129E+00,1.294095E+04,3.926466E+04,3.418340E+00,4.015696E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484195E+00,1.471817E+04,4.125872E+04
02:30:00,2.253373E+00,4.518641E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.108356E+04,3.702327E+04,2.370990E+00,4.467875E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.399145E+00,1.297135E+04,3.921195E+04,3.419202E+00,4.015323E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484153E+00,1.468566E+04,4.113350E+04
02:35:00,2.253422E+00,4.518620E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.104824E+04,3.689578E+04,2.371086E+00,4.467833E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.402128E+00,1.300099E+04,3.915844E+04,3.420053E+00,4.014956E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484095E+00,1.465292E+04,4.100819E+04
02:40:00,2.253472E+00,4.518598E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.101293E+04,3.676842E+04,2.371181E+00,4.467792E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.405081E+00,1.302991E+04,3.910415E+04,3.420891E+00,4.014594E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.484024E+00,1.461993E+04,4.088278E+04
02:45:00,2.253521E+00,4.518577E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.097761E+04,3.664120E+04,2.371276E+00,4.467751E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.408002E+00,1.305811E+04,3.904912E+04,3.421718E+00,4.014237E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483941E+00,1.458673E+04,4.075730E+04
02:50:00,2.253569E+00,4.518556E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.094230E+04,3.651413E+04,2.371371E+00,4.467710E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.410894E+00,1.308563E+04,3.899337E+04,3.422533E+00,4.013885E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483846E+00,1.455332E+04,4.063176E+04
02:55:00,2.253617E+00,4.518536E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.090698E+04,3.638720E+04,2.371466E+00,4.467669E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.413757E+00,1.311248E+04,3.893693E+04,3.423337E+00,4.013538E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483740E+00,1.451971E+04,4.050617E+04
03:00:00,2.253665E+00,4.518515E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.087167E+04,3.626041E+04,2.371560E+00,4.467629E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.416581E+00,1.313846E+04,3.887956E+04,3.424130E+00,4.013195E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483634E+00,1.448612E+04,4.038076E+04
03:05:00,2.253713E+00,4.518494E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.083636E+04,3.613376E+04,2.371654E+00,4.467588E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.419371E+00,1.316367E+04,3.882138E+04,3.424912E+00,4.012858E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483527E+00,1.445251E+04,4.025550E+04
03:10:00,2.253760E+00,4.518474E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.080104E+04,3.600726E+04,2.371748E+00,4.467548E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.422131E+00,1.318821E+04,3.876252E+04,3.425683E+00,4.012525E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483415E+00,1.441886E+04,4.013035E+04
03:15:00,2.253807E+00,4.518454E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.076573E+04,3.588089E+04,2.371841E+00,4.467507E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.424862E+00,1.321209E+04,3.870298E+04,3.426444E+00,4.012196E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483300E+00,1.438515E+04,4.000529E+04
03:20:00,2.253854E+00,4.518433E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.073041E+04,3.575466E+04,2.371934E+00,4.467467E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.427565E+00,1.323534E+04,3.864281E+04,3.427194E+00,4.011872E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483180E+00,1.435137E+04,3.988030E+04
03:25:00,2.253901E+00,4.518413E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.069510E+04,3.562858E+04,2.372027E+00,4.467427E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.430240E+00,1.325799E+04,3.858202E+04,3.427934E+00,4.011552E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483054E+00,1.431751E+04,3.975539E+04
03:30:00,2.253947E+00,4.518393E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.065978E+04,3.550263E+04,2.372119E+00,4.467387E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.432899E+00,1.328024E+04,3.852088E+04,3.428664E+00,4.011237E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482913E+00,1.428337E+04,3.963032E+04
03:35:00,2.253993E+00,4.518374E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.062447E+04,3.537682E+04,2.372211E+00,4.467347E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.435537E+00,1.330203E+04,3.845929E+04,3.429385E+00,4.010926E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482758E+00,1.424898E+04,3.950512E+04
03:40:00,2.254038E+00,4.518354E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.058915E+04,3.525116E+04,2.372303E+00,4.467308E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.438151E+00,1.332330E+04,3.839718E+04,3.430096E+00,4.010619E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482591E+00,1.421440E+04,3.937984E+04
03:45:00,2.254084E+00,4.518334E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.055384E+04,3.512563E+04,2.372395E+00,4.467268E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.440742E+00,1.334404E+04,3.833457E+04,3.430797E+00,4.010316E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482414E+00,1.417963E+04,3.925450E+04
03:50:00,2.254129E+00,4.518315E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.051852E+04,3.500025E+04,2.372486E+00,4.467229E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.443308E+00,1.336424E+04,3.827143E+04,3.431489E+00,4.010018E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482226E+00,1.414469E+04,3.912913E+04
03:55:00,2.254173E+00,4.518296E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.048321E+04,3.487500E+04,2.372577E+00,4.467190E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.445851E+00,1.338393E+04,3.820779E+04,3.432172E+00,4.009723E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482030E+00,1.410961E+04,3.900373E+04
04:00:00,2.254218E+00,4.518276E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.044789E+04,3.474989E+04,2.372668E+00,4.467150E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.448369E+00,1.340309E+04,3.814364E+04,3.432845E+00,4.009432E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481826E+00,1.407438E+04,3.887833E+04
04:05:00,2.254262E+00,4.518257E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.042435E+04,3.466656E+04,2.372758E+00,4.467111E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.450864E+00,1.343342E+04,3.812057E+04,3.433510E+00,4.009145E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481613E+00,1.405070E+04,3.879447E+04
04:10:00,2.254306E+00,4.518238E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.040081E+04,3.458329E+04,2.372848E+00,4.467073E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.453336E+00,1.346315E+04,3.809685E+04,3.434167E+00,4.008861E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481393E+00,1.402678E+04,3.871045E+04
