Time,DXVAV SYS 1:DesPer 1:Des Heat Mass Flow [kg/s],DXVAV SYS 1:DesPer 1:Des Heat Cap [W],DXVAV SYS 1:DesPer 1:Des Cool Mass Flow [kg/s],DXVAV SYS 1:DesPer 1:Des Sens Cool Cap [W],DXVAV SYS 1:DesPer 1:Des Tot Cool Cap [W],DXVAV SYS 1:DesPer 2:Des Heat Mass Flow [kg/s],DXVAV SYS 1:DesPer 2:Des Heat Cap [W],DXVAV SYS 1:DesPer 2:Des Cool Mass Flow [kg/s],DXVAV SYS 1:DesPer 2:Des Sens Cool Cap [W],DXVAV SYS 1:DesPer 2:Des Tot Cool Cap [W]
17:05:00,1.183060E+01,0.000000E+00,1.829444E+01,2.825173E+05,6.078534E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:10:00,1.183060E+01,0.000000E+00,1.833046E+01,2.818985E+05,6.072383E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:15:00,1.183060E+01,0.000000E+00,1.836481E+01,2.812588E+05,6.066041E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:20:00,1.183060E+01,0.000000E+00,1.839642E+01,2.805855E+05,6.059372E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:25:00,1.183060E+01,0.000000E+00,1.842475E+01,2.798718E+05,6.052301E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:30:00,1.183060E+01,0.000000E+00,1.844916E+01,2.791101E+05,6.044732E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:35:00,1.183060E+01,0.000000E+00,1.841189E+01,2.775943E+05,6.028633E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:40:00,1.183060E+01,0.000000E+00,1.836570E+01,2.759692E+05,6.011338E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:45:00,1.183060E+01,0.000000E+00,1.831233E+01,2.742562E+05,5.993083E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:50:00,1.183060E+01,0.000000E+00,1.825156E+01,2.724521E+05,5.973836E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
17:55:00,1.183060E+01,0.000000E+00,1.818312E+01,2.705536E+05,5.953554E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:00:00,1.183060E+01,0.000000E+00,1.810622E+01,2.685510E+05,5.932125E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:05:00,1.183060E+01,0.000000E+00,1.783887E+01,2.636859E+05,5.878687E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:10:00,1.183060E+01,0.000000E+00,1.754896E+01,2.585321E+05,5.822872E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:15:00,1.183060E+01,0.000000E+00,1.724274E+01,2.531630E+05,5.764469E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:20:00,1.183060E+01,0.000000E+00,1.692045E+01,2.475789E+05,5.703459E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:25:00,1.183060E+01,0.000000E+00,1.658174E+01,2.417722E+05,5.639774E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:30:00,1.183060E+01,0.000000E+00,1.622612E+01,2.357337E+05,5.573314E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:35:00,1.183060E+01,0.000000E+00,1.602988E+01,2.316854E+05,5.529539E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:40:00,1.183060E+01,0.000000E+00,1.582883E+01,2.275705E+05,5.484962E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:45:00,1.183060E+01,0.000000E+00,1.561773E+01,2.233219E+05,5.438792E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:50:00,1.183060E+01,0.000000E+00,1.539578E+01,2.189282E+05,5.390892E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
18:55:00,1.183060E+01,0.000000E+00,1.516424E+01,2.144037E+05,5.341420E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:00:00,1.183060E+01,0.000000E+00,1.492843E+01,2.098144E+05,5.291134E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:05:00,1.183060E+01,0.000000E+00,1.467358E+01,2.053951E+05,5.242218E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:10:00,1.183060E+01,0.000000E+00,1.443088E+01,2.011174E+05,5.194904E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:15:00,1.183060E+01,0.000000E+00,1.420501E+01,1.970434E+05,5.149809E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:20:00,1.183060E+01,0.000000E+00,1.399999E+01,1.932271E+05,5.107572E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:25:00,1.183060E+01,0.000000E+00,1.381722E+01,1.896900E+05,5.068461E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:30:00,1.183060E+01,0.000000E+00,1.365472E+01,1.864087E+05,5.032224E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:35:00,1.183060E+01,0.000000E+00,1.353478E+01,1.836776E+05,5.002305E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:40:00,1.183060E+01,0.000000E+00,1.342451E+01,1.810692E+05,4.973752E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:45:00,1.183060E+01,0.000000E+00,1.331990E+01,1.785318E+05,4.945972E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:50:00,1.183060E+01,0.000000E+00,1.321957E+01,1.760476E+05,4.918762E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
19:55:00,1.183060E+01,0.000000E+00,1.312278E+01,1.736073E+05,4.892020E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:00:00,1.183060E+01,0.000000E+00,1.302891E+01,1.712028E+05,4.865656E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:05:00,1.183060E+01,0.000000E+00,1.293772E+01,1.690431E+05,4.841839E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:10:00,1.183060E+01,0.000000E+00,1.284882E+01,1.669113E+05,4.818314E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:15:00,1.183060E+01,0.000000E+00,1.276195E+01,1.648040E+05,4.795041E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:20:00,1.183060E+01,0.000000E+00,1.267687E+01,1.627181E+05,4.771992E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:25:00,1.183060E+01,0.000000E+00,1.259338E+01,1.606511E+05,4.749136E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:30:00,1.183060E+01,0.000000E+00,1.251133E+01,1.586010E+05,4.726451E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:35:00,1.183060E+01,0.000000E+00,1.243045E+01,1.565643E+05,4.703898E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:40:00,1.183060E+01,0.000000E+00,1.235070E+01,1.545406E+05,4.681473E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:45:00,1.183060E+01,0.000000E+00,1.227206E+01,1.525296E+05,4.659175E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:50:00,1.183060E+01,0.000000E+00,1.219453E+01,1.505311E+05,4.637001E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
20:55:00,1.183060E+01,0.000000E+00,1.211808E+01,1.485453E+05,4.614954E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:00:00,1.183060E+01,0.000000E+00,1.204271E+01,1.465719E+05,4.593034E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:05:00,1.183060E+01,0.000000E+00,1.195432E+01,1.444196E+05,4.568977E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:10:00,1.183060E+01,0.000000E+00,1.186617E+01,1.422675E+05,4.544897E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:15:00,1.183060E+01,0.000000E+00,1.183060E+01,1.408291E+05,4.529248E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:20:00,1.183060E+01,0.000000E+00,1.183060E+01,1.398751E+05,4.519330E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:25:00,1.183060E+01,0.000000E+00,1.183060E+01,1.389211E+05,4.509412E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:30:00,1.183060E+01,0.000000E+00,1.183060E+01,1.379671E+05,4.499492E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:35:00,1.183060E+01,0.000000E+00,1.183060E+01,1.370131E+05,4.489573E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:40:00,1.183060E+01,0.000000E+00,1.183060E+01,1.360590E+05,4.479656E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:45:00,1.183060E+01,0.000000E+00,1.183060E+01,1.351050E+05,4.469738E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:50:00,1.183060E+01,0.000000E+00,1.183060E+01,1.341510E+05,4.459818E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
21:55:00,1.183060E+01,0.000000E+00,1.183060E+01,1.331970E+05,4.449900E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:00:00,1.183060E+01,0.000000E+00,1.183060E+01,1.322430E+05,4.439982E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:05:00,1.183060E+01,0.000000E+00,1.183060E+01,1.315009E+05,4.432267E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:10:00,1.183060E+01,0.000000E+00,1.183060E+01,1.307589E+05,4.424553E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:15:00,1.183060E+01,0.000000E+00,1.183060E+01,1.300169E+05,4.416838E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:20:00,1.183060E+01,0.000000E+00,1.183060E+01,1.292749E+05,4.409125E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:25:00,1.183060E+01,0.000000E+00,1.183060E+01,1.285329E+05,4.401409E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:30:00,1.183060E+01,0.000000E+00,1.183060E+01,1.277909E+05,4.393696E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:35:00,1.183060E+01,0.000000E+00,1.183060E+01,1.270489E+05,4.366992E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:40:00,1.183060E+01,0.000000E+00,1.183060E+01,1.263068E+05,4.337504E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:45:00,1.183060E+01,0.000000E+00,1.183060E+01,1.255648E+05,4.308094E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:50:00,1.183060E+01,0.000000E+00,1.183060E+01,1.248228E+05,4.278762E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
22:55:00,1.183060E+01,0.000000E+00,1.183060E+01,1.240808E+05,4.249508E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:00:00,1.183060E+01,0.000000E+00,1.183060E+01,1.233388E+05,4.220332E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:05:00,1.183060E+01,0.000000E+00,1.183060E+01,1.225968E+05,4.191234E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:10:00,1.183060E+01,0.000000E+00,1.183060E+01,1.218548E+05,4.162213E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:15:00,1.183060E+01,0.000000E+00,1.183060E+01,1.211127E+05,4.133268E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:20:00,1.183060E+01,0.000000E+00,1.183060E+01,1.203707E+05,4.104401E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:25:00,1.183060E+01,0.000000E+00,1.183060E+01,1.196287E+05,4.075610E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:30:00,1.183060E+01,0.000000E+00,1.183060E+01,1.188867E+05,4.046895E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:35:00,1.183060E+01,0.000000E+00,1.183060E+01,1.181447E+05,4.018256E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:40:00,1.183060E+01,0.000000E+00,1.183060E+01,1.174027E+05,3.989693E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:45:00,1.183060E+01,0.000000E+00,1.183060E+01,1.166607E+05,3.961205E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:50:00,1.183060E+01,0.000000E+00,1.183060E+01,1.159187E+05,3.932793E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
23:55:00,1.183060E+01,0.000000E+00,1.183060E+01,1.151766E+05,3.904455E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
24:00:00,1.183060E+01,0.000000E+00,1.183060E+01,1.144346E+05,3.876193E+05,1.183060E+01,4.434252E+05,1.183060E+01,0.000000E+00,0.000000E+00
Coinc Peak   ,1.183060E+01,1.844916E+01,4.434252E+05,2.791101E+05
NonCoinc Peak,1.183060E+01,1.844916E+01,4.434252E+05,2.791101E+05
