cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,
2004-06-02 07:55:00,294.767,31.717,302.016,301.033,309.803,294.708,99600.000,
2004-06-02 08:00:00,294.877,31.145,302.839,301.305,310.502,294.850,99600.000,
2004-06-02 08:05:00,294.978,31.263,303.671,301.588,311.180,294.942,99591.667,
2004-06-02 08:10:00,295.211,32.211,304.551,301.918,311.805,295.033,99583.333,
2004-06-02 08:15:00,295.479,33.243,305.458,302.280,312.391,295.125,99575.000,
2004-06-02 08:20:00,295.763,34.343,306.383,302.663,312.936,295.217,99566.667,
2004-06-02 08:25:00,295.997,35.350,307.298,303.042,313.420,295.308,99558.333,
2004-06-02 08:30:00,296.241,36.345,308.163,303.362,313.873,295.400,99550.000,
2004-06-02 08:35:00,296.450,37.217,309.000,303.650,314.274,295.492,99541.667,
2004-06-02 08:40:00,296.663,38.126,309.823,303.923,314.672,295.583,99533.333,
2004-06-02 08:45:00,296.848,38.983,310.627,304.178,315.027,295.675,99525.000,
2004-06-02 08:50:00,297.039,39.867,311.421,304.424,315.382,295.767,99516.667,
2004-06-02 08:55:00,297.205,40.684,312.342,304.657,315.705,295.858,99508.333,
2004-06-02 09:00:00,297.382,41.831,313.096,304.845,316.028,295.950,99500.000,
2004-06-02 09:05:00,297.548,42.298,313.791,305.009,316.330,296.083,99500.000,
2004-06-02 09:10:00,297.657,42.881,314.429,305.141,316.774,296.217,99500.000,
2004-06-02 09:15:00,297.881,43.709,315.069,305.293,317.287,296.350,99500.000,
2004-06-02 09:20:00,298.074,44.458,315.684,305.438,317.799,296.483,99500.000,
2004-06-02 09:25:00,298.327,45.358,316.301,305.598,318.372,296.617,99500.000,
2004-06-02 09:30:00,298.509,46.083,316.873,305.787,318.866,296.750,99500.000,
2004-06-02 09:35:00,298.731,46.876,317.430,305.996,319.390,296.883,99500.000,
2004-06-02 09:40:00,298.894,47.531,317.945,306.195,319.898,297.017,99500.000,
2004-06-02 09:45:00,299.097,48.307,318.445,306.404,320.412,297.150,99500.000,
2004-06-02 09:50:00,299.245,48.897,318.903,306.596,320.912,297.283,99500.000,
2004-06-02 09:55:00,299.422,49.575,319.343,306.790,321.413,297.417,99500.000,
2004-06-02 10:00:00,299.543,50.309,319.863,307.024,321.898,297.550,99500.000,
2004-06-02 10:05:00,299.641,50.300,320.390,307.247,322.368,297.550,99491.667,
2004-06-02 10:10:00,299.829,51.093,320.947,307.499,322.651,297.550,99483.333,
2004-06-02 10:15:00,299.961,51.736,321.489,307.741,322.843,297.550,99475.000,
2004-06-02 10:20:00,300.106,52.458,322.025,307.986,322.994,297.550,99466.667,
2004-06-02 10:25:00,300.154,52.909,322.519,308.199,323.032,297.550,99458.333,
2004-06-02 10:30:00,300.233,53.431,322.945,308.402,322.996,297.550,99450.000,
2004-06-02 10:35:00,300.243,53.744,323.312,308.574,322.873,297.550,99441.667,
2004-06-02 10:40:00,300.289,54.183,323.656,308.745,322.759,297.550,99433.333,
2004-06-02 10:45:00,300.281,54.448,323.956,308.893,322.570,297.550,99425.000,
2004-06-02 10:50:00,300.307,54.999,324.317,309.225,322.391,297.550,99416.667,
2004-06-02 10:55:00,300.292,55.349,324.605,309.432,322.165,297.550,99408.333,
2004-06-02 11:00:00,300.309,55.364,324.710,309.566,321.953,297.550,99400.000,
