cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.048],TempProf_cur[6.096],TempProf_cur[9.144],TempProf_cur[12.192],TempProf_cur[15.24],TempProf_cur[18.288],TempProf_cur[21.336],TempProf_cur[24.384],TempProf_cur[27.432],TempProf_cur[30.48],TempProf_cur[33.528],TempProf_cur[36.576],TempProf_cur[39.624],TempProf_cur[42.672],TempProf_cur[45.72],TempProf_cur[48.768],TempProf_cur[51.816],TempProf_cur[54.864],TempProf_cur[57.912],TempProf_cur[60.96],PresProf_cur[3.048],PresProf_cur[6.096],PresProf_cur[9.144],PresProf_cur[12.192],PresProf_cur[15.24],PresProf_cur[18.288],PresProf_cur[21.336],PresProf_cur[24.384],PresProf_cur[27.432],PresProf_cur[30.48],PresProf_cur[33.528],PresProf_cur[36.576],PresProf_cur[39.624],PresProf_cur[42.672],PresProf_cur[45.72],PresProf_cur[48.768],PresProf_cur[51.816],PresProf_cur[54.864],PresProf_cur[57.912],PresProf_cur[60.96],
2006-06-01 04:20:00,295.542,290.427,0.000,296.231,294.538,288.610,290.383,99400.000,295.585,295.522,295.485,295.458,295.437,295.421,295.409,295.401,295.397,295.397,295.403,295.415,295.436,295.469,295.519,295.593,295.699,295.851,296.066,296.484,100888.594,100853.591,100818.591,100783.595,100748.606,100713.623,100678.647,100643.679,100608.718,100573.766,100538.823,100503.890,100468.967,100434.057,100399.159,100364.278,100329.416,100294.577,100259.769,100225.001,
2006-06-01 04:25:00,295.550,290.243,0.000,296.233,294.536,288.710,290.242,99400.000,295.595,295.531,295.494,295.467,295.446,295.430,295.418,295.410,295.406,295.406,295.411,295.423,295.444,295.477,295.527,295.599,295.704,295.854,296.065,296.472,100888.764,100853.762,100818.763,100783.769,100748.780,100713.799,100678.824,100643.856,100608.897,100573.946,100539.004,100504.071,100469.149,100434.239,100399.343,100364.462,100329.601,100294.763,100259.954,100225.186,
2006-06-01 04:30:00,295.555,290.052,0.000,296.252,294.580,288.864,290.100,99400.000,295.604,295.540,295.502,295.474,295.453,295.437,295.425,295.417,295.413,295.412,295.418,295.429,295.450,295.482,295.532,295.603,295.707,295.854,296.061,296.460,100888.942,100853.941,100818.943,100783.949,100748.962,100713.980,100679.006,100644.040,100609.081,100574.131,100539.189,100504.258,100469.336,100434.427,100399.531,100364.651,100329.790,100294.952,100260.143,100225.374,
2006-06-01 04:35:00,295.565,289.867,0.000,296.270,294.611,289.024,289.958,99400.000,295.616,295.553,295.515,295.487,295.465,295.449,295.437,295.429,295.425,295.424,295.429,295.441,295.461,295.493,295.541,295.612,295.713,295.858,296.060,296.451,100889.111,100854.111,100819.114,100784.122,100749.136,100714.156,100679.184,100644.218,100609.261,100574.312,100539.372,100504.442,100469.522,100434.613,100399.719,100364.840,100329.979,100295.142,100260.333,100225.563,
2006-06-01 04:40:00,295.578,289.687,0.000,296.288,294.640,289.185,289.817,99400.000,295.632,295.569,295.530,295.502,295.480,295.464,295.452,295.444,295.439,295.439,295.443,295.455,295.474,295.506,295.553,295.623,295.722,295.863,296.061,296.443,100889.276,100854.278,100819.283,100784.292,100749.308,100714.330,100679.359,100644.395,100609.440,100574.492,100539.554,100504.625,100469.707,100434.800,100399.907,100365.029,100330.169,100295.333,100260.524,100225.755,
2006-06-01 04:45:00,295.592,289.508,0.000,296.310,294.673,289.369,289.675,99400.000,295.648,295.586,295.547,295.519,295.497,295.481,295.468,295.460,295.455,295.455,295.459,295.470,295.490,295.520,295.567,295.635,295.732,295.870,296.064,296.436,100889.438,100854.442,100819.449,100784.461,100749.478,100714.502,100679.533,100644.571,100609.618,100574.672,100539.736,100504.809,100469.892,100434.987,100400.095,100365.219,100330.361,100295.525,100260.717,100225.947,
2006-06-01 04:50:00,295.608,289.331,0.000,296.333,294.704,289.553,289.533,99400.000,295.666,295.604,295.566,295.538,295.516,295.500,295.487,295.479,295.474,295.473,295.478,295.488,295.507,295.537,295.582,295.649,295.744,295.878,296.067,296.430,100889.598,100854.604,100819.613,100784.627,100749.647,100714.673,100679.706,100644.746,100609.795,100574.851,100539.917,100504.992,100470.077,100435.174,100400.284,100365.410,100330.553,100295.718,100260.911,100226.141,
2006-06-01 04:55:00,295.626,289.156,0.000,296.358,294.735,289.756,289.392,99400.000,295.686,295.625,295.587,295.558,295.537,295.520,295.508,295.499,295.494,295.494,295.498,295.508,295.526,295.555,295.600,295.664,295.757,295.888,296.072,296.426,100889.755,100854.764,100819.775,100784.791,100749.813,100714.842,100679.877,100644.920,100609.971,100575.030,100540.098,100505.175,100470.263,100435.362,100400.474,100365.601,100330.746,100295.913,100261.106,100226.336,
2006-06-01 05:00:00,295.645,288.981,0.000,296.368,294.752,289.940,289.250,99400.000,295.707,295.647,295.609,295.581,295.559,295.542,295.530,295.521,295.516,295.515,295.519,295.529,295.546,295.575,295.618,295.681,295.771,295.899,296.078,296.422,100889.911,100854.922,100819.936,100784.954,100749.979,100715.010,100680.048,100645.093,100610.147,100575.208,100540.278,100505.358,100470.448,100435.550,100400.664,100365.793,100330.940,100296.108,100261.303,100226.533,
2006-06-01 05:05:00,295.662,288.870,0.000,296.378,294.768,290.133,289.208,99408.333,295.726,295.666,295.629,295.601,295.579,295.563,295.550,295.541,295.536,295.535,295.538,295.548,295.565,295.593,295.634,295.696,295.784,295.908,296.083,296.418,100890.064,100855.077,100820.093,100785.115,100750.142,100715.175,100680.215,100645.263,100610.318,100575.382,100540.455,100505.537,100470.629,100435.733,100400.849,100365.980,100331.128,100296.297,100261.493,100226.723,
2006-06-01 05:10:00,295.677,288.765,0.000,296.387,294.783,290.326,289.167,99416.667,295.744,295.685,295.647,295.619,295.598,295.581,295.569,295.560,295.554,295.553,295.556,295.565,295.582,295.609,295.649,295.709,295.794,295.916,296.087,296.415,100890.218,100855.233,100820.252,100785.275,100750.304,100715.339,100680.382,100645.432,100610.489,100575.555,100540.630,100505.714,100470.808,100435.914,100401.032,100366.164,100331.314,100296.484,100261.680,100226.910,
2006-06-01 05:15:00,295.692,288.662,0.000,296.393,294.796,290.521,289.125,99425.000,295.761,295.702,295.665,295.636,295.615,295.598,295.586,295.577,295.571,295.570,295.573,295.581,295.597,295.623,295.663,295.721,295.804,295.923,296.090,296.410,100890.372,100855.390,100820.410,100785.436,100750.467,100715.504,100680.548,100645.600,100610.660,100575.728,100540.804,100505.890,100470.986,100436.093,100401.213,100366.347,100331.498,100296.669,100261.866,100227.096,
2006-06-01 05:20:00,295.705,288.563,0.000,296.399,294.808,290.717,289.083,99433.333,295.776,295.718,295.680,295.652,295.630,295.614,295.601,295.592,295.587,295.585,295.587,295.596,295.611,295.636,295.675,295.731,295.813,295.929,296.092,296.406,100890.529,100855.548,100820.570,100785.597,100750.630,100715.669,100680.716,100645.769,100610.831,100575.900,100540.978,100506.066,100471.164,100436.272,100401.393,100366.528,100331.680,100296.852,100262.049,100227.279,
2006-06-01 05:25:00,295.717,288.467,0.000,296.403,294.819,290.914,289.042,99441.667,295.791,295.733,295.695,295.666,295.645,295.628,295.615,295.606,295.600,295.598,295.601,295.608,295.623,295.648,295.685,295.740,295.820,295.933,296.093,296.401,100890.687,100855.707,100820.731,100785.760,100750.795,100715.835,100680.883,100645.938,100611.001,100576.073,100541.152,100506.241,100471.340,100436.450,100401.573,100366.709,100331.862,100297.035,100262.232,100227.462,
2006-06-01 05:30:00,295.727,288.373,0.000,296.420,294.848,291.154,289.000,99450.000,295.805,295.746,295.708,295.680,295.658,295.641,295.628,295.619,295.613,295.611,295.613,295.620,295.634,295.658,295.694,295.748,295.826,295.937,296.094,296.395,100890.846,100855.868,100820.894,100785.924,100750.960,100716.002,100681.052,100646.108,100611.173,100576.245,100541.326,100506.417,100471.517,100436.628,100401.752,100366.889,100332.042,100297.216,100262.413,100227.643,
2006-06-01 05:35:00,295.740,288.280,0.000,296.439,294.878,291.407,288.958,99458.333,295.821,295.762,295.724,295.695,295.673,295.656,295.643,295.633,295.627,295.625,295.627,295.634,295.647,295.670,295.706,295.759,295.835,295.943,296.096,296.390,100891.000,100856.024,100821.051,100786.083,100751.121,100716.165,100681.216,100646.274,100611.340,100576.414,100541.497,100506.589,100471.691,100436.803,100401.928,100367.067,100332.221,100297.395,100262.593,100227.823,
2006-06-01 05:40:00,295.754,288.190,0.000,296.457,294.908,291.660,288.917,99466.667,295.840,295.781,295.742,295.712,295.690,295.673,295.660,295.650,295.644,295.641,295.643,295.649,295.663,295.685,295.719,295.771,295.845,295.950,296.100,296.386,100891.147,100856.174,100821.203,100786.237,100751.277,100716.323,100681.376,100646.436,100611.504,100576.580,100541.665,100506.758,100471.862,100436.976,100402.103,100367.243,100332.398,100297.574,100262.772,100228.002,
2006-06-01 05:45:00,295.771,288.101,0.000,296.480,294.942,291.935,288.875,99475.000,295.860,295.801,295.761,295.731,295.709,295.691,295.678,295.668,295.662,295.659,295.660,295.667,295.679,295.701,295.734,295.784,295.856,295.959,296.104,296.382,100891.291,100856.319,100821.351,100786.387,100751.429,100716.477,100681.532,100646.595,100611.665,100576.743,100541.830,100506.925,100472.031,100437.147,100402.275,100367.417,100332.574,100297.750,100262.950,100228.179,
2006-06-01 05:50:00,295.789,288.013,0.000,296.502,294.976,292.210,288.833,99483.333,295.882,295.823,295.783,295.753,295.730,295.712,295.699,295.689,295.682,295.679,295.680,295.686,295.698,295.719,295.751,295.800,295.870,295.970,296.110,296.379,100891.429,100856.460,100821.494,100786.533,100751.577,100716.628,100681.685,100646.750,100611.822,100576.903,100541.992,100507.090,100472.197,100437.316,100402.446,100367.589,100332.748,100297.926,100263.126,100228.356,
2006-06-01 05:55:00,295.808,287.927,0.000,296.527,295.011,292.500,288.792,99491.667,295.906,295.847,295.806,295.776,295.752,295.734,295.721,295.711,295.704,295.701,295.701,295.707,295.718,295.738,295.770,295.817,295.884,295.981,296.117,296.377,100891.562,100856.596,100821.633,100786.675,100751.722,100716.775,100681.835,100646.902,100611.977,100577.060,100542.151,100507.252,100472.362,100437.483,100402.615,100367.760,100332.921,100298.100,100263.301,100228.532,
2006-06-01 06:00:00,295.829,287.842,1622.576,296.567,295.062,292.812,288.750,99500.000,295.931,295.872,295.831,295.800,295.777,295.759,295.745,295.734,295.727,295.724,295.724,295.729,295.740,295.760,295.790,295.835,295.900,295.994,296.125,296.375,100891.691,100856.728,100821.768,100786.812,100751.862,100716.918,100681.981,100647.051,100612.129,100577.214,100542.308,100507.412,100472.524,100437.647,100402.782,100367.930,100333.092,100298.273,100263.476,100228.706,
2006-06-01 06:05:00,296.175,287.770,272.799,296.613,295.117,293.141,288.842,99508.333,296.136,296.153,296.166,296.163,296.152,296.138,296.124,296.109,296.091,296.064,296.086,296.101,296.116,296.135,296.163,296.203,296.258,296.330,296.413,296.519,100891.052,100856.118,100821.195,100786.282,100751.376,100716.478,100681.586,100646.702,100611.824,100576.952,100542.089,100507.236,100472.394,100437.562,100402.742,100367.934,100333.140,100298.362,100263.603,100228.862,
2006-06-01 06:10:00,296.400,287.710,261.396,296.659,295.172,293.470,288.933,99516.667,296.293,296.333,296.374,296.392,296.395,296.388,296.377,296.361,296.341,296.315,296.336,296.352,296.368,296.386,296.410,296.442,296.484,296.533,296.585,296.631,100890.687,100855.773,100820.873,100785.986,100751.108,100716.239,100681.377,100646.522,100611.674,100576.831,100541.997,100507.174,100472.361,100437.559,100402.767,100367.988,100333.222,100298.469,100263.731,100229.008,
2006-06-01 06:15:00,296.575,287.658,256.017,296.711,295.233,293.818,289.025,99525.000,296.431,296.483,296.537,296.567,296.580,296.580,296.572,296.558,296.538,296.513,296.533,296.549,296.564,296.580,296.599,296.623,296.651,296.683,296.712,296.723,100890.433,100855.536,100820.654,100785.787,100750.930,100716.083,100681.244,100646.412,100611.587,100576.768,100541.957,100507.157,100472.367,100437.588,100402.819,100368.061,100333.315,100298.582,100263.860,100229.150,
2006-06-01 06:20:00,296.718,287.615,251.683,296.764,295.293,294.160,289.117,99533.333,296.552,296.612,296.673,296.711,296.730,296.735,296.730,296.718,296.700,296.675,296.695,296.710,296.723,296.736,296.750,296.767,296.785,296.803,296.815,296.802,100890.247,100855.365,100820.500,100785.649,100750.809,100715.980,100681.160,100646.347,100611.540,100576.740,100541.949,100507.167,100472.396,100437.635,100402.885,100368.144,100333.415,100298.696,100263.987,100229.288,
2006-06-01 06:25:00,296.839,287.577,248.281,296.821,295.358,294.513,289.208,99541.667,296.661,296.725,296.789,296.832,296.855,296.864,296.862,296.852,296.835,296.811,296.830,296.844,296.855,296.865,296.874,296.884,296.894,296.901,296.901,296.870,100890.113,100855.244,100820.392,100785.555,100750.730,100715.916,100681.110,100646.313,100611.522,100576.738,100541.962,100507.197,100472.441,100437.696,100402.960,100368.234,100333.517,100298.810,100264.113,100229.422,
2006-06-01 06:30:00,296.943,287.545,248.626,296.947,295.541,295.200,289.300,99550.000,296.760,296.826,296.892,296.937,296.963,296.974,296.975,296.966,296.950,296.926,296.945,296.958,296.967,296.974,296.980,296.985,296.987,296.986,296.977,296.931,100890.012,100855.155,100820.315,100785.490,100750.678,100715.877,100681.085,100646.301,100611.524,100576.753,100541.990,100507.238,100472.496,100437.764,100403.040,100368.326,100333.621,100298.925,100264.236,100229.554,
2006-06-01 06:35:00,297.057,287.517,251.514,297.097,295.794,295.943,289.392,99558.333,296.873,296.941,297.008,297.054,297.081,297.094,297.096,297.089,297.073,297.050,297.068,297.080,297.087,297.092,297.094,297.094,297.090,297.081,297.060,296.993,100889.888,100855.045,100820.218,100785.407,100750.609,100715.821,100681.043,100646.273,100611.511,100576.755,100542.007,100507.269,100472.541,100437.822,100403.112,100368.411,100333.718,100299.034,100264.356,100229.682,
2006-06-01 06:40:00,297.189,287.493,253.679,297.238,295.985,296.588,289.483,99566.667,297.009,297.078,297.145,297.191,297.219,297.233,297.236,297.229,297.214,297.190,297.208,297.219,297.225,297.227,297.226,297.221,297.211,297.192,297.158,297.062,100889.719,100854.892,100820.081,100785.286,100750.504,100715.733,100680.971,100646.218,100611.472,100576.732,100542.000,100507.279,100472.567,100437.864,100403.170,100368.484,100333.806,100299.135,100264.469,100229.805,
2006-06-01 06:45:00,297.328,287.473,256.436,297.406,296.217,297.172,289.575,99575.000,297.154,297.225,297.291,297.337,297.366,297.380,297.383,297.376,297.361,297.337,297.355,297.364,297.369,297.369,297.364,297.355,297.338,297.311,297.264,297.146,100889.528,100854.717,100819.924,100785.146,100750.381,100715.627,100680.883,100646.147,100611.418,100576.695,100541.981,100507.277,100472.582,100437.896,100403.218,100368.548,100333.885,100299.228,100264.575,100229.923,
2006-06-01 06:50:00,297.483,287.457,259.764,297.574,296.439,297.310,289.667,99583.333,297.314,297.386,297.452,297.498,297.526,297.540,297.543,297.537,297.522,297.497,297.514,297.523,297.526,297.524,297.517,297.503,297.482,297.448,297.395,297.271,100889.292,100854.501,100819.727,100784.968,100750.221,100715.486,100680.761,100646.043,100611.333,100576.629,100541.934,100507.248,100472.572,100437.904,100403.244,100368.591,100333.946,100299.305,100264.668,100230.031,
2006-06-01 06:55:00,297.647,287.443,263.579,297.757,296.664,298.054,289.758,99591.667,297.483,297.558,297.623,297.669,297.697,297.711,297.714,297.708,297.692,297.667,297.684,297.692,297.694,297.690,297.679,297.662,297.635,297.594,297.530,297.379,100889.032,100854.261,100819.507,100784.768,100750.041,100715.326,100680.621,100645.923,100611.233,100576.549,100541.873,100507.207,100472.551,100437.902,100403.262,100368.628,100334.000,100299.377,100264.756,100230.134,
2006-06-01 07:00:00,297.828,287.432,681.537,297.968,296.943,298.049,289.850,99600.000,297.662,297.739,297.805,297.851,297.879,297.893,297.896,297.889,297.873,297.848,297.864,297.872,297.872,297.867,297.855,297.837,297.810,297.773,297.722,297.624,100888.712,100853.962,100819.229,100784.511,100749.806,100715.112,100680.428,100645.752,100611.083,100576.420,100541.765,100507.120,100472.484,100437.857,100403.237,100368.623,100334.016,100299.413,100264.814,100230.216,
2006-06-01 07:05:00,298.099,287.528,693.264,298.176,297.168,298.962,290.033,99600.000,297.914,298.009,298.082,298.131,298.160,298.175,298.177,298.169,298.150,298.119,298.140,298.150,298.151,298.145,298.132,298.110,298.078,298.031,297.956,297.769,100888.177,100853.458,100818.757,100784.072,100749.400,100714.740,100680.088,100645.445,100610.809,100576.178,100541.556,100506.943,100472.340,100437.745,100403.157,100368.576,100334.000,100299.429,100264.859,100230.284,
2006-06-01 07:10:00,298.369,287.623,352.501,298.383,297.385,298.991,290.217,99600.000,298.158,298.265,298.346,298.399,298.431,298.447,298.449,298.441,298.421,298.388,298.410,298.421,298.422,298.415,298.402,298.380,298.350,298.308,298.252,298.143,100887.605,100852.915,100818.245,100783.591,100748.951,100714.322,100679.702,100645.091,100610.486,100575.887,100541.296,100506.715,100472.143,100437.579,100403.023,100368.473,100333.929,100299.389,100264.852,100230.316,
2006-06-01 07:15:00,298.624,287.717,357.993,298.600,297.585,299.965,290.400,99600.000,298.397,298.513,298.600,298.658,298.693,298.710,298.713,298.705,298.684,298.650,298.673,298.684,298.685,298.679,298.664,298.641,298.606,298.555,298.478,298.289,100887.076,100852.414,100817.774,100783.150,100748.540,100713.941,100679.352,100644.772,100610.198,100575.629,100541.069,100506.518,100471.977,100437.444,100402.919,100368.399,100333.885,100299.374,100264.865,100230.351,
2006-06-01 07:20:00,298.884,287.811,364.044,298.817,297.777,300.071,290.583,99600.000,298.630,298.753,298.847,298.909,298.946,298.965,298.969,298.961,298.940,298.906,298.930,298.941,298.942,298.936,298.922,298.901,298.872,298.837,298.795,298.731,100886.492,100851.858,100817.246,100782.651,100748.070,100713.502,100678.942,100644.392,100609.847,100575.309,100540.778,100506.257,100471.746,100437.243,100402.747,100368.257,100333.774,100299.295,100264.820,100230.348,
2006-06-01 07:25:00,299.129,287.903,370.477,299.042,297.950,301.045,290.767,99600.000,298.859,298.988,299.087,299.153,299.193,299.213,299.218,299.210,299.190,299.156,299.180,299.191,299.193,299.187,299.174,299.154,299.126,299.088,299.034,298.900,100885.955,100851.348,100816.763,100782.197,100747.645,100713.105,100678.574,100644.052,100609.537,100575.027,100540.526,100506.034,100471.552,100437.078,100402.611,100368.151,100333.696,100299.246,100264.800,100230.353,
2006-06-01 07:30:00,299.382,287.996,375.527,299.164,298.015,301.161,290.950,99600.000,299.082,299.218,299.321,299.390,299.433,299.455,299.461,299.454,299.434,299.400,299.424,299.436,299.440,299.435,299.426,299.411,299.394,299.379,299.373,299.392,100885.355,100850.775,100816.217,100781.678,100747.154,100712.642,100678.140,100643.646,100609.159,100574.677,100540.204,100505.741,100471.287,100436.841,100402.403,100367.972,100333.548,100299.131,100264.720,100230.319,
2006-06-01 07:35:00,299.597,288.089,382.783,299.312,298.069,302.076,291.133,99600.000,299.279,299.419,299.526,299.598,299.643,299.666,299.674,299.667,299.647,299.614,299.639,299.652,299.657,299.655,299.648,299.637,299.625,299.613,299.601,299.555,100884.862,100850.305,100815.771,100781.256,100746.756,100712.268,100677.790,100643.321,100608.859,100574.402,100539.953,100505.515,100471.086,100436.666,100402.254,100367.849,100333.451,100299.060,100264.676,100230.299,
2006-06-01 07:40:00,299.803,288.182,388.319,299.503,298.152,302.289,291.317,99600.000,299.455,299.599,299.709,299.784,299.831,299.856,299.864,299.858,299.839,299.806,299.833,299.847,299.854,299.855,299.853,299.851,299.855,299.873,299.918,300.048,100884.341,100849.805,100815.292,100780.799,100746.320,100711.854,100677.399,100642.952,100608.512,100574.077,100539.651,100505.235,100470.829,100436.431,100402.042,100367.661,100333.289,100298.926,100264.575,100230.241,
2006-06-01 07:45:00,299.993,288.275,393.596,299.704,298.207,303.177,291.500,99600.000,299.624,299.771,299.884,299.961,300.009,300.036,300.045,300.040,300.021,299.989,300.017,300.033,300.042,300.046,300.050,300.056,300.070,300.099,300.150,300.243,100883.878,100849.362,100814.869,100780.396,100745.938,100711.493,100677.058,100642.632,100608.213,100573.799,100539.394,100505.000,100470.615,100436.239,100401.873,100367.515,100333.167,100298.829,100264.504,100230.196,
2006-06-01 07:50:00,300.186,288.369,401.596,299.958,298.276,303.483,291.683,99600.000,299.787,299.936,300.050,300.129,300.178,300.206,300.216,300.212,300.194,300.163,300.192,300.210,300.222,300.232,300.243,300.261,300.296,300.360,300.476,300.752,100883.363,100848.866,100814.392,100779.938,100745.500,100711.075,100676.660,100642.253,100607.854,100573.461,100539.076,100504.701,100470.337,100435.983,100401.638,100367.303,100332.979,100298.669,100264.378,100230.114,
2006-06-01 07:55:00,300.373,288.463,407.704,300.218,298.321,304.365,291.867,99600.000,299.954,300.103,300.219,300.298,300.349,300.377,300.388,300.385,300.368,300.338,300.369,300.390,300.405,300.420,300.439,300.468,300.517,300.599,300.730,300.989,100882.879,100848.401,100813.947,100779.512,100745.093,100710.688,100676.293,100641.906,100607.527,100573.154,100538.789,100504.435,100470.092,100435.758,100401.436,100367.124,100332.825,100298.541,100264.278,100230.043,
2006-06-01 08:00:00,300.572,288.558,1526.564,300.508,298.384,304.798,292.050,99600.000,300.120,300.271,300.387,300.467,300.519,300.548,300.560,300.557,300.541,300.512,300.545,300.569,300.589,300.609,300.638,300.682,300.755,300.877,301.077,301.524,100882.328,100847.869,100813.435,100779.020,100744.621,100710.235,100675.859,100641.493,100607.133,100572.780,100538.435,100504.102,100469.779,100435.468,100401.167,100366.879,100332.605,100298.351,100264.124,100229.936,
2006-06-01 08:05:00,301.155,288.611,1555.869,300.837,298.440,305.718,292.142,99600.000,300.604,300.808,300.948,301.040,301.097,301.128,301.139,301.132,301.105,301.051,301.112,301.152,301.182,301.212,301.249,301.304,301.387,301.513,301.698,302.004,100880.927,100846.528,100812.158,100777.809,100743.477,100709.159,100674.851,100640.551,100606.258,100571.969,100537.689,100503.422,100469.168,100434.925,100400.695,100366.478,100332.277,100298.096,100263.941,100229.820,
2006-06-01 08:10:00,301.678,288.665,790.691,301.234,298.531,306.328,292.233,99600.000,301.112,301.301,301.445,301.543,301.603,301.636,301.646,301.636,301.605,301.549,301.617,301.665,301.703,301.741,301.786,301.849,301.942,302.079,302.282,302.651,100879.643,100845.302,100810.989,100776.697,100742.423,100708.163,100673.913,100639.671,100605.436,100571.204,100536.981,100502.772,100468.577,100434.395,100400.225,100366.070,100331.931,100297.814,100263.724,100229.672,
2006-06-01 08:15:00,302.149,288.719,800.622,301.630,298.588,307.284,292.325,99600.000,301.578,301.757,301.902,302.000,302.063,302.096,302.106,302.096,302.064,302.007,302.079,302.133,302.177,302.220,302.272,302.340,302.438,302.578,302.777,303.119,100878.477,100844.188,100809.927,100775.688,100741.466,100707.258,100673.061,100638.872,100604.689,100570.509,100536.338,100502.183,100468.041,100433.913,100399.798,100365.698,100331.616,100297.555,100263.521,100229.524,
2006-06-01 08:20:00,302.587,288.774,809.612,302.039,298.647,307.944,292.417,99600.000,301.997,302.172,302.317,302.417,302.480,302.514,302.525,302.514,302.482,302.426,302.501,302.558,302.607,302.656,302.714,302.791,302.902,303.065,303.311,303.787,100877.349,100843.108,100808.894,100774.703,100740.529,100706.368,100672.219,100638.077,100603.942,100569.810,100535.687,100501.580,100467.487,100433.407,100399.342,100365.293,100331.262,100297.255,100263.278,100229.346,
2006-06-01 08:25:00,302.991,288.830,818.448,302.488,298.700,308.933,292.508,99600.000,302.384,302.557,302.703,302.804,302.868,302.902,302.913,302.902,302.871,302.816,302.893,302.954,303.007,303.061,303.125,303.211,303.334,303.514,303.780,304.271,100876.301,100842.105,100807.935,100773.787,100739.657,100705.541,100671.435,100637.338,100603.247,100569.159,100535.080,100501.017,100466.969,100432.935,100398.916,100364.914,100330.931,100296.973,100263.048,100229.170,
2006-06-01 08:30:00,303.385,288.886,825.752,302.913,298.785,309.346,292.600,99600.000,302.749,302.921,303.069,303.171,303.236,303.271,303.282,303.272,303.241,303.186,303.267,303.331,303.388,303.448,303.521,303.621,303.765,303.981,304.311,304.971,100875.240,100841.085,100806.957,100772.851,100738.763,100704.688,100670.624,100636.569,100602.519,100568.473,100534.437,100500.416,100466.411,100432.421,100398.445,100364.488,100330.553,100296.645,100262.776,100228.963,
2006-06-01 08:35:00,303.755,288.944,832.724,303.363,298.873,310.178,292.692,99600.000,303.099,303.271,303.421,303.525,303.590,303.626,303.638,303.628,303.597,303.543,303.627,303.694,303.756,303.821,303.902,304.012,304.169,304.396,304.726,305.326,100874.260,100840.145,100806.056,100771.990,100737.942,100703.908,100669.884,100635.869,100601.860,100567.854,100533.858,100499.879,100465.915,100431.966,100398.033,100364.119,100330.228,100296.366,100262.544,100228.775,
2006-06-01 08:40:00,304.127,289.002,839.646,303.812,298.961,310.562,292.783,99600.000,303.443,303.614,303.767,303.872,303.939,303.975,303.987,303.978,303.948,303.894,303.981,304.052,304.118,304.189,304.279,304.401,304.576,304.834,305.217,305.971,100873.239,100839.163,100805.114,100771.087,100737.078,100703.083,100669.099,100635.123,100601.153,100567.187,100533.231,100499.291,100465.368,100431.460,100397.569,100363.698,100329.851,100296.037,100262.265,100228.558,
2006-06-01 08:45:00,304.484,289.060,846.456,304.276,299.057,311.333,292.875,99600.000,303.782,303.953,304.108,304.214,304.282,304.319,304.332,304.324,304.294,304.241,304.330,304.405,304.475,304.552,304.649,304.779,304.964,305.230,305.611,306.308,100872.276,100838.238,100804.227,100770.239,100736.269,100702.313,100668.367,100634.430,100600.500,100566.572,100532.655,100498.755,100464.871,100431.004,100397.154,100363.325,100329.521,100295.750,100262.022,100228.357,
2006-06-01 08:50:00,304.849,289.120,853.649,304.763,299.230,311.692,292.967,99600.000,304.120,304.292,304.448,304.556,304.625,304.663,304.677,304.669,304.639,304.587,304.679,304.757,304.832,304.914,305.018,305.160,305.361,305.654,306.084,306.921,100871.264,100837.264,100803.292,100769.342,100735.410,100701.493,100667.586,100633.688,100599.795,100565.907,100532.029,100498.168,100464.324,100430.496,100396.687,100362.900,100329.139,100295.414,100261.736,100228.128,
2006-06-01 08:55:00,305.215,289.180,860.502,305.238,299.345,312.433,293.058,99600.000,304.470,304.642,304.801,304.910,304.980,305.019,305.033,305.025,304.996,304.944,305.040,305.121,305.199,305.287,305.397,305.546,305.755,306.053,306.476,307.247,100870.274,100836.313,100802.380,100768.470,100734.578,100700.700,100666.833,100632.975,100599.123,100565.274,100531.436,100497.616,100463.813,100430.027,100396.259,100362.514,100328.797,100295.116,100261.481,100227.914,
2006-06-01 09:00:00,305.591,289.242,868.218,305.710,299.459,312.778,293.150,99600.000,304.822,304.994,305.155,305.266,305.337,305.376,305.391,305.384,305.355,305.303,305.402,305.486,305.569,305.661,305.778,305.936,306.159,306.480,306.946,307.847,100869.230,100835.309,100801.416,100767.546,100733.693,100699.856,100666.029,100632.211,100598.398,100564.590,100530.792,100497.012,100463.250,100429.505,100395.780,100362.078,100328.404,100294.769,100261.184,100227.673,
2006-06-01 09:05:00,305.957,289.325,875.928,306.186,299.569,313.510,293.242,99600.000,305.173,305.346,305.509,305.621,305.693,305.734,305.749,305.742,305.714,305.662,305.764,305.851,305.937,306.034,306.156,306.320,306.549,306.872,307.329,308.162,100868.230,100834.348,100800.494,100766.664,100732.851,100699.053,100665.267,100631.488,100597.716,100563.948,100530.190,100496.451,100462.729,100429.025,100395.342,100361.682,100328.051,100294.458,100260.916,100227.445,
2006-06-01 09:10:00,306.332,289.409,883.754,306.660,299.679,313.833,293.333,99600.000,305.523,305.697,305.863,305.977,306.051,306.092,306.108,306.102,306.073,306.022,306.126,306.217,306.306,306.407,306.535,306.707,306.949,307.294,307.795,308.760,100867.176,100833.334,100799.519,100765.728,100731.956,100698.198,100664.451,100630.712,100596.980,100563.252,100529.534,100495.835,100462.154,100428.492,100394.850,100361.232,100327.644,100294.097,100260.603,100227.188,
