cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.679,8.805,300.000,300.000,300.000,291.250,99200.000,293.865,99385.435,
2004-06-01 00:05:00,293.277,0.051,299.898,299.898,298.677,291.258,99200.000,291.851,99386.362,
2004-06-01 00:10:00,292.210,0.051,299.632,299.632,289.394,291.267,99200.000,291.557,99386.444,
2004-06-01 00:15:00,292.207,0.051,299.165,299.165,289.814,291.275,99200.000,291.546,99386.448,
2004-06-01 00:20:00,292.170,0.051,298.774,298.774,289.777,291.283,99200.000,291.540,99386.448,
2004-06-01 00:25:00,292.204,0.051,298.436,298.436,289.818,291.292,99200.000,291.543,99386.446,
2004-06-01 00:30:00,292.043,0.051,298.189,298.189,289.897,291.300,99200.000,291.528,99386.448,
2004-06-01 00:35:00,292.082,0.051,297.962,297.962,289.985,291.308,99200.000,291.536,99386.445,
2004-06-01 00:40:00,291.929,0.051,297.789,297.789,289.948,291.317,99200.000,291.522,99386.447,
2004-06-01 00:45:00,292.028,0.051,297.615,297.615,290.049,291.325,99200.000,291.538,99386.441,
2004-06-01 00:50:00,291.888,0.051,297.485,297.485,289.985,291.333,99200.000,291.525,99386.443,
2004-06-01 00:55:00,292.021,0.051,297.346,297.346,290.107,291.342,99200.000,291.545,99386.436,
2004-06-01 01:00:00,291.866,0.051,297.247,297.247,290.042,291.350,99200.000,291.532,99386.438,
2004-06-01 01:05:00,292.011,0.051,297.132,297.132,290.123,291.350,99200.000,291.548,99386.434,
2004-06-01 01:10:00,291.842,0.051,297.053,297.053,290.098,291.350,99200.000,291.529,99386.439,
2004-06-01 01:15:00,291.994,0.051,296.952,296.952,290.128,291.350,99200.000,291.544,99386.436,
2004-06-01 01:20:00,291.811,0.051,296.887,296.887,290.042,291.350,99200.000,291.522,99386.442,
2004-06-01 01:25:00,291.980,0.051,296.794,296.794,290.118,291.350,99200.000,291.539,99386.438,
2004-06-01 01:30:00,291.783,0.051,296.739,296.739,289.966,291.350,99200.000,291.514,99386.445,
2004-06-01 01:35:00,291.964,0.051,296.652,296.652,290.052,291.350,99200.000,291.532,99386.440,
2004-06-01 01:40:00,291.766,0.051,296.604,296.604,289.938,291.350,99200.000,291.508,99386.447,
2004-06-01 01:45:00,291.944,0.051,296.522,296.522,289.984,291.350,99200.000,291.526,99386.443,
2004-06-01 01:50:00,291.743,0.051,296.481,296.481,289.869,291.350,99200.000,291.501,99386.450,
2004-06-01 01:55:00,291.927,0.051,296.401,296.401,289.961,291.350,99200.000,291.520,99386.445,
2004-06-01 02:00:00,291.722,0.051,296.366,296.366,289.797,291.350,99200.000,291.494,99386.452,
2004-06-01 02:05:00,291.905,0.051,296.290,296.290,289.894,291.358,99208.333,291.517,99386.444,
2004-06-01 02:10:00,291.712,0.051,296.258,296.258,289.778,291.367,99216.667,291.498,99386.447,
2004-06-01 02:15:00,291.895,0.051,296.185,296.185,289.883,291.375,99225.000,291.524,99386.438,
2004-06-01 02:20:00,291.704,0.051,296.157,296.157,289.724,291.383,99233.333,291.504,99386.442,
2004-06-01 02:25:00,291.879,0.051,296.089,296.089,289.824,291.392,99241.667,291.528,99386.433,
2004-06-01 02:30:00,291.696,0.051,296.064,296.064,289.712,291.400,99250.000,291.510,99386.436,
2004-06-01 02:35:00,291.863,0.051,295.998,295.998,289.761,291.408,99258.333,291.532,99386.428,
2004-06-01 02:40:00,291.687,0.051,295.976,295.976,289.653,291.417,99266.667,291.515,99386.430,
2004-06-01 02:45:00,291.853,0.051,295.913,295.913,289.746,291.425,99275.000,291.539,99386.422,
2004-06-01 02:50:00,291.684,0.051,295.893,295.893,289.645,291.433,99283.333,291.523,99386.424,
2004-06-01 02:55:00,291.841,0.051,295.832,295.832,289.692,291.442,99291.667,291.545,99386.416,
2004-06-01 03:00:00,291.674,0.051,295.816,295.816,289.588,291.450,99300.000,291.528,99386.419,
2004-06-01 03:05:00,291.802,0.051,295.756,295.756,289.679,291.408,99308.333,291.513,99386.438,
2004-06-01 03:10:00,291.606,0.051,295.741,295.741,289.530,291.367,99316.667,291.453,99386.471,
2004-06-01 03:15:00,291.723,0.051,295.684,295.684,289.612,291.325,99325.000,291.429,99386.494,
2004-06-01 03:20:00,291.530,0.051,295.670,295.670,289.497,291.283,99333.333,291.369,99386.528,
2004-06-01 03:25:00,291.649,0.051,295.612,295.612,289.575,291.242,99341.667,291.344,99386.551,
2004-06-01 03:30:00,291.456,0.051,295.598,295.598,289.425,291.200,99350.000,291.282,99386.585,
2004-06-01 03:35:00,291.572,0.051,295.542,295.542,289.491,291.158,99358.333,291.256,99386.609,
2004-06-01 03:40:00,291.381,0.051,295.528,295.528,289.394,291.117,99366.667,291.197,99386.642,
2004-06-01 03:45:00,291.493,0.051,295.473,295.473,289.410,291.075,99375.000,291.168,99386.666,
2004-06-01 03:50:00,291.304,0.051,295.459,295.459,289.319,291.033,99383.333,291.109,99386.699,
2004-06-01 03:55:00,291.420,0.051,295.405,295.405,289.372,290.992,99391.667,291.082,99386.723,
2004-06-01 04:00:00,291.226,0.051,295.392,295.392,289.247,290.950,99400.000,291.022,99386.757,
2004-06-01 04:05:00,291.276,0.051,295.338,295.338,289.291,290.808,99400.000,290.905,99386.848,
2004-06-01 04:10:00,290.993,0.051,295.332,295.327,289.248,290.667,99400.000,290.737,99386.953,
2004-06-01 04:15:00,290.991,0.051,295.283,295.274,289.234,290.525,99400.000,290.592,99387.052,
2004-06-01 04:20:00,290.667,0.051,295.270,295.257,289.044,290.383,99400.000,290.415,99387.159,
2004-06-01 04:25:00,290.659,0.051,295.211,295.195,289.000,290.242,99400.000,290.274,99387.256,
2004-06-01 04:30:00,290.326,0.051,295.185,295.167,288.751,290.100,99400.000,290.094,99387.364,
2004-06-01 04:35:00,290.443,0.051,295.114,295.094,288.752,289.958,99400.000,289.910,99387.473,
2004-06-01 04:40:00,289.595,0.051,295.055,295.034,288.040,289.817,99400.000,289.545,99387.630,
2004-06-01 04:45:00,291.070,0.051,294.989,294.967,289.766,289.675,99400.000,289.904,99387.589,
2004-06-01 04:50:00,287.209,0.051,294.921,294.898,284.005,289.533,99400.000,288.135,99388.163,
2004-06-01 04:55:00,300.102,30.954,294.896,294.871,305.580,289.392,99400.000,294.282,99386.428,
2004-06-01 05:00:00,268.493,0.082,294.706,294.679,229.709,289.250,99400.000,279.138,99390.995,
2004-06-01 05:05:00,342.474,269.884,295.144,295.116,352.306,289.208,99408.333,312.712,99381.568,
2004-06-01 05:10:00,263.256,0.082,293.874,293.846,106.704,289.167,99416.667,273.890,99387.473,
2004-06-01 05:15:00,284.056,0.082,296.381,296.354,227.595,289.125,99425.000,282.213,99390.235,
2004-06-01 05:20:00,287.713,0.082,294.667,294.641,276.255,289.083,99433.333,288.246,99388.371,
2004-06-01 05:25:00,289.850,0.082,294.009,293.985,288.724,289.042,99441.667,289.170,99388.055,
2004-06-01 05:30:00,282.396,0.082,293.970,293.947,273.474,289.000,99450.000,285.220,99389.331,
2004-06-01 05:35:00,308.317,70.583,294.000,293.979,322.380,288.958,99458.333,295.945,99386.404,
2004-06-01 05:40:00,255.469,1.260,293.714,293.694,191.602,288.917,99466.667,272.736,99393.321,
2004-06-01 05:45:00,361.694,376.184,294.681,294.663,364.680,288.875,99475.000,321.270,99379.487,
2004-06-01 05:50:00,282.375,0.082,292.673,292.656,42.064,288.833,99483.333,301.556,99382.321,
2004-06-01 05:55:00,281.907,0.071,296.165,296.149,144.320,288.792,99491.667,283.844,99389.678,
2004-06-01 06:00:00,266.855,9.805,295.603,295.588,195.224,288.750,99500.000,279.932,99391.156,
