cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],TempProf_cur[20.0],PresProf_cur[1.2],PresProf_cur[20.0],
2008-07-01 02:25:00,290.655,290.192,0.000,292.163,293.891,288.204,290.192,99288.750,290.740,290.192,99448.365,99237.800,
2008-07-01 02:30:00,291.041,290.100,0.000,292.184,293.907,288.260,290.100,99291.100,291.231,290.100,99448.308,99237.800,
2008-07-01 02:35:00,290.497,290.008,0.000,292.077,293.787,288.045,290.008,99293.450,290.585,290.008,99448.490,99237.800,
2008-07-01 02:40:00,290.884,289.917,0.000,292.098,293.803,288.093,289.917,99295.800,291.078,289.917,99448.433,99237.800,
2008-07-01 02:45:00,290.338,289.825,0.000,291.990,293.682,287.878,289.825,99298.150,290.430,289.825,99448.616,99237.800,
2008-07-01 02:50:00,290.728,289.733,0.000,292.011,293.698,287.922,289.733,99300.500,290.927,289.733,99448.558,99237.800,
2008-07-01 02:55:00,290.181,289.642,0.000,291.902,293.576,287.706,289.642,99302.850,290.276,289.642,99448.741,99237.800,
2008-07-01 03:00:00,290.575,289.550,0.000,291.928,293.598,287.756,289.550,99305.200,290.778,289.550,99448.683,99237.800,
2008-07-01 03:05:00,290.060,289.517,0.000,291.828,293.487,287.566,289.517,99307.092,290.157,289.517,99448.833,99237.800,
2008-07-01 03:10:00,290.498,289.483,0.000,291.861,293.516,287.644,289.483,99308.983,290.703,289.483,99448.739,99237.800,
2008-07-01 03:15:00,289.988,289.450,0.000,291.766,293.410,287.479,289.450,99310.875,290.086,289.450,99448.885,99237.800,
2008-07-01 03:20:00,290.426,289.417,0.000,291.802,293.442,287.569,289.417,99312.767,290.631,289.417,99448.789,99237.800,
2008-07-01 03:25:00,289.922,289.383,0.000,291.710,293.340,287.413,289.383,99314.658,290.020,289.383,99448.933,99237.800,
2008-07-01 03:30:00,290.359,289.350,0.000,291.748,293.374,287.507,289.350,99316.550,290.563,289.350,99448.837,99237.800,
2008-07-01 03:35:00,289.860,289.317,0.000,291.659,293.275,287.357,289.317,99318.442,289.958,289.317,99448.980,99237.800,
2008-07-01 03:40:00,290.295,289.283,0.000,291.697,293.310,287.455,289.283,99320.333,290.499,289.283,99448.885,99237.800,
2008-07-01 03:45:00,289.799,289.250,0.000,291.611,293.213,287.311,289.250,99322.225,289.898,289.250,99449.027,99237.800,
2008-07-01 03:50:00,290.233,289.217,0.000,291.650,293.250,287.411,289.217,99324.117,290.437,289.217,99448.932,99237.800,
2008-07-01 03:55:00,289.740,289.183,0.000,291.566,293.154,287.271,289.183,99326.008,289.840,289.183,99449.074,99237.800,
2008-07-01 04:00:00,290.172,289.150,0.000,291.607,293.193,287.378,289.150,99327.900,290.378,289.150,99448.979,99237.800,
2008-07-01 04:05:00,289.707,289.158,0.000,291.528,293.104,287.257,289.158,99331.558,289.808,289.158,99449.096,99237.800,
2008-07-01 04:10:00,289.664,289.167,0.000,291.507,293.076,287.204,289.167,99335.217,289.771,289.167,99449.107,99237.800,
2008-07-01 04:15:00,289.605,289.175,0.000,291.608,293.094,287.525,289.175,99338.875,289.680,289.175,99449.118,99237.800,
2008-07-01 04:20:00,289.621,289.183,0.000,291.579,293.068,287.467,289.183,99342.533,289.694,289.183,99449.103,99237.800,
2008-07-01 04:25:00,289.420,289.192,0.000,291.559,293.034,287.543,289.192,99346.192,289.464,289.192,99449.161,99237.800,
2008-07-01 04:30:00,289.512,289.200,0.000,291.645,293.052,287.697,289.200,99349.850,289.569,289.200,99449.131,99237.800,
2008-07-01 04:35:00,289.420,289.208,0.000,291.707,293.045,287.778,289.208,99353.508,289.458,289.208,99449.153,99237.800,
2008-07-01 04:40:00,289.543,289.217,0.000,291.899,293.076,287.920,289.217,99357.167,289.602,289.217,99449.113,99237.800,
2008-07-01 04:45:00,289.433,289.225,0.000,292.009,293.078,288.008,289.225,99360.825,289.470,289.225,99449.142,99237.800,
2008-07-01 04:50:00,289.569,289.233,0.000,292.144,293.116,288.164,289.233,99364.483,289.628,289.233,99449.098,99237.800,
2008-07-01 04:55:00,289.451,289.242,0.000,292.232,293.122,288.248,289.242,99368.142,289.487,289.242,99449.128,99237.800,
2008-07-01 05:00:00,289.595,289.250,4.161,292.354,293.167,288.404,289.250,99371.800,289.656,289.250,99449.083,99237.800,
2008-07-01 05:05:00,289.505,289.292,5.233,292.439,293.183,288.500,289.292,99371.633,289.540,289.292,99449.090,99237.800,
2008-07-01 05:10:00,289.686,289.333,8.057,292.559,293.237,288.682,289.333,99371.467,289.747,289.333,99449.019,99237.800,
2008-07-01 05:15:00,289.592,289.375,4.152,292.641,293.259,288.794,289.375,99371.300,289.626,289.375,99449.028,99237.800,
2008-07-01 05:20:00,289.774,289.417,5.451,292.758,293.319,288.993,289.417,99371.133,289.835,289.417,99448.957,99237.800,
2008-07-01 05:25:00,289.676,289.458,4.702,292.835,293.345,289.115,289.458,99370.967,289.711,289.458,99448.966,99237.800,
2008-07-01 05:30:00,289.867,289.500,5.468,292.976,293.425,289.359,289.500,99370.800,289.929,289.500,99448.893,99237.800,
2008-07-01 05:35:00,289.767,289.542,6.528,293.078,293.471,289.531,289.542,99370.633,289.801,289.542,99448.902,99237.800,
2008-07-01 05:40:00,289.967,289.583,7.421,293.217,293.559,289.800,289.583,99370.467,290.030,289.583,99448.826,99237.800,
2008-07-01 05:45:00,289.862,289.625,8.432,293.317,293.613,289.983,289.625,99370.300,289.897,289.625,99448.837,99237.800,
2008-07-01 05:50:00,290.070,289.667,8.992,293.455,293.710,290.266,289.667,99370.133,290.135,289.667,99448.758,99237.800,
2008-07-01 05:55:00,289.960,289.708,9.879,293.549,293.770,290.453,289.708,99369.967,289.995,289.708,99448.771,99237.800,
2008-07-01 06:00:00,290.176,289.750,4.616,293.681,293.872,290.745,289.750,99369.800,290.243,289.750,99448.690,99237.800,
2008-07-01 06:05:00,290.105,289.850,4.875,293.769,293.940,290.951,289.850,99371.467,290.141,289.850,99448.667,99237.800,
2008-07-01 06:10:00,290.402,289.950,5.828,293.906,294.060,291.283,289.950,99373.133,290.474,289.950,99448.537,99237.800,
2008-07-01 06:15:00,290.311,290.050,6.120,293.989,294.133,291.500,290.050,99374.800,290.347,290.050,99448.519,99237.800,
2008-07-01 06:20:00,290.643,290.150,7.113,294.125,294.265,291.854,290.150,99376.467,290.720,290.150,99448.379,99237.800,
2008-07-01 06:25:00,290.524,290.250,7.722,294.197,294.341,292.086,290.250,99378.133,290.560,290.250,99448.368,99237.800,
2008-07-01 06:30:00,290.890,290.350,9.209,294.388,294.466,292.451,290.350,99379.800,290.973,290.350,99448.219,99237.800,
2008-07-01 06:35:00,290.747,290.450,9.420,294.438,294.506,292.664,290.450,99381.467,290.783,290.450,99448.214,99237.800,
2008-07-01 06:40:00,291.136,290.550,10.789,294.554,294.621,293.026,290.550,99383.133,291.226,290.550,99448.059,99237.800,
2008-07-01 06:45:00,290.969,290.650,10.905,294.570,294.650,293.239,290.650,99384.800,291.006,290.650,99448.061,99237.800,
2008-07-01 06:50:00,291.392,290.750,12.615,294.730,294.790,293.656,290.750,99386.467,291.489,290.750,99447.897,99237.800,
2008-07-01 06:55:00,291.193,290.850,12.759,294.722,294.818,293.883,290.850,99388.133,291.232,290.850,99447.908,99237.800,
2008-07-01 07:00:00,291.655,290.950,11.245,294.785,294.926,294.269,290.950,99389.800,291.760,290.950,99447.733,99237.800,
2008-07-01 07:05:00,291.377,291.008,10.824,294.718,294.924,294.438,291.008,99389.133,291.416,291.008,99447.783,99237.800,
2008-07-01 07:10:00,291.858,291.067,12.169,294.747,295.029,294.815,291.067,99388.467,291.975,291.067,99447.621,99237.800,
2008-07-01 07:15:00,291.530,291.125,11.726,294.639,295.014,294.964,291.125,99387.800,291.571,291.125,99447.686,99237.800,
2008-07-01 07:20:00,292.059,291.183,13.406,294.677,295.152,295.387,291.183,99387.133,292.189,291.183,99447.511,99237.800,
2008-07-01 07:25:00,291.679,291.242,12.929,294.571,295.132,295.521,291.242,99386.467,291.722,291.242,99447.590,99237.800,
2008-07-01 07:30:00,292.277,291.300,14.589,294.632,295.258,295.951,291.300,99385.800,292.422,291.300,99447.396,99237.800,
2008-07-01 07:35:00,291.823,291.358,13.916,294.556,295.235,296.051,291.358,99385.133,291.867,291.358,99447.495,99237.800,
2008-07-01 07:40:00,292.501,291.417,15.752,295.380,294.641,296.509,291.417,99384.467,292.662,291.417,99447.279,99237.800,
2008-07-01 07:45:00,291.967,291.475,14.885,295.366,294.582,296.584,291.475,99383.800,292.011,291.475,99447.400,99237.800,
2008-07-01 07:50:00,292.737,291.533,16.892,295.534,294.696,297.083,291.533,99383.133,292.917,291.533,99447.159,99237.800,
2008-07-01 07:55:00,292.106,291.592,15.821,295.514,294.636,297.124,291.592,99382.467,292.149,291.592,99447.306,99237.800,
2008-07-01 08:00:00,292.985,291.650,17.289,295.785,294.781,297.687,291.650,99381.800,293.184,291.650,99447.036,99237.800,
2008-07-01 08:05:00,292.250,291.717,15.970,295.841,294.723,297.713,291.717,99380.392,292.290,291.717,99447.208,99237.800,
2008-07-01 08:10:00,293.268,291.783,18.471,296.154,294.896,298.357,291.783,99378.983,293.490,291.783,99446.894,99237.800,
2008-07-01 08:15:00,292.398,291.850,16.905,296.238,294.827,298.364,291.850,99377.575,292.435,291.850,99447.103,99237.800,
2008-07-01 08:20:00,293.562,291.917,19.768,296.656,295.076,299.079,291.917,99376.167,293.809,291.917,99446.751,99237.800,
2008-07-01 08:25:00,292.548,291.983,17.952,296.760,295.004,299.035,291.983,99374.758,292.581,291.983,99446.998,99237.800,
2008-07-01 08:30:00,293.879,292.050,42.126,297.203,295.248,299.806,292.050,99373.350,294.154,292.050,99446.601,99237.800,
2008-07-01 08:35:00,292.724,292.117,18.954,297.308,295.160,299.698,292.117,99371.942,292.752,292.117,99446.883,99237.800,
2008-07-01 08:40:00,294.203,292.183,44.789,297.797,295.426,300.530,292.183,99370.533,294.509,292.183,99446.449,99237.800,
2008-07-01 08:45:00,292.882,292.250,19.940,297.896,295.319,300.354,292.250,99369.125,292.907,292.250,99446.775,99237.800,
2008-07-01 08:50:00,294.548,292.317,47.567,298.434,295.615,301.262,292.317,99367.717,294.887,292.317,99446.292,99237.800,
2008-07-01 08:55:00,293.063,292.383,20.979,298.524,295.488,301.026,292.383,99366.308,293.087,292.383,99446.661,99237.800,
2008-07-01 09:00:00,294.889,292.450,50.691,299.112,295.815,302.009,292.450,99364.900,295.262,292.450,99446.136,99237.800,
2008-07-01 09:05:00,293.254,292.517,22.274,299.200,295.676,301.723,292.517,99367.292,293.280,292.517,99446.544,99237.800,
2008-07-01 09:10:00,294.033,292.583,24.234,299.652,295.868,302.231,292.583,99369.683,294.305,292.583,99446.379,99237.800,
2008-07-01 09:15:00,293.064,292.650,22.496,299.816,295.787,301.370,292.650,99372.075,293.075,292.650,99446.579,99237.800,
2008-07-01 09:20:00,294.731,292.717,26.288,300.378,296.067,302.589,292.717,99374.467,295.123,292.717,99446.148,99237.800,
2008-07-01 09:25:00,293.213,292.783,23.385,300.492,295.995,302.059,292.783,99376.858,293.229,292.783,99446.481,99237.800,
2008-07-01 09:30:00,295.105,292.850,27.596,301.116,296.329,303.157,292.850,99379.250,295.551,292.850,99445.989,99237.800,
2008-07-01 09:35:00,293.387,292.917,24.290,301.197,296.184,302.711,292.917,99381.642,293.409,292.917,99446.374,99237.800,
2008-07-01 09:40:00,295.177,292.983,28.269,301.817,296.521,303.628,292.983,99384.033,295.605,292.983,99445.904,99237.800,
2008-07-01 09:45:00,293.591,293.050,25.225,301.911,296.382,303.245,293.050,99386.425,293.609,293.050,99446.253,99237.800,
2008-07-01 09:50:00,295.559,293.117,59.134,302.556,296.733,304.418,293.117,99388.817,296.061,293.117,99445.761,99237.800,
2008-07-01 09:55:00,293.713,293.183,25.964,302.618,296.562,303.744,293.183,99391.208,293.728,293.183,99446.159,99237.800,
2008-07-01 10:00:00,296.081,293.250,62.473,303.335,296.971,305.103,293.250,99393.600,296.648,293.250,99445.561,99237.800,
2008-07-01 10:05:00,293.890,293.308,26.924,303.352,296.759,304.469,293.308,99392.033,293.911,293.308,99446.055,99237.800,
2008-07-01 10:10:00,298.575,293.367,74.073,304.436,297.483,306.803,293.367,99390.467,299.338,293.367,99444.654,99237.800,
2008-07-01 10:15:00,294.619,293.425,29.062,304.247,297.098,306.672,293.425,99388.900,294.658,293.425,99445.709,99237.800,
2008-07-01 10:20:00,297.336,293.483,69.913,305.107,297.621,307.502,293.483,99387.333,297.937,293.483,99444.998,99237.800,
2008-07-01 10:25:00,294.828,293.542,30.002,305.059,297.360,306.860,293.542,99385.767,294.856,293.542,99445.605,99237.800,
2008-07-01 10:30:00,298.233,293.600,74.570,305.927,297.898,308.589,293.600,99384.200,298.980,293.600,99444.693,99237.800,
2008-07-01 10:35:00,294.883,293.658,30.511,305.747,297.541,307.458,293.658,99382.633,294.917,293.658,99445.545,99237.800,
2008-07-01 10:40:00,298.381,293.717,75.821,306.655,298.116,308.990,293.717,99381.067,299.104,293.717,99444.594,99237.800,
2008-07-01 10:45:00,295.147,293.775,31.376,306.468,297.763,308.010,293.775,99379.500,295.180,293.775,99445.405,99237.800,
2008-07-01 10:50:00,298.629,293.833,77.466,307.356,298.325,309.626,293.833,99377.933,299.383,293.833,99444.476,99237.800,
2008-07-01 10:55:00,295.266,293.892,31.899,307.134,297.952,308.424,293.892,99376.367,295.297,293.892,99445.322,99237.800,
2008-07-01 11:00:00,299.026,293.950,79.481,308.056,298.549,310.181,293.950,99374.800,299.816,293.950,99444.311,99237.800,
2008-07-01 11:05:00,295.439,294.000,32.425,307.788,298.146,308.919,294.000,99372.275,295.470,294.000,99445.221,99237.800,
2008-07-01 11:10:00,299.269,294.050,80.989,308.718,298.756,310.690,294.050,99369.750,300.082,294.050,99444.201,99237.800,
2008-07-01 11:15:00,295.575,294.100,32.925,308.417,298.335,309.345,294.100,99367.225,295.606,294.100,99445.135,99237.800,
2008-07-01 11:20:00,299.546,294.150,82.584,309.358,298.961,311.192,294.150,99364.700,300.386,294.150,99444.080,99237.800,
2008-07-01 11:25:00,295.701,294.200,33.426,309.017,298.517,309.765,294.200,99362.175,295.731,294.200,99445.054,99237.800,
2008-07-01 11:30:00,299.757,294.250,83.798,309.938,299.148,311.593,294.250,99359.650,300.613,294.250,99443.978,99237.800,
2008-07-01 11:35:00,295.824,294.300,33.809,309.535,298.681,310.063,294.300,99357.125,295.851,294.300,99444.974,99237.800,
2008-07-01 11:40:00,299.943,294.350,84.735,310.449,299.318,311.907,294.350,99354.600,300.813,294.350,99443.884,99237.800,
2008-07-01 11:45:00,295.930,294.400,34.173,310.007,298.835,310.317,294.400,99352.075,295.956,294.400,99444.901,99237.800,
2008-07-01 11:50:00,300.109,294.450,85.783,310.908,299.475,312.176,294.450,99349.550,300.988,294.450,99443.795,99237.800,
2008-07-01 11:55:00,296.035,294.500,34.671,310.432,298.979,310.546,294.500,99347.025,296.059,294.500,99444.827,99237.800,
2008-07-01 12:00:00,300.250,294.550,86.466,311.322,299.622,312.411,294.550,99344.500,301.136,294.550,99443.714,99237.800,
2008-07-01 12:05:00,296.128,294.592,34.909,310.817,299.116,310.745,294.592,99341.833,296.150,294.592,99444.761,99237.800,
2008-07-01 12:10:00,300.363,294.633,87.450,311.690,299.757,312.600,294.633,99339.167,301.251,294.633,99443.648,99237.800,
2008-07-01 12:15:00,296.212,294.675,35.352,311.159,299.245,310.895,294.675,99336.500,296.231,294.675,99444.702,99237.800,
2008-07-01 12:20:00,300.454,294.717,88.348,312.015,299.883,312.745,294.717,99333.833,301.343,294.717,99443.587,99237.800,
2008-07-01 12:25:00,296.289,294.758,35.759,311.460,299.366,311.019,294.758,99331.167,296.305,294.758,99444.645,99237.800,
2008-07-01 12:30:00,300.530,294.800,88.985,312.274,299.996,312.820,294.800,99328.500,301.416,294.800,99443.531,99237.800,
2008-07-01 12:35:00,296.361,294.842,36.025,311.670,299.470,311.036,294.842,99325.833,296.376,294.842,99444.589,99237.800,
2008-07-01 12:40:00,300.574,294.883,44.711,312.456,300.092,312.804,294.883,99323.167,301.454,294.883,99443.484,99237.800,
2008-07-01 12:45:00,296.356,294.925,36.240,311.816,299.554,310.977,294.925,99320.500,296.370,294.925,99444.564,99237.800,
2008-07-01 12:50:00,300.624,294.967,45.045,312.583,300.178,312.747,294.967,99317.833,301.499,294.967,99443.436,99237.800,
2008-07-01 12:55:00,296.417,295.008,36.629,311.921,299.639,310.925,295.008,99315.167,296.429,295.008,99444.513,99237.800,
2008-07-01 13:00:00,300.628,295.050,45.241,312.654,300.252,312.658,295.050,99312.500,301.491,295.050,99443.401,99237.800,
2008-07-01 13:05:00,296.444,295.058,36.887,311.971,299.710,310.828,295.058,99308.708,296.454,295.058,99444.486,99237.800,
2008-07-01 13:10:00,300.569,295.067,45.449,312.666,300.308,312.524,295.067,99304.917,301.418,295.067,99443.410,99237.800,
2008-07-01 13:15:00,296.426,295.075,37.242,311.965,299.766,310.718,295.075,99301.125,296.434,295.075,99444.487,99237.800,
2008-07-01 13:20:00,300.491,295.083,45.704,312.627,300.351,312.365,295.083,99297.333,301.325,295.083,99443.425,99237.800,
2008-07-01 13:25:00,296.411,295.092,37.649,311.914,299.812,310.588,295.092,99293.542,296.418,295.092,99444.487,99237.800,
2008-07-01 13:30:00,300.395,295.100,45.911,312.520,300.377,312.149,295.100,99289.750,301.211,295.100,99443.446,99237.800,
2008-07-01 13:35:00,296.388,295.108,37.977,311.777,299.837,310.363,295.108,99285.958,296.394,295.108,99444.490,99237.800,
2008-07-01 13:40:00,300.281,295.117,45.995,312.343,300.384,311.858,295.117,99282.167,301.077,295.117,99443.472,99237.800,
2008-07-01 13:45:00,296.358,295.125,38.277,311.588,299.849,310.105,295.125,99278.375,296.363,295.125,99444.495,99237.800,
2008-07-01 13:50:00,300.155,295.133,46.063,312.112,300.378,311.536,295.133,99274.583,300.928,295.133,99443.501,99237.800,
2008-07-01 13:55:00,296.327,295.142,38.557,311.351,299.850,309.824,295.142,99270.792,296.330,295.142,99444.501,99237.800,
2008-07-01 14:00:00,300.020,295.150,46.816,311.837,300.361,311.191,295.150,99267.000,300.770,295.150,99443.533,99237.800,
2008-07-01 14:05:00,296.301,295.167,39.673,311.079,299.844,309.527,295.167,99262.892,296.303,295.167,99444.503,99237.800,
2008-07-01 14:10:00,297.963,295.183,43.179,311.216,300.077,309.966,295.183,99258.783,298.484,295.183,99444.190,99237.800,
2008-07-01 14:15:00,295.666,295.200,38.730,310.611,299.691,307.928,295.200,99254.675,295.620,295.200,99444.728,99237.800,
2008-07-01 14:20:00,298.881,295.217,45.351,310.909,300.074,309.454,295.217,99250.567,299.599,295.217,99443.964,99237.800,
2008-07-01 14:25:00,295.720,295.233,78.352,310.211,299.621,307.862,295.233,99246.458,295.695,295.233,99444.708,99237.800,
2008-07-01 14:30:00,298.810,295.250,45.465,310.521,300.034,308.987,295.250,99242.350,299.500,295.250,99443.955,99237.800,
2008-07-01 14:35:00,295.755,295.267,39.461,309.809,299.589,307.633,295.267,99238.242,295.741,295.267,99444.689,99237.800,
2008-07-01 14:40:00,298.260,295.283,44.458,310.007,299.917,308.332,295.283,99234.133,298.827,295.283,99444.072,99237.800,
2008-07-01 14:45:00,295.787,295.300,39.565,309.359,299.536,307.219,295.300,99230.025,295.759,295.300,99444.660,99237.800,
2008-07-01 14:50:00,298.270,295.317,44.497,309.518,299.842,308.101,295.317,99225.917,298.872,295.317,99444.078,99237.800,
2008-07-01 14:55:00,295.707,295.333,39.411,308.856,299.456,306.760,295.333,99221.808,295.684,295.333,99444.677,99237.800,
2008-07-01 15:00:00,298.537,295.350,47.366,309.067,299.814,307.785,295.350,99217.700,299.159,295.350,99443.983,99237.800,
2008-07-01 15:05:00,295.781,295.375,42.338,308.383,299.416,306.641,295.375,99213.908,295.771,295.375,99444.645,99237.800,
2008-07-01 15:10:00,300.006,295.400,50.918,308.811,299.957,308.010,295.400,99210.117,300.704,295.400,99443.435,99237.800,
2008-07-01 15:15:00,296.388,295.425,44.019,308.035,299.495,307.281,295.425,99206.325,296.409,295.425,99444.390,99237.800,
2008-07-01 15:20:00,298.210,295.450,47.785,308.117,299.702,307.402,295.450,99202.533,298.639,295.450,99443.937,99237.800,
2008-07-01 15:25:00,296.149,295.475,43.808,307.499,299.361,306.328,295.475,99198.742,296.139,295.475,99444.459,99237.800,
2008-07-01 15:30:00,298.767,295.500,49.000,307.610,299.641,307.145,295.500,99194.950,299.273,295.500,99443.755,99237.800,
2008-07-01 15:35:00,296.118,295.525,43.823,306.924,299.254,305.963,295.525,99191.158,296.115,295.525,99444.458,99237.800,
2008-07-01 15:40:00,298.366,295.550,48.188,307.005,299.517,306.375,295.550,99187.367,298.787,295.550,99443.845,99237.800,
2008-07-01 15:45:00,296.199,295.575,43.922,306.377,299.183,305.435,295.575,99183.575,296.193,295.575,99444.410,99237.800,
2008-07-01 15:50:00,298.154,295.600,47.670,306.389,299.391,305.837,295.600,99179.783,298.543,295.600,99443.888,99237.800,
2008-07-01 15:55:00,296.141,295.625,43.676,305.784,299.078,304.821,295.625,99175.992,296.131,295.625,99444.414,99237.800,
2008-07-01 16:00:00,298.120,295.650,50.808,305.787,299.283,305.242,295.650,99172.200,298.489,295.650,99443.875,99237.800,
2008-07-01 16:05:00,296.142,295.642,47.255,305.188,298.976,304.314,295.642,99170.333,296.134,295.642,99444.409,99237.800,
2008-07-01 16:10:00,297.834,295.633,50.654,305.151,299.147,304.568,295.633,99168.467,298.161,295.633,99443.963,99237.800,
2008-07-01 16:15:00,296.086,295.625,47.347,304.587,298.863,303.700,295.625,99166.600,296.077,295.625,99444.436,99237.800,
2008-07-01 16:20:00,297.641,295.617,50.397,304.532,299.010,303.929,295.617,99164.733,297.941,295.617,99444.026,99237.800,
2008-07-01 16:25:00,296.016,295.608,47.217,303.951,298.695,303.091,295.608,99162.867,296.007,295.608,99444.468,99237.800,
2008-07-01 16:30:00,297.437,295.600,49.917,303.903,298.825,303.234,295.600,99161.000,297.707,295.600,99444.091,99237.800,
2008-07-01 16:35:00,295.961,295.592,47.052,303.455,298.565,302.456,295.592,99159.133,295.952,295.592,99444.494,99237.800,
2008-07-01 16:40:00,297.212,295.583,49.389,303.414,298.660,302.528,295.583,99157.267,297.449,295.583,99444.164,99237.800,
2008-07-01 16:45:00,295.901,295.575,46.777,303.021,298.425,301.806,295.575,99155.400,295.892,295.575,99444.523,99237.800,
2008-07-01 16:50:00,297.014,295.567,48.800,298.522,303.003,301.837,295.567,99153.533,297.224,295.567,99444.228,99237.800,
2008-07-01 16:55:00,295.848,295.558,46.435,298.329,302.669,301.174,295.558,99151.667,295.839,295.558,99444.549,99237.800,
2008-07-01 17:00:00,296.812,295.550,50.526,298.415,302.651,301.158,295.550,99149.800,296.993,295.550,99444.294,99237.800,
2008-07-01 17:05:00,295.770,295.508,48.775,298.309,302.353,300.539,295.508,99150.700,295.761,295.508,99444.594,99237.800,
2008-07-01 17:10:00,296.558,295.467,50.358,298.442,302.326,300.480,295.467,99151.600,296.712,295.467,99444.401,99237.800,
2008-07-01 17:15:00,295.660,295.425,48.705,298.381,302.061,299.918,295.425,99152.500,295.652,295.425,99444.664,99237.800,
2008-07-01 17:20:00,296.305,295.383,49.937,298.520,302.024,299.824,295.383,99153.400,296.434,295.383,99444.510,99237.800,
2008-07-01 17:25:00,295.549,295.342,48.265,298.435,301.755,299.284,295.342,99154.300,295.541,295.342,99444.733,99237.800,
2008-07-01 17:30:00,296.074,295.300,49.121,298.556,301.699,299.152,295.300,99155.200,296.180,295.300,99444.612,99237.800,
