cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-10 01:50:00,288.717,286.562,0.000,300.000,300.000,300.000,286.467,97545.000,289.232,288.145,287.659,287.383,287.207,286.997,98056.968,97929.293,97882.773,97836.206,97789.619,97719.722,
2002-06-10 01:55:00,288.627,286.553,0.000,300.000,300.000,300.000,286.458,97547.500,289.095,288.101,287.633,287.361,287.188,286.982,98057.028,97929.318,97882.792,97836.221,97789.631,97719.730,
2002-06-10 02:00:00,288.692,286.545,0.000,300.000,300.000,300.000,286.450,97550.000,289.203,288.124,287.641,287.364,287.189,286.979,98057.004,97929.319,97882.796,97836.225,97789.636,97719.735,
2002-06-10 02:05:00,288.596,286.528,0.000,300.000,300.000,300.000,286.433,97552.500,289.059,288.074,287.608,287.336,287.163,286.957,98057.078,97929.354,97882.825,97836.250,97789.656,97719.749,
2002-06-10 02:10:00,288.657,286.511,0.000,300.000,300.000,300.000,286.417,97555.000,289.165,288.092,287.609,287.332,287.156,286.946,98057.068,97929.367,97882.839,97836.263,97789.669,97719.759,
2002-06-10 02:15:00,288.558,286.494,0.000,300.000,300.000,300.000,286.400,97557.500,289.016,288.040,287.574,287.303,287.130,286.923,98057.145,97929.404,97882.869,97836.288,97789.689,97719.774,
2002-06-10 02:20:00,288.619,286.477,0.000,300.000,300.000,300.000,286.383,97560.000,289.122,288.058,287.576,287.299,287.123,286.913,98057.134,97929.416,97882.882,97836.302,97789.702,97719.784,
2002-06-10 02:25:00,288.519,286.460,0.000,300.000,300.000,300.000,286.367,97562.500,288.972,288.007,287.543,287.271,287.097,286.890,98057.210,97929.452,97882.912,97836.326,97789.722,97719.798,
2002-06-10 02:30:00,288.629,286.443,0.000,300.000,300.000,300.000,286.350,97565.000,289.136,288.063,287.571,287.286,287.105,286.890,98057.160,97929.446,97882.913,97836.330,97789.728,97719.805,
2002-06-10 02:35:00,288.581,286.426,0.000,300.000,300.000,300.000,286.333,97567.500,289.050,288.051,287.565,287.278,287.095,286.877,98057.194,97929.464,97882.929,97836.345,97789.741,97719.816,
2002-06-10 02:40:00,288.701,286.409,0.000,300.000,300.000,300.000,286.317,97570.000,289.228,288.112,287.597,287.297,287.106,286.879,98057.137,97929.455,97882.927,97836.348,97789.746,97719.822,
2002-06-10 02:45:00,288.642,286.392,0.000,300.000,300.000,300.000,286.300,97572.500,289.124,288.095,287.588,287.287,287.095,286.866,98057.178,97929.474,97882.945,97836.364,97789.760,97719.833,
2002-06-10 02:50:00,288.771,286.375,0.000,300.000,300.000,300.000,286.283,97575.000,289.317,288.162,287.624,287.308,287.107,286.868,98057.115,97929.463,97882.942,97836.365,97789.764,97719.839,
2002-06-10 02:55:00,288.711,286.358,0.000,300.000,300.000,300.000,286.267,97577.500,289.210,288.145,287.616,287.298,287.097,286.856,98057.155,97929.481,97882.958,97836.380,97789.778,97719.850,
2002-06-10 03:00:00,288.843,286.341,0.000,300.000,300.000,300.000,286.250,97580.000,289.408,288.213,287.653,287.320,287.110,286.859,98057.091,97929.469,97882.955,97836.381,97789.782,97719.856,
2002-06-10 03:05:00,288.773,286.315,0.000,300.000,300.000,300.000,286.217,97582.500,289.288,288.190,287.639,287.305,287.092,286.839,98057.146,97929.498,97882.981,97836.405,97789.803,97719.873,
2002-06-10 03:10:00,288.879,286.289,0.000,300.000,300.000,300.000,286.183,97585.000,289.459,288.233,287.654,287.309,287.090,286.829,98057.114,97929.508,97882.995,97836.421,97789.819,97719.887,
2002-06-10 03:15:00,288.772,286.263,0.000,300.000,300.000,300.000,286.150,97587.500,289.294,288.180,287.619,287.277,287.060,286.800,98057.201,97929.552,97883.033,97836.453,97789.846,97719.907,
2002-06-10 03:20:00,288.870,286.236,0.000,300.000,300.000,300.000,286.117,97590.000,289.458,288.217,287.629,287.277,287.054,286.787,98057.176,97929.566,97883.050,97836.471,97789.863,97719.922,
2002-06-10 03:25:00,288.763,286.210,0.000,300.000,300.000,300.000,286.083,97592.500,289.291,288.165,287.594,287.245,287.023,286.758,98057.263,97929.610,97883.088,97836.503,97789.891,97719.942,
2002-06-10 03:30:00,288.860,286.183,0.000,300.000,300.000,300.000,286.050,97595.000,289.454,288.199,287.603,287.244,287.016,286.745,98057.240,97929.625,97883.106,97836.522,97789.908,97719.957,
2002-06-10 03:35:00,288.747,286.157,0.000,300.000,300.000,300.000,286.017,97597.500,289.279,288.143,287.565,287.210,286.985,286.715,98057.331,97929.671,97883.145,97836.555,97789.936,97719.977,
2002-06-10 03:40:00,288.844,286.130,0.000,300.000,300.000,300.000,285.983,97600.000,289.444,288.178,287.574,287.209,286.978,286.701,98057.309,97929.686,97883.163,97836.574,97789.954,97719.993,
2002-06-10 03:45:00,288.729,286.103,0.000,300.000,300.000,300.000,285.950,97602.500,289.265,288.121,287.536,287.175,286.945,286.671,98057.401,97929.733,97883.202,97836.607,97789.983,97720.013,
2002-06-10 03:50:00,288.828,286.076,0.000,300.000,300.000,300.000,285.917,97605.000,289.432,288.156,287.545,287.174,286.938,286.657,98057.379,97929.748,97883.221,97836.626,97790.001,97720.029,
2002-06-10 03:55:00,288.710,286.049,0.000,300.000,300.000,300.000,285.883,97607.500,289.249,288.098,287.506,287.139,286.905,286.627,98057.472,97929.796,97883.261,97836.660,97790.029,97720.050,
2002-06-10 04:00:00,288.810,286.022,0.000,300.000,300.000,300.000,285.850,97610.000,289.419,288.133,287.514,287.137,286.898,286.613,98057.449,97929.811,97883.279,97836.679,97790.048,97720.065,
2002-06-10 04:05:00,288.690,285.996,0.000,300.000,300.000,300.000,285.825,97615.833,289.233,288.074,287.475,287.103,286.866,286.583,98057.543,97929.858,97883.319,97836.713,97790.076,97720.086,
2002-06-10 04:10:00,288.825,285.970,0.000,300.000,300.000,300.000,285.800,97621.667,289.443,288.137,287.504,287.116,286.870,286.576,98057.492,97929.859,97883.327,97836.725,97790.089,97720.098,
2002-06-10 04:15:00,288.748,285.944,0.000,300.000,300.000,300.000,285.775,97627.500,289.304,288.117,287.494,287.103,286.854,286.557,98057.547,97929.886,97883.352,97836.748,97790.109,97720.115,
2002-06-10 04:20:00,288.898,285.913,0.000,300.000,300.000,300.000,285.750,97633.333,289.534,288.190,287.530,287.121,286.862,286.552,98057.487,97929.885,97883.360,97836.760,97790.124,97720.129,
2002-06-10 04:25:00,288.820,285.885,0.000,300.000,300.000,300.000,285.725,97639.167,289.393,288.170,287.521,287.109,286.846,286.533,98057.542,97929.912,97883.385,97836.783,97790.145,97720.147,
2002-06-10 04:30:00,288.982,285.857,0.000,300.000,300.000,300.000,285.700,97645.000,289.639,288.253,287.565,287.134,286.859,286.532,98057.469,97929.904,97883.387,97836.790,97790.155,97720.158,
2002-06-10 04:35:00,288.901,285.829,0.000,300.000,300.000,300.000,285.675,97650.833,289.490,288.234,287.558,287.123,286.846,286.515,98057.524,97929.930,97883.411,97836.813,97790.176,97720.175,
2002-06-10 04:40:00,289.058,285.801,0.000,300.000,300.000,300.000,285.650,97656.667,289.732,288.311,287.599,287.146,286.858,286.513,98057.456,97929.924,97883.414,97836.821,97790.187,97720.187,
2002-06-10 04:45:00,288.964,285.772,0.000,300.000,300.000,300.000,285.625,97662.500,289.565,288.284,287.587,287.132,286.842,286.494,98057.519,97929.952,97883.441,97836.845,97790.209,97720.205,
2002-06-10 04:50:00,289.119,285.744,0.000,300.000,300.000,300.000,285.600,97668.333,289.806,288.358,287.626,287.154,286.852,286.491,98057.455,97929.948,97883.445,97836.855,97790.220,97720.217,
2002-06-10 04:55:00,289.019,285.715,0.000,300.000,300.000,300.000,285.575,97674.167,289.630,288.328,287.612,287.139,286.835,286.471,98057.522,97929.978,97883.472,97836.880,97790.243,97720.235,
2002-06-10 05:00:00,289.172,285.686,0.000,300.000,300.000,300.000,285.550,97680.000,289.872,288.400,287.650,287.159,286.845,286.468,98057.458,97929.975,97883.477,97836.889,97790.255,97720.248,
2002-06-10 05:05:00,289.079,285.668,0.000,300.000,300.000,300.000,285.558,97685.833,289.698,288.379,287.646,287.153,286.837,286.457,98057.508,97929.991,97883.492,97836.903,97790.268,97720.259,
2002-06-10 05:10:00,289.238,285.650,0.000,300.000,300.000,300.000,285.567,97691.667,289.947,288.456,287.691,287.182,286.856,286.464,98057.429,97929.973,97883.484,97836.901,97790.269,97720.263,
2002-06-10 05:15:00,289.126,285.631,0.000,300.000,300.000,300.000,285.575,97697.500,289.752,288.420,287.676,287.170,286.844,286.451,98057.492,97929.995,97883.503,97836.917,97790.284,97720.275,
2002-06-10 05:20:00,289.279,285.613,0.000,300.000,300.000,300.000,285.583,97703.333,289.998,288.490,287.713,287.193,286.858,286.454,98057.421,97929.983,97883.499,97836.919,97790.288,97720.281,
2002-06-10 05:25:00,289.163,285.594,0.000,300.000,300.000,300.000,285.592,97709.167,289.796,288.451,287.696,287.178,286.843,286.439,98057.489,97930.009,97883.520,97836.937,97790.304,97720.293,
2002-06-10 05:30:00,289.318,285.571,0.000,300.000,300.000,300.000,285.600,97715.000,290.047,288.519,287.730,287.197,286.853,286.438,98057.425,97930.003,97883.523,97836.944,97790.313,97720.303,
2002-06-10 05:35:00,289.978,285.545,0.000,300.000,300.000,300.000,285.608,97720.833,290.656,289.222,288.288,287.586,287.142,286.617,98056.786,97929.661,97883.287,97836.783,97790.207,97720.254,
2002-06-10 05:40:00,289.963,285.518,0.000,300.000,300.000,300.000,285.617,97726.667,290.537,289.330,288.496,287.801,287.332,286.752,98056.616,97929.489,97883.142,97836.673,97790.130,97720.216,
2002-06-10 05:45:00,289.983,285.491,0.000,300.000,300.000,300.000,285.625,97732.500,290.694,289.208,288.390,287.751,287.312,286.751,98056.663,97929.536,97883.168,97836.687,97790.139,97720.223,
2002-06-10 05:50:00,289.637,285.463,0.000,300.000,300.000,300.000,285.633,97738.333,290.212,289.002,288.235,287.629,287.213,286.679,98056.930,97929.660,97883.263,97836.760,97790.193,97720.257,
2002-06-10 05:55:00,289.800,285.435,0.000,300.000,300.000,300.000,285.642,97744.167,290.527,289.024,288.224,287.601,287.179,286.643,98056.912,97929.701,97883.304,97836.798,97790.226,97720.282,
2002-06-10 06:00:00,289.593,285.406,0.000,300.000,300.000,300.000,285.650,97750.000,290.167,288.961,288.191,287.573,287.151,286.614,98057.036,97929.746,97883.342,97836.831,97790.255,97720.303,
2002-06-10 06:05:00,289.792,285.368,0.000,300.000,300.000,300.000,285.617,97757.500,290.524,289.015,288.208,287.576,287.146,286.599,98056.977,97929.761,97883.363,97836.853,97790.277,97720.323,
2002-06-10 06:10:00,289.556,285.330,0.000,300.000,300.000,300.000,285.583,97765.000,290.138,288.916,288.143,287.523,287.099,286.557,98057.138,97929.832,97883.420,97836.901,97790.317,97720.352,
2002-06-10 06:15:00,289.720,285.293,0.000,300.000,300.000,300.000,285.550,97772.500,290.456,288.941,288.136,287.505,287.076,286.529,98057.115,97929.867,97883.457,97836.936,97790.348,97720.377,
2002-06-10 06:20:00,289.504,285.255,0.000,300.000,300.000,300.000,285.517,97780.000,290.100,288.852,288.074,287.452,287.026,286.483,98057.268,97929.938,97883.517,97836.986,97790.390,97720.407,
2002-06-10 06:25:00,289.663,285.217,0.000,300.000,300.000,300.000,285.483,97787.500,290.399,288.885,288.075,287.440,287.008,286.458,98057.242,97929.969,97883.550,97837.018,97790.419,97720.431,
2002-06-10 06:30:00,289.467,285.180,0.000,300.000,300.000,300.000,285.450,97795.000,290.075,288.803,288.019,287.391,286.962,286.415,98057.383,97930.036,97883.605,97837.065,97790.459,97720.460,
2002-06-10 06:35:00,289.609,285.142,0.000,300.000,300.000,300.000,285.417,97802.500,290.345,288.831,288.017,287.378,286.943,286.390,98057.364,97930.067,97883.639,97837.097,97790.488,97720.484,
2002-06-10 06:40:00,289.428,285.105,0.000,300.000,300.000,300.000,285.383,97810.000,290.048,288.753,287.962,287.330,286.898,286.348,98057.499,97930.133,97883.694,97837.145,97790.528,97720.513,
2002-06-10 06:45:00,289.554,285.068,0.000,300.000,300.000,300.000,285.350,97817.500,290.288,288.776,287.958,287.315,286.878,286.321,98057.487,97930.166,97883.729,97837.177,97790.558,97720.537,
2002-06-10 06:50:00,289.386,285.031,0.000,300.000,300.000,300.000,285.317,97825.000,290.016,288.701,287.904,287.268,286.833,286.280,98057.616,97930.231,97883.783,97837.224,97790.597,97720.566,
2002-06-10 06:55:00,289.501,284.994,0.000,300.000,300.000,300.000,285.283,97832.500,290.236,288.722,287.900,287.253,286.813,286.254,98057.609,97930.264,97883.818,97837.257,97790.627,97720.590,
2002-06-10 07:00:00,289.344,284.957,0.000,300.000,300.000,300.000,285.250,97840.000,289.982,288.650,287.847,287.206,286.769,286.212,98057.733,97930.328,97883.872,97837.303,97790.666,97720.618,
2002-06-10 07:05:00,289.460,284.946,0.000,300.000,300.000,300.000,285.292,97845.833,290.194,288.682,287.857,287.207,286.765,286.205,98057.696,97930.334,97883.881,97837.312,97790.675,97720.626,
2002-06-10 07:10:00,289.328,284.934,0.000,300.000,300.000,300.000,285.333,97851.667,289.972,288.629,287.824,287.181,286.744,286.187,98057.777,97930.364,97883.904,97837.331,97790.690,97720.636,
2002-06-10 07:15:00,289.444,284.922,0.000,300.000,300.000,300.000,285.375,97857.500,290.180,288.663,287.835,287.185,286.743,286.182,98057.737,97930.367,97883.910,97837.338,97790.697,97720.643,
2002-06-10 07:20:00,289.321,284.908,0.000,300.000,300.000,300.000,285.417,97863.333,289.974,288.613,287.803,287.159,286.720,286.162,98057.815,97930.399,97883.936,97837.360,97790.715,97720.655,
2002-06-10 07:25:00,289.432,284.894,0.000,300.000,300.000,300.000,285.458,97869.167,290.174,288.646,287.813,287.161,286.718,286.155,98057.780,97930.405,97883.945,97837.369,97790.724,97720.663,
2002-06-10 07:30:00,289.315,284.879,0.000,300.000,300.000,300.000,285.500,97875.000,289.979,288.597,287.781,287.134,286.693,286.134,98057.858,97930.438,97883.972,97837.392,97790.743,97720.676,
2002-06-10 07:35:00,289.424,284.863,0.000,300.000,300.000,300.000,285.542,97880.833,290.174,288.630,287.791,287.135,286.690,286.126,98057.824,97930.445,97883.982,97837.403,97790.753,97720.685,
2002-06-10 07:40:00,289.309,284.847,0.000,300.000,300.000,300.000,285.583,97886.667,289.983,288.580,287.757,287.107,286.665,286.104,98057.904,97930.481,97884.011,97837.427,97790.773,97720.699,
2002-06-10 07:45:00,289.417,284.830,0.000,300.000,300.000,300.000,285.625,97892.500,290.177,288.612,287.766,287.107,286.661,286.095,98057.872,97930.489,97884.023,97837.439,97790.785,97720.709,
2002-06-10 07:50:00,289.301,284.812,0.000,300.000,300.000,300.000,285.667,97898.333,289.987,288.561,287.731,287.078,286.634,286.071,98057.954,97930.527,97884.054,97837.465,97790.806,97720.724,
2002-06-10 07:55:00,289.410,284.794,0.000,300.000,300.000,300.000,285.708,97904.167,290.181,288.593,287.739,287.077,286.629,286.061,98057.924,97930.537,97884.067,97837.478,97790.819,97720.735,
2002-06-10 08:00:00,289.293,284.775,0.000,300.000,300.000,300.000,285.750,97910.000,289.990,288.540,287.703,287.047,286.601,286.036,98058.007,97930.576,97884.099,97837.505,97790.841,97720.751,
2002-06-10 08:05:00,289.403,284.753,0.000,300.000,300.000,300.000,285.808,97913.333,290.188,288.572,287.710,287.044,286.594,286.024,98057.981,97930.590,97884.116,97837.522,97790.857,97720.765,
2002-06-10 08:10:00,289.345,284.733,0.000,300.000,300.000,300.000,285.867,97916.667,290.059,288.576,287.719,287.046,286.590,286.015,98058.010,97930.600,97884.128,97837.535,97790.870,97720.776,
2002-06-10 08:15:00,289.474,284.714,0.000,300.000,300.000,300.000,285.925,97920.000,290.258,288.645,287.770,287.083,286.617,286.028,98057.936,97930.576,97884.113,97837.527,97790.868,97720.779,
2002-06-10 08:20:00,289.373,284.698,0.000,300.000,300.000,300.000,285.983,97923.333,290.085,288.609,287.757,287.078,286.615,286.025,98057.986,97930.589,97884.123,97837.536,97790.875,97720.785,
2002-06-10 08:25:00,289.464,284.682,0.000,300.000,300.000,300.000,286.042,97926.667,290.247,288.640,287.777,287.093,286.626,286.031,98057.946,97930.582,97884.119,97837.535,97790.876,97720.789,
2002-06-10 08:30:00,289.341,284.669,0.000,300.000,300.000,300.000,286.100,97930.000,290.049,288.586,287.748,287.074,286.611,286.019,98058.018,97930.607,97884.137,97837.549,97790.888,97720.797,
2002-06-10 08:35:00,289.439,284.657,0.000,300.000,300.000,300.000,286.158,97933.333,290.221,288.621,287.768,287.088,286.622,286.024,98057.974,97930.598,97884.133,97837.548,97790.889,97720.800,
2002-06-10 08:40:00,289.312,284.646,0.000,300.000,300.000,300.000,286.217,97936.667,290.014,288.566,287.739,287.069,286.607,286.013,98058.047,97930.622,97884.150,97837.561,97790.900,97720.808,
2002-06-10 08:45:00,289.423,284.637,0.000,300.000,300.000,300.000,286.275,97940.000,290.207,288.608,287.764,287.087,286.621,286.021,98057.993,97930.608,97884.142,97837.556,97790.897,97720.808,
2002-06-10 08:50:00,289.285,284.629,0.000,300.000,300.000,300.000,286.333,97943.333,289.983,288.547,287.732,287.065,286.605,286.010,98058.070,97930.633,97884.160,97837.569,97790.907,97720.815,
2002-06-10 08:55:00,289.409,284.622,0.000,300.000,300.000,300.000,286.392,97946.667,290.195,288.595,287.759,287.086,286.621,286.020,98058.008,97930.616,97884.148,97837.562,97790.903,97720.814,
2002-06-10 09:00:00,289.257,284.617,0.000,300.000,300.000,300.000,286.450,97950.000,289.949,288.528,287.723,287.061,286.602,286.008,98058.091,97930.642,97884.166,97837.575,97790.913,97720.819,
2002-06-10 09:05:00,289.427,284.670,0.000,300.000,300.000,300.000,286.542,97953.333,290.215,288.616,287.791,287.122,286.661,286.063,98057.940,97930.556,97884.093,97837.512,97790.859,97720.780,
2002-06-10 09:10:00,289.239,284.723,0.000,300.000,300.000,300.000,286.633,97956.667,289.911,288.533,287.753,287.110,286.665,286.085,98057.993,97930.537,97884.064,97837.480,97790.826,97720.750,
2002-06-10 09:15:00,289.451,284.776,0.000,300.000,300.000,300.000,286.725,97960.000,290.249,288.633,287.822,287.172,286.723,286.141,98057.825,97930.450,97883.990,97837.416,97790.772,97720.710,
2002-06-10 09:20:00,289.298,284.829,0.000,300.000,300.000,300.000,286.817,97963.333,289.964,288.597,287.822,287.184,286.743,286.171,98057.841,97930.411,97883.949,97837.376,97790.735,97720.679,
2002-06-10 09:25:00,289.570,284.882,0.000,300.000,300.000,300.000,286.908,97966.667,290.382,288.741,287.926,287.273,286.823,286.242,98057.622,97930.299,97883.856,97837.299,97790.671,97720.634,
2002-06-10 09:30:00,289.386,284.936,0.000,300.000,300.000,300.000,287.000,97970.000,290.045,288.690,287.918,287.283,286.844,286.273,98057.651,97930.261,97883.814,97837.257,97790.632,97720.602,
2002-06-10 09:35:00,289.678,284.990,0.000,300.000,300.000,300.000,287.092,97973.333,290.505,288.835,288.020,287.371,286.923,286.344,98057.427,97930.150,97883.722,97837.180,97790.569,97720.556,
2002-06-10 09:40:00,289.458,285.044,0.000,300.000,300.000,300.000,287.183,97976.667,290.112,288.767,288.001,287.371,286.936,286.370,98057.478,97930.120,97883.686,97837.143,97790.533,97720.525,
2002-06-10 09:45:00,289.787,285.099,0.000,300.000,300.000,300.000,287.275,97980.000,290.631,288.929,288.113,287.466,287.020,286.444,98057.233,97930.002,97883.589,97837.063,97790.467,97720.479,
2002-06-10 09:50:00,289.535,285.154,0.000,300.000,300.000,300.000,287.367,97983.333,290.183,288.850,288.088,287.463,287.031,286.470,98057.298,97929.975,97883.555,97837.027,97790.432,97720.448,
2002-06-10 09:55:00,289.905,285.210,0.000,300.000,300.000,300.000,287.458,97986.667,290.769,289.030,288.211,287.566,287.122,286.548,98057.030,97929.849,97883.452,97836.942,97790.363,97720.400,
2002-06-10 10:00:00,289.611,285.266,0.000,300.000,300.000,300.000,287.550,97990.000,290.251,288.933,288.176,287.556,287.127,286.571,98057.117,97929.829,97883.422,97836.908,97790.329,97720.369,
2002-06-10 10:05:00,290.011,285.291,0.000,300.000,300.000,300.000,287.542,97991.667,290.899,289.115,288.291,287.647,287.204,286.630,98056.865,97929.729,97883.345,97836.848,97790.282,97720.339,
2002-06-10 10:10:00,289.634,285.316,0.000,300.000,300.000,300.000,287.533,97993.333,290.262,288.966,288.214,287.598,287.172,286.618,98057.039,97929.762,97883.361,97836.854,97790.281,97720.333,
2002-06-10 10:15:00,290.071,285.343,0.000,300.000,300.000,300.000,287.525,97995.000,290.978,289.157,288.330,287.688,287.245,286.674,98056.775,97929.664,97883.287,97836.796,97790.237,97720.304,
2002-06-10 10:20:00,289.646,285.371,0.000,300.000,300.000,300.000,287.517,97996.667,290.257,288.992,288.246,287.634,287.211,286.661,98056.969,97929.700,97883.303,97836.802,97790.235,97720.297,
2002-06-10 10:25:00,290.143,285.400,0.000,300.000,300.000,300.000,287.508,97998.333,291.068,289.212,288.381,287.738,287.296,286.725,98056.669,97929.587,97883.218,97836.735,97790.184,97720.264,
2002-06-10 10:30:00,289.661,285.430,0.000,300.000,300.000,300.000,287.500,98000.000,290.252,289.025,288.285,287.677,287.256,286.710,98056.889,97929.628,97883.238,97836.743,97790.184,97720.257,
2002-06-10 10:35:00,290.215,285.462,0.000,300.000,300.000,300.000,287.492,98001.667,291.159,289.268,288.433,287.790,287.349,286.781,98056.557,97929.505,97883.145,97836.671,97790.128,97720.221,
2002-06-10 10:40:00,289.674,285.494,0.000,300.000,300.000,300.000,287.483,98003.333,290.242,289.057,288.325,287.721,287.304,286.762,98056.807,97929.553,97883.169,97836.680,97790.129,97720.214,
2002-06-10 10:45:00,290.289,285.527,0.000,300.000,300.000,300.000,287.475,98005.000,291.250,289.326,288.487,287.846,287.405,286.839,98056.440,97929.419,97883.067,97836.602,97790.069,97720.176,
2002-06-10 10:50:00,289.687,285.562,0.000,300.000,300.000,300.000,287.467,98006.667,290.231,289.091,288.367,287.769,287.354,286.817,98056.719,97929.473,97883.095,97836.614,97790.070,97720.169,
2002-06-10 10:55:00,290.365,285.597,0.000,300.000,300.000,300.000,287.458,98008.333,291.344,289.387,288.545,287.904,287.465,286.901,98056.316,97929.327,97882.985,97836.529,97790.005,97720.127,
2002-06-10 11:00:00,289.701,285.634,0.000,300.000,300.000,300.000,287.450,98010.000,290.221,289.128,288.412,287.819,287.408,286.876,98056.625,97929.388,97883.016,97836.543,97790.008,97720.120,
2002-06-10 11:05:00,290.408,285.598,0.000,300.000,300.000,300.000,287.533,98010.000,291.408,289.411,288.562,287.920,287.479,286.913,98056.283,97929.310,97882.972,97836.518,97789.997,97720.122,
