cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
2002-06-10 01:20:00,288.607,0.000,296.056,296.056,294.782,286.517,97530.000,289.384,287.417,287.077,286.955,286.856,98057.255,97906.229,97824.650,97766.368,97708.088,
2002-06-10 01:25:00,288.478,0.000,295.953,295.953,294.593,286.508,97532.500,289.180,287.377,287.052,286.935,286.839,98057.336,97906.255,97824.666,97766.380,97708.097,
2002-06-10 01:30:00,288.555,0.000,295.855,295.855,294.413,286.500,97535.000,289.320,287.382,287.050,286.930,286.834,98057.313,97906.262,97824.673,97766.386,97708.102,
2002-06-10 01:35:00,288.425,0.000,295.762,295.762,294.242,286.492,97537.500,289.113,287.343,287.025,286.911,286.817,98057.393,97906.287,97824.690,97766.398,97708.110,
2002-06-10 01:40:00,288.509,0.000,295.673,295.673,294.080,286.483,97540.000,289.265,287.350,287.024,286.907,286.812,98057.367,97906.292,97824.696,97766.404,97708.115,
2002-06-10 01:45:00,288.376,0.000,295.589,295.589,293.923,286.475,97542.500,289.053,287.311,287.000,286.887,286.796,98057.447,97906.317,97824.712,97766.415,97708.123,
2002-06-10 01:50:00,288.466,0.000,295.507,295.507,293.774,286.467,97545.000,289.214,287.319,286.999,286.884,286.791,98057.418,97906.322,97824.718,97766.421,97708.128,
2002-06-10 01:55:00,288.331,0.000,295.430,295.430,293.630,286.458,97547.500,288.997,287.280,286.975,286.865,286.775,98057.500,97906.347,97824.734,97766.433,97708.136,
2002-06-10 02:00:00,288.426,0.000,295.354,295.354,293.492,286.450,97550.000,289.167,287.290,286.975,286.862,286.771,98057.467,97906.352,97824.740,97766.438,97708.140,
2002-06-10 02:05:00,288.283,0.000,295.282,295.282,293.359,286.433,97552.500,288.941,287.244,286.944,286.836,286.747,98057.562,97906.386,97824.764,97766.457,97708.154,
2002-06-10 02:10:00,288.378,0.000,295.212,295.212,293.230,286.417,97555.000,289.115,287.248,286.937,286.826,286.735,98057.542,97906.402,97824.779,97766.470,97708.164,
2002-06-10 02:15:00,288.225,0.000,295.143,295.143,293.103,286.400,97557.500,288.873,287.199,286.904,286.797,286.710,98057.644,97906.439,97824.805,97766.489,97708.179,
2002-06-10 02:20:00,288.320,0.000,295.075,295.075,292.980,286.383,97560.000,289.048,287.204,286.897,286.787,286.698,98057.623,97906.454,97824.819,97766.502,97708.189,
2002-06-10 02:25:00,288.162,0.000,295.009,295.009,292.858,286.367,97562.500,288.799,287.155,286.864,286.759,286.673,98057.727,97906.491,97824.845,97766.521,97708.203,
2002-06-10 02:30:00,288.260,0.000,294.943,294.943,292.738,286.350,97565.000,288.978,287.160,286.859,286.750,286.661,98057.705,97906.505,97824.859,97766.534,97708.213,
2002-06-10 02:35:00,288.099,0.000,294.878,294.878,292.620,286.333,97567.500,288.723,287.111,286.825,286.721,286.636,98057.811,97906.543,97824.885,97766.553,97708.228,
2002-06-10 02:40:00,288.200,0.000,294.814,294.814,292.505,286.317,97570.000,288.908,287.117,286.820,286.712,286.625,98057.786,97906.557,97824.898,97766.566,97708.238,
2002-06-10 02:45:00,288.035,0.000,294.752,294.752,292.391,286.300,97572.500,288.647,287.066,286.786,286.683,286.600,98057.894,97906.594,97824.925,97766.585,97708.252,
2002-06-10 02:50:00,288.139,0.000,294.690,294.690,292.279,286.283,97575.000,288.838,287.073,286.781,286.675,286.589,98057.868,97906.608,97824.938,97766.597,97708.262,
2002-06-10 02:55:00,287.971,0.000,294.629,294.629,292.168,286.267,97577.500,288.572,287.022,286.746,286.646,286.563,98057.977,97906.646,97824.964,97766.617,97708.276,
2002-06-10 03:00:00,288.079,0.000,294.568,294.568,292.060,286.250,97580.000,288.768,287.030,286.742,286.638,286.552,98057.949,97906.659,97824.978,97766.629,97708.286,
2002-06-10 03:05:00,287.904,0.000,294.509,294.509,291.953,286.217,97582.500,288.493,286.972,286.701,286.601,286.519,98058.073,97906.708,97825.013,97766.656,97708.306,
2002-06-10 03:10:00,288.005,0.000,294.450,294.450,291.846,286.183,97585.000,288.684,286.971,286.687,286.584,286.499,98058.062,97906.734,97825.036,97766.677,97708.323,
2002-06-10 03:15:00,287.823,0.000,294.391,294.391,291.739,286.150,97587.500,288.403,286.908,286.642,286.544,286.464,98058.192,97906.786,97825.074,97766.705,97708.344,
2002-06-10 03:20:00,287.931,0.000,294.331,294.331,291.633,286.117,97590.000,288.604,286.908,286.629,286.527,286.444,98058.178,97906.812,97825.097,97766.726,97708.360,
2002-06-10 03:25:00,287.750,0.000,294.273,294.273,291.527,286.083,97592.500,288.322,286.846,286.584,286.488,286.408,98058.307,97906.864,97825.134,97766.754,97708.382,
2002-06-10 03:30:00,287.863,0.000,294.214,294.214,291.422,286.050,97595.000,288.532,286.848,286.572,286.471,286.389,98058.290,97906.889,97825.157,97766.774,97708.398,
2002-06-10 03:35:00,287.678,0.000,294.156,294.156,291.317,286.017,97597.500,288.243,286.785,286.527,286.431,286.353,98058.422,97906.941,97825.195,97766.803,97708.419,
2002-06-10 03:40:00,287.795,0.000,294.098,294.098,291.213,285.983,97600.000,288.459,286.788,286.515,286.415,286.333,98058.403,97906.966,97825.218,97766.824,97708.436,
2002-06-10 03:45:00,287.606,0.000,294.041,294.041,291.109,285.950,97602.500,288.164,286.724,286.469,286.375,286.297,98058.537,97907.019,97825.256,97766.853,97708.457,
2002-06-10 03:50:00,287.727,0.000,293.984,293.984,291.007,285.917,97605.000,288.387,286.727,286.458,286.359,286.278,98058.516,97907.044,97825.279,97766.873,97708.473,
2002-06-10 03:55:00,287.534,0.000,293.928,293.928,290.905,285.883,97607.500,288.085,286.662,286.411,286.318,286.241,98058.652,97907.097,97825.317,97766.902,97708.495,
2002-06-10 04:00:00,287.659,0.000,293.872,293.872,290.804,285.850,97610.000,288.315,286.667,286.400,286.302,286.222,98058.629,97907.121,97825.340,97766.922,97708.511,
2002-06-10 04:05:00,287.463,0.000,293.817,293.817,290.703,285.825,97615.833,288.008,286.601,286.354,286.262,286.186,98058.766,97907.175,97825.378,97766.951,97708.533,
2002-06-10 04:10:00,287.595,0.000,293.762,293.762,290.606,285.800,97621.667,288.248,286.609,286.345,286.248,286.168,98058.738,97907.197,97825.399,97766.970,97708.548,
2002-06-10 04:15:00,287.393,0.000,293.708,293.708,290.508,285.775,97627.500,287.929,286.543,286.299,286.208,286.132,98058.877,97907.250,97825.437,97766.999,97708.570,
2002-06-10 04:20:00,287.520,0.000,293.654,293.654,290.413,285.750,97633.333,288.164,286.547,286.286,286.190,286.111,98058.857,97907.278,97825.463,97767.022,97708.588,
2002-06-10 04:25:00,287.310,0.000,293.629,293.603,290.331,285.725,97639.167,287.837,286.477,286.237,286.147,286.072,98059.004,97907.335,97825.503,97767.053,97708.611,
2002-06-10 04:30:00,287.440,0.000,293.603,293.550,290.254,285.700,97645.000,288.076,286.484,286.226,286.131,286.053,98058.979,97907.359,97825.527,97767.073,97708.628,
2002-06-10 04:35:00,287.230,0.000,293.578,293.500,290.179,285.675,97650.833,287.746,286.414,286.177,286.088,286.015,98059.126,97907.416,97825.567,97767.105,97708.651,
2002-06-10 04:40:00,287.362,0.000,293.553,293.448,290.107,285.650,97656.667,287.988,286.422,286.167,286.073,285.995,98059.100,97907.440,97825.590,97767.125,97708.667,
2002-06-10 04:45:00,287.149,0.000,293.530,293.398,290.036,285.625,97662.500,287.655,286.350,286.117,286.029,285.956,98059.249,97907.498,97825.631,97767.157,97708.691,
2002-06-10 04:50:00,287.284,0.000,293.506,293.346,289.970,285.600,97668.333,287.901,286.358,286.107,286.014,285.937,98059.222,97907.522,97825.654,97767.177,97708.708,
2002-06-10 04:55:00,287.069,0.000,293.484,293.297,289.904,285.575,97674.167,287.564,286.286,286.056,285.970,285.897,98059.373,97907.580,97825.696,97767.209,97708.731,
2002-06-10 05:00:00,287.205,0.000,293.462,293.246,289.841,285.550,97680.000,287.813,286.294,286.047,285.954,285.878,98059.345,97907.605,97825.720,97767.230,97708.748,
2002-06-10 05:05:00,286.993,0.000,293.443,293.197,289.780,285.558,97685.833,287.478,286.228,286.003,285.918,285.847,98059.483,97907.652,97825.752,97767.254,97708.765,
2002-06-10 05:10:00,287.142,0.000,293.450,293.150,289.739,285.567,97691.667,287.740,286.249,286.005,285.914,285.839,98059.432,97907.660,97825.763,97767.264,97708.775,
2002-06-10 05:15:00,286.937,0.000,293.480,293.108,289.716,285.575,97697.500,287.413,286.187,285.964,285.880,285.809,98059.563,97907.704,97825.793,97767.287,97708.791,
2002-06-10 05:20:00,287.094,0.000,293.526,293.067,289.710,285.583,97703.333,287.686,286.210,285.968,285.877,285.802,98059.508,97907.712,97825.803,97767.298,97708.800,
2002-06-10 05:25:00,286.889,0.000,293.588,293.030,289.719,285.592,97709.167,287.358,286.148,285.927,285.843,285.772,98059.640,97907.756,97825.834,97767.321,97708.817,
2002-06-10 05:30:00,287.047,0.000,293.659,292.995,289.742,285.600,97715.000,287.634,286.170,285.927,285.836,285.761,98059.591,97907.769,97825.849,97767.335,97708.829,
2002-06-10 05:35:00,287.370,0.000,293.741,292.963,289.777,285.608,97720.833,287.998,286.355,286.017,285.894,285.794,98059.363,97907.707,97825.824,97767.325,97708.828,
2002-06-10 05:40:00,287.334,0.000,293.795,292.901,289.787,285.617,97726.667,287.952,286.420,286.078,285.938,285.820,98059.344,97907.671,97825.807,97767.318,97708.829,
2002-06-10 05:45:00,287.402,0.000,293.925,292.905,289.809,285.625,97732.500,288.110,286.373,286.050,285.918,285.802,98059.356,97907.705,97825.831,97767.338,97708.844,
2002-06-10 05:50:00,287.227,0.000,294.006,292.862,289.832,285.633,97738.333,287.839,286.327,286.013,285.884,285.770,98059.479,97907.751,97825.865,97767.365,97708.865,
2002-06-10 05:55:00,287.409,0.000,294.144,292.865,289.865,285.642,97744.167,288.184,286.325,285.995,285.862,285.747,98059.441,97907.782,97825.892,97767.388,97708.883,
2002-06-10 06:00:00,287.217,0.000,294.229,292.820,289.902,285.650,97750.000,287.839,286.302,285.975,285.841,285.723,98059.548,97907.815,97825.919,97767.411,97708.901,
2002-06-10 06:05:00,287.416,0.000,294.376,292.825,289.954,285.617,97757.500,288.224,286.301,285.959,285.820,285.698,98059.509,97907.848,97825.950,97767.437,97708.923,
2002-06-10 06:10:00,287.176,0.000,294.436,292.781,289.988,285.583,97765.000,287.806,286.250,285.918,285.781,285.660,98059.660,97907.904,97825.992,97767.472,97708.950,
2002-06-10 06:15:00,287.376,0.000,294.527,292.781,290.015,285.550,97772.500,288.204,286.242,285.895,285.754,285.630,98059.629,97907.944,97826.027,97767.502,97708.974,
2002-06-10 06:20:00,287.130,0.000,294.548,292.735,290.029,285.517,97780.000,287.775,286.188,285.851,285.712,285.589,98059.784,97908.002,97826.072,97767.537,97709.001,
2002-06-10 06:25:00,287.332,0.000,294.606,292.729,290.040,285.483,97787.500,288.174,286.184,285.830,285.686,285.560,98059.751,97908.040,97826.106,97767.566,97709.024,
2002-06-10 06:30:00,287.085,0.000,294.607,292.684,290.040,285.450,97795.000,287.743,286.126,285.784,285.643,285.519,98059.908,97908.099,97826.151,97767.602,97709.052,
2002-06-10 06:35:00,287.290,0.000,294.646,292.673,290.040,285.417,97802.500,288.144,286.127,285.767,285.620,285.492,98059.871,97908.135,97826.183,97767.631,97709.075,
2002-06-10 06:40:00,287.051,0.000,294.627,292.628,290.030,285.383,97810.000,287.727,286.071,285.722,285.578,285.451,98060.023,97908.193,97826.228,97767.666,97709.102,
2002-06-10 06:45:00,287.250,0.000,294.636,292.615,290.021,285.350,97817.500,288.118,286.072,285.705,285.555,285.424,98059.987,97908.228,97826.260,97767.694,97709.124,
2002-06-10 06:50:00,287.006,0.000,294.599,292.571,290.004,285.317,97825.000,287.696,286.010,285.657,285.511,285.382,98060.145,97908.289,97826.305,97767.730,97709.152,
2002-06-10 06:55:00,287.199,0.000,294.591,292.555,289.988,285.283,97832.500,288.076,286.010,285.639,285.487,285.355,98060.113,97908.325,97826.338,97767.758,97709.175,
2002-06-10 07:00:00,286.960,0.000,294.545,292.512,289.966,285.250,97840.000,287.665,285.948,285.591,285.443,285.313,98060.269,97908.386,97826.383,97767.794,97709.202,
2002-06-10 07:05:00,287.167,0.000,294.526,292.494,289.945,285.292,97845.833,288.056,285.966,285.591,285.439,285.306,98060.199,97908.393,97826.392,97767.803,97709.209,
2002-06-10 07:10:00,286.947,0.000,294.515,292.456,289.944,285.333,97851.667,287.661,285.926,285.566,285.418,285.288,98060.311,97908.420,97826.411,97767.816,97709.219,
2002-06-10 07:15:00,287.167,0.000,294.557,292.444,289.970,285.375,97857.500,288.066,285.955,285.575,285.421,285.287,98060.227,97908.419,97826.414,97767.821,97709.224,
2002-06-10 07:20:00,286.955,0.000,294.593,292.416,290.012,285.417,97863.333,287.682,285.918,285.552,285.401,285.269,98060.335,97908.446,97826.433,97767.836,97709.235,
2002-06-10 07:25:00,287.182,0.000,294.668,292.412,290.075,285.458,97869.167,288.093,285.952,285.563,285.405,285.268,98060.247,97908.444,97826.437,97767.841,97709.240,
2002-06-10 07:30:00,286.971,0.000,294.736,292.392,290.151,285.500,97875.000,287.710,285.915,285.539,285.385,285.249,98060.355,97908.473,97826.457,97767.857,97709.252,
2002-06-10 07:35:00,287.196,0.000,294.845,292.393,290.244,285.542,97880.833,288.119,285.950,285.551,285.389,285.247,98060.268,97908.472,97826.462,97767.863,97709.259,
2002-06-10 07:40:00,286.982,0.000,294.949,292.379,290.347,285.583,97886.667,287.730,285.911,285.525,285.366,285.227,98060.380,97908.502,97826.484,97767.880,97709.271,
2002-06-10 07:45:00,287.210,0.000,295.083,292.382,290.464,285.625,97892.500,288.143,285.948,285.537,285.370,285.225,98060.292,97908.502,97826.490,97767.888,97709.278,
2002-06-10 07:50:00,287.000,0.000,295.209,292.372,290.588,285.667,97898.333,287.760,285.911,285.512,285.348,285.204,98060.402,97908.532,97826.512,97767.905,97709.292,
2002-06-10 07:55:00,287.235,0.000,295.336,292.377,290.725,285.708,97904.167,288.182,285.951,285.525,285.352,285.202,98060.311,97908.532,97826.518,97767.913,97709.299,
2002-06-10 08:00:00,287.021,0.000,295.425,292.371,290.867,285.750,97910.000,287.793,285.913,285.499,285.329,285.180,98060.424,97908.564,97826.541,97767.931,97709.313,
2002-06-10 08:05:00,287.263,0.000,295.511,292.378,291.020,285.808,97913.333,288.229,285.953,285.511,285.332,285.176,98060.334,97908.566,97826.550,97767.941,97709.323,
2002-06-10 08:10:00,287.088,0.000,295.595,292.378,291.198,285.867,97916.667,287.885,285.941,285.499,285.318,285.161,98060.417,97908.587,97826.568,97767.957,97709.336,
2002-06-10 08:15:00,287.365,0.000,295.693,292.391,291.396,285.925,97920.000,288.361,286.016,285.536,285.341,285.172,98060.284,97908.566,97826.562,97767.956,97709.339,
2002-06-10 08:20:00,287.165,0.000,295.779,292.399,291.605,285.983,97923.333,287.980,285.999,285.529,285.335,285.164,98060.370,97908.580,97826.573,97767.966,97709.347,
2002-06-10 08:25:00,287.436,0.000,295.873,292.419,291.827,286.042,97926.667,288.464,286.064,285.562,285.356,285.176,98060.245,97908.559,97826.565,97767.964,97709.349,
2002-06-10 08:30:00,287.203,0.000,295.948,292.432,292.053,286.100,97930.000,288.030,286.035,285.546,285.344,285.165,98060.350,97908.579,97826.579,97767.975,97709.357,
2002-06-10 08:35:00,287.500,0.000,296.024,292.454,292.288,286.158,97933.333,288.562,286.105,285.582,285.368,285.179,98060.211,97908.554,97826.569,97767.971,97709.357,
2002-06-10 08:40:00,287.240,0.000,296.079,292.468,292.525,286.217,97936.667,288.074,286.073,285.566,285.355,285.168,98060.326,97908.573,97826.581,97767.980,97709.364,
2002-06-10 08:45:00,287.575,0.000,296.136,292.492,292.769,286.275,97940.000,288.673,286.153,285.608,285.384,285.187,98060.165,97908.542,97826.567,97767.973,97709.361,
2002-06-10 08:50:00,287.273,0.000,296.182,292.508,293.012,286.333,97943.333,288.108,286.113,285.588,285.369,285.175,98060.298,97908.563,97826.579,97767.982,97709.368,
2002-06-10 08:55:00,287.658,0.000,296.236,292.533,293.263,286.392,97946.667,288.795,286.205,285.638,285.405,285.198,98060.110,97908.524,97826.559,97767.971,97709.363,
2002-06-10 09:00:00,287.305,0.000,296.273,292.550,293.510,286.450,97950.000,288.137,286.155,285.613,285.387,285.185,98060.265,97908.547,97826.573,97767.980,97709.368,
2002-06-10 09:05:00,287.778,0.000,296.317,292.578,293.765,286.542,97953.333,288.956,286.295,285.709,285.469,285.257,98059.967,97908.438,97826.496,97767.922,97709.326,
2002-06-10 09:10:00,287.360,0.000,296.322,292.592,293.984,286.633,97956.667,288.165,286.251,285.711,285.486,285.286,98060.090,97908.406,97826.460,97767.887,97709.296,
2002-06-10 09:15:00,287.926,0.000,296.323,292.617,294.203,286.725,97960.000,289.150,286.407,285.818,285.578,285.366,98059.746,97908.286,97826.376,97767.824,97709.250,
2002-06-10 09:20:00,287.455,0.000,296.294,292.628,294.408,286.817,97963.333,288.240,286.370,285.823,285.596,285.394,98059.882,97908.252,97826.339,97767.789,97709.221,
2002-06-10 09:25:00,288.142,0.000,296.274,292.655,294.622,286.908,97966.667,289.425,286.564,285.954,285.706,285.487,98059.468,97908.112,97826.244,97767.719,97709.171,
2002-06-10 09:30:00,287.573,0.000,296.230,292.671,294.824,287.000,97970.000,288.336,286.508,285.951,285.719,285.514,98059.647,97908.084,97826.209,97767.685,97709.142,
2002-06-10 09:35:00,288.364,0.000,296.199,292.704,295.037,287.092,97973.333,289.711,286.719,286.091,285.836,285.612,98059.187,97907.936,97826.109,97767.612,97709.090,
2002-06-10 09:40:00,287.679,0.000,296.144,292.723,295.237,287.183,97976.667,288.416,286.638,286.074,285.840,285.631,98059.422,97907.920,97826.081,97767.582,97709.063,
2002-06-10 09:45:00,288.595,0.000,296.103,292.759,295.449,287.275,97980.000,290.017,286.876,286.229,285.966,285.736,98058.901,97907.760,97825.974,97767.504,97709.009,
2002-06-10 09:50:00,287.783,0.000,296.038,292.780,295.647,287.367,97983.333,288.491,286.770,286.199,285.961,285.749,98059.196,97907.754,97825.951,97767.478,97708.983,
2002-06-10 09:55:00,288.844,0.000,295.989,292.820,295.860,287.458,97986.667,290.352,287.038,286.370,286.100,285.863,98058.605,97907.579,97825.837,97767.395,97708.926,
2002-06-10 10:00:00,287.884,0.000,295.914,292.841,296.057,287.550,97990.000,288.560,286.904,286.326,286.084,285.869,98058.967,97907.585,97825.820,97767.372,97708.903,
2002-06-10 10:05:00,289.096,0.000,295.857,292.884,296.272,287.542,97991.667,290.703,287.187,286.495,286.215,285.970,98058.339,97907.428,97825.724,97767.307,97708.861,
2002-06-10 10:10:00,287.939,0.000,295.757,292.902,296.425,287.533,97993.333,288.582,286.987,286.402,286.156,285.937,98058.839,97907.492,97825.749,97767.316,97708.861,
2002-06-10 10:15:00,289.281,0.000,295.665,292.936,296.563,287.525,97995.000,290.976,287.281,286.572,286.286,286.035,98058.164,97907.335,97825.655,97767.252,97708.820,
2002-06-10 10:20:00,287.979,0.000,295.536,292.941,296.648,287.517,97996.667,288.598,287.049,286.462,286.215,285.994,98058.732,97907.411,97825.686,97767.266,97708.822,
2002-06-10 10:25:00,289.453,0.000,295.418,292.965,296.729,287.508,97998.333,291.231,287.368,286.646,286.355,286.100,98057.995,97907.242,97825.584,97767.196,97708.778,
2002-06-10 10:30:00,288.049,0.000,295.260,292.962,296.764,287.500,98000.000,288.672,287.114,286.525,286.277,286.055,98058.610,97907.325,97825.619,97767.211,97708.780,
2002-06-10 10:35:00,289.605,0.000,295.117,292.978,296.804,287.492,98001.667,291.456,287.445,286.715,286.422,286.165,98057.837,97907.150,97825.513,97767.139,97708.734,
2002-06-10 10:40:00,288.103,0.000,294.944,292.970,296.802,287.483,98003.333,288.726,287.169,286.583,286.336,286.115,98058.498,97907.241,97825.551,97767.156,97708.737,
2002-06-10 10:45:00,289.714,0.000,294.790,292.979,296.810,287.475,98005.000,291.612,287.508,286.777,286.484,286.228,98057.700,97907.062,97825.443,97767.082,97708.690,
2002-06-10 10:50:00,288.146,0.000,294.656,292.964,296.779,287.467,98006.667,288.765,287.218,286.639,286.395,286.176,98058.390,97907.158,97825.482,97767.098,97708.692,
2002-06-10 10:55:00,289.764,0.000,294.595,292.967,296.763,287.458,98008.333,291.662,287.557,286.833,286.542,286.289,98057.590,97906.977,97825.373,97767.024,97708.644,
2002-06-10 11:00:00,288.181,0.000,294.552,292.949,296.710,287.450,98010.000,288.791,287.264,286.694,286.453,286.238,98058.285,97907.072,97825.412,97767.039,97708.646,
2002-06-10 11:05:00,289.745,0.000,294.549,292.945,296.673,287.533,98010.000,291.624,287.556,286.838,286.549,286.296,98057.590,97906.970,97825.367,97767.019,97708.640,
2002-06-10 11:10:00,288.146,0.000,294.572,292.936,296.684,287.617,98010.000,288.762,287.217,286.645,286.401,286.183,98058.382,97907.150,97825.476,97767.093,97708.689,
2002-06-10 11:15:00,289.790,0.000,294.639,292.948,296.782,287.700,98010.000,291.738,287.522,286.789,286.494,286.236,98057.657,97907.050,97825.434,97767.075,97708.685,
2002-06-10 11:20:00,288.163,0.000,294.717,292.957,296.907,287.783,98010.000,288.803,287.196,286.605,286.355,286.130,98058.447,97907.220,97825.537,97767.145,97708.730,
2002-06-10 11:25:00,289.894,0.000,294.828,292.983,297.103,287.867,98010.000,291.921,287.530,286.767,286.461,286.194,98057.669,97907.103,97825.485,97767.120,97708.722,
2002-06-10 11:30:00,288.219,0.000,294.949,293.005,297.312,287.950,98010.000,288.890,287.206,286.587,286.326,286.093,98058.470,97907.268,97825.583,97767.187,97708.765,
2002-06-10 11:35:00,290.025,0.000,295.101,293.044,297.583,288.033,98010.000,292.134,287.558,286.759,286.440,286.163,98057.653,97907.141,97825.525,97767.157,97708.754,
2002-06-10 11:40:00,288.298,0.000,295.261,293.078,297.857,288.117,98010.000,289.002,287.234,286.582,286.308,286.064,98058.468,97907.303,97825.620,97767.222,97708.795,
2002-06-10 11:45:00,290.177,0.000,295.450,293.127,298.185,288.200,98010.000,292.370,287.605,286.764,286.430,286.140,98057.613,97907.167,97825.557,97767.188,97708.782,
2002-06-10 11:50:00,288.398,0.000,295.647,293.170,298.510,288.283,98010.000,289.138,287.279,286.589,286.300,286.043,98058.443,97907.325,97825.649,97767.250,97708.821,
2002-06-10 11:55:00,290.348,0.000,295.872,293.226,298.885,288.367,98010.000,292.625,287.666,286.780,286.429,286.125,98057.551,97907.180,97825.579,97767.213,97708.804,
2002-06-10 12:00:00,288.516,0.000,296.104,293.278,299.252,288.450,98010.000,289.294,287.338,286.607,286.301,286.031,98058.396,97907.335,97825.669,97767.272,97708.841,
2002-06-10 12:05:00,290.588,0.000,296.363,293.342,299.665,288.500,98012.500,292.939,287.815,286.888,286.525,286.215,98057.300,97907.042,97825.477,97767.131,97708.742,
2002-06-10 12:10:00,288.794,0.000,296.585,293.390,299.989,288.550,98015.000,289.582,287.601,286.838,286.525,286.252,98057.934,97907.018,97825.421,97767.070,97708.685,
2002-06-10 12:15:00,290.836,0.000,296.792,293.438,300.282,288.600,98017.500,293.141,288.108,287.158,286.786,286.468,98056.810,97906.688,97825.202,97766.911,97708.574,
2002-06-10 12:20:00,289.038,0.000,296.978,293.478,300.499,288.650,98020.000,289.806,287.871,287.098,286.780,286.502,98057.456,97906.672,97825.150,97766.852,97708.518,
2002-06-10 12:25:00,290.986,0.000,297.155,293.516,300.700,288.700,98022.500,293.230,288.335,287.392,287.021,286.703,98056.397,97906.364,97824.945,97766.701,97708.412,
2002-06-10 12:30:00,289.218,0.000,297.317,293.548,300.834,288.750,98025.000,289.958,288.092,287.325,287.008,286.731,98057.042,97906.355,97824.897,97766.646,97708.359,
2002-06-10 12:35:00,291.109,0.000,297.470,293.575,300.962,288.800,98027.500,293.286,288.542,287.611,287.244,286.928,98056.013,97906.055,97824.696,97766.497,97708.253,
2002-06-10 12:40:00,289.385,0.000,297.613,293.599,301.034,288.850,98030.000,290.096,288.302,287.544,287.231,286.956,98056.639,97906.045,97824.648,97766.441,97708.200,
2002-06-10 12:45:00,291.211,0.000,297.747,293.618,301.108,288.900,98032.500,293.312,288.737,287.823,287.461,287.150,98055.644,97905.751,97824.450,97766.295,97708.096,
2002-06-10 12:50:00,289.548,0.000,297.878,293.640,301.133,288.950,98035.000,290.231,288.505,287.759,287.450,287.179,98056.245,97905.739,97824.402,97766.239,97708.043,
2002-06-10 12:55:00,291.292,0.000,297.998,293.654,301.166,289.000,98037.500,293.307,288.921,288.027,287.673,287.368,98055.291,97905.454,97824.209,97766.096,97707.941,
