cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
2002-06-10 00:05:00,289.635,0.000,299.871,299.871,299.726,286.917,97510.833,290.549,288.184,287.761,287.573,287.408,98055.943,97905.444,97824.073,97765.925,97707.765,
2002-06-10 00:10:00,288.563,0.000,299.554,299.554,299.154,286.883,97511.667,289.193,287.648,287.352,287.249,287.166,98056.830,97905.806,97824.299,97766.075,97707.857,
2002-06-10 00:15:00,289.019,0.000,298.953,298.953,298.124,286.850,97512.500,289.779,287.897,287.471,287.326,287.211,98056.532,97905.724,97824.266,97766.061,97707.856,
2002-06-10 00:20:00,289.534,0.000,298.426,298.426,297.226,286.817,97513.333,290.463,288.137,287.595,287.408,287.260,98056.203,97905.638,97824.228,97766.044,97707.852,
2002-06-10 00:25:00,289.340,0.000,298.022,298.022,296.485,286.783,97514.167,290.152,288.073,287.560,287.378,287.230,98056.330,97905.684,97824.261,97766.071,97707.872,
2002-06-10 00:30:00,289.280,0.000,297.728,297.728,295.875,286.750,97515.000,290.132,287.976,287.493,287.321,287.181,98056.442,97905.757,97824.311,97766.109,97707.900,
2002-06-10 00:35:00,289.037,0.000,297.476,297.476,295.337,286.717,97515.833,289.803,287.855,287.411,287.252,287.123,98056.641,97905.843,97824.370,97766.152,97707.930,
2002-06-10 00:40:00,289.052,0.000,297.257,297.257,294.865,286.683,97516.667,289.869,287.811,287.370,287.213,287.086,98056.694,97905.895,97824.410,97766.184,97707.954,
2002-06-10 00:45:00,288.894,0.000,297.058,297.058,294.444,286.650,97517.500,289.643,287.737,287.315,287.165,287.043,98056.828,97905.958,97824.456,97766.219,97707.980,
2002-06-10 00:50:00,288.926,0.000,296.881,296.881,294.073,286.617,97518.333,289.728,287.705,287.283,287.132,287.010,98056.866,97906.003,97824.491,97766.248,97708.002,
2002-06-10 00:55:00,288.771,0.000,296.720,296.720,293.739,286.583,97519.167,289.505,287.634,287.230,287.085,286.968,98056.997,97906.065,97824.536,97766.283,97708.028,
2002-06-10 01:00:00,288.802,0.000,296.574,296.574,293.441,286.550,97520.000,289.589,287.602,287.197,287.053,286.935,98057.035,97906.110,97824.571,97766.311,97708.050,
2002-06-10 01:05:00,288.664,0.000,296.438,296.438,293.167,286.542,97522.500,289.382,287.550,287.163,287.025,286.913,98057.129,97906.143,97824.593,97766.327,97708.060,
2002-06-10 01:10:00,288.721,0.000,296.311,296.311,292.918,286.533,97525.000,289.493,287.545,287.156,287.017,286.905,98057.119,97906.154,97824.602,97766.334,97708.066,
2002-06-10 01:15:00,288.598,0.000,296.193,296.193,292.690,286.525,97527.500,289.301,287.503,287.130,286.996,286.888,98057.198,97906.180,97824.619,97766.347,97708.075,
2002-06-10 01:20:00,288.661,0.000,296.083,296.083,292.482,286.517,97530.000,289.422,287.500,287.124,286.989,286.880,98057.185,97906.190,97824.628,97766.354,97708.080,
2002-06-10 01:25:00,288.534,0.000,295.979,295.979,292.289,286.508,97532.500,289.225,287.457,287.096,286.967,286.862,98057.267,97906.218,97824.646,97766.367,97708.089,
2002-06-10 01:30:00,288.603,0.000,295.881,295.881,292.112,286.500,97535.000,289.355,287.456,287.091,286.961,286.855,98057.251,97906.227,97824.654,97766.374,97708.095,
2002-06-10 01:35:00,288.476,0.000,295.788,295.788,291.945,286.492,97537.500,289.155,287.414,287.065,286.940,286.838,98057.332,97906.253,97824.671,97766.386,97708.103,
2002-06-10 01:40:00,288.552,0.000,295.698,295.698,291.790,286.483,97540.000,289.295,287.416,287.061,286.934,286.831,98057.311,97906.261,97824.678,97766.393,97708.108,
2002-06-10 01:45:00,288.423,0.000,295.614,295.614,291.643,286.475,97542.500,289.092,287.374,287.035,286.913,286.814,98057.392,97906.287,97824.695,97766.405,97708.117,
2002-06-10 01:50:00,288.504,0.000,295.532,295.532,291.505,286.467,97545.000,289.241,287.379,287.032,286.909,286.808,98057.368,97906.294,97824.702,97766.411,97708.122,
2002-06-10 01:55:00,288.373,0.000,295.454,295.454,291.373,286.458,97547.500,289.033,287.337,287.007,286.888,286.792,98057.449,97906.320,97824.719,97766.423,97708.130,
2002-06-10 02:00:00,288.461,0.000,295.378,295.378,291.249,286.450,97550.000,289.191,287.343,287.005,286.884,286.786,98057.422,97906.326,97824.726,97766.429,97708.135,
2002-06-10 02:05:00,288.323,0.000,295.305,295.305,291.129,286.433,97552.500,288.974,287.297,286.973,286.857,286.762,98057.516,97906.362,97824.751,97766.448,97708.149,
2002-06-10 02:10:00,288.409,0.000,295.234,295.234,291.015,286.417,97555.000,289.136,287.297,286.965,286.846,286.749,98057.501,97906.379,97824.766,97766.461,97708.160,
2002-06-10 02:15:00,288.262,0.000,295.165,295.165,290.902,286.400,97557.500,288.905,287.248,286.931,286.817,286.724,98057.601,97906.416,97824.792,97766.481,97708.174,
2002-06-10 02:20:00,288.349,0.000,295.097,295.097,290.794,286.383,97560.000,289.068,287.249,286.923,286.806,286.711,98057.585,97906.432,97824.807,97766.494,97708.185,
2002-06-10 02:25:00,288.197,0.000,295.030,295.030,290.685,286.367,97562.500,288.830,287.200,286.889,286.777,286.686,98057.687,97906.470,97824.833,97766.514,97708.199,
2002-06-10 02:30:00,288.287,0.000,294.964,294.964,290.580,286.350,97565.000,288.997,287.203,286.882,286.767,286.674,98057.669,97906.485,97824.848,97766.527,97708.209,
2002-06-10 02:35:00,288.132,0.000,294.899,294.899,290.476,286.333,97567.500,288.753,287.152,286.848,286.738,286.648,98057.773,97906.523,97824.874,97766.547,97708.224,
2002-06-10 02:40:00,288.225,0.000,294.835,294.835,290.375,286.317,97570.000,288.925,287.156,286.841,286.728,286.636,98057.753,97906.538,97824.888,97766.559,97708.234,
2002-06-10 02:45:00,288.066,0.000,294.772,294.772,290.273,286.300,97572.500,288.676,287.105,286.807,286.699,286.611,98057.859,97906.576,97824.915,97766.579,97708.249,
2002-06-10 02:50:00,288.163,0.000,294.710,294.710,290.176,286.283,97575.000,288.854,287.109,286.801,286.690,286.599,98057.837,97906.591,97824.929,97766.591,97708.259,
2002-06-10 02:55:00,288.001,0.000,294.649,294.649,290.079,286.267,97577.500,288.600,287.057,286.766,286.660,286.573,98057.944,97906.629,97824.955,97766.612,97708.273,
2002-06-10 03:00:00,288.101,0.000,294.588,294.588,289.985,286.250,97580.000,288.783,287.063,286.761,286.651,286.562,98057.921,97906.643,97824.969,97766.624,97708.283,
2002-06-10 03:05:00,287.932,0.000,294.529,294.529,289.891,286.217,97582.500,288.519,287.004,286.719,286.615,286.529,98058.043,97906.692,97825.004,97766.651,97708.303,
2002-06-10 03:10:00,288.025,0.000,294.469,294.469,289.800,286.183,97585.000,288.698,287.001,286.704,286.596,286.508,98058.036,97906.719,97825.028,97766.672,97708.320,
2002-06-10 03:15:00,287.850,0.000,294.410,294.410,289.706,286.150,97587.500,288.428,286.938,286.659,286.556,286.472,98058.164,97906.772,97825.066,97766.700,97708.341,
2002-06-10 03:20:00,287.949,0.000,294.350,294.350,289.615,286.117,97590.000,288.617,286.936,286.644,286.538,286.452,98058.154,97906.798,97825.090,97766.721,97708.358,
2002-06-10 03:25:00,287.774,0.000,294.292,294.292,289.523,286.083,97592.500,288.346,286.873,286.600,286.499,286.416,98058.281,97906.851,97825.127,97766.750,97708.379,
2002-06-10 03:30:00,287.879,0.000,294.232,294.232,289.433,286.050,97595.000,288.542,286.873,286.586,286.481,286.396,98058.268,97906.877,97825.151,97766.770,97708.396,
2002-06-10 03:35:00,287.701,0.000,294.174,294.174,289.343,286.017,97597.500,288.266,286.810,286.541,286.442,286.360,98058.398,97906.929,97825.188,97766.799,97708.417,
2002-06-10 03:40:00,287.809,0.000,294.116,294.116,289.255,285.983,97600.000,288.468,286.811,286.528,286.424,286.340,98058.383,97906.955,97825.212,97766.820,97708.433,
2002-06-10 03:45:00,287.627,0.000,294.059,294.059,289.166,285.950,97602.500,288.186,286.746,286.482,286.384,286.304,98058.515,97907.008,97825.250,97766.849,97708.455,
2002-06-10 03:50:00,287.740,0.000,294.002,294.002,289.081,285.917,97605.000,288.394,286.748,286.469,286.367,286.284,98058.498,97907.034,97825.273,97766.869,97708.471,
2002-06-10 03:55:00,287.554,0.000,293.945,293.945,288.994,285.883,97607.500,288.106,286.683,286.423,286.327,286.247,98058.632,97907.088,97825.312,97766.899,97708.493,
2002-06-10 04:00:00,287.670,0.000,293.889,293.889,288.910,285.850,97610.000,288.321,286.685,286.411,286.310,286.228,98058.613,97907.113,97825.335,97766.919,97708.510,
2002-06-10 04:05:00,287.481,0.000,293.833,293.833,288.825,285.825,97615.833,288.027,286.620,286.364,286.269,286.191,98058.748,97907.166,97825.373,97766.948,97708.531,
2002-06-10 04:10:00,287.605,0.000,293.778,293.778,288.744,285.800,97621.667,288.253,286.625,286.354,286.254,286.173,98058.724,97907.189,97825.395,97766.968,97708.547,
2002-06-10 04:15:00,287.410,0.000,293.724,293.724,288.663,285.775,97627.500,287.947,286.560,286.308,286.214,286.137,98058.860,97907.242,97825.433,97766.996,97708.568,
2002-06-10 04:20:00,287.528,0.000,293.670,293.670,288.585,285.750,97633.333,288.168,286.562,286.294,286.196,286.115,98058.845,97907.271,97825.459,97767.020,97708.587,
2002-06-10 04:25:00,287.327,0.000,293.645,293.618,288.519,285.725,97639.167,287.854,286.493,286.245,286.153,286.077,98058.988,97907.327,97825.499,97767.050,97708.610,
2002-06-10 04:30:00,287.449,0.000,293.618,293.566,288.458,285.700,97645.000,288.080,286.499,286.235,286.137,286.057,98058.967,97907.352,97825.523,97767.071,97708.626,
2002-06-10 04:35:00,287.246,0.000,293.593,293.515,288.397,285.675,97650.833,287.763,286.430,286.186,286.095,286.019,98059.110,97907.408,97825.563,97767.102,97708.649,
2002-06-10 04:40:00,287.371,0.000,293.568,293.463,288.341,285.650,97656.667,287.992,286.436,286.175,286.079,285.999,98059.088,97907.433,97825.586,97767.123,97708.666,
2002-06-10 04:45:00,287.165,0.000,293.544,293.412,288.284,285.625,97662.500,287.673,286.365,286.126,286.035,285.961,98059.233,97907.490,97825.627,97767.154,97708.689,
2002-06-10 04:50:00,287.292,0.000,293.520,293.361,288.231,285.600,97668.333,287.904,286.372,286.115,286.020,285.941,98059.210,97907.515,97825.651,97767.175,97708.706,
2002-06-10 04:55:00,287.085,0.000,293.499,293.312,288.178,285.575,97674.167,287.582,286.301,286.065,285.976,285.902,98059.358,97907.573,97825.692,97767.207,97708.730,
2002-06-10 05:00:00,287.213,0.000,293.476,293.261,288.129,285.550,97680.000,287.816,286.308,286.055,285.960,285.882,98059.333,97907.598,97825.716,97767.228,97708.747,
2002-06-10 05:05:00,287.010,0.000,293.456,293.212,288.078,285.558,97685.833,287.496,286.243,286.011,285.924,285.851,98059.467,97907.645,97825.748,97767.251,97708.764,
2002-06-10 05:10:00,287.150,0.000,293.464,293.165,288.050,285.567,97691.667,287.743,286.263,286.013,285.920,285.843,98059.420,97907.653,97825.759,97767.262,97708.773,
2002-06-10 05:15:00,286.954,0.000,293.494,293.122,288.036,285.575,97697.500,287.431,286.203,285.973,285.887,285.814,98059.547,97907.696,97825.788,97767.284,97708.789,
2002-06-10 05:20:00,287.104,0.000,293.540,293.081,288.041,285.583,97703.333,287.690,286.226,285.977,285.884,285.807,98059.495,97907.704,97825.799,97767.295,97708.799,
2002-06-10 05:25:00,286.908,0.000,293.602,293.045,288.057,285.592,97709.167,287.378,286.167,285.937,285.850,285.778,98059.621,97907.747,97825.829,97767.317,97708.815,
2002-06-10 05:30:00,287.059,0.000,293.673,293.009,288.087,285.600,97715.000,287.641,286.188,285.938,285.844,285.766,98059.574,97907.760,97825.844,97767.332,97708.827,
2002-06-10 05:35:00,287.452,0.000,293.755,292.978,288.125,285.608,97720.833,288.089,286.421,286.053,285.920,285.812,98059.292,97907.677,97825.808,97767.315,97708.823,
2002-06-10 05:40:00,287.416,0.000,293.809,292.916,288.123,285.617,97726.667,288.042,286.490,286.120,285.970,285.843,98059.265,97907.635,97825.786,97767.306,97708.822,
2002-06-10 05:45:00,287.483,0.000,293.943,292.924,288.145,285.625,97732.500,288.207,286.435,286.090,285.949,285.824,98059.282,97907.671,97825.810,97767.325,97708.837,
2002-06-10 05:50:00,287.297,0.000,294.027,292.886,288.167,285.633,97738.333,287.913,286.390,286.053,285.915,285.793,98059.408,97907.717,97825.845,97767.352,97708.857,
2002-06-10 05:55:00,287.502,0.000,294.168,292.891,288.193,285.642,97744.167,288.298,286.398,286.041,285.897,285.772,98059.356,97907.743,97825.869,97767.373,97708.875,
2002-06-10 06:00:00,287.299,0.000,294.254,292.848,288.216,285.650,97750.000,287.924,286.378,286.023,285.878,285.750,98059.464,97907.774,97825.895,97767.395,97708.892,
2002-06-10 06:05:00,287.521,0.000,294.404,292.855,288.256,285.617,97757.500,288.351,286.385,286.012,285.860,285.728,98059.411,97907.803,97825.923,97767.420,97708.913,
2002-06-10 06:10:00,287.266,0.000,294.465,292.814,288.273,285.583,97765.000,287.900,286.333,285.971,285.821,285.690,98059.567,97907.858,97825.966,97767.454,97708.940,
2002-06-10 06:15:00,287.489,0.000,294.558,292.815,288.287,285.550,97772.500,288.339,286.333,285.952,285.798,285.662,98059.524,97907.895,97825.999,97767.483,97708.963,
2002-06-10 06:20:00,287.226,0.000,294.581,292.772,288.282,285.517,97780.000,287.874,286.276,285.907,285.755,285.621,98059.686,97907.954,97826.043,97767.519,97708.990,
2002-06-10 06:25:00,287.450,0.000,294.641,292.768,288.278,285.483,97787.500,288.315,286.279,285.891,285.732,285.594,98059.641,97907.988,97826.075,97767.547,97709.013,
2002-06-10 06:30:00,287.183,0.000,294.644,292.724,288.261,285.450,97795.000,287.846,286.216,285.842,285.688,285.552,98059.807,97908.050,97826.122,97767.584,97709.041,
2002-06-10 06:35:00,287.406,0.000,294.684,292.715,288.247,285.417,97802.500,288.282,286.222,285.827,285.666,285.525,98059.761,97908.083,97826.153,97767.611,97709.064,
2002-06-10 06:40:00,287.146,0.000,294.666,292.671,288.222,285.383,97810.000,287.825,286.160,285.779,285.622,285.483,98059.924,97908.144,97826.199,97767.648,97709.091,
2002-06-10 06:45:00,287.365,0.000,294.676,292.659,288.202,285.350,97817.500,288.255,286.166,285.765,285.601,285.458,98059.879,97908.177,97826.230,97767.675,97709.113,
2002-06-10 06:50:00,287.101,0.000,294.640,292.616,288.171,285.317,97825.000,287.795,286.099,285.714,285.555,285.414,98060.046,97908.240,97826.277,97767.712,97709.141,
2002-06-10 06:55:00,287.315,0.000,294.633,292.601,288.147,285.283,97832.500,288.214,286.105,285.699,285.533,285.388,98060.004,97908.274,97826.308,97767.739,97709.164,
2002-06-10 07:00:00,287.051,0.000,294.587,292.559,288.113,285.250,97840.000,287.758,286.035,285.646,285.486,285.344,98060.173,97908.338,97826.355,97767.776,97709.192,
2002-06-10 07:05:00,287.277,0.000,294.569,292.541,288.085,285.292,97845.833,288.185,286.058,285.649,285.483,285.338,98060.094,97908.343,97826.363,97767.784,97709.198,
2002-06-10 07:10:00,287.035,0.000,294.557,292.503,288.074,285.333,97851.667,287.751,286.010,285.620,285.460,285.318,98060.218,97908.374,97826.383,97767.799,97709.209,
2002-06-10 07:15:00,287.277,0.000,294.600,292.492,288.094,285.375,97857.500,288.194,286.048,285.634,285.466,285.319,98060.121,97908.369,97826.385,97767.803,97709.213,
2002-06-10 07:20:00,287.046,0.000,294.637,292.465,288.125,285.417,97863.333,287.772,286.007,285.609,285.445,285.301,98060.238,97908.397,97826.405,97767.818,97709.224,
2002-06-10 07:25:00,287.298,0.000,294.711,292.460,288.181,285.458,97869.167,288.227,286.053,285.626,285.454,285.303,98060.134,97908.390,97826.406,97767.821,97709.229,
2002-06-10 07:30:00,287.070,0.000,294.780,292.441,288.241,285.500,97875.000,287.807,286.015,285.602,285.433,285.284,98060.248,97908.418,97826.426,97767.837,97709.240,
2002-06-10 07:35:00,287.325,0.000,294.889,292.442,288.321,285.542,97880.833,288.265,286.064,285.622,285.443,285.287,98060.141,97908.411,97826.427,97767.841,97709.246,
2002-06-10 07:40:00,287.095,0.000,294.993,292.430,288.402,285.583,97886.667,287.841,286.026,285.597,285.422,285.267,98060.257,97908.440,97826.448,97767.857,97709.258,
2002-06-10 07:45:00,287.354,0.000,295.129,292.434,288.499,285.625,97892.500,288.303,286.078,285.618,285.432,285.269,98060.149,97908.432,97826.449,97767.862,97709.264,
2002-06-10 07:50:00,287.124,0.000,295.256,292.425,288.594,285.667,97898.333,287.879,286.041,285.593,285.410,285.249,98060.265,97908.463,97826.471,97767.879,97709.276,
2002-06-10 07:55:00,287.392,0.000,295.384,292.432,288.703,285.708,97904.167,288.354,286.097,285.616,285.421,285.252,98060.152,97908.454,97826.473,97767.884,97709.283,
2002-06-10 08:00:00,287.162,0.000,295.474,292.428,288.809,285.750,97910.000,287.929,286.061,285.592,285.400,285.232,98060.269,97908.484,97826.495,97767.901,97709.296,
2002-06-10 08:05:00,287.438,0.000,295.563,292.436,288.928,285.808,97913.333,288.418,286.118,285.613,285.409,285.232,98060.156,97908.479,97826.500,97767.909,97709.305,
2002-06-10 08:10:00,287.248,0.000,295.648,292.439,289.064,285.867,97916.667,288.036,286.113,285.606,285.400,285.220,98060.238,97908.495,97826.515,97767.922,97709.316,
2002-06-10 08:15:00,287.563,0.000,295.748,292.454,289.216,285.925,97920.000,288.568,286.211,285.657,285.433,285.239,98060.077,97908.462,97826.502,97767.918,97709.317,
2002-06-10 08:20:00,287.344,0.000,295.837,292.465,289.367,285.983,97923.333,288.144,286.199,285.654,285.430,285.234,98060.165,97908.473,97826.510,97767.926,97709.324,
2002-06-10 08:25:00,287.655,0.000,295.932,292.487,289.530,286.042,97926.667,288.688,286.285,285.700,285.462,285.253,98060.011,97908.441,97826.496,97767.920,97709.323,
2002-06-10 08:30:00,287.399,0.000,296.010,292.503,289.683,286.100,97930.000,288.205,286.259,285.687,285.452,285.243,98060.122,97908.458,97826.508,97767.930,97709.331,
2002-06-10 08:35:00,287.738,0.000,296.090,292.528,289.843,286.158,97933.333,288.799,286.351,285.736,285.485,285.264,98059.953,97908.422,97826.492,97767.922,97709.328,
2002-06-10 08:40:00,287.451,0.000,296.148,292.545,289.991,286.217,97936.667,288.259,286.318,285.721,285.473,285.255,98060.077,97908.440,97826.503,97767.931,97709.335,
2002-06-10 08:45:00,287.831,0.000,296.208,292.572,290.148,286.275,97940.000,288.925,286.420,285.776,285.513,285.280,98059.886,97908.398,97826.482,97767.919,97709.330,
2002-06-10 08:50:00,287.498,0.000,296.256,292.591,290.290,286.333,97943.333,288.303,286.375,285.755,285.497,285.268,98060.031,97908.419,97826.495,97767.928,97709.337,
2002-06-10 08:55:00,287.927,0.000,296.313,292.620,290.444,286.392,97946.667,289.059,286.489,285.817,285.542,285.299,98059.813,97908.370,97826.469,97767.913,97709.329,
2002-06-10 09:00:00,287.540,0.000,296.354,292.640,290.579,286.450,97950.000,288.340,286.430,285.789,285.522,285.284,98059.984,97908.396,97826.484,97767.923,97709.335,
2002-06-10 09:05:00,288.060,0.000,296.401,292.671,290.730,286.542,97953.333,289.231,286.594,285.898,285.614,285.363,98059.655,97908.276,97826.401,97767.861,97709.291,
2002-06-10 09:10:00,287.594,0.000,296.407,292.688,290.828,286.633,97956.667,288.366,286.524,285.886,285.621,285.385,98059.810,97908.255,97826.371,97767.830,97709.263,
2002-06-10 09:15:00,288.203,0.000,296.412,292.716,290.951,286.725,97960.000,289.422,286.696,286.002,285.719,285.469,98059.442,97908.128,97826.283,97767.764,97709.216,
2002-06-10 09:20:00,287.684,0.000,296.385,292.729,291.050,286.817,97963.333,288.437,286.637,285.994,285.728,285.491,98059.608,97908.105,97826.252,97767.734,97709.189,
2002-06-10 09:25:00,288.420,0.000,296.366,292.758,291.182,286.908,97966.667,289.701,286.852,286.136,285.845,285.589,98059.166,97907.956,97826.152,97767.660,97709.137,
2002-06-10 09:30:00,287.798,0.000,296.324,292.774,291.291,287.000,97970.000,288.528,286.771,286.120,285.849,285.609,98059.378,97907.940,97826.124,97767.631,97709.110,
2002-06-10 09:35:00,288.644,0.000,296.294,292.808,291.436,287.092,97973.333,289.993,287.007,286.273,285.975,285.713,98058.884,97907.781,97826.018,97767.553,97709.056,
2002-06-10 09:40:00,287.902,0.000,296.239,292.828,291.547,287.183,97976.667,288.607,286.899,286.242,285.968,285.725,98059.155,97907.776,97825.996,97767.528,97709.032,
2002-06-10 09:45:00,288.880,0.000,296.200,292.866,291.698,287.275,97980.000,290.306,287.167,286.412,286.106,285.838,98058.596,97907.604,97825.883,97767.446,97708.975,
2002-06-10 09:50:00,288.008,0.000,296.135,292.886,291.811,287.367,97983.333,288.685,287.032,286.367,286.090,285.844,98058.928,97907.610,97825.867,97767.424,97708.952,
2002-06-10 09:55:00,289.133,0.000,296.087,292.928,291.969,287.458,97986.667,290.644,287.333,286.555,286.241,285.966,98058.296,97907.422,97825.745,97767.336,97708.892,
2002-06-10 10:00:00,288.115,0.000,296.012,292.950,292.082,287.550,97990.000,288.762,287.167,286.494,286.214,285.964,98058.697,97907.441,97825.735,97767.318,97708.871,
2002-06-10 10:05:00,289.388,0.000,295.957,292.994,292.247,287.542,97991.667,290.998,287.486,286.683,286.358,286.074,98058.027,97907.269,97825.631,97767.247,97708.827,
2002-06-10 10:10:00,288.176,0.000,295.857,293.011,292.316,287.533,97993.333,288.797,287.249,286.570,286.285,286.031,98058.566,97907.348,97825.665,97767.262,97708.830,
2002-06-10 10:15:00,289.568,0.000,295.767,293.047,292.411,287.525,97995.000,291.264,287.576,286.757,286.427,286.137,98057.857,97907.178,97825.563,97767.194,97708.787,
2002-06-10 10:20:00,288.228,0.000,295.639,293.052,292.418,287.517,97996.667,288.841,287.306,286.626,286.341,286.086,98058.460,97907.271,97825.604,97767.213,97708.792,
2002-06-10 10:25:00,289.739,0.000,295.522,293.077,292.470,287.508,97998.333,291.524,287.654,286.825,286.491,286.199,98057.696,97907.090,97825.496,97767.140,97708.746,
2002-06-10 10:30:00,288.288,0.000,295.365,293.075,292.440,287.500,98000.000,288.910,287.356,286.680,286.396,286.142,98058.351,97907.193,97825.541,97767.161,97708.752,
2002-06-10 10:35:00,289.857,0.000,295.223,293.092,292.467,287.492,98001.667,291.702,287.711,286.881,286.548,286.257,98057.563,97907.009,97825.431,97767.087,97708.704,
2002-06-10 10:40:00,288.323,0.000,295.050,293.083,292.413,287.483,98003.333,288.945,287.391,286.726,286.446,286.195,98058.260,97907.120,97825.480,97767.110,97708.711,
2002-06-10 10:45:00,289.948,0.000,294.896,293.091,292.422,287.475,98005.000,291.839,287.756,286.932,286.601,286.313,98057.446,97906.931,97825.366,97767.033,97708.661,
2002-06-10 10:50:00,288.349,0.000,294.761,293.076,292.351,287.467,98006.667,288.968,287.422,286.770,286.495,286.250,98058.172,97907.046,97825.417,97767.056,97708.668,
2002-06-10 10:55:00,289.979,0.000,294.699,293.077,292.347,287.458,98008.333,291.872,287.786,286.976,286.651,286.368,98057.356,97906.856,97825.303,97766.979,97708.618,
2002-06-10 11:00:00,288.367,0.000,294.654,293.058,292.265,287.450,98010.000,288.978,287.450,286.813,286.545,286.305,98058.085,97906.970,97825.352,97767.001,97708.623,
2002-06-10 11:05:00,289.944,0.000,294.651,293.052,292.251,287.533,98010.000,291.819,287.767,286.970,286.649,286.368,98057.373,97906.859,97825.302,97766.978,97708.617,
2002-06-10 11:10:00,288.327,0.000,294.671,293.042,292.243,287.617,98010.000,288.942,287.398,286.760,286.490,286.248,98058.189,97907.052,97825.418,97767.056,97708.667,
2002-06-10 11:15:00,289.998,0.000,294.738,293.053,292.360,287.700,98010.000,291.937,287.747,286.927,286.599,286.312,98057.430,97906.932,97825.366,97767.032,97708.660,
2002-06-10 11:20:00,288.363,0.000,294.814,293.060,292.450,287.783,98010.000,289.001,287.401,286.735,286.454,286.203,98058.230,97907.109,97825.472,97767.104,97708.706,
2002-06-10 11:25:00,290.121,0.000,294.925,293.087,292.645,287.867,98010.000,292.134,287.782,286.922,286.578,286.279,98057.417,97906.971,97825.409,97767.072,97708.694,
2002-06-10 11:30:00,288.448,0.000,295.046,293.109,292.799,287.950,98010.000,289.114,287.443,286.736,286.439,286.175,98058.222,97907.141,97825.509,97767.139,97708.738,
2002-06-10 11:35:00,290.275,0.000,295.199,293.149,293.049,288.033,98010.000,292.363,287.844,286.934,286.572,286.258,98057.371,97906.993,97825.439,97767.103,97708.723,
2002-06-10 11:40:00,288.559,0.000,295.360,293.185,293.246,288.117,98010.000,289.256,287.507,286.753,286.438,286.158,98058.185,97907.158,97825.536,97767.168,97708.764,
2002-06-10 11:45:00,290.453,0.000,295.552,293.236,293.534,288.200,98010.000,292.617,287.926,286.961,286.578,286.246,98057.298,97907.000,97825.461,97767.127,97708.747,
2002-06-10 11:50:00,288.693,0.000,295.751,293.282,293.763,288.283,98010.000,289.424,287.590,286.783,286.447,286.150,98058.122,97907.161,97825.553,97767.189,97708.786,
2002-06-10 11:55:00,290.651,0.000,295.979,293.341,294.079,288.367,98010.000,292.891,288.025,286.999,286.593,286.243,98057.203,97906.995,97825.473,97767.145,97708.766,
2002-06-10 12:00:00,288.846,0.000,296.214,293.397,294.334,288.450,98010.000,289.612,287.689,286.823,286.465,286.150,98058.037,97907.152,97825.563,97767.204,97708.802,
2002-06-10 12:05:00,290.916,0.000,296.477,293.464,294.673,288.500,98012.500,293.221,288.211,287.128,286.705,286.345,98056.920,97906.840,97825.361,97767.058,97708.700,
2002-06-10 12:10:00,289.152,0.000,296.701,293.516,294.871,288.550,98015.000,289.926,287.981,287.072,286.702,286.380,98057.546,97906.820,97825.306,97766.997,97708.643,
2002-06-10 12:15:00,291.167,0.000,296.913,293.569,295.086,288.600,98017.500,293.422,288.511,287.403,286.970,286.601,98056.423,97906.481,97825.083,97766.835,97708.530,
2002-06-10 12:20:00,289.387,0.000,297.103,293.612,295.189,288.650,98020.000,290.142,288.242,287.328,286.954,286.627,98057.078,97906.477,97825.038,97766.780,97708.477,
2002-06-10 12:25:00,291.307,0.000,297.283,293.653,295.329,288.700,98022.500,293.503,288.724,287.630,287.200,286.832,98056.024,97906.165,97824.830,97766.628,97708.370,
2002-06-10 12:30:00,289.552,0.000,297.447,293.688,295.363,288.750,98025.000,290.281,288.445,287.544,287.174,286.851,98056.680,97906.170,97824.790,97766.577,97708.319,
2002-06-10 12:35:00,291.415,0.000,297.601,293.717,295.446,288.800,98027.500,293.547,288.911,287.837,287.414,287.051,98055.658,97905.865,97824.586,97766.427,97708.214,
2002-06-10 12:40:00,289.701,0.000,297.746,293.743,295.436,288.850,98030.000,290.402,288.633,287.750,287.387,287.069,98056.300,97905.871,97824.547,97766.377,97708.163,
2002-06-10 12:45:00,291.498,0.000,297.881,293.764,295.483,288.900,98032.500,293.558,289.081,288.034,287.620,287.265,98055.312,97905.574,97824.348,97766.230,97708.059,
2002-06-10 12:50:00,289.838,0.000,298.011,293.786,295.445,288.950,98035.000,290.513,288.808,287.948,287.594,287.283,98055.932,97905.579,97824.309,97766.180,97708.009,
2002-06-10 12:55:00,291.559,0.000,298.132,293.800,295.468,289.000,98037.500,293.538,289.238,288.222,287.820,287.474,98054.983,97905.291,97824.114,97766.036,97707.906,
2002-06-10 13:00:00,289.964,0.000,298.251,293.819,295.412,289.050,98040.000,290.611,288.972,288.140,287.796,287.493,98055.578,97905.294,97824.075,97765.986,97707.856,
2002-06-10 13:05:00,291.578,0.000,298.358,293.829,295.418,289.083,98040.833,293.474,289.350,288.367,287.975,287.636,98054.744,97905.075,97823.936,97765.888,97707.790,
