cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,292.010,24.152,299.872,299.872,298.230,287.334,99731.472,290.171,100087.887,
2004-06-01 00:10:00,290.885,10.058,299.603,299.603,295.929,287.334,99729.111,289.709,100088.121,
2004-06-01 00:15:00,291.282,13.563,299.150,299.150,293.227,287.334,99726.750,289.720,100088.142,
2004-06-01 00:20:00,291.656,16.883,298.728,298.728,291.544,287.334,99724.389,289.797,100088.085,
2004-06-01 00:25:00,291.753,17.117,298.408,298.408,290.486,287.334,99722.028,289.825,100088.077,
2004-06-01 00:30:00,291.756,16.351,298.168,298.168,289.739,287.334,99719.667,289.846,100088.047,
2004-06-01 00:35:00,291.642,14.309,297.975,297.975,289.113,287.333,99717.306,289.750,100088.186,
2004-06-01 00:40:00,291.443,11.352,297.811,297.811,288.550,287.333,99714.944,289.575,100088.393,
2004-06-01 00:45:00,291.208,8.031,297.662,297.662,288.042,287.333,99712.583,289.384,100088.606,
2004-06-01 00:50:00,291.041,5.538,297.521,297.521,287.584,287.333,99710.222,289.234,100088.772,
2004-06-01 00:55:00,290.925,1.982,297.384,297.384,287.170,287.333,99707.861,289.110,100088.920,
2004-06-01 01:00:00,290.842,0.509,297.253,297.253,286.795,287.333,99705.500,289.009,100089.039,
2004-06-01 01:05:00,290.768,0.239,297.130,297.130,286.456,287.342,99703.931,288.930,100089.132,
2004-06-01 01:10:00,290.724,0.239,297.016,297.016,286.174,287.351,99702.361,288.872,100089.204,
2004-06-01 01:15:00,290.657,0.239,296.909,296.909,285.943,287.360,99700.792,288.812,100089.282,
2004-06-01 01:20:00,290.599,0.239,296.811,296.811,285.761,287.369,99699.222,288.755,100089.352,
2004-06-01 01:25:00,290.522,0.239,296.719,296.719,285.623,287.378,99697.653,288.693,100089.429,
2004-06-01 01:30:00,290.460,0.239,296.632,296.632,285.522,287.387,99696.083,288.635,100089.498,
2004-06-01 01:35:00,290.389,0.239,296.550,296.550,285.454,287.396,99694.514,288.576,100089.571,
2004-06-01 01:40:00,290.334,0.239,296.471,296.471,285.416,287.405,99692.944,288.521,100089.639,
2004-06-01 01:45:00,290.269,0.239,296.396,296.396,285.402,287.414,99691.375,288.464,100089.708,
2004-06-01 01:50:00,290.219,0.239,296.324,296.324,285.410,287.423,99689.806,288.412,100089.772,
2004-06-01 01:55:00,290.159,0.060,296.255,296.255,285.437,287.432,99688.236,288.358,100089.838,
2004-06-01 02:00:00,290.112,0.060,296.189,296.189,285.481,287.441,99686.667,288.308,100089.900,
2004-06-01 02:05:00,290.075,0.060,296.126,296.126,285.540,287.444,99685.875,288.286,100089.919,
2004-06-01 02:10:00,290.073,0.060,296.063,296.063,285.589,287.446,99685.083,288.279,100089.928,
2004-06-01 02:15:00,290.061,0.060,296.002,296.002,285.630,287.448,99684.292,288.272,100089.938,
2004-06-01 02:20:00,290.054,0.060,295.943,295.943,285.665,287.450,99683.500,288.265,100089.947,
2004-06-01 02:25:00,290.027,0.060,295.887,295.887,285.695,287.453,99682.708,288.255,100089.959,
