cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-10 02:30:00,287.475,286.443,0.000,288.366,287.685,287.201,286.350,97565.000,287.903,287.035,286.800,286.713,286.656,286.588,98058.209,97929.980,97883.297,97836.607,97789.921,97719.908,
2002-06-10 02:35:00,287.322,286.426,0.000,288.337,287.664,287.208,286.333,97567.500,287.671,286.957,286.752,286.674,286.623,286.561,98058.317,97930.025,97883.333,97836.636,97789.944,97719.923,
2002-06-10 02:40:00,287.427,286.409,0.000,288.354,287.684,287.235,286.317,97570.000,287.846,286.996,286.764,286.678,286.622,286.553,98058.281,97930.031,97883.342,97836.646,97789.955,97719.933,
2002-06-10 02:45:00,287.272,286.392,0.000,288.324,287.662,287.237,286.300,97572.500,287.613,286.916,286.715,286.639,286.588,286.526,98058.390,97930.077,97883.378,97836.675,97789.978,97719.949,
2002-06-10 02:50:00,287.378,286.375,0.000,288.340,287.681,287.262,286.283,97575.000,287.790,286.956,286.728,286.642,286.587,286.519,98058.354,97930.082,97883.387,97836.685,97789.989,97719.958,
2002-06-10 02:55:00,287.222,286.358,0.000,288.308,287.658,287.260,286.267,97577.500,287.554,286.875,286.679,286.603,286.553,286.491,98058.464,97930.129,97883.424,97836.715,97790.012,97719.974,
2002-06-10 03:00:00,287.330,286.341,0.000,288.322,287.675,287.281,286.250,97580.000,287.734,286.916,286.692,286.607,286.552,286.484,98058.426,97930.133,97883.432,97836.725,97790.022,97719.983,
2002-06-10 03:05:00,287.168,286.315,0.000,288.286,287.647,287.273,286.217,97582.500,287.493,286.830,286.637,286.561,286.511,286.450,98058.549,97930.190,97883.479,97836.763,97790.053,97720.005,
2002-06-10 03:10:00,287.269,286.289,0.000,288.297,287.661,287.290,286.183,97585.000,287.665,286.862,286.641,286.557,286.501,286.434,98058.529,97930.209,97883.499,97836.783,97790.072,97720.021,
2002-06-10 03:15:00,287.103,286.263,0.000,288.259,287.631,287.278,286.150,97587.500,287.421,286.772,286.582,286.507,286.458,286.396,98058.657,97930.269,97883.548,97836.824,97790.105,97720.044,
2002-06-10 03:20:00,287.206,286.236,0.000,288.268,287.644,287.292,286.117,97590.000,287.598,286.805,286.586,286.503,286.447,286.380,98058.635,97930.288,97883.569,97836.844,97790.125,97720.060,
2002-06-10 03:25:00,287.042,286.210,0.000,288.229,287.612,287.277,286.083,97592.500,287.355,286.716,286.528,286.453,286.404,286.343,98058.763,97930.348,97883.618,97836.885,97790.157,97720.083,
2002-06-10 03:30:00,287.148,286.183,0.000,288.238,287.625,287.289,286.050,97595.000,287.536,286.750,286.533,286.449,286.394,286.327,98058.740,97930.366,97883.639,97836.905,97790.177,97720.099,
2002-06-10 03:35:00,286.982,286.157,0.000,288.197,287.591,287.272,286.017,97597.500,287.291,286.660,286.474,286.400,286.351,286.289,98058.868,97930.427,97883.688,97836.946,97790.210,97720.122,
2002-06-10 03:40:00,287.090,286.130,0.000,288.205,287.603,287.282,285.983,97600.000,287.474,286.695,286.480,286.396,286.341,286.274,98058.844,97930.444,97883.708,97836.966,97790.229,97720.138,
2002-06-10 03:45:00,286.922,286.103,0.000,288.163,287.568,287.262,285.950,97602.500,287.226,286.605,286.420,286.346,286.297,286.236,98058.974,97930.506,97883.758,97837.007,97790.262,97720.161,
2002-06-10 03:50:00,287.031,286.076,0.000,288.171,287.579,287.271,285.917,97605.000,287.412,286.640,286.426,286.342,286.287,286.220,98058.950,97930.524,97883.779,97837.028,97790.282,97720.177,
2002-06-10 03:55:00,286.861,286.049,0.000,288.127,287.542,287.249,285.883,97607.500,287.161,286.548,286.366,286.292,286.243,286.182,98059.081,97930.586,97883.829,97837.069,97790.315,97720.201,
2002-06-10 04:00:00,286.971,286.022,0.000,288.134,287.550,287.251,285.850,97610.000,287.349,286.585,286.372,286.288,286.234,286.166,98059.056,97930.603,97883.849,97837.089,97790.334,97720.217,
2002-06-10 04:05:00,286.801,285.996,0.000,288.088,287.509,287.220,285.825,97615.833,287.097,286.492,286.311,286.238,286.189,286.128,98059.187,97930.665,97883.899,97837.130,97790.368,97720.240,
2002-06-10 04:10:00,286.914,285.970,0.000,288.094,287.516,287.218,285.800,97621.667,287.289,286.530,286.319,286.236,286.181,286.114,98059.159,97930.681,97883.918,97837.150,97790.386,97720.256,
2002-06-10 04:15:00,286.741,285.944,0.000,288.047,287.473,287.182,285.775,97627.500,287.031,286.437,286.258,286.185,286.137,286.076,98059.291,97930.743,97883.968,97837.190,97790.419,97720.279,
2002-06-10 04:20:00,286.848,285.913,0.000,288.051,287.478,287.175,285.750,97633.333,287.217,286.471,286.262,286.179,286.124,286.057,98059.272,97930.765,97883.993,97837.215,97790.442,97720.298,
2002-06-10 04:25:00,286.673,285.885,0.000,288.003,287.433,287.135,285.725,97639.167,286.959,286.375,286.199,286.126,286.078,286.017,98059.409,97930.830,97884.045,97837.258,97790.477,97720.322,
2002-06-10 04:30:00,286.781,285.857,0.000,288.006,287.436,287.126,285.700,97645.000,287.144,286.409,286.204,286.121,286.067,286.001,98059.386,97930.849,97884.067,97837.279,97790.497,97720.339,
2002-06-10 04:35:00,286.605,285.829,0.000,287.959,287.408,287.088,285.675,97650.833,286.885,286.313,286.140,286.068,286.020,285.960,98059.524,97930.915,97884.120,97837.323,97790.533,97720.364,
2002-06-10 04:40:00,286.712,285.801,0.000,287.964,287.428,287.081,285.650,97656.667,287.070,286.347,286.145,286.064,286.010,285.944,98059.501,97930.933,97884.142,97837.345,97790.553,97720.381,
2002-06-10 04:45:00,286.536,285.772,0.000,287.915,287.395,287.040,285.625,97662.500,286.811,286.250,286.081,286.010,285.962,285.903,98059.640,97931.000,97884.195,97837.389,97790.589,97720.406,
2002-06-10 04:50:00,286.644,285.744,0.000,287.920,287.410,287.033,285.600,97668.333,286.995,286.285,286.086,286.005,285.952,285.886,98059.617,97931.019,97884.217,97837.411,97790.610,97720.423,
2002-06-10 04:55:00,286.467,285.715,0.000,287.870,287.374,286.991,285.575,97674.167,286.736,286.187,286.021,285.951,285.904,285.845,98059.757,97931.086,97884.272,97837.456,97790.646,97720.449,
2002-06-10 05:00:00,286.574,285.686,0.000,287.873,287.387,286.986,285.550,97680.000,286.919,286.222,286.026,285.946,285.893,285.828,98059.735,97931.106,97884.294,97837.478,97790.667,97720.466,
2002-06-10 05:05:00,286.403,285.668,0.000,287.823,287.348,286.947,285.558,97685.833,286.665,286.130,285.967,285.898,285.852,285.794,98059.861,97931.161,97884.338,97837.513,97790.695,97720.485,
2002-06-10 05:10:00,286.521,285.650,0.000,287.829,287.360,286.945,285.567,97691.667,286.859,286.175,285.983,285.905,285.853,285.788,98059.818,97931.165,97884.346,97837.522,97790.705,97720.494,
2002-06-10 05:15:00,286.355,285.631,0.000,287.780,287.317,286.909,285.575,97697.500,286.612,286.087,285.927,285.860,285.814,285.757,98059.938,97931.217,97884.387,97837.555,97790.731,97720.512,
2002-06-10 05:20:00,286.477,285.613,0.000,287.787,287.326,286.911,285.583,97703.333,286.813,286.136,285.945,285.867,285.815,285.751,98059.892,97931.220,97884.394,97837.565,97790.741,97720.521,
2002-06-10 05:25:00,286.310,285.594,0.000,287.737,287.281,286.875,285.592,97709.167,286.564,286.046,285.888,285.821,285.776,285.719,98060.014,97931.273,97884.436,97837.599,97790.768,97720.539,
2002-06-10 05:30:00,286.433,285.571,0.000,287.752,287.311,286.895,285.600,97715.000,286.767,286.093,285.903,285.825,285.774,285.710,98059.974,97931.282,97884.449,97837.613,97790.782,97720.552,
2002-06-10 05:35:00,286.461,285.545,0.000,287.753,287.327,286.879,285.608,97720.833,286.781,286.129,285.926,285.836,285.777,285.704,98059.963,97931.285,97884.458,97837.624,97790.795,97720.564,
2002-06-10 05:40:00,286.435,285.518,0.000,287.744,287.330,286.876,285.617,97726.667,286.742,286.127,285.938,285.847,285.784,285.702,98059.981,97931.291,97884.465,97837.633,97790.805,97720.575,
2002-06-10 05:45:00,286.428,285.491,0.000,287.740,287.333,286.876,285.625,97732.500,286.770,286.082,285.894,285.809,285.749,285.672,98060.035,97931.340,97884.506,97837.667,97790.833,97720.596,
2002-06-10 05:50:00,286.391,285.463,0.000,287.730,287.327,286.885,285.633,97738.333,286.711,286.071,285.881,285.792,285.730,285.650,98060.081,97931.370,97884.535,97837.694,97790.857,97720.614,
2002-06-10 05:55:00,286.429,285.435,0.000,287.736,287.332,286.908,285.642,97744.167,286.806,286.056,285.859,285.768,285.705,285.624,98060.107,97931.408,97884.569,97837.724,97790.883,97720.634,
2002-06-10 06:00:00,286.379,285.406,0.000,287.727,287.319,286.927,285.650,97750.000,286.715,286.045,285.849,285.755,285.690,285.605,98060.153,97931.436,97884.596,97837.749,97790.906,97720.652,
2002-06-10 06:05:00,286.417,285.368,0.000,287.753,287.335,286.961,285.617,97757.500,286.812,286.029,285.824,285.728,285.661,285.574,98060.187,97931.481,97884.637,97837.786,97790.938,97720.678,
2002-06-10 06:10:00,286.344,285.330,0.000,287.765,287.333,286.982,285.583,97765.000,286.692,285.998,285.798,285.700,285.632,285.542,98060.262,97931.528,97884.680,97837.824,97790.972,97720.703,
2002-06-10 06:15:00,286.370,285.293,0.000,287.804,287.352,287.021,285.550,97772.500,286.772,285.975,285.767,285.668,285.598,285.508,98060.306,97931.579,97884.726,97837.865,97791.007,97720.730,
2002-06-10 06:20:00,286.304,285.255,0.000,287.829,287.354,287.051,285.517,97780.000,286.664,285.947,285.741,285.639,285.568,285.475,98060.379,97931.626,97884.769,97837.903,97791.041,97720.756,
2002-06-10 06:25:00,286.332,285.217,0.000,287.879,287.376,287.097,285.483,97787.500,286.742,285.930,285.715,285.611,285.538,285.443,98060.419,97931.673,97884.812,97837.942,97791.075,97720.782,
2002-06-10 06:30:00,286.273,285.180,0.000,287.898,287.364,287.109,285.450,97795.000,286.646,285.904,285.691,285.584,285.509,285.412,98060.486,97931.718,97884.854,97837.980,97791.107,97720.808,
2002-06-10 06:35:00,286.291,285.142,0.000,287.931,287.366,287.125,285.417,97802.500,286.707,285.883,285.663,285.554,285.478,285.378,98060.531,97931.767,97884.898,97838.019,97791.142,97720.834,
2002-06-10 06:40:00,286.231,285.105,0.000,287.948,287.351,287.126,285.383,97810.000,286.614,285.853,285.635,285.524,285.447,285.345,98060.603,97931.815,97884.942,97838.058,97791.176,97720.860,
2002-06-10 06:45:00,286.238,285.068,0.000,287.978,287.348,287.134,285.350,97817.500,286.657,285.828,285.604,285.492,285.413,285.311,98060.654,97931.865,97884.987,97838.098,97791.211,97720.887,
2002-06-10 06:50:00,286.185,285.031,0.000,287.994,287.331,287.132,285.317,97825.000,286.578,285.798,285.576,285.462,285.382,285.278,98060.724,97931.914,97885.031,97838.138,97791.245,97720.913,
2002-06-10 06:55:00,286.186,284.994,0.000,288.021,287.325,287.136,285.283,97832.500,286.608,285.772,285.545,285.429,285.349,285.244,98060.777,97931.964,97885.077,97838.178,97791.280,97720.939,
2002-06-10 07:00:00,286.136,284.957,0.000,288.039,287.308,287.132,285.250,97840.000,286.536,285.742,285.515,285.398,285.317,285.210,98060.846,97932.014,97885.121,97838.217,97791.314,97720.966,
2002-06-10 07:05:00,286.145,284.946,0.000,288.068,287.304,287.135,285.292,97845.833,286.568,285.730,285.500,285.383,285.301,285.195,98060.866,97932.035,97885.140,97838.234,97791.328,97720.975,
2002-06-10 07:10:00,286.127,284.934,0.000,288.092,287.293,287.139,285.333,97851.667,286.536,285.725,285.495,285.376,285.293,285.186,98060.885,97932.048,97885.152,97838.245,97791.337,97720.983,
2002-06-10 07:15:00,286.141,284.922,0.000,288.123,287.290,287.147,285.375,97857.500,286.571,285.720,285.487,285.367,285.284,285.176,98060.896,97932.062,97885.166,97838.257,97791.348,97720.991,
2002-06-10 07:20:00,286.132,284.908,0.000,288.149,287.282,287.155,285.417,97863.333,286.552,285.719,285.483,285.362,285.277,285.167,98060.911,97932.075,97885.178,97838.268,97791.358,97721.000,
2002-06-10 07:25:00,286.140,284.894,0.000,288.179,287.278,287.163,285.458,97869.167,286.578,285.712,285.474,285.351,285.266,285.155,98060.926,97932.092,97885.194,97838.283,97791.371,97721.009,
2002-06-10 07:30:00,286.133,284.879,0.000,288.253,287.293,287.212,285.500,97875.000,286.565,285.709,285.468,285.344,285.257,285.144,98060.944,97932.108,97885.208,97838.296,97791.383,97721.019,
