cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-10 23:05:00,285.093,0.000,290.881,289.723,284.418,283.167,98229.167,285.434,284.728,284.506,284.425,284.371,284.305,98062.665,97933.366,97886.305,97839.237,97792.175,97721.596,
2002-06-10 23:10:00,285.028,0.000,290.767,289.619,284.371,283.183,98228.333,285.340,284.685,284.463,284.384,284.332,284.269,98062.745,97933.421,97886.352,97839.277,97792.208,97721.621,
2002-06-10 23:15:00,285.222,0.000,290.663,289.525,284.328,283.200,98227.500,285.640,284.774,284.499,284.402,284.339,284.264,98062.662,97933.418,97886.359,97839.288,97792.221,97721.634,
2002-06-10 23:20:00,285.066,0.000,290.589,289.459,284.290,283.217,98226.667,285.397,284.697,284.450,284.360,284.302,284.230,98062.780,97933.473,97886.404,97839.326,97792.252,97721.656,
2002-06-10 23:25:00,285.198,0.000,290.525,289.402,284.258,283.233,98225.833,285.620,284.743,284.462,284.361,284.296,284.217,98062.741,97933.486,97886.421,97839.344,97792.270,97721.672,
2002-06-10 23:30:00,284.999,0.000,290.474,289.359,284.231,283.250,98225.000,285.323,284.637,284.394,284.306,284.248,284.177,98062.891,97933.554,97886.475,97839.388,97792.306,97721.696,
2002-06-10 23:35:00,285.127,0.000,290.423,289.316,284.209,283.267,98224.167,285.544,284.679,284.403,284.304,284.240,284.162,98062.856,97933.569,97886.494,97839.408,97792.324,97721.712,
2002-06-10 23:40:00,284.934,0.000,290.380,289.281,284.190,283.283,98223.333,285.254,284.577,284.338,284.251,284.194,284.123,98063.001,97933.634,97886.546,97839.450,97792.358,97721.735,
2002-06-10 23:45:00,285.074,0.000,290.336,289.244,284.176,283.300,98222.500,285.490,284.626,284.351,284.252,284.189,284.111,98062.957,97933.645,97886.562,97839.466,97792.375,97721.750,
2002-06-10 23:50:00,284.883,0.000,290.299,289.215,284.164,283.317,98221.667,285.201,284.527,284.288,284.202,284.145,284.075,98063.097,97933.707,97886.611,97839.506,97792.407,97721.772,
2002-06-10 23:55:00,285.028,0.000,290.260,289.183,284.157,283.333,98220.833,285.444,284.580,284.304,284.206,284.142,284.064,98063.048,97933.715,97886.624,97839.521,97792.421,97721.785,
2002-06-11 00:00:00,284.836,0.000,290.228,289.158,284.152,283.350,98220.000,285.153,284.481,284.243,284.156,284.099,284.029,98063.187,97933.776,97886.672,97839.559,97792.452,97721.806,
2002-06-11 00:05:00,285.008,0.000,290.194,289.132,284.152,283.350,98219.167,285.423,284.562,284.289,284.192,284.130,284.055,98063.070,97933.729,97886.635,97839.530,97792.428,97721.788,
2002-06-11 00:10:00,284.850,0.000,290.162,289.106,284.145,283.350,98218.333,285.161,284.502,284.268,284.184,284.129,284.062,98063.131,97933.726,97886.626,97839.519,97792.416,97721.777,
2002-06-11 00:15:00,285.043,0.000,290.124,289.075,284.135,283.350,98217.500,285.453,284.601,284.330,284.233,284.171,284.097,98062.993,97933.667,97886.580,97839.481,97792.386,97721.757,
2002-06-11 00:20:00,284.884,0.000,290.091,289.049,284.120,283.350,98216.667,285.190,284.541,284.309,284.225,284.170,284.104,98063.053,97933.664,97886.571,97839.470,97792.374,97721.746,
2002-06-11 00:25:00,285.071,0.000,290.055,289.019,284.103,283.350,98215.833,285.477,284.635,284.367,284.272,284.211,284.137,98062.919,97933.607,97886.526,97839.434,97792.345,97721.726,
2002-06-11 00:30:00,284.910,0.000,290.023,288.993,284.083,283.350,98215.000,285.210,284.573,284.345,284.263,284.209,284.144,98062.982,97933.605,97886.517,97839.423,97792.333,97721.715,
2002-06-11 00:35:00,285.097,0.000,289.987,288.964,284.062,283.350,98214.167,285.497,284.667,284.403,284.309,284.249,284.178,98062.848,97933.548,97886.472,97839.386,97792.304,97721.695,
2002-06-11 00:40:00,284.938,0.000,289.956,288.939,284.037,283.350,98213.333,285.233,284.606,284.382,284.302,284.249,284.185,98062.907,97933.544,97886.462,97839.374,97792.291,97721.683,
2002-06-11 00:45:00,285.127,0.000,289.922,288.910,284.012,283.350,98212.500,285.522,284.702,284.441,284.349,284.290,284.220,98062.772,97933.485,97886.416,97839.336,97792.261,97721.662,
2002-06-11 00:50:00,284.969,0.000,289.891,288.886,283.984,283.350,98211.667,285.260,284.643,284.422,284.343,284.291,284.229,98062.828,97933.480,97886.404,97839.322,97792.247,97721.649,
2002-06-11 00:55:00,285.158,0.000,289.858,288.858,283.955,283.350,98210.833,285.548,284.739,284.482,284.392,284.334,284.265,98062.691,97933.419,97886.356,97839.283,97792.215,97721.627,
2002-06-11 01:00:00,285.004,0.000,289.828,288.835,283.924,283.350,98210.000,285.290,284.682,284.464,284.387,284.336,284.275,98062.744,97933.411,97886.343,97839.268,97792.200,97721.614,
2002-06-11 01:05:00,285.162,0.000,289.796,288.808,283.893,283.333,98208.333,285.550,284.744,284.486,284.395,284.336,284.264,98062.691,97933.422,97886.359,97839.287,97792.219,97721.632,
2002-06-11 01:10:00,284.959,0.000,289.770,288.787,283.863,283.317,98206.667,285.247,284.634,284.413,284.333,284.281,284.216,98062.854,97933.501,97886.424,97839.340,97792.263,97721.663,
2002-06-11 01:15:00,285.085,0.000,289.741,288.764,283.837,283.300,98205.000,285.473,284.667,284.410,284.320,284.262,284.190,98062.836,97933.532,97886.456,97839.372,97792.292,97721.686,
2002-06-11 01:20:00,284.880,0.000,289.715,288.743,283.812,283.283,98203.333,285.169,284.555,284.336,284.258,284.206,284.142,98063.000,97933.611,97886.521,97839.425,97792.335,97721.716,
2002-06-11 01:25:00,285.015,0.000,289.684,288.718,283.790,283.267,98201.667,285.404,284.596,284.339,284.249,284.191,284.120,98062.973,97933.637,97886.550,97839.453,97792.362,97721.738,
2002-06-11 01:30:00,284.818,0.000,289.657,288.696,283.769,283.250,98200.000,285.109,284.490,284.269,284.190,284.138,284.074,98063.130,97933.712,97886.611,97839.504,97792.403,97721.767,
2002-06-11 01:35:00,284.955,0.000,289.626,288.671,283.750,283.233,98198.333,285.347,284.533,284.274,284.183,284.124,284.053,98063.101,97933.736,97886.639,97839.532,97792.429,97721.788,
2002-06-11 01:40:00,284.757,0.000,289.600,288.650,283.732,283.217,98196.667,285.050,284.427,284.204,284.125,284.072,284.008,98063.257,97933.811,97886.700,97839.582,97792.470,97721.817,
2002-06-11 01:45:00,284.893,0.000,289.570,288.625,283.717,283.200,98195.000,285.286,284.469,284.209,284.118,284.059,283.987,98063.228,97933.835,97886.727,97839.609,97792.495,97721.838,
2002-06-11 01:50:00,284.695,0.000,289.543,288.603,283.702,283.183,98193.333,284.990,284.363,284.139,284.059,284.007,283.942,98063.384,97933.910,97886.787,97839.659,97792.536,97721.867,
2002-06-11 01:55:00,284.831,0.000,289.514,288.579,283.689,283.167,98191.667,285.225,284.405,284.145,284.053,283.993,283.921,98063.354,97933.933,97886.814,97839.685,97792.560,97721.887,
2002-06-11 02:00:00,284.633,0.000,289.488,288.558,283.677,283.150,98190.000,284.930,284.300,284.075,283.995,283.942,283.877,98063.509,97934.007,97886.874,97839.734,97792.601,97721.916,
2002-06-11 02:05:00,284.776,0.000,289.458,288.534,283.667,283.150,98189.167,285.171,284.349,284.089,283.997,283.938,283.866,98063.462,97934.016,97886.887,97839.749,97792.615,97721.928,
2002-06-11 02:10:00,284.590,0.000,289.432,288.512,283.656,283.150,98188.333,284.887,284.257,284.032,283.951,283.899,283.834,98063.592,97934.070,97886.930,97839.784,97792.643,97721.947,
2002-06-11 02:15:00,284.736,0.000,289.401,288.486,283.645,283.150,98187.500,285.131,284.311,284.051,283.959,283.900,283.828,98063.536,97934.072,97886.938,97839.793,97792.653,97721.956,
2002-06-11 02:20:00,284.550,0.000,289.374,288.464,283.634,283.150,98186.667,284.845,284.219,283.996,283.916,283.863,283.799,98063.664,97934.124,97886.977,97839.825,97792.678,97721.973,
2002-06-11 02:25:00,284.693,0.000,289.343,288.438,283.624,283.150,98185.833,285.082,284.273,284.016,283.925,283.866,283.794,98063.607,97934.124,97886.983,97839.832,97792.686,97721.982,
2002-06-11 02:30:00,284.506,0.000,289.316,288.416,283.614,283.150,98185.000,284.796,284.181,283.961,283.882,283.830,283.766,98063.733,97934.173,97887.021,97839.863,97792.710,97721.997,
2002-06-11 02:35:00,284.648,0.000,289.284,288.389,283.604,283.150,98184.167,285.031,284.235,283.982,283.892,283.834,283.763,98063.675,97934.171,97887.024,97839.868,97792.717,97722.004,
2002-06-11 02:40:00,284.464,0.000,289.256,288.366,283.594,283.150,98183.333,284.750,284.145,283.929,283.851,283.800,283.737,98063.797,97934.218,97887.060,97839.897,97792.739,97722.019,
2002-06-11 02:45:00,284.605,0.000,289.225,288.339,283.586,283.150,98182.500,284.982,284.200,283.952,283.863,283.805,283.736,98063.737,97934.213,97887.061,97839.900,97792.744,97722.025,
2002-06-11 02:50:00,284.425,0.000,289.197,288.316,283.576,283.150,98181.667,284.705,284.111,283.900,283.823,283.773,283.710,98063.856,97934.259,97887.095,97839.927,97792.765,97722.038,
2002-06-11 02:55:00,284.564,0.000,289.165,288.289,283.568,283.150,98180.833,284.935,284.167,283.923,283.836,283.779,283.710,98063.794,97934.252,97887.095,97839.930,97792.769,97722.043,
2002-06-11 03:00:00,284.387,0.000,289.137,288.266,283.559,283.150,98180.000,284.663,284.080,283.873,283.798,283.748,283.686,98063.910,97934.295,97887.128,97839.955,97792.789,97722.055,
2002-06-11 03:05:00,284.524,0.000,289.105,288.240,283.552,283.133,98180.000,284.888,284.134,283.895,283.809,283.753,283.684,98063.852,97934.292,97887.130,97839.960,97792.795,97722.062,
2002-06-11 03:10:00,284.345,0.000,289.077,288.217,283.543,283.117,98180.000,284.615,284.044,283.841,283.767,283.718,283.657,98063.974,97934.341,97887.167,97839.989,97792.818,97722.077,
2002-06-11 03:15:00,284.482,0.000,289.046,288.190,283.535,283.100,98180.000,284.841,284.097,283.862,283.777,283.722,283.654,98063.917,97934.338,97887.170,97839.995,97792.825,97722.084,
2002-06-11 03:20:00,284.310,0.000,289.019,288.167,283.526,283.083,98180.000,284.579,284.011,283.810,283.736,283.687,283.627,98064.035,97934.386,97887.207,97840.024,97792.847,97722.099,
2002-06-11 03:25:00,284.450,0.000,288.988,288.141,283.517,283.067,98180.000,284.809,284.067,283.832,283.747,283.692,283.624,98063.976,97934.383,97887.210,97840.029,97792.854,97722.106,
2002-06-11 03:30:00,284.282,0.000,288.961,288.118,283.506,283.050,98180.000,284.551,283.982,283.780,283.707,283.658,283.597,98064.092,97934.430,97887.246,97840.058,97792.877,97722.121,
2002-06-11 03:35:00,284.421,0.000,288.931,288.093,283.497,283.033,98180.000,284.780,284.037,283.802,283.718,283.663,283.595,98064.033,97934.426,97887.249,97840.063,97792.883,97722.128,
2002-06-11 03:40:00,284.253,0.000,288.905,288.071,283.486,283.017,98180.000,284.523,283.953,283.752,283.678,283.629,283.568,98064.148,97934.473,97887.285,97840.092,97792.906,97722.143,
2002-06-11 03:45:00,284.392,0.000,288.876,288.047,283.475,283.000,98180.000,284.751,284.008,283.773,283.689,283.633,283.566,98064.090,97934.470,97887.287,97840.097,97792.912,97722.150,
2002-06-11 03:50:00,284.225,0.000,288.851,288.026,283.464,282.983,98180.000,284.496,283.925,283.723,283.649,283.600,283.540,98064.205,97934.516,97887.323,97840.126,97792.934,97722.165,
2002-06-11 03:55:00,284.363,0.000,288.823,288.001,283.454,282.967,98180.000,284.722,283.979,283.744,283.660,283.604,283.537,98064.147,97934.514,97887.326,97840.131,97792.941,97722.171,
2002-06-11 04:00:00,284.197,0.000,288.798,287.981,283.442,282.950,98180.000,284.468,283.896,283.694,283.620,283.571,283.511,98064.261,97934.560,97887.362,97840.159,97792.963,97722.186,
2002-06-11 04:05:00,284.347,0.000,288.770,287.957,283.432,282.967,98181.667,284.705,283.965,283.731,283.647,283.593,283.527,98064.168,97934.528,97887.338,97840.141,97792.949,97722.177,
2002-06-11 04:10:00,284.204,0.000,288.747,287.938,283.421,282.983,98183.333,284.473,283.905,283.705,283.632,283.584,283.525,98064.235,97934.537,97887.341,97840.140,97792.947,97722.173,
2002-06-11 04:15:00,284.365,0.000,288.722,287.917,283.414,283.000,98185.000,284.721,283.984,283.751,283.668,283.614,283.548,98064.129,97934.497,97887.310,97840.116,97792.928,97722.161,
2002-06-11 04:20:00,284.219,0.000,288.702,287.901,283.407,283.017,98186.667,284.487,283.920,283.720,283.647,283.598,283.539,98064.208,97934.517,97887.323,97840.125,97792.934,97722.163,
2002-06-11 04:25:00,284.375,0.000,288.695,287.885,283.422,283.033,98188.333,284.732,283.994,283.760,283.677,283.623,283.557,98064.111,97934.484,97887.299,97840.107,97792.920,97722.155,
2002-06-11 04:30:00,284.230,0.000,288.688,287.873,283.439,283.050,98190.000,284.499,283.931,283.731,283.658,283.610,283.551,98064.185,97934.499,97887.307,97840.111,97792.921,97722.154,
2002-06-11 04:35:00,284.384,0.000,288.672,287.859,283.461,283.067,98191.667,284.740,284.004,283.772,283.688,283.634,283.569,98064.090,97934.466,97887.283,97840.093,97792.908,97722.146,
2002-06-11 04:40:00,284.241,0.000,288.656,287.850,283.486,283.083,98193.333,284.509,283.942,283.742,283.669,283.621,283.562,98064.164,97934.482,97887.292,97840.098,97792.910,97722.146,
2002-06-11 04:45:00,284.394,0.000,288.638,287.837,283.516,283.100,98195.000,284.749,284.014,283.782,283.698,283.644,283.579,98064.070,97934.452,97887.270,97840.081,97792.898,97722.138,
2002-06-11 04:50:00,284.250,0.000,288.630,287.828,283.547,283.117,98196.667,284.518,283.951,283.751,283.678,283.630,283.571,98064.146,97934.469,97887.280,97840.088,97792.901,97722.139,
2002-06-11 04:55:00,284.402,0.000,288.624,287.816,283.582,283.133,98198.333,284.757,284.022,283.790,283.706,283.652,283.586,98064.055,97934.440,97887.260,97840.072,97792.890,97722.133,
2002-06-11 05:00:00,284.258,0.000,288.625,287.808,283.619,283.150,98200.000,284.527,283.959,283.759,283.686,283.637,283.578,98064.131,97934.458,97887.271,97840.080,97792.895,97722.134,
2002-06-11 05:05:00,284.428,0.000,288.626,287.797,283.660,283.217,98201.667,284.782,284.051,283.820,283.738,283.685,283.621,98063.990,97934.387,97887.212,97840.030,97792.853,97722.104,
2002-06-11 05:10:00,284.317,0.000,288.642,287.792,283.716,283.283,98203.333,284.583,284.021,283.823,283.751,283.704,283.647,98064.000,97934.354,97887.177,97839.996,97792.823,97722.079,
2002-06-11 05:15:00,284.505,0.000,288.665,287.785,283.788,283.350,98205.000,284.858,284.128,283.897,283.814,283.760,283.696,98063.842,97934.274,97887.112,97839.942,97792.778,97722.048,
2002-06-11 05:20:00,284.395,0.000,288.703,287.784,283.873,283.417,98206.667,284.661,284.098,283.898,283.825,283.778,283.719,98063.856,97934.245,97887.081,97839.913,97792.751,97722.026,
2002-06-11 05:25:00,284.578,0.000,288.747,287.783,283.972,283.483,98208.333,284.933,284.199,283.967,283.883,283.829,283.764,98063.707,97934.173,97887.022,97839.864,97792.712,97721.998,
2002-06-11 05:30:00,284.464,0.000,288.803,287.788,284.082,283.550,98210.000,284.732,284.166,283.965,283.891,283.842,283.783,98063.728,97934.150,97886.997,97839.839,97792.689,97721.979,
2002-06-11 05:35:00,284.647,0.000,288.864,287.791,284.204,283.617,98211.667,285.003,284.265,284.031,283.945,283.890,283.824,98063.585,97934.081,97886.942,97839.794,97792.652,97721.954,
2002-06-11 05:40:00,284.531,0.000,288.936,287.799,284.334,283.683,98213.333,284.801,284.231,284.027,283.951,283.902,283.841,98063.609,97934.061,97886.919,97839.772,97792.631,97721.937,
2002-06-11 05:45:00,284.715,0.000,289.009,287.805,284.475,283.750,98215.000,285.074,284.330,284.092,284.004,283.947,283.880,98063.469,97933.997,97886.868,97839.730,97792.598,97721.914,
2002-06-11 05:50:00,284.630,0.000,289.093,287.816,284.622,283.817,98216.667,284.915,284.314,284.097,284.014,283.960,283.895,98063.481,97933.978,97886.848,97839.712,97792.582,97721.901,
2002-06-11 05:55:00,284.669,0.000,289.165,287.816,284.772,283.883,98218.333,284.971,284.347,284.135,284.049,283.992,283.922,98063.426,97933.937,97886.814,97839.684,97792.558,97721.885,
2002-06-11 06:00:00,284.573,0.000,289.255,287.828,284.925,283.950,98220.000,284.823,284.299,284.113,284.038,283.987,283.924,98063.468,97933.940,97886.811,97839.678,97792.552,97721.878,
2002-06-11 06:05:00,284.676,0.000,289.331,287.825,285.083,284.067,98220.833,284.966,284.367,284.168,284.087,284.034,283.969,98063.355,97933.869,97886.750,97839.626,97792.508,97721.845,
2002-06-11 06:10:00,284.640,0.000,289.436,287.834,285.255,284.183,98221.667,284.884,284.372,284.190,284.114,284.065,284.004,98063.317,97933.819,97886.703,97839.583,97792.470,97721.816,
2002-06-11 06:15:00,284.796,0.000,289.545,287.837,285.443,284.300,98222.500,285.096,284.476,284.269,284.183,284.127,284.060,98063.162,97933.731,97886.629,97839.522,97792.419,97721.780,
2002-06-11 06:20:00,284.754,0.000,289.680,287.852,285.646,284.417,98223.333,285.002,284.483,284.293,284.213,284.160,284.095,98063.127,97933.681,97886.583,97839.480,97792.382,97721.751,
2002-06-11 06:25:00,284.919,0.000,289.819,287.866,285.864,284.533,98224.167,285.230,284.588,284.371,284.280,284.220,284.148,98062.972,97933.596,97886.512,97839.421,97792.334,97721.718,
2002-06-11 06:30:00,284.861,0.000,289.976,287.889,286.091,284.650,98225.000,285.112,284.586,284.391,284.305,284.249,284.180,98062.948,97933.552,97886.470,97839.383,97792.300,97721.691,
2002-06-11 06:35:00,285.035,0.000,290.136,287.910,286.331,284.767,98225.833,285.355,284.693,284.468,284.371,284.308,284.231,98062.793,97933.469,97886.402,97839.327,97792.255,97721.659,
2002-06-11 06:40:00,284.968,0.000,290.309,287.938,286.578,284.883,98226.667,285.222,284.688,284.485,284.394,284.334,284.260,98062.776,97933.429,97886.363,97839.291,97792.223,97721.635,
2002-06-11 06:45:00,285.150,0.000,290.483,287.963,286.835,285.000,98227.500,285.480,284.799,284.564,284.460,284.392,284.311,98062.619,97933.347,97886.297,97839.237,97792.179,97721.604,
2002-06-11 06:50:00,285.077,0.000,290.668,287.995,287.098,285.117,98228.333,285.337,284.790,284.579,284.481,284.416,284.338,98062.608,97933.310,97886.261,97839.203,97792.149,97721.581,
2002-06-11 06:55:00,285.268,0.000,290.852,288.024,287.369,285.233,98229.167,285.609,284.904,284.658,284.547,284.474,284.387,98062.448,97933.229,97886.195,97839.150,97792.106,97721.551,
2002-06-11 07:00:00,285.187,0.000,291.046,288.059,287.643,285.350,98230.000,285.454,284.893,284.671,284.566,284.497,284.413,98062.442,97933.194,97886.161,97839.119,97792.078,97721.529,
2002-06-11 07:05:00,285.432,0.000,291.239,288.091,287.926,285.642,98229.167,285.780,285.061,284.808,284.692,284.618,284.530,98062.156,97933.012,97886.004,97838.983,97791.963,97721.443,
2002-06-11 07:10:00,285.431,0.000,291.468,288.140,288.245,285.933,98228.333,285.699,285.135,284.909,284.800,284.729,284.645,98061.981,97932.844,97885.851,97838.847,97791.846,97721.354,
2002-06-11 07:15:00,285.739,0.000,291.721,288.198,288.606,286.225,98227.500,286.097,285.357,285.093,284.967,284.887,284.793,98061.622,97932.616,97885.656,97838.681,97791.707,97721.253,
2002-06-11 07:20:00,285.746,0.000,292.003,288.273,289.000,286.517,98226.667,286.020,285.443,285.206,285.087,285.010,284.918,98061.427,97932.433,97885.490,97838.535,97791.580,97721.157,
2002-06-11 07:25:00,286.065,0.000,292.299,288.354,289.429,286.808,98225.833,286.434,285.672,285.395,285.260,285.174,285.073,98061.053,97932.195,97885.286,97838.361,97791.434,97721.051,
2002-06-11 07:30:00,286.071,0.000,292.617,288.450,289.883,287.100,98225.000,286.350,285.762,285.515,285.386,285.304,285.206,98060.849,97932.002,97885.111,97838.206,97791.300,97720.950,
2002-06-11 07:35:00,286.408,0.000,292.942,288.549,290.364,287.392,98224.167,286.787,286.004,285.715,285.570,285.478,285.369,98060.454,97931.750,97884.895,97838.022,97791.146,97720.836,
2002-06-11 07:40:00,286.421,0.000,293.284,288.659,290.864,287.683,98223.333,286.706,286.104,285.845,285.706,285.617,285.512,98060.233,97931.543,97884.708,97837.856,97791.003,97720.729,
2002-06-11 07:45:00,286.778,0.000,293.631,288.772,291.387,287.975,98222.500,287.168,286.361,286.058,285.902,285.803,285.686,98059.813,97931.276,97884.479,97837.660,97790.838,97720.608,
2002-06-11 07:50:00,286.795,0.000,293.990,288.895,291.924,288.267,98221.667,287.086,286.471,286.199,286.048,285.952,285.839,98059.575,97931.053,97884.278,97837.483,97790.686,97720.493,
2002-06-11 07:55:00,287.174,0.000,294.353,289.019,292.481,288.558,98220.833,287.576,286.743,286.426,286.257,286.151,286.026,98059.129,97930.768,97884.033,97837.274,97790.509,97720.364,
2002-06-11 08:00:00,287.194,0.000,294.727,289.153,293.049,288.850,98220.000,287.490,286.863,286.578,286.415,286.312,286.191,98058.870,97930.529,97883.817,97837.083,97790.345,97720.240,
2002-06-11 08:05:00,287.544,0.000,295.102,289.288,293.634,288.900,98217.500,287.963,287.095,286.756,286.571,286.454,286.315,98058.532,97930.337,97883.658,97836.952,97790.238,97720.165,
2002-06-11 08:10:00,287.447,0.000,295.388,289.415,294.124,288.950,98215.000,287.748,287.107,286.807,286.631,286.518,286.384,98058.468,97930.240,97883.567,97836.869,97790.166,97720.110,
2002-06-11 08:15:00,287.720,0.000,295.592,289.521,294.535,289.000,98212.500,288.136,287.272,286.931,286.742,286.622,286.481,98058.207,97930.090,97883.440,97836.762,97790.076,97720.044,
2002-06-11 08:20:00,287.604,0.000,295.741,289.617,294.867,289.050,98210.000,287.896,287.274,286.977,286.799,286.687,286.552,98058.149,97929.991,97883.346,97836.676,97790.000,97719.985,
2002-06-11 08:25:00,287.899,0.000,295.837,289.694,295.140,289.100,98207.500,288.311,287.457,287.116,286.924,286.802,286.659,98057.863,97929.827,97883.207,97836.559,97789.902,97719.915,
2002-06-11 08:30:00,287.783,0.000,295.902,289.766,295.354,289.150,98205.000,288.065,287.463,287.168,286.987,286.872,286.736,98057.797,97929.720,97883.106,97836.467,97789.822,97719.852,
2002-06-11 08:35:00,288.080,0.000,295.931,289.825,295.527,289.200,98202.500,288.485,287.646,287.308,287.114,286.991,286.846,98057.506,97929.551,97882.963,97836.345,97789.720,97719.778,
2002-06-11 08:40:00,287.951,0.000,295.942,289.883,295.657,289.250,98200.000,288.221,287.645,287.356,287.176,287.061,286.925,98057.444,97929.443,97882.859,97836.251,97789.636,97719.713,
2002-06-11 08:45:00,288.249,0.000,295.926,289.930,295.757,289.300,98197.500,288.643,287.828,287.496,287.304,287.182,287.038,98057.149,97929.271,97882.712,97836.126,97789.531,97719.636,
2002-06-11 08:50:00,288.113,0.000,295.901,289.978,295.824,289.350,98195.000,288.369,287.824,287.544,287.367,287.254,287.120,98057.086,97929.159,97882.605,97836.028,97789.445,97719.569,
2002-06-11 08:55:00,288.416,0.000,295.854,290.016,295.870,289.400,98192.500,288.796,288.009,287.687,287.498,287.378,287.237,98056.785,97928.981,97882.453,97835.899,97789.336,97719.489,
2002-06-11 09:00:00,288.277,0.000,295.801,290.057,295.889,289.450,98190.000,288.517,288.005,287.736,287.563,287.453,287.322,98056.720,97928.866,97882.343,97835.797,97789.246,97719.419,
2002-06-11 09:05:00,288.534,0.000,295.730,290.088,295.896,289.558,98192.500,288.904,288.138,287.822,287.634,287.515,287.372,98056.537,97928.786,97882.280,97835.747,97789.206,97719.393,
2002-06-11 09:10:00,288.366,0.000,295.733,290.134,295.961,289.667,98195.000,288.610,288.089,287.813,287.634,287.520,287.383,98056.590,97928.776,97882.266,97835.732,97789.192,97719.381,
2002-06-11 09:15:00,288.735,0.000,295.775,290.181,296.072,289.775,98197.500,289.143,288.300,287.950,287.739,287.605,287.446,98056.330,97928.666,97882.183,97835.669,97789.144,97719.350,
2002-06-11 09:20:00,288.629,0.000,295.859,290.241,296.211,289.883,98200.000,288.908,288.316,287.994,287.780,287.644,287.482,98056.314,97928.615,97882.138,97835.631,97789.112,97719.328,
2002-06-11 09:25:00,289.053,0.000,295.967,290.303,296.388,289.992,98202.500,289.525,288.557,288.154,287.904,287.745,287.558,98056.013,97928.485,97882.040,97835.555,97789.055,97719.292,
2002-06-11 09:30:00,288.897,0.000,296.105,290.381,296.583,290.100,98205.000,289.203,288.554,288.192,287.943,287.784,287.595,98056.016,97928.435,97881.994,97835.516,97789.022,97719.268,
2002-06-11 09:35:00,289.359,0.000,296.254,290.460,296.806,290.208,98207.500,289.886,288.810,288.361,288.074,287.892,287.675,98055.694,97928.297,97881.890,97835.435,97788.961,97719.230,
2002-06-11 09:40:00,289.173,0.000,296.421,290.549,297.037,290.317,98210.000,289.506,288.801,288.400,288.115,287.933,287.715,98055.705,97928.244,97881.841,97835.393,97788.925,97719.204,
2002-06-11 09:45:00,289.676,0.000,296.594,290.638,297.290,290.425,98212.500,290.259,289.074,288.580,288.255,288.048,287.801,98055.358,97928.097,97881.729,97835.307,97788.859,97719.162,
2002-06-11 09:50:00,289.450,0.000,296.780,290.736,297.543,290.533,98215.000,289.806,289.054,288.616,288.296,288.090,287.843,98055.382,97928.043,97881.678,97835.262,97788.821,97719.135,
2002-06-11 09:55:00,289.999,0.000,296.967,290.833,297.816,290.642,98217.500,290.637,289.346,288.807,288.444,288.212,287.935,98055.009,97927.886,97881.559,97835.170,97788.751,97719.090,
2002-06-11 10:00:00,289.729,0.000,297.162,290.937,298.084,290.750,98220.000,290.104,289.312,288.839,288.484,288.255,287.977,98055.050,97927.833,97881.507,97835.124,97788.712,97719.061,
2002-06-11 10:05:00,290.320,0.000,297.357,291.041,298.369,290.858,98220.833,291.013,289.613,289.032,288.631,288.373,288.064,98054.672,97927.685,97881.397,97835.041,97788.650,97719.024,
2002-06-11 10:10:00,289.971,0.000,297.566,291.150,298.653,290.967,98221.667,290.366,289.532,289.028,288.642,288.391,288.085,98054.776,97927.665,97881.372,97835.017,97788.628,97719.007,
2002-06-11 10:15:00,290.578,0.000,297.779,291.260,298.962,291.075,98222.500,291.326,289.820,289.204,288.775,288.498,288.164,98054.405,97927.527,97881.271,97834.940,97788.571,97718.972,
2002-06-11 10:20:00,290.159,0.000,297.998,291.374,299.262,291.183,98223.333,290.569,289.704,289.177,288.770,288.504,288.179,98054.550,97927.521,97881.255,97834.922,97788.552,97718.956,
2002-06-11 10:25:00,290.820,0.000,298.215,291.486,299.584,291.292,98224.167,291.622,290.012,289.363,288.909,288.616,288.261,98054.152,97927.376,97881.148,97834.840,97788.491,97718.919,
2002-06-11 10:30:00,290.330,0.000,298.437,291.600,299.894,291.400,98225.000,290.750,289.863,289.317,288.891,288.612,288.271,98054.334,97927.380,97881.138,97834.826,97788.475,97718.904,
2002-06-11 10:35:00,291.069,0.000,298.655,291.714,300.227,291.508,98225.833,291.924,290.208,289.524,289.046,288.736,288.362,98053.891,97927.220,97881.020,97834.736,97788.408,97718.862,
2002-06-11 10:40:00,290.551,0.000,298.875,291.829,300.544,291.617,98226.667,290.981,290.073,289.498,289.043,288.744,288.380,98054.066,97927.209,97880.999,97834.713,97788.385,97718.843,
2002-06-11 10:45:00,291.464,0.000,299.093,291.944,300.887,291.725,98227.500,292.406,290.522,289.777,289.250,288.910,288.499,98053.505,97926.999,97880.845,97834.598,97788.299,97718.791,
2002-06-11 10:50:00,290.892,0.000,299.314,292.064,301.212,291.833,98228.333,291.336,290.395,289.772,289.267,288.936,288.532,98053.676,97926.969,97880.808,97834.561,97788.267,97718.765,
